,Q02,Q03,Q04,Q05,Q07,Q08,Q10,Q11,Q12,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q22,Q23,Q24,Q25,Q27,Q28,Q29,Q30,Q31,Q37,Q38,Q39,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,constant
96,0.0,0.0,0.27214571726575654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095510283523302,0.0,0.0,0.0,0.0,0.0,0.0,0.0504833714,0.0307930596,0.0034570626,-0.024737297,-0.0467895718,-0.00561233,-0.00962361,9.26138694321e-05,3.1498248028899986e-05,0.187285,-0.134236,0.0350756712249999,0.018019303696,-0.362855,-0.122711,0.131663751025,0.015057989521,-0.00160935,-0.00046454,2.5900074225000004e-06,2.1579741160000007e-07,0.000702644,0.0006423726,4.1264255723076e-07,4.93708590736e-07,0.000835703,0.0001723919999999,6.98399504209e-07,2.9719001663999983e-08,1
97,0.0,0.0,0.16420294736405822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8257700552022497,0.0,0.0,0.0,0.0,0.0,0.0,0.0503375282,0.0302828483,0.0025559163,-0.0258185649,-0.0476518338,-0.0149553,-0.00934297,8.729108842089997e-05,0.00022366099809,0.11655,-0.0707349999999999,0.0135839025,0.0050034402249999,-0.34355,0.019305,0.1180266025,0.000372683025,-0.00148105,0.0001283,2.1935091025e-06,1.6460890000000012e-08,0.0007347639999999,3.211999999999974e-05,1.0316943999999834e-09,5.398781356959997e-07,0.000835703,0.0,6.98399504209e-07,0.0,1
98,0.0,0.0,0.0770108603069537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9218031398682982,0.0,0.0,0.0,0.0,0.0,0.0,0.0501903141,0.0297693381,0.0016541435,-0.0268885829,-0.0484816542999999,-0.0123589,0.0025964,6.7412929600000026e-06,0.00015274240921,0.184323,0.067773,0.0339749683289999,0.004593179529,-0.283259,0.0602909999999999,0.080235661081,0.0036350046809999,-0.000971742,0.000509308,9.44282514564e-07,2.593946388640001e-07,0.000513035,-0.0002217289999999,4.9163749440999874e-08,2.63204911225e-07,0.000835703,0.0,6.98399504209e-07,0.0,1
99,0.0,0.0,0.009318039313372897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973301695230138,0.0,0.0,0.0,0.0,0.0,0.0,0.0500417331,0.029252585,0.0007519652999999,-0.027946885,-0.0492784682,0.00161895,0.01397785,0.0001953802906225,2.6209991025e-06,0.364604,0.180281,0.1329360768159999,0.0325012389609999,-0.110684,0.172575,0.0122509478559999,0.029782130625,-0.000265696,0.0007060459999999,7.0594364416e-08,4.985009541159998e-07,2.81458e-05,-0.0004848891999999,2.3511753627664e-07,7.9218605764e-10,0.0006941919999999,-0.000141511,4.819025328639999e-07,2.0025363121000025e-08,1
100,0.0,0.0,-0.04115141776247418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0539521434865293,0.0,0.0,0.0,0.0,0.0,0.0,0.0498917892999999,0.0287326454,-0.0001503972,-0.02899301,-0.0500417331,0.00567328,0.00405433,1.64375917489e-05,3.21861059584e-05,0.361141,-0.0034629999999999,0.130422821881,1.1992368999999957e-05,-0.1631219999999999,-0.0524379999999999,0.0266087868839999,0.0027497438439999,-0.000506567,-0.000240871,2.56610125489e-07,5.8018838640999984e-08,-3.03407e-05,-5.84865e-05,3.42067068225e-09,9.205580764899999e-10,0.000853206,0.000159014,7.27960478436e-07,2.5285452196000026e-08,1
101,0.0,0.0,-0.07700791196663931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09288696913923,0.0,0.0,0.0,0.0,0.0,0.0,0.0497404868,0.0282095758,-0.0010527228,-0.030026502,-0.0507709294,0.0057601,8.682000000000047e-05,7.537712400000081e-09,3.3178752010000014e-05,0.219999,-0.141142,0.0483995600009999,0.019921064164,-0.353795,-0.190673,0.1251709020249999,0.036356192929,-0.00141354,-0.000906973,1.9980953316e-06,8.226000227290002e-07,0.000644628,0.0006749687,4.555827459796901e-07,4.155452583840001e-07,0.000867816,1.461000000000008e-05,7.531046098560001e-07,2.1345210000000232e-10,1
102,0.0,0.0,-0.10080124128185734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080567218769874,1.6254374162591753e-07,0.0,0.0,0.0,0.0,0.0,0.0495878296,0.0276834332,-0.0019547904,-0.0310469108,-0.0514655607,-0.00171655,-0.00747665,5.5900295222500014e-05,2.9465439025e-06,0.13246,-0.0875389999999999,0.0175456516,0.0076630765209999,-0.359893,-0.0060979999999999,0.1295229714489999,3.718560399999991e-05,-0.00119318,0.00022036,1.4236785124e-06,4.855852959999999e-08,0.000913372,0.0002687439999999,7.222333753599995e-08,8.342484103839998e-07,0.0007909599999999,-7.685600000000035e-05,6.256177215999996e-07,5.9068447360000555e-09,1
103,0.0,0.0,-0.11484121801819318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0867613775037672,0.0004160448357288239,0.0,0.0,0.0,0.0,0.0,0.049433822,0.0271542749,-0.0028563789,-0.0320537918,-0.052125154,-0.00309963,-0.00138308,1.9129102864e-06,9.6077061369e-06,0.224658,0.092198,0.050471216964,0.008500471204,-0.271955,0.0879379999999999,0.073959522025,0.0077330918439999,-0.000604835,0.000588345,3.65825377225e-07,3.461498390250001e-07,0.000399065,-0.000514307,2.64511690249e-07,1.59252874225e-07,0.0007746349999999,-1.6324999999999977e-05,6.000593832249996e-07,2.6650562499999917e-10,1
104,0.0,0.0,-0.12114850180811668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020837528301994,0.006872451946915609,0.0,0.0,0.0,0.0,0.0,0.0492784682,0.0266221587,-0.0037572673,-0.0330467060999999,-0.0527492603,0.00272418,0.00582381,3.39167629161e-05,7.421156672400002e-06,0.402994,0.178336,0.162404164036,0.031803728896,-0.0921329,0.1798221,0.0084884712624099,0.03233598764841,0.000221074,0.0008259089999999,4.8873713476e-08,6.821256762810001e-07,-0.000201875,-0.00060094,3.611288836e-07,4.075351562499999e-08,0.000961714,0.000187079,9.24893817796e-07,3.4998552241000055e-08,1
105,0.0,0.0,-0.1214679970162733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9132061639384407,0.033586866287768115,0.0,0.0,0.0,0.0,0.0,0.0491217723,0.0260871423,-0.0046572348,-0.0340252212,-0.0533374546999999,0.00950699,0.00678281,4.600651149610001e-05,9.03828588601e-05,0.360019,-0.042975,0.129613680361,0.001846850625,-0.138964,-0.0468311,0.019310993296,0.00219315192721,-0.000204432,-0.000425506,4.1792442624000004e-08,1.81055356036e-07,-0.000101126,0.0001007489999999,1.0150361000999996e-08,1.0226467876000002e-08,0.0007998979999999,-0.000161816,6.398368104039996e-07,2.6184417856000057e-08,1
106,0.0,0.0,-0.11730149778254854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760980713047853,0.09388640757840552,0.0,0.0,0.0,0.0,0.0,0.0489637386,0.0255492841999999,-0.0055560609,-0.0349889107,-0.0538893367,0.0205267,0.01101971,0.000121434008484,0.0004213454128899,0.221648,-0.1383709999999999,0.049127835904,0.0191465336409999,-0.315085,-0.176121,0.099278557225,0.031018606641,-0.00082573,-0.000621298,6.818300329e-07,3.86011204804e-07,0.000477863,0.000578989,3.3522826212100005e-07,2.2835304676900005e-07,0.0007479299999999,-5.1968e-05,5.593992848999995e-07,2.700673024e-09,1
107,0.0,0.0,-0.10993766582233948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6255033376881063,0.19086282454373907,0.0,0.0,0.0,0.0,0.0,0.0488043715,0.0250086429999999,-0.0064535251,-0.0359373547,-0.0544045307,0.0151804,-0.0053462999999999,2.858292368999998e-05,0.00023044454416,0.13568,-0.085968,0.0184090624,0.007390497024,-0.328064,-0.0129789999999999,0.1076259880959999,0.0001684544409999,-0.0008186669999999,7.063000000000078e-06,6.702156568889997e-07,4.9885969000001093e-11,0.000600385,0.000122522,1.5011640484000003e-08,3.604621482250001e-07,0.00078566,3.773000000000025e-05,6.172616356e-07,1.4235529000000186e-09,1
108,0.0,0.0,-0.10047232931219055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761721328669043,0.31666589626821023,0.0,0.0,0.0,0.0,0.0,0.0486436751999999,0.0244652774,-0.0073494076,-0.03687014,-0.0548826858,0.00755577,-0.00762463,5.813498263690001e-05,5.70896602929e-05,0.112027,-0.0236529999999999,0.012550048729,0.0005594644089999,-0.33982,-0.0117559999999999,0.1154776323999999,0.0001382035359999,-0.000546597,0.0002720699999999,2.98768280409e-07,7.402208489999998e-08,0.00062638,2.5994999999999903e-05,6.757400249999948e-10,3.923519044e-07,0.000611299,-0.0001743609999999,3.736864674010001e-07,3.0401758320999976e-08,1
109,0.0,0.0,-0.08982037539266349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388912178264093,0.45741377902830105,0.0,0.0,0.0,0.0,0.0,0.0484816542999999,0.0239192467,-0.0082434888,-0.0377868601,-0.0553234766,0.00518936,-0.00236641,5.599896288100001e-06,2.69294572096e-05,0.26401,0.1519829999999999,0.0697012800999999,0.0230988322889999,-0.181178,0.1586419999999999,0.032825467684,0.0251672841639999,-0.00024575,0.000300847,6.039306249999999e-08,9.050891740900003e-08,0.000339015,-0.0002873649999999,8.257864322499997e-08,1.1493117022500005e-07,0.000612633,1.3339999999999706e-06,3.75319192689e-07,1.7795559999999217e-12,1
110,0.0,0.0,-0.0787236698920046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21989171118815595,0.5987488873439256,0.0,0.0,0.0,0.0,0.0,0.0483183129,0.0233706105,-0.0091355495,-0.0386871156,-0.0557266029,0.0079983799999999,0.0028090199999999,7.89059336039999e-06,6.397408262439996e-05,0.426181,0.162171,0.181630244761,0.026299433241,-0.048639,0.132539,0.002365752321,0.017566586521,0.000434037,0.000679787,1.88388117369e-07,4.6211036536900006e-07,-0.000271413,-0.000610428,3.72622343184e-07,7.366501656899999e-08,0.000548433,-6.419999999999992e-05,3.007787554890001e-07,4.1216399999999916e-09,1
111,0.0,0.0,-0.06775939630039667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12154925005038161,0.7294203767742451,0.0,0.0,0.0,0.0,0.0,0.0481536557,0.0228194283,-0.0100253711,-0.0395705141,-0.0560917904,0.0143469,0.00634852,4.030370619040002e-05,0.00020583353961,0.310319,-0.115862,0.096297881761,0.013424003044,-0.235181,-0.186542,0.055310102761,0.0347979177639999,-0.00018562,-0.000619657,3.4454784400000004e-08,3.83974797649e-07,-0.000164262,0.0001071509999999,1.1481336800999992e-08,2.6982004644e-08,0.000488659,-5.977400000000008e-05,2.387876182810001e-07,3.5729310760000083e-09,1
112,0.0,0.0,-0.057351651814790836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04356621492751289,0.8425433759415083,0.0,0.0,0.0,0.0,0.0,0.0479876871,0.0222657604,-0.0109127355,-0.0404366709,-0.0564187903,0.0194716,0.0051246999999999,2.6262550089999997e-05,0.0003791432065599,0.215286,-0.095033,0.046348061796,0.009031271089,-0.268403,-0.033222,0.072040170409,0.001103701284,-0.0007266039999999,-0.000540984,5.279533728159999e-07,2.92663688256e-07,0.000364441,0.0005287029999999,2.79526862209e-07,1.3281724248099996e-07,0.000338199,-0.00015046,1.14378563601e-07,2.26382116e-08,1
113,0.0,0.0,-0.04778726448840164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015886745001305855,0.9352504906202774,0.0,0.0,0.0,0.0,0.0,0.0478204116,0.021709667,-0.0117974252,-0.0412852085,-0.05670738,0.0143915,-0.0050800999999999,2.580741600999999e-05,0.00020711527225,0.142489,-0.072797,0.020303115121,0.005299403209,-0.268752,-0.0003489999999999,0.0722276375039999,1.2180099999999176e-07,-0.000466586,0.0002600179999999,2.17702495396e-07,6.760936032399996e-08,0.000427007,6.256600000000001e-05,3.9145043560000015e-09,1.82334978049e-07,0.000545004,0.000206805,2.97029360016e-07,4.276830802499998e-08,1
114,0.0,0.0,-0.03923527619281947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05930582232549373,1.0076091911697256,0.0,0.0,0.0,0.0,0.0,0.0476518338,0.0211512086,-0.0126792234,-0.0421157571,-0.0569573632,0.0205939,0.0062024,3.8469765760000034e-05,0.00042410871721,0.0955128999999999,-0.0469761,0.0091227140664099,0.00220675397121,-0.34576,-0.077008,0.1195499776,0.005930232064,0.000573723,0.001040309,3.2915808072900016e-07,1.082242815481e-06,0.000364441,-6.256600000000001e-05,3.9145043560000015e-09,1.3281724248099996e-07,0.000521185,-2.381900000000001e-05,2.71633804225e-07,5.673447610000005e-10,1
115,0.0,0.0,-0.03176862978216103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08930747855767276,1.0614059340853694,0.0,0.0,0.0,0.0,0.0,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,0.0220391,0.0014451999999999,2.088603039999992e-06,0.0004857219288099,0.158054,0.0625411,0.024981066916,0.00391138918921,-0.36926,-0.0234999999999999,0.1363529476,0.0005522499999999,0.00343436,0.002860637,1.17948286096e-05,8.183244045769e-06,-0.000965664,-0.0013301049999999,1.7691793110249995e-06,9.32506960896e-07,0.000776023,0.000254838,6.02211696529e-07,6.494240624400003e-08,1
116,0.0,0.0,-0.025386292803839382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1083436507629042,1.0972158889977601,0.0,0.0,0.0,0.0,0.0,0.0473107896,0.0200274408,-0.0144332814,-0.0437214479999999,-0.0573408553,0.0445124,0.0224733,0.0005050492128899,0.00198135375376,0.284213,0.126159,0.080777029369,0.0159160932809999,-0.420636,-0.0513759999999999,0.1769346444959999,0.0026394933759999,0.00494711,0.00151275,2.4473897352100007e-05,2.2884125625000006e-06,-0.00156651,-0.0006008459999999,3.61015915716e-07,2.4539535801e-06,0.000776023,0.0,6.02211696529e-07,0.0,1
117,0.0,0.0,-0.020034193807106762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11859213771454635,1.1074224498063832,0.0,0.0,0.0,0.0,0.0,0.0471383325,0.0194622537,-0.0153051112999999,-0.0444958907,-0.0574741032,0.0454601,0.0009477,8.981352900000051e-07,0.00206662069201,0.269227,-0.014986,0.0724831775289999,0.000224580196,-0.5731430000000001,-0.1525070000000001,0.3284928984490001,0.023258385049,0.00390184,-0.00104527,1.52243553856e-05,1.0925893729000002e-06,-0.000912548,0.0006539619999999,4.2766629744399993e-07,8.32743852304e-07,0.00106799,0.000291967,1.1406026401000005e-06,8.524472908900012e-08,1
118,0.0,0.0,-0.015623751456259083,0.0,0.0,0.0,7.598237486934894e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12194315905425816,1.0792709432231813,0.0,0.0,0.0,0.0,0.0,0.0469645917,0.0188949465,-0.0161731899,-0.0452509454,-0.0575682224,0.0399484,-0.0055117,3.037883689000001e-05,0.0015958746625599,0.144235,-0.124992,0.0208037352249999,0.0156230000639999,-0.602985,-0.0298419999999999,0.363590910225,0.0008905449639999,0.00185558,-0.00204626,3.4431771363999994e-06,4.1871799876000016e-06,-0.000717037,0.000195511,3.8224551121e-08,5.141420593689999e-07,0.000776023,-0.000291967,6.02211696529e-07,8.524472908900012e-08,1
119,0.0,0.0,-0.012047273055419186,0.0,0.0,0.0,0.0003543752424087543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1200255638879599,1.0061760717973942,0.0,0.0,0.0,0.0,0.0,0.0467895718,0.018325581,-0.0170373046,-0.0459862832,-0.057623149,0.0290059,-0.0109424999999999,0.00011973830625,0.0008413422348099,0.0818906,-0.0623444,0.00670607036836,0.00388682421136,-0.565078,0.037907,0.319313146084,0.001436940649,0.00169648,-0.0001590999999999,2.8780443904e-06,2.531280999999997e-08,-0.0003300619999999,0.000386975,1.4974965062500004e-07,1.0894092384399997e-07,0.00111382,0.0003377969999999,1.2405949924e-06,1.1410681320899995e-07,1
120,0.0,0.0,-0.009189967473239389,0.0,0.0,0.0,0.006336025759301455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1142399054043094,0.8928335181047088,0.0,0.0,0.0,0.0,0.0,0.0466132777,0.0177542192,-0.0178972434,-0.0467015838,-0.0576388455999999,0.0296486,0.0006426999999999,4.130632899999994e-07,0.00087903948196,0.0556968,-0.0261938,0.00310213353024,0.00068611515844,-0.565279,-0.000201,0.319540347841,4.040100000000271e-08,0.00180219,0.0001057099999999,3.2478887961e-06,1.1174604099999992e-08,-0.000350841,-2.0779000000000067e-05,4.3176684100000277e-10,1.23089407281e-07,0.00094137,-0.00017245,8.861774768999998e-07,2.97390025e-08,1
121,0.0,0.0,-0.006908699907346434,0.0,0.0,0.0,0.03194078932905338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10578419418790322,0.7524735402023865,0.0,0.0,0.0,0.0,0.0,0.0464357142,0.0171809234,-0.0187527956,-0.0473965353,-0.0576153013,0.0294406,-0.0002079999999999,4.3263999999999937e-08,0.00086674892836,0.196403,0.1407062,0.038574138409,0.01979823471844,-0.486831,0.0784479999999999,0.237004422561,0.0061540887039999,0.00260842,0.00080623,6.803854896400001e-06,6.500068129000004e-07,-0.0005693919999999,-0.0002185509999999,4.776453960099997e-08,3.242072496639999e-07,0.00101371,7.233999999999995e-05,1.0276079641e-06,5.2330755999999914e-09,1
122,0.0,0.0,-0.005125024023855926,0.0,0.0,0.0,0.09076059531163087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09566988289320455,0.6011724688808481,0.0,0.0,0.0,0.0,0.0,0.046256886,0.016605756,-0.0196037516,-0.0480708351,-0.0575525323,0.0275727,-0.0018678999999999,3.4890504099999954e-06,0.00076025378529,0.313653,0.11725,0.098378204409,0.0137475625,-0.427606,0.0592249999999999,0.182846891236,0.0035076006249999,0.00252042,-8.799999999999997e-05,6.3525169764000015e-06,7.743999999999995e-09,-0.0007915489999999,-0.0002221569999999,4.935373264899999e-08,6.265498194009997e-07,0.00107106,5.735000000000007e-05,1.1471695236e-06,3.2890225000000077e-09,1
123,0.0,0.0,-0.0037571823154208847,0.0,0.0,0.0,0.18636450022424245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08473132958755768,0.45316573814641636,0.0,0.0,0.0,0.0,0.0,0.0460767981,0.0160287797,-0.0204499027,-0.0487241892,-0.0574505814,0.0356226,0.0080498999999999,6.480089000999992e-05,0.0012689696307599,0.211895,-0.101758,0.0448994910249999,0.010354690564,-0.5662020000000001,-0.138596,0.3205847048040001,0.019208851216,0.00180219,-0.00071823,3.2478887961e-06,5.158543329000004e-07,-0.000708636,8.291299999999989e-05,6.8745655689999805e-09,5.02164980496e-07,0.00107921,8.149999999999954e-06,1.1646942241e-06,6.642249999999926e-11,1
124,0.0,0.0,-0.002719913813573476,0.0,0.0,0.0,0.3112636062489242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0736334399265096,0.318505843025532,0.0,0.0,0.0,0.0,0.0,0.0458954553,0.0154500573,-0.0212910416,-0.0493563130999999,-0.0573095178,0.0306668,-0.0049557999999999,2.4559953639999965e-05,0.00094045262224,0.101298,-0.1105969999999999,0.010261284804,0.0122316964089999,-0.559948,0.006254,0.3135417627039999,3.911251600000116e-05,0.00138305,-0.0004191399999999,1.9128273025e-06,1.7567833959999992e-07,-0.000398406,0.00031023,9.624265290000005e-08,1.58727340836e-07,0.00107921,0.0,1.1646942241e-06,0.0,1
125,0.0,0.0,-0.0019416227318793796,0.0,0.0,0.0,0.45170224694312316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0628812681593718,0.20273851740817608,0.0,0.0,0.0,0.0,0.0,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,0.0079729399999999,-0.02269386,0.0005150112816996,6.356777224359998e-05,0.06039,-0.040908,0.0036469521,0.0016734644639999,-0.485939,0.0740089999999999,0.236136711721,0.0054773320809999,0.000959685,-0.000423365,9.20995299225e-07,1.7923792322499997e-07,1.88156e-06,0.00040028756,1.6023013069075356e-07,3.5402680336e-12,0.00115606,7.685000000000005e-05,1.3364747236e-06,5.9059225000000085e-09,1
126,0.0,0.0,-0.0013634905653284134,0.0,0.0,0.0,0.5932567674182642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052833540328272116,0.10772832899973904,0.0,0.0,0.0,0.0,0.0,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,-0.0310897,-0.03906264,0.0015258898437695,0.00096656944609,0.0633115,0.0029215,0.00400834603225,8.535162250000043e-06,-0.410784,0.0751549999999999,0.168743494656,0.0056482740249999,0.000334763,-0.000624922,1.1206626616900004e-07,3.9052750608400004e-07,0.00159314,0.00159125844,2.5321034228712337e-06,2.5380950596000003e-06,0.00170087,0.00054481,2.8929587569e-06,2.968179360999999e-07,1
127,0.0,0.0,-0.0009381211065016676,0.0,0.0,0.0,0.7245145941103748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04372029692810479,0.03286127860818837,0.0,0.0,0.0,0.0,0.0,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,-0.0568791999999999,-0.0257894999999999,0.0006650983102499,0.0032352433926399,0.179758,0.1164465,0.032312938564,0.01355978736225,-0.309619,0.1011649999999999,0.095863925161,0.010234357225,0.000291039,-4.372400000000003e-05,8.470369952100002e-08,1.911788176000002e-09,0.00108241,-0.00051073,2.608451329e-07,1.1716114081e-06,0.00192587,0.000225,3.708975256900001e-06,5.062500000000007e-08,1
128,0.0,0.0,-0.0006279775739293146,0.0,0.0,0.0,0.8384157940804625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03566360271203614,-0.02384841669994122,0.0,0.0,0.0,0.0,0.0,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,-0.0706881,-0.0138089,0.00019068571921,0.00499680748161,0.233549,0.0537909999999999,0.0545451354009999,0.0028934716809999,-0.244777,0.064842,0.059915779729,0.004204484964,0.000702677,0.000411638,4.937549663289999e-07,1.69445843044e-07,0.0007512089999999,-0.000331201,1.0969410240100017e-07,5.643149616809997e-07,0.00179288,-0.00013299,3.2144186944e-06,1.768634010000004e-08,1
129,0.0,0.0,-0.000403793563707823,0.0,0.0,0.0,0.9319511213180485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028699653881755244,-0.06494518988448315,0.0,0.0,0.0,0.0,0.0,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,-0.0739467,-0.0032586,1.0618473960000005e-05,0.00546811444089,0.149862,-0.0836869999999999,0.022458619044,0.0070035139689999,-0.30012,-0.0553429999999999,0.0900720144,0.003062847649,-1.52227e-05,-0.0007178997,2.3173059528999998e-10,5.153799792600899e-07,0.00100332,0.000252111,6.355995632100015e-08,1.0066510224e-06,0.00177917,-1.3709999999999894e-05,3.1654458889000007e-06,1.8796409999999708e-10,1
130,0.0,0.0,-0.0002430747106577415,0.0,0.0,0.0,1.0050944495050043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022800536675212636,-0.09303269542925785,0.0,0.0,0.0,0.0,0.0,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,-0.072837,0.0011097,1.2314340900000114e-06,0.005305228569,0.0690708999999999,-0.0807911,0.0047707892268099,0.00652720183921,-0.336786,-0.036666,0.113424809796,0.001344395556,-0.000303673,-0.0002884503,9.2217290929e-08,8.320357557009003e-08,0.00141235,0.0004090299999999,1.673055408999999e-07,1.9947325225e-06,0.00168021,-9.896000000000016e-05,2.8231056441e-06,9.793081600000031e-09,1
131,0.0,0.0,-0.00012875740078923295,0.0,0.0,0.0,1.0595905378401096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017894178112591117,-0.11052300024959025,0.0,0.0,0.0,0.0,0.0,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,-0.0647081,0.0081288999999999,6.607901520999991e-05,0.00418713820561,0.0452989,-0.0237719999999999,0.00205199034121,0.0005651079839999,-0.315248,0.0215379999999999,0.099381301504,0.000463885444,-0.000339194,-3.5521e-05,1.1505256963600001e-07,1.261741441e-09,0.000988794,-0.000423556,1.7939968513600006e-07,9.777135744359995e-07,0.0015904,-8.980999999999963e-05,2.529372160000001e-06,8.065836099999934e-09,1
