,Q01,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q40,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,constant
76,-0.12066225453462064,0.0,0.0,0.0,0.0,0.0,-0.01270247455888489,0.0,0.0,0.0,0.0,3.877244228477447e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344176993766654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531065125999999,0.0402217689,0.0210112316,-0.0015038026999999,-0.0237823296,0.0292169,0.0016848,2.838551040000024e-06,0.00085362724561,0.0142292,-0.0042347999999999,1.7933531039999974e-05,0.00020247013264,0.0696118999999999,0.0052801999999999,0.0048458166216099,2.7880512039999696e-05,0.00254804,2.3690000000000256e-05,6.492507841600002e-06,5.61216100000012e-10,-0.000470529,0.000247462,2.21397539841e-07,6.123744144400004e-08,3.04013e-05,-4.70238e-05,9.2423904169e-10,2.21123776644e-09,1
77,-0.12172562464148173,0.0,0.0,0.0,0.0,0.0,-0.009710307456747596,0.0,0.0,0.0,0.0,0.0009838320240528888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328278964367794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,0.0271647,-0.0020522,4.211524840000017e-06,0.00073792092609,0.0704198,0.0561906,0.00315738352836,0.00495894823204,0.080783,0.0111711,0.006525893089,0.00012479347521,0.00275961,0.0002115699999999,7.6154473521e-06,4.4761864899999966e-08,-0.000655057,-0.000184528,4.29099673249e-07,3.4050582783999995e-08,-3.42552e-05,-6.46565e-05,1.1734187270399995e-09,4.180462992249999e-09,1
78,-0.11810585655744986,0.0,0.0,0.0,0.0,0.0,-0.00732453637200306,0.0,0.0,0.0,0.0,0.010819293439388191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7993949723368531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528697853,0.039351266,0.0193206232,-0.0039073318,-0.0264886742,0.0224827,-0.0046819999999999,2.1921123999999988e-05,0.00050547179929,0.149355,0.0789351999999999,0.0062307657990399,0.0223069160249999,0.0238207,-0.0569623,0.00056742574849,0.00324470362129,0.00268733,-7.228000000000009e-05,7.221742528899999e-06,5.224398400000013e-09,-0.000374394,0.000280663,1.40170867236e-07,7.8771719569e-08,0.000384919,0.0004191742,1.4816263656099998e-07,1.7570700994564e-07,1
79,-0.1111200410296038,0.0,0.0,0.0,0.0,0.0,-0.005446077990326319,0.0,0.0,0.0,0.0,0.04466430183581125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649891144670122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527492603,0.0389095607,0.0184681119,-0.0051068043,-0.0278152538,0.0212378,-0.0012449,1.549776010000009e-06,0.0004510441488399,0.143336,-0.0060189999999999,3.622836099999996e-05,0.020545208896,-0.097332,-0.1211527,0.009473518224,0.01467797671729,0.00206885,-0.0006184799999999,4.2801403225e-06,3.825175103999998e-07,-0.000144803,0.000229591,2.0967908809e-08,5.271202728100001e-08,0.000384919,0.0,1.4816263656099998e-07,0.0,1
80,-0.1018901776797455,0.0,0.0,0.0,0.0,0.0,-0.00400220360369423,0.0,0.0,0.0,0.0,0.11393828967562633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49951240999885477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526272988,0.0384636168,0.0176110741,-0.0063040516,-0.0291228966999999,0.0467987,0.0255609,0.00065335960881,0.00219011832169,0.0504803,-0.0928557,0.0086221810224899,0.00254826068809,0.0795282999999999,0.1768602999999999,0.0063247505008899,0.0312795657160899,0.00325912,0.0011902699999999,1.06218631744e-05,1.4167426728999995e-06,-0.000730225,-0.0005854219999999,5.33228550625e-07,3.4271891808400013e-07,-9.162e-05,-0.000476539,8.3942244e-09,2.27089418521e-07,1
81,-0.09135600863514297,0.0,0.0,0.0,0.0,0.0,-0.0029048723255153037,0.0,0.0,0.0,0.0,0.21887022141148108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597670102201374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052503904,0.038013483,0.0167497199,-0.0074985521999999,-0.0304107125,0.0406402,-0.0061584999999999,3.792712224999997e-05,0.0016516258560399,0.0411071,-0.0093732,8.785687824000022e-05,0.0016897936704099,0.104826,0.0252977,0.0109884902759999,0.00063997362529,0.00301,-0.0002491199999999,9.0601e-06,6.20607743999999e-08,-0.000470529,0.0002596959999999,2.21397539841e-07,6.7442012416e-08,-0.000259854,-0.000168234,6.7524101316e-08,2.830267875600001e-08,1
82,-0.08028320676774356,0.0,0.0,0.0,0.0,0.0,-0.0020798013292407705,0.0,0.0,0.0,0.0,0.349622066503663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23759160621010045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523790793,0.0375592082,0.0158842603,-0.0086897854,-0.0316778247,0.0370736,-0.0035666,1.2720635560000025e-05,0.00137445181696,0.108634,0.0675268999999999,0.00455988222361,0.011801345956,0.0801228999999999,-0.0247031,0.0064196791044099,0.00061024314961,0.00291152,-9.848000000000018e-05,8.4769487104e-06,9.698310400000036e-09,-0.000470529,0.0,2.21397539841e-07,0.0,-9.162e-05,0.000168234,8.3942244e-09,2.830267875600001e-08,1
83,-0.06927144155795234,0.0,0.0,0.0,0.0,0.0,-0.0014657101489412596,0.0,0.0,0.0,0.0,0.49174311003844084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13590465395822485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522528282,0.0371008419,0.0150149076,-0.0098772321999999,-0.0329233704,0.0329764,-0.0040971999999999,1.678704783999996e-05,0.00108744295696,0.16338,0.054746,0.002997124516,0.0266930244,0.0617155,-0.0184073999999999,0.00380880294025,0.0003388323747599,0.00313674,0.0002252199999999,9.8391378276e-06,5.0724048399999974e-08,-0.000470529,0.0,2.21397539841e-07,0.0,8.18652e-05,0.0001734851999999,6.7019109710400014e-09,3.0097114619039985e-08,1
84,-0.05876541913091982,0.0,0.0,0.0,0.0,0.0,-0.0010130358454327687,0.0,0.0,0.0,0.0,0.6313879325297284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05475487476168395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052125154,0.036638434,0.0141418747,-0.0110603754,-0.0341465018,0.0381136,0.0051371999999999,2.6390823839999946e-05,0.0014526465049599,0.0790755999999999,-0.0843044,0.00710723185936,0.0062529505153599,0.0407803,-0.0209351999999999,0.00166303286809,0.0004382825990399,0.00301275,-0.00012399,9.0766625625e-06,1.537352010000001e-08,-0.000666051,-0.000195522,4.4362393460100013e-07,3.822885248400002e-08,6.32862e-05,-1.8579e-05,4.0051431104400014e-09,3.45179241e-10,1
85,-0.04907011226689865,0.0,0.0,0.0,0.0,0.0,-0.0006823949066526927,0.0,0.0,0.0,0.0,0.7583136540124039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007508294283147172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519960603,0.0361720351,0.0132653756,-0.0122386992,-0.0353463861,0.0403045,0.0021909,4.800042810000012e-06,0.00162445272025,0.031832,-0.0472435999999999,0.0022319577409599,0.001013276224,0.0553323,0.0145519999999999,0.00306166342329,0.0002117607039999,0.00296071,-5.203999999999973e-05,8.7658037041e-06,2.7081615999999714e-09,-0.0006004869999999,6.556400000000016e-05,3.605846371689999e-07,4.298638096000021e-09,4.15047e-05,-2.17815e-05,1.7226401220900007e-09,4.7443374225e-10,1
86,-0.04036980354775807,0.0,0.0,0.0,0.0,0.0,-0.0004429882071249918,0.0,0.0,0.0,0.0,0.8666715405019288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05331888395285579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518655504999999,0.0357016957,0.0123856253,-0.0134116904,-0.0365222065,0.0351492,-0.0051553,2.6577118090000008e-05,0.00123546626064,0.0719491,0.0401171,0.00160938171241,0.00517667299081,0.066047,0.0107147,0.004362206209,0.00011480479609,0.00272972,-0.0002309899999999,7.451371278400002e-06,5.3356380099999975e-08,-0.000470529,0.0001299579999999,2.21397539841e-07,1.6889081763999974e-08,-9.162e-05,-0.0001331247,8.3942244e-09,1.772218575009e-08,1
87,-0.032749568624835114,0.0,0.0,0.0,0.0,0.0,-0.0002710777683235177,0.0,0.0,0.0,0.0,0.9544085372927945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08529905258508236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517336283,0.0352274672,0.0115028392,-0.0145788378,-0.0376731624,0.0309897,-0.0041595,1.7301440250000002e-05,0.00096036150609,0.14205,0.0701009,0.00491413618081,0.0201782025,0.0739828,0.0079357999999999,0.00547345469584,6.297692163999989e-05,0.00319757,0.0004678499999999,1.02244539049e-05,2.188836224999997e-07,-0.0005956469999999,-0.0001251179999999,3.547953486089999e-07,1.5654513923999976e-08,0.000222919,0.000314539,4.9692880561000014e-08,9.893478252100001e-08,1
88,-0.02621744353048546,0.0,0.0,0.0,0.0,0.0,-0.00014861065019690828,0.0,0.0,0.0,0.0,1.022114776687715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10593798819535287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516002971,0.0347494012999999,0.0106172337999999,-0.0157396328,-0.0387984702,0.033481,0.0024912999999999,6.206575689999992e-06,0.001120977361,0.092691,-0.049359,0.002436310881,0.008591621481,0.0531523,-0.0208305,0.00282516699529,0.00043390973025,0.00314705,-5.051999999999965e-05,9.903923702500004e-06,2.552270399999964e-09,-0.000685152,-8.950500000000002e-05,4.69433263104e-07,8.011145025000005e-09,0.000119223,-0.000103696,1.4214123729e-08,1.0752860416000006e-08,1
89,-0.020725611929979907,0.0,0.0,0.0,0.0,0.0,-6.202580577869201e-05,0.0,0.0,0.0,0.0,1.071744692343185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11746001227745653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514655607,0.03426755,0.0097290262,-0.0168935698,-0.0398973639,0.0380663,0.0045853,2.1024976090000067e-05,0.00144904319569,0.0351793,-0.0575116999999999,0.0033075956368899,0.00123758314849,0.0630482,0.0098959,0.00397507552324,9.792883680999996e-05,0.00303454,-0.00011251,9.2084330116e-06,1.2658500100000029e-08,-0.000618283,6.686899999999989e-05,3.822738680890001e-07,4.4714631609999855e-09,0.000107352,-1.1870999999999983e-05,1.1524451904000002e-08,1.4092064099999958e-10,1
90,-0.016189326884043204,0.0,0.0,6.0614492512215255e-05,0.0,0.0,-1.2524719413198268e-06,0.0,0.0,0.0,0.0,1.1024787227725665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12180018257694467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513294226999999,0.0337819658,0.0088384339,-0.0180401457,-0.0409690953,0.030341,-0.0077253,5.968026009000001e-05,0.000920576281,0.0587878,0.0236085,0.0005573612722499,0.00345600542884,0.0631241,7.590000000000373e-05,0.00398465200081,5.7608100000005675e-09,0.00314132,0.0001067799999999,9.8678913424e-06,1.1401968399999978e-08,-0.000470529,0.000147754,2.21397539841e-07,2.183124451600001e-08,2.34685e-05,-8.388350000000002e-05,5.5077049225e-10,7.036441572250002e-09,1
91,-0.012502773628964263,0.0,0.0,0.002776319014253157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1045896126872294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12062692949294983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511918867999999,0.0332927016,0.0079456754,-0.0191788612,-0.0420129348,0.0242427,-0.0060983,3.718926289000001e-05,0.00058770850329,0.12759,0.0688022,0.00473374272484,0.0162792081,0.0657378999999999,0.0026137999999999,0.0043214714964099,6.831950439999924e-06,0.00318058,3.926000000000016e-05,1.01160891364e-05,1.5413476000000127e-09,-0.000470529,0.0,2.21397539841e-07,0.0,-9.162e-05,-0.0001150885,8.3942244e-09,1.3245362832249996e-08,1
92,-0.009551557443925036,0.0,0.0,0.01944749193799083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0658495437221158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11537538744774234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510529568,0.0327998106,0.0070509693999999,-0.02030922,-0.0430281717,0.0259996,0.0017568999999999,3.0866976099999835e-06,0.0006759792001599,0.143005,0.0154149999999999,0.0002376222249999,0.020450430025,0.0523714,-0.0133664999999999,0.00274276353796,0.0001786633222499,0.00342665,0.0002460699999999,1.17419302225e-05,6.055044489999988e-08,-0.0007863319999999,-0.0003158029999999,6.183180142239999e-07,9.973153480899996e-08,1.65573e-05,0.0001081773,2.7414418329000005e-10,1.170232823529e-08,1
93,-0.007197534341444445,0.0,0.0,0.06525566161337906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822684587713063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10727471100584726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509126363999999,0.0323033467,0.0061545353,-0.0214307296,-0.0440141148,0.0319224,0.0059227999999999,3.507955983999999e-05,0.0010190396217599,0.0665548,-0.0764502,0.0058446330800399,0.0044295414030399,0.143867,0.0914955999999999,0.020697713689,0.0083714448193599,0.00609589,0.00266924,3.71598748921e-05,7.124842177599998e-06,-0.000883816,-9.748400000000013e-05,7.81130721856e-07,9.503130256000024e-09,0.000264568,0.0002480107,6.999622662400001e-08,6.150930731449003e-08,1
94,-0.005347942702472461,0.0,0.0,0.1479629719106653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861038326541168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09736549340583103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507709294,0.0318033639,0.0052565926,-0.0225429012999999,-0.0449700929999999,0.0355484,0.003626,1.314787600000003e-05,0.00126368874256,0.0521419,-0.0144129,0.00020773168641,0.00271877773561,0.106341,-0.0375259999999999,0.011308408281,0.0014082006759999,0.00489612,-0.0011997699999999,2.39719910544e-05,1.4394480528999983e-06,-0.00110318,-0.000219364,1.2170061124000002e-06,4.8120564496e-08,0.000394565,0.0001299969999999,1.5568153922499998e-07,1.6899220008999992e-08,1
95,-0.00392725044440691,0.0,0.0,0.26369683022977863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7165975863613703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08650995895838401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506278398,0.0312999165,0.0043573616,-0.0236452506,-0.0458954553,0.0369807,0.0014322999999999,2.0514832899999927e-06,0.0013675721724899,0.0801672,0.0280253,0.00078541744009,0.00642677995584,0.10051,-0.005831,0.0101022601,3.4000561000000035e-05,0.00422753,-0.00066859,1.7872009900900006e-05,4.470125881000002e-07,-0.00111652,-1.3339999999999925e-05,1.2466169104e-06,1.7795559999999798e-10,0.00029542,-9.914499999999996e-05,8.72729764e-08,9.829731024999997e-09,1
96,-0.002848250865988326,0.0,0.0,0.400268745399109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649253730500283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07539960168534568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504833714,0.0307930596,0.0034570626,-0.024737297,-0.0467895718,0.0267305,-0.0102502,0.0001050666000399,0.00071451963025,0.160447,0.0802798,0.00644484628804,0.025743239809,0.104443,0.003933,0.010908340249,1.546848900000005e-05,0.00457874,0.00035121,2.0964859987600007e-05,1.2334846410000017e-07,-0.000993466,0.0001230539999999,9.869746931560002e-07,1.5142286915999954e-08,0.000417086,0.0001216659999999,1.73960731396e-07,1.4802615555999997e-08,1
97,-0.0020374710331108135,0.0,0.0,0.5429441851381386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41937890086430296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0645642901367106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503375282,0.0302828483,0.0025559163,-0.0258185649,-0.0476518338,0.0357124,0.0089819,8.067452761000009e-05,0.00127537551376,0.13,-0.030447,0.000927019809,0.0169,0.0677784,-0.0366646,0.00459391150656,0.00134429289316,0.00425493,-0.00032381,1.81044293049e-05,1.0485291610000046e-07,-0.00121452,-0.0002210539999999,1.4750588304e-06,4.8864870915999924e-08,0.000385394,-3.1691999999999994e-05,1.48528535236e-07,1.0043828639999995e-09,1
98,-0.0014343749148653423,0.0,0.0,0.6789581038551736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889011741783191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054385107745925476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501903141,0.0297693381,0.0016541435,-0.0268885829,-0.0484816542999999,0.0407542,0.0050417999999999,2.541974723999992e-05,0.0016609048176399,0.0566599,-0.0733400999999999,0.0053787702680099,0.00321034426801,0.101557,0.0337786,0.010313824249,0.00114099381796,0.00446912,0.00021419,1.99730335744e-05,4.5877356100000176e-08,-0.00134239,-0.0001278699999999,1.8020109121e-06,1.6350736899999996e-08,0.000433119,4.772500000000004e-05,1.8759206816100006e-07,2.2776756250000035e-09,1
99,-0.0009900563692302078,0.0,0.0,0.7996513443970495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780549995983027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04511138137314806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500417331,0.029252585,0.0007519652999999,-0.027946885,-0.0492784682,0.0414117,0.0006574999999999,4.323062499999978e-07,0.0017149288968899,0.0635462,0.0068862999999999,4.742112768999988e-05,0.00403811953444,0.155913,0.054356,0.024308863569,0.002954574736,0.00557813,0.0011090099999999,3.11155342969e-05,1.2299031800999994e-06,-0.00136675,-2.4359999999999967e-05,1.8680055625e-06,5.934095999999981e-10,0.000403039,-3.0080000000000044e-05,1.62440435521e-07,9.048064000000024e-10,1
100,-0.0006656928136595717,0.0,0.0,0.9006555283169413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879990911575506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036881003230207696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498917892999999,0.0287326454,-0.0001503972,-0.02899301,-0.0500417331,0.0420657,0.000654,4.277160000000025e-07,0.0017695231164899,0.129369,0.0658228,0.00433264099984,0.0167363381609999,0.169453,0.0135399999999999,0.028714319209,0.0001833315999999,0.00578306,0.0002049299999999,3.3443782963599986e-05,4.1996304899999954e-08,-0.00123197,0.0001347799999999,1.5177500809e-06,1.8165648399999983e-08,0.000440782,3.774299999999997e-05,1.94288771524e-07,1.4245340489999975e-09,1
101,-0.0004309514670494691,0.0,0.0,0.9810106995869635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699089637091412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02974243500613597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497404868,0.0282095758,-0.0010527228,-0.030026502,-0.0507709294,0.0374703,-0.0045953999999999,2.1117701159999928e-05,0.00140402338209,0.188225,0.0588559999999999,0.0034640287359999,0.035428650625,0.146624,-0.0228289999999999,0.021498597376,0.0005211632409999,0.00589799,0.00011493,3.4786286040099994e-05,1.3208904900000017e-08,-0.00103515,0.0001968199999999,1.0715355225e-06,3.873811239999996e-08,0.00052352,8.273799999999999e-05,2.740731904e-07,6.845576644000001e-09,1
102,-0.0002624732864544999,0.0,0.0,1.0419659034150575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03502646884332734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02367663096473228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495878296,0.0276834332,-0.0019547904,-0.0310469108,-0.0514655607,0.0555352,0.0180649,0.0003263406120099,0.00308415843904,0.102194,-0.086031,0.0074013329609999,0.010443613636,0.102646,-0.0439779999999999,0.0105362013159999,0.001934064484,0.00480161,-0.0010963799999999,2.305545859210001e-05,1.2020491043999983e-06,-0.00148683,-0.0004516799999999,2.2106634489e-06,2.040148223999999e-07,0.000554019,3.0499000000000017e-05,3.06937052361e-07,9.301890010000011e-10,1
103,-0.000142507172858775,0.0,0.0,1.085305239174624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07277096698324591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018617358336936427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049433822,0.0271542749,-0.0028563789,-0.0320537918,-0.052125154,0.0471581,-0.0083771,7.017580441000009e-05,0.00222388639561,0.0606418,-0.0415522,0.00172658532484,0.0036774279072399,0.125243,0.0225969999999999,0.0156858090489999,0.0005106244089999,0.00495957,0.0001579599999999,2.45973345849e-05,2.4951361599999847e-08,-0.00148554,1.2899999999999286e-06,2.2068290916e-06,1.6640999999998154e-12,0.000467676,-8.634300000000001e-05,2.1872084097600006e-07,7.455113649000002e-09,1
104,-5.772831458856673e-05,0.0,0.0,1.1072523815111472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09810746306756894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4575621566664957e-05,0.0,-0.01446884089908609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492784682,0.0266221587,-0.0037572673,-0.0330467060999999,-0.0527492603,0.0471182,-3.9899999999995495e-05,1.5920099999996406e-09,0.00222012477124,0.125193,0.0645511999999999,0.00416685742144,0.015673287249,0.136702,0.0114589999999999,0.018687436804,0.0001313086809999,0.00520585,0.0002462799999999,2.71008742225e-05,6.065383839999986e-08,-0.00131405,0.00017149,1.7267274025e-06,2.9408820100000023e-08,0.000476426,8.750000000000023e-06,2.2698173347600006e-07,7.656250000000039e-11,1
105,0.0,0.0,0.0,1.095802166083558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11338447359983218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019117804509163362,0.0,-0.01112014981386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491217723,0.0260871423,-0.0046572348,-0.0340252212,-0.0533374546999999,0.0436345,-0.0034836999999999,1.2136165689999996e-05,0.0019039695902499,0.194406,0.069213,0.004790439369,0.037793692836,0.11629,-0.0204119999999999,0.0135233640999999,0.0004166497439999,0.00554214,0.00033629,3.07153157796e-05,1.1309096410000026e-07,-0.00131405,0.0,1.7267274025e-06,0.0,0.000558992,8.256600000000001e-05,3.12472056064e-07,6.817144356000001e-09,1
106,0.0,0.0,0.0,1.0407610697880416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12066318830910798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015673218288769723,0.0,-0.008456210274822318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489637386,0.0255492841999999,-0.0055560609,-0.0349889107,-0.0538893367,0.0393322,-0.0043023,1.850978529000001e-05,0.0015470219568399,0.156356,-0.03805,0.0014478025,0.024447198736,0.116253,-3.700000000000925e-05,0.013514760009,1.3690000000006844e-09,0.00536781,-0.00017433,2.88133841961e-05,3.0390948900000115e-08,-0.00144589,-0.00013184,2.0905978921e-06,1.7381785600000007e-08,0.000486895,-7.209700000000002e-05,2.37066741025e-07,5.197977409000004e-09,1
107,0.0,0.0,0.0,0.942291575687363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12172527004329116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056679903817394316,0.0,-0.006324516112389383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488043715,0.0250086429999999,-0.0064535251,-0.0359373547,-0.0544045307,0.0416364,0.0023042,5.309337640000029e-06,0.00173358980496,0.0941951,-0.0621608999999999,0.0038639774888099,0.00887271686401,0.0821861,-0.0340668999999999,0.00675455503321,0.0011605536756099,0.00501243,-0.0003553799999999,2.51244545049e-05,1.2629494439999986e-07,-0.0014879,-4.20100000000001e-05,2.2138464100000003e-06,1.7648401000000076e-09,0.000413617,-7.327800000000003e-05,1.7107902268899997e-07,5.369665284000004e-09,1
108,0.0,0.0,0.0,0.8108439047236742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11810455166822285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13420397873570042,0.0,-0.004675320859714994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486436751999999,0.0244652774,-0.0073494076,-0.03687014,-0.0548826858,0.0392282,-0.0024082,5.79942724000003e-06,0.00153885167524,0.0812064,-0.0129887,0.00016870632769,0.00659447940096,0.143093,0.0609068999999999,0.020475606649,0.0037096504676099,0.00601901,0.00100658,3.62284813801e-05,1.0132032964e-06,-0.00175178,-0.00026388,3.0687331684000007e-06,6.963265439999998e-08,0.000421196,7.579000000000017e-06,1.7740607041600005e-07,5.7441241000000255e-11,1
