,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
176,0.0,0.0,1.1079708927139995,0.0050822561519195475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11943923394554914,-0.008617786003340743,0.0,0.0,0.0,0.0,-7.850095130252102e-05,4.2380744518318474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2472957773943106e-05,0.00021557689343960847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019838111382570096,0.0072430734684279805,0.0,0.0,0.0,0.0,-24.100955840254986,0.18180623705977186,0.0348692747,-0.0154500573,-0.0535625866,-0.0493563130999999,-0.0061545353,-0.0179555,-0.0073464999999999,5.3971062249999984e-05,0.0003223999802499,0.176852,-2.299999999999525e-05,0.031276629904,5.289999999997812e-10,0.0531799,-0.005484,0.0028281017640099,3.007425600000003e-05,-0.00463037,6.624000000000041e-05,2.14403263369e-05,4.387737600000052e-09,0.00155786,-2.263999999999977e-05,2.4269277796000005e-06,5.125695999999897e-10,0.00164693,-5.6070000000000085e-05,3.1438449000000084e-09,2.7123784249e-06,-0.6884548259979819,-0.022060725889210358,1
177,0.0,0.0,1.0908226280396889,-0.05441419560758645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12195743208685006,0.00011128768386075823,0.0,0.0,0.0,0.0,-1.2782132721413233e-05,6.9757056560160404e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021377517939088534,0.0073250857872454765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015463591221512307,0.005919481355002487,0.0,0.0,0.0,0.0,-23.58172681340051,1.366972480373922,0.0346292913,-0.0160287797,-0.0538893367,-0.0487241892,-0.0046572348,-0.0154598,0.0024956999999999,6.2285184900000005e-06,0.00023900541604,0.196938,0.0200859999999999,0.038784575844,0.0004034473959999,0.0616563,0.0084764,0.00380149932969,7.184935696000002e-05,-0.00456113,6.923999999999993e-05,2.08039068769e-05,4.794177599999989e-09,0.00153949,-1.8370000000000192e-05,2.3700294601e-06,3.3745690000000707e-10,0.00166044,1.3509999999999998e-05,1.8252009999999999e-10,2.7570609936e-06,-0.6886516981306977,0.01960648305610773,1
178,0.0,0.0,1.0293945482816351,-0.12106475451700266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11941682751932076,0.006631748059767264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016709842802382243,0.03537115077165875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011918458264970998,0.00476352915761152,0.0,0.0,0.0,0.0,-22.16460270407681,2.7146517981157485,0.0343883648,-0.016605756,-0.0542028787,-0.0480708351,-0.0031567638,-0.0255908,-0.010131,0.000102637161,0.00065488904464,0.215049,0.0181109999999999,0.046246072401,0.0003280083209999,0.100316,0.0386597,0.010063299856,0.00149457240409,-0.00439294,0.00016819,1.92979218436e-05,2.8287876100000123e-08,0.00176724,0.00022775,3.1231372176e-06,5.187006250000004e-08,0.00165751,-2.929999999999946e-06,8.584899999999687e-12,2.7473394001e-06,-0.6616511106752457,0.05710000686257868,1
179,0.0,0.0,0.9254751078367264,-0.177866383947537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11318820394630143,0.011258461041890015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059090820924098765,0.0842875097559738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009087839194501126,0.0037786203216679344,0.0,0.0,0.0,0.0,-19.910200781285617,3.79891412098008,0.0341465018,-0.0171809234,-0.0545031355999999,-0.0473965353,-0.0016541435,-0.0301546,-0.0045638,2.082827044e-05,0.00090929990116,0.255919,0.04087,0.065494534561,0.0016703569,0.0998658,-0.0004501999999999,0.00997317800964,2.0268003999999807e-07,-0.00407826,0.0003146799999999,1.6632204627600007e-05,9.902350239999968e-08,0.0018897,0.00012246,3.570966090000001e-06,1.4996451600000062e-08,0.00178772,0.0001302099999999,1.6954644099999993e-08,3.1959427984e-06,-0.6130624764382044,0.08367403385447506,1
180,0.0,0.0,0.7905979249534754,-0.21349015443573793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10444260006403801,0.01427649995536313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381248067370002,0.1389939845931243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006827233365658647,0.0029400306779615725,0.0,0.0,0.0,0.0,-17.10025493415626,4.387405376484127,0.0339037089,-0.0177542192,-0.0547900339,-0.0467015838,-0.0001503972,-0.0258196,0.004335,1.879222500000001e-05,0.0006666517441599,0.254845,-0.001074,0.0649459740249999,1.1534760000000415e-06,0.0885678999999999,-0.0112979,0.0078442729104099,0.00012764254441,-0.00362154,0.00045672,1.31155519716e-05,2.0859315840000026e-07,0.00199776,0.0001080599999999,3.9910450176e-06,1.1676963599999928e-08,0.00164639,-0.00014133,1.9974168900000017e-08,2.7106000321e-06,-0.5514097078916269,0.09717754741739665,1
181,0.0,0.0,0.6406339455373055,-0.225241811518073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09416611259657132,0.015953563810554346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510322145589016,0.18274330188160265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005062216842654269,0.0022503244027453294,0.0,0.0,0.0,0.0,-14.087038000676266,4.466563430021629,0.0336599926,-0.018325581,-0.0550635032,-0.0459862832,0.0013534516,-0.0223315,0.0034880999999999,1.216684160999998e-05,0.00049869589225,0.225593,-0.0292519999999999,0.050892201649,0.000855679504,0.0789233,-0.0096445999999999,0.00622888728289,9.30183091599998e-05,-0.004032,-0.00041046,1.6257024e-05,1.684774116000001e-07,0.00224732,0.00024956,5.0504471824000005e-06,6.228019360000011e-08,0.00161155,-3.483999999999996e-05,1.213825599999997e-09,2.5970934025e-06,-0.4850180712328587,0.09938105480245381,1
182,0.0,0.0,0.49061878702197814,-0.21683598520312022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08316882372519509,0.01654562982061291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3861945077156804,0.20602815839896277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037093144459867168,0.0016977955194844789,0.0,0.0,0.0,0.0,-11.175472716133855,4.1546260647965685,0.0334153597,-0.0188949465,-0.0553234766,-0.0452509454,0.0028563789,-0.0245807,-0.0022492,5.058900639999999e-06,0.00060421081249,0.215129,-0.010464,0.0462804866409999,0.000109495296,0.0736103999999999,-0.0053129,0.0054184909881599,2.8226906410000103e-05,-0.00443551,-0.00040351,1.96737489601e-05,1.6282032010000012e-07,0.00156368,-0.00068364,2.4450951424e-06,4.673636496000002e-07,0.00164003,2.848e-05,8.111103999999998e-10,2.6896984009e-06,-0.42024741214393624,0.09375577960510982,1
183,0.0,0.0,0.35178890206434893,-0.19481701630756318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0720925278320487,0.01629610448645399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288914117587248,0.2077919547680623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026838264529065927,0.001261851493509519,0.0,0.0,0.0,0.0,-8.570658848165815,3.60939264654355,0.0331698167,-0.0194622537,-0.0555698903,-0.0444958907,0.0043573616,-0.0269937,-0.002413,5.82256900000001e-06,0.00072865983969,0.221352,0.006223,0.048996707904,3.872572900000008e-05,0.093439,0.0198286,0.008730846721,0.00039317337796,-0.00457136,-0.0001358499999999,2.08973322496e-05,1.845522249999996e-08,0.00167646,0.00011278,2.8105181316000003e-06,1.2719328400000012e-08,0.00164563,5.599999999999919e-06,3.1359999999999104e-11,2.7080980969e-06,-0.361055285832923,0.08374785128722458,1
184,0.0,0.0,0.23081107702934744,-0.16576357632052596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061420809051214,0.01543086905104114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666028022100222,0.1925187218055553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019146955431047893,0.0009226956121171116,0.0,0.0,0.0,0.0,-6.375684897367941,2.970148507375925,0.0329233704,-0.0200274408,-0.0558026839,-0.0437214479999999,0.0058553778,-0.034434,-0.0074402999999999,5.535806408999997e-05,0.001185700356,0.252823,0.031471,0.063919469329,0.000990423841,0.117149,0.02371,0.013723888201,0.0005621641,-0.0043926,0.00017876,1.929493476e-05,3.1955137600000015e-08,0.00177082,9.435999999999992e-05,3.1358034724e-06,8.903809599999987e-09,0.00176936,0.00012373,1.5309112900000016e-08,3.1306348096e-06,-0.30936035670008094,0.071979362468268,1
185,0.0,0.0,0.13039408884645165,-0.13482632673733155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05149316653792801,0.014152012291952265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7885038334849302,0.16670994501576955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001343593894108307,0.0006622602043217771,0.0,0.0,0.0,0.0,-4.614731649384677,2.334512996641404,0.0326760275,-0.0205904462,-0.0560218003,-0.042927955,0.0073494076,-0.0311607,0.0032732999999999,1.0714492889999976e-05,0.00097098922449,0.275419,0.022596,0.075855625561,0.000510579216,0.106844,-0.0103049999999999,0.011415640336,0.0001061930249999,-0.00443263,-4.0029999999999934e-05,1.96482087169e-05,1.602400899999994e-09,0.00183478,6.396000000000006e-05,3.3664176484e-06,4.090881600000008e-09,0.00184292,7.356000000000007e-05,5.4110736000000115e-09,3.3963541264000008e-06,-0.26567710154958046,0.06011683008671168,1
186,0.0,0.0,0.05045164799128826,-0.10534433618564477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042523172303876866,0.012632476237725121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915530680443822,0.13641594230169754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009235553082766791,0.00046469200137018907,0.0,0.0,0.0,0.0,-3.262355944837405,1.758001448999791,0.0324277947,-0.0211512086,-0.0562271859,-0.0421157571,0.0088384339,-0.0255207,0.00564,3.180960000000003e-05,0.0006513061284899,0.253117,-0.022302,0.064068215689,0.000497379204,0.0811758999999999,-0.0256681,0.0065895267408099,0.00065885135761,-0.00474364,-0.00031101,2.2502120449600007e-05,9.672722010000029e-08,0.00176348,-7.130000000000005e-05,3.1098617104e-06,5.0836900000000065e-09,0.00165744,-0.00018548,3.4402830400000006e-08,2.7471073536000003e-06,-0.2297017692389693,0.0490541526552201,1
187,0.0,0.0,-0.010737374577050783,-0.07907782054077216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0346194849142938,0.01101291687317651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739301762136086,0.10608933057722161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006174082358660872,0.0003165118453622914,0.0,0.0,0.0,0.0,-2.268498767608151,1.2639413276759612,0.0321786788,-0.021709667,-0.0564187903,-0.0412852085,0.010321443,-0.0258047,-0.000284,8.06560000000017e-08,0.00066588254209,0.231967,-0.0211499999999999,0.053808689089,0.0004473224999999,0.0761725,-0.0050033999999999,0.00580224975625,2.503401155999977e-05,-0.00474364,0.0,2.2502120449600007e-05,0.0,0.00176122,-2.2600000000000224e-06,3.1018958884e-06,5.1076000000001015e-12,0.00149063,-0.00016681,2.7825576100000032e-08,2.2219777969e-06,-0.2007349698164454,0.03917388310729499,1
188,0.0,0.0,-0.055632319851069874,-0.0566704047116666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027808009520702476,0.00940119455794088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0367174064739018,0.07840521984027074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039618851556093006,0.00020655513911475642,0.0,0.0,0.0,0.0,-1.5756324935143897,0.8554953747180193,0.0319286865,-0.0222657604,-0.0565965665,-0.0404366709,0.0117974252,-0.0258161,-1.1399999999998215e-05,1.2995999999995935e-10,0.00066647101921,0.237463,0.005496,0.056388676369,3.020601600000001e-05,0.0915224,0.0153498999999999,0.0083763497017599,0.0002356194300099,-0.0041643,0.00057934,1.7341394489999998e-05,3.356348356000004e-07,0.00176517,3.9499999999999605e-06,3.1158251289e-06,1.560249999999969e-11,0.00149063,0.0,0.0,2.2219777969e-06,-0.1779377679595363,0.030572143705892337,1
189,0.0,0.0,-0.08685408171704764,-0.03810534872662384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022053481052382827,0.00787425310731957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818142364743564,0.052669122605944044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023764639436909974,0.0001257788695799324,0.0,0.0,0.0,0.0,-1.126924268052484,0.5325148447434331,0.0316778247,-0.0228194283,-0.0567604709999999,-0.0395705141,0.0132653756,-0.0258243,-8.199999999996405e-06,6.723999999994103e-11,0.00066689447049,0.231708,-0.005755,0.053688597264,3.3120025000000125e-05,0.0755177,-0.0160046999999999,0.00570292301329,0.0002561504220899,-0.00474364,-0.00057934,2.2502120449600007e-05,3.356348356000004e-07,0.00174708,-1.8089999999999903e-05,3.0522885264e-06,3.272480999999965e-10,0.00149063,0.0,0.0,2.2219777969e-06,-0.16040235572733647,0.02349031475254585,1
190,0.0,0.0,-0.10687805723236239,-0.02305145594899703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01727906978312043,0.0064817733164749345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1063423579674962,0.016663848684521653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012491242041304647,6.699993952623027e-05,0.0,0.0,0.0,0.0,-0.8532277111209302,0.32907951266865165,0.0314261002,-0.0233706105,-0.0569104636,-0.0386871156,0.014724295,-0.0335529,-0.0077285999999999,5.973125795999997e-05,0.0011257970984099,0.256841,0.0251329999999999,0.065967299281,0.0006316676889999,0.105904,0.0303862999999999,0.011215657216,0.0009233272276899,-0.00461704,0.0001266,2.1317058361600006e-05,1.6027560000000038e-08,0.00176389,1.6809999999999915e-05,3.1113079321e-06,2.8257609999999723e-10,0.00164167,0.00015104,2.2813081600000023e-08,2.6950803889e-06,-0.14650970455315576,0.019654260656951326,1
191,0.0,0.0,-0.11791095463149288,-0.011079041284240254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013383085437535322,0.005250861075265167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0987889398973139,-0.0388486008249892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.781158312657395e-05,0.00030273870453487774,0.0,0.0,0.0,0.0,-4.535043887873428e-05,2.4610446293467348e-05,0.0,0.0,0.0,0.0,-0.660588825487359,0.2748241311291068,0.0311735198,-0.0239192467,-0.0570465076,-0.0377868601,0.0161731899,-0.0256059,0.0079469999999999,6.315480899999994e-05,0.0006556621148099,0.268032,0.011191,0.071841153024,0.000125238481,0.0893241,-0.0165798999999999,0.00797879484081,0.0002748930840099,-0.00474364,-0.0001266,2.2502120449600007e-05,1.6027560000000038e-08,0.00174169,-2.22e-05,3.0334840561e-06,4.928399999999998e-10,0.00161276,-2.891000000000005e-05,8.357881000000028e-10,2.6009948176e-06,-0.13335120490406027,0.02092610567978089,1
192,0.0,0.0,-0.1218707321379873,-0.001768645449346588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010252346572029118,0.00419107944179852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0482652013678029,-0.10537436817615733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025091514379817926,0.008320957077301815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4035620691264881,0.5246477228369057,0.0309200904999999,-0.0244652774,-0.0571685695,-0.03687014,0.0176110741,-0.0167785,0.0088274,7.792299076000005e-05,0.0002815180622499,0.238635,-0.029397,0.0569466632249999,0.000864183609,0.0611425,-0.0281816,0.00373840530625,0.00079420257856,-0.00547534,-0.0007317,2.9979348115600005e-05,5.353848900000001e-07,0.0016584499999999,-8.324000000000047e-05,2.7504564024999987e-06,6.9288976000000786e-09,0.00159197,-2.0789999999999914e-05,4.322240999999964e-10,2.5343684809000003e-06,-0.11318806927706238,0.04194375393953047,1
193,0.0,0.0,-0.12041069372294273,0.005251459334794619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007759050367450092,0.0032920699103152454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9537777711593944,-0.16589033201567974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018332463618839022,0.037824453848587014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24772843135673742,1.3726384585932134,0.0306658191,-0.0250086429999999,-0.0572766196,-0.0359373547,0.0190369686,-0.011161,0.0056174999999999,3.155630624999997e-05,0.000124567921,0.203782,-0.0348529999999999,0.041527103524,0.0012147316089999,0.0550337,-0.0061087999999999,0.00302870813569,3.731743743999997e-05,-0.00637672,-0.0009013799999999,4.06625579584e-05,8.12485904399999e-07,0.00138534,-0.0002731099999999,1.919166915600001e-06,7.458907209999944e-08,0.00166819,7.621999999999989e-05,5.809488399999983e-09,2.7828578761e-06,-0.06122626064077544,0.1098307578119047,1
194,0.0,0.0,-0.11495276822910883,0.010305582177049048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005782356130645629,0.002535610659447893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249449539956784,-0.20715197766116475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277776189874366,0.08759811138255763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6941368971726516,2.731506082244667,0.0304107125,-0.0255492841999999,-0.0573706312,-0.0349889107,0.0204499027,-0.0110171,0.0001439,2.070721000000018e-08,0.00012137649241,0.195361,-0.008421,0.0381659203209999,7.091324100000019e-05,0.0610744,0.0060407,0.00373008233536,3.649005649000003e-05,-0.00567456,0.0007021599999999,3.22006311936e-05,4.930286655999993e-07,0.00140782,2.247999999999942e-05,1.9819571524e-06,5.053503999999738e-10,0.00149063,-0.00017756,3.15275536e-08,2.2219777969e-06,0.05497127297788943,0.21985141622343465,1
195,0.0,0.0,-0.1067142404788717,0.013684601306290574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004259424320301991,0.0019252747399850962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6771301310378786,-0.2244733362727303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14403962625623631,0.14207256462021628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125462990761227,4.165756647950734,0.0301547777999999,-0.0260871423,-0.0574505814,-0.0340252212,0.0218489144,-0.0187917,-0.0077746,6.0444405160000025e-05,0.00035312798889,0.232714,0.037353,0.0541558057959999,0.001395246609,0.0990388,0.0379644,0.00980868390544,0.00144129566736,-0.00539922,0.00027534,2.91515766084e-05,7.581211560000038e-08,0.0016055999999999,0.0001977799999999,2.5779513599999995e-06,3.9116928399999936e-08,0.0018042,0.00031357,9.832614490000015e-08,3.255137640000001e-06,0.25154942251193535,0.3375030224910787,1
