,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
112,0.0,0.0,0.0,0.0,0.0,0.0,-0.057351651814790836,0.014959287192015865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013935049371004878,0.0006853668134456355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04356621492751289,-0.10257154026016313,0.8425433759415083,0.15181953019837727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.582891973318993,-2.722250477056521,0.0479876871,0.0222657604,-0.0109127355,-0.0404366709,-0.0564187903,-0.0373161,0.0046056,0.0013924913192099,2.1211551360000005e-05,0.31344,0.060505,0.0982446336,0.003660855025,-0.055905,0.0010454,0.003125369025,1.0928611600000183e-06,0.0495737,-0.0008417,7.084588900000012e-07,0.00245755173169,-0.00200188,0.0006597299999999,4.0075235344000005e-06,4.352436728999999e-07,-0.00542087,7.948999999999977e-05,6.318660099999963e-09,2.938583155690001e-05,-1.0813587839236716,-0.20125393826215485,1
113,0.0,0.0,0.0,0.0,0.0,0.0,-0.04778726448840164,0.013565319794254885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009601038187636114,0.00048212457311119767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015886745001305855,-0.07667396321123937,0.9352504906202774,0.12106742867261189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.247827065272034,-2.2037147890454616,0.0478204116,0.021709667,-0.0117974252,-0.0412852085,-0.05670738,-0.0395809,-0.0022648,0.0015666476448099,5.129319040000019e-06,0.322788,0.009348,0.104192092944,8.738510400000043e-05,-0.0432378,0.0126671999999999,0.00186950734884,0.0001604579558399,0.0507316,0.0011578999999999,1.3407324099999915e-06,0.0025736952385599,-0.0026619,-0.0006600199999999,7.085711610000001e-06,4.356264003999999e-07,-0.00550036,-7.948999999999977e-05,6.318660099999963e-09,3.02539601296e-05,-1.2052077603219726,-0.16352971353949747,1
114,0.0,0.0,0.0,0.0,0.0,0.0,-0.03923527619281947,0.011990814221078889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006439357578471358,0.00032951914556390654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05930582232549373,-0.054656685381767225,1.0076091911697256,0.09182799366071323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.571794392941625,-1.7135329072540326,0.0476518338,0.0211512086,-0.0126792234,-0.0421157571,-0.0569573632,-0.0400405,-0.0004595999999999,0.00160324164025,2.112321599999977e-07,0.32364,0.0008519999999999,0.1047428496,7.259039999999384e-07,-0.0421451,0.0010927,0.00177620945401,1.1939932900000194e-06,0.0517691,0.0010375,1.0764062500000222e-06,0.00268003971481,-0.0022529,0.000409,5.07555841e-06,1.6728100000000005e-07,-0.00578723,-0.0002868699999999,8.22943968999999e-08,3.34920310729e-05,-1.3037386257703227,-0.12683030904941084,1
115,0.0,0.0,0.0,0.0,0.0,0.0,-0.03176862978216103,0.010363243786123397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041528085277281663,0.0002161602236159635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08930747855767276,-0.03645839749251949,1.0614059340853694,0.06578277139201703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.584396522711158,-1.2753430245047384,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,-0.0428778,-0.0028373,0.0018385057328399,8.050271290000006e-06,0.327566,0.0039259999999999,0.1072994843559999,1.5413475999999883e-05,-0.0982508,-0.0561057,0.00965321970064,0.00314784957249,0.0507924,-0.0009767,9.539428900000077e-07,0.00257986789776,-0.00286657,-0.00061367,8.2172235649e-06,3.765908689000001e-07,-0.00573131,5.5920000000000095e-05,3.127046400000011e-09,3.28479143161e-05,-1.378738543772296,-0.0935856612639142,1
116,0.0,0.0,0.0,0.0,0.0,0.0,-0.025386292803839382,0.00877777920862045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025127732804675735,0.00013280251643540438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1083436507629042,-0.021730460068593475,1.0972158889977601,0.036945125610591587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.30307539825879,-0.8216313422639141,0.0473107896,0.0200274408,-0.0144332814,-0.0437214479999999,-0.0573408553,-0.0452283,-0.0023504999999999,0.00204559912089,5.524850249999992e-06,0.342632,0.015066,0.117396687424,0.000226984356,-0.0556997,0.0425511,0.00310245658009,0.00181059611121,0.0506585,-0.0001339,1.7929210000001673e-08,0.00256628362225,-0.00303544,-0.0001688699999999,9.2138959936e-06,2.8517076899999933e-08,-0.00550036,0.0002309499999999,5.333790249999988e-08,3.02539601296e-05,-1.4304768783417143,-0.055889731325569805,1
117,0.0,0.0,0.0,0.0,0.0,0.0,-0.020034193807106762,0.0072999619932772285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013456966757237866,7.208863183890638e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11859213771454635,-0.010040795696506849,1.1074224498063832,-0.008778130204447242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.651098285794047,-0.18968755299327644,0.0471383325,0.0194622537,-0.0153051112999999,-0.0444958907,-0.0574741032,-0.0555596,-0.0103313,0.0030868691521599,0.00010673575969,0.366237,0.0236049999999999,0.1341295401689999,0.0005571960249999,-0.0350338,0.0206658999999999,0.00122736714244,0.0004270794228099,0.0512591,0.0006006,3.607203600000081e-07,0.0026274953328099,-0.00260608,0.0004293599999999,6.7916529664000015e-06,1.8435000959999977e-07,-0.0053604,0.00013996,1.9588801600000173e-08,2.8733888159999997e-05,-1.4482745846059832,0.005133973330152983,1
118,0.0,0.0,0.0,0.0,0.0,0.0,-0.015623751456259083,0.005969860229391744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.598237486934894e-08,7.487023486809967e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.214230289542899e-05,2.826509135650344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12194315905425816,-0.0009738666332523988,1.0792709432231813,-0.07173434068607766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.492200277156686,0.6248697392023079,0.0469645917,0.0188949465,-0.0161731899,-0.0452509454,-0.0575682224,-0.0509054,0.0046541999999999,0.0025913597491599,2.166157763999997e-05,0.352714,-0.013523,0.1244071657959999,0.000182871529,-0.0572115,-0.0221776999999999,0.00327315573225,0.0004918503772899,0.050807,-0.0004521,2.043944100000035e-07,0.002581351249,-0.00269513,-8.904999999999979e-05,7.2637257169e-06,7.929902499999966e-09,-0.00550036,-0.00013996,1.9588801600000173e-08,3.02539601296e-05,-1.4146109254385277,0.08982839164922267,1
119,0.0,0.0,0.0,0.0,0.0,0.0,-0.012047273055419186,0.004806970121121584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003543752424087543,0.0016822642460478136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1200255638879599,0.005836949243403605,1.0061760717973942,-0.13736086268917203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.766231704526051,1.4299092218114247,0.0467895718,0.018325581,-0.0170373046,-0.0459862832,-0.057623149,-0.0518302,-0.0009247999999999,0.00268636963204,8.552550399999934e-07,0.323086,-0.0296279999999999,0.104384563396,0.0008778183839999,-0.081262,-0.0240505,0.006603512644,0.00057842655025,0.0508308,2.380000000000437e-05,5.664400000002081e-10,0.00258377022864,-0.00282752,-0.00013239,7.9948693504e-06,1.7527112100000006e-08,-0.00539393,0.00010643,1.1327344900000051e-08,2.90944808449e-05,-1.3201972806527398,0.17926721027535886,1
120,0.0,0.0,0.0,0.0,0.0,0.0,-0.009189967473239389,0.0038152235478913533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006336025759301455,0.017141797683271516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1142399054043094,0.010711939180413304,0.8928335181047088,-0.1894012317170513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.614664003530644,1.8623407458311616,0.0466132777,0.0177542192,-0.0178972434,-0.0467015838,-0.0576388455999999,-0.055263,-0.0034328,0.003053999169,1.1784115839999998e-05,0.330323,0.0072369999999999,0.1091132843289999,5.237416899999911e-05,-0.0818639999999999,-0.0006019999999999,0.0067017144959999,3.624039999999897e-07,0.0504852,-0.0003456,1.19439360000001e-07,0.00254875541904,-0.00290654,-7.901999999999996e-05,8.4479747716e-06,6.244160399999993e-09,-0.00539393,0.0,0.0,2.90944808449e-05,-1.1685738782899613,0.2574753109476895,1
121,0.0,0.0,0.0,0.0,0.0,0.0,-0.006908699907346434,0.002971121546992277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194078932905338,0.05596770217424099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10578419418790322,0.013939481557415031,0.7524735402023865,-0.21876829442572784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.404644992298547,1.6793450590162469,0.0464357142,0.0171809234,-0.0187527956,-0.0473965353,-0.0576153013,-0.0548658,0.0003972,0.00301025600964,1.5776784000000025e-07,0.383014,0.0526909999999999,0.1466997241959999,0.0027763414809999,-0.0257519,0.0561120999999999,0.00066316035361,0.0031485677664099,0.0515465,0.0010613,1.1263576900000023e-06,0.00265704166225,-0.00280831,9.822999999999992e-05,7.8866050561e-06,9.649132899999989e-09,-0.00550036,-0.00010643,1.1327344900000051e-08,3.02539601296e-05,-0.9705227964981338,0.31694527066075423,1
122,0.0,0.0,0.0,0.0,0.0,0.0,-0.005125024023855926,0.002275433938388402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076059531163087,0.1098256839372104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09566988289320455,0.015789206798720277,0.6011724688808481,-0.22475622673109688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.527548530140448,0.9955523761952119,0.046256886,0.016605756,-0.0196037516,-0.0480708351,-0.0575525323,-0.0540771,0.0007887,0.00292433274441,6.220476900000052e-07,0.352557,-0.0304569999999999,0.124296438249,0.0009276288489999,-0.0482096,-0.0224577,0.00232416553216,0.0005043482892899,0.051391,-0.0001555,2.4180250000000892e-08,0.002641034881,-0.0028938,-8.549000000000013e-05,8.37407844e-06,7.308540100000022e-09,-0.00550036,0.0,0.0,3.02539601296e-05,-0.7408330510579347,0.35248825041591064,1
123,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037571823154208847,0.001717754481732429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18636450022424245,0.1612467927658656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08473132958755768,0.016518660749889204,0.45316573814641636,-0.21214856655161465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.206687564682369,0.12253356348769154,0.0460767981,0.0160287797,-0.0204499027,-0.0487241892,-0.0574505814,-0.0554528,-0.0013757,0.00307501302784,1.892550490000021e-06,0.327407,-0.02515,0.107195343649,0.0006325225,-0.056177,-0.0079674,0.003155855329,6.347946275999999e-05,0.0509134,-0.0004775999999999,2.281017599999949e-07,0.00259217429956,-0.00297953,-8.573000000000001e-05,8.877599020900001e-06,7.349632900000002e-09,-0.00550036,0.0,0.0,3.02539601296e-05,-0.4968670337495648,0.36177060299885117,1
124,0.0,0.0,0.0,0.0,0.0,0.0,-0.002719913813573476,0.0012774858873361593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112636062489242,0.1962217088951522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0736334399265096,0.01637325105557114,0.318505843025532,-0.18771385166512392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.455159145669105,-0.6553762511855012,0.0458954553,0.0154500573,-0.0212910416,-0.0493563130999999,-0.0573095178,-0.0566448,-0.0011919999999999,0.0032086333670399,1.4208639999999804e-06,0.318249,-0.009158,0.101282426001,8.386896399999999e-05,-0.0727084999999999,-0.0165314999999999,0.0052865259722499,0.0002732904922499,0.052338,0.0014245999999999,2.0294851599999947e-06,0.0027392662439999,-0.00246288,0.00051665,6.065777894400001e-06,2.669272225e-07,-0.00580581,-0.0003054499999999,9.329970249999983e-08,3.37074297561e-05,-0.25591377078963307,0.34688692692412454,1
125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019416227318793796,0.0009347776571813258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45170224694312316,0.2093257016874578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0628812681593718,0.015581696270630033,0.20273851740817608,-0.1577494383927132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.14137659384615,-1.184575551850965,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,-0.0560971,0.0005476999999999,0.00314688462841,2.99975289999998e-07,0.331293,0.013044,0.109755051849,0.000170145936,0.013826,0.0865344999999999,0.000191158276,0.0074882196902499,0.0524373,9.930000000000357e-05,9.860490000000706e-09,0.00274967043129,-0.00263539,-0.0001725099999999,6.9452804521e-06,2.9759700099999952e-08,-0.00563548,0.0001703299999999,2.9012308899999933e-08,3.17586348304e-05,-0.03233038309077554,0.3135980044593875,1
126,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013634905653284134,0.0006714801250882737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932567674182642,0.20250772245821122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052833540328272116,0.014349789547360268,0.10772832899973904,-0.12693972914527696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.080318522949558,-1.4377864501824733,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,-0.0617311,-0.005634,0.00381072870721,3.174195600000008e-05,0.339493,0.0081999999999999,0.115255497049,6.723999999999976e-05,0.0289499,0.0151239,0.00083809671001,0.00022873235121,0.0518844,-0.0005529,3.056984100000022e-07,0.00269199096336,-0.00316194,-0.0005265499999999,9.997864563599997e-06,2.772549024999998e-07,-0.00503929,0.0005961899999999,3.554425160999999e-07,2.53944437041e-05,0.16414833060490505,0.2691827411740833,1
127,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009381211065016676,0.00047164548962483696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7245145941103748,0.18157140398693805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04372029692810479,0.012854815381467032,0.03286127860818837,-0.09817678156390217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.101196285698064,-1.4648558419725057,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,-0.0580812,0.0036499,0.00337342579344,1.3321770010000032e-05,0.289717,-0.0497759999999999,0.083935940089,0.0024776501759999,-0.0161671,-0.045117,0.00026137512241,0.002035543689,0.0511803,-0.0007040999999999,4.957568099999988e-07,0.00261942310809,-0.00265258,0.0005093599999999,7.036180656399998e-06,2.594476096e-07,-0.00512997,-9.06800000000001e-05,8.222862400000018e-09,2.63165922009e-05,0.32862996756953755,0.22043417679739097,1
128,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006279775739293146,0.0003216985063735847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8384157940804625,0.15303336365123277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03566360271203614,0.011242055730183553,-0.02384841669994122,-0.07288390934407812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.079963892803079,-1.3432274592601992,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,-0.0541253,0.0039558999999999,0.00292954810009,1.5649144809999985e-05,0.272913,-0.0168039999999999,0.074481505569,0.0002823744159999,-0.0835877,-0.0674206,0.00698690359129,0.00454553730436,0.0504794,-0.0007009,4.91260810000006e-07,0.00254816982436,-0.00299244,-0.00033986,8.954697153599997e-06,1.155048196e-07,-0.00550036,-0.00037039,1.3718875209999994e-07,3.02539601296e-05,0.46024380322582475,0.1725235402468227,1
129,0.0,0.0,0.0,0.0,0.0,0.0,-0.000403793563707823,0.0002103839995254439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9319511213180485,0.1222824364107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028699653881755244,0.00962391356117354,-0.06494518988448315,-0.05149298132543279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.944481826259235,-1.1455878901446312,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,-0.0563176,-0.0021922999999999,0.00317167206976,4.806179289999975e-06,0.28175,0.0088369999999999,0.0793830625,7.809256899999972e-05,-0.0834470999999999,0.0001406,0.0069634184984099,1.97683600000091e-08,0.050229,-0.0002503999999999,6.270015999999894e-08,0.002522952441,-0.00256398,0.0004284599999999,6.5739934404e-06,1.835779715999999e-07,-0.00550036,0.0,0.0,3.02539601296e-05,0.5608939383041935,0.1287230137167979,1
130,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002430747106577415,0.00012857788997892896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0050944495050043,0.09293668461355134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022800536675212636,0.008081487834920523,-0.09303269542925785,-0.03387777423413862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.664886218608604,-0.9254694059132929,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,-0.0575444,-0.0012268,0.0033113579713599,1.5050382400000004e-06,0.33235,0.0505999999999999,0.1104565225,0.0025603599999999,0.029221,0.1126680999999999,0.0008538668409999,0.0126941007576099,0.0519938,0.0017647999999999,3.114519039999989e-06,0.00270335523844,-0.00242694,0.00013704,5.890037763599999e-06,1.8779961600000044e-08,-0.00539504,0.0001053199999999,1.1092302399999977e-08,2.9106456601600007e-05,0.6340528255721873,0.0906686367376473,1
131,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012875740078923295,6.902730182413252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0595905378401096,0.0667822259903078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017894178112591117,0.006668021781396139,-0.11052300024959025,-0.0196656895840588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.23895831214652,-0.7127320421595318,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,-0.0607125,-0.0031681,0.00368600765625,1.0036857610000045e-05,0.318363,-0.0139869999999999,0.101354999769,0.0001956361689999,0.0253189,-0.0039020999999999,0.00064104669721,1.5226384409999964e-05,0.0514742,-0.0005196,2.699841600000021e-07,0.00264959326564,-0.00268153,-0.00025459,7.1906031409000015e-06,6.481606810000014e-08,-0.00550036,-0.0001053199999999,1.1092302399999977e-08,3.02539601296e-05,0.6838179973291293,0.058750044771081,1
