,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q34,Q34_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018986073617587574,0.0069935191240329195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014248324430315304,7.625038070343183e-05,0.0,0.0,1.0728784515682643,-0.07983243227373255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11560777558754709,-0.014150875798469333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028053608241846252,0.051154382775579224,0.0,0.0,0.0,0.0,0.0,0.0,0.334269789518406,-0.06452119846583225,-3.1167227165641904,0.8840782449153929,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044441999999,0.0487943,0.0,0.0,0.00238088371249,0.134353,0.0001569999999999,2.464899999998829e-08,0.0180507286089999,-0.0933605,-0.0038575,1.488030625000032e-05,0.00871618296025,-0.000885956,-0.000306444,7.849180339360002e-07,9.3907925136e-08,-0.000513168,0.0,0.0,2.6334139622400004e-07,-0.00108077,0.0,0.0,1.1680637929000005e-06,0.4834255826254698,-0.032136894520862276,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01476886253940502,0.005699173375867964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.771146936200913e-05,3.125632071498337e-05,0.0,0.0,0.9944853604495169,-0.1445929110136098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12137367727633117,-0.004133660067765571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08319277319202797,0.10426235250621883,0.0,0.0,0.0,0.0,0.0,0.0,0.2698614326916395,-0.11875288673432946,-2.452823411026714,1.0640137856499445,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,0.0455652,-0.0032291,1.0427086810000035e-05,0.00207618745104,0.134303,-4.9999999999994487e-05,2.499999999999449e-09,0.018037295809,-0.0928205,0.00054,2.916000000000437e-07,0.0086156452202499,-0.000721601,0.0001643549999999,5.207080032010001e-07,2.701256602499997e-08,-0.000513168,0.0,0.0,2.6334139622400004e-07,-0.00108077,0.0,0.0,1.1680637929000005e-06,0.4605908825534043,-0.034890388314382244,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01136060218503697,0.004574070061805487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770882847071741,-0.1942114887124912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12128081182302311,0.0034942239337258977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17530357513843847,0.15668153224628545,0.0,0.0,0.0,0.0,0.0,0.0,0.16960284205064377,-0.16770783046718182,-1.6673467871431153,1.2250797277403025,0.0438193022,0.0089870223,-0.0301547777999999,-0.0548365465,-0.0532227084,0.0489594,0.0033942,1.152059364e-05,0.00239702284836,0.156529,0.022226,0.0004939950759999,0.024501327841,-0.0749118999999999,0.0179086,0.00032071795396,0.0056117927616099,-0.0007419739999999,-2.037299999999964e-05,5.505254166759997e-07,4.150591289999852e-10,-0.000513168,0.0,0.0,2.6334139622400004e-07,-0.00101273,6.804000000000011e-05,4.6294416000000155e-09,1.0256220529000002e-06,0.4381460893670484,-0.03188406686641855,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008646221410401783,0.003619357903120014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345660149945523,-0.22066492684679717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11681287985930731,0.009069221408603926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29783868220546805,0.19368961048296915,0.0,0.0,0.0,0.0,0.0,0.0,0.042265916268398686,-0.1990415816622265,-0.8017086783627734,1.2984189811873832,0.0436232962,0.0083923118,-0.0309200904999999,-0.0551951809999999,-0.0526272988,0.0424621,-0.0064973,4.221490729000006e-05,0.00180302993641,0.250633,0.094104,0.008855562816,0.0628169006889999,-0.0274793,0.0474325999999999,0.0022498515427599,0.00075511192849,-0.00022856,0.0005134139999999,5.22396736e-08,2.635939353959998e-07,-0.000394061,0.000119107,1.4186477449000021e-08,1.5528407172099995e-07,-0.0010039,8.830000000000037e-06,7.796890000000062e-11,1.00781521e-06,0.4194341300566879,-0.024905963109565814,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006475541166639908,0.0028050960067515537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829785808811294,-0.22409721815576727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10924245537644157,0.012890029004695514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4373993808018826,0.20898689891113628,0.0,0.0,0.0,0.0,0.0,0.0,-0.09815189387440866,-0.20877998158998246,0.07554411415858003,1.2648216080496364,0.0434261022,0.0077966871,-0.0316778247,-0.0555297655999999,-0.0519960603,0.0427505,0.0002884,8.317456000000068e-08,0.00182760525025,0.23508,-0.0155529999999999,0.0002418958089999,0.0552626064,-0.0345011,-0.0070217999999999,4.930567523999997e-05,0.00119032590121,-0.000579512,-0.0003509519999999,3.35834158144e-07,1.2316730630400002e-07,-0.000337256,5.6805e-05,3.2268080249999997e-09,1.1374160953600001e-07,-0.00108077,-7.687000000000015e-05,5.908996900000023e-09,1.1680637929000005e-06,0.40614813372156905,-0.0165448856489413,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004791427053536031,0.0021415457047176097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43613597363344436,-0.20970319227795783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09965049352942164,0.015232217976396716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794226576795471,0.20393350720654851,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377538911557844,-0.19961219751423812,0.8957425025195463,1.1431565323251942,0.0432277255999999,0.007200213,-0.0324277947,-0.0558401546,-0.0513294226999999,0.0489325,0.006182,3.8217124e-05,0.00239438955625,0.168675,-0.066405,0.004409624025,0.028451255625,-0.0550061,-0.020505,0.000420455025,0.00302567103721,-0.0008518689999999,-0.0002723569999999,7.256807931609999e-07,7.417833544899991e-08,-0.000388105,-5.084900000000006e-05,2.585620801000005e-09,1.50625491025e-07,-0.00108077,0.0,0.0,1.1680637929000005e-06,0.3983900315177816,-0.008789761626206483,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003503186136802442,0.0016114733255976528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30353534635801294,-0.18429736877624223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08893772592264268,0.016357600621798935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7120999077087493,0.18410749006187635,0.0,0.0,0.0,0.0,0.0,0.0,-0.36590202945600536,-0.1774868827967723,1.611472644587206,0.9673091172604825,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,0.0488423,-9.01999999999986e-05,8.136039999999749e-09,0.00238557026929,0.1389,-0.029775,0.0008865506249999,0.01929321,-0.0614267,-0.0064205999999999,4.122410435999989e-05,0.0037732394728899,-0.000710596,0.0001412729999999,5.049466752160001e-07,1.9958060528999953e-08,-0.000433241,-4.513599999999998e-05,2.037258495999998e-09,1.87697764081e-07,-0.00108077,0.0,0.0,1.1680637929000005e-06,0.3952960014583871,-0.0026725211662616535,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002528606484907465,0.001194336502017581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1902230971381597,-0.1540203456581412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0778324667784916,0.016516549935942194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8279300886645314,0.1560597101235363,0.0,0.0,0.0,0.0,0.0,0.0,-0.47625804646229686,-0.14871405498365858,2.1991500323598974,0.7711078897599125,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917892999999,0.0487943,-4.799999999999249e-05,2.3039999999992794e-09,0.00238088371249,0.120896,-0.0180039999999999,0.0003241440159999,0.014615842816,-0.0707986999999999,-0.0093719999999999,8.783438399999997e-05,0.0050124559216899,-0.000706892,3.7040000000000974e-06,4.99696299664e-07,1.3719616000000729e-11,-0.000513168,-7.992700000000004e-05,6.388325329000006e-09,2.6334139622400004e-07,-0.00108077,0.0,0.0,1.1680637929000005e-06,0.39562711585305427,0.0015675978985406033,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017990021804775045,0.0008705950821411479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09770126352323022,-0.12333675067764314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06689913381198757,0.01594482681842566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923540755059614,0.12533715564974893,0.0,0.0,0.0,0.0,0.0,0.0,-0.5663367990882218,-0.1183534171247911,2.6552382541029984,0.5801731528500185,0.0426255538999999,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,0.0487943,0.0,0.0,0.00238088371249,0.120991,9.499999999999786e-05,9.024999999999594e-09,0.014638822081,-0.0752185999999999,-0.0044198999999999,1.95355160099998e-05,0.0056578377859599,-0.000717615,-1.0723000000000026e-05,5.14971288225e-07,1.1498272900000056e-10,-0.000513168,0.0,0.0,2.6334139622400004e-07,-0.00108077,0.0,0.0,1.1680637929000005e-06,0.3981802751307565,0.004156881937607715,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012581960729354184,0.0006225544635730038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025137438989527215,-0.09493945914622048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05655017098193458,0.014857667788376298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986627691037375,0.09573860980448054,0.0,0.0,0.0,0.0,0.0,0.0,-0.6364158287143394,-0.08971499429784238,2.989630302392543,0.40988249430028906,0.0424225009999999,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,0.0489676,0.0001732999999999,3.0032889999998014e-08,0.00239782584976,0.166682,0.045691,0.0020876674809999,0.027782889124,-0.057204,0.0180145999999999,0.0003245258131599,0.003272297616,-0.000513625,0.00020399,2.63810640625e-07,4.161192010000001e-08,-0.000365602,0.000147566,2.1775724356000017e-08,1.33664822404e-07,-0.00108077,0.0,0.0,1.1680637929000005e-06,0.4019891802269037,0.005503347250462152,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008610996562094284,0.00043478379871610004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02955774181406543,-0.07010706551072095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047062196449751244,0.013443732056982164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054923190992867,0.0692825241703729,0.0,0.0,0.0,0.0,0.0,0.0,-0.6883823835905516,-0.06447507214963369,3.2191326325839205,0.2666674618553475,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,0.0488396,-0.000128,1.6384000000000797e-08,0.00238530652816,0.263882,0.0972,0.00944784,0.069633709924,-0.0409485,0.0162555,0.00026424128025,0.00167677965225,-0.000511798,1.8269999999999268e-06,2.619371928040001e-07,3.337928999999732e-12,-0.000337158,2.844399999999992e-05,8.090611359999954e-10,1.1367551696400005e-07,-0.00108077,0.0,0.0,1.1680637929000005e-06,0.40636710778651414,0.005979017557193926,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005721313176478913,0.00029422903487125017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06895653053821854,-0.04918355318301697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03859572394051657,0.011860705777899818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934707686921492,0.041737190747774995,0.0,0.0,0.0,0.0,0.0,0.0,-0.7239658751062368,-0.040063811028584306,3.359254768153374,0.138952605182818,0.0420129348,0.0036071772999999,-0.0367544121,-0.0571875517,-0.0466132777,0.0492837,0.0004441,1.972248100000025e-07,0.00242888308569,0.288081,0.0241989999999999,0.0005855916009999,0.0829906625609999,-0.0636985,-0.02275,0.0005175625,0.00405749890225,-0.000498865,1.293300000000002e-05,2.48866288225e-07,1.672624890000005e-10,-0.000336963,1.9500000000003453e-07,3.802500000001348e-14,1.1354406336900001e-07,-0.0007702789999999,0.000310491,9.640466108100017e-08,5.933297378409998e-07,0.41025867655464016,0.0036595988066939244,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000363639211635244,0.00019012369170723342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09564883234754952,-0.031999278400987666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031216950624215836,0.01023341929719283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080298270244808,-0.00114754505699874,0.0,0.0,0.0,0.0,0.0,0.0,-0.7402296752090757,-0.007468100049855909,3.4060426667227417,-0.010450003371278167,0.0418064326,0.0030065815999999,-0.0374449981999999,-0.0573253817,-0.0457128626,0.0496931999999999,0.0004094999999999,1.6769024999999446e-07,0.0024694141262399,0.244557,-0.0435239999999999,0.0018943385759999,0.059808126249,-0.0637156,-1.7099999999978244e-05,2.9240999999925593e-10,0.00405967768336,-0.000501149,-2.283999999999966e-06,2.5115032020100004e-07,5.216655999999848e-12,-8.096269999999997e-05,0.0002560003,6.553615360009003e-08,6.554958791289995e-09,-0.000837763,-6.748400000000013e-05,4.55409025600002e-09,7.01846844169e-07,0.4093832947734293,-0.0075907284181248235,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021443328686740433,0.00011377936389971182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11201537919101781,-0.018166766011473007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02491984127204541,0.008654542858049006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0858750287378174,-0.0623624839183104,0.0,0.0,0.0,0.0,0.0,0.0,-0.7301030131173598,0.035359008715772446,3.3379715970977144,-0.1917030728968205,0.0415987919,0.0024056584,-0.0381264066,-0.0574382337,-0.0447813261,0.0493318,-0.0003613999999999,1.3060995999999348e-07,0.00243362649124,0.181751,-0.062806,0.003944593636,0.033033426001,-0.0629572,0.0007583999999999,5.751705599999885e-07,0.00396360903184,-0.000910412,-0.000409263,8.288500097439999e-07,1.6749620316900004e-07,-2.30747e-05,5.788799999999998e-05,3.351020543999997e-09,5.324417800899999e-10,-0.000977017,-0.0001392539999999,1.9391676515999973e-08,9.54562218289e-07,0.39677327514757277,-0.028807676041619715,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001084835690677433,5.831705468366198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12015219514559458,-0.0072520771656165136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019646910034379333,0.00718740622461291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0190347400255813,-0.1286875570767946,0.0,0.0,0.0,0.0,0.0,0.0,-0.6893620582968789,0.08033940655643186,3.1431608204721537,-0.3753824346790607,0.0413900183,0.0018044731,-0.0387984702,-0.0575260585,-0.0438193022,0.0493358,3.999999999997062e-06,1.5999999999976493e-11,0.00243402116164,0.165102,-0.0166489999999999,0.0002771892009999,0.027258670404,-0.0632182,-0.0002609999999999,6.812099999999863e-08,0.0039965408112399,-0.000739532,0.00017088,5.46907579024e-07,2.9199974399999995e-08,-0.000225638,-0.0002025633,4.103189050689e-08,5.091250704399999e-08,-0.000953191,2.3825999999999907e-05,5.676782759999953e-10,9.08573082481e-07,0.3677838690559335,-0.05380944807361722,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.380770380568059e-05,1.8381872387309174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12187289180973432,0.001147846287520582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015307518410751567,0.005870240910625823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9106591548364333,-0.1833790523077939,0.0,0.0,0.0,0.0,0.0,0.0,-0.6206173034943802,0.11717141557650337,2.835101790879394,-0.5230391842598174,0.0411801175999999,0.0012030913,-0.0394610244,-0.0575888179,-0.042827446,0.0490699,-0.0002658999999999,7.070280999999974e-08,0.00240785508601,0.147714,-0.0173879999999999,0.0003023425439999,0.021819425796,-0.0709314,-0.0077132,5.9493454240000256e-05,0.00503126350596,-0.000956665,-0.000217133,9.15207922225e-07,4.7146739689e-08,-0.000273527,-4.788900000000004e-05,2.2933563210000036e-09,7.481701972900002e-08,-0.000987971,-3.477999999999999e-05,1.2096483999999991e-09,9.76086696841e-07,0.32290974403825573,-0.07488177930440593,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11873918377878917,0.007385534268367078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011793005861125562,0.004721111872017211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731145343466188,-0.21612794344478845,0.0,0.0,0.0,0.0,0.0,0.0,-0.5321461550816048,0.1395520714361939,2.447592376503374,-0.6109200744302922,0.0409690953,0.0006015784,-0.0401139068,-0.0576264844,-0.0418064326,0.0489608,-0.0001091,1.1902810000000188e-08,0.00239715993664,0.147598,-0.000116,1.3456000000001161e-08,0.021785169604,-0.0672265,0.0037049,1.3726284010000183e-05,0.0045194023022499,-0.0007458929999999,0.000210772,5.563563674489997e-07,4.44248359840001e-08,-0.000229282,4.424500000000002e-05,1.957620025000001e-09,5.2570235524e-08,-0.00108077,-9.279900000000018e-05,8.611654401000034e-09,1.1680637929000005e-06,0.2668975106930146,-0.08721478124905391,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11209271075460893,0.011770766948640137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008988432029901613,0.0037429106508296284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6224090435414905,-0.225181777091719,0.0,0.0,0.0,0.0,0.0,0.0,-0.434411080757623,0.14650081889081654,2.0231029043118527,-0.6360718013564568,0.0407569573,-0.0,-0.0407569573,-0.0576390418,-0.0407569573,0.0412317,-0.0077291,5.973898681000005e-05,0.0017000530848899,0.159172,0.011574,0.000133957476,0.025335725584,-0.0634368,0.0037896999999999,1.4361826089999947e-05,0.00402422759424,-0.0008507989999999,-0.000104906,7.238589384009996e-07,1.1005268835999997e-08,-0.000302734,-7.345200000000003e-05,5.395196304000003e-09,9.164787475600003e-08,-0.000991728,8.904200000000011e-05,7.928477764000021e-09,9.835244259840005e-07,0.206249950152826,-0.08984912784615545,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4746059573890343e-09,1.47424980099274e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1030779567511987,0.014585578429741829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006747985674758437,0.0029097272217684027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47323108864119956,-0.21477943026393964,0.0,0.0,0.0,0.0,0.0,0.0,-0.3369541582575064,0.14075489786244785,1.6009449645382712,-0.6102530349145835,0.0405437093,-0.0006015784,-0.0413900183,-0.0576264844,-0.0396797345,0.0387842,-0.0024474999999999,5.990256249999993e-06,0.0015042141696399,0.229485,0.0703129999999999,0.0049439179689999,0.052663365225,-0.0382735,0.0251633,0.00063319166689,0.00146486080225,-0.000579512,0.0002712869999999,3.35834158144e-07,7.359663636899988e-08,-0.0001822,0.000120534,1.4528445156000012e-08,3.3196839999999985e-08,-0.000947116,4.461200000000008e-05,1.9902305440000068e-09,8.970287174559999e-07,0.14703257802726036,-0.08454359427263164,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019249025058656416,0.0010054318755025199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09265595541242984,0.016095855534793573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005001149338868027,0.002225867106742703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362747377437224,-0.19159092576938636,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672094152759322,0.12696052918344933,1.2042928139043039,-0.5783766649687491,0.0403293572,-0.0012030913,-0.0420129348,-0.0575888179,-0.0385754975,0.0330153,-0.0057688999999999,3.3280207209999925e-05,0.00109001003409,0.27509,0.045605,0.002079816025,0.0756745081,-0.0484135,-0.0101399999999999,0.0001028195999999,0.00234386698225,-0.000638468,-5.8955999999999976e-05,4.07641387024e-07,3.4758099359999973e-09,-0.000203853,-2.1653000000000008e-05,4.68852409e-10,4.1556045609e-08,-0.000900965,4.615099999999981e-05,2.1299148009999832e-09,8.117379312250005e-07,0.09350003497443142,-0.07435064343055639,1
