,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
87,0.0,0.0,0.0,0.0,0.0,0.0,1.0765353269662088,0.05652562984065144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03204772600857822,0.010428412739372447,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005067593680131358,0.00026186462308193717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07461286001046218,-0.045832188396189064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450630856139336e-09,1.4502804905943327e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635129936361698,0.0024631477374650584,-36.92577224320146,-2.2906341562479384,0.0519695108,0.034809855,0.0102786744,-0.0164291744,-0.0396578916,0.190602,-0.009277,8.606272900000014e-05,0.036329122404,-0.109823,-0.0307744,0.00094706369536,0.012061091329,0.401501,-0.0160389999999999,0.0002572495209999,0.161203053001,0.00572335,-0.0006778899999999,4.595348520999994e-07,3.2756735222500004e-05,-0.0019023,-9.06800000000001e-05,3.61874529e-06,8.222862400000018e-09,-0.00182696,0.00039291,3.337782841600001e-06,1.543782681e-07,0.41983265695555344,0.06875638670209205,1
88,0.0,0.0,0.0,0.0,0.0,0.0,1.1045116815960416,0.02289177842422057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025622542585962083,0.008839803497593815,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003167309436781489,0.00016631201215562064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09928358708959524,-0.029281261920593722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000192055734352421,0.001003495762556163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673053287666845,-0.004256165860383458,-38.126494949791976,-1.0170265056177599,0.0518306464,0.0343138743,0.0093666495,-0.0176088641,-0.0407712894,0.200295,0.009693,9.395424900000016e-05,0.040118087025,-0.172432,-0.062609,0.003919886881,0.029732794624,0.393941,-0.00756,5.715360000000017e-05,0.155189511481,0.00525248,-0.00047087,2.217185569e-07,2.7588546150400005e-05,-0.00156153,0.00034077,2.4383759409e-06,1.161241929e-07,-0.00175501,7.19500000000001e-05,3.0800601001e-06,5.176802500000014e-09,0.4550388382057373,0.037075332460019005,1
89,0.0,0.0,0.0,0.0,0.0,0.0,1.1022822923151725,-0.03001186798638491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020230551717029362,0.007356729125817875,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018103911621318168,9.642737736290277e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11402649596206331,-0.016004335310243544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004690795359265054,0.013596504126455789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36470062532967434,-0.014936359728147795,-38.199827741076646,0.9555219250924023,0.0516903224,0.0338140283,0.0084522506999999,-0.0187806198,-0.0418559843,0.199872,-0.000423,1.7892900000000566e-07,0.039948816384,-0.1775,-0.0050679999999999,2.568462399999989e-05,0.03150625,0.39979,0.005849,3.4210801000000566e-05,0.1598320441,0.00546223,0.0002097499999999,4.3995062499999947e-08,2.9835956572900007e-05,-0.00183342,-0.00027189,3.3614288964e-06,7.392417210000007e-08,-0.00197568,-0.00022067,3.9033114624e-06,4.8695248900000035e-08,0.4634654736543726,-0.011515286651907224,1
90,0.0,0.0,0.0,0.0,0.0,0.0,1.0581426427462712,-0.0959785839380493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015784240167293392,0.0060201900921924584,0.0,0.0,0.0,0.0,0.0,0.0,-8.488919924859583e-05,4.578645634937525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1208854037496356,-0.0055694532277254065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026578810890595852,0.049259826592808004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3554875951952585,-0.022766440062085187,-36.693902790586236,3.4634488912681247,0.0515485427,0.0333103733999999,0.0075357096,-0.0199439135,-0.0429112128,0.223683,0.023811,0.0005669637209999,0.050034084489,-0.116917,0.0605829999999999,0.0036702998889999,0.013669584889,0.419032,0.0192419999999999,0.0003702545639999,0.1755878170239999,0.00580566,0.0003434299999999,1.1794416489999974e-07,3.37056880356e-05,-0.00204864,-0.0002152199999999,4.1969258496e-06,4.631964839999996e-08,-0.00189343,8.225000000000007e-05,3.5850771649e-06,6.765062500000012e-09,0.42646399701443827,-0.09202561404232715,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0.9694686019300763,-0.1583174451337345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01217642917389776,0.004850412055607565,0.0,0.0,0.0,0.0,0.0,0.0,-1.7257414468998474e-05,9.410385853584808e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12162616666004189,0.0024176777060382995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08024532032979996,0.10201279373847534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3434602758793004,-0.02363447192692116,-33.464192662309216,5.904259833809891,0.0514053113,0.0328029662,0.0066172587,-0.0210982212,-0.0439362319,0.222223,-0.0014599999999999,2.1315999999999683e-06,0.049383061729,-0.0822747999999999,0.0346422,0.00120008202084,0.0067691427150399,0.406188,-0.0128439999999999,0.0001649683359999,0.164988691344,0.00561211,-0.0001935499999999,3.746160249999992e-08,3.14957786521e-05,-0.00208636,-3.77200000000002e-05,4.352898049600001e-06,1.422798400000015e-09,-0.00195098,-5.754999999999996e-05,3.8063229604e-06,3.312002499999996e-09,0.32557789892459366,-0.1922294576557437,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0.8446099410509975,-0.2027744638460249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009292423349593432,0.0038518595120474123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11776883698791316,0.008300922654538875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170925797955194,0.15479230947229727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331779295007568,-0.01852816676394159,-28.785269972489733,7.711615544334656,0.0512606323,0.0322918639,0.0056971306,-0.0222430227,-0.04493032,0.225918,0.0036949999999999,1.3653024999999823e-05,0.0510389427239999,-0.154648,-0.0723732,0.00523788007824,0.0239160039039999,0.366933,-0.0392549999999999,0.0015409550249999,0.134639826489,0.00492223,-0.00068988,4.759344144000005e-07,2.42283481729e-05,-0.00200673,7.963000000000024e-05,4.0269652929e-06,6.340936900000038e-09,-0.00207022,-0.0001192399999999,4.2858108484e-06,1.4218177599999964e-08,0.1577653200101325,-0.28502070967728027,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0.6984803057462884,-0.22344494466396012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0069904775757372245,0.0030022695490968844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11061826579960093,0.012383981565882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29246712302808214,0.19260410972627431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32750200702463717,-0.010800889361353205,-23.20843677939684,8.61777301932048,0.0511145097,0.031777124,0.0047755585,-0.0233778022,-0.0458927772,0.223662,-0.0022559999999999,5.089535999999911e-06,0.050024690244,-0.189552,-0.0349039999999999,0.0012182892159999,0.035929960704,0.382674,0.0157409999999999,0.0002477790809999,0.1464393902759999,0.00547364,0.00055141,3.040529881000005e-07,2.99607348496e-05,-0.00222881,-0.0002220799999999,4.9675940161e-06,4.9319526399999976e-08,-0.00222193,-0.00015171,4.9369729249e-06,2.3015924100000066e-08,-0.06280131946011634,-0.34825700718521535,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0.5469171178386123,-0.22201986558208345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005188101015843746,0.002300606425280378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10128520244969486,0.01494532094273097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43163139293715663,0.20879182714645855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270282027413363,-0.0034914891276167587,-17.34632037897786,8.654121483146424,0.0509669476,0.0312588047,0.0038527761,-0.0245020483999999,-0.0468229262,0.225749,0.0020869999999999,4.355568999999907e-06,0.0509626110009999,-0.126265,0.0632869999999999,0.0040052443689999,0.015942850225,0.378718,-0.0039559999999999,1.564993599999968e-05,0.143427323524,0.0052233,-0.0002503399999999,6.267011559999998e-08,2.7282862890000007e-05,-0.00228929,-6.047999999999992e-05,5.240848704099999e-06,3.657830399999989e-09,-0.00182968,0.00039225,3.3477289024e-06,1.5386006250000004e-07,-0.31199570544172095,-0.3734550633135677,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0.4027986435142769,-0.2043635579400773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038052773822359826,0.0017377757410202046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09069871358718803,0.016248627443629572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738103787891335,0.20446742308790372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33078938675024494,0.001728150353667652,-11.714505676230251,8.030659886158945,0.0508179501999999,0.0307369641999999,0.0029290173,-0.0256152548,-0.0477201119,0.225862,0.000113,1.2769000000000448e-08,0.0510136430439999,-0.0851902999999999,0.0410747,0.00168713098009,0.0072573872140899,0.342319,-0.036399,0.001324887201,0.117182297761,0.0040053,-0.0012179999999999,1.4835239999999986e-06,1.6042428090000006e-05,-0.00234656,-5.727000000000032e-05,5.506343833600002e-06,3.279852900000037e-09,-0.00208424,-0.0002545599999999,4.3440563775999984e-06,6.480079359999992e-08,-0.5647803485074419,-0.36407830557546217,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0.2745138592248851,-0.17728568253306187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027561878461376454,0.0012931779460349515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07961424520471175,0.016546210116195833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070397026284113,0.18510855518107802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33719367330091765,0.004469750119257252,-6.6610066565123915,7.009248320893004,0.0506675218,0.0302116612999999,0.0020045161,-0.0267169198,-0.0485837026999999,0.221438,-0.0044239999999999,1.957177599999961e-05,0.049034787844,-0.136379,-0.0511887,0.00262028300769,0.018599231641,0.365041,0.022722,0.000516289284,0.133254931681,0.00614502,0.0021397199999999,4.578401678399997e-06,3.77612708004e-05,-0.00151072,0.00083584,2.2822749184e-06,6.986285056000004e-07,-0.00198458,9.965999999999968e-05,3.9385577764e-06,9.932115599999937e-09,-0.8012487807600095,-0.32991218187719107,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0.16615556310680438,-0.14657436666117868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001968700096900004,0.0009469106239560137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06862179838606614,0.016076533848056792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236394655929902,0.15727442965971947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447016988313107,0.005127953559227949,-2.3653381126303072,5.820819850931561,0.0505156664,0.0296829552,0.0010795067999999,-0.027806547,-0.0494130908,0.218822,-0.002616,6.843456000000182e-06,0.047883067684,-0.189937,-0.053558,0.0028684593639999,0.036076063969,0.32584,-0.0392009999999999,0.0015367184009999,0.1061717056,0.00428265,-0.00186237,3.468422016900001e-06,1.83410910225e-05,-0.00234645,-0.00083573,5.5058276025e-06,6.984446329e-07,-0.00217753,-0.0001929499999999,4.7416369009e-06,3.722970249999996e-08,-1.0088360201988453,-0.28196390188857473,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.07855609291601831,-0.11625436066861934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013835058428094851,0.0006807434284638152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05815720519313479,0.015058556404719477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200875286395445,0.12657394188510973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3521635914448569,0.00438966234888286,1.125046895552023,4.630765015586548,0.0503623884999999,0.0291509054999999,0.0001542239,-0.0288836455,-0.0502076921999999,0.222133,0.003311,1.0962721000000056e-05,0.049343069689,-0.147864,0.0420729999999999,0.0017701373289999,0.021863762496,0.37574,0.0499,0.00249001,0.1411805476,0.00549471,0.00121206,1.4690894436000004e-06,3.01918379841e-05,-0.00198522,0.0003612299999999,3.941098448400002e-06,1.304871128999998e-07,-0.00191234,0.00026519,3.6570442756e-06,7.03257361e-08,-1.1818515299284338,-0.22942107819416918,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.010493785092522486,-0.0886380974233632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009527790520232678,0.0004786348886659176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04851761168300153,0.01368555242694962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960132001272026,0.09687911313639644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3588887229317626,0.0029167398237426156,3.848496009234977,3.5372666544653915,0.0502076921999999,0.0286155721,-0.000771098,-0.0299477299,-0.0509669476,0.219432,-0.0027009999999999,7.295400999999897e-06,0.048150402624,-0.0579538,0.0899102,0.00808384406404,0.00335864293444,0.391287,0.0155469999999999,0.0002417092089999,0.153105516369,0.00615993,0.00066522,4.425176484000003e-07,3.79447376049e-05,-0.00175176,0.00023346,3.0686630976e-06,5.4503571600000105e-08,-0.00200369,-9.13499999999998e-05,4.014773616099998e-06,8.344822499999966e-09,-1.3197331969341557,-0.17855850344985544,1
100,0.0,0.0,0.0,0.0,0.0,0.0,-0.04029462508230143,-0.06473669558294486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006386174517699388,0.00032691418896833976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03988071318626083,0.012120370642496955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0529912412064422,0.07029260060471619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3645664820572912,0.0011792016490205746,5.888701685328267,2.585418491612319,0.0500515821,0.0280770152999999,-0.0016962245,-0.0309983208999999,-0.0516903224,0.210843,-0.008589,7.37709210000007e-05,0.0444547706489999,-0.119395,-0.0614411999999999,0.00377502105744,0.014255166025,0.380521,-0.0107659999999999,0.0001159067559999,0.1447962314409999,0.00598329,-0.00017664,3.1201689600000176e-08,3.57997592241e-05,-0.00175176,0.0,3.0686630976e-06,0.0,-0.00193991,6.377999999999983e-05,3.7632508081e-06,4.067888399999977e-09,-1.4250690429858626,-0.132795146397031,1
101,0.0,0.0,0.0,0.0,0.0,0.0,-0.07641759182949248,-0.044736944895608824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004114518891387587,0.000214235837632353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323263293515564,0.010493126196718142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0923041056026013,0.04305737362094454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686807746996552,-0.002249458672285676,7.340594068145465,1.7656723583330738,0.0498940624,0.0275352956999999,-0.0026209211,-0.032034945,-0.0523773073,0.222985,0.012142,0.000147428164,0.049722310225,-0.170397,-0.0510019999999999,0.0026012040039999,0.029035137609,0.365166,-0.015355,0.000235776025,0.133346207556,0.00571749,-0.0002657999999999,7.064963999999958e-08,3.2689691900100004e-05,-0.00213385,-0.00038209,4.5533158225e-06,1.4599276810000008e-07,-0.00209259,-0.00015268,4.3789329081e-06,2.3311182400000028e-08,-1.5002589989169346,-0.08710548312501937,1
102,0.0,0.0,0.0,0.0,0.0,0.0,-0.10042845220999255,-0.028395067295605137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024854277274011347,0.00013139477971894117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025858556790118514,0.00890150347383698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080683343330986,0.0009827061374842018,1.1246431056121251e-07,1.100271893862105e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36807483563420934,-0.012517507089352585,8.265955923790171,1.0072886179034015,0.0497351376999999,0.0269904744,-0.0035449534999999,-0.0330571353,-0.0530274188,0.221998,-0.0009869999999999,9.74168999999976e-07,0.049283112004,-0.1519649999999999,0.018432,0.000339738624,0.0230933612249999,0.406572,0.041406,0.001714456836,0.1653007911839999,0.00548907,-0.00022842,5.2175696400000006e-08,3.0129889464900007e-05,-0.00222275,-8.889999999999983e-05,4.9406175625e-06,7.903209999999969e-09,-0.00207838,1.4210000000000174e-05,4.319663424399998e-06,2.0192410000000504e-10,-1.5377813494573829,-0.02173578817730672,1
103,0.0,0.0,0.0,0.0,0.0,0.0,-0.11464260318808871,-0.01530098595958202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001326316963713711,7.106834151438893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020426851777716675,0.007413278939142019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0876139385657508,-0.05967583070453054,0.0003841676334720354,0.0017998139663203687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3572985073263923,-0.03009566383779027,8.684220389364246,0.25913167227976647,0.0495748123,0.0264426127999999,-0.0044680873,-0.034064431,-0.0536401991,0.228998,0.007,4.900000000000009e-05,0.052440084004,-0.0931752,0.0587897999999999,0.0034562405840399,0.00868161789504,0.4220140000000001,0.015442,0.000238455364,0.178095816196,0.00524292,-0.00024615,6.058982250000027e-08,2.74882101264e-05,-0.00222401,-1.2599999999998897e-06,4.946220480099998e-06,1.587599999999722e-12,-0.00208349,-5.1100000000000095e-06,4.3409305801e-06,2.6112100000000105e-11,-1.5207716076977462,0.06797862423404796,1
104,0.0,0.0,0.0,0.0,0.0,0.0,-0.12108647353716616,-0.005023871445225422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.077894421606596e-05,2.7532075417296333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015944785489045134,0.006070385856979792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0225917773940831,-0.12613895013008825,0.006599606257985167,0.01768466567412389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345410046306153,-0.045380683879688716,8.565581317124161,-0.5790317847005497,0.0494130908,0.0258917725999999,-0.0053900888,-0.0350563784,-0.0542152169,0.22669,-0.002308,5.326864000000022e-06,0.0513883561,-0.118629,-0.0254537999999999,0.0006478959344399,0.014072839641,0.407904,-0.01411,0.0001990921,0.1663856732159999,0.00537238,0.00012946,1.675989160000013e-08,2.8862466864400007e-05,-0.00212288,0.0001011299999999,4.506619494400001e-06,1.0227276899999924e-08,-0.00218056,-9.706999999999988e-05,4.754841913599999e-06,9.422584899999978e-09,-1.4400278183588615,0.1602283817499683,1
105,0.0,0.0,0.0,0.0,0.0,0.0,-0.1215101752290401,0.0028275501694472014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01230570839013165,0.004893781571240447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9156967352510472,-0.1815584973429969,0.032754991915363796,0.05694522350377036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30548844133021474,-0.04850353274010363,7.819580570983273,-1.55342465317015,0.0492499778,0.0253380156999999,-0.0063107241,-0.0360325305,-0.0547520673,0.226392,-0.0002979999999999,8.880399999999566e-08,0.051253337664,-0.14932,-0.030691,0.000941937481,0.0222964624,0.407469,-0.0004349999999999,1.89224999999968e-07,0.166030985961,0.00549162,0.0001192399999999,1.4218177599999913e-08,3.01578902244e-05,-0.00220524,-8.235999999999965e-05,4.863083457599999e-06,6.78316959999994e-09,-0.00215115,2.9409999999999683e-05,4.6274463225e-06,8.649480999999811e-10,-1.3045542463765403,0.2285159605741484,1
