,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07384846773993904,0.01638299553844769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023020094711419855,0.0010949650698813427,0.5738644174011892,-0.22366764915384998,0.0,0.0,0.0,0.0,0.0,0.0,0.3221880990544656,0.1980976300597456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.548236700192119,-1.744598055003258,0.0336599926,-0.018325581,-0.0550635032,-0.0459862832,0.0013534516,-0.0190988,0.0028811,0.00036476416144,8.300737210000006e-06,0.336734,0.042742,0.113389786756,0.001826878564,-0.0270318,0.0392361,0.0015394715432099,0.0007307182112399,-0.000663058,-1.758399999999996e-05,3.091970559999985e-10,4.396459113640001e-07,-0.0,-1.7320900000000006e-23,3.0001357681000007e-46,0.0,0.000151551,-5.0398e-05,2.2967705601000005e-08,2.539958404e-09,-0.5306877673974247,0.14964623181452236,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06308564866387631,0.01560201489275067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016304905415811088,0.0007941362334872696,0.4276588958830433,-0.2084142664704283,0.0,0.0,0.0,0.0,0.0,0.0,0.46322682721933656,0.20945158864276006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.946208854962403,-2.185802147889555,0.0334153597,-0.0188949465,-0.0553234766,-0.0452509454,0.0028563789,-0.0108542,0.0082446,0.00011781365764,6.797342915999999e-05,0.41982,0.0830859999999999,0.1762488323999999,0.0069032833959999,-0.00398041,0.02305139,0.000531366580932,1.58436637681e-05,-0.0007723119999999,-0.0001092539999999,1.1936436515999985e-08,5.964658253439999e-07,-0.0,0.0,0.0,0.0,6.77762e-05,-8.377480000000003e-05,4.59361328644e-09,7.018217115040003e-09,-0.4355960565382174,0.13327752129405057,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053021557994139455,0.014376917235436312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001134078706204223,0.0005644447259334429,0.29612033127219406,-0.1825545715706103,0.0,0.0,0.0,0.0,0.0,0.0,0.6043201678322571,0.20125656041723813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.521845547664427,-2.3119361972446715,0.0331698167,-0.0194622537,-0.0555698903,-0.0444958907,0.0043573616,-0.0152828,-0.0044286,0.00023356397584,1.9612497960000008e-05,0.35769,-0.0621299999999999,0.1279421361,0.0038601368999999,-0.0460127,-0.04203229,0.0017667134026441,0.00211716856129,-0.000637953,0.0001343589999999,1.805234088099997e-08,4.069840302090001e-07,-0.0,0.0,0.0,0.0,0.000137627,6.98508e-05,1.8941191129e-08,4.879134260640001e-09,-0.3537991345077757,0.11173263965382764,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04388856077601606,0.012885586029570895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007705123146203193,0.0003911249924010341,0.18404946028988964,-0.15214502530459784,0.0,0.0,0.0,0.0,0.0,0.0,0.7343838027003987,0.17947451029479777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.082257490347104,-2.1859967796472906,0.0329233704,-0.0200274408,-0.0558026839,-0.0437214479999999,0.0058553778,-0.0153629,-8.009999999999788e-05,0.00023601869641,6.416009999999661e-09,0.31167,-0.04602,0.0971381889,0.0021178404,-0.0592456,-0.0132329,0.00017510964241,0.00351004111936,-0.000665563,-2.760999999999996e-05,7.623120999999977e-10,4.4297410696900005e-07,9.81347e-25,9.81347e-25,9.63041934409e-49,9.63041934409e-49,7.00865e-05,-6.75405e-05,4.91211748225e-09,4.56171914025e-09,-0.2870888684306626,0.08925521760136662,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0358106222188032,0.011273945836502996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005065885179504362,0.00026177973997476437,0.09277295990416491,-0.12153945883495085,0.0,0.0,0.0,0.0,0.0,0.0,0.8467103258645748,0.15058118104499685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.492278763668835,-1.9025630488734702,0.0326760275,-0.0205904462,-0.0560218003,-0.042927955,0.0073494076,-0.00964038,0.0057225199999999,9.29369265444e-05,3.274723515039998e-05,0.372026,0.060356,0.138403344676,0.003642846736,-0.0170938,0.0421518,0.00177677424324,0.00029219799844,-0.0007723119999999,-0.0001067489999999,1.1395349000999991e-08,5.964658253439999e-07,-0.0,-9.81347e-25,9.63041934409e-49,0.0,-2.1093200000000007e-05,-9.11797e-05,4.449230862400001e-10,8.313737692090003e-09,-0.23504847771919293,0.0683751611091123,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028825404769844156,0.009655034477376015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031660850045616215,0.0001662496527383841,0.02135465931032932,-0.09333274507058996,0.0,0.0,0.0,0.0,0.0,0.0,0.9385748546227964,0.11983363498903231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.679762552427153,-1.5493484781342928,0.0324277947,-0.0211512086,-0.0562271859,-0.0421157571,0.0088384339,-0.0055929,0.00404748,3.128053041e-05,1.6382094350400007e-05,0.428736,0.0567099999999999,0.183814557696,0.0032160240999999,-0.00904957,0.00804423,6.47096362929e-05,8.18947171849e-05,-0.000674465,9.784699999999996e-05,9.574035408999996e-09,4.549030362249999e-07,-0.0,0.0,0.0,0.0,-3.13106e-05,-1.0217399999999996e-05,9.8035367236e-10,1.0439526275999987e-10,-0.196100114595832,0.05024845650958431,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02290604883779911,0.008110534742534366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018095205210360725,9.638199867061194e-05,-0.0323426003437301,-0.06873346059780493,0.0,0.0,0.0,0.0,0.0,0.0,1.0101381417725326,0.0907054219976389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.623287125825264,-1.1901206446810209,0.0321786788,-0.021709667,-0.0564187903,-0.0412852085,0.010321443,-0.00962438,-0.00403148,9.26286903844e-05,1.6252830990400002e-05,0.3491,-0.0796359999999999,0.12187081,0.0063418924959999,-0.0619038,-0.05285423,0.0027935696288929,0.00383208045444,-0.000639179,3.528599999999993e-05,1.245101795999995e-09,4.08549794041e-07,9.57378e-05,9.57378e-05,9.165726348840002e-09,9.165726348840002e-09,1.20165e-05,4.33271e-05,1.4439627225000004e-10,1.87723759441e-09,-0.16824980994754143,0.03514204702862427,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017981170052838273,0.006694192931428743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.482775515989304e-05,4.575373020639447e-05,-0.07090251875490117,-0.048043765724447705,0.0,0.0,0.0,0.0,0.0,0.0,1.0632256086939202,0.0647632310808021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.333488182189015,-0.8563288473252642,0.0319286865,-0.0222657604,-0.0565965665,-0.0404366709,0.0117974252,-0.0115122,-0.00188782,0.00013253074884,3.563864352400007e-06,0.311397,-0.037703,0.0969680916089999,0.001421516209,-0.0752214999999999,-0.0133176999999999,0.0001773611332899,0.0056582740622499,-0.000642976,-3.7969999999999367e-06,1.441720899999952e-11,4.13418136576e-07,9.09898e-05,-4.748000000000016e-06,2.254350400000015e-11,8.279143704039998e-09,6.88412e-05,5.6824700000000005e-05,4.73911081744e-09,3.22904653009e-09,-0.14951066238642047,0.02291935934386308,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013952068948657055,0.0054363906486865135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.721436187562408e-05,9.386984835106918e-06,-0.0969068782873919,-0.031073824533938706,0.0,0.0,0.0,0.0,0.0,0.0,1.0982130195846511,0.03548785328632142,0.0,0.0,3.2494633309420826e-05,0.0002157043878561522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.787940366638285,-0.401804127827462,0.0316778247,-0.0228194283,-0.0567604709999999,-0.0395705141,0.0132653756,-0.0065377,0.0049745,4.274152128999999e-05,2.4745650250000025e-05,0.370367,0.05897,0.137171714689,0.0034774609,-0.0272547,0.0479667999999999,0.0023008139022399,0.00074281867209,-0.000642959,1.6999999999942412e-08,2.889999999980418e-16,4.13396275681e-07,-0.000211121,-0.0003021108,9.127093547663998e-08,4.457207664099999e-08,1.83774e-05,-5.04638e-05,3.3772883076000004e-10,2.5465951104399995e-09,-0.13757492336006008,0.015039167240564432,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010706644657596728,0.0043491628814291364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11272027840501629,-0.017429618051355757,0.0,0.0,0.0,0.0,0.0,0.0,1.1071051550902637,-0.011062524555625753,0.0,0.0,0.002138343093325009,0.007326708342066684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.768902966676933,0.5134094396826709,0.0314261002,-0.0233706105,-0.0569104636,-0.0386871156,0.014724295,-0.0073330899999999,-0.0007953899999999,5.377420894809998e-05,6.326452520999986e-07,0.435097,0.06473,0.189309399409,0.0041899729,-0.0182655,0.0089892,8.080571664000005e-05,0.00033362849025,-0.000632006,1.095300000000007e-05,1.1996820900000152e-10,3.99431584036e-07,-0.0,0.000211121,4.457207664099999e-08,0.0,1.30075e-05,-5.369900000000002e-06,1.6919505625000002e-10,2.883582601000001e-11,-0.12656847918292521,0.0206154603725149,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00812425273650015,0.0034279790345033835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12042116089669473,-0.006677628031225298,0.0,0.0,0.0,0.0,0.0,0.0,1.0771858265315148,-0.07446726866343877,0.0,0.0,0.016712517374047785,0.03537527329188182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.91808903649456,1.9369266243819816,0.0311735198,-0.0239192467,-0.0570465076,-0.0377868601,0.0161731899,-0.0119131,-0.00458001,0.00014192195161,2.0976491600100007e-05,0.356781,-0.078316,0.127292681961,0.006133395856,-0.0636254,-0.0453599,0.00205752052801,0.00404819152516,-0.000624262,7.743999999999957e-06,5.996953599999936e-11,3.8970304464400003e-07,-0.0,0.0,0.0,0.0,6.278390000000001e-05,4.9776400000000014e-05,3.941818099210001e-09,2.477689996960001e-09,-0.1018789171169618,0.052469179740385646,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006065607457489143,0.0026463105716750058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12180696697910974,0.0015823083693563016,0.0,0.0,0.0,0.0,0.0,0.0,1.0022920719435562,-0.13982826870346918,0.0,0.0,0.05909699945734404,0.0842931625108883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.00642640157319,3.5272924591983266,0.0309200904999999,-0.0244652774,-0.0571685695,-0.03687014,0.0176110741,-0.0150407999999999,-0.0031276999999999,0.0002262256646399,9.782507289999992e-06,0.31436,-0.042421,0.0988222096,0.001799541241,-0.0795431999999999,-0.0159177999999999,0.0002533763568399,0.0063271206662399,-0.000642365,-1.8103e-05,3.27718609e-10,4.12632793225e-07,-1.3234899999999996e-23,-1.3234899999999996e-23,1.751625780099999e-46,1.751625780099999e-46,0.000162612,9.98281e-05,2.6442662544e-08,9.965649549609996e-09,-0.04598247550401993,0.10680188261338414,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004476529315039797,0.0020139552062198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11842529365469676,0.007699771021386819,0.0,0.0,0.0,0.0,0.0,0.0,0.8875571092805724,-0.191064469332289,0.0,0.0,0.13813481511121423,0.13899930409861985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0922971705679,4.850761981407721,0.0306658191,-0.0250086429999999,-0.0572766196,-0.0359373547,0.0190369686,-0.0149567,8.409999999999668e-05,0.00022370287489,7.072809999999441e-09,0.372202,0.057842,0.138534328804,0.003345696964,-0.0315295,0.0480136999999999,0.0023053153876899,0.00099410937025,-0.000646013,-3.648000000000084e-06,1.3307904000000614e-11,4.173327961690001e-07,-5.44539e-05,-5.44539e-05,2.96522722521e-09,2.96522722521e-09,0.000165224,2.612000000000008e-06,2.7298970176e-08,6.822544000000042e-12,0.049774766383910124,0.1652954002713316,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032640105051414256,0.0015105249572578494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11160533692749233,0.01198243976642103,0.0,0.0,0.0,0.0,0.0,0.0,0.7464400404165822,-0.21944730278016342,0.0,0.0,0.251045225205562,0.1827468522017686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.475676304439824,5.632359748632497,0.0304107125,-0.0255492841999999,-0.0573706312,-0.0349889107,0.0204499027,-0.0126407,0.002316,0.00015978729649,5.363856000000002e-06,0.449221,0.077019,0.201799506841,0.005931926361,-0.00926845,0.02226105,0.0004955543471025,8.590416540249999e-05,-0.0007723119999999,-0.0001262989999999,1.5951437400999964e-08,5.964658253439999e-07,-0.000124995,-7.054110000000001e-05,4.976046789210002e-09,1.5623750025e-08,0.000166288,1.064000000000002e-06,2.7651698944e-08,1.1320960000000043e-12,0.18085950913873386,0.20979713412411855,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002348876790154598,0.0011155997048776685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10248019700911551,0.014711108956919306,0.0,0.0,0.0,0.0,0.0,0.0,0.5950192267000824,-0.22456335302402072,0.0,0.0,0.3862090670835233,0.20602941957706142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.557164927486314,5.817144634923345,0.0301547777999999,-0.0260871423,-0.0574505814,-0.0340252212,0.0218489144,-0.0149773,-0.0023365999999999,0.00022431951529,5.4596995599999895e-06,0.404884,-0.0443369999999999,0.163931053456,0.0019657695689999,-0.0407548,-0.03148635,0.0009913902363225,0.00166095372304,-0.0007723119999999,0.0,0.0,5.964658253439999e-07,6.198529999999999e-05,0.0001869803,3.496163258809e-08,3.842177416089999e-09,0.000142355,-2.3933000000000016e-05,2.0264946025e-08,5.727884890000006e-10,0.33358010479501005,0.23094246355918335,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016653055603599606,0.0008099904756981311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09200013530911559,0.01615091163350456,0.0,0.0,0.0,0.0,0.0,0.0,0.4473898912185897,-0.2113409149936927,0.0,0.0,0.5289060242946845,0.20779116416483415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.708546269898706,5.508358615622372,0.0298980218,-0.0266221587,-0.0575164504999999,-0.0330467060999999,0.0232330512999999,-0.0151824,-0.0002050999999999,0.00023050526976,4.206600999999989e-08,0.339371,-0.065513,0.115172675641,0.004291953169,-0.0727108999999999,-0.0319560999999999,0.0010211923272099,0.0052868749788099,-0.000718943,5.3368999999999936e-05,2.8482501609999934e-09,5.16879037249e-07,-0.0,-6.198529999999999e-05,3.842177416089999e-09,0.0,0.000174375,3.2020000000000015e-05,3.0406640625e-08,1.0252804000000003e-09,0.4915907584112326,0.22861684154252507,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00115969484861305,0.0005764781665488998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08094090308099533,0.01655555004856238,0.0,0.0,0.0,0.0,0.0,0.0,0.31341718271951674,-0.18656792867220492,0.0,0.0,0.6660415214942743,0.19251649826678366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2010386432179736,4.8759198797719865,0.0296404517,-0.0271542749,-0.0575682224,-0.0320537918,0.024601371,-0.00987068,0.0053117199999999,9.74303236624e-05,2.8214369358399983e-05,0.389367,0.049996,0.151606660689,0.002499600016,-0.0289916,0.0437192999999999,0.0019113771924899,0.0008405128705599,-0.00068204,3.6903000000000016e-05,1.3618314090000012e-09,4.651785616e-07,-7.662270000000001e-05,-7.662270000000001e-05,5.871038155290001e-09,5.871038155290001e-09,8.348889999999999e-05,-9.08861e-05,6.970396423209999e-09,8.260283173209999e-09,0.6408965413715226,0.2083970821728936,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007891896544140913,0.00040015466580965633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06991171029668729,0.01616540086139866,0.0,0.0,0.0,0.0,0.0,0.0,0.19847664994608158,-0.15649048070913496,0.0,0.0,0.7885155099997959,0.16670696580420272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18885011693798073,4.086648923966558,0.0293820743,-0.0276834332,-0.0576058845,-0.0310469108,0.0259529419,-0.00458665,0.00528403,2.10373582225e-05,2.7920973040899998e-05,0.470224,0.0808569999999999,0.221110610176,0.0065378544489999,-0.00683115,0.02216045,0.0004910855442025,4.66646103225e-05,-0.0007723119999999,-9.027199999999997e-05,8.149033983999994e-09,5.964658253439999e-07,6.473770000000001e-05,0.0001413604,1.9982762688160005e-08,4.190969801290001e-09,2.73029e-05,-5.6186e-05,7.4544834841e-10,3.1568665959999992e-09,0.7721675620308911,0.1776622650005674,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005200893063860683,0.0002684831695135916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05936603807251289,0.01520208311320565,0.0,0.0,0.0,0.0,0.0,0.0,0.10430837960550189,-0.12571889326557786,0.0,0.0,0.8915626293083014,0.13641275915076156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27318310337806,3.268708556376092,0.0291228966999999,-0.0282095758,-0.0576294275,-0.030026502,0.0272868441,-0.00848168,-0.00389503,7.19388956224e-05,1.51712587009e-05,0.419688,-0.0505359999999999,0.176138017344,0.0025538872959999,-0.0491976,-0.04236645,0.0017949160856025,0.00242040384576,-0.0007723119999999,0.0,0.0,5.964658253439999e-07,-0.0,-6.473770000000001e-05,4.190969801290001e-09,0.0,0.000117764,9.04611e-05,1.3868359696e-08,8.183210613209999e-09,0.8808766843344269,0.14300659971514545,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000326287293793585,0.00017117615187521666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049616618527443646,0.013862223160525605,0.0,0.0,0.0,0.0,0.0,0.0,0.03022279837704304,-0.09707734155499674,0.0,0.0,0.973937633147052,0.10608630905267001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198957742318905,2.5031980927522834,0.0288629259,-0.0287326454,-0.0576388455999999,-0.02899301,0.0286021692,-0.015011,-0.00652932,0.000225330121,4.263201966240002e-05,0.34838,-0.0713079999999999,0.1213686244,0.0050848308639999,-0.0673081,-0.0181104999999999,0.0003279902102499,0.00453038032561,-0.0007723119999999,0.0,0.0,5.964658253439999e-07,9.24941e-05,9.24941e-05,8.555158534809999e-09,8.555158534809999e-09,0.000176139,5.837500000000002e-05,3.1024947321000004e-08,3.407640625000003e-09,0.9662649473607915,0.10912284937862551,1
