,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
58,1.0232635893132287,0.08475097497271966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07086961425973369,-0.04806312935528975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020463252189529247,0.00010869802781244765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031358536005262054,0.010266865118151284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37667008845263866,0.007561636018967379,10.50399447675523,2.325189276264768,0.0549738430999999,0.0472247217999999,0.0351083085,0.0197451161,0.0025559163,-0.0112401,-0.00209229,0.00012633984801,4.377677444100009e-06,0.0860174,-0.0272286,0.00074139665796,0.0073989931027599,0.0634233,-0.0217451999999999,0.00402251498289,0.0004728537230399,0.00104193,-0.00058858,1.0856181249e-06,3.464264164e-07,0.0007307159999999,-7.701400000000014e-05,5.9311561960000205e-09,5.339458726559996e-07,0.000241592,0.000118912,1.4140063743999997e-08,5.8366694464e-08,0.5686411492880294,-0.0026091792298991003,1
59,1.0725516056722015,0.0591711006617752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09688565809522934,-0.03108953943435147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001015539005179543,5.464443468427025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5326142637084403e-12,1.5322441262997813e-11,0.0,0.0,-0.0250394858492226,0.008686250781982654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38148632628500917,0.005304192382644505,11.839861282233716,1.6469973225989814,0.0548826858,0.0468772413,0.0343883648,0.0186105170999999,0.0010527228,1.5829600000000002e-05,0.0112559295999999,2.5057623616000005e-10,0.0001266959511601,0.0754804,-0.0105369999999999,0.0001110283689999,0.00569729078416,0.0399012,-0.0235221,0.0015921057614399,0.00055328918841,0.00105974,1.7810000000000048e-05,1.1230488676e-06,3.171961000000016e-10,0.000535183,-0.0001955329999999,3.823315408899992e-08,2.8642084348900004e-07,0.000336001,9.4409e-05,8.913059281e-09,1.12896672001e-07,0.5691669148360516,0.0012865189102488127,1
60,1.1028422718919275,0.02707052744030713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11270844874821656,-0.01744212939943993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8943511526156265e-05,1.575024590206969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011743608821590305,0.0006593820967270658,0.0,0.0,-0.0197461968535335,0.0072163365162085345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38367474142860875,-0.0004633191913310836,12.726894880179914,0.9694214576014036,0.0547900339,0.0465246542999999,0.0336599926,0.0174678092,-0.0004511874,-0.00612485,-0.0061406796,3.75137875225e-05,3.770794594985617e-05,0.0911056,0.0156252,0.00024414687504,0.00830023035136,0.0761847,0.0362835,0.0058041085140899,0.0013164923722499,0.00127086,0.00021112,1.6150851395999996e-06,4.457165439999999e-08,0.000535183,0.0,0.0,2.8642084348900004e-07,0.000264005,-7.1996e-05,5.183424016000001e-09,6.969864002499999e-08,0.5700733527892419,-0.0009108645600471876,1
61,1.1042512749190316,-0.0238868106163395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12041672794854315,-0.006687372033471559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003725764412004822,0.011363010055360844,0.0,0.0,-0.015388551609602301,0.005895824351768868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3799529615244364,-0.01070778865758981,13.095078219546124,0.12381650879826368,0.0546958898,0.0461669991999999,0.0329233704,0.0163174901,-0.0019547904,-0.0108981,-0.00477325,0.00011876858361,2.278391556250001e-05,0.121769,0.0306633999999999,0.0009402440995599,0.014827689361,0.125517,0.0493323,0.015754517289,0.00243367582329,0.00190274,0.00063188,3.6204195076e-06,3.992723344e-07,0.000765563,0.00023038,5.307494439999999e-08,5.860867069689999e-07,0.00025397,-1.003499999999998e-05,1.007012249999996e-10,6.45007609e-08,0.5729422682063938,0.012416559059449564,1
62,1.064625548174389,-0.08923912787486081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.121808212126113,0.0015749453237532164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02314148504926861,0.04468010006227132,0.0,0.0,-0.011858131880643896,0.004743145207486885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696458903369816,-0.018907128439114722,12.814298114834703,-0.895106340496334,0.0546002562,0.0458043149,0.0321786788,0.015160061,-0.0034570626,-0.0161186,-0.0052205,0.00025980926596,2.7253620249999996e-05,0.102969,-0.0188,0.0003534399999999,0.010602614961,0.109551,-0.015966,0.012001421601,0.000254913156,0.00149639,-0.00040635,2.2391830321e-06,1.651203225e-07,0.0008587809999999,9.321799999999972e-05,8.689595523999951e-09,7.375048059609995e-07,0.000305807,5.1837e-05,2.687074569e-09,9.3517921249e-08,0.6058933386031583,0.0834150857634261,1
63,0.980197738267802,-0.15269924585132827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11843073847113654,0.007694452653106672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07318731681635407,0.09642237491837609,0.0,0.0,-0.009040030539335595,0.0037614560361790843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35625788781696704,-0.020399351084547726,11.828394959989204,-1.909299845808919,0.0545031355999999,0.0454366409999999,0.0314261002,0.0139960263999999,-0.0049569812,-0.0161132999999999,5.300000000003219e-06,0.0002596384368899,2.8090000000034118e-11,0.0875553999999999,-0.0154136,0.00023757906496,0.0076659480691599,0.0898825,-0.0196684999999999,0.00807886380625,0.0003868498922499,0.00129681,-0.00019958,1.6817161761e-06,3.983217639999999e-08,0.0007052439999999,-0.0001535369999999,2.3573610368999945e-08,4.973690995359999e-07,0.000424784,0.0001189769999999,1.4155526528999997e-08,1.80441446656e-07,0.7104656072277082,0.21000359637837732,1
64,0.8583550519115287,-0.19936264813579435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1116137148471572,0.011978865253550791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1602678048866729,0.1499873654174454,0.0,0.0,-0.006789114350970772,0.002925461535512111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34437162470099836,-0.015687801324538078,10.2246805050442,-2.711363318722368,0.0544045307,0.0450640175,0.0306658191,0.0128258934,-0.0064535251,-0.015369,0.0007442999999999,0.000236206161,5.539824899999973e-07,0.0874802,-7.51999999999836e-05,5.655039999997535e-09,0.00765278539204,0.0595554,-0.0303271,0.0035468456691599,0.00091973299441,0.00127334,-2.3470000000000045e-05,1.6213947556e-06,5.508409000000022e-10,0.000535183,-0.0001700609999999,2.892074372099996e-08,2.8642084348900004e-07,0.00048267,5.7886e-05,3.3507889959999993e-09,2.329703289e-07,0.9095573392101882,0.3508545629864404,1
65,0.7136200738330186,-0.22244262866026634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10249043546846545,0.01470899834989296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27924280001199175,0.1897493383551445,0.0,0.0,-0.005032839200603555,0.0022385639840184135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33703518889158157,-0.00798247906635639,8.198698456471726,-3.1801442872543957,0.0543044441999999,0.044686485,0.0298980218,0.0116501718999999,-0.0079456754,-0.0081543499999999,0.00721465,6.649342392249997e-05,5.205117462250002e-05,0.123243,0.0357628,0.00127897786384,0.015188837049,0.093735,0.0341796,0.008786250225,0.00116824505616,0.00146209,0.00018875,2.1377071681000003e-06,3.5626562500000046e-08,0.000535183,0.0,0.0,2.8642084348900004e-07,0.000533173,5.050300000000008e-05,2.550553009000008e-09,2.842734479290001e-07,1.1952272765939538,0.46240220097378676,1
66,0.5619526558706712,-0.22300804364237234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09201134543427851,0.016149997742282447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41731626956629675,0.2081593911056689,0.0,0.0,-0.0036869321049178318,0.0016884517323296697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33502592506658213,-0.0004075446407778128,5.985346241342671,-3.3057557296547433,0.0542028787,0.0443040846,0.0291228966999999,0.010469374,-0.0094324163,-0.0088322899999999,-0.00067794,7.800934664409996e-05,4.596026436000002e-07,0.129391,0.006148,3.779790400000001e-05,0.016742030881,0.10359,0.009855,0.0107308881,9.712102500000031e-05,0.00151571,5.361999999999988e-05,2.2973768041e-06,2.8751043999999875e-09,0.000659163,0.00012398,1.53710404e-08,4.3449586056900004e-07,0.000395534,-0.000137639,1.8944494321000016e-08,1.5644714515599998e-07,1.537040548495338,0.5209480053589548,1
67,0.4166327463431177,-0.20666715790920046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08095237199486696,0.016555577566023487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597965181308433,0.2056871241194129,0.0,0.0,-0.0026669578889955228,0.0012545353508427587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33747068336028246,0.005217601800527194,3.7949521164451516,-3.1544688673660617,0.0540998371,0.0439168579999999,0.0283406335,0.0092840145,-0.0109127355,-0.00962963,-0.00079734,9.27297739369e-05,6.357510756000036e-07,0.0976087,-0.0317823,0.00101011459329,0.00952745831569,0.102267,-0.001323,0.010458539289,1.7503290000000493e-06,0.00154155,2.5840000000000064e-05,2.3763764025e-06,6.677056000000031e-10,0.000672535,1.3371999999999992e-05,1.7881038399999983e-10,4.523033262250001e-07,0.000404884,9.349999999999983e-06,8.742249999999968e-11,1.63931053456e-07,1.8972070822534588,0.52462129255664,1
68,0.28651193308777545,-0.18024645176338203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06992289185267912,0.016166130612783453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6943434344086492,0.18753677922654327,0.0,0.0,-0.0019021125851559687,0.0009170440187492022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342788498732127,0.00838637423076006,1.7793378179239958,-2.821840399036168,0.0539953221999999,0.0435248474,0.0275514241,0.0080946097,-0.0123856253,-0.00665661,0.00297302,4.43104566921e-05,8.8388479204e-06,0.0939395,-0.0036691999999999,1.3463028639999983e-05,0.00882462966025,0.0895646999999999,-0.0127023,0.0080218354860899,0.00016134842529,0.00146736,-7.419000000000002e-05,2.1531453696e-06,5.5041561000000035e-09,0.000535183,-0.0001373519999999,1.8865571904e-08,2.8642084348900004e-07,0.000400451,-4.433000000000029e-06,1.965148900000027e-11,1.6036100340099998e-07,2.2425644090516554,0.48537603720459244,1
69,0.17607456992495416,-0.14968721240802482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0593765396664683,0.015203298489296782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128313097611095,0.16027384899126043,0.0,0.0,-0.0013342989348717963,0.000657949000713339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3494074393416431,0.009426485602479736,0.026053498186756473,-2.3985687620336664,0.0538893367,0.0431280954,0.0267554619,0.0069016778,-0.0138500829,-0.00580342,0.00085319,3.36796836964e-05,7.279331761000003e-07,0.123036,0.0290965,0.0008466063122499,0.0151378572959999,0.113305,0.0237403,0.0128380230249999,0.00056360184409,0.00139018,-7.718000000000003e-05,1.9326004324e-06,5.956752400000007e-09,0.000535183,0.0,0.0,2.8642084348900004e-07,0.000361811,-3.864e-05,1.4930495999999992e-09,1.3090719972099998e-07,2.550353774670955,0.4199221984873055,1
70,0.08642439272061864,-0.11919799449230081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04962618353462989,0.013863736178179887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9113585079611303,0.12965568800592475,0.0,0.0,-0.0009167525852864398,0.0004614416884681337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561317392959737,0.009001792493476941,-1.4310103256859963,-1.9537644530785596,0.0537818837,0.0427266454,0.0259529419,0.0057057388,-0.0153051112999999,-0.00730165,-0.0014982299999999,5.33140927225e-05,2.244693132899999e-06,0.143119,0.020083,0.000403326889,0.020483048161,0.123087,0.009782,0.0151504095689999,9.5687524e-05,0.00184321,0.00045303,3.3974231041e-06,2.052361809000001e-07,0.000642067,0.0001068839999999,1.142418945599998e-08,4.12250032489e-07,0.000467125,0.000105314,1.1091038596000005e-08,2.18205765625e-07,2.808862692014189,0.3435643849281067,1
71,0.016495163469872003,-0.0912474493002183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040862770886133215,0.012314125480750603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892932594458146,0.09973675299608513,0.0,0.0,-0.0006124732789515884,0.000314088191955375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36222991531042725,0.007777524956290725,-2.595144075061499,-1.5315823900509176,0.0536729659999999,0.0423205409,0.025144061,0.0045073136,-0.0167497199,-0.0086421799999999,-0.0013405299999999,7.468727515239995e-05,1.797020680899994e-06,0.108317,-0.0348019999999999,0.0012111792039999,0.011732572489,0.0897226,-0.0333643999999999,0.00805014495076,0.0011131831873599,0.00169992,-0.00014329,2.8897280064e-06,2.053202410000004e-08,0.000535183,-0.0001068839999999,1.142418945599998e-08,2.8642084348900004e-07,0.000477205,1.008000000000004e-05,1.0160640000000079e-10,2.27724612025e-07,3.015230846594707,0.26743630783839994,1
72,-0.035908763563033824,-0.06695511868486445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03317671350053996,0.010688551092380807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0480698872753609,0.07281238705229003,0.0,0.0,-0.0003926385031721741,0.00020476650892327334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36736455289390274,0.006251680036456484,-3.4911706984002606,-1.155057285843454,0.0535625866,0.0419098264,0.0243290173,0.0033069244,-0.0181829253,-0.0077379399999999,0.0009042399999999,5.987571544359998e-05,8.17649977599998e-07,0.106168,-0.0021489999999999,4.618200999999992e-06,0.011271644224,0.0684314,-0.0212912,0.00468285650596,0.00045331519744,0.00134183,-0.0003580899999999,1.8005077489e-06,1.2822844809999998e-07,0.000535183,0.0,0.0,2.8642084348900004e-07,0.000410449,-6.675600000000001e-05,4.456363536000002e-09,1.68468381601e-07,3.172373898698832,0.19807111229064162,1
73,-0.07338366136372018,-0.04657066192167966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026580063396616564,0.00908850169876592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0892451235098795,0.04622726435799015,0.0,0.0,-0.00023511307319991153,0.00012447169726321155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711274702018285,0.003378379435581485,-4.150391708918741,-0.8197096059009586,0.0534507485,0.0414945464,0.0235080105,0.0021050944,-0.0196037516,-0.0076387,9.92399999999987e-05,5.834973769e-05,9.848577599999742e-09,0.140477,0.0343089999999999,0.0011771074809999,0.019733787529,0.0830188999999999,0.0145874999999999,0.0068921377572099,0.0002127951562499,0.00124324,-9.858999999999996e-05,1.5456456976000004e-06,9.719988099999992e-09,0.000535183,0.0,0.0,2.8642084348900004e-07,0.000348363,-6.208599999999999e-05,3.854671395999999e-09,1.2135677976900002e-07,3.2834231537333114,0.12723784071374775,1
74,-0.09849952653042872,-0.029879361548324025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02102779995628006,0.007585158448878185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079077944748543,0.006134700557930668,0.0,0.0,-0.00012311842637470762,6.605339597704132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3707196245120387,-0.005924536648064662,-4.5820938734067145,-0.4755395416621672,0.0533374546999999,0.0410747463,0.022681242,0.0009023471,-0.0210112316,-0.0144921,-0.0068533999999999,0.00021002096241,4.696909155999999e-05,0.174979,0.034502,0.001190388004,0.030617650441,0.104047,0.0210281,0.0108257782089999,0.00044218098961,0.00145485,0.0002116099999999,2.1165885225e-06,4.477879209999996e-08,0.000894901,0.000359718,1.2939703952399998e-07,8.008477998010001e-07,0.00037423,2.5867e-05,6.691016889999998e-10,1.400480929e-07,3.3316305141370472,0.01240080498059061,1
75,-0.11359947273671409,-0.016479512725007788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016436915346084227,0.006223313872489972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0916156802517327,-0.05304330538789597,0.0,0.0,-4.408928476867381e-05,2.3930998504764134e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36061979036633074,-0.02358052499913426,-4.767227055180284,-0.09958350928782117,0.0532227084,0.0406504716999999,0.0218489144,-0.0003007933,-0.0224044071,-0.014371,0.0001210999999999,0.000206525641,1.4665209999999757e-08,0.147075,-0.0279039999999999,0.0007786332159999,0.021631055625,0.0981692,-0.0058778,0.00963719182864,3.454853284000003e-05,0.00124324,-0.0002116099999999,1.5456456976000004e-06,4.477879209999996e-08,0.0008814269999999,-1.3474000000000192e-05,1.8154867600000509e-10,7.769135563289997e-07,0.000400971,2.674099999999994e-05,7.150810809999968e-10,1.6077774284099998e-07,3.2771922273211027,-0.1633887469141594,1
76,-0.12073895154770801,-0.005938531142400047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01270247455888489,0.0050261797990649925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.709680229822483e-06,4.5367994869012565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0311314492906365,-0.11972420018230931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33663589982410247,-0.04506137379316576,-4.696447909238751,0.2700961857828645,0.0531065125999999,0.0402217689,0.0210112316,-0.0015038026999999,-0.0237823296,-0.0142031,0.0001679,0.00020172804961,2.8190410000000117e-08,0.116141,-0.030934,0.000956912356,0.013488731881,0.127546,0.0293767999999999,0.0162679821159999,0.0008629963782399,0.00155747,0.00031423,2.4257128009e-06,9.87404929e-08,0.00084814,-3.328699999999979e-05,1.1080243689999859e-09,7.193414596000002e-07,0.000427223,2.625200000000005e-05,6.891675040000022e-10,1.82519491729e-07,3.090411536647587,-0.36407094301044984,1
77,-0.12169439610332873,0.002139871471478973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009710307456747596,0.004000417393447553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011188283542018403,0.004347284854637761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9280043095812195,-0.17687600294995992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29914441289075444,-0.06225319943526414,-4.415863625989326,0.5029144585815617,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,-0.0141352,6.789999999999921e-05,0.00019980387904,4.610409999999893e-09,0.106556,-0.009585,9.18722250000002e-05,0.011354181136,0.109552,-0.0179939999999999,0.012001640704,0.0003237840359999,0.00137137,-0.0001861,1.8806556769e-06,3.463321000000001e-08,0.0006332169999999,-0.000214923,4.619189592900005e-08,4.00963769089e-07,0.000530592,0.0001033689999999,1.0685150160999992e-08,2.81527870464e-07,2.775908343924896,-0.5336087629969503,1
