,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,constant
77,-9.579212730686264e-06,5.230829689705044e-06,0.0,0.0,0.0,0.0,0.05098766548145821,0.07662356589973576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12155104758862273,0.0026904105948570445,0.0,0.0,0.0,0.0,0.0,0.0,-0.013739568565322425,0.0053673410655558215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759494085143717,-0.15496928886760714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,0.0345312,-0.0003306,1.0929636000000481e-07,0.0011924037734399,0.0717047,-0.0046803999999999,2.190614415999975e-05,0.00514156400209,-0.0734483999999999,-0.0002830999999999,0.0053946674625599,8.014560999998116e-08,-0.00200638,-0.0008908099999999,4.025560704399998e-06,7.935424560999998e-07,-0.000623268,-0.000182492,3.884629998240001e-07,3.3303330064000026e-08,-0.000469993,-0.000290717,8.451637408900002e-08,2.2089342004900002e-07,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.12476451816125309,0.13162409763763902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1175387637138039,0.008496272211631238,0.0,0.0,0.0,0.0,0.0,0.0,-0.010536854616061792,0.0042902600358138525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528814768658436,-0.20075733548912283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528697853,0.039351266,0.0193206232,-0.0039073318,-0.0264886742,-0.00686838,-0.04139958,0.0017139252241764,4.71746438244e-05,0.1087,0.0369953,0.00136865222209,0.01181569,-0.0421115,0.0313368999999999,0.00177337843225,0.0009820013016099,-0.00181735,0.00018903,3.302761022499999e-06,3.573234089999999e-08,0.00059467,0.001217938,3.536324089000001e-07,1.483372971844e-06,1.29164e-05,0.0004829094,2.3320148860836e-07,1.6683338896000002e-10,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.23346090835547037,0.1777001849534847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11028114025382224,0.01251344472098975,0.0,0.0,0.0,0.0,0.0,0.0,-0.007987653818029369,0.003377275136707162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075688161485904,-0.2228710853125239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527492603,0.0389095607,0.0184681119,-0.0051068043,-0.0278152538,-0.0014605,0.00540788,2.92451660944e-05,2.13306025e-06,0.106711,-0.001989,3.956121000000074e-06,0.0113872375209999,-0.0655848999999999,-0.0234733999999999,0.0043013791080099,0.0005510005075599,-0.00200638,-0.00018903,4.025560704399998e-06,3.573234089999999e-08,0.000359492,-0.000235178,1.2923449806400002e-07,5.5308691684000036e-08,0.000183576,0.0001706596,2.912469907216e-08,3.3700147776e-08,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0.3663689931847699,0.20410322595910824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10088148862390163,0.015019650121768193,0.0,0.0,0.0,0.0,0.0,0.0,-0.005959596737748478,0.0026049755863739033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5559271686981624,-0.22263271218259204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526272988,0.0384636168,0.0176110741,-0.0063040516,-0.0291228966999999,0.024525,0.0259855,0.00067524621025,0.000601475625,0.0745832,-0.0321277999999999,0.0010321955328399,0.0055626537222399,-0.0974706,-0.0318857,0.00950051786436,0.00101669786449,-0.00219677,-0.0001903899999999,4.8257984329e-06,3.6248352099999976e-08,-0.0007214639999999,-0.001080956,5.205103032959998e-07,1.1684658739359997e-06,0.000337412,0.000153836,2.3665514896e-08,1.13846857744e-07,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.508870834433485,0.20871321825139436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0902618101282057,0.016278102112330134,0.0,0.0,0.0,0.0,0.0,0.0,-0.004395228138078083,0.0019808158926291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4110776522624207,-0.2057570077233371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052503904,0.038013483,0.0167497199,-0.0074985521999999,-0.0304107125,0.0310385,0.0065134999999999,4.242568224999998e-05,0.0009633884822499,0.0673063,-0.0072769,5.295327361000004e-05,0.00453013801969,-0.0810267,0.0164439,0.0065653261128899,0.00027040184721,-0.0023949,-0.00019813,5.735546010000002e-06,3.9255496900000137e-08,-0.000860011,-0.000138547,7.39618920121e-07,1.919527120900004e-08,1.29164e-05,-0.0003244956,1.0529739441936001e-07,1.6683338896000002e-10,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0.6474438362657752,0.19545925250526744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07917078350092478,0.016540635410837994,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032023547193217347,0.0014843599367448488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2816864876795362,-0.17906617055666638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523790793,0.0375592082,0.0158842603,-0.0086897854,-0.0316778247,0.0405677,0.0095291999999999,9.080565263999995e-05,0.00164573828329,0.0954812,0.0281749,0.00079382499001,0.00911665955344,-0.0390559,0.0419707999999999,0.00152536332481,0.0017615480526399,-0.00243339,-3.848999999999997e-05,5.921386892100002e-06,1.481480099999997e-09,-0.000705131,0.00015488,4.97209727161e-07,2.3987814400000013e-08,-0.000690457,-0.0007033734,4.9473413982756e-07,4.76730868849e-07,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0.7723665829644316,0.170739740629218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06819201956009015,0.01604505677639706,0.0,0.0,0.0,0.0,0.0,0.0,-0.002302612958249438,0.0010952309966002739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17208005214580943,-0.14844111177213262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522528282,0.0371008419,0.0150149076,-0.0098772321999999,-0.0329233704,0.040493,-7.469999999999699e-05,5.580089999999551e-09,0.0016396830489999,0.13223,0.0367487999999999,0.0013504743014399,0.0174847728999999,-0.00856432,0.03049158,7.334757706240001e-05,0.0009297364508964,-0.002174,0.00025939,4.726275999999999e-06,6.728317210000019e-08,-0.000795771,-9.064e-05,6.33251484441e-07,8.215609600000002e-09,-0.000833058,-0.000142601,2.033504520100001e-08,6.93985631364e-07,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0.8782951623780191,0.14076589692715719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057755495675022306,0.015009413545530845,0.0,0.0,0.0,0.0,0.0,0.0,-0.001630938732011591,0.0007943404914715563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08325198175016513,-0.11801676272320077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052125154,0.036638434,0.0141418747,-0.0110603754,-0.0341465018,0.0403718,-0.0001212,1.4689440000000453e-08,0.00162988223524,0.10115,-0.0310799999999999,0.0009659663999999,0.0102313225,-0.0213179,-0.01275358,0.0004544528604099,0.0001626538028164,-0.00228623,-0.00011223,5.226847612900001e-06,1.2595572900000111e-08,-0.00100964,-0.000213869,1.0193729296e-06,4.5739949161e-08,-0.000833058,0.0,0.0,6.93985631364e-07,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0.9635583215524265,0.1102431999162048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04815320557078487,0.013625843686311761,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011344084016190964,0.0005645997148291894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014072591603508173,-0.09019874770528727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519960603,0.0361720351,0.0132653756,-0.0122386992,-0.0353463861,0.0406881,0.0003162999999999,1.0004568999999908e-07,0.0016555214816099,0.0929476,-0.0082023999999999,6.727936575999997e-05,0.00863925634576,-0.0411415,-0.0198236,0.00169262302225,0.00039297511696,-0.00220349,8.274000000000042e-05,4.855368180099999e-06,6.845907600000069e-09,-0.000893372,0.000116268,7.98113530384e-07,1.3518247824e-08,-0.0007083839999999,0.000124674,1.5543606276000018e-08,5.018078914559999e-07,1
86,0.0,0.0,0.0,0.0,0.0,0.0,1.028982315648705,0.0820856880638616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03955851910044181,0.012055917093655043,0.0,0.0,0.0,0.0,0.0,0.0,-0.000770752652495612,0.0003912412624561688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03768168053055967,-0.0660626292684597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518655504999999,0.0357016957,0.0123856253,-0.0134116904,-0.0365222065,0.0403718,-0.0003162999999999,1.0004568999999908e-07,0.00162988223524,0.0930884,0.0001407999999999,1.98246399999951e-08,0.0086654502145599,-0.0354307,0.0057108,0.0012553345024899,3.2613236640000104e-05,-0.00239246,-0.00018897,5.723864851599998e-06,3.5709660900000046e-08,-0.00100964,-0.000116268,1.0193729296e-06,1.3518247824e-08,-0.000833058,-0.000124674,1.5543606276000018e-08,6.93985631364e-07,1
87,0.0,0.0,0.0,0.0,0.0,0.0,1.0765348325023756,0.05652596933709327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032047814545939024,0.010428433344977209,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005067622095397017,0.00026186603484852747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07461247311806309,-0.04583242153182185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450014832426152e-09,1.4496646156709223e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517336283,0.0352274672,0.0115028392,-0.0145788378,-0.0376731624,0.040518,0.0001461999999999,2.1374439999999743e-08,0.001641708324,0.134311,0.0412226,0.00169930275076,0.018039444721,-0.00937906,0.0260516399999999,8.79667664836e-05,0.0006786879466895,-0.00200638,0.00038608,4.025560704399998e-06,1.4905776640000004e-07,-0.000632226,0.000377414,3.997097150759999e-07,1.4244132739600005e-07,-0.000833058,0.0,0.0,6.93985631364e-07,1
88,0.0,0.0,0.0,0.0,0.0,0.0,1.1045114853140996,0.0228923245112145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02562261818074138,0.008839823291253707,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003167329970480079,0.00016631305793191796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0992833386911904,-0.02928145222871075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019204447609870567,0.0010034455981427727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516002971,0.0347494012999999,0.0106172337999999,-0.0157396328,-0.0387984702,0.0382839,-0.0022340999999999,4.991202809999981e-06,0.00146565699921,0.106584,-0.0277269999999999,0.0007687865289999,0.011360149056,-0.0446491,-0.03527004,0.00199354213081,0.0012439757216015,-0.00214946,-0.00014308,4.6201782916e-06,2.0471886400000086e-08,-0.00100964,-0.000377414,1.0193729296e-06,1.4244132739600005e-07,-0.000833058,0.0,0.0,6.93985631364e-07,1
89,0.0,0.0,0.0,0.0,0.0,0.0,1.1022825706477926,-0.03001107047758955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02023061508501024,0.007356747404864251,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018104058831852946,9.642814464506485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.114026360058449,-0.016004487686028496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046906613674356475,0.013596201995127753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514655607,0.03426755,0.0097290262,-0.0168935698,-0.0398973639,0.0405605,0.0022765999999999,5.182907559999985e-06,0.00164515416025,0.0887828999999999,-0.0178011,0.00031687916121,0.0078824033324099,-0.06883,-0.0241809,0.0047375689,0.00058471592481,-0.00234529,-0.0001958299999999,5.500385184099999e-06,3.834938889999988e-08,-0.00100964,0.0,1.0193729296e-06,0.0,-0.000666732,0.000166326,2.7664338276000012e-08,4.44531559824e-07,1
90,0.0,0.0,0.0,0.0,0.0,0.0,1.0581435113844018,-0.09597771064148466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01578429239775297,0.006020206440830781,0.0,0.0,0.0,0.0,0.0,0.0,-8.489024666416371e-05,4.5787014223162735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12088535743059368,-0.005569572485725286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026578345629461167,0.04925922094456525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513294226999999,0.0337819658,0.0088384339,-0.0180401457,-0.0409690953,0.0404145,-0.000146,2.1316000000000093e-08,0.00163333181025,0.104517,0.0157341,0.00024756190281,0.010923803289,-0.0592982,0.0095318,0.0035162765232399,9.085521124000014e-05,-0.00217163,0.0001736599999999,4.7159768569e-06,3.0157795599999986e-08,-0.00071182,0.00029782,5.066877124e-07,8.869675239999998e-08,-0.000833058,-0.000166326,2.7664338276000012e-08,6.93985631364e-07,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0.9694700283623933,-0.15831672049519113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012176471558853968,0.004850426288428312,0.0,0.0,0.0,0.0,0.0,0.0,-1.7258154329371578e-05,9.410788001516631e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12162618987486967,0.002417587275341478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08024437395595935,0.10201206167911667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511918867999999,0.0332927016,0.0079456754,-0.0191788612,-0.0420129348,0.0451874,0.0047729,2.278057441000003e-05,0.00204190111876,0.150505,0.0459879999999999,0.0021148961439999,0.0226517550249999,-0.0136331,0.0456650999999999,0.00018586141561,0.00208530135801,-0.00160367,0.00056796,2.5717574689e-06,3.225785616e-07,-0.0007735399999999,-6.17199999999997e-05,5.983641315999996e-07,3.809358399999962e-09,-0.000986211,-0.000153153,2.3455841409000014e-08,9.72612136521e-07,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0.8446117676015242,-0.20277402821989926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009292457250606982,0.00385187161675805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.117768912208153,0.00830085727159756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17092437280387252,0.15479168463097914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510529568,0.0327998106,0.0070509693999999,-0.02030922,-0.0430281717,0.0406687,-0.0045187,2.0418649690000068e-05,0.0016539431596899,0.150137,-0.000368,1.354240000000053e-07,0.022541118769,-0.0434465,-0.0298134,0.00188759836225,0.0008888388195599,-0.0023124,-0.00070873,5.3471937600000005e-06,5.022982129000002e-07,-0.00107907,-0.00030553,1.1643920649e-06,9.334858090000008e-08,-0.000783096,0.000203115,4.125570322500001e-08,6.132393452160001e-07,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0.6984823223683247,-0.2234448249458669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006990504857806479,0.0030022799275938473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11061837776393411,0.01238393778454271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924653535803561,0.1926037434364582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509126363999999,0.0323033467,0.0061545353,-0.0214307296,-0.0440141148,0.0398238,-0.0008448999999999,7.138560099999809e-07,0.00158593504644,0.105679,-0.044458,0.001976513764,0.011168051041,-0.0698554,-0.0264089,0.00487977690916,0.00069742999921,-0.0023124,0.0,5.3471937600000005e-06,0.0,-0.00108012,-1.0500000000000526e-06,1.1666592144e-06,1.1025000000001105e-12,-0.0006617,0.0001213959999999,1.473698881599999e-08,4.378468900000001e-07,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0.5469191282616646,-0.2220200080149548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005188122229591297,0.002300614881704485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10128533803028826,0.014945295481109911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43162947257889916,0.20879175509606543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507709294,0.0318033639,0.0052565926,-0.0225429012999999,-0.0449700929999999,0.0365611,-0.0032627,1.0645211290000049e-05,0.00133671403321,0.105263,-0.0004159999999999,1.730559999999882e-07,0.011080299169,-0.071402,-0.0015465999999999,0.0050982456039999,2.391971559999985e-06,-0.00171892,0.00059348,2.9546859664000007e-06,3.522185103999999e-07,-0.000993538,8.658199999999998e-05,9.87117757444e-07,7.496442723999997e-09,-0.000473109,0.000188591,3.5566565281000024e-08,2.2383212588100005e-07,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0.40280050203855955,-0.20436387486251606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038052936871194386,0.0017377825216082251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09069886173941563,0.016248617097307055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738084917159626,0.2044675971530863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506278398,0.0312999165,0.0043573616,-0.0236452506,-0.0458954553,0.0407579,0.0041968,1.7613130240000007e-05,0.00166120641241,0.140782,0.0355189999999999,0.0012615993609999,0.019819571524,-0.0591722,0.0122297999999999,0.0035013492528399,0.0001495680080399,-0.00187767,-0.0001587499999999,3.525644628899999e-06,2.520156249999994e-08,-0.00110324,-0.0001097019999999,1.2171384975999998e-06,1.2034528803999986e-08,-0.0007206889999999,-0.0002475799999999,6.129585639999997e-08,5.19392634721e-07,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0.27451547961921097,-0.17728608769282056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002756200241284225,0.0012931833031729473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07961439693902271,0.01654621176160517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070379851755787,0.18510889090863122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504833714,0.0307930596,0.0034570626,-0.024737297,-0.0467895718,0.0375592,-0.0031986999999999,1.0231681689999992e-05,0.00141069350464,0.171165,0.030383,0.000923126689,0.029297457225,-0.0437195,0.0154527,0.00191139468025,0.00023878593729,-0.00198015,-0.00010248,3.9209940225e-06,1.0502150400000014e-08,-0.00112569,-2.245000000000003e-05,1.2671779761e-06,5.040025000000012e-10,-0.0007177589999999,2.930000000000055e-06,8.584900000000322e-12,5.15177982081e-07,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0.16615691025234508,-0.1465747932332335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019687094223485692,0.0009469147989956176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06862194670981027,0.01607654450965921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236379961623929,0.15727484272558417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503375282,0.0302828483,0.0025559163,-0.0258185649,-0.0476518338,0.0401576,0.0025983999999999,6.751682559999967e-06,0.0016126328377599,0.12454,-0.046625,0.002173890625,0.0155102116,-0.0780415,-0.034322,0.00609047572225,0.001177999684,-0.0023124,-0.00033225,5.3471937600000005e-06,1.1039006250000005e-07,-0.0010895999999999,3.609000000000013e-05,1.1872281599999997e-06,1.302488100000009e-09,-0.000633544,8.42149999999999e-05,7.092166224999984e-09,4.01377999936e-07,1
