,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004275538326210774,-0.08204514745278113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0488837359816085,0.013744977041282896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724393844107599,0.10669288487178161,0.0,0.0,0.0,0.0,-0.00034639233257875197,0.00018138736044747377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3446001441638857,0.014672849567955103,-11.549444959989064,-5.05683403123836,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,0.00206471,0.00306711,9.407163752099996e-06,4.2630273841e-06,0.106503,0.0346743,0.00120230708049,0.011342889009,-0.0522627,0.0345408999999999,0.0027313898112899,0.0011930737728099,-9.039e-05,0.000167481,2.8049885361000012e-08,8.1703521e-09,-0.00029253,4.906099999999998e-05,8.55738009e-08,2.4069817209999974e-09,-0.000163075,6.009799999999999e-05,2.6593455625e-08,3.611769603999999e-09,0.4591819892859558,-0.024094035425006134,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05099554545716955,-0.05916399756965506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04020473839147097,0.012184748924914184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0356089575226535,0.07893833768683275,0.0,0.0,0.0,0.0,-0.00020214681452847323,0.00010740782473240848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35407744757230675,0.012238212506338149,-14.478947704775747,-3.707420892462934,0.0473107896,0.0200274408,-0.0144332814,-0.0437214479999999,-0.0573408553,0.00934469,0.0072799799999999,5.299810880039999e-05,8.732323119609999e-05,0.152156,0.0456529999999999,0.0020841964089999,0.023151448336,-0.00986958,0.0423931199999999,9.740860937639998e-05,0.0017971766233343,-9.039e-05,0.0,0.0,8.1703521e-09,-0.000299445,-6.915000000000024e-06,8.966730802500004e-08,4.7817225000000346e-11,-0.000181166,-1.8091e-05,3.2821119556e-08,3.27284281e-10,0.4462064517552073,-0.017488082890851728,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08373006404098557,-0.04014950278966729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03260666700292651,0.010557899374068187,0.0,0.0,1.2826843611479482e-06,1.1388282783198283e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0810666537605946,0.05324453161468013,0.0,0.0,0.0,0.0,-9.979702175259245e-05,5.3712329958062734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3617367781422342,0.009112155234720632,-16.573246776645686,-2.5474717038173975,0.0471383325,0.0194622537,-0.0153051112999999,-0.0444958907,-0.0574741032,0.00399795,-0.0053467399999999,2.858762862759999e-05,1.5983604202500002e-05,0.142169,-0.0099869999999999,9.974016899999936e-05,0.020212024561,-0.0311502,-0.02128062,0.00097033496004,0.0004528647875844,9.1172e-06,9.95072e-05,9.90168285184e-09,8.312333584e-11,-0.000377896,-7.845099999999994e-05,1.4280538681599997e-07,6.154559400999992e-09,-4.93392e-05,0.0001318267999999,2.43435665664e-09,1.7378305198239994e-08,0.436993489371402,-0.013031382044306669,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10498138657198364,-0.024694469333833437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026096223264105902,0.008963370741409966,0.0,0.0,0.0007017496024284187,0.0029674168624264194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1061136154423952,0.01760003336212328,0.0,0.0,0.0,0.0,-2.7710729487972345e-05,1.50826224979045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36589126667971733,0.002039688283152613,-17.90698260460863,-1.4250661294512212,0.0469645917,0.0188949465,-0.0161731899,-0.0452509454,-0.0575682224,0.00299941,-0.00099854,9.970821316e-07,8.9964603481e-06,0.108951,-0.033218,0.001103435524,0.011870320401,-0.0703094,-0.0391591999999999,0.0049434117283599,0.0015334429446399,-9.039e-05,-9.95072e-05,9.90168285184e-09,8.1703521e-09,-0.000440973,-6.307700000000009e-05,1.9445718672900006e-07,3.978707929000011e-09,-7.01487e-05,-2.08095e-05,4.9208401116899995e-09,4.330352902499999e-10,0.42831832169447287,-0.015909540149627862,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1169910752553001,-0.012373522447056686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02062466517114978,0.007470062362382347,0.0,0.0,0.009021460122322349,0.0224174566135075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0993530070183022,-0.037541979020301014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3640345225178155,-0.007291206957416551,-18.457483660515603,-0.2518019134009132,0.0467895718,0.018325581,-0.0170373046,-0.0459862832,-0.057623149,0.000636333,-0.002363077,5.584132907928998e-06,4.04919686889e-07,0.0861549999999999,-0.022796,0.000519657616,0.0074226840249999,-0.0846805999999999,-0.0143711999999999,0.0071708040163599,0.0002065313894399,-9.039e-05,0.0,0.0,8.1703521e-09,-0.00038776,5.321300000000003e-05,1.5035781760000002e-07,2.8316233690000037e-09,-0.00025354,-0.0001833913,6.428253160000001e-08,3.3632368915690015e-08,0.41330181232274643,-0.02977759013233023,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12171108530024201,-0.0027629116073201805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01610667329001336,0.006120848115191374,0.0,0.0,0.0398108054584242,0.06502568075421117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049764056437553,-0.10400837507199305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569089137396456,-0.013144280403050948,-18.223624650006876,0.8629729983478821,0.0466132777,0.0177542192,-0.0178972434,-0.0467015838,-0.0576388455999999,0.00302817,0.002391837,5.720884234568999e-06,9.169813548900003e-06,0.0891647,0.0030097,9.058294090000106e-06,0.00795034372609,-0.076555,0.0081255999999999,0.005860668025,6.602537535999972e-05,-0.000329198,-0.000238808,5.7029260864000034e-08,1.0837132320400006e-07,-0.000408302,-2.0541999999999967e-05,1.66710523204e-07,4.219737639999987e-10,-0.00015309,0.00010045,2.3436548100000003e-08,1.00902025e-08,0.38572273995554973,-0.05044113456499365,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12082483792239454,0.004515311927905125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012436146877758575,0.004937425074131889,0.0,0.0,0.10534397556717484,0.11976559320638755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9561141385105356,-0.16480799852227745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348073923479084,-0.013136425840647952,-17.30716847190362,1.7607904108155952,0.0464357142,0.0171809234,-0.0187527956,-0.0473965353,-0.0576153013,0.00405155,0.00102338,1.0473066244e-06,1.64150574025e-05,0.128212,0.0390472999999999,0.0015246916372899,0.0164383169439999,-0.0237365,0.0528185,0.00056342143225,0.00278979394225,-0.000288279,4.0919000000000046e-05,1.6743645610000035e-09,8.310478184100002e-08,-0.000314104,9.419799999999998e-05,9.8661322816e-08,8.873263203999996e-09,-2.01625e-06,0.00015107375,4.0652640625e-12,2.2823277939062505e-08,0.34397280840768296,-0.07019682321901397,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11578054510813264,0.009790535524537966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009498623081803577,0.003925336910065508,0.0,0.0,0.20703488381496352,0.169031428007184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827842591977583,-0.20654267192949557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34109936535097884,-0.00871773900573567,-15.895321629306432,2.350112292188599,0.046256886,0.016605756,-0.0196037516,-0.0480708351,-0.0575525323,0.00328657,-0.00076498,5.851944004000002e-07,1.08015423649e-05,0.1561779999999999,0.0279659999999999,0.0007820971559999,0.024391567684,-0.0189241,0.0048124,0.00035812156081,2.3159193760000008e-05,-0.000184084,0.000104195,1.0856598024999996e-08,3.388691905600001e-08,-0.000389382,-7.527799999999998e-05,1.5161834192399994e-07,5.666777283999995e-09,0.000121785,0.00012380125,1.4831586225e-08,1.5326749501562498e-08,0.2911445913051008,-0.08314503482783568,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1078190886436116,0.013356856796405343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00715521232826861,0.0030648290691993557,0.0,0.0,0.3358322622539336,0.2002165076302142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802542313772411,-0.22435023931386466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3379170722472354,-0.0026883753951093057,-14.203269276162523,2.6278357319938,0.0460767981,0.0160287797,-0.0204499027,-0.0487241892,-0.0574505814,0.00280486,-0.0004817099999999,2.3204452409999981e-07,7.867239619600001e-06,0.127686,-0.0284919999999999,0.0008117940639999,0.016303714596,-0.0652223,-0.0462982,0.00425394841729,0.00214352332324,-0.000212605,-2.852099999999997e-05,8.134474409999982e-10,4.5200886025e-08,-0.000398894,-9.51200000000004e-06,1.5911642323599998e-07,9.047814400000076e-11,-0.000192327,-0.000314112,3.6989674929e-08,9.866634854400001e-08,0.23288367357011985,-0.08715239135292963,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09799199431122874,0.015487202864057907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005315255918901911,0.0023512153478029503,0.0,0.0,0.4774829494355047,0.2094298910717662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5289879394525449,-0.22061929820037468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33868636449671957,0.002697520756674082,-12.42291961872686,2.6496985731920706,0.0458954553,0.0154500573,-0.0212910416,-0.0493563130999999,-0.0573095178,0.00641912,0.00361426,1.3062875347600004e-05,4.12051015744e-05,0.114771,-0.0129149999999999,0.0001667972249999,0.013172382441,-0.0395075,0.0257148,0.0015608425562499,0.00066125093904,0.0007960709999999,0.0010086759999999,1.0174272729759997e-06,6.337290370409996e-07,-0.0008657189999999,-0.0004668249999999,7.494693869609999e-07,2.1792558062500002e-07,-0.000219684,-2.7357000000000016e-05,4.8261059856000015e-08,7.484054490000008e-10,0.17502881671375572,-0.0831785227172015,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08717192837389226,0.01644157272303348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039022964629697055,0.0017780654275892278,0.0,0.0,0.6179057889081022,0.19958696744369347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38642093376644915,-0.2014775908316096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3424696866891335,0.0063298369654796165,-10.697942638385253,2.4935753276012083,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,0.00493304,-0.00148608,2.2084337664000018e-06,2.43348836416e-05,0.0790536,-0.0357174,0.0012757326627599,0.00624947167296,-0.0738136,-0.0343061,0.00544844754496,0.00117690849721,-0.000148831,-0.0009449019999999,8.928397896039995e-07,2.2150666561000003e-08,-0.000454133,0.0004115859999999,2.0623678168900002e-07,1.6940303539599997e-07,-0.000223611,-3.926999999999978e-06,5.0001879321e-08,1.542132899999983e-11,0.12209356107875328,-0.07371611590404671,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07606036152654246,0.016468321619810017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028294081083106693,0.0013247827510898702,0.0,0.0,0.7464324007533314,0.1768178017481245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603910120096307,-0.17368880525329128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34797511617304083,0.008055593204828614,-9.120046798974272,2.2335648958075827,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,0.00542957,0.00049653,2.4654204090000017e-07,2.94802303849e-05,0.0947402,0.0156866,0.0002460694195599,0.00897570549604,-0.0727103999999999,0.0011032,0.0052868022681599,1.217050240000058e-06,-0.00021303,-6.4199e-05,4.121511601e-09,4.5381780900000014e-08,-0.000454747,-6.13999999999964e-07,2.06794834009e-07,3.769959999999558e-13,-0.000212595,1.1016000000000004e-05,4.5196634025e-08,1.213522560000001e-10,0.07675231038501444,-0.061467393914762546,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0651965031145032,0.015800357242757655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002023389889928207,0.0009713665579898342,0.0,0.0,0.8567872746600294,0.14753229172783838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15453583618934694,-0.14284814871515877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3540387066918544,0.008259435827840209,-7.736703214307956,1.927376368893218,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,0.0092228,0.00379323,1.4388593832899996e-05,8.506003984000001e-05,0.14744,0.0526998,0.00277726892004,0.0217385536,-0.00303473,0.0696756699999999,9.209586172899996e-06,0.0048546989899488,0.000272116,0.000485146,2.3536664131600003e-07,7.404711745599999e-08,-0.000610651,-0.000155904,3.728946438010001e-07,2.4306057216000013e-08,-0.000174361,3.8234e-05,3.0401758320999995e-08,1.461838756e-09,0.040023183278486786,-0.048609692765945456,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05496988912063142,0.01464904663062805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014239552993729298,0.0006994288929339169,0.0,0.0,0.9465870496141741,0.1168198212202057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06937859109161798,-0.11276112555988707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598394236071704,0.00749469167366838,-6.56355601690408,1.6139704201350658,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,0.0060592,-0.0031636,1.000836496e-05,3.671390464e-05,0.16725,0.0198099999999999,0.0003924360999999,0.0279725625,7.442929999999998e-05,0.0031091593,5.5397206984899965e-09,9.66687155277649e-06,-6.963930000000001e-05,-0.0003417553,1.1679668507809e-07,4.849632104490002e-09,-0.000416754,0.000193897,1.7368389651600009e-07,3.7596046609e-08,-9.86617e-05,7.569929999999999e-05,9.73413104689e-09,5.730384020489998e-09,0.01173770919824389,-0.03655988706978451,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045637175181917705,0.01319833224100729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009824180242245337,0.0004927432977605344,0.0,0.0,1.0162129151724415,0.08797680815651195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035247017397605413,-0.08555857827574531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36491925888977234,0.0062610692823169565,-5.5961754564360815,1.316443644006264,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,0.00552723,-0.0005319699999999,2.829920808999997e-07,3.0550271472900004e-05,0.143082,-0.024168,0.000584092224,0.020472458724,-0.0378447,-0.0379191292999999,0.0014322213180899,0.0014378603668701,-4.31101e-05,2.652920000000001e-05,7.037984526400004e-10,1.85848072201e-09,-0.00035746,5.9294000000000046e-05,1.277776516e-07,3.515778436000005e-09,-0.000111687,-1.30253e-05,1.2473985969e-08,1.6965844008999998e-10,-0.008958873215896383,-0.026043802809641504,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03734230285057221,0.011600703825686738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006601430040647051,0.00033744910908570924,0.0,0.0,1.067568988667695,0.062245001969225916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04536103185140682,-0.062128054374793275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690770666106192,0.004743259637902628,-4.818789344094659,1.0482200055816806,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,0.00369132,-0.00183591,3.3705655281e-06,1.36258433424e-05,0.111386,-0.0316959999999999,0.001004636416,0.0124068409959999,-0.0740182999999999,-0.0361735999999999,0.0054787087348899,0.0013085293369599,-0.000331271,-0.0002881609,8.303670428881002e-08,1.09740475441e-07,-0.000493297,-0.0001358369999999,2.43341930209e-07,1.8451690569e-08,-0.000106424,5.263000000000007e-06,1.1326067776e-08,2.7699169000000075e-11,-0.023212890052053542,-0.017302263447032413,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030138453497993118,0.009975740505694117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004269532054445338,0.000222020747354783,0.0,0.0,1.1004782615262598,0.03177969984474519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07989648368003763,-0.04258618804155537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37125613917854416,-4.355104581081366e-06,-4.200631689746579,0.8440658938802099,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,0.0025585,-0.00113282,1.2832811524000002e-06,6.54592225e-06,0.0964184,-0.0149675999999999,0.0002240290497599,0.00929650785856,-0.0820969,-0.0080786,0.00673990098961,6.526377796000031e-05,-0.000349037,-1.776599999999995e-05,3.1563075599999816e-10,1.2182682736899998e-07,-0.00038011,0.0001131869999999,1.444836121e-07,1.2811296968999989e-08,-0.000111056,-4.632000000000006e-06,1.2333435136e-08,2.1455424000000053e-11,-0.03227506665601077,-0.010488596763365369,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024010022751839593,0.008411186051723748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002596160328467782,0.00013709125284532749,0.0,0.0,1.106049607161147,-0.01679155694507069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10261269663524983,-0.02665781973176621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3671877269029541,-0.012866444453340412,-3.67783514888235,0.7521717030954264,0.0444001387999999,0.0107650212999999,-0.0278152538,-0.0536179588,-0.0547900339,0.00898814,0.00642964,4.13402705296e-05,8.07866606596e-05,0.111391,0.0149726,0.00022417875076,0.012407954881,-0.0653811,0.0167158,0.00427468823721,0.00027941796964,-0.000349037,0.0,0.0,1.2182682736899998e-07,-0.000489373,-0.0001092629999999,2.39485933129e-07,1.193840316899999e-08,-0.00019008,-7.9024e-05,3.61304064e-08,6.244792575999999e-09,-0.03752268631560688,-0.005747959644135225,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018893071794748126,0.0069660460637467865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014048103355660457,7.519810213242069e-05,0.0,0.0,1.071749614555371,-0.081182301965664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11579122948275435,-0.013924711818191944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35134681209161694,-0.03281274702440887,-3.1744997780172497,0.7616871473447404,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044441999999,0.00580294,-0.0031851999999999,1.0145499039999998e-05,3.3674112643600004e-05,0.1566279999999999,0.0452369999999999,0.0020463861689999,0.0245323303839999,-0.0211647,0.0442164,0.00044794452609,0.00195509002896,-0.000217356,0.0001316809999999,1.7339885760999994e-08,4.7243630736e-08,-0.000403941,8.543199999999998e-05,1.63168331481e-07,7.298626623999997e-09,-0.000211721,-2.164099999999997e-05,4.4825781840999995e-08,4.683328809999991e-10,-0.04027189781313734,-0.002780065418269032,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01469315193575527,0.005674988170003166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.63021140096568e-05,3.0499808985562395e-05,0.0,0.0,0.9924827090914534,-0.14577540458901872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12142391765650266,-0.003958893270654138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3211160015194447,-0.053817117827498616,-2.643587381692125,0.812940889411334,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,0.00624394,0.0004409999999999,1.944809999999996e-07,3.89867867236e-05,0.179744,0.023116,0.000534349456,0.032307905536,0.00380318,0.02496788,1.44641781124e-05,0.0006233950316944,-0.000235175,-1.7819000000000027e-05,3.1751676100000087e-10,5.530728062500001e-08,-0.000365147,3.879400000000004e-05,1.3333233160899996e-07,1.5049744360000027e-09,-5.40791e-05,0.0001576419,2.92454905681e-09,2.4850968635609995e-08,-0.04148812510192609,-0.0009561631709336105,1
