,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q38,Q38_derivative,Q39,Q39_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578797077,0.0578791066,0.0578781049,0.0578767025,0.0578748993,-0.0299058,0.0,0.0,0.00089435687364,-0.0863417999999999,0.0,0.0074549064272399,0.0,0.0619526999999999,0.0,0.0,0.0038381370372899,-0.00536893,0.0,2.88254093449e-05,0.0,-0.00091206,0.0,8.318534436e-07,0.0,0.000979716,0.0,0.0,9.598434406559998e-07,0.0,0.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.679910084780591e-31,4.6787798688021316e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7549662817927216e-31,1.754649984870635e-30,2.07086021251541e-30,2.0702377656860298e-29,0.0578781049,0.0578726955999999,0.0578636804,0.05785106,0.0578348352,-0.0253536,0.0045522,2.0722524840000025e-05,0.0006428050329599,-0.0179860999999999,0.0683556999999999,0.0003234997932099,0.0046725017224899,0.0862162999999999,0.0242635999999999,0.0005887222849599,0.0074332503856899,-0.0053938,-2.486999999999976e-05,2.909307844e-05,6.185168999999877e-10,-0.000781246,0.0001308139999999,6.10345312516e-07,1.711230259599998e-08,0.000964617,-1.509900000000008e-05,2.2797980100000244e-10,9.30485956689e-07,-6.4225916026007755e-31,-6.420797451379323e-30,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.485302482592977e-05,0.0005487250344337589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.556988430972365e-05,0.00020579368305746133,0.00041972463485473883,0.0024278603449206107,0.0578748993,0.0578598742,0.0578348352,0.0577997866,0.0577547345,-0.0241655,0.0011880999999999,1.411581609999994e-06,0.0005839713902499,-0.0630727,-0.0450866,0.00397816548529,0.00203280149956,0.0395488,-0.0466674999999999,0.0021778555562499,0.00156410758144,-0.00514619,0.0002476099999999,2.64832715161e-05,6.131071209999985e-08,-0.000915719,-0.0001344729999999,8.385412869609999e-07,1.8082987728999965e-08,0.0007381739999999,-0.000226443,5.12764322490001e-08,5.449008542759996e-07,-0.00013017391994548557,-0.0007530072531715764,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033815350267059484,0.010531393081357272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012680756350147303,0.0039500494080947635,0.014963292493173807,0.046592575528666705,0.0578700912,0.0578406438999999,0.0577915762,0.0577229048,0.0576346529,-0.025964,-0.0017984999999999,3.234602249999993e-06,0.0006741292959999,-0.132751,-0.0696783,0.017622828001,0.00485506549089,-0.0117,-0.0512488,0.00262643950144,0.00013689,-0.00526703,-0.0001208399999999,2.77416050209e-05,1.4602305599999916e-08,-0.000927931,-1.221200000000016e-05,8.610559407610001e-07,1.4913294400000388e-10,0.00123518,0.000497006,2.470149640360003e-07,1.5256696324e-06,-0.004640734132275583,-0.014451264235748487,1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021844332399846574,0.04288637648060347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819162464994247,0.016087410528724946,0.09666117086932102,0.1897151179181081,0.0578636804,0.0578150068,0.0577339144,0.0576204487,0.0574746733999999,-0.0254983,0.0004656999999999,2.1687648999999626e-07,0.00065016330289,-0.119888,0.012863,0.014373132544,0.000165456769,-0.0154845,-0.0037845,1.4322440249999994e-05,0.00023976974025,-0.00525394,1.3089999999999456e-05,2.7603885523600007e-05,1.7134809999998575e-10,-0.00111661,-0.000188679,1.2468178921000005e-06,3.5599765040999984e-08,0.00140288,0.0001676999999999,2.812329000000001e-08,1.9680722944e-06,-0.029978615677239494,-0.05884484513790508,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07044694425266021,0.09416953502329799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026417604094747575,0.0353297627964935,0.3117277283180212,0.4165160540868398,0.0578556674,0.0577829658,0.0576618641,0.0574924638,0.0572749068,-0.0315585,-0.0060601999999999,3.672602403999994e-05,0.0009959389222499,-0.0460159,0.0738721,0.00211746305281,0.00545708715841,0.0378771,0.0533616,0.0028474603545599,0.0014346747044099,-0.00511579,0.00013815,2.6171307324100007e-05,1.9085422500000026e-08,-0.000829221,0.000287389,6.87607466841e-07,8.259243732100002e-08,0.00119785,-0.0002050299999999,4.203730089999997e-08,1.4348446225000005e-06,-0.09667962511874473,-0.1291993260058589,1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15605804212150962,0.14800581352358988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058521765795566096,0.05553803878678264,0.6905568363876794,0.6545178110973886,0.0578460522,0.0577445244,0.0575754433,0.0573390067,0.0570354913,-0.0379301,-0.0063716,4.059728656000007e-05,0.00143869248601,-0.0494219,-0.0034059999999999,0.00244252419961,1.1600835999999996e-05,-0.0105477,-0.0484248,0.0023449612550399,0.0001112539752899,-0.00486745,0.00024834,2.36920695025e-05,6.167275560000027e-08,-0.000930726,-0.000101505,8.662508870760004e-07,1.0303265025000022e-08,0.00107161,-0.00012624,1.5936537600000034e-08,1.1483479921e-06,-0.21417015555650712,-0.20303842294174015,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27395904760710726,0.18853412051149443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10273464285266522,0.07076324497251912,1.212268785661449,0.8335473928944916,0.0578348352,0.0576996868,0.0574746733999999,0.0571601454,0.0567565928,-0.0373239,0.0006062,3.674784400000015e-07,0.00139307351121,-0.112038,-0.0626161,0.012552513444,0.00392077597921,-0.0342164,-0.0236687,0.00056020735969,0.00117076202896,-0.00467318,0.0001942699999999,2.18386113124e-05,3.774083289999996e-08,-0.0007164119999999,0.000214314,5.13246153744e-07,4.5930490596000114e-08,0.00172101,0.0006494,4.217203600000001e-07,2.9618754201e-06,-0.37597454795980445,-0.2585972213341452,1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115494460340863,0.20784374704072206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433104226278233,0.07803597017692471,1.8211062987008304,0.9186328483616525,0.0578220166,0.0576484580999999,0.0573595796999999,0.0569559591999999,0.0564384042,-0.0242585,0.0130653999999999,0.0001707046771599,0.00058847482225,-0.136731,-0.0246929999999999,0.018695366361,0.0006097442489999,-0.0463117,-0.0120952999999999,0.0001462962820899,0.00214477355689,-0.00487377,-0.00020059,2.37536340129e-05,4.02363481000002e-08,-0.000668156,4.825599999999989e-05,4.46432440336e-07,2.3286415359999884e-09,0.00159932,-0.00012169,1.4808456100000009e-08,2.5578244624e-06,-0.5648001710010303,-0.2850258066070247,1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541159658416813,0.20613484975628044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077934871906304,0.07742789235476197,2.451963148849437,0.9106983290728232,0.0578075968,0.0575908438,0.0572301907,0.0567265385,0.0560811458,-0.0215192,0.0027393,7.5037644900000015e-06,0.00046307596864,-0.0645431,0.0721878999999999,0.00416581175761,0.0052110929064099,0.0254105,0.0717222,0.00514407397284,0.0006456935102499,-0.00545021,-0.0005764399999999,2.9704789044099995e-05,3.322830735999991e-07,-0.00154961,-0.0008814539999999,2.4012911521e-06,7.769611541159999e-07,0.00110844,-0.00049088,2.409631744e-07,1.2286392336e-06,-0.7604548986219787,-0.2826065107004835,1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891718522927378,0.18849148584295589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25843944460977664,0.07084266376794496,3.0495854463953624,0.8322734266890608,0.0577915762,0.0575268505,0.0570865387999999,0.056471985,0.055685065,0.0768789,0.0983981,0.00968218608361,0.00591036526521,-0.0746301,-0.010087,0.00556965182601,0.0001017475689999,-0.0439103,-0.0693208,0.00480537331264,0.00192811444609,-0.0103587,-0.00490849,0.00010730266569,2.409327408010001e-05,-0.00592248,-0.00437287,3.50757693504e-05,1.91219920369e-05,-0.00466884,-0.0057772799999999,3.337696419839999e-05,2.17980669456e-05,-0.9458022207902479,-0.2583230521215375,1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8084111787263332,0.16147559902288278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30315419202237487,0.06073910479249178,3.5772194658640215,0.7124164527033802,0.0577739553,0.0574564850999999,0.0569286596999999,0.0561924115,0.0552504359999999,0.127268,0.0503891,0.00253906139881,0.016197143824,-0.162231,-0.0876008999999999,0.0263188973609999,0.0076739176808099,-0.172323,-0.1284127,0.01648982152129,0.029695216329,-0.0122822,-0.0019235,0.00015085243684,3.6998522499999993e-06,-0.0083801399999999,-0.0024576599999999,7.022674641959996e-05,6.040092675599989e-06,-0.0071385,-0.00246966,6.099220515600006e-06,5.095818225000001e-05,-1.1094432914045531,-0.2211851924227183,1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077762152003991,0.13090209199915068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34041608070014967,0.04929687156471394,4.016909752261763,0.5768689579115721,0.0577547345,0.0573797555,0.0567565928,0.0558879417,0.0547775595,0.336625,0.209357,0.0438303534489999,0.113316390625,-0.236035,-0.073804,0.055712521225,0.005447030416,-0.321467,-0.149144,0.022243932736,0.103341032089,-0.0179623,-0.0056801,0.00032264422129,3.226353601e-05,-0.0139067,-0.00552656,0.00019339630489,3.0542865433600034e-05,-0.0147035,-0.0075649999999999,5.722922499999998e-05,0.00021619291225,-1.2458093833356498,-0.1791752662560949,1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865263045154622,0.10089911751712562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3699473641932983,0.03806385117734323,4.365378897480918,0.44389995418549427,0.0577339144,0.0572966700999999,0.0565703809,0.0555587107,0.0542667631,0.333255,-0.0033699999999999,1.1356899999999891e-05,0.111058895025,-0.159734,0.076301,0.025514950756,0.005821842601,-0.293816,0.027651,0.000764577801,0.0863278418559999,-0.0181594,-0.0001971,0.00032976380836,3.884841000000085e-08,-0.0147135,-0.0008067999999999,0.00021648708225,6.50926239999997e-07,-0.0150258999999999,-0.0003223999999999,1.0394175999999917e-07,0.0002257776708099,-1.3538840371594099,-0.13795903193745981,1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0460351997428285,0.07383496808613094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39226319990356073,0.02792846897970274,4.628705758862013,0.3239855450818393,0.0577114955999999,0.0572072383,0.0563700705999999,0.0552048642999999,0.0537184001999999,0.336486,0.0032309999999999,1.0439360999999895e-05,0.1132228281959999,-0.118275,0.0414589999999999,0.013988975625,0.0017188486809999,-0.302986,-0.00917,8.408890000000123e-05,0.091800516196,-0.0181589,5.000000000005e-07,0.00032974564921,2.500000000005001e-13,-0.0152291,-0.0005155999999999,0.00023192548681,2.6584335999999965e-07,-0.0147171,0.0003087999999999,9.535743999999983e-08,0.0002165930324099,-1.435552557247067,-0.10078596138211215,1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879480484894022,0.04746423010706488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4079805181835258,0.0180490728909682,4.814170114565602,0.20718547524042294,0.0576874786,0.0571114698,0.0561557116,0.0548265592,0.0531328504,0.32552,-0.010966,0.000120253156,0.1059632704,-0.181076,-0.0628009999999999,0.032788517776,0.0039439656009999,-0.371776,-0.0687899999999999,0.0047320640999999,0.138217394176,-0.01772,0.0004389,0.0003139984,1.9263321000000214e-07,-0.0149767,0.0002523999999999,0.00022430154289,6.370575999999991e-08,-0.0142131,0.0005039999999999,2.5401599999999925e-07,0.00020201221161,-1.493072703045646,-0.06457365062448694,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1077417147884898,0.008155272228888238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41540314304568365,0.003312761837055588,4.901757087939065,0.03319159877332199,0.0576618641,0.0570093752,0.0559273575,0.0544239630999999,0.0525105192,0.309317,-0.0162029999999999,0.0002625372089999,0.095677006489,-0.238442,-0.057366,0.056854587364,0.003290857956,-0.372027,-0.000251,6.300100000000063e-08,0.138404088729,-0.0174166,0.0003033999999999,0.00030333795556,9.205155999999929e-08,-0.0145084,0.0004682999999999,0.00021049367056,2.193048899999981e-07,-0.0131101,0.0011029999999999,1.2166089999999995e-06,0.00017187472201,-1.5202370358328565,-0.010616738872564702,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093101891709897,-0.05038785563207651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40991320939121134,-0.018644275021071112,4.836975870816291,-0.22582347557564159,0.0576346529,0.056900966,0.055685065,0.0539972543,0.0518518374,0.280954,-0.028363,0.000804459769,0.0789351501159999,-0.208554,0.029888,0.0434947709159999,0.000893292544,-0.313725,0.058302,0.003399123204,0.098423375625,-0.0168889999999999,0.0005276,0.0002852383209999,2.783617600000032e-07,-0.0131564,0.001352,0.0001730908609599,1.8279040000000068e-06,-0.0125803,0.0005298,2.806880400000004e-07,0.0001582639480899,-1.5001457086353724,0.06971878240981258,1
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344547358642264,-0.11710552095430042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3879205259490849,-0.043676875347077225,4.577462206199199,-0.5208958492203638,0.0576058457,0.0567862541,0.0554288946999999,0.0535466219,0.0511572608,0.278852,-0.0021019999999999,4.4184039999999695e-06,0.077758437904,-0.143803,0.064751,0.020679302809,0.004192692001,-0.2809239999999999,0.032801,0.001075905601,0.0789182937759999,-0.0172967999999999,-0.0004077999999999,0.0002991792902399,1.663008399999999e-07,-0.0130859,7.049999999999765e-05,0.00017124077881,4.970249999999669e-09,-0.0129345,-0.0003542,1.254576400000005e-07,0.00016730129025,-1.4196598181316704,0.16124997745747396,1
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328826194410518,-0.17492363169476444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3498309822903944,-0.06538200591943984,4.1280055910266515,-0.7764754940389588,0.0575754433,0.0566652521,0.0551589104,0.0530722655999999,0.0504272704,0.268933,-0.009919,9.83865610000002e-05,0.0723249584889999,-0.190982,-0.047179,0.036474124324,0.002225858041,-0.355676,-0.0747520000000001,0.005587861504,0.126505416976,-0.0169826,0.0003141999999999,0.0002884087027599,9.87216399999982e-08,-0.0131554,-6.949999999999838e-05,0.0001730645491599,4.830249999999775e-09,-0.0123344,0.0006001,3.601200100000012e-07,0.0001521374233599,-1.2802647848554158,0.24054535137898997,1
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7994608005867068,-0.21200535728435047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299797800220015,-0.07931831042331874,3.5376140425961746,-0.9402133839281483,0.0575434465,0.0565379736,0.0548751793,0.0525743954,0.0496623713999999,0.255909,-0.0130239999999999,0.0001696245759999,0.065489416281,-0.272595,-0.0816129999999999,0.0743080340249999,0.0066606817689999,-0.37417,-0.0184939999999999,0.0003420280359999,0.1400031889,-0.0175356,-0.0005529999999999,0.00030749726736,3.058089999999977e-07,-0.0129319,0.0002234999999999,0.00016723403761,4.995224999999989e-08,-0.0116193,0.0007150999999999,5.113680099999997e-07,0.0001350081324899,-1.0971600162051836,0.29136608622922333,1
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499606703514657,-0.22516006342502637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2437352513817996,-0.08428567707718436,2.8760759663052333,-0.9980321863142646,0.0575098562,0.0564044326,0.0545777721,0.0520532321,0.0488630934999999,0.259328,0.003419,1.1689561000000036e-05,0.067251011584,-0.235451,0.0371439999999999,0.055437173401,0.0013796767359999,-0.306195,0.067975,0.004620600625,0.093755378025,-0.0178474999999999,-0.0003118999999999,0.0003185332562499,9.728160999999809e-08,-0.0126709,0.0002609999999999,0.00016055170681,6.812099999999954e-08,-0.0121073,-0.000488,2.381440000000005e-07,0.00014658671329,-0.8919897749735942,0.3093416268072605,1
