,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
118,0.00868835017936204,0.021790862736190835,0.0,0.0,0.0,0.0,1.0360078826208776,-0.11585666626178087,0.0,0.0,-0.12088785274416526,0.00439025915672507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3464281425210278,-0.03366031842441424,-40.8580636436682,4.406894304867263,0.0469645917,0.0188949465,-0.0161731899,-0.0452509454,-0.0575682224,0.107462,-0.002394,5.7312360000000335e-06,0.0115480814439999,0.0745897999999999,0.0016361999999999,0.0055636382640399,2.6771504399998774e-06,-0.0471227,-0.0060807999999999,3.697612863999989e-05,0.00222054885529,0.00397453,0.00010708,1.5796888720900002e-05,1.1466126400000058e-08,-0.00228615,-0.00019754,5.2264818225e-06,3.902205159999998e-08,-0.00339881,0.0,1.15519094161e-05,0.0,0.29594028095528,0.010278667230723506,1
119,0.03887962496004372,0.06399665486216326,0.0,0.0,0.0,0.0,0.9351807591085552,-0.17398433161515492,0.0,0.0,-0.11591398891673987,0.009702612797875194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32180489818194713,-0.03763660385191262,-36.84620563576254,7.0832360374374606,0.0467895718,0.018325581,-0.0170373046,-0.0459862832,-0.057623149,0.110557,0.003095,9.579025000000004e-06,0.0122228502489999,0.111117,0.0365272,0.012346987689,0.00133423633984,0.0229508,0.0700735,0.0049102954022499,0.0005267392206399,0.00365584,-0.00031869,1.33651661056e-05,1.0156331610000025e-07,-0.00208061,0.0002055399999999,4.3289379721e-06,4.224669159999988e-08,-0.00306733,0.0003314799999999,9.4085133289e-06,1.0987899039999993e-07,0.2950046189099901,-0.011473247907358222,1
120,0.1036630753352312,0.11866841786922926,0.0,0.0,0.0,0.0,0.8022277616570529,-0.2115210201804773,0.0,0.0,-0.10800001704287215,0.013300422473998102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992090574810295,-0.02985966303856748,-31.238238021966673,9.10534287788864,0.0466132777,0.0177542192,-0.0178972434,-0.0467015838,-0.0576388455999999,0.1156859999999999,0.0051289999999999,2.6306640999999944e-05,0.0133832505959999,0.118959,0.0078419999999999,0.014151243681,6.149696399999982e-05,0.0657402,0.0427894,0.00183093275236,0.0043217738960399,0.0030963,-0.0005595399999999,9.58707369e-06,3.130850115999998e-07,-0.00197637,0.00010424,3.9060383769e-06,1.0865977600000049e-08,-0.00290009,0.0001672399999999,8.4105220081e-06,2.7969217599999974e-08,0.27852318373818613,-0.03496633570259511,1
121,0.20469171363882335,0.16819536011448755,0.0,0.0,0.0,0.0,0.652884910573447,-0.22511859232391243,0.0,0.0,-0.09820113393404457,0.015456934174328398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28476580885433467,-0.015576088311936931,-24.60576777554404,10.185281124143538,0.0464357142,0.0171809234,-0.0187527956,-0.0473965353,-0.0576153013,0.129338,0.013652,0.000186377104,0.016728318244,0.0919205,-0.0270384999999999,0.00844937832025,0.0007310804822499,0.0217183,-0.0440219,0.00193792767961,0.00047168455489,0.00242592,-0.00067038,5.885087846399999e-06,4.494093444000005e-07,-0.00217353,-0.00019716,4.7242326609e-06,3.8872065600000026e-08,-0.00339881,-0.0004987199999999,1.15519094161e-05,2.487216383999998e-07,0.2462044839334172,-0.05742935234339058,1
122,0.3330790722864975,0.19980854084544647,0.0,0.0,0.0,0.0,0.5023976558361859,-0.21810917792050433,0.0,0.0,-0.0873935103434464,0.01643237186619415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28053120666721393,-0.0007263901408630892,-17.605719298270106,10.315985491943557,0.046256886,0.016605756,-0.0196037516,-0.0480708351,-0.0575525323,0.140991,0.0116529999999999,0.0001357924089999,0.0198784620809999,0.0838748,-0.0080457,0.00703498207504,6.473328849000004e-05,-0.0454956,-0.0672139,0.0045177083532099,0.00206984961936,0.00195593,-0.00046999,3.8256621649e-06,2.208906001e-07,-0.00263137,-0.00045784,6.9241080769e-06,2.096174656000001e-07,-0.00361132,-0.00021251,1.30416321424e-05,4.5160500099999984e-08,0.20021858428830308,-0.07514379224395627,1
123,0.4746182373223744,0.20944977079596458,0.0,0.0,0.0,0.0,0.3623615266628917,-0.19692998590152253,0.0,0.0,-0.07628196673592329,0.016475348821968397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852616739685036,0.010846997012603174,-10.817017099055276,9.688089190736559,0.0460767981,0.0160287797,-0.0204499027,-0.0487241892,-0.0574505814,0.145696,0.0047049999999999,2.213702499999988e-05,0.021227324416,0.0925076,0.0086327999999999,0.0085576560577599,7.452523583999994e-05,-0.0496804,-0.0041848,1.751255104000008e-05,0.00246814214416,0.00259916,0.00064323,6.755632705600001e-06,4.137448329000004e-07,-0.00214331,0.00048806,4.593777756099998e-06,2.3820256360000027e-07,-0.00374703,-0.00013571,1.40402338209e-05,1.8417204100000072e-08,0.1447430094055182,-0.08592789211722496,1
124,0.6151845268473066,0.19993305195707806,0.0,0.0,0.0,0.0,0.23980097337423334,-0.16822833735044257,0.0,0.0,-0.0654088522332601,0.015819138789841283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29609124299560485,0.017794315880564956,-4.652790518027009,8.570531688639875,0.0458954553,0.0154500573,-0.0212910416,-0.0493563130999999,-0.0573095178,0.152614,0.006918,4.78587240000001e-05,0.023291032996,0.104048,0.0115404,0.010825986304,0.00013318083216,0.0157033,0.0653837,0.00427502822569,0.00024659363089,0.00189093,-0.00070823,3.5756162649000007e-06,5.015897329e-07,-0.00221585,-7.254000000000028e-05,4.9099912225e-06,5.2620516000000415e-09,-0.00314024,0.00060679,9.8611072576e-06,3.681941041000003e-07,0.08466082327869016,-0.08957610678896877,1
125,0.7440251730381964,0.17735707237004525,0.0,0.0,0.0,0.0,0.13770321342617092,-0.1372954510652674,0.0,0.0,-0.055166548433048614,0.014675601927721417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3099606892617445,0.020498093746906036,0.6549330074412478,7.21875404518686,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,0.134203,-0.018411,0.000338964921,0.0180104452089999,0.0359434,-0.0681046,0.0012919280035599,0.00463823654116,-0.206266,-0.2219693,0.0492703701424899,0.0425456627559999,-0.0008736589999999,-0.002764589,7.632800482809999e-07,7.642952338921001e-06,-0.0028906,-0.0006747499999999,8.355568359999996e-06,4.552875624999993e-07,-0.00245765,0.0006825899999999,6.0400435225e-06,4.659291080999998e-07,0.024417076946492682,-0.08726865773994313,1
126,0.8547782779751637,0.14814626106054257,0.0,0.0,0.0,0.0,0.05616157232934157,-0.10761293067625562,0.0,0.0,-0.045814182790247675,0.013229277313363345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32442212531784664,0.020131316123514178,5.025610479727837,5.827912186717032,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,0.143368,0.009165,8.399722500000012e-05,0.020554383424,0.0497603,0.0138168999999999,0.00247608745609,0.00019090672561,-0.199538,0.0067279999999999,4.526598399999941e-05,0.039815413444,-0.000781091,9.25679999999999e-05,6.101031502810001e-07,8.568834623999983e-09,-0.00272841,0.0001621899999999,7.444221128100002e-06,2.6305596099999857e-08,-0.00245765,0.0,6.0400435225e-06,0.0,-0.032612897307017615,-0.08078089403456351,1
127,0.944992760922928,0.11742407733046159,0.0,0.0,0.0,0.0,-0.006450967979729575,-0.0810520942587608,0.0,0.0,-0.03749774141100794,0.011633307728297942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3378915193245715,0.017971109937404976,8.483750071158662,4.522623421363433,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,0.147963,0.004595,2.1114025000000146e-05,0.021893049369,0.0650326,0.0152722999999999,0.00422923906276,0.0002332431472899,-0.200964,-0.0014259999999999,2.0334759999999507e-06,0.040386529296,8.84896e-06,0.00078993996,7.830409308159999e-11,6.240051404048016e-07,-0.00263117,9.724000000000016e-05,6.9230555689e-06,9.455617600000034e-09,-0.00275171,-0.00029406,7.5719079241e-06,8.647128360000005e-08,-0.0842812877064032,-0.07188420279926369,1
128,1.0150064528774094,0.08852237558347352,0.0,0.0,0.0,0.0,-0.052559790049689914,-0.058328506548435036,0.0,0.0,-0.03027200469072099,0.010007928561942736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3495654968013744,0.015043746390717561,11.11440721321118,3.3674895277413204,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,0.14331,-0.004653,2.165040900000017e-05,0.0205377561,0.0598346,-0.0051979999999999,0.0035801793571599,2.701920399999994e-05,-0.205802,-0.0048379999999999,2.3406243999999814e-05,0.0423544632039999,0.0006590439999999,0.00065019504,4.3433899393600006e-07,4.227535900406015e-07,-0.00272841,-9.724000000000016e-05,7.444221128100002e-06,9.455617600000034e-09,-0.00303222,-0.0002805099999999,9.1943581284e-06,7.868586009999993e-08,-0.12952642373823142,-0.062023226950001474,1
129,1.066709743341464,0.06275368785641565,0.0,0.0,0.0,0.0,-0.0847872165542676,-0.0394640139368209,0.0,0.0,-0.024122537708749316,0.008441496274460548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591749959044177,0.011866391778337735,13.028568424404874,2.380730879934809,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,0.145036,0.001726,2.9790760000000184e-06,0.021035441296,0.0780982999999999,0.0182636999999999,0.0060993444628899,0.0003335627376899,-0.142599,0.0632029999999999,0.0039946192089999,0.020334474801,0.000589224,-6.981999999999984e-05,3.4718492217600014e-07,4.874832399999978e-09,-0.0022412,0.00048721,5.02297744e-06,2.373735841000001e-07,-0.00289835,0.0001338699999999,8.400432722500001e-06,1.7921176899999974e-08,-0.16808132133884676,-0.05208613884870016,1
130,1.100043950945709,0.032540543965830684,0.0,0.0,0.0,0.0,-0.10562679899758617,-0.02414308235355172,0.0,0.0,-0.01898618450801611,0.006993551838495045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1140753143232976e-08,1.1131121459977549e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3657866169678224,0.005738275840139178,14.314515935495804,1.4749958042561135,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,0.147246,0.00221,4.8841000000000775e-06,0.021681384516,0.0805045999999999,0.0024063,0.0064809906211599,5.79027969e-06,-0.068123,0.074476,0.005546674576,0.004640743129,0.000167391,-0.000421833,2.8019746881e-08,1.7794307988900006e-07,-0.00196571,0.00027549,3.8640158041e-06,7.589474010000009e-08,-0.00289916,-8.099999999999602e-07,8.4051287056e-06,6.560999999999354e-13,-0.19938820570351676,-0.04015896754554763,1
131,1.106293701994084,-0.015626102592764535,0.0,0.0,0.0,0.0,-0.11730854102359436,-0.01193872363374309,0.0,0.0,-0.014768952834855917,0.005699202187653163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025242946362721906,0.0012648054954645027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36542573909972276,-0.00775866732257061,14.963598825536888,0.5017713902670545,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,0.141296,-0.00595,3.540250000000013e-05,0.019964559616,0.0714453,-0.0090592999999999,0.00510443089209,8.207091648999959e-05,-0.101122,-0.032999,0.001088934001,0.010225658884,0.000217898,5.050699999999998e-05,4.747953840399999e-08,2.550957048999998e-09,-0.00228769,-0.00032198,5.233525536100002e-06,1.0367112040000025e-07,-0.00281502,8.413999999999991e-05,7.9243376004e-06,7.079539599999985e-09,-0.22011264571317726,-0.02063337320453802,1
132,1.0728788932229176,-0.07983189744430702,0.0,0.0,0.0,0.0,-0.1217730512834166,-0.0024285526146015208,0.0,0.0,-0.011360674600360146,0.0045740947884378115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005354149675928502,0.015061138180749322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35441224388065096,-0.0235168105792745,14.936781202368744,-0.4830804623208929,0.0444001387999999,0.0107650212999999,-0.0278152538,-0.0536179588,-0.0547900339,0.1421349999999999,0.0008389999999999,7.039209999999642e-07,0.0202023582249999,0.0678184999999999,-0.0036268,0.0045993489422499,1.3153678240000096e-05,-0.104441,-0.003319,1.1015761000000016e-05,0.0109079224809999,0.000294691,7.679300000000001e-05,8.6842785481e-08,5.897164848999998e-09,-0.00237663,-8.893999999999958e-05,5.648370156899999e-06,7.910323599999927e-09,-0.00301778,-0.0002027599999999,9.106996128399997e-06,4.1111617599999896e-08,-0.21987991204742185,0.02130204217800171,1
133,0.9944861491202133,-0.14459244050567632,0.0,0.0,0.0,0.0,-0.12069367978408328,0.004763309493488855,0.0,0.0,-0.008646278670123606,0.0036193786513149897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028804974254755852,0.05210455231524074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33523168684528587,-0.03157005675221261,14.301145721610201,-1.283646181816156,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044441999999,0.134098,-0.0080369999999999,6.459336899999982e-05,0.017982273604,0.0723676,0.0045491,0.00523706952976,2.0694310810000128e-05,-0.10203,0.002411,5.812921000000051e-06,0.0104101208999999,0.0007836349999999,0.0004889439999999,6.140838132249996e-07,2.390662351359998e-07,-0.00233063,4.59999999999996e-05,5.431836196900001e-06,2.1159999999999633e-09,-0.00293137,8.640999999999987e-05,8.5929300769e-06,7.466688099999978e-09,-0.1783358833777086,0.09557282232619613,1
134,0.8770893347397408,-0.1942111816247437,0.0,0.0,0.0,0.0,-0.11550985363101163,0.009964537384712346,0.0,0.0,-0.00647558670869398,0.0028051135514245203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08467748085492932,0.10537746598438766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31491801572061173,-0.02855278771967937,13.237380590620743,-1.7798872265603207,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,0.142443,0.008345,6.963902500000032e-05,0.020290008249,0.097742,0.0253743999999999,0.0095534985639999,0.0006438601753599,-0.0397075,0.0623225,0.00388409400625,0.00157668555625,0.00119695,0.000413315,1.4326893025e-06,1.7082928922500018e-07,-0.00225435,7.628000000000018e-05,5.0820939225e-06,5.818638400000029e-09,-0.00279802,0.0001333499999999,7.8289159204e-06,1.778222249999999e-08,-0.07811654695209982,0.18760792168744833,1
135,0.7345672005605095,-0.22066481192612084,0.0,0.0,0.0,0.0,-0.1074545798180976,0.0134681348155774,0.0,0.0,-0.004791462084284195,0.0021415598288500276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774934627157168,0.15760873443581083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999304830151917,-0.017819808882071998,11.955235956645323,-1.9742175622729974,0.0438193022,0.0089870223,-0.0301547777999999,-0.0548365465,-0.0532227084,0.134943,-0.0075,5.62500000000001e-05,0.0182096132489999,0.0937072,-0.0040347999999999,0.0087810393318399,1.6279611039999927e-05,-0.018109,0.0215985,0.00046649520225,0.000327935881,0.00122796,3.1009999999999935e-05,1.5078857616e-06,9.61620099999996e-10,-0.00225848,-4.1300000000001925e-06,5.100731910400001e-06,1.7056900000001587e-11,-0.00295326,-0.00015524,8.721744627600001e-06,2.4099457600000023e-08,0.08286602952942418,0.27077477717710235,1
136,0.5829797792216961,-0.22409726952488523,0.0,0.0,0.0,0.0,-0.09757204545613692,0.015546400377914512,0.0,0.0,-0.003503212777512467,0.0016114845196118692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005130472707718,0.19421444250052133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29340658809705694,-0.004798700748289225,10.632264102119313,-1.9427639088045086,0.0436232962,0.0083923118,-0.0309200904999999,-0.0551951809999999,-0.0526272988,0.121419,-0.0135239999999999,0.0001828985759999,0.014742573561,0.0952447,0.0015374999999999,0.00907155287809,2.3639062499999915e-06,-0.0406745,-0.0225655,0.00050920179025,0.00165441495025,0.00171841,0.00049045,2.952932928100001e-06,2.405412025000001e-07,-0.00238088,-0.0001223999999999,5.668589574400002e-06,1.4981759999999984e-08,-0.00266897,0.00028429,7.123400860900002e-06,8.082080409999999e-08,0.2901343138447909,0.3248677640543081,1
137,0.4361370909737574,-0.20970335847364757,0.0,0.0,0.0,0.0,-0.0867279083112243,0.01645888388931785,0.0,0.0,-0.0025286265281750766,0.0011943452468435437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44026135492272306,0.20907111995552033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951782166464054,0.006355829961015868,9.386226118337222,-1.7765884061503996,0.0434261022,0.0077966871,-0.0316778247,-0.0555297655999999,-0.0519960603,0.133996,0.0125769999999999,0.0001581809289999,0.017954928016,0.10387,0.0086253,0.0107889768999999,7.439580009000004e-05,-0.0605247,-0.0198501999999999,0.0003940304400399,0.0036632393100899,0.0014371,-0.00028131,2.06525641e-06,7.913531610000007e-08,-0.00233134,4.954000000000026e-05,5.4351461956e-06,2.454211600000025e-09,-0.00290417,-0.0002352,8.434203388900004e-06,5.531904000000003e-08,0.5205428950407703,0.343019023284699,1
