,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
180,0.0,0.0,0.793497615760966,-0.2130155798454759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10463550372053997,0.01423014674820093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13618474892690213,0.13796033271658223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006867390627059152,0.00295536402352141,0.0,0.0,0.3274194732587784,-0.030743448730579888,-17.159598135678504,4.38121890035448,0.0339037089,-0.0177542192,-0.0547900339,-0.0467015838,-0.0001503972,-0.0205904,0.0019992999999999,0.00042396457216,3.997200489999996e-06,0.268586,-6.999999999979245e-06,0.072138439396,4.899999999970943e-11,0.0271513,-0.0260327,0.00067770146929,0.0007371930916899,-0.0008263539999999,-0.0001352459999999,6.828609333159995e-07,1.829148051599991e-08,0.0007141439999999,3.20749999999999e-05,5.100016527359998e-07,1.0288056249999935e-09,0.0007349689999999,0.0001717899999999,5.401794309609999e-07,2.9511804099999972e-08,0.6383492820964928,-0.21070717647032605,1
181,0.0,0.0,0.6436786917930014,-0.22522364198369804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09438112058200517,0.015931485124545695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24850830498209478,0.1820522992078438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005093172571293985,0.002262705760993141,0.0,0.0,0.31254678157205584,-0.016322742277590223,-14.14717161998836,4.469612668736323,0.0336599926,-0.018325581,-0.0550635032,-0.0459862832,0.0013534516,-0.0135592,0.0070312,0.00018385190464,4.943777344e-05,0.245772,-0.0228139999999999,0.060403875984,0.000520478596,0.0418989,0.0147476,0.00021749170576,0.00175551782121,8.37706e-06,0.0008347310599999,7.01751342436e-11,6.967759425287233e-07,0.000489745,-0.0002243989999999,2.39850165025e-07,5.0354911200999963e-08,0.000681363,-5.360599999999988e-05,4.642555377690001e-07,2.873603235999987e-09,0.4857350350746778,-0.2330728943499216,1
182,0.0,0.0,0.4935392772432026,-0.21716077534892414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08339141157625991,0.0165428178662128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38336867730999563,0.20578148206040625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037329043227768625,0.0017076356136344045,0.0,0.0,0.30736757746364113,-0.0027116165229769027,-11.23120230433897,4.163901083353789,0.0334153597,-0.0188949465,-0.0553234766,-0.0452509454,0.0028563789,-0.0248319,-0.0112726999999999,0.00061662325761,0.0001270737652899,0.268993,0.0232209999999999,0.0723572340489999,0.0005392148409999,0.0660201,0.0241211999999999,0.0005818322894399,0.00435865360401,0.000914738,0.00090636094,8.367456086439999e-07,8.214901535576836e-07,0.000395421,-9.4324e-05,1.5635776724099996e-07,8.897016976000002e-09,0.000662687,-1.8676000000000022e-05,4.391540599690001e-07,3.4879297600000083e-10,0.3261279505289727,-0.234183329034161,1
183,0.0,0.0,0.3544055220212033,-0.19534643729400744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07231144996358105,0.016307842488795674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260541505564454,0.2079439926738213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002701608805424064,0.0012695583854321452,0.0,0.0,0.3101473065945135,0.007340054854523482,-8.618932113350315,3.6217955846107555,0.0331698167,-0.0194622537,-0.0555698903,-0.0444958907,0.0043573616,-0.0306140999999999,-0.0057821999999999,0.0009372231188099,3.3433836839999935e-05,0.31939,0.050397,0.1020099721,0.002539857609,0.034849,-0.0311711,0.00097163747521,0.0012144528009999,-0.00152971,-0.0024444479999999,2.3400126841e-06,5.975326024704e-06,0.00105741,0.000661989,1.1181159081e-06,4.38229436121e-07,0.000427502,-0.000235185,1.82757960004e-07,5.531198422500002e-08,0.1724195501703203,-0.21849747615262713,1
184,0.0,0.0,0.2330327051234559,-0.16637725548311558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061627860081943577,0.015452851994225133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6634060983267095,0.19294949658182772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019279627678408739,0.0009286505896101502,0.0,0.0,0.31811500602866544,0.013150547591885086,-6.415310374486383,2.9832799283924034,0.0329233704,-0.0200274408,-0.0558026839,-0.0437214479999999,0.0058553778,-0.0252783,0.0053357999999999,0.0006389924508899,2.8470761639999947e-05,0.35313,0.0337399999999999,0.1247007969,0.0011383875999999,0.0802713,0.0454223,0.00206318533729,0.00644348160369,-0.000455435,0.001074275,2.07421039225e-07,1.154066775625e-06,0.000921089,-0.000136321,8.484049459209998e-07,1.8583415041000003e-08,0.000500369,7.286699999999999e-05,2.50369136161e-07,5.309599689000001e-09,0.033671661413110156,-0.1921814680536023,1
185,0.0,0.0,0.13219807456997024,-0.13543904767013418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051682856873054114,0.014180469292160958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862354009493092,0.16728793065564138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013533961657027935,0.0006668039318109663,0.0,0.0,0.3285841469273044,0.015333869138556635,-4.645806825372381,2.34686467142858,0.0326760275,-0.0205904462,-0.0560218003,-0.042927955,0.0073494076,-0.0246455,0.0006327999999999,0.0006074006702499,4.004358399999993e-07,0.341925,-0.011205,0.116912705625,0.000125552025,0.0944844,0.0142130999999999,0.0002020122116099,0.0089273018433599,0.000947251,0.001402686,8.972844570010003e-07,1.967528014596001e-06,0.000685511,-0.0002355779999999,4.699253311210001e-07,5.5496994083999935e-08,0.000575283,7.491400000000004e-05,3.309505300890001e-07,5.612107396000006e-09,-0.08517000190623213,-0.16100282948719546,1
186,0.0,0.0,0.05185926050203576,-0.10590615291746613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04269233179427317,0.012664258689382346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889695181929098,0.13703388923642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009307306059793941,0.0004681183908682294,0.0,0.0,0.3395164593295186,0.015010535821006194,-3.285701958362351,1.7688273575120432,0.0324277947,-0.0211512086,-0.0562271859,-0.0421157571,0.0088384339,-0.0243755,0.00027,0.0005941650002499,7.290000000000157e-08,0.283526,-0.0583989999999999,0.080386992676,0.0034104432009999,0.0238235,-0.0706609,0.00499296278881,0.00056755915225,-0.00105324,-0.002000491,1.1093144976000003e-06,4.001964241080999e-06,0.0007605019999999,7.499099999999984e-05,5.783632920039999e-07,5.6236500809999746e-09,0.0007568789999999,0.0001815959999999,5.728658206409999e-07,3.2977107215999975e-08,-0.1825520970746576,-0.12930098295588252,1
187,0.0,0.0,-0.009682029042323365,-0.0795661086191528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03476682534405232,0.011045535581772398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724809093790981,0.10667611918341194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006226143620261219,0.0003190673337285726,0.0,0.0,0.34964638332258946,0.013282682769414312,-2.2852337044530087,1.2730182287882736,0.0321786788,-0.021709667,-0.0564187903,-0.0412852085,0.010321443,-0.0250312,-0.0006557,0.00062656097344,4.299424900000028e-07,0.291476,0.00795,0.0849582585759999,6.32025000000002e-05,0.0393489,0.0155254,0.00024103804516,0.00154833593121,-0.000437601,0.000615639,1.91494635201e-07,3.790113783210004e-07,0.000592268,-0.0001682339999999,3.507813838240001e-07,2.8302678755999956e-08,0.000648936,-0.0001079429999999,4.21117932096e-07,1.1651691248999976e-08,-0.25923510899335406,-0.09979484054769952,1
188,0.0,0.0,-0.05487704803232978,-0.05708013559097087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02793368169331934,0.009432804923604196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0356398566555463,0.07892351795351193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003999342064069101,0.00020844143761123335,0.0,0.0,0.3583607498905296,0.01098863257174973,-1.5869072051447737,0.8628923435303788,0.0319286865,-0.0222657604,-0.0565965665,-0.0404366709,0.0117974252,-0.0223639,0.0026672999999999,0.00050014402321,7.1144892899999874e-06,0.341157,0.049681,0.116388098649,0.002468201761,0.0634346,0.0240856999999999,0.0005801209444899,0.0040239484771599,-0.000991091,-0.00055349,9.822613702810006e-07,3.063511801000003e-07,0.000814088,0.00022182,6.627392717439999e-07,4.920411239999999e-08,0.000427502,-0.000221434,1.82757960004e-07,4.9033016356000025e-08,-0.3172817277553321,-0.07384947399790938,1
189,0.0,0.0,-0.08634723143100174,-0.038440870627713654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022158658581170186,0.007903597760240811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0810875618171123,0.053228662482929234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002403197691288039,0.00012715767925071213,0.0,0.0,0.36534896632081576,0.007978947132106754,-1.1339045047584535,0.5379879502234943,0.0316778247,-0.0228194283,-0.0567604709999999,-0.0395705141,0.0132653756,-0.0251719,-0.0028079999999999,0.00063362454961,7.88486399999999e-06,0.325383,-0.015774,0.1058740966889999,0.000248819076,0.0450683,-0.0183662999999999,0.0003373209756899,0.00203115166489,-0.0006092119999999,0.000381879,3.711392609439999e-07,1.4583157064100018e-07,0.0008642279999999,5.013999999999962e-05,7.468900359839994e-07,2.514019599999962e-09,0.000427502,0.0,1.82757960004e-07,0.0,-0.35918472467359847,-0.05136201847388922,1
190,0.0,0.0,-0.10657256135871708,-0.02332087766808145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01736558317572097,0.006508096436473999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1061202419905158,0.01757425338842403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012680587601096764,6.799853430967236e-05,0.0,0.0,0.36865115197055803,-9.125341253028653e-05,-0.8575715531605118,0.33174730145345427,0.0314261002,-0.0233706105,-0.0569104636,-0.0386871156,0.014724295,-0.0180692,0.0071027,0.00032649598864,5.044834729e-05,0.291948,-0.0334349999999999,0.0852336347039999,0.0011178992249999,0.0140915,-0.0309768,0.00095956213824,0.00019857037225,-0.00115649,-0.000547278,1.3374691201e-06,2.995132092840001e-07,0.000564803,-0.0002994249999999,3.19002428809e-07,8.96553306249998e-08,0.000492797,6.529500000000003e-05,2.4284888320900004e-07,4.2634370250000056e-09,-0.38599827511479234,-0.02856991358916785,1
191,0.0,0.0,-0.11776554604921899,-0.011291076151396937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013453120007929217,0.005273809160588404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0993377476163946,-0.03757811641846057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217463284262855e-05,0.00027125339031681804,0.0,0.0,0.0,0.0,-4.6681702403655946e-05,2.5327378315350448e-05,0.0,0.0,0.36314083590800034,-0.016779630210451132,-0.6643531980202929,0.274048879090635,0.0311735198,-0.0239192467,-0.0570465076,-0.0377868601,0.0161731899,-0.0162420999999999,0.0018271,0.0002638058124099,3.3382944100000188e-06,0.26329,-0.0286579999999999,0.0693216241,0.0008212809639999,0.0134556,-0.0006358999999999,4.043688099999978e-07,0.00018105317136,-0.0016160599999999,-0.0004595699999999,2.6116499235999984e-06,2.112045848999995e-07,0.000395421,-0.000169382,1.5635776724099996e-07,2.8690261924000013e-08,0.000541671,4.887399999999997e-05,2.93407472241e-07,2.388667875999997e-09,-0.3960388437273856,-0.0024612302014370437,1
192,0.0,0.0,-0.12184975700331335,-0.0019312576013803655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010308208426532845,0.004210601108385742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0497228788399875,-0.10404631936465115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002380582447455485,0.007980455778428612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425989784991432,-0.043334693130328075,-0.4111457749608779,0.5143711539109219,0.0309200904999999,-0.0244652774,-0.0571685695,-0.03687014,0.0176110741,-0.0193787,-0.0031366,0.00037553401369,9.838259560000044e-06,0.268517,0.0052269999999999,0.072101379289,2.732152899999981e-05,0.0229909,0.0095353,9.092194609e-05,0.00052858148281,-0.00140409,0.0002119699999999,1.9714687281e-06,4.4931280899999794e-08,0.0007703239999999,0.0003749029999999,5.933990649759996e-07,1.4055225940899993e-07,0.000427502,-0.000114169,1.82757960004e-07,1.3034560561000002e-08,-0.38839734981298374,0.02198705540130987,1
193,0.0,0.0,-0.12048345915133282,0.005131336434819612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007803906885019732,0.0033088238903048028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9560496425255416,-0.16483819611197648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017781043139148536,0.036999515928962286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299297701721478,-0.08193495781276763,0.22806033392160968,1.3495709143109402,0.0306658191,-0.0250086429999999,-0.0572766196,-0.0359373547,0.0190369686,-0.0169728,0.0024059,0.00028807593984,5.788354810000012e-06,0.319034,0.050517,0.101782693156,0.002551967289,0.0632029,0.040212,0.001617004944,0.00399460656841,-0.00109749,0.0003066,1.2044843001e-06,9.400355999999999e-08,0.000554265,-0.0002160589999999,3.07209690225e-07,4.668149148099996e-08,0.000427502,0.0,1.82757960004e-07,0.0,-0.3682418260463113,0.03450414324184145,1
194,0.0,0.0,-0.11509291353605752,0.010221842408337569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005817117036103036,0.002549240338174461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8277623880149626,-0.20655979004232208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06153603275102113,0.08649467128809636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22660961357166257,-0.12685182573975948,1.6556544807113953,2.701893788204672,0.0304107125,-0.0255492841999999,-0.0573706312,-0.0349889107,0.0204499027,-0.0188558,-0.0018829999999999,0.0003555411936399,3.545688999999997e-06,0.295262,-0.023772,0.0871796486439999,0.000565107984,0.0610991,-0.0021038,4.425974440000042e-06,0.00373310002081,-0.000558553,0.000538937,3.11981453809e-07,2.90453089969e-07,0.000485769,-6.849599999999998e-05,2.3597152136100002e-07,4.6917020159999975e-09,0.000545677,0.000118175,2.97763388329e-07,1.3965330624999996e-08,-0.34563026469718044,0.031727637403018066,1
195,0.0,0.0,-0.10689930207588719,0.013631658151463158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004286046090358639,0.0019361811210572885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6801676050447509,-0.22435384693315635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14205813088806177,0.14105326856070174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12458201452440079,-0.16652004470694257,4.0675249901386135,4.139334559255306,0.0301547777999999,-0.0260871423,-0.0574505814,-0.0340252212,0.0218489144,-0.0104538,0.008402,0.00010928193444,7.059360399999999e-05,0.236175,-0.0590869999999999,0.055778630625,0.0034912735689999,0.0288029,-0.0322962,0.0010430445344399,0.00082960704841,-0.00138823,-0.000829677,1.9271825329e-06,6.88363924329e-07,0.000395421,-9.034800000000002e-05,1.5635776724099996e-07,8.162761104000004e-09,0.000525296,-2.038099999999998e-05,2.75935887616e-07,4.1538516099999916e-10,-0.32936020994104837,0.018501896213909193,1
196,0.0,0.0,-0.09693577285918159,0.01563215846688178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031196179796726094,0.0014491547213965736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5289031177910056,-0.22061215924830624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2561220303737816,0.1841038074970443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007416286234432708,-0.19138931716711968,7.345416090328191,5.2264866795268565,0.0298980218,-0.0266221587,-0.0575164504999999,-0.0330467060999999,0.0232330512999999,-0.00520111,0.0052526899999999,2.70515452321e-05,2.7590752236099987e-05,0.239794,0.003619,0.0575011624359999,1.309716100000008e-05,0.0346022,0.0057993,3.363188049000001e-05,0.00119731224484,-0.00135138,3.685000000000016e-05,1.8262279044e-06,1.3579225000000124e-09,0.000395421,0.0,1.5635776724099996e-07,0.0,0.000427503,-9.779299999999994e-05,1.8275881500900006e-07,9.563470848999988e-09,-0.32362725490881483,0.0022956809684258773,1
197,0.0,0.0,-0.08605743490123406,0.016482218173677465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022405755409361534,0.0010678506743575145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38634372524060895,-0.20146361878744976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3918717275199878,0.20649649670057074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13315268665057783,-0.19795622287368955,11.150676915219641,5.737815311609456,0.0296404517,-0.0271542749,-0.0575682224,-0.0320537918,0.024601371,-0.00974314,-0.00454203,9.49287770596e-05,2.0630036520900007e-05,0.269837,0.0300429999999999,0.072812006569,0.0009025818489999,0.0701425,0.0355403,0.00126311292409,0.0049199703062499,-0.00102344,0.0003279399999999,1.0474294336e-06,1.0754464359999993e-07,0.000395421,0.0,1.5635776724099996e-07,0.0,0.000427503,0.0,1.8275881500900006e-07,0.0,-0.3281079333857239,-0.011251451080521993,1
198,0.0,0.0,-0.07494898792058435,0.016428871500244933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015848860333759506,0.0007733217435807487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603246206428766,-0.17367163769390387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5345755756355504,0.20746630029238783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26518820476387533,-0.1881997709517214,15.081073677889835,5.6719007614364365,0.0293820743,-0.0276834332,-0.0576058845,-0.0310469108,0.0259529419,-0.0143573,-0.00461416,0.00020613206329,2.1290472505600023e-05,0.30053,0.030693,0.0903182808999999,0.000942060249,0.113223,0.0430805,0.00185592948025,0.012819447729,-0.000309027,0.000714413,9.549768672900003e-08,5.103859345689999e-07,0.000480223,8.480200000000009e-05,2.3061412972900007e-07,7.191379204000014e-09,0.000212977,-0.0002145259999999,4.5359202529000015e-08,4.6021404676e-08,-0.3398599045150668,-0.019632811795667122,1
