,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
79,-0.11112001182801655,0.01218420697900472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005446072171619121,0.0024030946618228306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04466447954316896,0.07022480032748914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498906070346206,-0.22516101089597618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21674587596680772,-0.052577791398166256,-4.160156408667593,-0.3473852014325366,0.0528326789,0.038829379,0.0181727387999999,-0.0055977656999999,-0.0284091037,0.0340432,0.0073719999999999,0.0011589394662399,5.4346383999999954e-05,0.103306,0.0227357,0.00051691205449,0.0106721296359999,0.0698786,-0.0023752999999999,5.642050089999852e-06,0.00488301873796,-5.55333e-05,6.93197e-05,4.80522080809e-09,3.08394740889e-09,-0.0008188589999999,-7.528999999999999e-05,6.70530061881e-07,5.668584099999999e-09,-0.000518899,0.000173937,3.025407996900003e-08,2.69256172201e-07,-0.5578655811384226,0.2050540077927888,1
80,-0.10189014199053689,0.014829464405910563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00400219911885117,0.0018194174645703672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11393860273225709,0.125193237910388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4995118875135571,-0.21780626470497505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903343059261598,-0.028439945925491313,-4.772087623380222,-1.3004698789726161,0.0527092209999999,0.0383783835,0.0173074865999999,-0.0068029726,-0.0297186853,0.0307556,-0.0032875999999999,0.0009459069313599,1.0808313759999988e-05,0.0852414999999999,-0.0180645,0.00032632616025,0.0072661133222499,0.0532129,-0.0166657,0.0002777455564899,0.0028316127264099,-0.000327115,-0.0002715817,7.375661977488997e-08,1.07004223225e-07,-0.0008077689999999,1.1090000000000168e-05,6.524907573609994e-07,1.229881000000037e-10,-0.000416307,0.0001025919999999,1.0525118463999996e-08,1.7331151824899998e-07,-0.4292582139820176,0.17543643961717423,1
81,-0.09135596941322308,0.01620115843015861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002904868906882049,0.0013572578430078688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218870652414887,0.17308284832462512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597665364433136,-0.19641778904654938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18164113145178581,-0.002121678716549332,-6.0283402562571204,-2.1946786491863897,0.0525843132,0.0379231653,0.0164379497,-0.0080051856,-0.0310078312,0.0322978,0.0015422,0.00104314788484,2.378380840000012e-06,0.0722233,-0.0130181999999999,0.0001694735312399,0.00521620506289,0.0764243999999999,0.0232114999999999,0.0005387737322499,0.0058406889153599,0.000313646,0.000640761,4.10574659121e-07,9.8373813316e-08,-0.00134923,-0.000541461,1.8204215929000008e-06,2.9318001452100084e-07,-0.000416307,0.0,0.0,1.7331151824899998e-07,-0.32571308311995895,0.1347601351993234,1
82,-0.08028316642952331,0.016552305011194167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002079798750567207,0.000996522457943744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34962256987521273,0.20211453689437797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23759119938855125,-0.167627016961287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18931905153137754,0.01956007496891401,-7.790245152856364,-2.7963182833158515,0.052457959,0.0374637744,0.0155643435,-0.0092038754,-0.0322756549,0.0418026,0.0095047999999999,0.00174745736676,9.034122304e-05,0.0792393999999999,0.0070160999999999,4.922565920999977e-05,0.0062788825123599,0.0573516999999999,-0.0190727,0.0003637678852899,0.0032892174928899,-0.000118075,-0.000431721,1.8638302184100001e-07,1.3941705625e-08,-0.0008614139999999,0.000487816,7.420340793959998e-07,2.3796444985600058e-07,-0.000551678,-0.000135371,1.8325307641000004e-08,3.04348615684e-07,-0.25045331707194146,0.09358001672125386,1
83,-0.06927140199383493,0.016122343433455075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001465708223136331,0.0007186680684665507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917436326286694,0.20921653403880694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13590432002243366,-0.13669103898413568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20884156591279943,0.03356371532625711,-9.821715414846901,-3.0298560576094298,0.0523301618,0.0370002616,0.0146868842,-0.0103985147,-0.0335212845,0.0417024,-0.0001002,0.00173909016576,1.0040040000000336e-08,0.109674,0.0304346,0.00092626487716,0.012028386276,0.0607012,0.0033495,1.1219150250000035e-05,0.00368463568144,0.00014794,0.000266015,7.0763980225e-08,2.18862436e-08,-0.000781708,7.970599999999992e-05,6.11067397264e-07,6.353046435999987e-09,-0.000635211,-8.353299999999999e-05,6.977762089e-09,4.03493014521e-07,-0.2011251849817759,0.05822023010252832,1
84,-0.05876538173352118,0.015131584891606528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010130344207585382,0.000507283146061718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6313884290374462,0.19778677074239573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05475461142222911,-0.1070564718353203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23488673411452332,0.03994613977244511,-11.885198331953196,-2.940178490733697,0.0522009251,0.0365326777,0.0138057889999999,-0.0115885776,-0.0347438635,0.0500762,0.0083737999999999,0.0025076258064399,7.01205264399999e-05,0.123876,0.0142019999999999,0.0002016968039999,0.015345263376,0.0498709,-0.0108302999999999,0.0001172953980899,0.00248710666681,0.000195445,4.750500000000002e-05,2.2567250250000004e-09,3.8198748025e-08,-0.00101665,-0.000234942,1.0335772225e-06,5.519774336400002e-08,-0.000628045,7.165999999999965e-06,5.13515559999995e-11,3.94440522025e-07,-0.17268661022140913,0.031015375351295126,1
85,-0.04907007797698513,0.013775003124644844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006823938621602797,0.00034831555995433857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758314093989612,0.17409405270530354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00750849383966991,-0.08056719217051155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628949231165488,0.040433422377516196,-13.798725039448895,-2.628642691760884,0.0520702526,0.0360610741,0.0129212761,-0.0127735403,-0.0359425512,0.0418097,-0.0082664999999999,0.0017480510140899,6.833502224999994e-05,0.0921644,-0.0317116,0.00100562557456,0.00849427662736,0.0386131999999999,-0.0112577,0.00012673580929,0.0014909792142399,-0.000183681,-0.000379126,1.4373652387600002e-07,3.3738709760999995e-08,-0.000907961,0.0001086889999999,8.243931775210002e-07,1.1813298720999982e-08,-0.0007944039999999,-0.0001663589999999,2.767531688099994e-08,6.310777152159998e-07,-0.15960786596304716,0.011685788037549053,1
86,-0.04036977291502096,0.01221736785366675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004429874479077595,0.00023005716746166434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666719086953368,0.14446669264842624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053319028378156635,-0.05792090143144035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28970254498284426,0.03719366385299383,-15.453326672214937,-2.2020768989838255,0.0519381476999999,0.0355855029,0.0120335642999999,-0.0139528813999999,-0.0371165235,0.0417512,-5.8500000000002994e-05,0.0017431627014399,3.422250000000349e-09,0.0713756,-0.0207887999999999,0.0004321742054399,0.00509447627536,0.0385309,-8.229999999999349e-05,6.773289999998928e-09,0.00148463025481,0.000155199,0.0003388799999999,1.1483965439999997e-07,2.4086729601e-08,-0.00115028,-0.0002423189999999,1.3231440784000002e-06,5.8718497760999976e-08,-0.000619885,0.0001745189999999,3.0456881360999934e-08,3.84257413225e-07,-0.1570891818445642,-0.0012675553809947757,1
87,-0.03274954187784241,0.0105907786339134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000271077220968078,0.00014297627088251331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9544088304182502,0.1138218829040705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08529915073481935,-0.03912980372998659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31353339771923266,0.032111762110053566,-16.804898368199826,-1.7453133908790626,0.0518046142,0.0351060162,0.0111428736,-0.0151260819,-0.0382649729,0.0418032,5.200000000000343e-05,0.0017475075302399,2.7040000000003567e-09,0.0921573,0.0207816999999999,0.0004318790548899,0.0084929679432899,0.0215495,-0.0169814,0.00028836794596,0.00046438095025,-0.000183681,-0.0003388799999999,1.1483965439999997e-07,3.3738709760999995e-08,-0.000846396,0.000303884,7.16386188816e-07,9.234548545600001e-08,-0.000699227,-7.934199999999993e-05,6.295152963999989e-09,4.889183975289999e-07,-0.1614848253907619,-0.009592083405745034,1
88,-0.026217420649346783,0.008994817518131137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014861025865773553,7.946764442974975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0221149991968588,0.08528092709055887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10593804831785246,-0.023874405688139894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33367909498912574,0.02651233407142073,-17.855350152604686,-1.3131633953185815,0.0516696557,0.034622667,0.0102494243,-0.0162926255,-0.0393871097,0.0477374,0.0059342,0.00227885935876,3.5214729640000015e-05,0.113672,0.0215147,0.00046288231609,0.012921323584,0.0386115,0.017062,0.000291111844,0.00149084793225,-0.000183681,0.0,0.0,3.3738709760999995e-08,-0.0007870269999999,5.936900000000009e-05,6.194114987289999e-07,3.52467816100001e-09,-0.000547108,0.0001521189999999,2.314019016099997e-08,2.993271636640001e-07,-0.1702521235457322,-0.014777070896559028,1
89,-0.020725592715894473,0.007498955958125968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.202552778656543e-05,3.357010112308486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0717448502046945,0.05968475600878225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11746004173060921,-0.01172699448816152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500614463364016,0.020894918957388698,-18.630846247517354,-0.9210825771562181,0.0515332759,0.0341355082,0.0093534377,-0.0174519986,-0.0404821624,0.0583887,0.0106512999999999,0.0034092402876899,0.0001134501916899,0.111265,-0.002407,5.793649000000029e-06,0.0123799002249999,0.0117057,-0.0269058,0.00072392207364,0.0001370234124899,-0.000183681,0.0,0.0,3.3738709760999995e-08,-0.000807344,-2.0317000000000056e-05,6.51804334336e-07,4.127804890000023e-10,-0.0008206019999999,-0.0002734939999999,7.479896803599994e-08,6.733876424039998e-07,-0.18165621259163883,-0.017660176770973698,1
90,-0.01618931102135785,0.0061465479851090495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0615845434477933e-05,0.00037233955103397747,0.0,0.0,0.0,0.0,-1.2522759753595334e-06,6.848757765871017e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1024787956561832,0.02786963198897969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12180018781914156,-0.002265877990662271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36170574764442864,0.012135171344655634,-19.106806589056873,-0.39319843944221067,0.0513954786,0.0336445936,0.0084551355,-0.0186036912,-0.041549378,0.0525299,-0.0058587999999999,0.00275939039401,3.432553743999997e-05,0.0854682,-0.0257967999999999,0.0006654748902399,0.00730481321124,0.0148404,0.0031347,9.826344090000003e-06,0.00022023747216,-0.000183681,0.0,0.0,3.3738709760999995e-08,-0.000611599,0.000195745,3.74053336801e-07,3.831610502499999e-08,-0.000682806,0.0001377959999999,1.8987737615999956e-08,4.6622403363600027e-07,-0.19353408239009376,-0.016350771611622673,1
91,-0.01250276073709882,0.004959669012315746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027763463571192915,0.009015480859375884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1045895483230332,-0.022697236261904633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12062691617364996,0.004883807237635172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3653385816635264,-0.0013495392782548658,-18.994474872939982,0.8242286628582791,0.0512562675,0.0331499772,0.0075547402,-0.0197471962,-0.0425880225,0.0494581,-0.0030717999999999,0.00244610365561,9.435955239999997e-06,0.0809215999999999,-0.0045466,2.067157156000036e-05,0.0065483053465599,0.0332683,0.0184279,0.00033958749841,0.00110677978489,-0.000183681,0.0,0.0,3.3738709760999995e-08,-0.000762599,-0.0001509999999999,5.815572348009999e-07,2.2801e-08,-0.000813648,-0.0001308419999999,1.7119628963999983e-08,6.62023067904e-07,-0.20461998584774516,-0.017820678985620734,1
92,-0.009551547118142132,0.003944141212067751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019447605500723233,0.039466529294122706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0658493028100207,-0.08790755241997461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11537536050183302,0.010048904355183094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601387502590382,-0.012829461031756662,-17.594344798430505,3.2324991943247845,0.0511156465,0.0326517134,0.0066524746,-0.0208820106,-0.0435973817999999,0.0463051,-0.0031529999999999,0.00214416228601,9.941408999999975e-06,0.116104,0.0351824,0.00123780126976,0.013480138816,0.0420862,0.0088178999999999,7.775536040999982e-05,0.0017712482304399,-0.000183681,0.0,0.0,3.3738709760999995e-08,-0.0008872789999999,-0.0001246799999999,7.872640238409999e-07,1.5545102399999988e-08,-0.0007181889999999,9.54590000000001e-05,9.11242068100002e-09,5.157954397209999e-07,-0.2246629247334615,-0.04181162471871827,1
93,-0.007197526018979613,0.0030808582499953206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06525591437449514,0.08976636455398945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822680456520141,-0.15157063145899524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10727467471523276,0.013521889052009487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34989440973461133,-0.016864574045193433,-14.1864059816371,6.462388317083363,0.0509736195,0.032149857,0.0057485622,-0.0220076348,-0.0445767617999999,0.0417958,-0.0045093,0.00174688889764,2.033378649000001e-05,0.1278089999999999,0.0117049999999999,0.0001370070249999,0.0163351404809999,0.026211,-0.0158751999999999,0.0002520219750399,0.000687016521,-0.000183681,0.0,0.0,3.3738709760999995e-08,-0.000904796,-1.7517000000000093e-05,8.18655801616e-07,3.068452890000033e-10,-0.000685572,3.2616999999999976e-05,1.0638686889999983e-09,4.70008967184e-07,-0.27149622701882115,-0.09116872199691674,1
94,-0.005347936223450631,0.0023641933675875664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14796337373579002,0.14405590554389913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8610377854597723,-0.19866130549817065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09736545142761766,0.015574756341959015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3398579143291852,-0.013666419135167474,-8.563063694990346,9.57588188926548,0.0508301903,0.0316444632,0.0048432267,-0.0231235735,-0.045525489,0.0472717,0.0054758999999999,0.00223461362089,2.9985480809999987e-05,0.090061,-0.0377479999999999,0.0014249115039999,0.008110983721,0.0220823,-0.0041287,1.704616369000002e-05,0.00048762797329,-0.000183681,0.0,0.0,3.3738709760999995e-08,-0.00090293,1.865999999999999e-06,8.152825849e-07,3.481955999999996e-12,-0.000793496,-0.000107924,1.1647589776000029e-08,6.296359020160001e-07,-0.3567552395259547,-0.1498330195675206,1
95,-0.003927245459025032,0.0017884051328453756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26369734750400015,0.1860483950327399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7165969801571526,-0.2222180833455276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08650991433509135,0.016466836229354822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33369643795013865,-0.006635972670955203,-1.1385005485671376,11.75886670021267,0.050685363,0.0311355875999999,0.0039366921,-0.0242293356,-0.0464429111,0.0417191,-0.0055526,0.0017404833048099,3.0831366760000046e-05,0.0836741999999999,-0.0063868,4.079121424000015e-05,0.0070013717456399,0.0339912,0.0119089,0.00014182189921,0.0011554016774399,-0.00032454,-0.000140859,1.9841257881e-08,1.053262116e-07,-0.0005389559999999,0.000363974,2.90473569936e-07,1.3247707267600005e-07,-0.000716069,7.742700000000014e-05,5.9949403290000234e-09,5.12754812761e-07,-0.47904041076660825,-0.1985832054459774,1
96,-0.002848247072009818,0.0013328993555928217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40026932149699923,0.20712323787018255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649247623522037,-0.22318292640810963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07539955685507321,0.016445704086183285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33260485497079495,0.0007262223410414358,7.292733706201395,12.661429316274571,0.0505391413999999,0.0306232862,0.003029183,-0.0253244343,-0.0473283971,0.0417286,9.500000000002562e-06,0.0017412760579599,9.025000000004867e-11,0.106903,0.0232288,0.00053957714944,0.011428251409,0.0420994,0.0081082,6.574290724000005e-05,0.0017723594803599,-0.000248139,7.640099999999998e-05,5.837112800999996e-09,6.1572963321e-08,-0.000829642,-0.000290686,6.883058481640001e-07,8.449835059600005e-08,-0.000829436,-0.000113367,1.2852076689000016e-08,6.87964078096e-07,-0.6265628980771025,-0.22585479251166676,1
97,-0.002037468175840393,0.0009776513389114813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429447623651207,0.20693593998434845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4193783318321321,-0.20710961620432194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06456424695641672,0.015743159967698175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358955171493733,0.006287564233569382,15.873433938526574,12.365913420231047,0.0503915296,0.0301076154999999,0.0021209239999999,-0.0264083878,-0.0481813383,0.0690455,0.0273169,0.00476728107025,0.00074621302561,0.100525,-0.0063779999999999,4.067888399999993e-05,0.010105275625,0.00550636,-0.03659304,0.0013390505764416,3.03200004496e-05,-0.000101832,0.000146307,2.140573824900001e-08,1.0369756224000005e-08,-0.000725457,0.000104185,5.26287858849e-07,1.0854514225000005e-08,-0.00132179,-0.000492354,2.42412461316e-07,1.7471288041e-06,-0.7834635155061228,-0.22962555070400356,1
