,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576388455999999,0.0576382569,0.0576372758,0.0576359023,0.0576341365,-0.0221848,0.0,0.0,0.0004921653510399,0.136993,0.0,0.018767082049,0.0,0.048028,0.0,0.0,0.002306688784,0.00275894,0.0,7.6117499236e-06,0.0,-0.000328503,0.0,0.0,1.07914221009e-07,0.000278247,0.0,7.742139300900001e-08,0.0,0.0,0.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6793014124996845e-31,4.6781713435154595e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.985193624252991e-29,1.9846324459626792e-28,0.0576372758,0.0576319782,0.057623149,0.057610789,0.0575948989,-0.0281577,-0.0059729,3.5675534410000044e-05,0.00079285606929,0.0964113,-0.0405817,0.00929513876769,0.00164687437489,0.1612859999999999,0.113258,0.012827374564,0.026013173796,0.00452703,0.0017680899999999,2.04940006209e-05,3.126142248099998e-06,-0.000362436,-3.393299999999999e-05,1.1514484889999991e-09,1.31359854096e-07,-0.000423789,-0.000702036,1.79597116521e-07,4.92854545296e-07,-2.3284023855467115e-31,-2.32806340442778e-30,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.485205807047502e-05,0.0005487201941426842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040240985636399015,0.023277797188723224,0.0576341365,0.0576194213,0.0575948989,0.0575605733,0.0575164504999999,-0.0241631,0.0039946,1.5956829160000033e-05,0.0005838554016099,0.10907,0.0126586999999999,0.0118962649,0.0001602426856899,0.1115109999999999,-0.0497749999999999,0.0024775506249999,0.012434703121,0.004004,-0.0005230299999999,1.6032016000000002e-05,2.7356038089999985e-07,-0.000312131,5.0305e-05,2.530593025e-09,9.742576116100001e-08,-0.000423789,0.0,1.79597116521e-07,0.0,-4.719801928026025e-05,-0.0002730863297746253,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033815189383661287,0.010531353621846129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14346094096018294,0.44673360290106734,0.0576294275,0.0576005878,0.0575525323,0.0574852772,0.0573988447,-0.0271898,-0.0030267,9.16091289e-06,0.0007392852240399,0.104864,-0.0042059999999999,0.010996458496,1.7690435999999896e-05,0.0710498999999999,-0.0404611,0.00163710061321,0.0050480882900099,0.00355189,-0.0004521099999999,1.26159225721e-05,2.0440345209999995e-07,-0.000350771,-3.864e-05,1.4930495999999992e-09,1.23040294441e-07,-0.0008401399999999,-0.0004163509999999,7.058352195999999e-07,1.733481552009999e-07,-0.0016826308178889097,-0.005241975011243628,1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02184426890745686,0.042886287531538364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9267431083988571,1.819069133218074,0.057623149,0.0575754796,0.0574960598,0.0573849333,0.0572421615,-0.0303797,-0.0031899,1.0175462010000038e-05,0.00092292617209,0.0589257,-0.0459383,0.00347223812049,0.00211032740689,0.0963941,0.0253442,0.00064232847364,0.00929182251481,0.00325091,-0.0003009799999999,1.05684158281e-05,9.058896039999985e-08,-0.000732213,-0.0003814419999999,1.4549799936400001e-07,5.361358773689999e-07,-0.0008401399999999,0.0,7.058352195999999e-07,0.0,-0.010869624191931623,-0.021350477708773342,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704468052927721,0.09416941929475271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9887057145458567,3.99390692101819,0.0576153013,0.0575440995,0.057425495,0.0572595855,0.0570465076,-0.0275621,0.0028176,7.938869760000019e-06,0.00075966935641,0.0405267,-0.018399,0.00164241341289,0.0003385232009999,0.102878,0.0064839,4.2040959210000014e-05,0.010583882884,0.00282251,-0.0004284,7.966562700099999e-06,1.8352656000000018e-07,-0.000465035,0.0002671779999999,7.138408368400001e-08,2.16257551225e-07,-0.00110154,-0.0002614,1.2133903716e-06,6.83299600000001e-08,-0.03505405936443217,-0.04689196417847171,1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560578220085881,0.1480057083572815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.620753098714349,6.276415875986358,0.0576058845,0.0575064509,0.0573408553,0.0571092883,0.0568120162,-0.0282233,-0.0006612,4.37185440000001e-07,0.0007965546628899,0.0787328999999999,0.0382061999999999,0.0061988695424099,0.0014597137184399,0.117693,0.014815,0.000219484225,0.013851642249,0.00337627,0.0005537599999999,1.1399199112899996e-05,3.066501376e-07,-0.000369959,9.507599999999998e-05,9.039445775999995e-09,1.36869661681e-07,-0.0008401399999999,0.0002614,7.058352195999999e-07,6.83299600000001e-08,-0.07765377200908087,-0.07372155555815661,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27395876349000126,0.1885340537403633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.622700541063303,7.993771221385109,0.0575948989,0.0574625379,0.0572421615,0.0569341072,0.056538847,-0.0326349,-0.0044116,1.9462214560000014e-05,0.00106503669801,0.107984,0.0292511,0.011660544256,0.00085562685121,0.103468,-0.014225,0.000202350625,0.010705627024,0.00412715,0.0007508799999999,1.7033367122499994e-05,5.638207743999996e-07,-0.000356456,1.3502999999999996e-05,1.8233100899999983e-10,1.2706087993599998e-07,-0.000647794,0.0001923459999999,4.196370664360001e-07,3.6996983715999936e-08,-0.13632082702507234,-0.0939445769009317,1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115491276802738,0.2078437284214903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.459971741835616,8.810580491707551,0.0575823448,0.0574123653,0.0571294376999999,0.0567341187,0.0562271859,-0.0326129,2.2000000000001185e-05,4.840000000000522e-10,0.00106360124641,0.1230119999999999,0.0150279999999999,0.0151319521439999,0.0002258407839999,0.0774127,-0.0260553,0.00067887865809,0.00599272612129,0.00413804,1.089000000000038e-05,1.7123375041599998e-05,1.1859210000000824e-10,-0.000631312,-0.000274856,7.554582073599998e-08,3.98554841344e-07,-0.000761037,-0.0001132429999999,5.791773153689999e-07,1.2823977048999993e-08,-0.2047852630524433,-0.10361866681346446,1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541156443006342,0.20613487415986212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.508356209454398,8.735591739177883,0.0575682224,0.0573559384999999,0.0570027116,0.0565094097,0.0558772451,-0.0289535,0.0036593999999999,1.3391208359999977e-05,0.00083830516225,0.0743126,-0.0486993999999999,0.00552236251876,0.0023716315603599,0.0632202,-0.0141924999999999,0.0002014270562499,0.0039967936880399,0.00289356,-0.00124448,8.372689473599999e-06,1.5487304704000004e-06,-0.0007045189999999,-7.320699999999994e-05,5.359264848999991e-09,4.963470213609997e-07,-0.0007502919999999,1.0745000000000264e-05,5.629380852639995e-07,1.1545502500000567e-10,-0.27572581338997815,-0.10283639261625067,1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891715524351768,0.18849154048911346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.238103112062365,7.98471390664703,0.0575525323,0.0572932637,0.0568620142,0.0562600783,0.0554892628,-0.0186392,0.0103143,0.00010638478449,0.0003474197766399,0.0220384,-0.0522742,0.00048569107456,0.00273259198564,0.0939888,0.0307685999999999,0.0009467067459599,0.0088338945254399,0.00233621,-0.0005573499999999,5.4578771641e-06,3.106390224999998e-07,-0.000538763,0.0001657559999999,2.7475051535999963e-08,2.902655701690001e-07,-0.0008401399999999,-8.984800000000012e-05,7.058352195999999e-07,8.072663104000021e-09,-0.34292911383192576,-0.09412159803752518,1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8084109164097283,0.16147566981520864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.29683312868271,6.836482503836563,0.0575352749,0.0572243478,0.05670738,0.0559862329999999,0.0550635032,-0.0138928,0.0047463999999999,2.252831295999998e-05,0.00019300989184,0.0593011999999999,0.0372627999999999,0.0035166323214399,0.0013885162638399,0.0165275,-0.0774613,0.0060002529976899,0.00027315825625,0.000978681,-0.001357529,9.57816499761e-07,1.842884985841e-06,-0.000543793,-5.029999999999943e-06,2.530089999999943e-11,2.95710826849e-07,0.000352928,0.0011930679999999,1.24558173184e-07,1.4234112526239996e-06,-0.40226216273272414,-0.08073551606712594,1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077759977463885,0.1309021672623894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.512396704390525,5.537665768577542,0.0575164504999999,0.0571491982,0.056538847,0.0556879932,0.0546002562,-0.0262809,-0.0123881,0.00015346502161,0.00069068570481,0.0518129,-0.0074882999999999,0.0026845766064099,5.607463688999984e-05,0.306158,0.2896304999999999,0.08388582653025,0.093732720964,0.00365251,0.002673829,1.33408293001e-05,7.1493615212410005e-06,-0.00112522,-0.0005814269999999,3.380573563289999e-07,1.2661200483999998e-06,-0.0011887,-0.001541628,1.41300769e-06,2.376616890384e-06,-0.4517058450324564,-0.06556968442500334,1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865261328026859,0.10089918933561029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.85337118415394,4.263413679848484,0.0574960598,0.0570678231,0.0563564562999999,0.0553654888999999,0.0540998371,-0.00176055,0.02452035,0.0006012475641225,3.0995363025e-06,0.0487392,-0.0030737,0.0023755096166399,9.447631690000034e-06,0.0660736,-0.2400844,0.0576405191233599,0.00436572061696,0.000831118,-0.002821392,6.907571299240001e-07,7.960252817663999e-06,-0.0007339259999999,0.000391294,1.531109944360002e-07,5.386473734759995e-07,-2.6498200000000007e-05,0.0011622018,7.021546032400002e-10,1.3507130239232398e-06,-0.490891609351335,-0.05067790440154733,1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046035070680764,0.07383503255714755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.378037873631406,3.1141772184661285,0.0574741032,0.0569802314,0.0561602528,0.0550188604999999,0.0535625866,0.00146401,0.00322456,1.03977871936e-05,2.1433252801e-06,0.0608929,0.0121537,0.00370794527041,0.00014771242369,-0.0075855899999999,-0.07365919,0.0054256762714561,5.754117564809998e-05,-0.000610408,-0.001441526,3.72597926464e-07,2.077997208676e-06,-0.000204824,0.0005291019999999,2.799489264039996e-07,4.1952870976e-08,-2.6498200000000007e-05,0.0,7.021546032400002e-10,0.0,-0.5205030279589364,-0.03723928690966832,1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879479638694216,0.04746430858552602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15619236716022,1.9946670435359568,0.0574505814,0.0568864325999999,0.0559502845,0.0546482591,0.0529888705,0.00251359,0.00104958,1.1016181764e-06,6.3181346881e-06,0.0463787,-0.0145142,0.0021509838136899,0.00021066200164,-0.017118,-0.00953241,9.086684040810002e-05,0.000293025924,-0.000509968,0.0001004399999999,2.6006736102400013e-07,1.0088193599999985e-08,0.000100125,0.000304949,9.2993892601e-08,1.0025015625e-08,6.21885e-05,8.86867e-05,3.86740953225e-09,7.865330756890001e-09,-0.5413587224061771,-0.02413732055625897,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10774170163506,0.008155403116015484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99594169186742,0.32664093608149203,0.057425495,0.0567864369,0.0557266029,0.0542538461,0.0523790793,-0.00354441,-0.006058,3.6699364e-05,1.25628422481e-05,0.0617036,0.0153249,0.00380733425296,0.00023485256001,-0.00529243,0.01182557,0.0001398441058249,2.80098153049e-05,-0.000131391,0.000378577,1.7263594881000002e-08,1.4332054492900006e-07,-3.87128e-05,-0.0001388378,1.927593470884e-08,1.49868088384e-09,0.000108795,4.66065e-05,1.1836352025e-08,2.1721658422500008e-09,-0.551208010188598,-0.004586807671702467,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0931019878845059,-0.05038767899370396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.37485183600015,-2.156793569352038,0.0573988447,0.0566802553,0.0554892628,0.0538357935,0.0517336283,-0.00872358,-0.00517917,2.68238018889e-05,7.61008480164e-05,0.0943847,0.0326811,0.00890847159409,0.00106805429721,0.0147507,0.02004313,0.0004017270601969,0.00021758315049,0.000479245,0.000610636,2.29675770025e-07,3.72876324496e-07,-8.983229999999997e-05,-5.111949999999997e-05,2.613203280249997e-09,8.069842123289995e-09,0.000297452,0.000188657,8.847769230400003e-08,3.5591463649e-08,-0.5439233449329135,0.024550992161942276,1
18,3.150917387430359e-07,2.9939093608016425e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034454958908191,-0.11710534221035908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.88675491651138,-4.986234668495351,0.0573706312,0.0565678992999999,0.0552383224,0.0533942834,0.0510529568,-0.00354273,0.00518085,2.68412067225e-05,1.25509358529e-05,0.0425611,-0.0518236,0.00181144723321,0.00268568551696,-0.00197212,-0.01672282,0.0002796527087524,3.8892572944e-06,0.00071717,0.000237925,5.143328089e-07,5.660830562500002e-08,-5.71555e-05,3.267679999999997e-05,1.0677732582399979e-09,3.26675118025e-09,0.000276673,-2.077900000000001e-05,7.654794892900002e-08,4.3176684100000044e-10,-0.514741135881396,0.05777432883532173,1
19,0.00048482030317172065,0.002185104820682696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328829552197928,-0.17492349493171327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.58261362686027,-7.4146489232733925,0.0573408553,0.0564493811,0.0549738430999999,0.0529295080999999,0.0503375282,-0.00210549,0.00143724,2.0656588176000004e-06,4.433088140099999e-06,0.0684198,0.0258587,0.00468126903204,0.00066867236569,-0.0328921,-0.03091998,0.0009560451632004,0.00108189024241,0.00029596,-0.00042121,8.75923216e-08,1.7741786410000007e-07,0.000146518,0.0002036735,4.148289460225e-08,2.1467524324e-08,7.80518e-05,-0.0001986212,6.092083483240001e-09,3.9450381089440014e-08,-0.46470211608428624,0.084327825013985,1
20,0.007433405151254253,0.019363156979219684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799461211992886,-0.2120052856535013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.99463516750001,-8.806461618257536,0.0573095178,0.0563247137,0.0546958898,0.0524416702,0.0495878296,-0.000824893,0.0012805969999999,1.639928676408999e-06,6.804484614490001e-07,0.0106496,-0.0577702,0.0001134139801599,0.00333739600804,0.00683201,0.03972411,0.0015780049152921,4.66763606401e-05,0.000138791,-0.000157169,1.9262941681e-08,2.4702094561e-08,2.73893e-05,-0.0001191287,1.419164716369e-08,7.501737544899998e-10,0.000122243,4.4191199999999984e-05,1.4943351049000002e-08,1.9528621574399988e-09,-0.40552319780780527,0.0850089896505953,1
