,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08028594084162254,0.016552323475491525,0.0,0.0,0.5931747386027313,0.20251658671038048,0.0,0.0,-0.0034154358958155377,0.00157453679494811,0.0,0.0,0.0,0.0,0.0,0.0,0.3060949398741971,-0.1848911644765622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30583811315230897,0.013368254225452477,-22.05570795214038,-1.1174915892084036,0.0555698903,0.0495109944,0.0398973639,0.0274192274,0.0129724761,-0.0084365199999999,-0.0084638427999999,7.163663494311179e-05,7.117486971039996e-05,0.0119296,0.00323635,1.0473961322500016e-05,0.00014231535616,-0.00306791,0.00746169,5.56768176561e-05,9.4120717681e-06,-0.000645084,-0.0001020609999999,4.16133367056e-07,1.0416447720999994e-08,-0.000255698,-0.000255698,6.538146720399999e-08,6.538146720399999e-08,0.0,-9.4364e-05,8.904564495999999e-09,0.0,-0.6518382207720629,0.03238877470217761,1
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692741004951337,0.0161225285287528,0.0,0.0,0.7244412001412139,0.18158669662250637,0.0,0.0,-0.0024626183974732715,0.0011654995069943826,0.0,0.0,0.0,0.0,0.0,0.0,0.19235808698809867,-0.15466333276740915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3168984630887646,0.016539002804217388,-22.92627434843312,-1.2910849305205627,0.0554892628,0.0492002877,0.0392412397,0.0263550094,0.0115028392,-0.00676304,0.0016734799999999,2.800535310399993e-06,4.57387100416e-05,0.0342332,0.0223035999999999,0.00049745057296,0.00117191198224,-0.0079510699999999,-0.0048831599999999,2.3845251585599968e-05,6.321951414489996e-05,-0.000541321,0.000103763,2.93028425041e-07,1.0766760168999998e-08,-0.0,0.000255698,0.0,6.538146720399999e-08,0.0,0.0,0.0,0.0,-0.6376994014669788,0.014235319813335999,1
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058767911383812745,0.01513188460910958,0.0,0.0,0.8383539566787924,0.15305142737876695,0.0,0.0,-0.0017498815258562422,0.0008483791909041202,0.0,0.0,0.0,0.0,0.0,0.0,0.09940835368951326,-0.12395519850728495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32896669404698875,0.01686187229043104,-23.83492021442271,-1.267827908062385,0.0554071242,0.0488842215,0.0385754975,0.0252793077999999,0.0100253711,4.34688e-05,0.0068065088,4.632856204447744e-05,1.88953657344e-09,0.0483438,0.0141106,0.00019910903236,0.00233712299844,-0.00328649,0.0046645799999999,2.1758306576399982e-05,1.08010165201e-05,-0.000106043,0.000435278,1.1245117848999998e-08,1.89466937284e-07,-0.0,0.0,0.0,0.0,0.000111189,0.000111189,1.2362993721e-08,1.2362993721e-08,-0.6334980070446394,0.0021213628750008503,1
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049072378433016595,0.013775372441012923,0.0,0.0,0.9319016308222978,0.12230057173829631,0.0,0.0,-0.001221982753323515,0.0006056502279979653,0.0,0.0,0.0,0.0,0.0,0.0,0.02644983554775383,-0.0954935750595469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34052141444389183,0.015402218891644288,-24.67858428513774,-1.1264281037625585,0.0553234766,0.0485628300999999,0.0379003006,0.0241925915,0.0085410777,4.44501e-10,-4.3468355499e-05,1.8894979297874438e-09,1.97581139001e-19,0.0393282,-0.0090156,8.12810433600001e-05,0.00154670731524,-0.0211185,-0.01783201,0.0003179805806401,0.00044599104225,-0.000311041,-0.000204998,9.6746503681e-08,4.202418000399999e-08,-0.0,0.0,0.0,0.0,0.0,-0.000111189,1.2362993721e-08,0.0,-0.6355833191305434,-0.005194806707695513,1
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04037181132629844,0.012217769676734337,0.0,0.0,1.0050566828224785,0.09295326387193024,0.0,0.0,-0.0008346460357718824,0.0004220693825182587,0.0,0.0,0.0,0.0,0.0,0.0,-0.028589794057939846,-0.07058148635242897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35072266177592565,0.013084765877987261,-25.40369910287401,-0.933150681210787,0.0552383224,0.0482361485,0.0372158143,0.0230953339,0.0070509693999999,4.44501e-10,0.0,0.0,1.97581139001e-19,0.0247247,-0.0146034999999999,0.0002132622122499,0.00061131079009,-0.0165809,0.0045375999999999,2.0589813759999996e-05,0.00027492624481,-0.000719033,-0.000407992,5.17008455089e-07,1.6645747206400005e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6412760458363304,-0.009193285651897936,1
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03275130738281355,0.010591184093075048,0.0,0.0,1.0595632200752194,0.06679710915622124,0.0,0.0,-0.0005529752599229001,0.00028476930854243166,0.0,0.0,0.0,0.0,0.0,0.0,-0.06827847754638387,-0.04957761685916174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3592426724572872,0.010490115120650555,-25.992880142498926,-0.7283777018583086,0.0551516638,0.0479042124,0.0365222065,0.0219880131,0.0055560609,-1.73841e-10,-6.18342e-10,3.82346828964e-19,3.0220693281e-20,0.0257411,0.0010163999999999,1.0330689599999942e-06,0.00066260422921,-0.00307649,0.01350441,0.0001823690894481,9.4647907201e-06,-0.000655972,6.3061e-05,4.30299264784e-07,3.976689721e-09,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.648813441587593,-0.011009784670041458,1
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026218918914323257,0.00899520562835995,0.0,0.0,1.0961803891768824,0.038368134109797905,0.0,0.0,-0.0003498826698820712,0.00018315707893235553,0.0,0.0,0.0,0.0,0.0,0.0,-0.09520872348270255,-0.03231949507239611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3654010740412405,0.005663663459339758,-26.402949531688805,-0.37214180309963074,0.0550635032,0.0475670579999999,0.0358196472,0.0208711116,0.0040573697,6.168910000000002e-05,6.168927384100002e-05,3.805566507029889e-09,3.805545058810002e-09,0.0309601,0.005219,2.7237961000000016e-05,0.0009585277920099,-0.0136861,-0.01060961,0.0001125638243521,0.00018730933321,-0.000719033,-6.3061e-05,5.17008455089e-07,3.976689721e-09,-0.0,0.0,0.0,0.0,0.000128754,0.000128754,1.6577592515999998e-08,1.6577592515999998e-08,-0.6558165888503882,-0.0069911107467939115,1
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02072684089320398,0.007499312796583147,0.0,0.0,1.1076750003584575,-0.006530473232396878,0.0,0.0,-0.00020463252189529247,0.00010869802781244765,0.0,0.0,0.0,0.0,0.0,0.0,-0.11176673950272505,-0.018422030814449784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4388719789276473e-09,1.4385244535674863e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3656162958298144,-0.006550670411175356,-26.3841054067496,0.5026285525190087,0.0549738430999999,0.0472247217999999,0.0351083085,0.0197451161,0.0025559163,-1.10727e-05,-7.276180000000002e-05,5.294279539240002e-09,1.2260468529000002e-10,0.0518874,0.0209273,0.00043795188529,0.00269230227876,-0.0106991,0.002987,8.922169000000001e-06,0.00011447074081,-9.117470000000004e-05,0.0006278582999999,8.312825920090006e-09,3.9420604487888994e-07,0.000124906,0.000124906,1.5601508836000004e-08,1.5601508836000004e-08,7.77852e-05,-5.096879999999999e-05,2.59781857344e-09,6.0505373390400005e-09,-0.6543769354778395,0.012724330566811444,1
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016190333388664414,0.006146865563726869,0.0,0.0,1.0812750009972678,-0.06901334374925516,0.0,0.0,-0.0001015539005179543,5.464443468427025e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.12005458565134014,-0.007451202643507879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001918424845338908,0.0010025455662107322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35442013895297964,-0.026017752172530263,-25.549195209422336,1.9019511362772858,0.0548826858,0.0468772413,0.0343883648,0.0186105170999999,0.0010527228,-2.340760000000001e-05,-1.2334900000000005e-05,1.5214975801000006e-10,5.4791573776e-10,0.0473424,-0.0045449999999999,2.065702499999994e-05,0.00224130283776,-0.0211959,-0.0104967999999999,0.00011018281024,0.00044926617681,-0.000112997,-2.182229999999996e-05,1.2768322009e-08,4.762127772899984e-10,8.951e-05,-3.539600000000001e-05,8.0120401e-09,1.2528768160000007e-09,0.0,-7.77852e-05,6.0505373390400005e-09,0.0,-0.6328993792739033,0.0484558080327019,1
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012503585154861456,0.004959944025656782,0.0,0.0,1.009982274490353,-0.1348767884131768,0.0,0.0,-2.8943511526156265e-05,1.575024590206969e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.12189144697955437,0.000997026599518076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004688276675408843,0.013590824876093215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300924658199324,-0.04328444211855473,-23.721003278404673,3.3052034558800902,0.0547900339,0.0465246542999999,0.0336599926,0.0174678092,-0.0004511874,1.27043e-05,3.61119e-05,1.30406932161e-09,1.6139923849000002e-10,0.0343403,-0.0130021,0.00016905460441,0.00117925620409,-0.00549969,0.01569621,0.0002463710083641,3.02465900961e-05,-0.000483701,-0.000370704,2.3396665740100005e-07,1.37421455616e-07,-5.80198e-05,-0.0001475298,3.3662971920399994e-09,2.176504188804e-08,0.0,0.0,0.0,0.0,-0.5841762696207745,0.08984414346293573,1
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009552202332077033,0.003944373806889651,0.0,0.0,0.8980508556677295,-0.18770415195626816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11884390724745417,0.007276206680083914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026570131327718717,0.049248528079863074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2985843290309688,-0.04775111470281335,-21.140008521219766,4.122678751797202,0.0546958898,0.0461669991999999,0.0329233704,0.0163174901,-0.0019547904,-2.11696e-05,-3.38739e-05,1.14744110121e-09,4.4815196416000007e-10,0.0279239,-0.0064163999999999,4.117018895999999e-05,0.00077974419121,-0.00316471,0.00233498,5.4521316004e-06,1.00153893841e-05,-0.000647462,-0.000163761,4.19207041444e-07,2.6817665121e-08,9.74844e-24,5.80198e-05,9.503208243359995e-47,3.3662971920399994e-09,-8.99135e-05,-8.99135e-05,8.08443748225e-09,8.08443748225e-09,-0.5091207622457332,0.12504365127837436,1
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00719805006262523,0.0030810566158123625,0.0,0.0,0.7584729072136168,-0.2180520579883872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11225789302555621,0.011696851427288883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08022779778710223,0.10199923934612597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697167857172016,-0.03801240221310429,-18.301632765608872,4.1711168655130635,0.0546002562,0.0458043149,0.0321786788,0.015160061,-0.0034570626,4.44501e-10,2.1170044501e-05,4.4817078417432035e-10,1.97581139001e-19,0.0485427,0.0206187999999999,0.0004251349134399,0.0023563937232899,0.0046496,0.00781431,6.10634407761e-05,2.1618780160000006e-05,-0.000208318,0.000439144,4.3396389124e-08,1.9284745273600006e-07,-0.0,-9.74844e-24,0.0,9.503208243359995e-47,0.0,8.99135e-05,8.08443748225e-09,0.0,-0.4152312741136911,0.14649995806540356,1
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005348341085126976,0.002364354035967662,0.0,0.0,0.6073148929651122,-0.22491783621807454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10328180368721676,0.014541430021804276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17089960672778803,0.15478082627125933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510941330952087,-0.01999366528760394,-15.672353438220714,3.6316257628632855,0.0545031355999999,0.0454366409999999,0.0314261002,0.0139960263999999,-0.0049569812,1.68687e-05,1.6868255499e-05,2.845380435795437e-10,2.8455303969e-10,0.0552841,0.0067414,4.544647396000013e-05,0.00305633171281,0.00103872,-0.00361088,1.3038454374400002e-05,1.0789392384e-06,0.000185691,0.000394009,3.4481147480999994e-08,1.5524309208099999e-07,6.78503e-05,6.78503e-05,4.603663210090001e-09,4.603663210090001e-09,0.00011292,0.00011292,1.27509264e-08,1.27509264e-08,-0.31284932638872526,0.15228158106582215,1
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00392755463330997,0.0017885331851447924,0.0,0.0,0.4589483020139813,-0.21293470606233528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09288037412925003,0.016076091557777634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924348440479981,0.19259742779490588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24546570648728225,-0.0009585017146317999,-13.534139986918317,2.809316302400186,0.0544045307,0.0450640175,0.0306658191,0.0128258934,-0.0064535251,-2.51122e-05,-4.19809e-05,1.7623959648099995e-09,6.306225888399999e-10,0.0482390999999999,-0.007045,4.9632025000000126e-05,0.0023270107688099,-0.0125381,-0.01357682,0.0001843300413124,0.00015720395161,-0.000102541,-0.000288232,1.0514656681000002e-08,8.307768582399997e-08,0.000105793,3.794269999999999e-05,1.1192158849e-08,1.4396484832899996e-09,0.0,-0.00011292,1.27509264e-08,0.0,-0.21186186466947363,0.1447299910612124,1
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028484805968506423,0.0013329999104381412,0.0,0.0,0.3236120620710811,-0.18884780923285646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08184322285913624,0.016555467603479035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4315966170812919,0.20879052249538566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25144386588614476,0.014154657119462882,-11.974504202873856,1.961172839502199,0.0543044441999999,0.044686485,0.0298980218,0.0116501718999999,-0.0079456754,4.1110600000000005e-09,2.511631106e-05,6.308290812626782e-10,1.6900814323600004e-17,0.0442359,-0.0040031999999999,1.6025610239999933e-05,0.00195681484881,0.0228949,0.035433,0.001255497489,0.00052417644601,0.000513724,0.000616265,2.639123481760001e-07,3.797825502250001e-07,-0.0,-0.000105793,0.0,1.1192158849e-08,0.0,0.0,0.0,0.0,-0.11969805519410039,0.12819342635807335,1
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020376427371672735,0.0009777292252691862,0.0,0.0,0.20702308822083296,-0.15900381704603184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07079270635564872,0.016221188238377544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573776453487822,0.2044705525375802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654884472309396,0.02346577929513581,-10.94744807049372,1.2362697585058504,0.0542028787,0.0443040846,0.0291228966999999,0.010469374,-0.0094324163,-0.00429914,-0.00429914411106,1.848264008766188e-05,1.84826047396e-05,0.0393927,-0.0048432,2.3456586240000053e-05,0.0015517848132899,-0.00544125,-0.02833615,0.0008029373968225,2.96072015625e-05,-0.000509635,-0.001023359,2.5972783322500005e-07,1.0472636428810006e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040706825703278014,0.107136417651231,1
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00143450198947399,0.0007042932517533727,0.0,0.0,0.11117212342121786,-0.12816078161451117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06019442676744884,0.015296629727277968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070090488016283,0.18511454757854384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28370709129972127,0.027321833538228108,-10.344852064292704,0.687008634081354,0.0540998371,0.0439168579999999,0.0283406335,0.0092840145,-0.0109127355,-2.93455e-05,0.0042697945,1.823114507223025e-05,8.611583702500002e-10,0.061745,0.0223523,0.00049962531529,0.003812445025,-0.00557102,-0.00012977,1.6840252900000106e-08,3.1036263840400014e-05,-0.00015962,0.000350015,2.54785444e-08,1.2251050022500005e-07,9.91456e-05,9.91456e-05,9.82984999936e-09,9.82984999936e-09,0.0,0.0,0.0,0.0,0.023472534892289516,0.08510012561399705,1
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009901495374389625,0.000496418228723675,0.0,0.0,0.03552237501933138,-0.09927903580928553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05037186672769991,0.01398065603642279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236134257128076,0.15728174985189652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30291516917512507,0.027141288108748544,-10.048625890135892,0.30498353912199216,0.0539953221999999,0.0435248474,0.0275514241,0.0080946097,-0.0123856253,4.70428e-05,7.63883e-05,5.835172376889999e-09,2.2130250318399997e-09,0.068589,0.0068439999999999,4.684033599999994e-05,0.004704450921,-0.00565814,-8.711999999999956e-05,7.589894399999924e-09,3.20145482596e-05,1.4309100000000008e-05,0.0001739291,2.0475034281000014e-10,3.025133182681e-08,-0.0,-9.91456e-05,0.0,9.82984999936e-09,0.000115492,0.000115492,1.3338402064000002e-08,1.3338402064000002e-08,0.0731288786061307,0.06438892513288388,1
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006657605162229291,0.0003401947037383614,0.0,0.0,-0.021874426492384903,-0.07383225375500355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041524964972355895,0.01244247880021296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200665358441446,0.12658142226016356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210005189486928,0.024533496110956766,-9.958344330485396,0.054912525282016705,0.0538893367,0.0431280954,0.0267554619,0.0069016778,-0.0138500829,2.27318e-05,-2.4311e-05,5.910247209999999e-10,5.167347312399998e-10,0.054395,-0.0141939999999999,0.0002014696359999,0.002958816025,-0.0213129,-0.01565476,0.0002450715106576,0.00045423970641,-0.000411556,-0.0004258651,1.69378341136e-07,1.8136108339801e-07,-0.000103863,-0.000103863,1.0787522768999996e-08,1.0787522768999996e-08,0.0,-0.000115492,1.3338402064000002e-08,0.0,0.10967321941468768,0.046200488389729504,1
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043100024843804034,0.0002240506676557282,0.0,0.0,-0.06355176309556095,-0.05228333145485141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03375136057208553,0.010818824785815853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959970666707263,0.0968860277437493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368486035329907,0.020824119906238735,-10.000053494439866,-0.10275573177196401,0.0537818837,0.0427266454,0.0259529419,0.0057057388,-0.0153051112999999,4.44501e-10,-2.2731355499e-05,5.167145228219175e-10,1.97581139001e-19,0.0375515,-0.0168435,0.00028370349225,0.00141011515225,-0.0226768,-0.0013638999999999,1.860223209999994e-06,0.00051423725824,-0.000272927,0.0001386289999999,7.4489147329e-08,1.9217999641e-08,-0.0,0.000103863,0.0,1.0787522768999996e-08,0.0,0.0,0.0,0.0,0.135003709823787,0.03093735794650342,1
