,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
125,0.7440251730381964,0.17735707237004525,0.0,0.0,0.0,0.0,0.13770321342617092,-0.1372954510652674,0.0,0.0,-0.055166548433048614,0.014675601927721417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015852119009180494,0.0007734706371334125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109514466998183,0.02000347345424825,0.5765839092383731,7.2570572520331265,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,-0.0778429999999999,-0.0016954999999999,0.0060595326489999,2.874720249999914e-06,-0.13496,-0.055251,0.0182142016,0.0030526730009999,0.244921,-0.0772829999999999,0.059986296241,0.0059726620889999,-0.0140035,-0.0020485,0.00019609801225,4.19635225e-06,-0.000703615,0.000807695,6.523712130250001e-07,4.95074068225e-07,0.00049705,-0.000218091,4.756368428100006e-08,2.470587025e-07,-0.5839701060858266,-0.115530067174488,1
126,0.8547782779751637,0.14814626106054257,0.0,0.0,0.0,0.0,0.05616157232934157,-0.10761293067625562,0.0,0.0,-0.045814182790247675,0.013229277313363345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001100785226921886,0.0005487723088468012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32511011608467283,0.01977665416900828,4.971204169887224,5.8558639056185,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,-0.0528087,0.0250342999999999,0.0027887587956899,0.0006267161764899,-0.108875,0.026085,0.011853765625,0.0006804272249999,0.28054,0.035619,0.0787026916,0.001268713161,-0.0127528,0.0012506999999999,0.00016263390784,1.564250489999988e-06,-0.00107282,-0.000369205,1.3631233202499996e-07,1.1509427523999998e-06,0.000235454,-0.0002615959999999,6.843246721599998e-08,5.5438586116000015e-08,-0.656142685939827,-0.09655745390809282,1
127,0.944992760922928,0.11742407733046159,0.0,0.0,0.0,0.0,-0.006450967979729575,-0.0810520942587608,0.0,0.0,-0.03749774141100794,0.011633307728297942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007462522029596554,0.00037937373609932116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33835792695142125,0.017721869072249045,8.44686655602738,4.542798701012598,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,-0.062999,-0.0101903,0.003968874001,0.00010384221409,-0.0988588,0.0100161999999999,0.00977306233744,0.0001003242624399,0.28562,0.0050799999999999,0.0815787843999999,2.5806399999999733e-05,-0.012056,0.0006968,0.000145347136,4.855302400000061e-07,-0.00120315,-0.00013033,1.6985908900000033e-08,1.4475699225e-06,0.000448837,0.0002133829999999,4.553230468899998e-08,2.0145465256899998e-07,-0.7148373086837664,-0.07631741916803926,1
128,1.0150064528774094,0.08852237558347352,0.0,0.0,0.0,0.0,-0.052559790049689914,-0.058328506548435036,0.0,0.0,-0.03027200469072099,0.010007928561942736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004890625563035673,0.0002530621703591612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3498711608990641,0.0148730536313564,11.090235296365877,3.3818750177115553,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,-0.0666978,-0.0036988,0.00444859652484,1.3681121440000015e-05,-0.105109,-0.0062501999999999,0.011047901881,3.90650000399998e-05,0.257139,-0.0284809999999999,0.066120465321,0.0008111673609999,-0.0123873,-0.0003312999999999,0.0001534452012899,1.0975968999999865e-07,-0.00108991,0.00011324,1.2823297600000029e-08,1.1879038080999998e-06,0.00062072,0.0001718829999999,2.954376568900001e-08,3.852933183999999e-07,-0.7601665870758878,-0.0571794396972582,1
129,1.066709743341464,0.06275368785641565,0.0,0.0,0.0,0.0,-0.0847872165542676,-0.0394640139368209,0.0,0.0,-0.024122537708749316,0.008441496274460548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030405107433900577,0.00015984728019857448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593650278258796,0.011753629716544178,13.01354070005567,2.3908389095891733,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,-0.0666243,7.349999999999024e-05,0.00443879735049,5.402249999998565e-09,-0.0907173,0.0143916999999999,0.00822962851929,0.0002071210288899,0.296262,0.0391229999999999,0.0877711726439999,0.0015306091289999,-0.0116611,0.0007261999999999,0.00013598125321,5.273664399999972e-07,-0.00119149,-0.00010158,1.0318496399999998e-08,1.4196484201e-06,0.000366368,-0.0002543519999999,6.469493990399995e-08,1.3422551142400005e-07,-0.7933498667516014,-0.040076468284043626,1
130,1.100043950945709,0.032540543965830684,0.0,0.0,0.0,0.0,-0.10562679899758617,-0.02414308235355172,0.0,0.0,-0.01898618450801611,0.006993551838495045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1140753143232976e-08,1.1131121459977549e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017202493337561882,9.172435599916391e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3658941325511822,0.00566786489036277,14.306013603163713,1.481958523671166,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,-0.0681073,-0.0014829999999999,0.0046386043132899,2.199288999999954e-06,-0.0401073,0.05061,0.00160859551329,0.0025613721,0.348179,0.051917,0.121228616041,0.002695374889,-0.011191,0.0004701,0.0001252384809999,2.2099401000000107e-07,-0.00131652,-0.00012503,1.5632500900000036e-08,1.7332249104000004e-06,0.0006743119999999,0.0003079439999999,9.482950713599992e-08,4.5469667334400005e-07,-0.8141594928586133,-0.019421229587874345,1
131,1.106293701994084,-0.015626102592764535,0.0,0.0,0.0,0.0,-0.11730854102359436,-0.01193872363374309,0.0,0.0,-0.014768952834855917,0.005699202187653163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025242946362721906,0.0012648054954645027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.852884889641293e-05,4.239562811830969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36547481963028305,-0.007798227475505256,14.95971753718018,0.5064085482884324,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,-0.0643998,0.0037074999999999,0.00414733424004,1.3745556249999917e-05,-0.0801233999999999,-0.0400160999999999,0.0064197592275599,0.0016012882592099,0.304399,-0.04378,0.0926587512009999,0.0019166884,-0.0118027,-0.0006116999999999,0.0001393037272899,3.741768899999997e-07,-0.00119402,0.0001225,1.5006250000000002e-08,1.4256837604000004e-06,0.000472326,-0.000201986,4.079834419599999e-08,2.2309185027600006e-07,-0.8158671860648341,0.015362158581813598,1
132,1.0728788932229176,-0.07983189744430702,0.0,0.0,0.0,0.0,-0.1217730512834166,-0.0024285526146015208,0.0,0.0,-0.011360674600360146,0.0045740947884378115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005354149675928502,0.015061138180749322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2801671668428619e-05,6.98634265276897e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544202449254437,-0.02353384118182273,14.936148479746533,-0.48019643651431065,0.0444001387999999,0.0107650212999999,-0.0278152538,-0.0536179588,-0.0547900339,-0.0667719,-0.0023720999999999,0.00445848662961,5.626858409999942e-06,-0.0964082,-0.0162848,0.00929454102724,0.00026519471104,0.312958,0.008559,0.0979427097639999,7.325648100000066e-05,-0.0120043,-0.0002015999999999,0.0001441032184899,4.064255999999988e-08,-0.00133193,-0.00013791,1.9019168099999995e-08,1.7740375249e-06,8.121119999999999e-05,-0.0003911148,1.5297078677904e-07,6.595259005439999e-09,-0.786734860226684,0.06848387767492736,1
133,0.9944861491202133,-0.14459244050567632,0.0,0.0,0.0,0.0,-0.12069367978408328,0.004763309493488855,0.0,0.0,-0.008646278670123606,0.0036193786513149897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028804974254755852,0.05210455231524074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33523168684528587,-0.03158203455120431,14.301145721610201,-1.2812152062278315,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044441999999,-0.0752203999999999,-0.0084484999999999,0.0056581085761599,7.137715224999998e-05,-0.100816,-0.0044077999999999,0.010163865856,1.9428700839999663e-05,0.294317,-0.018641,0.086622496489,0.000347486881,-0.0124241,-0.0004198,0.00015435826081,1.7623204000000124e-07,-0.0008978379999999,0.000434092,1.8843586446400024e-07,8.061130742439996e-07,0.000236979,0.0001557678,2.4263607516840005e-08,5.6159046441e-08,-0.7159707798647084,0.13389356197343483,1
134,0.8770893347397408,-0.1942111816247437,0.0,0.0,0.0,0.0,-0.11550985363101163,0.009964537384712346,0.0,0.0,-0.00647558670869398,0.0028051135514245203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08467748085492932,0.10537746598438766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31491801572061173,-0.028564039712969936,13.237380590620743,-1.7776370747406287,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,-0.065854,0.0093663999999999,0.004336749316,8.772944895999994e-05,-0.0936318,0.0071842,0.00876691397124,5.1612729640000017e-05,0.304758,0.0104409999999999,0.0928774385639999,0.0001090144809999,-0.0120421,0.000382,0.00014501217241,1.459240000000003e-07,-0.0014651899999999,-0.0005673519999999,3.2188829190399965e-07,2.1467817360999983e-06,8.121119999999999e-05,-0.0001557678,2.4263607516840005e-08,6.595259005439999e-09,-0.6007459828795141,0.19646282998288994,1
135,0.7345672005605095,-0.22066481192612084,0.0,0.0,0.0,0.0,-0.1074545798180976,0.0134681348155774,0.0,0.0,-0.004791462084284195,0.0021415598288500276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774934627157168,0.15760873443581083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999304830151917,-0.017830525372123547,11.955235956645323,-1.9721853553904853,0.0438193022,0.0089870223,-0.0301547777999999,-0.0548365465,-0.0532227084,-0.0709485,-0.0050945,0.00503368965225,2.5953930250000014e-05,-0.0321923,0.0614395,0.00103634417929,0.0037748121602499,0.378668,0.07391,0.1433894542239999,0.0054626881,-0.0109828,0.0010593,0.0001206218958399,1.1221164900000018e-06,-0.0008494369999999,0.0006157529999999,3.791517570089998e-07,7.215432169689994e-07,0.000452734,0.0003715228,1.3802919091984e-07,2.04968074756e-07,-0.44891697157043836,0.2416189148910284,1
136,0.5829797792216961,-0.22409726952488523,0.0,0.0,0.0,0.0,-0.09757204545613692,0.015546400377914512,0.0,0.0,-0.003503212777512467,0.0016114845196118692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005130472707718,0.19421444250052133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29340658809705694,-0.0048091841401432,10.632264102119313,-1.9409565868609375,0.0436232962,0.0083923118,-0.0309200904999999,-0.0551951809999999,-0.0526272988,-0.073484,-0.0025355,0.005399898256,6.4287602500000514e-06,-0.0984023,-0.0662099999999999,0.00968301264529,0.0043837640999999,0.2917,-0.0869679999999999,0.08508889,0.0075634330239999,-0.0141136,-0.0031308,0.0001991937049599,9.801908639999998e-06,-0.00185523,-0.001005793,1.011619558849001e-06,3.4418783529000007e-06,0.000765617,0.000312883,9.7895771689e-08,5.86169390689e-07,-0.2755882213879226,0.2621435342690324,1
137,0.4361370909737574,-0.20970335847364757,0.0,0.0,0.0,0.0,-0.0867279083112243,0.01645888388931785,0.0,0.0,-0.0025286265281750766,0.0011943452468435437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44026135492272306,0.20907111995552033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951782166464054,0.00634528326902803,9.386226118337222,-1.7749928915668587,0.0434261022,0.0077966871,-0.0316778247,-0.0555297655999999,-0.0519960603,-0.0757661999999999,-0.0022821999999999,0.0057405170624399,5.208436839999929e-06,-0.11776,-0.0193576999999999,0.0138674176,0.0003747205492899,0.313236,0.021536,0.098116791696,0.000463799296,-0.012617,0.0014965999999999,0.000159188689,2.2398115599999968e-06,-0.000407635,0.001447595,2.0955312840250003e-06,1.66166293225e-07,0.000588939,-0.000176678,3.1215115683999995e-08,3.468491457210001e-07,-0.09758993400322201,0.2587714710202912,1
138,0.30353632561495547,-0.18429759632268672,0.0,0.0,0.0,0.0,-0.07561694213392965,0.016453419036808806,0.0,0.0,-0.0017990171071206856,0.0008706018230300943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582200192939074,0.20365972149699355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30312020974236714,0.013718674187249816,8.278734521802335,-1.5481511804325458,0.0432277255999999,0.007200213,-0.0324277947,-0.0558401546,-0.0513294226999999,-0.0718832,0.0038829999999999,0.0051671944422399,1.507768899999998e-05,-0.0999364,0.0178236,0.0099872840449599,0.0003176807169599,0.342679,0.029443,0.117428897041,0.0008668902489999,-0.0108478,0.0017692,0.00011767476484,3.1300686400000013e-06,-0.00104046,-0.000632825,4.004674806250004e-07,1.0825570116000005e-06,0.000523579,-6.535999999999997e-05,4.2719295999999975e-09,2.7413496924100004e-07,0.07087752763814453,0.2372375253349214,1
139,0.19022391376378436,-0.1540205918608551,0.0,0.0,0.0,0.0,-0.06477208441558431,0.015762172925314358,0.0,0.0,-0.0012582070820324374,0.0006225595955468687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7145991174955277,0.18360608077311896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31454727741063576,0.017198719050470487,7.331300779118761,-1.3083207109884833,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,-0.0703993,0.0014838999999999,0.00495606144049,2.201959209999948e-06,-0.130615,-0.0306786,0.017060278225,0.00094117649796,0.269169,-0.07351,0.072451950561,0.0054037201,-0.0138529,-0.0030050999999999,0.00019190283841,9.03062601e-06,-0.00161658,-0.0005761199999999,3.319142543999998e-07,2.6133308964e-06,0.000511851,-1.172800000000002e-05,1.3754598400000048e-10,2.61991446201e-07,0.2202830585465661,0.2048568832997462,1
140,0.09770191634855042,-0.12333698737844984,0.0,0.0,0.0,0.0,-0.05457719351231238,0.014595517947462451,0.0,0.0,-0.0008611077015586997,0.0004347876606596631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300456376765368,0.15545573024910764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32711596980420604,0.01763915429927265,6.541968396101884,-1.081010598297122,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917892999999,-0.073476,-0.0030766999999999,0.005398722576,9.466082889999923e-06,-0.0639661,0.0666489,0.00409166194921,0.00444207587121,0.374854,0.105685,0.140515521316,0.011169319225,-0.0108827999999999,0.0029701,0.0001184353358399,8.821494010000009e-06,-0.00148038,0.0001361999999999,1.8550439999999985e-08,2.1915249444000003e-06,0.000650906,0.000139055,1.9336293025e-08,4.23678620836e-07,0.3458539677859934,0.1681737092591472,1
141,0.025137940777914494,-0.09493967116594001,0.0,0.0,0.0,0.0,-0.04528400004366164,0.013136197006399918,0.0,0.0,-0.0005721371458427655,0.0002942319095902395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252408951191926,0.1247245269361286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33919601201535104,0.016162434523197645,5.897675376609405,-0.8767648507364502,0.0426255538999999,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,-0.0750787,-0.0016026999999999,0.00563681119369,2.568647289999996e-06,-0.0957842,-0.0318181,0.00917461296964,0.00101239148761,0.287274,-0.08758,0.0825263510759999,0.0076702564,-0.0135063,-0.0026235,0.00018242013969,6.882752250000003e-06,-0.000852813,0.000627567,3.938403394890001e-07,7.272900129690002e-07,0.000790743,0.0001398369999999,1.9554386568999992e-08,6.25274492049e-07,0.44658397462581106,0.1319153201528987,1
142,-0.029557371806358604,-0.07010724700409897,0.0,0.0,0.0,0.0,-0.03703237824233136,0.011535390519635097,0.0,0.0,-0.00036364339858403907,0.00019012580974594957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999653766586835,0.09517498526294851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34987949370427857,0.013752796943568641,5.381678097177063,-0.6979555170590921,0.0424225009999999,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,-0.0692228,0.0058558999999999,0.00479179603984,3.429156480999997e-05,-0.108939,-0.0131547999999999,0.011867705721,0.0001730487630399,0.287648,0.000374,0.082741371904,1.3987600000003065e-07,-0.0127777,0.0007285999999999,0.00016326961729,5.308579599999991e-07,-0.00136429,-0.000511477,2.6160872152900065e-07,1.8612872041000016e-06,0.0005662719999999,-0.000224471,5.0387229841000025e-08,3.2066397798399986e-07,0.5239236985151341,0.09889328274833534,1
143,-0.06895627142337885,-0.049183703916584075,0.0,0.0,0.0,0.0,-0.02987233426381086,0.009911364883877753,0.0,0.0,-0.00021443627088680816,0.00011378090942014417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0558711061621417,0.06878197205448734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3588105240765244,0.011062957394882613,4.977099013557638,-0.543895527389668,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,-0.0725149999999999,-0.0032921999999999,0.0052584252249999,1.0838580839999787e-05,-0.124285,-0.0153459999999999,0.0154467612249999,0.0002354997159999,0.266033,-0.0216149999999999,0.070773557089,0.0004672082249999,-0.0124746,0.0003030999999999,0.00015561564516,9.18696099999993e-08,-0.00142038,-5.60899999999993e-05,3.1460880999999227e-09,2.0174793444e-06,0.000603699,3.742700000000003e-05,1.4007803290000026e-09,3.64452482601e-07,0.5806079250498029,0.0703392980387294,1
