,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11982211805125359,-0.13119151539954516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03303423134754675,0.010656027724660476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744435331744788,0.14200381701347284,0.0,0.0,-0.0002485784278433098,0.00013141313678330306,0.0,0.0,0.0,0.0,-0.2411262144824679,2.9181832150072613,0.0536729659999999,0.0423205409,0.025144061,0.0045073136,-0.0167497199,-0.243038,0.0011549999999999,1.3340249999999751e-06,0.059067469444,0.0400901,-0.0353315,0.00160721611801,0.00124831489225,0.0377931,-0.0202758,0.0014283184076099,0.00041110806564,0.00120317,-0.00025246,1.4476180488999996e-06,6.37360516000001e-08,0.00645944,-0.0001900499999999,4.1724365113600014e-05,3.611900249999991e-08,0.00380158,-3.8129999999999935e-05,1.4452010496400004e-05,1.453896899999995e-09,0.6626910555346239,0.1653658029325092,1
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04222482949860757,-0.10202652029300754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026459057733357508,0.009057309643190205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605322247028798,0.11143553243067197,0.0,0.0,-0.0001326569741742898,7.108165095065955e-05,0.0,0.0,0.0,0.0,1.4903768729251423,2.27114910757909,0.0535625866,0.0419098264,0.0243290173,0.0033069244,-0.0181829253,-0.246467,-0.003429,1.1758041000000104e-05,0.060745982089,0.02176,-0.0183301,0.0004734975999999,0.00033599256601,0.0421526,0.0043595,0.00177684168676,1.900524025000002e-05,0.000240325,-0.000962845,5.7756105625e-08,9.27070494025e-07,0.00684315,0.0003837099999999,4.68287019225e-05,1.4723336409999987e-07,0.00350092,-0.00030066,1.2256440846399996e-05,9.03964356000002e-08,0.7621564646275976,0.13025818760337587,1
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016887375712259883,-0.07620262585297338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020926924565596316,0.007556436652794687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0267154736083681,0.0831475888180155,0.0,0.0,-5.07967335546759e-05,2.7541640845864015e-05,0.0,0.0,0.0,0.0,2.8110334976472005,1.6954229482668777,0.0534507485,0.0414945464,0.0235080105,0.0021050944,-0.0196037516,-0.243242,0.003225,1.0400625000000036e-05,0.059166670564,0.0280525,0.0062925,0.0007869427562499,3.959555625e-05,0.0720621999999999,0.0299095999999999,0.0051929606688399,0.0008945841721599,0.00128987,0.001049545,1.6637646169e-06,1.101544707025e-06,0.0066208,-0.00022235,4.383499264e-05,4.943952250000023e-08,0.00377662,0.0002757,1.42628586244e-05,7.601049000000014e-08,0.8388528748095416,0.09809140954474661,1
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060017342222316736,-0.05426250027867863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0163542392708532,0.0061977209942715794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0749630198275812,0.05759297964679188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7746742453936193,1.202712835806736,0.0533374546999999,0.0410747463,0.022681242,0.0009023471,-0.0210112316,-0.243629,-0.0003869999999999,1.497689999999773e-07,0.0593550896409999,0.0433198,0.0152673,0.00187660507204,0.00023309044929,0.042513,-0.0295491999999999,0.001807355169,0.0008731552206399,0.000630329,-0.000659541,3.97314648241e-07,4.3499433068100003e-07,0.00644792,-0.0001728799999999,4.157567232640001e-05,2.9887494399999795e-08,0.00372414,-5.248000000000016e-05,1.38692187396e-05,2.7541504000000155e-09,0.8952115958247371,0.06943616857393647,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3486432542688098e-05,9.870903712238876e-05,-0.08978032193686619,-0.03613640543636282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012635769236739251,0.00500399458051254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103879046552629,0.024589413449974312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428452562310786,0.7631399778328992,0.0532227084,0.0406504716999999,0.0218489144,-0.0003007933,-0.0224044071,-0.251762,-0.008133,6.614568900000002e-05,0.0633841046439999,0.0772773999999999,0.0339575999999999,0.0059717965507599,0.0011531185977599,0.0206887,-0.0218242999999999,0.00042802230769,0.00047630007049,0.00122444,0.000594111,1.4992533136000004e-06,3.52967880321e-07,0.00642873,-1.919000000000053e-05,4.13285694129e-05,3.682561000000202e-10,0.00371492,-9.219999999999886e-06,1.38006306064e-05,8.500839999999794e-11,0.9308843777540969,0.035798347172214987,1
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015187018789743667,0.005568066026689899,-0.10862348223290882,-0.021472488474583197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009657265929195762,0.003981637685641485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103121391355785,-0.027542832901351098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737167073866647,0.13264373582214772,0.0531065125999999,0.0402217689,0.0210112316,-0.0015038026999999,-0.0237823296,-0.243279,0.0084829999999999,7.196128899999986e-05,0.059184671841,0.0379827,-0.0392946999999999,0.00144268549929,0.0015440734480899,0.000632458,-0.020056242,4.00003121764e-07,0.0004022528431625,0.000885892,-0.000338548,7.84804635664e-07,1.146147483040001e-07,0.00642849,-2.3999999999944205e-07,4.13254836801e-05,5.759999999973218e-14,0.00374181,2.68899999999999e-05,1.40011420761e-05,7.230720999999945e-10,0.9372033985824834,-0.016081994119763503,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013757116688253692,0.030687102697449526,-0.118718885865395,-0.009838314546533009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007282089417860523,0.0031128441520340035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0607922979804534,-0.09328504894302665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.348810732477473,-1.248792866686992,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,-0.242694,0.000585,3.422250000000027e-07,0.058900377636,0.0225056,-0.0154771,0.0005065020313599,0.00023954062441,0.0222494,0.021616942,0.00049503580036,0.0004672921814313,0.000630755,-0.000255137,3.97851870025e-07,6.5094888769e-08,0.0064516,2.3110000000000665e-05,4.162314256000001e-05,5.340721000000309e-10,0.00330842,-0.00043339,1.0945642896399997e-05,1.8782689210000008e-07,0.8990264374220611,-0.0910809714559924,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05209390160832264,0.07770347566290904,-0.12195129377463894,-0.0008191585950322042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00541327111068046,0.0023901039829839496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738076558342262,-0.1560908230582266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6847633446651455,-3.437845479165745,0.0528697853,0.039351266,0.0193206232,-0.0039073318,-0.0264886742,-0.249961,-0.007267,5.2809289000000345e-05,0.062480501521,0.0175733,-0.0049322999999999,0.00030882087289,2.432758328999997e-05,0.0332836,0.0110342,0.00110779802896,0.00012175356964,0.00101692,0.000386165,1.0341262864e-06,1.4912340722499998e-07,0.00661216,0.0001605599999999,4.37206598656e-05,2.5779513599999623e-08,0.0035719,0.00026348,1.275846961e-05,6.942171040000021e-08,0.8044161169755515,-0.17707835411484782,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12662023175248188,0.13268384278993559,-0.1199447534227639,0.005950595267352238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003977140910790226,0.0018090580291044238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8501376794444705,-0.20143837766165407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6031835355881141,-5.854882022258583,0.0527492603,0.0389095607,0.0184681119,-0.0051068043,-0.0278152538,-0.255783,-0.0058219999999999,3.3895683999999605e-05,0.0654249430889999,0.0796932,0.0621199,0.00635100612624,0.00385888197601,0.0540065,0.0207229,0.00291670204225,0.00042943858441,0.00162013,0.00060321,2.6248212169e-06,3.638623041000001e-07,0.0065955,-1.665999999999994e-05,4.350062025e-05,2.7755559999999795e-10,0.00367153,9.962999999999988e-05,1.34801325409e-05,9.926136899999972e-09,0.6539415773832592,-0.25306728830812836,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2359289749382958,0.17844184532575577,-0.11409561650399064,0.01079045607838471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028859353060346916,0.001349118762313613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045466483198071,-0.22307111717818856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.396168390446975,-7.8108990673017376,0.0526272988,0.0384636168,0.0176110741,-0.0063040516,-0.0291228966999999,-0.254726,0.0010569999999999,1.1172489999999464e-06,0.064885335076,0.0730026999999999,-0.0066905,0.0053293942072899,4.4762790250000206e-05,0.023243,-0.0307635,0.000540237049,0.00094639293225,0.00137959,-0.00024054,1.9032685681e-06,5.785949160000001e-08,0.00637422,-0.0002212799999999,4.06306806084e-05,4.896483839999998e-08,0.00376326,9.172999999999994e-05,1.41621258276e-05,8.414392899999988e-09,0.46123957075932337,-0.30276457187606665,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36917559420802465,0.2044035536409843,-0.10559809613137669,0.013988323358911143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020656411157993436,0.000990215252080994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5529258449304522,-0.2224354035186183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.203074132528744,-8.896815597497225,0.052503904,0.038013483,0.0167497199,-0.0074985521999999,-0.0304107125,-0.250761,0.0039649999999999,1.572122499999997e-05,0.062881079121,0.0385792,-0.0344235,0.0014883546726399,0.0011849773522499,0.0323875,0.0091445,0.00104895015625,8.362188025e-05,0.00106597,-0.0003136199999999,1.1362920409000002e-06,9.835750439999995e-08,0.00633604,-3.817999999999964e-05,4.014540288160001e-05,1.4577123999999724e-09,0.00383025,6.698999999999984e-05,1.46708150625e-05,4.4876600999999795e-09,0.2469572211147262,-0.32056476564956055,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5117215489112104,0.2086037301458281,-0.09546008147519765,0.015813549473417905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014552259585315557,0.0007138425507291781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40831618845137596,-0.2052971322656514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.393200917321945,-9.054416283795403,0.0523790793,0.0375592082,0.0158842603,-0.0086897854,-0.0316778247,-0.262453,-0.011692,0.000136702864,0.068881577209,0.0339796,-0.0045995999999999,0.00115461321616,2.115632015999996e-05,0.0512557,0.0188682,0.00262714678249,0.00035600897124,0.00108592,1.994999999999992e-05,1.1792222464e-06,3.9800249999999663e-10,0.00653696,0.0002009199999999,4.273184604159999e-05,4.036884639999976e-08,0.00367949,-0.0001507599999999,1.35386466601e-05,2.2728577599999936e-08,0.03178395405827954,-0.31004377967632957,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6501019427882435,0.1950547955638787,-0.0845125202203544,0.01652346114023617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001005345932472955,0.0005036350423069668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2792915471136275,-0.17847513257805678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.396597072802056,-8.464340147604208,0.0522528282,0.0371008419,0.0150149076,-0.0098772321999999,-0.0329233704,-0.259835,0.002618,6.853924000000338e-06,0.0675142272249999,0.0409754,0.0069958,0.00167898340516,4.894121764000005e-05,0.0525889,0.0013331999999999,0.00276559240321,1.7774222399999993e-06,0.0005803999999999,-0.00050552,3.368641599999999e-07,2.555504704000001e-07,0.00633596,-0.0002009999999999,4.01443891216e-05,4.040099999999991e-08,0.00385827,0.0001787799999999,1.48862473929e-05,3.196228839999997e-08,-0.16812034018760952,-0.2795422932829917,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746830971659657,0.170172955097135,-0.07341706813264991,0.016363191472896416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006768047017935564,0.00034558824326941066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701001361620747,-0.1478197343887411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.808739273451707,-7.399689982779157,0.052125154,0.036638434,0.0141418747,-0.0110603754,-0.0341465018,-0.257315,0.0025199999999999,6.3503999999998325e-06,0.066211009225,0.0730996999999999,0.0321242999999999,0.00534356614009,0.0010319706504899,0.0753373999999999,0.0227484999999999,0.0056757238387599,0.0005174942522499,0.00148933,0.00090893,2.2181038489000004e-06,8.261537449000003e-07,0.00640805,7.209000000000035e-05,4.10631048025e-05,5.1969681000000495e-09,0.00388771,2.943999999999993e-05,1.51142890441e-05,8.667135999999962e-10,-0.3427351950851824,-0.2381633797856632,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802042354873979,0.14014803357489014,-0.0626757546459263,0.015561069099105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043895883206630126,0.0002280395320450721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08168141883223876,-0.11742917522104106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.409313839055216,-6.119944297104849,0.0519960603,0.0361720351,0.0132653756,-0.0122386992,-0.0353463861,-0.263777,-0.0064619999999999,4.175744399999958e-05,0.0695783057289999,0.115518,0.0424183,0.013344408324,0.00179931217489,0.0413758,-0.0339615999999999,0.00171195682564,0.0011533902745599,0.00155227,6.293999999999983e-05,2.4095421529e-06,3.9614435999999775e-09,0.0064959,8.785000000000043e-05,4.2196716810000015e-05,7.717622500000075e-09,0.00377491,-0.0001128,1.4249945508099997e-05,1.2723840000000032e-08,-0.48768492586730716,-0.19340814566534187,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9650560729542331,0.10964982441097156,-0.05264459034614527,0.014322374757272889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026819690783781784,0.00014149834528520762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012874688532883708,-0.08967789520348582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.13046909513157,-4.819722455460621,0.0518655504999999,0.0357016957,0.0123856253,-0.0134116904,-0.0365222065,-0.252315,0.0114619999999999,0.0001313774439999,0.063662859225,0.0673949,-0.0481231,0.0045420725460099,0.00231583275361,0.0143122999999999,-0.0270635,0.00020484193129,0.00073243303225,0.0008574779999999,-0.000694792,7.352685204839995e-07,4.827359232640003e-07,0.00599741,-0.00049849,3.59689267081e-05,2.484922801000008e-07,0.00383261,5.7700000000000366e-05,1.46888994121e-05,3.3292900000000432e-09,-0.6027614158601061,-0.15035373088339635,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0301026234028972,0.0815581845924514,-0.04355128319156254,0.012823788486872371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014656684047514515,7.83951278357606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03855711140607656,-0.06561981495693545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.00735823876176,-3.6189957761311904,0.0517336283,0.0352274672,0.0115028392,-0.0145788378,-0.0376731624,-0.254253,-0.0019379999999999,3.755843999999982e-06,0.064644588009,0.0537154,-0.0136794999999999,0.0028853441971599,0.0001871287202499,0.0619794999999999,0.0476671999999999,0.0038414584202499,0.0022721619558399,0.00109385,0.000236372,1.1965078224999998e-06,5.58717223840001e-08,0.00642148,0.00042407,4.12354053904e-05,1.7983536490000034e-07,0.00369578,-0.00013683,1.36587898084e-05,1.8722448900000036e-08,-0.6903015903986841,-0.11180907243456191,1
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0773078826233338,0.05598887562673242,-0.03551599295530811,0.011209944881910554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0586540416377784e-05,3.279863977656006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07521804855977819,-0.0454664003557613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.12166340975543,-2.5256537069814486,0.0516002971,0.0347494012999999,0.0106172337999999,-0.0157396328,-0.0387984702,-0.257268,-0.0030149999999999,9.09022499999994e-06,0.066186823824,0.0583214,0.004606,0.00340138569796,2.1215236000000056e-05,0.0813144999999999,0.0193349999999999,0.0066120479102499,0.0003738422249999,0.00130575,0.0002119,1.7049830625e-06,4.4901610000000055e-08,0.00654436,0.0001228799999999,4.28286478096e-05,1.509949439999992e-08,0.00384671,0.00015093,1.47971778241e-05,2.277986490000002e-08,-0.7536978817867357,-0.07807482722994143,1
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322400960003831e-11,1.3220815869675557e-10,0.0,0.0,0.0,0.0,1.1048089590229777,0.02203294577184661,-0.028573447917393798,0.009592608307979353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.460913722722526e-07,1.345988181264492e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09966834847777518,-0.028985179529993382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.405185159887395,-1.1096325008811478,0.0514655607,0.03426755,0.0097290262,-0.0168935698,-0.0398973639,-0.256488,0.00078,6.084000000000046e-07,0.065786094144,0.0827858,0.0244644,0.00685348868164,0.00059850686736,0.0927738,0.0114593,0.00860697796644,0.00013131555649,0.00122758,-7.817000000000002e-05,1.5069526564e-06,6.110548900000003e-09,0.00645636,-8.799999999999954e-05,4.168458444960001e-05,7.74399999999992e-09,0.00371901,-0.0001277,1.38310353801e-05,1.630729000000003e-08,-0.7938418727969399,-0.04189117394393014,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001302311022340344,0.0007205131759121196,0.0,0.0,0.0,0.0,1.10183837068839,-0.03125096460288218,-0.02269468059678957,0.008052291224798188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11423456057594981,-0.015769248592841956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.436926759671245,1.0673637811806251,0.0513294226999999,0.0337819658,0.0088384339,-0.0180401457,-0.0409690953,-0.261649,-0.0051609999999999,2.6635920999999703e-05,0.0684601992009999,0.124899,0.0421131999999999,0.015599760201,0.0017735216142399,0.0903484,-0.0024254,0.0081628333825599,5.882565160000039e-06,0.00160752,0.00037994,2.5841205504000005e-06,1.4435440360000005e-07,0.00660017,0.0001438099999999,4.35622440289e-05,2.0681316099999843e-08,0.00385713,0.0001381199999999,1.48774518369e-05,1.9077134399999956e-08,-0.8056979067397637,0.004147071917198614,1
