,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00392755463330997,0.0017885331851447924,0.0,0.0,0.4589483020139813,-0.21293470606233528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09288037412925003,0.016076091557777634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924348440479981,0.19259742779490588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24546570648728225,-0.0009585225296445089,-13.534139986918317,2.809313205277655,0.0544045307,0.0450640175,0.0306658191,0.0128258934,-0.0064535251,0.00355019,0.00067913,4.612175569e-07,1.26038490361e-05,0.0371711,0.0172031,0.00029594664961,0.00138169067521,-0.00289749,-0.01166882,8.3954483001e-06,0.0001361613601924,0.000202249,0.000428543,4.090465800100001e-08,1.8364910284900005e-07,0.000429157,0.0002603709999999,1.84175730649e-07,6.7793057641e-08,-1.3234899999999996e-23,-1.3234899999999996e-23,1.751625780099999e-46,1.751625780099999e-46,-0.37599203646760915,-0.03645446446468754,1
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028484805968506423,0.0013329999104381412,0.0,0.0,0.3236120620710811,-0.18884780923285646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08184322285913624,0.016555467603479035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4315966170812919,0.20879052249538566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25144386588614476,0.014154635797513925,-11.974504202873856,1.9611700992832564,0.0543044441999999,0.044686485,0.0298980218,0.0116501718999999,-0.0079456754,0.000135484,-0.0034147059999999,1.1660217066436e-05,1.8355914256000003e-08,0.0434916,0.0063205,3.994872025e-05,0.00189151927056,-0.0147445,-0.0118470099999999,0.00021740028025,0.00014035164594,0.000233311,3.106199999999997e-05,5.4434022720999993e-08,9.64847843999998e-10,0.000510714,8.155699999999999e-05,2.60828789796e-07,6.651544249000001e-09,0.0,1.3234899999999996e-23,0.0,1.751625780099999e-46,-0.4128651257464008,-0.06466760065557228,1
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020376427371672735,0.0009777292252691862,0.0,0.0,0.20702308822083296,-0.15900381704603184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07079270635564872,0.016221188238377544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573776453487822,0.2044705525375802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654884472309396,0.023465756782233775,-10.94744807049372,1.2362672533161516,0.0542028787,0.0443040846,0.0291228966999999,0.010469374,-0.0094324163,-3.83513e-05,-0.0001738353,3.0218711526090004e-08,1.47082221169e-09,0.0431242,-0.0003674,1.3498276000000285e-07,0.0018596966256399,-0.00330933,0.0114351699999999,1.09516650489e-05,0.0001307631129288,0.000210826,-2.2485000000000013e-05,4.4447602276e-08,5.055752250000007e-10,0.00034757,-0.000163144,1.208049049e-07,2.6615964736e-08,0.0,0.0,0.0,0.0,-0.4638774989290199,-0.07979435144116391,1
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00143450198947399,0.0007042932517533727,0.0,0.0,0.11117212342121786,-0.12816078161451117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06019442676744884,0.015296629727277968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070090488016283,0.18511454757854384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28370709129972127,0.027321809480420622,-10.344852064292704,0.6870062667883867,0.0540998371,0.0439168579999999,0.0283406335,0.0092840145,-0.0109127355,-0.000188503,-0.0001501517,2.254553301289e-08,3.5533381009e-08,0.0328415,-0.0102826999999999,0.0001057339192899,0.00107856412225,0.00899605,0.01230538,8.092891560250001e-05,0.0001514223769444,9.47367e-05,-0.0001160892999999,8.97504232689e-09,1.3476725574489992e-08,0.0007975689999999,0.0004499989999999,6.361163097609999e-07,2.02499100001e-07,0.0,0.0,0.0,0.0,-0.5205213809276302,-0.08326690809455956,1
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009901495374389625,0.000496418228723675,0.0,0.0,0.03552237501933138,-0.09927903580928553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05037186672769991,0.01398065603642279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236134257128076,0.15728174985189652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30291516917512507,0.027141262422133553,-10.048625890135892,0.30498123961676454,0.0539953221999999,0.0435248474,0.0275514241,0.0080946097,-0.0123856253,0.00287509,0.003063593,9.385602069649e-06,8.2661425081e-06,0.0159498,-0.0168917,0.00028532952889,0.0002543961200399,0.0248596,0.0158635499999999,0.00061799971216,0.0002516522186024,0.000273827,0.0001790903,7.498122592900003e-08,3.207333555409002e-08,0.000389893,-0.0004076759999999,1.5201655144900008e-07,1.6619972097599994e-07,0.0,0.0,0.0,0.0,-0.576139776372469,-0.07846979499963044,1
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006657605162229291,0.0003401947037383614,0.0,0.0,-0.021874426492384903,-0.07383225375500355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041524964972355895,0.01244247880021296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200665358441446,0.12658142226016356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210005189486928,0.02453346889073942,-9.958344330485396,0.054910246436620666,0.0538893367,0.0431280954,0.0267554619,0.0069016778,-0.0138500829,0.00640844,0.00353335,1.24845622225e-05,4.106810323359999e-05,0.00263715,-0.01331265,0.0001772266500225,6.9545601225e-06,0.0159974999999999,-0.0088621,0.0002559200062499,7.853681641000002e-05,-0.000204564,-0.000478391,4.1846430096000015e-08,2.2885794888100005e-07,0.000366109,-2.3784e-05,1.3403579988100006e-07,5.65678656e-10,-0.000172907,-0.000172907,2.9896830649000004e-08,2.9896830649000004e-08,-0.6265219527045849,-0.06897888988431576,1
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043100024843804034,0.0002240506676557282,0.0,0.0,-0.06355176309556095,-0.05228333145485141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03375136057208553,0.010818824785815853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959970666707263,0.0968860277437493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368486035329907,0.020824091342134757,-10.000053494439866,-0.10275802016199248,0.0537818837,0.0427266454,0.0259529419,0.0057057388,-0.0153051112999999,0.00792784,0.0015194,2.3085763600000017e-06,6.28506470656e-05,-0.00076157,-0.00339872,1.15512976384e-05,5.799888649e-07,0.0250429,0.0090454,0.0006271468404099,8.181926116000004e-05,-0.000450007,-0.000245443,2.02506300049e-07,6.024226624899999e-08,0.000366109,0.0,1.3403579988100006e-07,0.0,-0.000187952,-1.5045000000000016e-05,3.5325954304000006e-08,2.2635202500000046e-10,-0.6696356664052935,-0.057648828902513743,1
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026250815109710553,0.00013857732280861155,0.0,0.0,-0.09211714802367216,-0.034521675613383804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027068570673792116,0.009213733258931283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052979453242904,0.07029871494210722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500742098978785,0.016878818197683786,-10.124167235189752,-0.19980592660863436,0.0536729659999999,0.0423205409,0.025144061,0.0045073136,-0.0167497199,0.00890172,0.00097388,9.484422543999996e-07,7.92406189584e-05,0.0007560569999999,0.0015176269999999,2.303191711128999e-06,5.716221872489996e-07,0.00864693,-0.01639597,7.476939842490001e-05,0.0002688278322409,-0.0005620509999999,-0.0001120439999999,3.159013266009999e-07,1.2553857935999988e-08,0.000366109,0.0,1.3403579988100006e-07,0.0,-0.000219095,-3.114299999999997e-05,4.8002619025e-08,9.69886448999998e-10,-0.7050022939625941,-0.0463054207848409,1
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001425318990329168,7.627594293613184e-05,0.0,0.0,-0.10999294503982956,-0.020180282745740647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021435403119064927,0.007700683054467241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0922969053762568,0.043065260167977445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602722594943735,0.011452235767943098,-10.283718636593534,-0.20045153600469237,0.0535625866,0.0419098264,0.0243290173,0.0033069244,-0.0181829253,0.00600481,-0.00289691,8.392087548099999e-06,3.60577431361e-05,0.000404242,-0.0003518149999999,1.2377379422499982e-07,1.63411594564e-07,0.0132422,0.0045952699999999,0.0001753558608399,2.1116506372899987e-05,-0.00054072,2.1330999999999976e-05,2.923781184e-07,4.5501156099999884e-10,0.000291835,-7.427400000000004e-05,8.5167667225e-08,5.516627076000007e-09,-0.000207507,1.1587999999999985e-05,4.3059155049e-08,1.3428174399999964e-10,-0.7321223906096954,-0.03241669780385112,1
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.774572132267603e-05,3.127470060229478e-05,0.0,0.0,-0.11932204866300067,-0.008825457124858145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01677125506017822,0.006326408427464308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080683397445164,0.000995475607414514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1198482302176004e-07,1.0956610331921392e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644689138719912,-0.0005993227020907579,-10.34997515722602,0.06127317842749727,0.0534507485,0.0414945464,0.0235080105,0.0021050944,-0.0196037516,0.00585804,-0.00014677,2.154143290000001e-08,3.4316632641600004e-05,-0.0077149999999999,-0.0081192419999999,6.592209065456397e-05,5.952122499999998e-05,0.0156904,0.0024482,0.00024618865216,5.993683240000005e-06,-0.000627347,-8.662700000000004e-05,3.93564258409e-07,7.504237129000006e-09,0.000213942,-7.789300000000001e-05,4.5771179364e-08,6.067319448999999e-09,-0.00018583,2.167700000000001e-05,3.45327889e-08,4.69892329e-10,-0.7452530697326859,-0.005468547862088987,1
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12196167269540684,-4.676461279147249e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012972433654791097,0.0051156620876910384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0876241856400737,-0.05965959871238294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038379644911717796,0.0017983543919935256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35701890695300526,-0.02164105940857017,-10.097975985979387,0.7098750505789966,0.0533374546999999,0.0410747463,0.022681242,0.0009023471,-0.0210112316,0.00665637,0.0007983299999999,6.373307888999998e-07,4.43072615769e-05,-0.00238029,0.0053347099999999,2.8459130784099987e-05,5.6657804841000015e-06,0.0126385,-0.0030519,0.00015973168225,9.314093609999996e-06,-0.000466145,0.000161202,2.17291161025e-07,2.5986084804e-08,0.000200885,-1.3056999999999995e-05,4.0354783225e-08,1.7048524899999983e-10,-0.000199983,-1.4152999999999985e-05,3.9993200289e-08,2.003074089999996e-10,-0.7334753456925222,0.03805174261913978,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11951168036704334,0.006516332599792344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009925120194587706,0.004076248566517849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0226130614016042,-0.12612343779089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065963459953729915,0.01767796857180853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3308183815678817,-0.054415034091237574,-9.11340211176769,2.1821007132367853,0.0532227084,0.0406504716999999,0.0218489144,-0.0003007933,-0.0224044071,0.00879907,0.0021427,4.591163290000004e-06,7.742363286490002e-05,0.000452461,0.0028327509999999,8.024478228000999e-06,2.04720956521e-07,0.01852,0.0058814999999999,0.0003429903999999,3.4592042249999984e-05,-0.000512758,-4.661299999999998e-05,2.62920766564e-07,2.1727717689999973e-09,0.000206396,5.510999999999982e-06,4.259930881600001e-08,3.0371120999999795e-11,-0.000141225,5.8757999999999975e-05,1.9944500625000006e-08,3.4525025639999973e-09,-0.6866896675168278,0.09449958689673947,1
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11334723600692241,0.011179484350304754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007496575381598479,0.003193687206941753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157270795877552,-0.18154732427013853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03274494744532977,0.05693319318925498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776156334213818,-0.09830900288768227,-6.700417861443855,4.718147947090256,0.0531065125999999,0.0402217689,0.0210112316,-0.0015038026999999,-0.0237823296,0.00355138,-0.00524769,2.753825033610001e-05,1.26122999044e-05,0.00317483,0.002722369,7.4112929721610015e-06,1.00795455289e-05,0.0117195,-0.0068004999999999,0.00013734668025,4.624680024999999e-05,-0.000653817,-0.000141059,4.27476669489e-07,1.9897641481000012e-08,0.000237911,3.1515e-05,5.6601643921e-08,9.93195225e-10,-0.000190856,-4.963099999999999e-05,3.6426012736e-08,2.4632361609999982e-09,-0.5990053030275815,0.15566826511190474,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10464335683152151,0.014228237529480794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005579125459950663,0.0024556699606012398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790598626184219,-0.21527325495576657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09229307908685648,0.1109167937831951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19313084319332083,-0.14381868630748318,-2.3170881225828035,7.749572353592889,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,0.00202699,-0.0015243899999999,2.3237648720999987e-06,4.108688460100002e-06,0.00300177,-0.00017306,2.9949763600000024e-08,9.0106231329e-06,0.00862066,-0.0030988399999999,7.431577883560001e-05,9.602809345599992e-06,-0.000726827,-7.300999999999998e-05,5.28277487929e-07,5.330460099999997e-09,0.000169915,-6.799599999999999e-05,2.8871107225e-08,4.623456015999999e-09,-0.000142816,4.8039999999999953e-05,2.0396409856000013e-08,2.3078415999999957e-09,-0.4720900578698909,0.208754828914873,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09438988631135277,0.01593056991852666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004103902488355923,0.0018613764992653642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285814167961385,-0.22523412557838904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18857475123472722,0.16212447196580643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08092364097695666,-0.17912900495752374,4.025160395940496,10.37812350069597,0.0528697853,0.039351266,0.0193206232,-0.0039073318,-0.0264886742,0.00312428,0.00109729,1.2040453440999998e-06,9.7611255184e-06,0.0118442,0.00884243,7.818856830490004e-05,0.00014028507364,0.025515,0.01689434,0.000651015225,0.0002854187240356,-0.000656136,7.06909999999999e-05,4.305144504960001e-07,4.997217480999986e-09,0.000110166,-5.974899999999999e-05,1.2136547556e-08,3.5699430009999996e-09,-0.000166848,-2.4031999999999952e-05,2.7838255103999995e-08,5.775370239999974e-10,-0.3158917822395213,0.24291487379161888,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08340049497476783,0.016542692139042275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029817559024329313,0.0013902475024189808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791022334124961,-0.2154971910635019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3139220146646198,0.19669314133044058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04893126571465157,-0.19701366463225112,11.780529794893434,11.963203354331192,0.0527492603,0.0389095607,0.0184681119,-0.0051068043,-0.0278152538,0.00395669,0.0008324099999999,6.929064080999992e-07,1.56553957561e-05,0.0271434,0.0152992,0.00023406552064,0.00073676416356,0.0131654,-0.0123496,0.0001733277571599,0.0001525126201599,-0.000392431,0.000263705,1.54002089761e-07,6.954032702500005e-08,0.0001645509999999,5.438499999999998e-05,2.7077031600999997e-08,2.9577282249999972e-09,-0.00015805,8.797999999999993e-06,2.49798025e-08,7.740480399999988e-11,-0.14532314478921268,0.2539149846791896,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07232039002574844,0.016308313516312505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002137320561859679,0.0010221041811415723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415010498902252,-0.19269428729700375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545158997869881,0.20936837521339996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18393118512838616,-0.19659335467622255,20.144511662344268,12.322147405653826,0.0526272988,0.0384636168,0.0176110741,-0.0063040516,-0.0291228966999999,-0.00097862,-0.00493531,2.43572847961e-05,9.576971044e-07,0.0446009,0.0174574999999999,0.0003047643062499,0.00198924028081,0.000333507,-0.012831893,1.11226919049e-07,0.0001646574779634,-2.12376e-05,0.0003711933999999,4.5103565376e-10,1.3778454020356e-07,0.000366109,0.000201558,1.3403579988100006e-07,4.0625627364000034e-08,-9.13646e-05,6.66854e-05,8.347490133159996e-09,4.446942573160001e-09,0.024430785694951582,0.24395590734621167,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06163632005947066,0.015453743772968672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015083178706145196,0.0007382523278095641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22209705112420128,-0.16332745641504592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5959645814330288,0.20221051917733213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3128707084478494,-0.18151762684669678,28.3377311366914,11.632629338402985,0.052503904,0.038013483,0.0167497199,-0.0074985521999999,-0.0304107125,-0.00181186,-0.00083324,6.942888976000002e-07,3.2828366596e-06,0.048186,0.0035851,1.2852942010000003e-05,0.002321890596,-0.00477444,-0.005107947,2.2795277313599995e-05,2.6091122554809e-05,0.000259454,0.0002806916,6.7316378116e-08,7.878777431056e-08,-4.6583e-05,-0.000412692,2.1699758890000003e-09,1.7031468686400002e-07,-6.05953e-05,3.076929999999999e-05,3.67179038209e-09,9.467498224899992e-10,0.1812918193053383,0.21894650550276878,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05169061108855471,0.014181627546151905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010443020108564765,0.000522097521659017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12333269094715055,-0.13240688988063345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726934918544649,0.18106374923509896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42786015739750327,-0.15724914768115245,35.777191472003985,10.241248468043729,0.0523790793,0.0375592082,0.0158842603,-0.0086897854,-0.0316778247,-0.00215123,-0.00033937,1.1517199690000005e-07,4.6277905129e-06,0.0437039,-0.0044821,2.0089220410000025e-05,0.00191003087521,-0.00678447,-0.00201003,4.60290331809e-05,4.040220600900001e-06,-0.000208376,-0.00046783,4.3420557376e-08,2.188649089e-07,-4.6583e-05,0.0,2.1699758890000003e-09,0.0,-9.67044e-05,-3.61091e-05,9.35174097936e-09,1.30386710281e-09,0.31765765393084494,0.1856351959385146,1
