,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
72,-0.03501580082824932,-0.06740249948331642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03317671350053996,0.010688551092380807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0470675353255288,0.07331742028877077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670781328737772,0.006409287372899842,-3.458871995650197,-1.173369932126718,0.0535625866,0.0419098264,0.0243290173,0.0033069244,-0.0181829253,0.00021172,0.01303162,0.0001698231198244,4.4825358400000014e-08,0.0802303,-0.0211236999999999,0.00643690103809,0.0004462107016899,-0.00922416,-0.02955736,0.0008736375301695,8.50851277056e-05,-0.000292114,-0.000725485,5.26328485225e-07,8.533058899600002e-08,-0.000436735,0.000198588,3.9437193744000015e-08,1.90737460225e-07,0.0,5.293960000000001e-23,2.80260124816e-45,0.0,0.27325533741076796,0.014045316750048257,1
73,-0.07276355159425144,-0.04694098787072382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026580063396616564,0.00908850169876592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886083302447005,0.0468416934047548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37097426822018725,0.003555870660366828,-4.1300300650061095,-0.8339634471333187,0.0534507485,0.0414945464,0.0235080105,0.0021050944,-0.0196037516,0.00474325,0.00453153,2.05347641409e-05,2.24984205625e-05,0.0909957,0.0107653999999999,0.0082802174184899,0.0001158938371599,0.0146141,0.02383826,0.0005682626398276,0.00021357191881,-1.40869e-05,0.0002780271,7.729906833441e-08,1.9844075161e-10,-0.000147877,0.000288858,8.343894416400002e-08,2.186760712900001e-08,-0.000251672,-0.000251672,6.3338795584e-08,6.3338795584e-08,0.28110911799189703,0.008513237222768926,1
74,-0.09810271035256835,-0.030179466989324135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02102779995628006,0.007585158448878185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1078328923280978,0.007137867743475938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3707633932572185,-0.0056113587387429794,-4.571604161354296,-0.4877742195614386,0.0533374546999999,0.0410747463,0.022681242,0.0009023471,-0.0210112316,-0.00698187,-0.01172512,0.0001374784390144,4.87465086969e-05,0.146951,0.0559553,0.021594596401,0.00313099559809,0.0283881,0.0137739999999999,0.0001897230759999,0.0008058842216099,-1.40869e-05,0.0,0.0,1.9844075161e-10,-0.000380034,-0.000232157,5.3896872649e-08,1.4442584115600002e-07,-0.000267829,-1.6157000000000042e-05,2.6104864900000143e-10,7.173237324100001e-08,0.2839961034021314,-0.0006559899510872509,1
75,-0.11338185839900372,-0.01671808315542437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016436915346084227,0.006223313872489972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0923596689900392,-0.05172887104408456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3609528357168567,-0.023153952995174188,-4.765439072549408,-0.11029700384336505,0.0532227084,0.0406504716999999,0.0218489144,-0.0003007933,-0.0224044071,0.00731855,0.01430042,0.0002045020121764,5.35611741025e-05,0.154798,0.0078469999999999,0.023962420804,6.157540899999989e-05,0.00709103,-0.0212970699999999,0.0004535651905848,5.02827064609e-05,-0.000195669,-0.0001815821,3.2972059040410004e-08,3.828635756100001e-08,-0.000237474,0.00014256,2.03233536e-08,5.639390067600002e-08,-0.000306831,-3.900199999999995e-05,1.521156003999996e-09,9.4145262561e-08,0.278575048171509,-0.014983132527528717,1
76,-0.12066225453462064,-0.006123976715339438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01270247455888489,0.0050261797990649925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.721587599876093e-06,3.813589827988321e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0327833059655027,-0.11843165202178947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33728373692234886,-0.044641131635930045,-4.70153636476199,0.26136072075945754,0.0531065125999999,0.0402217689,0.0210112316,-0.0015038026999999,-0.0237823296,-0.0103235,-0.01764205,0.0003112419282025,0.0001065746522499,0.1250339999999999,-0.029764,0.0156335011559999,0.000885895696,0.00725262,0.00016159,2.6111328100000167e-08,5.26004968644e-05,-0.000281741,-8.607200000000001e-05,7.408389184e-09,7.937799108099999e-08,-0.000206015,3.145900000000001e-05,9.896686810000004e-10,4.2442180225e-08,0.0,0.000306831,9.4145262561e-08,0.0,0.2622814115276864,-0.03156701836176503,1
77,-0.12172562464148173,0.002000128080299199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009710307456747596,0.004000417393447553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010496605985457355,0.004127176441625778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304224885636238,-0.17591529239152162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30001358139897755,-0.06202080833347238,-4.423618550056011,0.4997215168589366,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,-0.0073628,0.0029606999999999,8.765744489999995e-06,5.421082384e-05,0.102062,-0.0229719999999999,0.010416651844,0.0005277127839999,-0.00565289,-0.01290551,0.0001665521883601,3.1955165352099995e-05,-0.0001730209999999,0.00010872,1.1820038400000008e-08,2.9936266440999984e-08,-0.000185698,2.031700000000003e-05,4.1278048900000115e-10,3.4483747203999986e-08,0.0,0.0,0.0,0.0,0.23402114572151136,-0.05110563814486525,1
78,-0.11810585655744986,0.008000958928940267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00732453637200306,0.0031288754788805205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01120869777061578,0.02637240838699368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79650792654077,-0.2125113441010535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558573367682248,-0.06550089151641757,-4.132384455831282,0.3191575831395808,0.0528697853,0.039351266,0.0193206232,-0.0039073318,-0.0264886742,0.00526666,0.01262946,0.0001595032598916,2.773770755560001e-05,0.105897,0.003835,0.011214174609,1.470722500000004e-05,-0.0095483,-0.0038954099999999,1.5174219068099994e-05,9.117003288999998e-05,-1.40869e-05,0.0001589341,2.5260048142809998e-08,1.9844075161e-10,-0.00041347,-0.000227772,5.1880083984e-08,1.709574409e-07,0.0,0.0,0.0,0.0,0.186276045856372,-0.08859688610996834,1
79,-0.1111200410296038,0.012184195053279362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005446077990326319,0.0024030969647403705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04568158469255961,0.07128131330028346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468465005530921,-0.2251959469070641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21598573733464563,-0.05214009618277041,-4.167149541522023,-0.3669456632567211,0.0527492603,0.0389095607,0.0184681119,-0.0051068043,-0.0278152538,-5.08099e-05,-0.0053174699,2.827548613740601e-05,2.58164593801e-09,0.102525,-0.003372,0.010511375625,1.1370383999999998e-05,-0.0160161,-0.0064678,4.183243684000003e-05,0.00025651545921,4.11563e-05,5.524320000000001e-05,3.051811146240001e-09,1.6938410296900003e-09,-0.00034529,6.817999999999999e-05,4.6485123999999976e-09,1.1922518409999998e-07,0.0,0.0,0.0,0.0,0.1036172627549081,-0.1490098548264621,1
80,-0.1018901776797455,0.014829457381760551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00400220360369423,0.0018194193175400189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570665565073789,0.12627343712231273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965826918685517,-0.21749279918754866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898988623384437,-0.027869255657787056,-4.792689563260825,-1.3218540367917293,0.0526272988,0.0384636168,0.0176110741,-0.0063040516,-0.0291228966999999,0.00576611,0.0058169198999999,3.3836557123016e-05,3.3248024532099995e-05,0.128629,0.0261039999999999,0.016545419641,0.0006814188159999,0.0309304,0.0469464999999999,0.00220397386225,0.00095668964416,0.000339708,0.0002985517,8.913311757289e-08,1.1540152526400005e-07,-0.00032922,1.6069999999999973e-05,2.5824489999999916e-10,1.083858084e-07,-0.000239906,-0.000239906,5.755488883600001e-08,5.755488883600001e-08,-0.024476450241314094,-0.21715934531217443,1
81,-0.09135600863514297,0.016201155464736803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029048723255153037,0.0013572593117745215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22127677603161083,0.17387234656953016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35713565852237533,-0.19589424290333393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18155683259749797,-0.001583251728621403,-6.061222832222457,-2.2120400766495227,0.052503904,0.038013483,0.0167497199,-0.0074985521999999,-0.0304107125,-0.00566873,-0.01143484,0.0001307555658256,3.213449981290001e-05,0.177628,0.048999,0.031551706384,0.002400902001,0.0293471,-0.0015833,2.5068388900000086e-06,0.00086125227841,3.59475e-05,-0.0003037605,9.227044136025002e-08,1.29222275625e-09,-0.00044378,-0.00011456,1.3123993599999997e-08,1.969406884e-07,-0.000180788,5.911799999999999e-05,3.4949379239999983e-09,3.2684300944e-08,-0.1951039172951566,-0.27236181275270227,1
82,-0.08028320676774356,0.016552305279972965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020798013292407705,0.0009965236061525514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524030092332541,0.2024683859589416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23535303380893763,-0.16701496073515987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895223881044528,0.019970414842826606,-7.831110302675234,-2.8068116052206085,0.0523790793,0.0375592082,0.0158842603,-0.0086897854,-0.0316778247,0.0056044,0.01127313,0.0001270834599968,3.1409299359999995e-05,0.161474,-0.0161539999999999,0.026073852676,0.000260951716,0.00920492,-0.02014218,0.0004057074151524,8.47305522064e-05,-1.40869e-05,-5.00344e-05,2.5034411833600003e-09,1.9844075161e-10,-0.000444006,-2.2599999999998058e-07,5.107599999999121e-14,1.97141328036e-07,-0.000214046,-3.3257999999999985e-05,1.106094563999999e-09,4.5815690116e-08,-0.39377288140555294,-0.301462827674666,1
83,-0.06927144155795234,0.01612234614750637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014657101489412596,0.0007186689545952167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49460148602360604,0.20915112538418215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13408382097902974,-0.13607719329292775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092305582359033,0.033822548102886374,-9.865434278941036,-3.0335327333732574,0.0522528282,0.0371008419,0.0150149076,-0.0098772321999999,-0.0329233704,-0.00730028,-0.01290468,0.0001665307659024,5.32940880784e-05,0.119378,-0.042096,0.014251106884,0.001772073216,0.0193229,0.01011798,0.0001023735192804,0.00037337446441,-0.000611012,-0.0005969250999999,3.563195750100099e-07,3.73335664144e-07,-0.000599093,-0.000155087,2.4051977569e-08,3.58912422649e-07,-0.000364028,-0.000149982,2.2494600324000007e-08,1.3251638478400002e-07,-0.6012677599285049,-0.30206957077461305,1
84,-0.05876541913091982,0.015131589322748117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010130358454327687,0.0005072838217600611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6340777357852712,0.19741077931141585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333185312238113,-0.10649208604013186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353616752242374,0.040076604787106,-11.927376899104148,-2.938774690240493,0.052125154,0.036638434,0.0141418747,-0.0110603754,-0.0341465018,0.0134977999999999,0.02079808,0.0004325601316863,0.0001821906048399,0.107863,-0.0115149999999999,0.011634426769,0.0001325952249999,-0.0498926,-0.0692155,0.00479078544025,0.00248927153476,4.652180000000001e-05,0.0006575338,4.323506981424401e-07,2.1642778752400007e-09,-0.000753,-0.000153907,2.3687364649000002e-08,5.67009e-07,-0.000424898,-6.0870000000000025e-05,3.7051569000000036e-09,1.8053831040400005e-07,-0.7999806076109417,-0.27950636433700915,1
85,-0.04907011226689865,0.01377500862975618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006823949066526927,0.00034831606942470957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606751715363846,0.17354053595320265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008577012621209561,-0.08007580799276008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26337961940310894,0.040477047999179186,-13.83640135971583,-2.6243729909903055,0.0519960603,0.0361720351,0.0132653756,-0.0122386992,-0.0353463861,-0.00673104,-0.02022884,0.0004092059677455,4.53068994816e-05,0.107778,-8.500000000001562e-05,0.011616097284,7.225000000002654e-09,0.0313542,0.0812468,0.00660104251024,0.00098308585764,3.00698e-05,-1.6452000000000004e-05,2.7066830400000017e-10,9.0419287204e-10,-0.000600314,0.0001526859999999,2.3313014595999993e-08,3.60376898596e-07,-0.000194396,0.000230502,5.313117200400004e-08,3.778980481599998e-08,-0.9773800631131231,-0.2422723343724706,1
86,-0.04036980354775807,0.012217373892320138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004429882071249918,0.00023005754755443214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686299198280792,0.143850572726972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05408536838338008,-0.0575080869424419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29014940988368104,0.03719112968759966,-15.484999356838818,-2.1968718445882716,0.0518655504999999,0.0357016957,0.0123856253,-0.0134116904,-0.0365222065,-7.411479999999999e-05,0.0066569251999999,4.431465311839503e-05,5.493003579039999e-09,0.117021,0.009243,0.013693914441,8.543304900000003e-05,0.110736,0.0793817999999999,0.0063014701712399,0.0122624616959999,9.95358e-05,6.9466e-05,4.8255251560000006e-09,9.90737548164e-09,-0.000298607,0.000301707,9.102711384900001e-08,8.9166140449e-08,0.0,0.000194396,3.778980481599998e-08,0.0,-1.1267423938859282,-0.19859845729205364,1
87,-0.032749568624835114,0.010590784776652094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002710777683235177,0.00014297655163899228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559537748693308,0.11322310063603487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08581508157986718,-0.03879146547319078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3139192675861144,0.032093814504841715,-16.830206582279438,-1.7405112073104576,0.0517336283,0.0352274672,0.0115028392,-0.0145788378,-0.0376731624,-0.0163893,-0.0163151852,0.0002661852681102,0.0002686091544899,0.166688,0.049667,0.027784889344,0.002466810889,0.1686169999999999,0.0578809999999999,0.0033502101609999,0.0284316926889999,-0.000267239,-0.0003667748,1.3452375391504e-07,7.1416683121e-08,-0.000415461,-0.000116854,1.3654857316e-08,1.72607842521e-07,0.0,0.0,0.0,0.0,-1.2462114820061134,-0.15471863077455209,1
88,-0.02621744353048546,0.008994823445356437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014861065019690828,7.94678498669592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023277388464201,0.08474460264508882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10625085357915136,-0.023602512869631533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33399768026413773,0.026497966872893654,-17.874661096040573,-1.3095047877889539,0.0516002971,0.0347494012999999,0.0106172337999999,-0.0157396328,-0.0387984702,-0.000443738,0.015945562,0.0002542609474958,1.9690341264400006e-07,0.195363,0.028675,0.038166701769,0.000822255625,0.13297,-0.0356469999999999,0.0012707086089999,0.0176810209,0.000168635,0.000435874,1.89986143876e-07,2.8437763225e-08,-0.0003421919999999,7.326900000000005e-05,5.3683463610000075e-09,1.1709536486399994e-07,-0.000246053,-0.000246053,6.054207880900001e-08,6.054207880900001e-08,-1.3372392527974282,-0.11448969013248683,1
89,-0.020725611929979907,0.007498961451274037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.202580577869201e-05,3.3570250112512175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072561291836894,0.05916491311066514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11761121993208853,-0.011512823594661534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3503109128133926,0.020869207003149898,-18.644654941998127,-0.9177167143058581,0.0514655607,0.03426755,0.0097290262,-0.0168935698,-0.0398973639,-0.0089710399999999,-0.0085273019999999,7.271487939920395e-05,8.047955868159998e-05,0.137026,-0.058337,0.018776124676,0.003403205569,0.0870983,-0.0458717,0.00210421286089,0.00758611386289,-0.000163486,-0.000332121,1.1030435864100001e-07,2.6727672196000004e-08,-0.000191688,0.0001505039999999,2.2651454015999987e-08,3.6744289344e-08,-0.000173644,7.240899999999998e-05,5.243063280999997e-09,3.0152238736000005e-08,-1.4029055322674053,-0.07875616576155242,1
90,-0.016189326884043204,0.006146552912606278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.812313206705151e-05,0.0004121035412289798,0.0,0.0,0.0,0.0,-1.2524719413198268e-06,6.849829181112833e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1028466119638805,0.027060887865073734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12182560365205125,-0.002101425021649077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3618369570329669,0.012000282859301822,-19.11286176395907,-0.38301975886062,0.0513294226999999,0.0337819658,0.0088384339,-0.0180401457,-0.0409690953,-0.000299944,0.0086710959999999,7.518790584121596e-05,8.996640313600004e-08,0.112046,-0.02498,0.0125543061159999,0.0006240004,0.0924502,0.0053518999999999,2.864283360999992e-05,0.00854703948004,-0.00021317,-4.968399999999998e-05,2.468499855999998e-09,4.54414489e-08,-0.000218197,-2.6509e-05,7.02727081e-10,4.7609930809e-08,-0.000191281,-1.7636999999999977e-05,3.110637689999993e-10,3.6588420961e-08,-1.4425882717307772,-0.03601150545495566,1
91,-0.012502773628964263,0.0049596733128945605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002920568668508673,0.009383580771852652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1042471556910292,-0.023901142694834347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12055744595438965,0.0050055144353070916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365290314291069,-0.001524685767166628,-18.98258718130337,0.8554616737500003,0.0511918867999999,0.0332927016,0.0079456754,-0.0191788612,-0.0420129348,-0.00749508,-0.0071951359999999,5.1769982058496005e-05,5.617622420640001e-05,0.117833,0.0057869999999999,0.0138846158889999,3.3489368999999844e-05,0.0868232,-0.0056269999999999,3.166312899999992e-05,0.0075382680582399,-5.53147e-05,0.0001578552999999,2.491829573809e-08,3.05971603609e-09,-0.000427199,-0.000209002,4.3681836004000015e-08,1.82498985601e-07,-0.0001771179999999,1.4163000000000008e-05,2.0059056900000014e-10,3.1370785923999983e-08,-1.4483769193096083,0.01668598010064693,1
