,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045711924106589676,0.07131274778694792,0.0,0.0,1.0407315767082819,-0.11195359107841046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018251544550525012,0.006775267569851204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011749557073976484,6.308415889493473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1209564271992551,-0.005382453242613222,0.0,0.0,0.0,0.0,0.0,0.0,0.4761256897596369,-0.009100882666863236,-28.539642824520868,3.6625843793766997,0.0398973639,-0.0024056584,-0.0432277255999999,-0.0574382337,-0.0362890062,-0.110003,-0.000643,0.012100660009,4.134490000000239e-07,0.13226,0.0122569999999999,0.0174927075999999,0.0001502340489999,-0.423094,-0.00557,3.102490000000022e-05,0.1790085328359999,-0.0005278969999999,0.00016871,2.7867524260899986e-07,2.8463064100000034e-08,0.001413,-9.478999999999998e-05,8.985144099999995e-09,1.9965690000000003e-06,0.00407957,0.0,1.6642891384900006e-05,0.0,1.610794253156896,-0.00612010919877658,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157593154789539,0.12630552112952864,0.0,0.0,0.9422470108199016,-0.1710142378193721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014171553838877386,0.005507410861695512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.01376073788261e-05,2.1800333757930603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12158847714194213,0.00255827001015386,0.0,0.0,0.0,0.0,0.0,0.0,0.46741578628343855,-0.01608405199288281,-25.25087311213104,5.77733834437179,0.0396797345,-0.0030065815999999,-0.0438193022,-0.0573253817,-0.0351083085,-0.120428,-0.0104249999999999,0.014502903184,0.0001086806249999,0.1638359999999999,0.0315759999999999,0.0268422348959999,0.0009970437759999,-0.380204,0.0428899999999999,0.0018395520999999,0.144555081616,-4.83021e-05,0.0004795949,2.33309286441e-09,2.3001126810601e-07,0.00173749,0.00032449,1.052937601e-07,3.0188715001e-06,0.00407957,0.0,1.6642891384900006e-05,0.0,1.62384435904384,0.03792704941558659,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22134837065018972,0.17389575489539552,0.0,0.0,0.8107895951833296,-0.2099574703334281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010882166719307768,0.004409831250799201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1176512478619547,0.008401683053864668,0.0,0.0,0.0,0.0,0.0,0.0,0.456502954581551,-0.016918131295275092,-20.739063594496184,7.268503583353017,0.0394610244,-0.0036071772999999,-0.0444001387999999,-0.0571875517,-0.0339037089,-0.125717,-0.005289,0.0158047640889999,2.7973521000000017e-05,0.205275,0.041439,0.042137825625,0.001717190721,-0.340549,0.039655,0.0015725190249999,0.115973621401,0.000698677,0.0007469791,4.88149550329e-07,5.579777758368101e-07,0.00206311,0.00032562,1.060283844e-07,4.256422872099999e-06,0.00419566,0.00011609,1.7603562835600006e-05,1.3476888100000026e-08,1.6731056482058657,0.09460237995825385,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35248568583136236,0.20247883724011187,0.0,0.0,0.6619724057290464,-0.2249401628833946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008265597373962137,0.003480281541864056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11044543523143178,0.012450823956619485,0.0,0.0,0.0,0.0,0.0,0.0,0.4463505823395623,-0.014701740091989202,-15.522477854673534,7.933281758090465,0.0392412397,-0.00420738,-0.0449700929999999,-0.0570248037,-0.0326760275,-0.125793,-7.60000000000205e-05,0.015823878849,5.776000000003115e-09,0.1713039999999999,-0.033971,0.0293450604159999,0.001154028841,-0.386932,-0.046383,0.002151382689,0.149716372624,0.000115122,-0.0005835549999999,1.3253074884000013e-08,3.405364380249999e-07,0.00187462,-0.0001884899999999,3.5528480099999975e-08,3.5142001444e-06,0.00407957,-0.00011609,1.6642891384900006e-05,1.3476888100000026e-08,1.758563789806211,0.14280746051842483,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946864223393739,0.20914912602352262,0.0,0.0,0.5111834825554841,-0.21899489433366304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006175381540926919,0.002688993466841472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1010779633603672,0.0149837744330132,0.0,0.0,0.0,0.0,0.0,0.0,0.43805917335795364,-0.011854366944570958,-10.151188495398328,7.832116194532823,0.0390203863,-0.0048071244,-0.0455290250999999,-0.0568372087,-0.0314261002,-0.118381,0.007412,0.014014061161,5.493774400000023e-05,0.1615619999999999,-0.009742,0.0261022798439999,9.4906564e-05,-0.373879,0.0130529999999999,0.0001703808089999,0.139785506641,0.0008135459999999,0.0006984239999999,6.618570941159995e-07,4.877960837759996e-07,0.00185957,-1.504999999999996e-05,2.2650249999999877e-10,3.4580005849e-06,0.00407957,0.0,1.6642891384900006e-05,0.0,1.8694710583852006,0.17088879776695867,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6341576323453051,0.19739956753657834,0.0,0.0,0.370281310811726,-0.19846712813020145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004560774851940785,0.0020482079292557125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09047426603870634,0.01626397739723538,0.0,0.0,0.0,0.0,0.0,0.0,0.4315007293886003,-0.009605827828670446,-5.070824418172325,7.170204747380465,0.0387984702,-0.0054063452,-0.0460767981,-0.0566248484,-0.0301547777999999,-0.125834,-0.007453,0.015834195556,5.554720900000003e-05,0.14082,-0.0207419999999999,0.0198302724,0.0004302305639999,-0.405692,-0.0318129999999999,0.0010120669689999,0.164585998864,-0.000582855,-0.0013964009999999,3.39719951025e-07,1.949935752801e-06,0.00145078,-0.00040879,1.6710926410000004e-07,2.1047626084e-06,0.00407957,0.0,1.6642891384900006e-05,0.0,1.9909618498512491,0.17719770654452674,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760745295321648,0.17352406638436108,0.0,0.0,0.24655830349948815,-0.17004871817356046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033279409314162694,0.001537592879634987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07938630956743344,0.01654349864727118,0.0,0.0,0.0,0.0,0.0,0.0,0.42610731518829087,-0.008270773804380571,-0.5701805177847155,6.185914038209701,0.0385754975,-0.006004977,-0.0466132777,-0.0563878153,-0.0288629259,-0.114044,0.0117899999999999,0.013006033936,0.0001390040999999,0.139957,-0.000863,0.019587961849,7.447690000000046e-07,-0.412513,-0.006821,4.652604100000029e-05,0.1701669751689999,2.58843e-05,0.0006087393,6.699969864899998e-10,3.7056353536448994e-07,0.0014133,-3.748000000000011e-05,1.4047504000000081e-09,1.99741689e-06,0.00427769,0.0001981199999999,1.82986317361e-05,3.9251534399999825e-08,2.109734896729089,0.16616299820815103,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868688057650997,0.14383225676489791,0.0,0.0,0.14321327689745733,-0.13913348196526099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002396877105950088,0.0011366884648481305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06840080845749497,0.016060465992762854,0.0,0.0,0.0,0.0,0.0,0.0,0.4213146768268734,-0.007662527456247197,3.212287650406607,5.0818495316641545,0.0383514743,-0.0066029546,-0.0471383325,-0.0561262127,-0.0275514241,-0.118662,-0.0046179999999999,0.0140806702439999,2.1325923999999845e-05,0.164207,0.0242499999999999,0.026963938849,0.0005880624999999,-0.377834,0.034679,0.001202633041,0.142758531556,6.5185e-05,3.93007e-05,4.249084225e-09,1.5445450204899992e-09,0.00170262,0.00028932,8.370606240000004e-08,2.8989148644e-06,0.00426925,-8.440000000000183e-06,1.82264955625e-05,7.12336000000031e-11,2.216522215779094,0.14436497597615064,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559996371537285,0.11320530896485435,0.0,0.0,0.06047783096446964,-0.10930977421061291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017009832662976234,0.000826205976407918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05795058260522845,0.015033370537818773,0.0,0.0,0.0,0.0,0.0,0.0,0.41676029594773045,-0.007440234189537088,6.252171606534245,3.9986936319483015,0.0381264066,-0.007200213,-0.0476518338,-0.0558401546,-0.0262211651,-0.125647,-0.006985,0.015787168609,4.8790225000000265e-05,0.1996,0.035393,0.03984016,0.001252664449,-0.364037,0.013797,0.000190357209,0.132522937369,0.000224978,0.0001597929999999,5.0615100484e-08,2.5533802849e-08,0.00186966,0.00016704,2.7902361600000013e-08,3.4956285156e-06,0.00433771,6.846000000000022e-05,1.88157280441e-05,4.6867716000000315e-09,2.306439871640961,0.1178981697194244,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0233118863416324,0.08472867178079156,0.0,0.0,-0.0032013543098772107,-0.08253334154033112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011859604630534357,0.0005887945553736216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04833012613165871,0.013654903680032457,0.0,0.0,0.0,0.0,0.0,0.0,0.41230304317054983,-0.00730725659470551,8.596719240309259,3.016879207838408,0.0379003006,-0.0077966871,-0.0481536557,-0.0555297655999999,-0.0248730547,-0.125765,-0.000118,0.015816835225,1.3924000000001649e-08,0.1625839999999999,-0.037016,0.0264335570559999,0.001370184256,-0.437676,-0.073639,0.005422702321,0.191560280976,-0.000399456,-0.000624434,1.5956509593599998e-07,3.89917820356e-07,0.00186966,0.0,0.0,3.4956285156e-06,0.00407957,-0.0002581399999999,1.6642891384900006e-05,6.66362595999998e-08,2.378131914827015,0.09119841396163923,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0725855072486248,0.0591494441854819,0.0,0.0,-0.050221976391680016,-0.05957509649855942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008083507617304597,0.00040940281563138167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.314807823868348e-07,2.222700172476194e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03971490693584051,0.012087257341311407,0.0,0.0,0.0,0.0,0.0,0.0,0.40790509617589915,-0.007378721547135835,10.327985200603344,2.1643699881695775,0.0376731624,-0.0083923118,-0.0486436751999999,-0.0551951809999999,-0.0235080105,-0.114407,0.011358,0.013088961649,0.000129004164,0.136316,-0.0262679999999999,0.018582051856,0.0006900078239999,-0.478739,-0.041063,0.001686169969,0.229191030121,-0.0007431139999999,-0.0003436579999999,5.522184169959999e-07,1.1810082096399995e-07,0.00142069,-0.0004489699999999,2.0157406090000002e-07,2.0183600761000003e-06,0.00428234,0.0002027699999999,1.83384358756e-05,4.1115672899999867e-08,2.432196010170435,0.065002783421032,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1028574621437623,0.027036788878230623,0.0,0.0,-0.08320609413066757,-0.04048701014803245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005339468265158072,0.00027535308988372627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004508247100706263,0.0020568759760984617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032182971523487175,0.010459870453007431,0.0,0.0,0.0,0.0,0.0,0.0,0.4024524494134231,-0.010528001395526536,11.510038918676472,1.3643462558810586,0.0374449981999999,-0.0089870223,-0.0491217723,-0.0548365465,-0.0221269621,-0.113516,0.0008909999999999,0.012885882256,7.938809999999805e-07,0.117514,-0.018802,0.013809540196,0.000353515204,-0.477996,0.000743,5.520490000000731e-07,0.228480176016,-0.000963692,-0.000220578,9.28702270864e-07,4.8654654084000016e-08,0.00138094,-3.975000000000007e-05,1.5800625000000056e-09,1.9069952836e-06,0.00446684,0.0001844999999999,1.99526595856e-05,3.4040249999999913e-08,2.4627722282946336,0.02040968690877818,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1042368576210224,-0.02393697293991471,0.0,0.0,-0.1046601998326419,-0.02496610290094523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033622664949027354,0.00017622798773824416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071605930751797615,0.018820251943190935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025737091258214776,0.008869782623596315,0.0,0.0,0.0,0.0,0.0,0.0,0.3934860661166604,-0.01658389598592172,12.131033351869918,0.5102493565269262,0.0372158143,-0.0095807538,-0.0495878296,-0.0544540185,-0.0207308495,-0.125396,-0.01188,0.015724156816,0.0001411344,0.0831378999999999,-0.0343761,0.0069119104164099,0.00118171625121,-0.562253,-0.084257,0.007099242049,0.316128436009,-0.00308905,-0.002125358,9.5422299025e-06,4.517146628164e-06,0.00161958,0.00023864,5.6949049600000025e-08,2.6230393764e-06,0.00452558,5.874000000000071e-05,2.0480874336400007e-05,3.450387600000083e-09,2.4524088622972133,-0.049022268946964404,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0645738231142572,-0.08929519868503943,0.0,0.0,-0.116831498096087,-0.012587857147668996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019490940330781954,0.00010364783029647963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03445403364431212,0.05895341752975085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020325808366416093,0.007384195926359055,0.0,0.0,0.0,0.0,0.0,0.0,0.38095417370120044,-0.02050573647919912,12.156712699864313,-0.3680220034047844,0.0369856168,-0.0101734417,-0.0500417331,-0.0540477636,-0.0193206232,-0.126071,-0.000675,0.015893897041,4.556250000000121e-07,0.065697,-0.0174408999999999,0.004316095809,0.0003041849928099,-0.818337,-0.256084,0.0655790150559999,0.6696754455689999,-0.00873702,-0.00564797,7.633551848039999e-05,3.1899565120900014e-05,0.00249671,0.00087713,7.693570369000002e-07,6.2335608241e-06,0.00407957,-0.00044601,1.6642891384900006e-05,1.989249201000001e-07,2.3938879709732475,-0.11636622479349067,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801103930452725,-0.15274670554819034,0.0,0.0,-0.12167751050437325,-0.0029278780776182552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.468320546971565e-05,5.099689702978446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09551598562919607,0.11317464508269161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015862133767066473,0.006044563379518551,0.0,0.0,0.0,0.0,0.0,0.0,0.36760915296615115,-0.01953299616593856,11.615154525531338,-1.1487503921935092,0.0367544121,-0.0107650212999999,-0.0504833714,-0.0536179588,-0.0178972434,-0.138668,-0.0125969999999999,0.019228814224,0.0001586844089999,0.179242,0.113545,0.032127694564,0.0128924670249999,-0.440662,0.377675,0.142638405625,0.194182998244,-0.00139631,0.0073407099999999,1.949681616100002e-06,5.388602330409999e-05,0.00263192,0.0001352099999999,1.828174409999993e-08,6.927002886399998e-06,0.0046912,0.0006116299999999,2.200735744e-05,3.740912568999992e-07,2.298609552673676,-0.15831198704219432,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582419763031186,-0.19939208583740686,0.0,0.0,-0.12088660664147254,0.0043927956877332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4123449227340723e-05,1.313834043678847e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19319266992836376,0.1639225522672205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012239143599005412,0.00487146538776243,0.0,0.0,0.0,0.0,0.0,0.0,0.35659593330217176,-0.014535197657939206,10.616650031315329,-1.7243025853306069,0.0365222065,-0.0113554282,-0.0509126363999999,-0.0531647915,-0.0164616790999999,-0.1534,-0.0147319999999999,0.02353156,0.0002170318239999,0.168588,-0.0106539999999999,0.028421913744,0.0001135077159999,-0.381629,0.059033,0.003484895089,0.145640693641,-0.000679121,0.000717189,4.612053326410001e-07,5.143600617210008e-07,0.00301465,0.00038273,1.4648225289999994e-07,9.0881146225e-06,0.00465999,-3.12099999999994e-05,2.17155068001e-05,9.740640999999623e-10,2.1867842839968508,-0.1697199055044164,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7134946760322303,-0.22245199186377232,0.0,0.0,-0.11591131357374986,0.009704398077780552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3194514677061024,0.19764291785096866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009342193772638277,0.003869626044829739,0.0,0.0,0.0,0.0,0.0,0.0,0.3497269324196175,-0.007927505261514561,9.320559171244136,-2.0525242950511497,0.0362890062,-0.0119445982,-0.0513294226999999,-0.0526884589,-0.0150149076,-0.1617,-0.0083,0.02614689,6.889000000000003e-05,0.151179,-0.017409,0.022855090041,0.000303073281,-0.4294689999999999,-0.0478399999999999,0.0022886655999999,0.1844436219609999,-0.00154201,-0.0008628889999999,2.3777948401e-06,7.445774263209995e-07,0.00300103,-1.3619999999999776e-05,1.8550439999999402e-10,9.0061810609e-06,0.00469154,3.154999999999998e-05,2.20105475716e-05,9.954024999999984e-10,2.0767066473388756,-0.15787175039985799,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618275149834856,-0.22300060924108325,0.0,0.0,-0.1079963767366068,0.013301570501099383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603492456813464,0.20943228615706375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007030221261727463,0.003017385349205311,0.0,0.0,0.0,0.0,0.0,0.0,0.3472115322616641,-0.0018317559488239268,7.88999704510268,-2.152757962526827,0.0360548176,-0.012532467,-0.0517336283,-0.0521891688,-0.0135579139,-0.156028,0.005672,0.024344736784,3.217158400000012e-05,0.172124,0.0209449999999999,0.029626671376,0.0004386930249999,-0.446252,-0.0167830000000001,0.000281669089,0.199140847504,-0.000879488,0.0006625219999999,7.73499142144e-07,4.389354004839999e-07,0.00299297,-8.059999999999838e-06,6.496359999999739e-11,8.9578694209e-06,0.00447446,-0.0002170799999999,2.0020792291600008e-05,4.712372639999987e-08,1.9800345013925613,-0.13362895888744572,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165171811958373,-0.20664848329986668,0.0,0.0,-0.09819691878372318,0.015457552458974531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015645957006965,0.20157734106185946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005218767239010926,0.0023128285003346685,0.0,0.0,0.0,0.0,0.0,0.0,0.34821855131668583,0.002603968664287982,6.4599467296542885,-2.078852925228008,0.0358196472,-0.0131189705,-0.052125154,-0.0516671386,-0.0120916898999999,-0.15175,0.004278,0.0230280625,1.8301284000000037e-05,0.14866,-0.023464,0.0220997956,0.000550559296,-0.473042,-0.0267899999999999,0.0007177040999999,0.223768733764,-0.000769901,0.0001095869999999,5.927475498010002e-07,1.2009310568999992e-08,0.00298378,-9.190000000000066e-06,8.44561000000012e-11,8.9029430884e-06,0.00446265,-1.181000000000012e-05,1.99152450225e-05,1.3947610000000278e-10,1.9015514231903596,-0.10595121029844444,1
