,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05049176153518857,-0.10536035654649918,0.0,0.0,0.0,0.0,-0.04778719250833117,0.013565307848478078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4974937334151334,0.20907733357857317,0.0,0.0,-0.0009601008881875255,0.0004821231775369858,0.0,0.0,0.0,0.0,0.0,0.0,-0.3093193069442697,-0.1652446983909537,9.490590094310614,1.5916944063588736,0.0476518338,0.0211512086,-0.0126792234,-0.0421157571,-0.0569573632,-0.0344459,-0.0052275,0.00118652002681,2.732675625e-05,0.1446939999999999,0.0096929999999999,0.0209363536359999,9.395424899999852e-05,0.0607552,0.0372933,0.0036911943270399,0.00139079022489,-0.000137788,0.000324856,1.8985532944e-08,1.05531420736e-07,-2.88061e-05,8.901289999999999e-05,7.923296366409998e-09,8.297913972100003e-10,-0.000202514,0.000210229,4.1011920196000014e-08,4.4196232441e-08,0.09923479309230722,0.1516351602479131,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010707304934153523,-0.0790917417827044,0.0,0.0,0.0,0.0,-0.03923521263387672,0.011990801388151895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367951937665091,0.1970251839728986,0.0,0.0,-0.0006439336297632841,0.0003295181036368069,0.0,0.0,0.0,0.0,0.0,0.0,-0.4163229816734775,-0.14830345270241233,10.64673362694514,1.700986306450151,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,-0.0257449,0.008701,0.00066279987601,7.570740100000001e-05,0.146877,0.002183,0.0215728531289999,4.765489000000201e-06,0.0256133,-0.0351419,0.0006560411368899,0.00123495313561,9.48933e-06,0.00014727733,9.00473838489e-11,2.16906119319289e-08,-0.000206531,-0.0001777248999999,3.1586140080009985e-08,4.2655053961e-08,-4.93504e-05,0.0001531636,2.43546198016e-09,2.3459088364960004e-08,0.1974067059486031,0.13744150600599572,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055610804762778375,-0.056682084914234786,0.0,0.0,0.0,0.0,-0.031768574903555745,0.010363230947311602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7630579953779465,0.1729778110481949,0.0,0.0,-0.0004152793204501036,0.0002161594537856533,0.0,0.0,0.0,0.0,0.0,0.0,-0.5094189649108106,-0.12536361842968252,11.794824852656594,1.6069312259401198,0.0473107896,0.0200274408,-0.0144332814,-0.0437214479999999,-0.0573408553,-0.0251028,0.0006421,0.0006301505678399,4.12292410000004e-07,0.1293,-0.017577,0.01671849,0.000308950929,-2.46033e-05,-0.0256379033,6.0532237089e-10,0.0006573020856201,-0.000315355,-0.0003248443299999,9.9448776025e-08,1.0552383873314892e-07,-0.000238408,-3.1877000000000013e-05,1.0161431290000003e-09,5.683837446399999e-08,-0.000234879,-0.0001855286,5.5168144641000006e-08,3.4420861417960003e-08,0.2838361678051824,0.11813931531470179,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08683964798529727,-0.03811491265467302,0.0,0.0,0.0,0.0,-0.025386246363136262,0.008777766997233975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706038877990137,0.1432264561933118,0.0,0.0,-0.0002512762335692081,0.00013280195320438624,0.0,0.0,0.0,0.0,0.0,0.0,-0.5860550926090653,-0.10031083934326634,12.830888402179351,1.3966402645363971,0.0471383325,0.0194622537,-0.0153051112999999,-0.0444958907,-0.0574741032,-0.0248993,0.0002034999999999,0.00061997514049,4.1412249999999524e-08,0.12102,-0.0082799999999999,0.0146458404,6.855839999999991e-05,0.024518,0.0245426033,0.000601132324,0.0006023393767411,-0.000680301,-0.000364946,4.62809450601e-07,1.3318558291600004e-07,-0.000202243,3.6165e-05,1.307907225e-09,4.090223104899999e-08,-0.000246229,-1.1349999999999978e-05,6.0628720441e-08,1.2882249999999948e-10,0.3563134971431135,0.09692129941426238,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10686936274179042,-0.02305913514590485,0.0,0.0,0.0,0.0,-0.02003415521798623,0.00729995082265861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957509822308223,0.11261778082677544,0.0,0.0,-0.000134568891832094,7.208822356850165e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.6459483526201606,-0.07602108320272427,13.704230168885644,1.1402091647362969,0.0469645917,0.0188949465,-0.0161731899,-0.0452509454,-0.0575682224,-0.0281177,-0.0032184,0.00079060505329,1.035809856000002e-05,0.154496,0.0334759999999999,0.023869014016,0.0011206425759999,0.0701131,0.0455951,0.00491584679161,0.00207891314401,-0.000443863,0.000236438,1.97014362769e-07,5.5902927844000014e-08,-0.000134214,6.8029e-05,4.6279448409999994e-09,1.8013397795999998e-08,-0.000115285,0.0001309439999999,1.3290631225000002e-08,1.7146331135999997e-08,0.4145027758566176,0.07617348393011406,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11790682276967544,-0.011085084290383667,0.0,0.0,0.0,0.0,-0.01562371992370816,0.0059698503297094556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0244469945450136,0.08420312456537386,0.0,0.0,-5.214175710500923e-05,2.8264798001447456e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.6903207365024616,-0.05422108485720528,14.402465186697071,0.8836750121468147,0.0467895718,0.018325581,-0.0170373046,-0.0459862832,-0.057623149,-0.0265035,0.0016141999999999,0.00070243551225,2.605641639999999e-06,0.159135,0.004639,0.0253239482249999,2.152032100000004e-05,0.0500178,-0.0200953,0.00250178031684,0.00040382108209,-7.82664e-05,0.0003655966,6.1256293689599994e-09,1.3366087393156004e-07,-2.88061e-05,0.0001054078999999,1.1110825382409996e-08,8.297913972100003e-10,1.7745599999999998e-05,0.0001330306,3.1490631935999986e-10,1.7697140536359997e-08,0.45932825653068843,0.057357972492598,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1218701463684164,-0.0017732793497001415,0.0,0.0,0.0,0.0,-0.012047247684544923,0.004806961579372766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3405928027708906e-11,1.3402690361524143e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0733806142022875,0.058636107461798447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7210819066412629,-0.03515296238045995,14.933529203889272,0.6392248710529242,0.0466132777,0.0177542192,-0.0178972434,-0.0467015838,-0.0576388455999999,-0.0304178,-0.0039142999999999,0.00092524255684,1.5321744489999967e-05,0.119757,-0.039378,0.0143417390489999,0.001550626884,0.0065709,-0.0434469,4.317672681e-05,0.00188763311961,-0.000218883,-0.0001406165999999,4.7909767689e-08,1.9773028195559992e-08,-0.000264779,-0.0002359729,5.5683209534410014e-08,7.010791884100005e-08,-0.000184627,-0.0002023726,3.4087129129000005e-08,4.095466923076e-08,0.4923204971627933,0.040761809379479756,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12041277895699953,0.0052480368534805625,0.0,0.0,0.0,0.0,-0.009189947351300763,0.0038152163466502907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013038956901032593,0.0007212672439573122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1032073764469161,0.02623366301551518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7380567365565562,-0.01236146842392588,15.26355788280464,0.2733826249135567,0.0464357142,0.0171809234,-0.0187527956,-0.0473965353,-0.0576153013,-0.0314568,-0.001039,0.00098953026624,1.0795210000000035e-06,0.123575,0.003818,0.015270780625,1.457712400000012e-05,0.0326261,0.0260552,0.00106446240121,0.0006788734470399,-0.000203994,1.4888999999999972e-05,4.1613552036000006e-08,2.216823209999992e-10,-0.00018861,7.616900000000004e-05,5.801716561000005e-09,3.55737321e-08,-0.000256698,-7.207099999999998e-05,6.589386320399997e-08,5.1942290409999965e-09,0.5137062062963621,0.022703968896559536,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11495677290601537,0.0103031969951268,0.0,0.0,0.0,0.0,-0.006908683850074023,0.002971115426576972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039096660166092045,0.011799241776056955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1038834957906345,-0.02512633431983618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7341606063964518,0.025469986185957274,15.245720050536898,-0.3424685996400062,0.046256886,0.016605756,-0.0196037516,-0.0480708351,-0.0575525323,-0.0339887,-0.0025318999999999,0.0011552317276899,6.410517609999982e-06,0.1528809999999999,0.0293059999999999,0.0233726001609999,0.0008588416359999,0.0599648,0.0273387,0.00359577723904,0.00074740451769,0.000143787,0.0003477809999999,2.0674701369000006e-08,1.2095162396099998e-07,-0.000154768,3.3841999999999985e-05,1.1452809639999995e-09,2.3953133824000006e-08,-0.000147482,0.0001092159999999,2.1750940324e-08,1.1928134655999996e-08,0.523835941019268,0.009525869093265507,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10671952417708028,0.013683094094142197,0.0,0.0,0.0,0.0,-0.005125011640631999,0.0022754289933270824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381775389873997,0.04560046816550373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063338175275347,-0.09061870126922564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6975964027667063,0.08006664701857309,14.74775708383491,-1.0815706816118982,0.0460767981,0.0160287797,-0.0204499027,-0.0487241892,-0.0574505814,-0.0279715,0.0060171999999999,0.0007824048122499,3.620669584000001e-05,0.159066,0.006185,0.025301992356,3.825422500000064e-05,0.00987178,-0.05009302,9.74520403684e-05,0.0025093106527204,-0.000184592,-0.000328379,3.4074206464e-08,1.07832767641e-07,-9.96593e-05,5.510870000000001e-05,3.036968815690001e-09,9.93197607649e-09,4.38755e-06,0.00015186955,1.92505950025e-11,2.30643602172025e-08,0.5331932850427139,0.019035708813174082,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09673064178906879,0.015658812143406173,0.0,0.0,0.0,0.0,-0.003757172874958227,0.0017177505494856496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07459846199931976,0.09756407699778083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780359243332682,-0.1538621033405495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6209809599575578,0.13957394955075442,13.772000862307948,-1.7251092618078427,0.0458954553,0.0154500573,-0.0212910416,-0.0493563130999999,-0.0573095178,-0.0305705,-0.002599,0.00093455547025,6.754801000000002e-06,0.14063,-0.018436,0.0197767969,0.000339886096,-0.00709265,-0.01696443,5.03056840225e-05,0.0002877918852249,-0.000360919,-0.000176327,1.3026252456099998e-07,3.1091210929000006e-08,-0.000274378,-0.0001747187,3.052662412969e-08,7.528328688399997e-08,-0.000342066,-0.00034645355,1.17009148356e-07,1.2003006230760246e-07,0.559092651275118,0.05310374923283104,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08584185136585032,0.016489009542093737,0.0,0.0,0.0,0.0,-0.002719906694516012,0.001277482805988164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16241949705402045,0.15098159703228695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555644717465701,-0.20007981459808422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.507031142718986,0.18858137965925068,12.444646489086495,-2.130882785267673,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,-0.0276751,0.0028954,0.0007659111600099,8.383341159999998e-06,0.14028,-0.00035,0.0196784784,1.225000000000119e-07,0.0124147,0.01950735,0.00015412477609,0.0003805367040225,-0.000298815,6.2104e-05,8.9290404225e-08,3.856906815999999e-09,-0.000198758,7.561999999999997e-05,5.718384399999998e-09,3.9504742564e-08,-0.000348683,-6.617000000000049e-06,1.2157983448900002e-07,4.3784689000000635e-11,0.6132325785198667,0.09750923280900918,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07473462308649399,0.016420460274592173,0.0,0.0,0.0,0.0,-0.0019416174185030322,0.0009347752751586443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819299799803076,0.19035087388284566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7105311800293161,-0.22266606410913925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36711183521508106,0.2172377462580694,10.94415274316929,-2.2693524068521405,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,-0.0339258,-0.0062507,0.00115095990564,3.9071250490000106e-05,0.165042,0.024762,0.027238861764,0.000613156644,0.0486538,0.0362390999999999,0.00236719225444,0.00131327236881,-0.000184592,0.000114223,3.4074206464e-08,1.3046893729000004e-08,-2.88061e-05,0.0001699518999999,2.8883648313609998e-08,8.297913972100003e-10,-0.000156534,0.000192149,2.4502893156e-08,3.692123820100001e-08,0.6960199996312793,0.13571702216031775,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06392945665274095,0.01568382514639785,0.0,0.0,0.0,0.0,-0.0013634866382766415,0.0006714783067753977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4202386528340947,0.20830593202157244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588742124150891,-0.2228198000709472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21619174168077682,0.22361725610762975,9.436670864288983,-2.1877616287429547,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,-0.0267816,0.0071442,0.0007172540985599,5.103959364000014e-05,0.1663089999999999,0.0012669999999999,0.0276586834809999,1.6052889999999757e-06,0.0213614,-0.0272924,0.00045630940996,0.00074487509776,-8.318459999999997e-05,0.0001014074,6.919677677159995e-09,1.0283460774760006e-08,3.12995e-05,6.01056e-05,3.6126831513600005e-09,9.7965870025e-10,-0.00014484,1.1694e-05,2.09786256e-08,1.3674963600000002e-10,0.7989213909344286,0.15778819942585517,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05379897749840422,0.014487465828504862,0.0,0.0,0.0,0.0,-0.0009381182309444369,0.0004716441178857077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5626674338428334,0.20545058405760977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413792741643428,-0.20620437677089123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06814658673458575,0.2115649632741655,8.042633336526553,-1.9627573364248538,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,-0.0255707,0.0012108999999999,0.0006538606984899,1.4662788099999937e-06,0.14344,-0.0228689999999999,0.0205750336,0.0005229911609999,0.00504414,-0.01631726,2.54433483396e-05,0.0002662529739076,-0.000608408,-0.0005252234,3.701602944640001e-07,2.758596199075601e-07,-2.88061e-05,-6.01056e-05,3.6126831513600005e-09,8.297913972100003e-10,-6.11215e-05,8.371850000000001e-05,3.7358377622500005e-09,7.008787242250002e-09,0.909812237260096,0.16174256578254453,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04458519930255718,0.013011715706671909,0.0,0.0,0.0,0.0,-0.0006279754868820028,0.0003216974829006092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6969515904916038,0.18704775531434073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2840436604637672,-0.17964450854337702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687461809845718,0.1873874727810114,6.830562415884497,-1.6674475436547476,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,-0.0339801,-0.0084094,0.00115464719601,7.071800836000001e-05,0.153163,0.009723,0.023458904569,9.453672900000018e-05,0.0374131,0.0323689599999999,0.0013997400516099,0.0010477495714815,-0.000184592,0.000423816,3.4074206464e-08,1.7962000185600005e-07,-0.000128675,-9.98689e-05,9.97379718721e-09,1.6557255624999998e-08,-0.000198373,-0.0001372514999999,3.935184712899998e-08,1.883797425225e-08,1.0174792632984717,0.15093924569229392,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03641999682438585,0.011405139587732068,0.0,0.0,0.0,0.0,-0.0004037920616769921,0.00021038324378807384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8150566197127141,0.15966338048101497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174030434394681,-0.14905081025545913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18306829006331857,0.1572955105994367,5.826156155967446,-1.3563439545072833,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,-0.033919,6.110000000000143e-05,0.001150498561,3.733210000000175e-09,0.194367,0.0412039999999999,0.037778530689,0.0016977696159999,0.0673246,0.0299115,0.00453260176516,0.00089469783225,0.000134811,0.000319403,1.8174005721000003e-08,1.02018276409e-07,-2.88061e-05,9.98689e-05,9.97379718721e-09,8.297913972100003e-10,-1.69824e-05,0.0001813906,2.8840190975999994e-10,3.290254976836e-08,1.113959602332959,0.13082203652571167,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029347154163227605,0.009783393738935975,0.0,0.0,0.0,0.0,-0.00024307363832318387,0.00012857733737483304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913159284937465,0.1290251404578981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08480032247083252,-0.11859423069203898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783381948816975,0.1260847883453162,5.026344352901487,-1.062931722187785,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,-0.0339101999999999,8.80000000000325e-06,0.0011499016640399,7.744000000005721e-11,0.189856,-0.004511,0.036045300736,2.034912100000013e-05,0.0313657,-0.0359589,0.0009838071364899,0.00129304248921,0.0001427179999999,7.906999999999977e-06,2.0368427524e-08,6.252064899999964e-11,-2.88061e-05,0.0,0.0,8.297913972100003e-10,4.37385e-05,6.07209e-05,1.9130563822500003e-09,3.68702769681e-09,1.1949920201843098,0.10660773434702855,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023344230552289257,0.008230577166312227,0.0,0.0,0.0,0.0,-0.00012875664108641106,6.902690147353114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906821776532087,0.09915018321271502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015254473920778102,-0.09071114974398095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3531694002219511,0.09681305128289944,4.4122348240906275,-0.8035823744997365,0.0444001387999999,0.0107650212999999,-0.0278152538,-0.0536179588,-0.0547900339,-0.0339268,-1.66000000000055e-05,0.0011510277582399,2.755600000001826e-10,0.139318,-0.050538,0.019409505124,0.002554089444,0.0118405,-0.0195252,0.00014019744025,0.0003812334350399,-0.000274058,-0.000416776,7.5107787364e-08,1.73702234176e-07,-2.88061e-05,0.0,0.0,8.297913972100003e-10,-7.53632e-05,-0.0001191017,5.679611914240001e-09,1.418521494289e-08,1.2593746094820264,0.08218298352646536,1
