,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,non_steady_state_outlier00,non_steady_state_outlier01,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934519623033079,0.04175888311642741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12180822170416687,0.001574888685030538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.852411747945586e-06,5.356586601933729e-05,0.0,0.0,-0.00934441864165425,0.003870419535173011,0.0,0.0,0.3888912189016778,0.005864261574511202,-21.534800766268972,-0.7819544662060546,0.0549557932,0.0468856643,0.0343015956,0.0184151243,0.0007557282,0.0,0.0,-3.11817e-05,-8.443590000000001e-05,7.129421208810001e-09,9.7229841489e-10,0.0979167,-0.0056123,0.00958768013889,3.1497911290000004e-05,0.102234,0.0363098,0.00131840157604,0.010451790756,-0.00026727,-0.0001830195,3.3496137380250016e-08,7.14332529e-08,-0.000415498,-0.000140999,1.7263858800400006e-07,1.9880718001000016e-08,0.00015238,5.388200000000001e-05,2.32196644e-08,2.903269924000001e-09,-0.5687420097231493,-0.02369722998164028,1
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108030811423447,-0.001112605544543433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11843078035433993,0.0076944117426685985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011910107933020672,0.0045738920774174695,0.0,0.0,-0.007031998325895643,0.003018060699053743,0.0,0.0,0.38881462551057744,-0.008505451356197747,-21.796392599986486,0.06366152236811594,0.0548623775,0.0465302911,0.0335679058,0.0172651282,-0.0007557282,0.0,0.0,-0.00547601,-0.0054448282999999,2.964615521648089e-05,2.99866855201e-05,0.116388,0.0184713,0.013546166544,0.00034118892369,0.102292,5.799999999998862e-05,3.3639999999986798e-09,0.010463653264,-8.425049999999998e-05,0.0001830195,3.3496137380250016e-08,7.098146750249997e-09,-0.000415498,0.0,1.7263858800400006e-07,0.0,0.000125387,-2.6993000000000007e-05,1.5721899768999998e-08,7.286220490000001e-10,-0.5764632856490293,0.0035761233278490297,1
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859038317733307,-0.06231860719986046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11161377929269305,0.011978837757380099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012014855394568275,0.02776821169036152,0.0,0.0,-0.005220138671438357,0.002313374704067259,0.0,0.0,0.37155234907115964,-0.042489147143959134,-21.318847007137386,1.3138532860158563,0.0547674578,0.0461698153,0.0328259338,0.016107559,-0.0022666665,0.0,0.0,-0.000128385,0.005347625,2.8597093140625e-05,1.6482708225000004e-08,0.133657,0.0172689999999999,0.017864193649,0.0002982183609999,0.102476,0.000184,3.385600000000133e-08,0.010501330576,0.0001867,0.0002709505,7.341417345025e-08,3.4856890000000004e-08,-6.33321e-05,0.0003521658999999,4.0109548904100005e-09,1.2402082112281002e-07,0.000196777,7.139e-05,3.8721187729e-08,5.0965321000000015e-09,-0.5549600669566963,0.059560589292883166,1
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019093167657089,-0.12864610217569986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10249051422584508,0.014708982114529713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04775387498158428,0.0734007506180773,0.0,0.0,-0.0038297139910913494,0.001747935936779448,0.0,0.0,0.323932822399841,-0.09335064424042075,-19.908769418978103,2.7191340150504195,0.0546710365,0.0458042765,0.0320758624,0.0149429245,-0.0037760514,0.0,0.0,3.97795e-06,0.00013236295,1.7519950532702506e-08,1.5824086202500002e-11,0.116391,-0.0172659999999999,0.013546864881,0.0002981147559999,0.0622323,-0.0402436999999999,0.00161955538969,0.00387285916329,-8.425049999999998e-05,-0.0002709505,7.341417345025e-08,7.098146750249997e-09,-0.000211379,-0.0001480469,4.4681081641e-08,2.1917884599610005e-08,0.0,-0.000196777,0.0,3.8721187729e-08,-0.48448158669878694,0.14102388183105213,1
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107416085305062,-0.18334957459163453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09201143166601038,0.016149990712417683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11927633753011974,0.12841813538759242,0.0,0.0,-0.0027746243684823235,0.0013011446659588332,0.0,0.0,0.2397594943351272,-0.14649544679272544,-17.60100293723664,3.919998297254481,0.0545731163999999,0.0454337146999999,0.0313178767,0.0137717356,-0.0052828484,0.0,0.0,1.77583e-05,1.378035e-05,1.898980461225e-10,3.1535721889e-10,0.110338,-0.006053,0.012174474244,3.663880900000005e-05,0.0929772,0.0307449,0.00094524887601,0.0086447597198399,-8.425049999999998e-05,0.0,0.0,7.098146750249997e-09,-0.000415498,-0.000204119,1.7263858800400006e-07,4.1664566161000016e-08,0.0,0.0,0.0,0.0,-0.3556642397473181,0.22584074975668136,1
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7732110531923466,-0.21611432202547712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08095246021728138,0.016555577777755827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22610643906875635,0.17542324992008368,0.0,0.0,-0.0019824666459038066,0.0009530729145090827,0.0,0.0,0.12348442289317425,-0.1870370945688082,-14.638405328582538,4.672311085383438,0.0544737001999999,0.0450581705999999,0.0305521639,0.0125945059,-0.0067860248,0.0,0.0,1.77604e-05,2.1000000000012166e-09,4.4100000000051095e-18,3.1543180816e-10,0.110682,0.0003439999999999,0.0122505051239999,1.1833599999998845e-07,0.0997957,0.0068185,4.649194225000007e-05,0.00995918173849,-0.000144063,-5.981250000000001e-05,3.5775351562500007e-09,2.0754147969e-08,-0.000415498,0.0,1.7263858800400006e-07,0.0,0.0,0.0,0.0,0.0,-0.1755339207251154,0.2909105424081196,1
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225090978541583,-0.2251828175468512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06992297786464831,0.016166136226307092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579613702360348,0.2031473005075475,0.0,0.0,-0.0013936849374510134,0.0006854500022332962,0.0,0.0,-0.012847638440646573,-0.2071413723070551,-11.359018328863268,4.914322656857335,0.0543727905,0.0446776853,0.0297789127,0.0114117519,-0.0082845504,0.0,0.0,-6.94737e-05,-8.723409999999999e-05,7.60978820281e-09,4.82659499169e-09,0.134603,0.023921,0.018117967609,0.000572214241,0.101044,0.0012483,1.558252890000019e-06,0.010209889936,0.000164312,0.000308375,9.5095140625e-08,2.6998433344e-08,-0.000224935,0.000190563,5.0595754225e-08,3.631425696900001e-08,0.000110613,0.000110613,1.2235235768999998e-08,1.2235235768999998e-08,0.037012153442000484,0.3238865114564746,1
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47332615419074703,-0.21479119195547322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059376620447960285,0.01520330783838732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002975063106351,0.20899845705510967,0.0,0.0,-0.0009602356946872757,0.0004821873739618848,0.0,0.0,-0.1549342475920478,-0.2066586650995031,-8.08546306489871,4.722659705717672,0.0542703902,0.0442923007,0.0289983141,0.0102239922,-0.0097773981999999,0.0,0.0,-3.50203e-05,3.4453400000000005e-05,1.18703677156e-09,1.2264214120899999e-09,0.116397,-0.018206,0.013548261609,0.000331458436,0.0641978,-0.0368462,0.0013576424544399,0.00412135752484,5.3996e-05,-0.000110316,1.2169619856e-08,2.915568016e-09,-0.00018875,3.618499999999999e-05,3.56265625e-08,1.3093542249999995e-09,5.31644e-05,-5.74486e-05,2.8264534273599994e-09,3.30034164196e-09,0.2594574075333785,0.32439178044176376,1
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3363592891759609,-0.191608875118129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049626257111608264,0.013863747816813737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6394254520499212,0.19664648750716224,0.0,0.0,-0.0006440315216206304,0.00032956603229102044,0.0,0.0,-0.2904254377628143,-0.19027996745954368,-5.060143489240467,4.236766771468718,0.054166502,0.0439020589,0.0282105605,0.0090317481,-0.011263545,0.0,0.0,6.25707e-05,9.7591e-05,9.524003281e-09,3.9150924984899995e-09,0.106519,-0.0098779999999999,0.011346297361,9.757488399999996e-05,0.0870968,0.0228989999999999,0.0005243642009999,0.00758585257024,-8.425049999999998e-05,-0.0001382464999999,1.911209476224999e-08,7.098146750249997e-09,-0.000245717,-5.6967e-05,6.0376844089e-08,3.245239089e-09,5.58243e-05,2.659900000000005e-06,3.11635247049e-09,7.075068010000026e-12,0.4722663437106455,0.2996812182581903,1
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21775424009399313,-0.16209608131557005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04086283616906902,0.012314138214209664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7653614888803155,0.1724298522975739,0.0,0.0,-0.0004153498072947958,0.00021619486598474245,0.0,0.0,-0.41092636083420186,-0.16430114411158772,-2.4274036668034666,3.5984620377038605,0.0540611289,0.0435070027,0.0274158465,0.0078355422,-0.0127419723999999,0.0,0.0,0.00260144,0.0025388693,6.445857322482492e-06,6.7674900736e-06,0.121412,0.0148929999999999,0.014740873744,0.0002218014489999,0.115975,0.0288781999999999,0.0008339504352399,0.013450200625,-0.000248608,-0.0001643575,2.7013387806250008e-08,6.1805937664e-08,-0.000415498,-0.000169781,1.7263858800400006e-07,2.8825587961000013e-08,0.0,-5.58243e-05,0.0,3.11635247049e-09,0.6620681700533619,0.2595998348038068,1
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11982211805125359,-0.13119151539954516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03317677010947637,0.010688563987624116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872510129692836,0.142620878904824,0.0,0.0,-0.0002513265795366241,0.00013282786183425337,0.0,0.0,-0.5121670933085725,-0.13442197416710897,-0.24589845007728778,2.919615762049344,0.0539542736,0.0431071756,0.0266143679,0.0066358994999999,-0.0142116669999999,0.0,0.0,-0.00289318,-0.00549462,3.0190848944400005e-05,8.3704905124e-06,0.140821,0.019409,0.019830554041,0.000376709281,0.116603,0.000628,3.943840000000045e-07,0.013596259609,0.000150244,0.000398852,1.59082917904e-07,2.2573259536000003e-08,9.217900000000004e-05,0.000507677,8.496968041000007e-09,2.5773593632900015e-07,0.000166119,0.000166119,2.759552216100001e-08,2.759552216100001e-08,0.8219677230482585,0.21311720343845905,1
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04222482949860757,-0.10202652029300754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026580111486892835,0.009088514074721294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590110430455002,0.11203162854551832,0.0,0.0,-0.000134604575885133,7.210700400867887e-05,0.0,0.0,-0.5931617956373462,-0.10476736399312583,1.4866201510163306,2.273174154430953,0.0538459391,0.0427026212,0.0258063227,0.0054333459999999,-0.0156716217,0.0,0.0,-7.45243e-05,0.0028186557,7.944819955142489e-06,5.55387129049e-09,0.140817,-4.000000000004e-06,0.019829427489,1.6000000000032004e-11,0.0852877999999999,-0.0313152,0.00098064175104,0.0072740088288399,0.000147097,-3.1470000000000022e-06,9.903609000000016e-12,2.1637527409000003e-08,-5.85579e-05,-0.0001507369,3.42902765241e-09,2.2721613021610013e-08,0.000148709,-1.7410000000000038e-05,2.2114366681e-08,3.0310810000000126e-10,0.9502554039917747,0.16676468730327507,1
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016887375712259883,-0.07620262585297338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021027840057054863,0.007585169850935475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0255742879535015,0.08367946662013427,0.0,0.0,-5.2166863464344474e-05,2.8278292334660347e-05,0.0,0.0,-0.6550651978678375,-0.07778137183548339,2.80821169000579,1.6977823930359817,0.0537361284,0.042293384,0.0249919100999999,0.0042284093,-0.0171208358,0.0,0.0,9.2853e-05,0.0001673773,2.801516055529e-08,8.621679608999998e-09,0.121598,-0.019219,0.014786073604,0.000369369961,0.0965734,0.0112856,0.00012736476736,0.00932642158756,-0.000187075,-0.000334172,1.11670925584e-07,3.4997055625e-08,-0.000317323,-0.0002587651,1.00693886329e-07,6.695937697801002e-08,0.000107976,-4.073299999999999e-05,1.1658816576e-08,1.6591772889999992e-09,1.0486246102556096,0.12444473066685102,1
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060017342222316736,-0.05426250027867863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016436948220206325,0.006223324036996908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074168098575149,0.05812068235260305,0.0,0.0,0.0,0.0,0.0,0.0,-0.7000254205254143,-0.05399379662172837,3.772711410052996,1.2054147737582395,0.0536248445,0.0418795088,0.0241713312,0.0030216178,-0.0185583162,0.0,0.0,4.314330000000002e-06,-8.853866999999999e-05,7.839096085368898e-09,1.8613443348900008e-11,0.121183,-0.0004149999999999,0.014685319489,1.7222499999995285e-07,0.111227,0.0146536,0.00021472799296,0.0123714455289999,-0.000506458,-0.000319383,1.02005500689e-07,2.56499705764e-07,-0.000257241,6.008200000000004e-05,6.6172932081e-08,3.6098467240000045e-09,9.25861e-05,-1.5389899999999993e-05,8.57218591321e-09,2.3684902200999977e-10,1.1203903766853305,0.08700555405792532,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1480332111598937e-05,8.541553521448129e-05,-0.08978032193686619,-0.03613640543636282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01270250108867349,0.005026188613565643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1035458378914456,0.025423176152954044,0.0,0.0,0.0,0.0,0.0,0.0,-0.7281429021921889,-0.027163549549289765,4.427695561694906,0.7673530380335761,0.0535120905,0.0414610411,0.0233447884,0.001813501,-0.0199830776,0.0,0.0,8.56554e-05,8.134107000000001e-05,6.6163696687449035e-09,7.33684754916e-09,0.146611,0.0254279999999999,0.021494785321,0.0006465831839999,0.111626,0.000399,1.5920100000000836e-07,0.012460363876,-9.89381e-06,0.00049656419,2.465759947903561e-07,9.788747631610002e-11,-8.50804e-05,0.0001721605999999,7.238674464160001e-09,2.9639272192359993e-08,0.000178301,8.571489999999998e-05,3.1791246600999994e-08,7.3470440820099975e-09,1.1656897473898948,0.044406256400266325,1
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014311258167086559,0.005307460123093636,-0.10862348223290882,-0.021472488474583197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009710328556705844,0.0040004248573943186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103514201541587,-0.02632057020621527,0.0,0.0,0.0,0.0,0.0,0.0,-0.7335348828283317,0.01225153669098337,4.74156290961469,0.14769975643153088,0.0533978694,0.0410380268,0.0225124856,0.0006045887,-0.0213941436,0.0,0.0,-0.000117868,-0.0002035234,4.142177434756e-08,1.3892865423999998e-08,0.140818,-0.0057929999999999,0.019829709124,3.3558848999999914e-05,0.0784611999999999,-0.0331648,0.00109990395904,0.0061561599054399,6.69547e-05,7.684851e-05,5.9056934892200995e-09,4.482931852090001e-09,-6.05625e-06,7.902415e-05,3.66781640625e-11,6.244816283222501e-09,0.000191668,1.3366999999999996e-05,3.673662222399999e-08,1.786766889999999e-10,1.1764044582388837,-0.012223025576948687,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01330645713831398,0.029944139856589152,-0.118718885865395,-0.009838314546533009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007324553261368871,0.003128881852803421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620858756623093,-0.0919401719036718,0.0,0.0,0.0,0.0,0.0,0.0,-0.7060800405346118,0.06652494798418887,4.369764462911347,-1.2144981948935205,0.0532821844,0.0406105121,0.0216746281,-0.0006045887,-0.0227905472,0.0,0.0,3.11374e-06,0.00012098174,1.4636581413427601e-08,9.695376787600002e-12,0.1235,-0.017318,0.01525225,0.000299913124,0.0830875999999999,0.0046263999999999,2.1403576959999896e-05,0.0069035492737599,-0.000202176,-0.0002691307,7.243133368248999e-08,4.087513497599999e-08,-0.000203281,-0.00019722475,4.1323164960999984e-08,3.8897602012562485e-08,0.0,-0.000191668,0.0,3.673662222399999e-08,1.1475597634101395,-0.06838427037500514,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05098809921788351,0.07662399262573132,-0.12195129377463894,-0.0008191585950322042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005446091046342348,0.002403102131967162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759485646622891,-0.15496973524047858,0.0,0.0,0.0,0.0,0.0,0.0,-0.6386213350150923,0.12650001150168289,2.7337032297021695,-3.3914018406184407,0.0531650386,0.040178544,0.0208314228,-0.001813501,-0.0241713312,0.0,0.0,-0.000102504,-0.00010561774,1.11551070027076e-08,1.0507070016e-08,0.122514,-0.0009859999999999,0.015009680196,9.72195999999974e-07,0.101422,0.0183344,0.00033615022336,0.010286422084,-0.000307224,-0.000105048,1.1035082304000013e-08,9.438658617600004e-08,-0.000174124,2.9156999999999985e-05,3.0319167376e-08,8.501306489999988e-10,8.35617e-05,8.35617e-05,6.98255770689e-09,6.98255770689e-09,1.0870024007075516,-0.10588376727796618,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12476524892330816,0.13162451852918503,-0.1199447534227639,0.005950595267352238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004002213579503821,0.0018194234391282439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528803927472584,-0.20075760814114216,0.0,0.0,0.0,0.0,0.0,0.0,-0.5327433897466463,0.17801002341488362,-0.5231321662485081,-5.81153733660675,0.0530464353,0.03974217,0.0199830776,-0.0030216178,-0.0255355494,0.0,0.0,0.00195431,0.002056814,4.230483830595998e-06,3.8193275761e-06,0.153373,0.030859,0.023523277129,0.0009522778809999,0.101736,0.000314,9.859600000000548e-08,0.010350213696,0.000155773,0.000462997,2.1436622200900006e-07,2.4265227529e-08,4.618180000000001e-05,0.0002203058,2.1327586512400004e-09,4.853464551364001e-08,0.000172539,8.897729999999999e-05,2.9769706521000003e-08,7.916959915290001e-09,1.010303953865805,-0.11921009178322334,1
