,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900536738398234,-0.18687692317006768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044771565906858365,0.002014210506753611,-0.10444596546378426,0.014275693744119166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.936172329824744,2.5696879129307786,0.0436232962,0.0083923118,-0.0309200904999999,-0.0551951809999999,-0.0526272988,0.924298,0.0208369999999998,0.0004341805689999,0.8543267928039999,-0.465518,-0.023847,0.216707008324,0.000568679409,0.7652909999999999,0.0268469999999999,0.0007207614089999,0.585670314681,-0.0144548,-0.0001630999999999,2.6601609999999792e-08,0.00020894124304,-0.00815131,-0.0001633899999999,2.66962920999998e-08,6.644385471610001e-05,-0.0122853,-0.0001166999999999,1.3618889999998576e-08,0.0001509285960899,-1.2142657058602724,0.247035199044851,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7613433041327389,-0.21769479051352172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003264486392905751,0.0015107266344898385,-0.09416986218867554,0.0159531804388913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.021007855189358,2.9968468779691237,0.0434261022,0.0077966871,-0.0316778247,-0.0555297655999999,-0.0519960603,0.918876,-0.0054219999999999,2.939808399999921e-05,0.8443331033760001,-0.36801,0.097508,0.1354313601,0.009507810064,0.832825,0.0675340000000001,0.004560841156,0.693597480625,-0.014228,0.0002268,5.1438240000000434e-08,0.000202435984,-0.0083092999999999,-0.0001579899999999,2.496084009999952e-08,6.904446648999997e-05,-0.0119196,0.0003657,1.3373649000000008e-07,0.0001420768641599,-1.030338737644344,0.2872120993723947,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102622784020502,-0.22498439455474387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023492340075527895,0.0011157567809434038,-0.08317270453259162,0.016545581999653964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.942244013228555,3.09409012271248,0.0432277255999999,0.007200213,-0.0324277947,-0.0558401546,-0.0513294226999999,0.918881,4.999999999921734e-06,2.4999999999217336e-11,0.8443422921609999,-0.367946,6.40000000000085e-05,0.135384258916,4.096000000001088e-09,0.8015339999999999,-0.0312910000000001,0.000979126681,0.6424567531559998,-0.0140915,0.0001364999999999,1.8632249999999856e-08,0.00019857037225,-0.0083,9.299999999998546e-06,8.648999999997295e-11,6.889e-05,-0.0118115,0.0001080999999999,1.1685609999999971e-08,0.0001395115322499,-0.8309097241287124,0.29681548831834403,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46172901938517347,-0.21330476295949924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001665571010317115,0.0008101112171873088,-0.07209634402744035,0.01629631000821493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.902555427141936,2.925001869662148,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,0.919677,0.0007960000000001,6.336160000002069e-07,0.8458057843290001,-0.433715,-0.0657689999999999,0.188108701225,0.0043255613609999,0.828365,0.0268310000000001,0.000719902561,0.686188573225,-0.0147917,-0.0007001999999999,4.902800399999997e-07,0.0002187943888899,-0.0084741999999999,-0.0001741999999999,3.034563999999917e-08,7.181206563999997e-05,-0.0120138,-0.0002023,4.0925290000000295e-08,0.00014433139044,-0.6347233390659671,0.2817879000089143,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32607168365378747,-0.18938836698438535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011598902266554655,0.0005765698488908063,-0.061424417789978585,0.015431252895403277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.046639667587902,2.585044729271136,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917892999999,0.9182030000000002,-0.0014739999999998,2.1726759999996004e-06,0.8430967492090004,-0.432551,0.0011639999999999,0.187100367601,1.354895999999867e-06,0.774931,-0.0534339999999999,0.0028551923559999,0.6005180547610001,-0.0137991,0.0009925999999999,9.852547599999891e-07,0.00019041516081,-0.00815537,0.0003188299999999,1.0165256889999833e-07,6.65100598369e-05,-0.0118167,0.0001971,3.884841000000016e-08,0.00013963439889,-0.45520548061363775,0.2508228409803735,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20908977450313723,-0.15960486451440617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007893321548111124,0.0004002234900232992,-0.05149647229625888,0.014152508758742651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4549045913390684,2.1646665990973957,0.0426255538999999,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,0.8871690000000001,-0.0310340000000001,0.000963109156,0.7870688345610002,-0.331165,0.101386,0.109670257225,0.010279120996,0.801517,0.026586,0.0007068153959999,0.642429501289,-0.0136391,0.00016,2.5600000000001804e-08,0.00018602504881,-0.00798792,0.0001674499999999,2.8039502499999845e-08,6.380686592640001e-05,-0.0115565,0.0002602,6.770404000000019e-08,0.0001335526922499,-0.2999369343837357,0.2121393042779884,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11283525506648377,-0.1287475312135871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005201923432786115,0.0002685342822724406,-0.042526119964785475,0.012633030480187804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1546358551206173,1.7316772857138942,0.0424225009999999,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,0.8770529999999999,-0.0101160000000002,0.000102333456,0.7692219648089997,-0.29626,0.034905,0.0877699875999999,0.001218359025,0.7773839999999999,-0.0241330000000001,0.000582401689,0.6043258834559998,-0.0136757,-3.6600000000001215e-05,1.339560000000089e-09,0.00018702477049,-0.00782758,0.00016034,2.5708915600000045e-08,6.127100865640001e-05,-0.0113846,0.0001718999999999,2.9549609999999105e-08,0.00012960911716,-0.17165717833565372,0.17193649751259285,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036809007878327145,-0.0998096382582976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032636118306706997,0.00017121372908278067,-0.03462205213836349,0.01101348554149628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13718518456013246,1.3280283084131919,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,0.8690120000000001,-0.0080409999999997,6.465768099999586e-05,0.7551818561440002,-0.348861,-0.052601,0.121703997321,0.002766865201,0.7510879999999999,-0.0262959999999999,0.0006914796159999,0.5641331837439998,-0.0139097,-0.0002339999999999,5.475599999999994e-08,0.0001934797540899,-0.00855498,-0.0007273999999999,5.291107599999994e-07,7.31876828004e-05,-0.0116683,-0.0002836999999999,8.048568999999879e-08,0.0001361492248899,-0.069797663215152,0.1341072855995258,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020918771818167644,-0.07428929347335743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018788899406055846,9.99956336874081e-05,-0.027810199025202615,0.00940174553746026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259627441677961,0.9742639385441226,0.0420129348,0.0036071772999999,-0.0367544121,-0.0571875517,-0.0466132777,0.839043,-0.0299690000000001,0.000898140961,0.703993155849,-0.410895,-0.0620339999999999,0.1688347010249999,0.0038482171559999,0.8072159999999999,0.056128,0.003150352384,0.6515976706559999,-0.0159244,-0.0020146999999999,4.059016089999992e-06,0.0002535865153599,-0.0088226699999999,-0.0002676899999999,7.165793609999868e-08,7.783950592889995e-05,-0.0122899,-0.0006215999999999,3.863865599999999e-07,0.00015104164201,0.008080733845693801,0.10062462976344987,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06287602448166235,-0.052664526852755786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.972492244258356e-05,4.836071012381459e-05,-0.022055313357982564,0.007874764515884073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1713112761570692,0.6764248845736117,0.0418064326,0.0030065815999999,-0.0374449981999999,-0.0573253817,-0.0457128626,0.8322129999999999,-0.0068300000000001,4.664890000000155e-05,0.6925784773689998,-0.351144,0.0597509999999999,0.123302108736,0.0035701820009999,0.78878,-0.0184359999999998,0.0003398860959999,0.6221738884000001,-0.0167487,-0.0008243,6.794704899999999e-07,0.0002805189516899,-0.0077723,0.0010503699999999,1.103277136899995e-06,6.040864729e-05,-0.0118122,0.0004776999999999,2.281972899999977e-07,0.00013952806884,0.0652162101778459,0.07214593798879812,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.629533067586089e-08,7.517475045736874e-07,0.0,0.0,0.0,0.0,-0.09167196954431277,-0.03483242262109681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.064675241805638e-05,1.1251746052298298e-05,-0.017280576838756997,0.006482232009203965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5360481672937778,0.43238576632243997,0.0415987919,0.0024056584,-0.0381264066,-0.0574382337,-0.0447813261,0.8300469999999999,-0.002166,4.691556000000007e-06,0.6889780222089997,-0.243682,0.1074619999999999,0.0593809171239999,0.011548081444,0.7304009999999999,-0.0583790000000001,0.003408107641,0.5334856208009998,-0.0163027,0.0004459999999999,1.9891599999999866e-07,0.00026577802729,-0.00724284,0.0005294599999999,2.803278915999998e-07,5.245873126560001e-05,-0.0117398,7.240000000000198e-05,5.2417600000002865e-09,0.00013782290404,0.10497679938861719,0.048573053827288874,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000354691656497478,0.0016835274917617873,0.0,0.0,0.0,0.0,-0.10973385834377966,-0.020428767736828342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013384305358657235,0.005251260914081102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7445136974591284,0.19020874546161085,0.0413900183,0.0018044731,-0.0387984702,-0.0575260585,-0.0438193022,0.825033,-0.0050139999999998,2.5140195999998515e-05,0.6806794510890001,-0.292397,-0.0487149999999999,0.0854960056089999,0.0023731512249999,0.6653899999999999,-0.0650109999999999,0.0042264301209999,0.4427438520999999,-0.016174,0.0001286999999999,1.656368999999973e-08,0.000261598276,-0.00738605,-0.0001432099999999,2.0509104099999855e-08,5.45537346025e-05,-0.0115287,0.0002110999999999,4.456320999999949e-08,0.00013291092369,0.13052099055581137,0.029526175344658324,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006338899422216541,0.017147768922176385,0.0,0.0,0.0,0.0,-0.1192102506187359,-0.009020040563590284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01025331956564775,0.004191419548836306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6813764251728276,-0.3902201739792259,0.0411801175999999,0.0012030913,-0.0394610244,-0.0575888179,-0.042827446,0.8449200000000001,0.0198870000000001,0.000395492769,0.7138898064000002,-0.361811,-0.069414,0.1309071997209999,0.004818303396,0.6146119999999999,-0.0507779999999999,0.0025784052839999,0.3777479105439999,-0.0159054,0.0002686,7.214596000000044e-08,0.00025298174916,-0.00706908,0.0003169699999999,1.0046998089999984e-07,4.99718920464e-05,-0.0116269,-9.819999999999794e-05,9.643239999999596e-09,0.0001351848036099,0.14485182648720057,0.014898008834362379,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194975721427536,0.0559785551646283,0.0,0.0,0.0,0.0,-0.12196368387859867,-0.00019495378601288888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007759831623015665,0.003292361769784166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864261883833391,-1.5790651624837029,0.0409690953,0.0006015784,-0.0401139068,-0.0576264844,-0.0418064326,0.868294,0.0233739999999998,0.0005463438759999,0.7539344704359999,-0.4230930000000001,-0.061282,0.179007686649,0.003755483524,0.568892,-0.0457199999999999,0.0020903183999999,0.323638107664,-0.0159893,-8.390000000000133e-05,7.0392100000002235e-09,0.00025565771449,-0.00656263,0.00050645,2.564916025000004e-07,4.30681125169e-05,-0.0120011,-0.0003742,1.4002564000000125e-07,0.00014402640121,0.15093406310527854,0.004505713415492539,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09077777834114933,0.10983801905873444,0.0,0.0,0.0,0.0,-0.11959868941579808,0.006408011378563699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0057829615244760066,0.002535848076392845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.693108559876126,-3.1514000390119805,0.0407569573,-0.0,-0.0407569573,-0.0576390418,-0.0407569573,0.8805569999999999,0.0122629999999999,0.0001503811689999,0.7753806302489998,-0.372883,0.05021,0.139041731689,0.0025210441,0.648044,0.079152,0.006265039104,0.4199610259359999,-0.0157532999999999,0.000236,5.569600000000169e-08,0.0002481664608899,-0.006557,5.6300000000003925e-06,3.1696900000004406e-11,4.299424899999999e-05,-0.0120376,-3.650000000000008e-05,1.3322500000000054e-09,0.00014490381376,0.1513801150493691,-0.002424508932548057,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863893664129156,0.16125676568204214,0.0,0.0,0.0,0.0,-0.1134945247639306,0.011105241600455796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042598879427577785,0.0019254647076813634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4361958774644377,-4.6301439741582,0.0405437093,-0.0006015784,-0.0413900183,-0.0576264844,-0.0396797345,0.8852479999999999,0.004691,2.200548100000001e-05,0.7836640215039998,-0.266242,0.106641,0.070884802564,0.0113723028809999,0.6937439999999999,0.0456999999999999,0.0020884899999999,0.4812807375359999,-0.0150059,0.0007473999999999,5.586067599999982e-07,0.00022517703481,-0.00669758,-0.00014058,1.976273640000011e-08,4.48575778564e-05,-0.0119012999999999,0.0001363,1.8577690000000648e-08,0.0001416409416899,0.14811325667185887,-0.00692687459485819,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311293583222468,0.19622711057974113,0.0,0.0,0.0,0.0,-0.10482992166428155,0.014182730173639451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003099806553057316,0.0014407084923559784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.020144188251014,-5.633008714427679,0.0403293572,-0.0012030913,-0.0420129348,-0.0575888179,-0.0385754975,0.8660200000000001,-0.0192279999999998,0.0003697159839999,0.7499906404000002,-0.326154,-0.0599119999999999,0.1063764317159999,0.0035894477439999,0.604061,-0.0896829999999999,0.0080430404889999,0.364889691721,-0.0148521,0.0001537999999999,2.3654439999999185e-08,0.00022058487441,-0.006555,0.0001425799999999,2.032905639999994e-08,4.2968025e-05,-0.0116234,0.0002778999999999,7.722840999999964e-08,0.00013510342756,0.1424185454861053,-0.009887260894495918,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45173402754139885,0.2093262522891365,0.0,0.0,0.0,0.0,-0.09459821973102882,0.01590871696209399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022257283205481637,0.0010612862326876723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.052033951563985,-6.014210405226753,0.0401139068,-0.0018044731,-0.0426255538999999,-0.0575260585,-0.0374449981999999,0.850659,-0.015361,0.000235960321,0.723620734281,-0.369256,-0.0431019999999999,0.1363499935359999,0.0018577824039999,0.602765,-0.0012959999999999,1.6796159999999062e-06,0.363325645225,-0.014651,0.0002011,4.044121000000106e-08,0.000214651801,-0.00690079,-0.00034579,1.1957072410000024e-07,4.76209026241e-05,-0.011457,0.0001663999999999,2.7688959999999614e-08,0.000131262849,0.13510856809326005,-0.011856815697594187,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932873915093982,0.20250441312767845,0.0,0.0,0.0,0.0,-0.08361643751751008,0.016539629812940045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00157386982533123,0.000768285692966012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.122972700825741,-5.831123203757374,0.0398973639,-0.0024056584,-0.0432277255999999,-0.0574382337,-0.0362890062,0.8504879999999999,-0.0001710000000001,2.9241000000049e-08,0.7233298381439999,-0.407732,-0.038476,0.166245383824,0.001480402576,0.605683,0.0029179999999999,8.514723999999863e-06,0.366851896489,-0.0145792,7.17999999999986e-05,5.155239999999799e-09,0.0002125530726399,-0.00677829,0.0001225,1.5006250000000052e-08,4.59452153241e-05,-0.0115132,-5.620000000000104e-05,3.158440000000117e-09,0.00013255377424,0.12673894073323144,-0.013102737101901804,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7245419945255276,0.18156569472448048,0.0,0.0,0.0,0.0,-0.07253296756362371,0.016319458384812604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010924492359084311,0.0005448424436104838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.909432396895973,-5.247218069747959,0.0396797345,-0.0030065815999999,-0.0438193022,-0.0573253817,-0.0351083085,0.840779,-0.0097089999999998,9.426468099999722e-05,0.706909326841,-0.352662,0.05507,0.124370486244,0.0030327049,0.601684,-0.0039989999999999,1.5992000999999798e-05,0.362023635856,-0.0149409,-0.0003616999999999,1.3082688999999964e-07,0.00022323049281,-0.00660429,0.000174,3.0276000000000185e-08,4.36166464041e-05,-0.0113822,0.000131,1.7161000000000242e-08,0.00012955447684,0.1177526404877325,-0.013734961104550516,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838438880043754,0.1530266198459363,0.0,0.0,0.0,0.0,-0.06183751386981419,0.015474909371609542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007401806547548376,0.00037642872173091396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.210102761475188,-4.4453627346658395,0.0394610244,-0.0036071772999999,-0.0444001387999999,-0.0571875517,-0.0339037089,0.830628,-0.010151,0.000103042801,0.689942874384,-0.304308,0.048354,0.0926033588639999,0.002338109316,0.611809,0.010125,0.000102515625,0.3743102524810001,-0.0150257,-8.480000000000121e-05,7.1910400000002035e-09,0.00022577166049,-0.00676023,-0.00015594,2.4317283600000082e-08,4.57007096529e-05,-0.0113702,1.1999999999999858e-05,1.4399999999999658e-10,0.00012928144804,0.10854239117421818,-0.013814029383252003,1
