,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576388455999999,0.0576382569,0.0576372758,0.0576359023,0.0576341365,-0.00830198,0.0,0.0,6.89228719204e-05,0.0289641,0.0,0.0008389190888099,0.0,-0.000184114,0.0,0.0,3.3897964995999995e-08,-0.000464555,0.0,2.15811348025e-07,0.0,-0.0008583489999999,0.0,7.367630058009998e-07,0.0,-0.00013761,0.0,0.0,1.89365121e-08,0.0,0.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6793014124996845e-31,4.6781713435154595e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7547380296873818e-31,1.754375270829601e-30,2.070590875031109e-30,2.0700055100823343e-29,0.0576372758,0.0576319782,0.057623149,0.057610789,0.0575948989,-8.172929999999997e-05,0.0082202506999999,6.75725215708505e-05,6.679678478489995e-09,-0.0234743,-0.0524384,0.00055104276049,0.00274978579456,-0.000143096,4.101800000000001e-05,1.6824763240000003e-09,2.0476465216e-08,-0.0003571719999999,0.000107383,1.2757183758399993e-07,1.1531108689000014e-08,-0.0008213139999999,3.703500000000004e-05,6.745566865959998e-07,1.3715912250000027e-09,5.293960000000001e-23,0.00013761,1.89365121e-08,2.80260124816e-45,-1.4778988598703707e-30,-1.4776978290826875e-29,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.485205807047502e-05,0.0005487201941426842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.556952177642812e-05,0.00020578244129313623,0.0004197203569618515,0.0024279139321067016,0.0576341365,0.0576194213,0.0575948989,0.0575605733,0.0575164504999999,-0.0067296,-0.0066478707,4.41941848439185e-05,4.528751616e-05,-0.00773804,0.01573626,5.98772630416e-05,0.0002476298787876,0.0149890999999999,0.015132196,0.0002289833557824,0.0002246731188099,-0.000147634,0.0002095379999999,2.1795797956e-08,4.3906173443999975e-08,-0.000783571,3.774299999999981e-05,6.139835120410001e-07,1.424534048999985e-09,1.3234899999999996e-23,-3.97047e-23,1.5764632020899994e-45,1.751625780099999e-46,-0.0002995783689083367,-0.001733380135607905,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033815189383661287,0.010531353621846129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001268069601887298,0.003949698550463584,0.014963221302270107,0.04659507485150339,0.0576294275,0.0576005878,0.0575525323,0.0574852772,0.0573988447,-0.00387925,0.00285035,8.124495122500003e-06,1.50485805625e-05,0.0533974,0.06113544,0.00285128232676,0.0037375420239936,0.0227364,0.0077473,6.002065729000003e-05,0.00051694388496,-0.000464555,-0.000316921,2.15811348025e-07,1.00438920241e-07,-0.000833214,-4.964299999999993e-05,6.942455697959999e-07,2.464427448999993e-09,0.0,-1.3234899999999996e-23,1.751625780099999e-46,0.0,-0.01068010487696213,-0.033273229269095345,1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02184426890745686,0.042886287531538364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008191600840296326,0.016085206266616334,0.09666088991549654,0.1897319975366099,0.057623149,0.0575754796,0.0574960598,0.0573849333,0.0572421615,-9.151160000000004e-05,0.0037877384,1.434696218683456e-05,8.374372934560007e-09,0.00515722,-0.04824018,2.6596918128399995e-05,0.0023271149664324,0.019773,-0.0029634,8.781739560000008e-06,0.000390971529,-0.000373869,9.068599999999998e-05,1.3977802916100002e-07,8.223950595999997e-09,-0.000873918,-4.0704000000000016e-05,7.637326707240002e-07,1.656815616000002e-09,-0.000111545,-0.000111545,1.2442287025e-08,1.2442287025e-08,-0.06899239281058911,-0.1355237509063798,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704468052927721,0.09416941929475271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02641755198478954,0.03532271833648179,0.3117271134205164,0.4165712471838117,0.0576153013,0.0575440995,0.057425495,0.0572595855,0.0570465076,-5.98307e-05,3.1680900000000044e-05,1.0036794248100026e-09,3.57971266249e-09,-0.0173374999999999,-0.02249472,0.0003005889062499,0.0005060124278783,0.0225652,0.0027922,7.796380840000011e-06,0.00050918825104,-0.000251429,0.00012244,6.321654204099999e-08,1.4991553600000006e-08,-0.0007577009999999,0.000116217,5.741108054009996e-07,1.3506391089000064e-08,0.0,0.000111545,1.2442287025e-08,0.0,-0.22249742866655933,-0.2976570278502176,1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560578220085881,0.1480057083572815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058521683253220526,0.05552249021407829,0.6905558623880017,0.6546407468664497,0.0576058845,0.0575064509,0.0573408553,0.0571092883,0.0568120162,-2.89348e-05,3.0895900000000003e-05,9.5455663681e-10,8.3722265104e-10,0.050444,0.0677815,0.002544597136,0.0045943317422499,0.0426324,0.0200672,0.0004026925158399,0.00181752152976,0.000124706,0.000376135,1.5551586436000002e-08,1.41477538225e-07,-0.000930591,-0.00017289,8.659996092809999e-07,2.98909521000001e-08,-0.000159043,-0.000159043,2.5294675849e-08,2.5294675849e-08,-0.4928891235863748,-0.46797742392267705,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27395876349000126,0.1885340537403633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10273453630875047,0.07073599374360633,1.212267528443255,0.833763727260981,0.0575948989,0.0574625379,0.0572421615,0.0569341072,0.056538847,0.000136295,0.0001652298,2.730088680804e-08,1.8576327025e-08,0.0696019,0.0191578999999999,0.0048444244836099,0.0003670251324099,0.0163726,-0.0262598,0.00068957709604,0.0002680620307599,-0.00015601,-0.000280716,2.43391201e-08,7.8801472656e-08,-0.000995317,-6.472599999999987e-05,9.90655930489e-07,4.189455075999983e-09,-0.000114258,4.4785e-05,2.005696225e-09,1.3054890563999998e-08,-0.8652645096377335,-0.5963739148102211,1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115491276802738,0.2078437284214903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433092288010267,0.07799506321521586,1.8211048899852103,0.9189581935587178,0.0575823448,0.0574123653,0.0571294376999999,0.0567341187,0.0562271859,-0.00637347,-0.006509765,4.2377040355225e-05,4.06211198409e-05,0.00762479,-0.06197711,5.813742254410001e-05,0.003841162163952,0.00861661,-0.00775599,6.015538088010001e-05,7.424596789210001e-05,-0.000380157,-0.0002241469999999,1.4451934464899998e-07,5.0241877608999985e-08,-0.000877567,0.0001177499999999,7.701238394890001e-07,1.386506249999998e-08,-0.000182992,-6.873400000000002e-05,4.724362756000003e-09,3.348607206400001e-08,-1.2998264761371858,-0.6578194804368708,1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541156443006342,0.20613487415986212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20779336661273773,0.07737283321209333,2.4519617260303037,0.9111365971465006,0.0575682224,0.0573559384999999,0.0570027116,0.0565094097,0.0558772451,-0.00961368,-0.0032402099999999,1.0498960844099995e-05,9.24228431424e-05,-0.0124674,-0.02009219,0.0001554360627599,0.0004036960989961,0.0167569,0.00814029,6.626432128410002e-05,0.00028079369761,-0.000293361,8.679599999999993e-05,8.6060676321e-08,7.533545615999988e-09,-0.000667325,0.000210242,4.45322655625e-07,4.4201698564000015e-08,2.14283e-05,0.0002044203,4.1787659052090015e-08,4.5917204089e-10,-1.7501049980680168,-0.6528972273880933,1
