,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,non_steady_state_outlier00,non_steady_state_outlier01,non_steady_state_outlier02,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
117,0.0007525345361159478,0.0031430413025216467,0.0,0.0,0.0,0.0,1.0923475127415414,-0.051750705170623634,0.0,0.0,-0.1217430723264227,-0.002595861782140306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.06599934574169e-05,1.1258934640994674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3642511181091665,-0.018943470846996994,-42.92476012453054,1.7120135890379107,0.0476735123,0.0208820106,-0.01321648,-0.0426902879,-0.0572260008,0.0,0.0,0.0,-0.0535187,0.0013747999999999,0.00286425124969,1.8900750399999875e-06,0.317748,-0.009753,9.512100900000128e-05,0.1009637915039999,-0.0940882,0.0096648,9.340835904000004e-05,0.00885258937924,0.0108072,-0.0002215,4.9062250000000536e-08,0.00011679557184,-0.00154533,8.23000000000013e-06,6.773290000000212e-11,2.3880448089e-06,0.00105532,3.960000000000118e-06,1.5681600000000934e-11,1.1137003024000004e-06,-0.4674384572506944,0.023639684036810115,1
118,0.009363402334619433,0.023053516253178214,0.0,0.0,0.0,0.0,1.03275603357075,-0.11845321191130637,0.0,0.0,-0.12076031731326184,0.004639269030072259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455096694720403,-0.03379457750996373,-40.733182853385415,4.53289941457892,0.047501608,0.0203157211,-0.0140998779,-0.0434977837,-0.0574162264,0.0,0.0,0.0,-0.0649545999999999,-0.0114358999999999,0.0042191000611599,0.0001307798088099,0.396557,0.078809,0.006210858481,0.157257454249,-0.0511418,0.0429464,0.00184439327296,0.0026154837072399,0.0108293,2.2100000000000588e-05,4.88410000000026e-10,0.00011727373849,-0.00153402,1.1309999999999836e-05,1.2791609999999628e-10,2.3532173604000004e-06,0.00126167,0.0002063499999999,4.2580322499999874e-08,1.5918111888999997e-06,-0.44734834508726884,0.03242317161645746,1
119,0.04075555072321156,0.06605894874658555,0.0,0.0,0.0,0.0,0.9303824043734509,-0.1759313890558979,0.0,0.0,-0.1156462582385387,0.00987756779095563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208093863217964,-0.037274682700208624,-36.6493875206926,7.190751534946529,0.0473283971,0.0197471962,-0.0149797854,-0.0442861361,-0.0575669704,0.0,0.0,0.0,-0.0572199,0.0077346999999999,0.00327411695601,5.982558408999975e-05,0.320582,-0.0759749999999999,0.0057722006249999,0.102772818724,-0.113648,-0.0625062,0.00390702503844,0.012915867904,0.0109928,0.0001635,2.6732250000000153e-08,0.00012084165184,-0.00166391,-0.0001298899999999,1.6871412099999977e-08,2.7685964881e-06,0.00110631,-0.0001553599999999,2.4136729599999933e-08,1.2239218161000005e-06,-0.4313107002851889,0.014817793767745264,1
120,0.10703837434320648,0.12085950247026413,0.0,0.0,0.0,0.0,0.7964598539687731,-0.2125195335433268,0.0,0.0,-0.10763784998481216,0.013412584206921029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29844764187268785,-0.02913494568683569,-30.988260184048062,9.177024761512227,0.0471538843,0.0191764987,-0.0158559844,-0.0450549983,-0.0576781288999999,0.0,0.0,0.0,-0.0586235,-0.0014035999999999,0.00343671475225,1.970092959999994e-06,0.350048,0.0294659999999999,0.0008682451559999,0.122533602304,-0.0779238,0.0357242,0.00127621846564,0.00607211860644,0.0108218,-0.000171,2.9241000000000344e-08,0.0001171113552399,-0.00152136,0.0001425499999999,2.0320502499999992e-08,2.3145362496e-06,0.00109892,-7.390000000000131e-06,5.4612100000001935e-11,1.2076251664e-06,-0.436186771107349,-0.02381475879376354,1
121,0.20938720980975142,0.16985928860899524,0.0,0.0,0.0,0.0,0.6467958308482955,-0.22519649428756608,0.0,0.0,-0.09778296005199674,0.015516930613310838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2844000302272688,-0.014734502272486702,-24.328546269519123,10.215394449419966,0.0469780745,0.0186036912,-0.0167282581,-0.0458040318,-0.0577496257,0.0,0.0,0.0,-0.0712294,-0.0126058999999999,0.00507362742436,0.0001589087148099,0.379124,0.0290759999999999,0.0008454137759999,0.1437350073759999,-0.084703,-0.0067791999999999,4.595755263999999e-05,0.007174598209,0.0088676399999999,-0.00195416,3.818741305600007e-06,7.863503916959996e-05,-0.00105949,0.00046187,2.133238969000001e-07,1.1225190600999998e-06,0.0011319,3.298000000000016e-05,1.0876804000000106e-09,1.2811976100000003e-06,-0.47030415074762894,-0.06758919392333629,1
122,0.33858839481431335,0.20061513412662757,0.0,0.0,0.0,0.0,0.49653395386012633,-0.21748755856035543,0.0,0.0,-0.08695076145668283,0.01645038201650973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805643452066588,3.720880696993147e-05,-17.326763493574422,10.309051828880325,0.0468009724,0.0180288367,-0.0175963906,-0.046532907,-0.0577814115,0.0,0.0,0.0,-0.0573265,0.0139029,0.0032863276022499,0.00019329062841,0.312296,-0.0668279999999999,0.0044659815839999,0.0975287916159999,-0.091601,-0.006898,4.758240400000002e-05,0.008390743201,0.0101497,0.00128206,1.6436778436000083e-06,0.00010301641009,-0.00124796,-0.00018847,3.5520940900000265e-08,1.5574041616000016e-06,0.00111303,-1.887000000000004e-05,3.5607690000000157e-10,1.2388357809e-06,-0.5314207026164953,-0.10253286204734464,1
123,0.4803447769101372,0.20940230673238117,0.0,0.0,0.0,0.0,0.35709189721793083,-0.19588551662453435,0.0,0.0,-0.07583938657023495,0.016461034635616652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28559898283418744,0.01144071357572744,-10.556344022263998,9.654183309184104,0.0466225829999999,0.0174519986,-0.018460167,-0.0472413032,-0.0577734645,0.0,0.0,0.0,-0.0680578,-0.0107313,0.00463186414084,0.00011516079969,0.382615,0.0703189999999999,0.0049447617609999,0.146394238225,-0.0473202,0.0442808,0.00196078924864,0.00223920132804,0.0104036,0.0002538999999999,6.446520999999981e-08,0.00010823489296,-0.00124797,-9.99999999929009e-09,9.999999998580181e-17,1.5574291209e-06,0.00116966,5.663000000000001e-05,3.2069569e-09,1.3681045156000005e-06,-0.6105021938956938,-0.12189238118257537,1
124,0.6206199848587505,0.19923598944172424,0.0,0.0,0.0,0.0,0.23531581369845303,-0.16700476987820542,0.0,0.0,-0.06498491743329299,0.015781428450942967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966065804214664,0.01821148534690941,-4.423066038578997,8.520782722383077,0.0464429111,0.0168732403,-0.0193193733,-0.0479289085,-0.0577257901999999,0.0,0.0,0.0,-0.0697103999999999,-0.0016525999999999,0.0048595398681599,2.731086759999968e-06,0.399914,0.017299,0.000299255401,0.159931207396,-0.088966,-0.0416458,0.00173437265764,0.007914949156,0.0102257,-0.0001778999999999,3.1648409999999985e-08,0.00010456494049,-0.00143445,-0.00018648,3.4774790400000216e-08,2.0576468025000016e-06,0.00120528,3.561999999999988e-05,1.268784399999991e-09,1.4526998784e-06,-0.6966244676599878,-0.12555724862585027,1
125,0.7488303220923257,0.17627640703749745,0.0,0.0,0.0,0.0,0.13405355272372357,-0.1360669782331076,0.0,0.0,-0.054774057915075315,0.01462243614854368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3105411813378652,0.02077843864599431,0.8478651153426787,7.162556722409578,0.0462619617,0.0162926255,-0.020173797,-0.0485954203,-0.0576384213,0.0,0.0,0.0,-0.055306,0.0144043999999999,0.0030587536359999,0.0002074867393599,0.3272739999999999,-0.07264,0.0052765696,0.1071082710759999,-0.121586,-0.03262,0.0010640644,0.014783155396,0.0104807999999999,0.0002550999999999,6.507600999999884e-08,0.0001098471686399,-0.00124796,0.0001864899999999,3.477852009999995e-08,1.5574041616000016e-06,0.00105236,-0.0001529199999999,2.3384526399999992e-08,1.1074615696e-06,-0.7804257866425978,-0.11721959524048767,1
126,0.858786367450501,0.14691830715606538,0.0,0.0,0.0,0.0,0.053308202335018505,-0.10648269715298492,0.0,0.0,-0.04546100582140754,0.01316740335118277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32498758648654197,0.020327716303637222,5.181033612964991,5.771869304809191,0.0460797397,0.015710218,-0.0210232264,-0.0492405454,-0.0575114178,0.0,0.0,0.0,-0.0669581,-0.0116521,0.00448338715561,0.00013577143441,0.42562,0.098346,0.009671935716,0.1811523844,-0.0598625,0.0617235,0.00380979045225,0.00358351890625,0.0106356,0.0001548,2.3963040000000563e-08,0.00011311598736,-0.00124796,0.0,0.0,1.5574041616000016e-06,0.00128559,0.00023323,5.439623290000002e-08,1.6527416481000005e-06,-0.8556004778171803,-0.10167792565726591,1
127,0.9481719553909518,0.1162168528706258,0.0,0.0,0.0,0.0,-0.008594771225056507,-0.0800676352565835,0.0,0.0,-0.03718767184271735,0.011568167752303625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383960671211917,0.018129972998925874,8.604169872129715,4.470640208560055,0.0458962503,0.0151260819,-0.0218674514,-0.0498639998,-0.0573448673,0.0,0.0,0.0,-0.0653765999999999,0.0015815,0.00427409982756,2.501142250000042e-06,0.388983,-0.036637,0.001342269769,0.1513077742889999,-0.113204,-0.0533415,0.00284531562225,0.012815145616,0.0101914,-0.0004442,1.973136400000005e-07,0.00010386463396,-0.00124796,0.0,0.0,1.5574041616000016e-06,0.00118264,-0.0001029499999999,1.0598702499999885e-08,1.3986373696000017e-06,-0.9189408757666988,-0.08316135575280625,1
128,1.0174111245413804,0.08743314502150809,0.0,0.0,0.0,0.0,-0.05409810159522705,-0.057501221940192936,0.0,0.0,-0.03000565096055004,0.009943654211399904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999026449460124,0.015197391914221172,11.203963093997528,3.3214025926101445,0.0457114983,0.0145402816,-0.0227062627999999,-0.050465509,-0.0571388841,0.0,0.0,0.0,-0.0593309,0.0060456999999999,0.00352015569481,3.6550488489999936e-05,0.361679,-0.027304,0.0007455084159999,0.1308116990409999,-0.110331,0.002873,8.254129000000322e-06,0.012172929561,0.0112357,0.0010443,1.090562490000003e-06,0.00012624095449,-0.00124796,0.0,0.0,1.5574041616000016e-06,0.00110215,-8.049000000000055e-05,6.478640100000088e-09,1.2147346225000002e-06,-0.9696424645394284,-0.06465132004764726,1
129,1.0684205659084671,0.06173517205248525,0.0,0.0,0.0,0.0,-0.08582365083756617,-0.0387858395550756,0.0,0.0,-0.023898180340694544,0.008380996527489545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35951202552382744,0.011999571419900736,13.091756826350652,2.340111159647654,0.045525489,0.0139528813999999,-0.0235394531,-0.0510448085,-0.0568936099,0.0,0.0,0.0,-0.069672,-0.0103411,0.004854187584,0.0001069383492099,0.443961,0.082282,0.006770327524,0.197101369521,-0.0521588,0.0581721999999999,0.0033840048528399,0.00272054041744,0.0113997,0.000164,2.6896000000000312e-08,0.00012995316009,-0.00124796,0.0,0.0,1.5574041616000016e-06,0.00125289,0.00015074,2.2722547600000168e-08,1.5697333521000016e-06,-1.0083379507748016,-0.04735911433757328,1
