,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
137,0.4361370909737574,-0.20970335847364757,0.0,0.0,0.0,0.0,-0.0867279083112243,0.01645888388931785,0.0,0.0,-0.0025286265281750766,0.0011943452468435437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44026135492272306,0.20907111995552033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.386226118337222,-1.7749935911220223,0.0434261022,0.0077966871,-0.0316778247,-0.0555297656,-0.0519960603,0.0271213,-0.0070983999999999,5.0387282559999965e-05,0.00073556491369,0.245413,0.0183649999999999,0.0003372732249999,0.0602275405689999,-0.678725,0.027034,0.460667625625,0.000730837156,0.00293978,0.0004428399999999,1.9610726559999998e-07,8.6423064484e-06,0.000961124,-1.1575999999999904e-05,1.340037759999978e-10,9.23759343376e-07,-0.00088847,0.0,7.893789409000001e-07,0.0,0.9814554454170857,0.3168535100317795,1
138,0.30353632561495547,-0.18429759632268672,0.0,0.0,0.0,0.0,-0.07561694213392965,0.016453419036808806,0.0,0.0,-0.0017990171071206856,0.0008706018230300943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582200192939074,0.20365972149699355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.278734521802335,-1.5481517974463923,0.0432277256,0.007200213,-0.0324277947,-0.0558401546,-0.0513294227,0.02405,-0.0030713,9.432883690000016e-06,0.0005784025,0.21863,-0.026783,0.000717329089,0.0477990768999999,-0.723485,-0.04476,0.5234305452250001,0.0020034576,0.00246189,-0.0004778899999999,2.2837885209999997e-07,6.0609023721e-06,0.000959208,-1.916000000000027e-06,3.671056000000104e-12,9.20079987264e-07,-0.00100903,-0.0001205599999999,1.0181415409e-06,1.453471359999998e-08,1.1996600045340946,0.3160285066393017,1
139,0.19022391376378436,-0.1540205918608551,0.0,0.0,0.0,0.0,-0.06477208441558431,0.015762172925314358,0.0,0.0,-0.0012582070820324374,0.0006225595955468687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7145991174955277,0.18360608077311896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.331300779118761,-1.3083212573901202,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,0.017692,-0.0063579999999999,4.042416399999999e-05,0.0003130068639999,0.206455,-0.0121749999999999,0.0001482306249999,0.042623667025,-0.7283009999999999,-0.0048159999999998,0.5304223466009998,2.319385599999827e-05,0.00258643,0.0001245399999999,1.5510211599999953e-08,6.689620144899999e-06,0.00135733,0.0003981219999999,1.585011268839999e-07,1.8423447289e-06,-0.000989559,1.947099999999985e-05,9.792270144810002e-07,3.7911984099999435e-10,1.4069476877115272,0.2895030739467541,1
140,0.09770191634855042,-0.12333698737844984,0.0,0.0,0.0,0.0,-0.05457719351231238,0.014595517947462451,0.0,0.0,-0.0008611077015586997,0.0004347876606596631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300456376765368,0.15545573024910764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.541968396101884,-1.0810110858698392,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917893,0.0179514,0.0002593999999999,6.728835999999997e-08,0.0003222527619599,0.20656,0.0001049999999999,1.1024999999998736e-08,0.0426670335999999,-0.704438,0.0238629999999998,0.496232895844,0.0005694427689999,0.00244985,-0.0001365799999999,1.865409639999996e-08,6.0017650225e-06,0.00124515,-0.0001121799999999,1.2584352399999982e-08,1.5503985225e-06,-0.00088847,0.000101089,7.893789409000001e-07,1.0218985921000012e-08,1.5899640881544554,0.24792987456560225,1
141,0.025137940777914494,-0.09493967116594001,0.0,0.0,0.0,0.0,-0.04528400004366164,0.013136197006399918,0.0,0.0,-0.0005721371458427655,0.0002942319095902395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252408951191926,0.1247245269361286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.897675376609405,-0.8767652902900269,0.0426255539,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,0.0138002,-0.0041511999999999,1.723246143999999e-05,0.00019044552004,0.245669,0.039109,0.001529513881,0.060353257561,-0.639495,0.0649429999999999,0.408953855025,0.0042175932489999,0.00226233,-0.00018752,3.5163750400000016e-08,5.1181370289e-06,0.000682119,-0.000563031,3.17003906961e-07,4.6528633016100003e-07,-0.000830921,5.7549000000000055e-05,6.90429708241e-07,3.311887401000006e-09,1.7422243089792588,0.20067303197984881,1
142,-0.029557371806358604,-0.07010724700409897,0.0,0.0,0.0,0.0,-0.03703237824233136,0.011535390519635097,0.0,0.0,-0.00036364339858403907,0.00019012580974594957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999653766586835,0.09517498526294851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.381678097177063,-0.6979559181554064,0.042422501,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,0.0171861,0.0033858999999999,1.1464318809999991e-05,0.00029536203321,0.259423,0.013754,0.000189172516,0.067300292929,-0.789215,-0.1497199999999999,0.622860316225,0.0224160783999999,0.00334708,0.00108475,1.1766825625000003e-06,1.12029445264e-05,0.000682119,0.0,0.0,4.6528633016100003e-07,-0.00103447,-0.000203549,1.0701281809e-06,4.143219540100001e-08,1.8625621349273909,0.15432306208250393,1
143,-0.06895627142337885,-0.049183703916584075,0.0,0.0,0.0,0.0,-0.02987233426381086,0.009911364883877753,0.0,0.0,-0.00021443627088680816,0.00011378090942014417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0558711061621417,0.06878197205448734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.977099013557638,-0.5438958983327148,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,0.0831994999999999,0.0660133999999999,0.0043577689795599,0.0069221568002499,0.23077,-0.028653,0.000820994409,0.0532547929,-1.01897,-0.2297549999999999,1.0382998608999998,0.0527873600249999,0.00454725,0.00120017,1.4404080289e-06,2.06774825625e-05,0.000682119,0.0,0.0,4.6528633016100003e-07,-0.00168645,-0.0006519799999999,2.8441136025e-06,4.250779203999999e-07,1.9531451653574863,0.11245906111554016,1
144,-0.09564866424333461,-0.031999400875627554,0.0,0.0,0.0,0.0,-0.02378594679196803,0.008350640856077104,1.4719163030960054e-09,1.4715607963486686e-08,-0.00010848567964250622,5.8318172183901515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0940353450457108,0.041072400930217474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.661765694864862,-0.43590375717768065,0.0420129348,0.0036071773,-0.0367544121,-0.0571875517,-0.0466132777,0.401538,0.3183385000000001,0.10133940058225,0.161232765444,0.300636,0.069866,0.004881257956,0.090382004496,-0.796106,0.2228639999999999,0.633784763236,0.0496683624959999,0.00435328,-0.0001939699999999,3.762436089999997e-08,1.89510467584e-05,-0.00346654,-0.004148659,1.7211371498281e-05,1.20168995716e-05,-0.00406731,-0.00238086,1.6543010636100003e-05,5.668494339600002e-06,2.0150589328504647,0.0667644101316785,1
145,-0.11201528431451321,-0.01816686363450864,0.0,0.0,0.0,0.0,-0.01870773094307844,0.006911157401905851,0.00019244149400195177,0.0010052146264167873,-3.380918577557012e-05,1.83826734411686e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079883102789787,-0.002216087363291004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382095696243053,-0.426838114248851,0.0418064326,0.0030065816,-0.0374449982,-0.0573253817,-0.0457128626,0.508319,0.1067809999999999,0.0114021819609999,0.2583882057609999,0.325518,0.0248819999999999,0.0006191139239999,0.1059619683239999,-0.746823,0.0492829999999999,0.5577445933290001,0.0024288140889999,0.00498694,0.0006336599999999,4.015249955999993e-07,2.48695705636e-05,-0.00545303,-0.00198649,3.9461425201e-06,2.97355361809e-05,-0.00415024,-8.293000000000016e-05,1.7224492057600005e-05,6.877384900000026e-09,2.0354021394044204,-0.008953367752802527,1
146,-0.12015215802470143,-0.007252153309787418,0.0,0.0,0.0,0.0,-0.01454234163814814,0.0056267085571702815,0.0046953485207296315,0.013606770815159324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0849850044081863,-0.06369824140893329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.090832170524829,-0.43544985895010757,0.0415987919,0.0024056584,-0.0381264066,-0.0574382337,-0.0447813261,0.383742,-0.1245769999999999,0.0155194289289999,0.147257922564,0.313775,-0.0117429999999999,0.0001378980489999,0.098454750625,-0.767256,-0.020433,0.588681769536,0.000417507489,0.00444587,-0.0005410699999999,2.927567448999993e-07,1.97657600569e-05,-0.00409789,0.00135514,1.8364044196000008e-06,1.67927024521e-05,-0.00367205,0.00047819,1.34839512025e-05,2.286656761000003e-07,1.9911611533534928,-0.11530341721711979,1
147,-0.12187289910502731,0.0011477886250056703,0.0,0.0,0.0,0.0,-0.011179030985189768,0.004511932733672366,0.026594490981161942,0.04928023795372863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017244995920784,-0.12994420251803712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8413577166087824,-0.3020439458111702,0.0413900183,0.0018044731,-0.0387984702,-0.0575260585,-0.0438193022,0.314765,-0.068977,0.004757826529,0.099077005225,0.325174,0.0113989999999999,0.0001299372009999,0.105738130276,-0.71414,0.053116,0.5099959396,0.002821309456,0.00366666,-0.00077921,6.071682241000004e-07,1.34443955556e-05,-0.00285035,0.0012475399999999,1.5563560515999991e-06,8.124495122500002e-06,-0.00312763,0.0005444199999999,9.7820694169e-06,2.963931363999999e-07,1.8722345768845299,-0.2224931594437852,1
148,-0.11873922401385419,0.007385492480405497,0.0,0.0,0.0,0.0,-0.008502720405834427,0.003567257289605396,0.08027695470164682,0.10203726419340074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081428764094359,-0.18426827576301502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750990719160421,-0.00030236890640802754,0.0411801176,0.0012030913,-0.0394610244,-0.0575888179,-0.042827446,0.260959,-0.053806,0.002895085636,0.068099599681,0.319241,-0.005933,3.520048900000026e-05,0.101914816081,-0.721981,-0.0078409999999999,0.521256564361,6.148128099999979e-05,0.0034186,-0.00024806,6.153376360000001e-08,1.168682596e-05,-0.00151488,0.00133547,1.7834801209000007e-06,2.2948614144e-06,-0.00282975,0.00029788,8.0074850625e-06,8.873249440000021e-08,1.6900144630563334,-0.30147396050293845,1
149,-0.11209277409347557,0.011770738708402248,0.0,0.0,0.0,0.0,-0.006361466773588273,0.0027610753101599806,0.17097305095342274,0.15481302691939877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7701757018350147,-0.21653457604517895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.899855978674856,0.375215010802085,0.0409690953,0.0006015784,-0.0401139068,-0.0576264844,-0.0418064326,0.236249,-0.02471,0.0006105841,0.0558135900009999,0.277639,-0.0416019999999999,0.0017307264039999,0.077083414321,-0.746718,-0.024737,0.557587771524,0.000611919169,0.00307689,-0.0003417099999999,1.167657240999999e-07,9.4672520721e-06,-0.00126922,0.00024566,6.03488356e-08,1.6109194084e-06,-0.00274202,8.772999999999984e-05,7.518673680399999e-06,7.696552899999971e-09,1.4694793935956438,-0.3398154219557198,1
150,-0.10307803485647435,0.014585561576506154,0.0,0.0,0.0,0.0,-0.004703718045031313,0.0021061278848176638,0.2925253205922382,0.19261615693061504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619367350124859,-0.2251440174929647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.293268888320317,0.7077840518936613,0.0407569573,-0.0,-0.0407569573,-0.0576390418,-0.0407569573,0.219793,-0.016456,0.0002707999359999,0.0483089628489999,0.261429,-0.01621,0.0002627641,0.068345122041,-0.739583,0.007135,0.546983013889,5.090822500000004e-05,0.00277556,-0.00030133,9.079976890000017e-08,7.703733313599999e-06,-0.00161529,-0.0003460699999999,1.197644449e-07,2.6091617841e-06,-0.00260554,0.00013648,6.7888386916e-06,1.8626790400000005e-08,1.23782446535896,-0.34027554984019176,1
151,-0.0926560413635338,0.016095848008068268,0.0,0.0,0.0,0.0,-0.003436510123406802,0.0015834180439655877,0.4316940506259229,0.2087941777818942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470344426102569,-0.21441782520705724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8711745683292165,0.9256366526614485,0.0405437093,-0.0006015784,-0.0413900183,-0.0576264844,-0.0396797345,0.208109,-0.011684,0.000136515856,0.0433093558809999,0.291063,0.0296339999999999,0.0008781739559999,0.084717669969,-0.678051,0.061532,0.4597531586009999,0.003786187024,0.00262307,-0.0001524899999999,2.3253200099999976e-08,6.8804962249e-06,-0.00162842,-1.3130000000000086e-05,1.7239690000000226e-10,2.6517516964e-06,-0.00260554,0.0,6.7888386916e-06,0.0,1.0169190031546707,-0.3134458636301259,1
152,-0.08161286731439021,0.016555993527206613,0.0,0.0,0.0,0.0,-0.0024784611697012855,0.0011724303519661382,0.5738714634057516,0.20446178827792647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33370966362545407,-0.19104322222019046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.546410993925993,1.0118935666415911,0.0403293572,-0.0012030913,-0.0420129348,-0.0575888179,-0.0385754975,0.187487,-0.020622,0.000425266884,0.0351513751689999,0.310153,0.0190899999999999,0.0003644280999999,0.096194883409,-0.654163,0.0238879999999999,0.427929230569,0.0005706365439999,0.00258129,-4.177999999999994e-05,1.745568399999995e-09,6.6630580641e-06,-0.00156558,6.283999999999999e-05,3.948865599999999e-09,2.4510407364e-06,-0.00260554,0.0,6.7888386916e-06,0.0,0.8206211965543002,-0.2713168876529501,1
153,-0.0705675065562146,0.016207311735856916,0.0,0.0,0.0,0.0,-0.0017616711275542127,0.0008537166062503709,0.7070948601174812,0.1850977726067402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21551951407807757,-0.16145797215841268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23619156967192,0.9873756029316129,0.0401139068,-0.0018044731,-0.0426255539,-0.0575260585,-0.0374449982,0.173318,-0.0141689999999999,0.0002007605609999,0.030039129124,0.270769,-0.039384,0.001551099456,0.073315851361,-0.7340569999999998,-0.0798939999999998,0.5388396792489998,0.0063830512359999,0.00236194,-0.00021935,4.811442250000005e-08,5.578760563599999e-06,-0.00120006,0.00036552,1.3360487040000002e-07,1.4401440036e-06,-0.00214128,0.0004642599999999,4.5850800384000005e-06,2.1553734759999978e-07,0.6553686457487363,-0.22371178120958188,1
154,-0.05998245770411118,0.015272734347316751,0.0,0.0,0.0,0.0,-0.0012306719411595136,0.0006097100327360753,0.8236862898046776,0.15726126662687898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11801787256308839,-0.1305636250067449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879019438496304,0.8885566146365469,0.0398973639,-0.0024056584,-0.0432277256,-0.0574382337,-0.0362890062,0.150728,-0.02259,0.0005103080999999,0.022718929984,0.226619,-0.0441499999999999,0.0019492224999999,0.051356171161,-0.718962,0.0150949999999998,0.5169063574439999,0.0002278590249999,0.00198687,-0.0003750699999999,1.4067750489999994e-07,3.9476523969e-06,-0.00107251,0.0001275499999999,1.626900249999998e-08,1.1502777001e-06,-0.00178192,0.00035936,3.1752388864e-06,1.2913960960000014e-07,0.5221913678494252,-0.17716273953817308,1
155,-0.05017844721697404,0.013950557354632956,0.0,0.0,0.0,0.0,-0.0008409917111021798,0.0004251219015222908,0.9201252522737466,0.1265604997323583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04082464266007337,-0.10145592069496918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.438671270351541,0.751566079586211,0.0396797345,-0.0030065816,-0.0438193022,-0.0573253817,-0.0351083085,0.155821,0.0050929999999999,2.593864899999986e-05,0.0242801840409999,0.246697,0.020078,0.000403126084,0.060859409809,-0.726483,-0.007521,0.527777549289,5.6565441e-05,0.00175771,-0.0002291599999999,5.251430559999998e-08,3.0895444441e-06,-0.000638008,0.000434502,1.8879198800400008e-07,4.07054208064e-07,-0.00197166,-0.00018974,3.8874431556e-06,3.600126760000003e-08,0.41888322286186946,-0.13520248832702095,1
156,-0.04135307573317487,0.012409339972141196,0.0,0.0,0.0,0.0,-0.0005575692106531896,0.00028703970551895977,0.9960421723947545,0.09686669589287808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01793098116979564,-0.07570956516834217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.900482851689444,0.6042477620878727,0.0394610244,-0.0036071773,-0.0444001388,-0.0571875517,-0.0339037089,0.176737,0.020916,0.000437479056,0.031235967169,0.312197,0.0655,0.00429025,0.097466966809,-0.7275009999999998,-0.0010179999999998,0.5292577050009998,1.0363239999996997e-06,0.00221081,0.0004531,2.052996100000001e-07,4.8876808561000005e-06,-0.000484384,0.000153624,2.3600333376000013e-08,2.3462785945600002e-07,-0.00219865,-0.0002269899999999,4.8340618225e-06,5.152446009999992e-08,0.341723956433996,-0.09920642119227306,1
