,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0641399597712922,0.015703712584170148,0.0,0.0,0.0,0.0,-0.0013734115121943394,0.0006760731051629233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41738520815672736,0.20816300393135562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588742124150891,-0.2228198000709472,0.0,0.0,0.0,0.0,-0.21734444393196542,0.2234787047266478,9.422663659703131,-2.1848244036530073,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,0.0216471,0.0016331999999999,0.0004685969384099,2.667342239999993e-06,0.130779,0.0433176,0.00187641446976,0.017103146841,0.0171834,-0.0005263999999999,2.770969599999961e-07,0.00029526923556,-0.00018409,0.0002487009999999,3.38891281e-08,6.185218740099996e-08,-0.0007381289999999,2.441100000000012e-05,5.958969210000054e-10,5.448344206409999e-07,-0.000465445,0.0,0.0,2.16639048025e-07,0.6133977124291061,-0.6813343797402015,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053993212183130544,0.01451467949202262,0.0,0.0,0.0,0.0,-0.0009453859395016323,0.00047511061715738867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55986433276143,0.20568165615638945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413792741643428,-0.20620437677089123,0.0,0.0,0.0,0.0,-0.06927331303759332,0.21163348975452517,8.028880806588676,-1.9585887691745412,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,0.0252287,0.0035816,0.0006364873036899,1.2827858560000003e-05,0.155549,0.0247699999999999,0.0006135528999999,0.024195491401,0.0019991,-0.0151843,0.00023056296649,3.9964008100000014e-06,-0.00018409,0.0,3.38891281e-08,0.0,-0.000737083,1.0459999999998812e-06,1.0941159999997517e-12,5.43291348889e-07,-0.00053281,-6.7365e-05,4.538043225000001e-09,2.838864961e-07,0.1616650986203277,-0.6460629492540328,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044759476683276754,0.013042951957231805,0.0,0.0,0.0,0.0,-0.0006332505052009074,0.00032428400518100004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944051068204515,0.18752530356506356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2840436604637672,-0.17964450854337702,0.0,0.0,0.0,0.0,0.06585235457213569,0.18760843040772202,6.8180346975570565,-1.6625801249289098,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,0.0259402,0.0007115,0.0006728939760399,5.062322500000004e-07,0.133303,-0.0222459999999999,0.0004948845159999,0.017769689809,-0.00165168,-0.00365078,1.33281946084e-05,2.7280468224e-06,-0.00018409,0.0,3.38891281e-08,0.0,-0.0007342289999999,2.854000000000376e-06,8.145316000002147e-12,5.390922244409995e-07,-0.000588506,-5.569600000000005e-05,3.1020444160000052e-09,3.46339312036e-07,-0.25078401691264157,-0.5727391814004721,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03657261699822363,0.011437750195285154,0.0,0.0,0.0,0.0,-0.00040758858310109574,0.00021229322747341717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128839746656735,0.16025946486607762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174030434394681,-0.14905081025545913,0.0,0.0,0.0,0.0,0.18219489190995516,0.15761179898804326,5.8154066240050675,-1.3512950641950443,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,0.0244536,-0.0014866,0.0005979785529599,2.209979560000004e-06,0.109214,-0.024089,0.000580279921,0.011927697796,-0.00134729,0.00030439,9.265327210000007e-08,1.8151903441e-06,-0.000350435,-0.000166345,1.22804689225e-07,2.767065902500001e-08,-0.000693147,4.1081999999999686e-05,1.687730723999974e-09,4.804527636089999e-07,-0.00068374,-9.523399999999992e-05,9.069514755999984e-09,4.675003875999999e-07,-0.6057041276675161,-0.4807326587641832,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029477961400953018,0.009815382989415953,0.0,0.0,0.0,0.0,-0.000245784153452656,0.00012997399688471288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9114011576745602,0.12964080055579266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08480032247083252,-0.11859423069203898,0.0,0.0,0.0,0.0,0.27762882800078764,0.1264494924875578,5.017569857421545,-1.0580846843151646,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,0.0224773,-0.0019763,0.0005052290152899,3.905761690000001e-06,0.0886163999999999,-0.0205976,0.00042426112576,0.0078528663489599,0.00421158,0.00555887,3.0901035676900014e-05,1.7737406096400007e-05,-0.00041398,-6.354499999999998e-05,1.713794404e-07,4.037967024999997e-09,-0.0007113439999999,-1.819699999999996e-05,3.3113080899999857e-10,5.06010286336e-07,-0.000465445,0.000218295,4.765270702499999e-08,2.16639048025e-07,-0.8964263888994883,-0.3850236630011448,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02345418814491936,0.008260553526313327,0.0,0.0,0.0,0.0,-0.00013067698517977517,7.003879187280699e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893261781647176,0.09972288680085012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015254473920778102,-0.09071114974398095,0.0,0.0,0.0,0.0,0.3526189461874956,0.09719334289480346,4.405384131253641,-0.7991601099895796,0.0444001387999999,0.0107650212999999,-0.0278152538,-0.0536179588,-0.0547900339,0.0237511,0.0012738,0.00056411475121,1.622566440000005e-06,0.116446,0.0278296,0.00077448663616,0.013559670916,-0.00136743,-0.00557901,3.1125352580100015e-05,1.8698648049000016e-06,-0.000344646,6.9334e-05,1.1878086531600001e-07,4.807203555999998e-09,-0.0008845989999999,-0.0001732549999999,3.0017295024999994e-08,7.825153908009998e-07,-0.0007530089999999,-0.0002875639999999,8.269305409599997e-08,5.67022554081e-07,-1.1243493438548915,-0.2951715918172276,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018433555545069563,0.006829620637182446,0.0,0.0,0.0,0.0,-4.940402092420515e-05,2.6792541207688728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048094073265103,0.07280018536995528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03681715946321808,-0.06649855048072245,0.0,0.0,0.0,0.0,0.40911489230167725,0.07140827069168347,3.953381207602021,-0.5794993793552252,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044441999999,0.0261425,0.0023914,0.00068343030625,5.718793960000009e-06,0.150231,0.033785,0.0011414262249999,0.022569353361,0.00189423,0.00326166,1.0638425955600002e-05,3.5881072929e-06,-0.000372717,-2.807099999999996e-05,1.3891796208899994e-07,7.879810409999973e-10,-0.0008160589999999,6.854000000000018e-05,4.697731600000025e-09,6.659522914809995e-07,-0.000613358,0.0001396509999999,1.950240180099996e-08,3.762080361640001e-07,-1.295486044813581,-0.21603226778941637,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014319422540256588,0.00555508824889519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0892604628127962,0.04621237808286262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0740136749033292,-0.04619291326627492,0.0,0.0,0.0,0.0,0.4493614369167832,0.04825642399662974,3.6316891525644355,-0.4140109849608606,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,0.0275282,0.0013856999999999,0.0007578017952399,1.9201644899999907e-06,0.141117,-0.0091139999999999,8.306499599999971e-05,0.019914007689,-0.00168264,-0.00357687,1.2793998996900004e-05,2.8312773696e-06,-0.00018409,0.0001886269999999,3.38891281e-08,3.5580145128999976e-08,-0.0008845989999999,-6.854000000000018e-05,4.697731600000025e-09,7.825153908009998e-07,-0.000641996,-2.863799999999999e-05,8.201350439999995e-10,4.12158864016e-07,-1.416784076589708,-0.14497142299247598,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011000503251854157,0.004450607209867845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079095198217193,0.006110402567704695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09890181672894124,-0.02957336005680668,0.0,0.0,0.0,0.0,0.4731545166692877,0.02241536524678049,3.3831616789992562,-0.361101267363382,0.0438193022,0.0089870223,-0.0301547777999999,-0.0548365465,-0.0532227084,0.0258448,-0.0016834,0.0006679536870399,2.8338355600000048e-06,0.122194,-0.018923,0.000358079929,0.014931373636,0.0147344,0.01641704,0.0002695192023616,0.00021710254336,-0.000262877,-7.8787e-05,6.9104317129e-08,6.2073913690000024e-09,-0.0008845989999999,0.0,0.0,7.825153908009998e-07,-0.000614158,2.783799999999997e-05,7.749542439999984e-10,3.771900489640001e-07,-1.4876282216379226,-0.06538393231782814,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008360967894040464,0.0035154795458796195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0915975884031688,-0.05307509613664671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11381907624156871,-0.016236353249025406,0.0,0.0,0.0,0.0,0.47735065534190346,-0.008465743737612361,3.118037999392099,-0.43856467220927453,0.0436232962,0.0083923118,-0.0309200904999999,-0.0551951809999999,-0.0526272988,0.0251865,-0.0006582999999999,0.0006343597822499,4.333588899999962e-07,0.117103,-0.005091,2.591828100000013e-05,0.013713112609,0.0247907,0.0100563,0.00010112916969,0.00061457880649,-0.000322467,-5.958999999999999e-05,1.03984966089e-07,3.550968099999999e-09,-0.000554623,0.0003299759999999,1.0888416057599992e-07,3.0760667212900014e-07,-0.000785502,-0.0001713439999999,2.9358766335999974e-08,6.17013392004e-07,-1.4980185842656304,0.029957854302044583,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006249495878876595,0.0027177431447478915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2185511514890254e-10,2.21801533304538e-09,0.0,0.0,0.0,0.0,1.031091417642203,-0.11975541829035234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12081496254410362,-0.005749616945769075,0.0,0.0,0.0,0.0,0.45982507233450776,-0.04032316938956322,2.767171680136426,-0.5891746152234475,0.0434261022,0.0077966871,-0.0316778247,-0.0555297655999999,-0.0519960603,0.0247902,-0.0003962999999999,0.00061455401604,1.57053689999999e-07,0.122239,0.005136,2.637849600000016e-05,0.014942373121,0.0222034,-0.0025873,6.6941212900000025e-06,0.00049299097156,-0.00018409,0.000138377,3.38891281e-08,1.9148194129e-08,-0.0007568959999999,-0.0002022729999999,4.0914366528999865e-08,5.728915548159996e-07,-0.000594405,0.000191097,3.6518063409e-08,3.53317304025e-07,-1.4412412332407791,0.12839903188340082,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004617686581647847,0.0020712979544275593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015906104674652104,0.0008547873463207204,0.0,0.0,0.0,0.0,0.9279457841076953,-0.17689917177344341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12166050203561732,0.0022821209164081207,0.0,0.0,0.0,0.0,0.4223454982370586,-0.06669153475644816,2.308394418138591,-0.7527608297565002,0.0432277255999999,0.007200213,-0.0324277947,-0.0558401546,-0.0513294226999999,0.0232885,-0.0015017,0.00054235423225,2.255102890000005e-06,0.157666,0.0354269999999999,0.0012550723289999,0.0248585675559999,0.00447668,-0.01772672,0.0003142366019584,2.00406638224e-05,-0.000310416,-0.0001263259999999,9.6358093056e-08,1.5958258275999994e-08,-0.0007648979999999,-8.002000000000118e-06,6.403200400000188e-11,5.850689504039998e-07,-0.000624613,-3.0207999999999996e-05,9.125232639999995e-10,3.90141399769e-07,-1.3225857154678102,0.21100475323380233,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033711526129454523,0.0015558531100485261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004289553253805544,0.012683995590626928,0.0,0.0,0.0,0.0,0.7935446449978456,-0.21300774424661706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11788025377168478,0.008203655952551224,0.0,0.0,0.0,0.0,0.37159880072181767,-0.0796875021117555,1.677194661482576,-1.1223477321374573,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,0.0278277,0.0045391999999999,0.0007743808872899,2.060433664000001e-05,0.162821,0.0051549999999999,2.657402499999993e-05,0.026510678041,0.00438488,-9.18000000000004e-05,8.427240000000071e-09,1.92271726144e-05,-0.000238418,7.199800000000001e-05,5.6843142723999996e-08,5.183712004000002e-09,-0.0008845989999999,-0.000119701,1.4328329401000012e-08,7.825153908009998e-07,-0.00072897,-0.000104357,1.0890383449000004e-08,5.313972609000001e-07,-1.1577318175189661,0.2666536991824972,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00242933824273356,0.0011509248674466262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02518161222592195,0.04742717866891921,0.0,0.0,0.0,0.0,0.6437281563608201,-0.22522324137179645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11078305838150938,0.012319328344559816,0.0,0.0,0.0,0.0,0.31916957286744657,-0.07396061769816481,0.6111461795962928,-1.9745606530858602,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917892999999,0.0262441,-0.0015836,0.0006887527848099,2.507788960000014e-06,0.142264,-0.0205569999999999,0.0004225902489999,0.020239045696,0.00449729,0.00011241,1.2636008100000064e-08,2.02256173441e-05,-0.000276938,-3.852000000000003e-05,7.6694655844e-08,1.4837904000000023e-09,-0.0008845989999999,0.0,0.0,7.825153908009998e-07,-0.000465445,0.000263525,6.9445425625e-08,2.16639048025e-07,-0.9657079129450286,0.29450464088676037,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001725122918921157,0.0008371595667016786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07740990667772994,0.09980248237565177,0.0,0.0,0.0,0.0,0.4935867816619363,-0.21716598115580132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10148333524039642,0.01490797733496936,0.0,0.0,0.0,0.0,0.2769039215580271,-0.05303143846896031,-1.1966582191857755,-3.1918459249988165,0.0426255538999999,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,0.0243324,-0.0019116999999999,0.00059206568976,3.6545968899999823e-06,0.126593,-0.0156709999999999,0.0002455802409999,0.016025787649,0.00453459,3.729999999999966e-05,1.3912899999999742e-09,2.05625064681e-05,-0.000365028,-8.809000000000002e-05,1.3324544078400002e-07,7.759848100000006e-09,-0.0008845989999999,0.0,0.0,7.825153908009998e-07,-0.000465445,0.0,0.0,2.16639048025e-07,-0.7640021657466328,0.298494191287392,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012037402039231774,0.0005971192440747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667485279468774,0.1529114970366009,0.0,0.0,0.0,0.0,0.3544481242517865,-0.19535500203297448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09091363509343409,0.016233524295198743,0.0,0.0,0.0,0.0,0.25179073574935296,-0.025853416549257376,-3.8491722550561365,-4.384140982053394,0.0424225009999999,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,0.0236069,-0.0007255,0.00055728572761,5.263502500000006e-07,0.116672,-0.009921,9.842624100000028e-05,0.013612355584,0.00468526,0.00015067,2.270144890000009e-08,2.19516612676e-05,-0.000502945,-0.0001379169999999,2.52953673025e-07,1.9021098888999986e-08,-0.000782977,0.0001016219999999,1.0327030883999978e-08,6.13052982529e-07,-0.0006239,-0.000158455,2.5107987025000013e-08,3.892512100000001e-07,-0.5667603844424811,0.2840714595733799,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008213271054168514,0.00041565715730311275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28721815873074225,0.19150249583271622,0.0,0.0,0.0,0.0,0.23306890416692455,-0.1663872158803927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07983274147483288,0.01654851019057645,0.0,0.0,0.0,0.0,0.24469511434386432,-0.0007833613801982869,-7.185563326506952,-5.202265006685344,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,0.0266854,0.0030785,0.00071211057316,9.47716225000003e-06,0.147752,0.03108,0.0009659663999999,0.021830653504,0.0082694599999999,0.0035841999999999,1.2846489639999983e-05,6.838396869159997e-05,-0.000438545,6.440000000000001e-05,1.92321717025e-07,4.14736e-09,-0.0008845989999999,-0.0001016219999999,1.0327030883999978e-08,7.825153908009998e-07,-0.000540254,8.364600000000005e-05,6.996653316000007e-09,2.91874384516e-07,-0.3842687694408969,0.25701411676871494,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005433354506845504,0.0002800015163528645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42596934026292244,0.2085672134045715,0.0,0.0,0.0,0.0,0.13222748797536368,-0.13544900974650906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06883380933170567,0.01609172052124018,0.0,0.0,0.0,0.0,0.2521411906276666,0.01745191052945099,-10.880595203452208,-5.493510386050078,0.0420129348,0.0036071772999999,-0.0367544121,-0.0571875517,-0.0466132777,0.0277477,0.0010622999999999,0.00076993485529,1.1284812899999972e-06,0.151797,0.004045,1.6362025000000168e-05,0.023042329209,-0.00393325,-0.01220271,0.000148906131344,1.5470455562500002e-05,-0.000424216,1.4328999999999994e-05,1.79959214656e-07,2.0532024099999966e-10,-0.0008845989999999,0.0,0.0,7.825153908009998e-07,-0.000637219,-9.696500000000009e-05,9.402211225000014e-09,4.060480539610001e-07,-0.22300497585340448,0.22273183657194948,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034296340587114014,0.0001796479226770179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5682821625142446,0.20496806429522216,0.0,0.0,0.0,0.0,0.051882225409520456,-0.10591529701166379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0583555634111406,0.01508255770223105,0.0,0.0,0.0,0.0,0.2689052613261731,0.02776945977640756,-14.5806237652506,-5.290828121215832,0.0418064326,0.0030065815999999,-0.0374449981999999,-0.0573253817,-0.0457128626,0.0268217,-0.000926,0.0007194035908899,8.574760000000123e-07,0.136783,-0.015014,0.000225420196,0.018709589089,-0.0116371,-0.00770385,5.934930482250002e-05,0.00013542209641,-0.000437823,-1.360700000000006e-05,1.9168897932900008e-07,1.8515044900000168e-10,-0.0008845989999999,0.0,0.0,7.825153908009998e-07,-0.000591772,4.544700000000011e-05,2.0654298090000103e-09,3.50194099984e-07,-0.08610336854397829,0.18572885606490466,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019970522779249897,0.00010613993883240366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020417179483958,0.186078752081424,0.0,0.0,0.0,0.0,-0.00966479982853028,-0.07957406139453556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048697698810226654,0.013714853369994177,0.0,0.0,0.0,0.0,0.290002516590919,0.03138991437415396,-17.999588779704744,-4.7313827769216905,0.0415987919,0.0024056584,-0.0381264066,-0.0574382337,-0.0447813261,0.0244946,-0.0023270999999999,0.0005999854291599,5.415394409999994e-06,0.121713,-0.0150699999999999,0.0002271048999999,0.014814054369,-0.00812961,0.00350749,1.2302486100100004e-05,6.609055875210001e-05,-0.000489251,-5.142799999999996e-05,2.393665410010001e-07,2.6448391839999954e-09,-0.0008845989999999,0.0,0.0,7.825153908009998e-07,-0.000591981,-2.090000000000381e-07,4.3681000000015954e-14,3.50441504361e-07,0.02590744848409632,0.14932229620579066,1
