,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00719805006262523,0.0030810566158123625,0.0,0.0,0.7584729072136168,-0.2180520579883872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11225789302555621,0.011696851427288883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08022779778710223,0.10199923934612597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697167857172016,-0.03801237789984812,-18.301632765608872,4.171114050794439,0.0546002562,0.0458043149,0.0321786788,0.015160061,-0.0034570626,-0.00126138,-0.00539402,2.90954517604e-05,1.5910795044000014e-06,0.0476632,0.0094164999999999,8.867047224999989e-05,0.00227178063424,0.0290574,0.0145486,0.00021166176196,0.0008443324947599,-0.000870571,0.0001346489999999,7.578938660410002e-07,1.8130353200999983e-08,-0.000417521,-7.316499999999998e-05,1.7432378544099993e-07,5.353117224999997e-09,-0.00101632,0.00020757,1.0329063424e-06,4.308530490000001e-08,-0.5714584273806951,0.1480080796181492,1
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005348341085126976,0.002364354035967662,0.0,0.0,0.6073148929651122,-0.22491783621807454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10328180368721676,0.014541430021804276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17089960672778803,0.15478082627125933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510941330952087,-0.01999364265306169,-15.672353438220714,3.6316233525174066,0.0545031355999999,0.0454366409999999,0.0314261002,0.0139960263999999,-0.0049569812,-0.0014808899999999,-0.0002195099999999,4.8184640099999534e-08,2.1930351920999984e-06,0.0475879,-7.529999999999343e-05,5.67008999999901e-09,0.0022646082264099,0.0317028,0.0026454,6.998141160000014e-06,0.00100506752784,-0.00100522,-0.0001346489999999,1.0104672484e-06,1.8130353200999983e-08,-0.000461471,-4.395000000000001e-05,2.12955483841e-07,1.931602500000001e-09,-0.00111892,-0.0001026,1.2519819664e-06,1.052676e-08,-0.47310534190476733,0.14183458987774494,1
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00392755463330997,0.0017885331851447924,0.0,0.0,0.4589483020139813,-0.21293470606233528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09288037412925003,0.016076091557777634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924348440479981,0.19259742779490588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24546570648728225,-0.0009584795874564813,-13.534139986918317,2.8093142209030666,0.0544045307,0.0450640175,0.0306658191,0.0128258934,-0.0064535251,-0.00130098,0.0001799099999999,3.236760809999981e-08,1.6925489604e-06,0.0551997,0.0076117999999999,5.793949923999992e-05,0.00304700688009,0.0129012,-0.0188015999999999,0.00035350016256,0.00016644096144,-0.00100522,0.0,1.0104672484e-06,0.0,-0.0005110269999999,-4.955599999999997e-05,2.611485947289999e-07,2.455797135999997e-09,-0.00103428,8.463999999999998e-05,1.0697351184e-06,7.163929599999995e-09,-0.38383012770222047,0.12386625207807582,1
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028484805968506423,0.0013329999104381412,0.0,0.0,0.3236120620710811,-0.18884780923285646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08184322285913624,0.016555467603479035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4315966170812919,0.20879052249538566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25144386588614476,0.014154679785531322,-11.974504202873856,1.9611709978708851,0.0543044441999999,0.044686485,0.0298980218,0.0116501718999999,-0.0079456754,0.00422971,0.00553069,3.058853187610001e-05,1.7890446684100007e-05,0.0475905,-0.0076092,5.7899924640000046e-05,0.00226485569025,0.000467598,-0.012433602,0.0001545944586944,2.18647889604e-07,-0.00100522,0.0,1.0104672484e-06,0.0,-0.000460567,5.0459999999999954e-05,2.12121961489e-07,2.546211599999995e-09,-0.00110403,-6.974999999999992e-05,1.2188822409e-06,4.865062499999991e-09,-0.3089368847642823,0.10092462768881534,1
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020376427371672735,0.0009777292252691862,0.0,0.0,0.20702308822083296,-0.15900381704603184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07079270635564872,0.016221188238377544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573776453487822,0.2044705525375802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654884472309396,0.023465803227234114,-10.94744807049372,1.2362680748317014,0.0542028787,0.0443040846,0.0291228966999999,0.010469374,-0.0094324163,-0.00134239,-0.0055721,3.104829841e-05,1.8020109121e-06,0.0475051,-8.539999999999243e-05,7.293159999998706e-09,0.00225673452601,0.0156637,0.015196102,0.0002309215159944,0.00024535149769,-0.00125158,-0.0002463599999999,1.5664524964e-06,6.069324959999997e-08,-0.000354891,0.000105676,1.25947621881e-07,1.1167416976000004e-08,-0.00113902,-3.4989999999999934e-05,1.2973665603999998e-06,1.2243000999999955e-09,-0.24980208094237993,0.07788251558217499,1
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00143450198947399,0.0007042932517533727,0.0,0.0,0.11117212342121786,-0.12816078161451117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06019442676744884,0.015296629727277968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070090488016283,0.18511454757854384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28370709129972127,0.027321859112621527,-10.344852064292704,0.6870070430840837,0.0540998371,0.0439168579999999,0.0283406335,0.0092840145,-0.0109127355,-0.0043418,-0.00299941,8.9964603481e-06,1.885122724e-05,0.0659981999999999,0.0184930999999999,0.0003419947476099,0.0043557624032399,0.0320476,0.0163839,0.00026843217921,0.00102704866576,-0.00100522,0.0002463599999999,1.0104672484e-06,6.069324959999997e-08,-0.000278245,7.664599999999997e-05,7.7420280025e-08,5.874609315999998e-09,-0.00111839,2.063e-05,1.2507961920999998e-06,4.2559689999999985e-10,-0.2053653990053306,0.0574005702920062,1
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009901495374389625,0.000496418228723675,0.0,0.0,0.03552237501933138,-0.09927903580928553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05037186672769991,0.01398065603642279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236134257128076,0.15728174985189652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30291516917512507,0.027141315414628258,-10.048625890135892,0.30498199368313406,0.0539953221999999,0.0435248474,0.0275514241,0.0080946097,-0.0123856253,-0.0014371,0.0029047,8.437282089999997e-06,2.06525641e-06,0.0654643,-0.0005338999999999,2.8504920999998933e-07,0.00428557457449,0.0101878,-0.0218598,0.00047785085604,0.0001037912688399,-0.000947061,5.815900000000001e-05,8.969245377210001e-07,3.382469281000001e-09,-0.000205048,7.3197e-05,4.2044682304e-08,5.3578008090000014e-09,-0.00111585,2.539999999999877e-06,1.2451212225e-06,6.451599999999378e-12,-0.17345228756551723,0.04044649216938305,1
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006657605162229291,0.0003401947037383614,0.0,0.0,-0.021874426492384903,-0.07383225375500355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041524964972355895,0.01244247880021296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200665358441446,0.12658142226016356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210005189486928,0.02453352504711596,-9.958344330485396,0.054910993728104866,0.0538893367,0.0431280954,0.0267554619,0.0069016778,-0.0138500829,-0.00123156,0.0002055399999999,4.2246691599999976e-08,1.5167400336e-06,0.0476132,-0.0178511,0.00031866177121,0.00226701681424,-0.00254975,-0.01273755,0.0001622451800024,6.5012250625e-06,-0.00100522,-5.815900000000001e-05,1.0104672484e-06,3.382469281000001e-09,-0.000134744,7.030399999999997e-05,1.815594553600001e-08,4.942652415999993e-09,-0.00129118,-0.00017533,1.6671457924e-06,3.0740608900000006e-08,-0.15165620369616767,0.0269790396454472,1
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043100024843804034,0.0002240506676557282,0.0,0.0,-0.06355176309556095,-0.05228333145485141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03375136057208553,0.010818824785815853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959970666707263,0.0968860277437493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368486035329907,0.02082415027100216,-10.000053494439866,-0.10275726974058004,0.0537818837,0.0427266454,0.0259529419,0.0057057388,-0.0153051112999999,-0.00110445,0.0001271099999999,1.6156952099999987e-08,1.2198098025000003e-06,0.0476318,1.8600000000007503e-05,3.4596000000027903e-10,0.00226878837124,0.00487096,0.00742071,5.50669369041e-05,2.37262513216e-05,-0.00100522,0.0,1.0104672484e-06,0.0,-0.000304495,-0.0001697509999999,9.2717205025e-08,2.8815402000999988e-08,-0.00119,0.0001011799999999,1.4161000000000003e-06,1.0237392399999997e-08,-0.1377968606116911,0.016505508951961873,1
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026250815109710553,0.00013857732280861155,0.0,0.0,-0.09211714802367216,-0.034521675613383804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027068570673792116,0.009213733258931283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052979453242904,0.07029871494210722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500742098978785,0.016878879440261254,-10.124167235189752,-0.19980516687351088,0.0536729659999999,0.0423205409,0.025144061,0.0045073136,-0.0167497199,-0.00126055,-0.0001560999999999,2.436720999999999e-08,1.5889863025000004e-06,0.0508195,0.0031876999999999,1.0161431289999968e-05,0.00258262158025,0.0299888,0.0251178399999999,0.0006309058862655,0.0008993281254399,-0.00100522,0.0,1.0104672484e-06,0.0,-0.000341803,-3.7308e-05,1.1682929080900002e-07,1.3918868640000003e-09,-0.00129118,-0.0001011799999999,1.6671457924e-06,1.0237392399999997e-08,-0.13007706628646476,0.00844816766429171,1
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001425318990329168,7.627594293613184e-05,0.0,0.0,-0.10999294503982956,-0.020180282745740647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021435403119064927,0.007700683054467241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0922969053762568,0.043065260167977445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602722594943735,0.0114522987945847,-10.283718636593534,-0.20045076429655415,0.0535625866,0.0419098264,0.0243290173,0.0033069244,-0.0181829253,-0.00121424,4.631000000000014e-05,2.1446161000000132e-09,1.4743787775999996e-06,0.08686,0.0360405,0.00129891764025,0.0075446596,0.0318618,0.001873,3.508129000000025e-06,0.00101517429924,-0.000954786,5.043399999999992e-05,9.11616305796e-07,2.543588355999992e-09,-0.000156431,0.000185372,2.4470657761000004e-08,3.4362778383999995e-08,-0.00121233,7.88500000000001e-05,1.4697440289e-06,6.2173225000000155e-09,-0.12681658112103644,0.0032610630415700814,1
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.774572132267603e-05,3.127470060229478e-05,0.0,0.0,-0.11932204866300067,-0.008825457124858145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01677125506017822,0.006326408427464308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080683397445164,0.000995475607414514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1198482302176004e-07,1.0956610331921392e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644689138719912,-0.0005992589412793041,-10.34997515722602,0.06127395510764008,0.0534507485,0.0414945464,0.0235080105,0.0021050944,-0.0196037516,-0.00120507,9.169999999999968e-06,8.408889999999942e-11,1.4521937049e-06,0.0882514,0.0013913999999999,1.9359939599999643e-06,0.0077883096019599,0.0196923,-0.0121695,0.00014809673025,0.00038778667929,-0.000940801,1.3985000000000104e-05,8.85106521601e-07,1.9558022500000287e-10,-0.000243684,-8.725299999999999e-05,5.938189185600001e-08,7.613086009e-09,-0.00122137,-9.04000000000009e-06,1.4917446769000004e-06,8.172160000000161e-11,-0.12507962721090676,0.003543138041757133,1
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12196167269540684,-4.676461279147249e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012972433654791097,0.0051156620876910384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0876241856400737,-0.05965959871238294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038379644911717796,0.0017983543919935256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35701890695300526,-0.021640996951075596,-10.097975985979387,0.7098758083486831,0.0533374546999999,0.0410747463,0.022681242,0.0009023471,-0.0210112316,0.00242316,0.00362823,1.31640529329e-05,5.871704385600002e-06,0.0671928,-0.0210586,0.0004434646339599,0.0045148723718399,0.00913128,-0.01056102,0.0001115351434403,8.33802744384e-05,-0.00133053,-0.0003897289999999,1.7703100808999996e-06,1.518886934409999e-07,-0.00031361,-6.992599999999998e-05,9.83512321e-08,4.889645475999995e-09,-0.00129118,-6.981000000000001e-05,1.6671457924e-06,4.873436100000002e-09,-0.12119068779660859,0.007666076898886157,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11951168036704334,0.006516332599792344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009925120194587706,0.004076248566517849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0226130614016042,-0.12612343779089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065963459953729915,0.01767796857180853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3308183815678817,-0.054414976217307454,-9.11340211176769,2.1821013971223353,0.0532227084,0.0406504716999999,0.0218489144,-0.0003007933,-0.0224044071,0.00604884,0.00362568,1.3145555462399996e-05,3.65884653456e-05,0.0669625,-0.0002303,5.3038090000001254e-08,0.00448397640625,0.0141173,0.00498602,2.486039544040001e-05,0.00019929815929,-0.00143212,-0.00010159,2.0509676944e-06,1.0320528100000028e-08,-0.000379696,-6.608600000000003e-05,1.44169052416e-07,4.3673593960000035e-09,-0.00129118,0.0,1.6671457924e-06,0.0,-0.11838717351809255,-0.0015252588433819366,1
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11334723600692241,0.011179484350304754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007496575381598479,0.003193687206941753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157270795877552,-0.18154732427013853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03274494744532977,0.05693319318925498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776156334213818,-0.09830895432113138,-6.700417861443855,4.71814844990127,0.0531065125999999,0.0402217689,0.0210112316,-0.0015038026999999,-0.0237823296,0.000991916,-0.005056924,2.5572480341776e-05,9.83897351056e-07,0.073935,0.0069725,4.861575625000009e-05,0.005466384225,0.031589,0.0174717,0.00030526030089,0.000997864921,-0.00137077,6.134999999999995e-05,1.8790103929000004e-06,3.763822499999994e-09,-0.000198895,0.000180801,3.9559221025e-08,3.2689001601e-08,-0.00129118,0.0,1.6671457924e-06,0.0,-0.13249199566848083,-0.03849301317949539,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10464335683152151,0.014228237529480794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005579125459950663,0.0024556699606012398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790598626184219,-0.21527325495576657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09229307908685648,0.1109167937831951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19313084319332083,-0.1438186525208451,-2.3170881225828035,7.749572527471213,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,0.00357419,0.002582274,6.668139011075999e-06,1.27748341561e-05,0.0926753,0.0187402999999999,0.00035119884409,0.00858871123009,0.0368561,0.0052670999999999,2.774234240999997e-05,0.0013583721072099,-0.00107489,0.00029588,1.1553885121e-06,8.754497440000009e-08,-0.000111257,8.763799999999999e-05,1.2378120049000004e-08,7.680419044000001e-09,-0.00129118,0.0,1.6671457924e-06,0.0,-0.18064627481996579,-0.09574041276310805,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09438988631135277,0.01593056991852666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004103902488355923,0.0018613764992653642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285814167961385,-0.22523412557838904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18857475123472722,0.16212447196580643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08092364097695666,-0.1791289908006044,4.025160395940496,10.37812319864093,0.0528697853,0.039351266,0.0193206232,-0.0039073318,-0.0264886742,0.00613956,0.0025653699999999,6.5811232368999975e-06,3.76941969936e-05,0.0731503,-0.019525,0.000381225625,0.00535096639009,0.0216134,-0.0152426999999999,0.0002323399032899,0.00046713905956,-0.00145221,-0.00037732,2.1089138841e-06,1.423703824e-07,-0.000378601,-0.000267344,1.43338717201e-07,7.147281433599999e-08,-0.0015974,-0.00030622,2.5516867600000003e-06,9.377068840000005e-08,-0.26926354014882936,-0.15375342066140438,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08340049497476783,0.016542692139042275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029817559024329313,0.0013902475024189808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791022334124961,-0.2154971910635019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3139220146646198,0.19669314133044058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04893126571465157,-0.19701367319236993,11.780529794893434,11.963202470299741,0.0527492603,0.0389095607,0.0184681119,-0.0051068043,-0.0278152538,0.0111828,0.00504324,2.54342696976e-05,0.00012505501584,0.0697557999999999,-0.0033945,1.152263025000006e-05,0.0048658716336399,0.0176117,-0.0040016999999999,1.6013602890000002e-05,0.0003101719768899,-0.00151222,-6.00100000000001e-05,2.2868093284e-06,3.601200100000012e-09,-0.00032832,5.0281e-05,1.077940224e-07,2.5281789610000007e-09,-0.00143047,0.0001669299999999,2.046244420900001e-06,2.7865624899999865e-08,-0.3919933440429766,-0.19590380552667405,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07232039002574844,0.016308313516312505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002137320561859679,0.0010221041811415723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415010498902252,-0.19269428729700375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545158997869881,0.20936837521339996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18393118512838616,-0.1965933868534568,20.144511662344268,12.322145893974623,0.0526272988,0.0384636168,0.0176110741,-0.0063040516,-0.0291228966999999,0.00752845,-0.00365435,1.3354273922499996e-05,5.66775594025e-05,0.0777329,0.0079771,6.363412441000001e-05,0.0060424037424099,0.0438628,0.0262511,0.00068912025121,0.00192394522384,-0.00138934,0.00012288,1.9302656356e-06,1.5099494400000034e-08,-0.000384812,-5.649199999999994e-05,1.4808027534399996e-07,3.191346063999994e-09,-0.00155762,-0.0001271499999999,2.4261800644e-06,1.616712249999987e-08,-0.5347045865131472,-0.21493270955153143,1
