,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008897022896205,0.0912573123656861,0.0,0.0,0.0,0.0,0.0,0.0,-0.03142691857969243,-0.06918654617034267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011597188424077249,0.0005764894257816104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045986895584189315,0.013259346049281579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.235184001867374,4.589506736372625,0.0314261002,-0.0233706105,-0.0569104636,-0.0386871156,0.014724295,-0.010191,6.650000000000059e-05,0.000103856481,4.422250000000078e-09,0.443684,0.034148,0.001166085904,0.196855491856,0.0486765,-0.0001221999999999,1.4932839999999005e-08,0.00236940165225,-0.000242081,9.53300000000002e-06,9.087808900000035e-11,5.860321056099999e-08,-0.000525799,-0.000138287,1.9123294369000003e-08,2.76464588401e-07,0.000616031,0.0,3.79494192961e-07,0.0,0.13349653420515728,-0.018553360673281224,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0623333635833645,0.06526550968112965,0.0,0.0,0.0,0.0,0.0,0.0,-0.0702634626969822,-0.04841953716296391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007892071544628567,0.0004001631179045383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0376494773039366,0.011665037158066969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.88761568018216,3.221051848307092,0.0311735198,-0.0239192467,-0.0570465076,-0.0377868601,0.0161731899,0.000533635,0.010724635,2.84766313225e-07,0.0001150177958832,0.393153,-0.0505309999999999,0.0025533819609999,0.154569281409,0.0427957,-0.0058807999999999,3.458380863999998e-05,0.00183147193849,-0.000590979,-0.000348898,1.2172981440400002e-07,3.4925617844100013e-07,-0.000140172,0.0003856269999999,1.4870818312899998e-07,1.9648189584000003e-08,0.00015269,-0.0004633409999999,2.33142361e-08,2.1468488228100002e-07,0.12559700014970843,-0.007515868902227596,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977274050411236,0.036209127926351316,0.0,0.0,0.0,0.0,0.0,0.0,-0.09649457998096576,-0.03137881200499731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000520101960039543,0.00026848944651805675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03040242740532839,0.010039286780949605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1276814996899656e-08,1.1266953824579211e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.61580566898142,1.7765209937428432,0.0309200904999999,-0.0244652774,-0.0571685695,-0.03687014,0.0176110741,0.00647516,0.005941525,4.19276970256e-05,3.5301719325625e-05,0.371625,-0.021528,0.000463454784,0.1381051406249999,0.0470708,0.0042751,1.8276480010000036e-05,0.0022156602126399,-0.0008450339999999,-0.0002540549999999,6.454394302499994e-08,7.140824611559998e-07,-0.0003319969999999,-0.0001918249999999,3.6796830624999976e-08,1.1022200800899997e-07,0.000184459,3.1769000000000014e-05,3.4025122681000005e-08,1.0092693610000008e-09,0.12354923252096264,-0.0011510379669589412,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1072694936099743,-0.009934133172951519,0.0,0.0,0.0,0.0,0.0,0.0,-0.11249023651480212,-0.017672451205017994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032629636791488775,0.00017118076661937193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0242324572776495,0.00847104901613801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002529652378703769,0.0012670812700299769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.13455781221728,-0.28364020368737175,0.0306658191,-0.0250086429999999,-0.0572766196,-0.0359373547,0.0190369686,0.0101253,0.0036501399999999,0.0001025217000899,1.3323522019599987e-05,0.379866,0.0082409999999999,6.791408099999998e-05,0.1442981779559999,0.0345206,-0.0125502,0.00015750752004,0.0011916718243599,-0.000912705,-6.767100000000005e-05,4.579364241000007e-09,8.33030417025e-07,-0.00035108,-1.9083000000000037e-05,3.6416088900000124e-10,1.232571664e-07,8.53182e-05,-9.914080000000002e-05,7.279195251239999e-09,9.828898224640004e-09,0.12357429777975593,0.0007878364570537743,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0782218452367078,-0.07312140202934451,0.0,0.0,0.0,0.0,0.0,0.0,-0.12033469085285867,-0.006866768309097462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018784287923588743,9.997163044792285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019077179919369483,0.007020387710745213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005359769775392838,0.015073371219309017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.159475740094784,-2.407802563622313,0.0304107125,-0.0255492841999999,-0.0573706312,-0.0349889107,0.0204499027,0.0103892,0.0002639,0.00010793547664,6.964321000000142e-08,0.344133,-0.035733,0.001276847289,0.1184275216889999,0.0181042,-0.0164163999999999,0.0002694981889599,0.00032776205764,-0.000912705,0.0,0.0,8.33030417025e-07,-0.000343859,7.2209999999999636e-06,5.2142840999999476e-11,1.18239011881e-07,0.000298048,0.0002127298,8.883261030399999e-08,4.525396780803999e-08,0.13252182282089492,0.028785358897471792,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0042125721081394,-0.13861662283749934,0.0,0.0,0.0,0.0,0.0,0.0,-0.12183072349521287,0.0014393642930396286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.969235885054368e-05,4.834338804153863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014843053017911348,0.005722839375099274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028823506992626525,0.05212793364907739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.11160300530338,-3.447949971052327,0.0301547777999999,-0.0260871423,-0.0574505814,-0.0340252212,0.0218489144,0.00998137,-0.00040783,9.96277470769e-05,1.6632530890000118e-07,0.344295,0.0001619999999999,2.624399999999853e-08,0.1185390470249999,0.00706537,-0.01103883,0.0001218557677689,4.99194532369e-05,-0.000576675,0.00033603,1.1291616089999997e-07,3.325540556250001e-07,-0.0001741159999999,0.000169743,2.8812686049000013e-08,3.0316381455999986e-08,8.53182e-05,-0.0002127298,7.279195251239999e-09,4.525396780803999e-08,0.18288526239798217,0.11563138553438874,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901601955635114,-0.19025056078080937,0.0,0.0,0.0,0.0,0.0,0.0,-0.11853059148673592,0.0075964989778668415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0623923039848693e-05,1.123935193427096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01142010514211636,0.004594382506998217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08471404001441289,0.10540485823394435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.91509659162125,-3.0707454223181,0.0298980218,-0.0266221587,-0.0575164504999999,-0.0330467060999999,0.0232330512999999,0.0103217,0.00034033,0.00010653749089,1.1582450890000105e-07,0.464612,0.120317,0.014476180489,0.215864310544,0.110929,0.10386363,0.0107876536367769,0.012305243041,-0.000163286,0.000413389,1.70890465321e-07,2.6662317796e-08,-0.000525799,-0.000351683,1.2368093248899998e-07,2.76464588401e-07,0.000219836,0.0001345177999999,4.832786689599999e-08,1.8095038516839993e-08,0.31192504821305156,0.24735697986284283,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7494124125257565,-0.21911797309578446,0.0,0.0,0.0,0.0,0.0,0.0,-0.11176760076289498,0.01191300443290671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008693273747083952,0.003636403601266462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1775473300456858,0.15763147652721818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37697527737868,-1.7569512530777014,0.0296404517,-0.0271542749,-0.0575682224,-0.0320537918,0.024601371,0.0105809,0.0002591999999999,0.0001119554448099,6.718463999999879e-08,0.497809,0.033197,0.001102040809,0.247813800481,0.138858,0.027929,0.000780029041,0.019281544164,-0.000310264,-0.000146978,2.160253248400001e-08,9.626374969600002e-08,-0.000794674,-0.000268875,7.229376562500002e-08,6.315067662760001e-07,0.000273361,5.352499999999999e-05,7.472623632099998e-08,2.864925624999998e-09,0.5339731436946192,0.3808331162208935,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5980475680953723,-0.22466216652572837,0.0,0.0,0.0,0.0,0.0,0.0,-0.10267861444406616,0.014670080690874549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065129669281340195,0.002819511179021454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30057878556077067,0.19422728602702266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.85881965285587,-0.20675390630117607,0.0293820743,-0.0276834332,-0.0576058845,-0.0310469108,0.0259529419,-0.00166645,-0.01224735,2.7770556025000003e-06,0.0001499975820224,0.438758,-0.059051,0.003487020601,0.192508582564,0.0750454,-0.0638126,0.00407204791876,0.00563181206116,-0.000512075,-0.0002018109999999,4.0727679720999976e-08,2.62220805625e-07,-0.0008610449999999,-6.637099999999976e-05,4.405109640999966e-09,7.413984920249995e-07,0.000364754,9.139300000000004e-05,1.33045480516e-07,8.35268044900001e-09,0.8345514280247235,0.47772860380163323,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4502303766435468,-0.2117409255774588,0.0,0.0,0.0,0.0,0.0,0.0,-0.0922174564636263,0.016133108563996384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004820216121373239,0.0021531512282635854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44033166905025933,0.2090731429264011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30766184656614,1.0675348055867278,0.0291228966999999,-0.0282095758,-0.0576294275,-0.030026502,0.0272868441,-0.00576896,-0.00410251,3.32808994816e-05,1.68305883001e-05,0.363125,-0.075633,0.005720350689,0.131859765625,0.00947115,-0.06557425,0.0042999822630625,8.970268232249999e-05,-0.0008438969999999,-0.0003318219999999,1.1010583968399997e-07,7.121621466089998e-07,-0.0005862469999999,0.0002747979999999,7.55139408039999e-08,3.4368554500899985e-07,0.00049297,0.000128216,2.430194209e-07,1.6439342656e-08,1.1808054078756371,0.5207935722646436,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3159182589324339,-0.1871331452145955,0.0,0.0,0.0,0.0,0.0,0.0,-0.08116329140239066,0.016556020567984726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003525081034015646,0.0016206717774072674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822684062836385,0.20365296243629374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.43693163024205,1.848327269937181,0.0288629259,-0.0287326454,-0.0576388455999999,-0.02899301,0.0286021692,-0.00579084,-2.1880000000000163e-05,3.3533827905600005e-05,4.787344000000072e-10,0.347682,-0.0154429999999999,0.0002384862489999,0.120882773124,-0.00736455,-0.0168357,0.00028344079449,5.42365967025e-05,-0.0007641169999999,7.978e-05,6.3648484e-09,5.838747896889997e-07,-0.000346738,0.0002395089999999,5.7364561080999954e-08,1.2022724064400008e-07,0.00039562,-9.735e-05,1.565151844e-07,9.477022500000002e-09,1.5361768762202817,0.5123874004148904,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20057035552642336,-0.15711037609423414,0.0,0.0,0.0,0.0,0.0,0.0,-0.07012856311778971,0.016179505734941976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025450798922386536,0.0012015227775144602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7146604768416991,0.18359374459289332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.90578022733408,2.144609391546151,0.0286021692,-0.029252585,-0.0576341365,-0.027946885,0.0298980218,-0.00381115,0.00197969,1.45248643225e-05,3.9191724961000006e-06,0.406732,0.05905,0.0034869025,0.165430919824,0.0490921,0.05645665,0.0031873533292224,0.00241003428241,-0.000621544,0.0001425729999999,2.0327060328999968e-08,3.863169439360001e-07,-0.000484662,-0.0001379239999999,1.902302977599998e-08,2.34897254244e-07,0.00057497,0.0001793499999999,3.305905009e-07,3.2166422499999976e-08,1.8705315149031676,0.46597514493283215,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059877755169579,-0.12631943490068126,0.0,0.0,0.0,0.0,0.0,0.0,-0.05956973122825943,0.01522562015931371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018112707469878566,0.0008761348533266036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300975645927237,0.1554408865845227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42959923457345,2.0799350596580877,0.0283406335,-0.0297693381,-0.0576153013,-0.0268885829,0.0311735198,-0.00619897,-0.00238782,3.84272290609e-05,5.701684352399999e-06,0.496626,0.0898939999999999,0.0080809312359999,0.246637383876,0.129541,0.0804489,0.00647202551121,0.016780870681,-0.000427868,0.000193676,3.7510392976e-08,1.83071025424e-07,-0.000519843,-3.5181000000000014e-05,1.237702761000001e-09,2.70236744649e-07,0.000450352,-0.000124618,2.02816923904e-07,1.5529645924000002e-08,2.164359563975455,0.39787451158161957,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151791787492564,-0.09761783996712003,0.0,0.0,0.0,0.0,0.0,0.0,-0.04980216611086563,0.013891544873125513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012672450434275723,0.0006267721999213234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252826165311897,0.12470947910250804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.821181125732146,1.803163291893,0.028078326,-0.0302828483,-0.0575823448,-0.0258185649,0.0324277947,-0.0135703,-0.00737133,0.00018415304209,5.433650596890001e-05,0.472369,-0.024257,0.000588402049,0.223132472161,0.11101,-0.018531,0.000343397961,0.0123232201,-0.000814962,-0.000387094,1.49841764836e-07,6.641630614439999e-07,-0.00058999,-7.0147e-05,4.920601609000001e-09,3.480882001e-07,0.000633179,0.000182827,4.00915646041e-07,3.3425711929000016e-08,2.4085360837870873,0.32212494009660037,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024843587089961823,-0.07240357536257895,0.0,0.0,0.0,0.0,0.0,0.0,-0.04101893159257648,0.012344562285586688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008677127897453242,0.00043795789285040455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999973358768312,0.0951611457984522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98658326203156,1.4387905974045758,0.0278152538,-0.0307930596,-0.0575352749,-0.024737297,0.0336599926,-0.0225672,-0.0089968999999999,0.00050927851584,8.094420960999997e-05,0.413108,-0.059261,0.003511866121,0.1706582196639999,0.0873885999999999,-0.0236214,0.00055797053796,0.0076367674099599,-0.000964443,-0.000149481,2.234456936100001e-08,9.30150300249e-07,-0.000596173,-6.1830000000001e-06,3.8229489000001237e-11,3.554222459290001e-07,0.000531392,-0.000101787,2.82377457664e-07,1.0360593369e-08,2.6018504343878703,0.24847675129166497,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06564643704393744,-0.051092989643167545,0.0,0.0,0.0,0.0,0.0,0.0,-0.03331213767743861,0.010719382709472161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005769221453366936,0.000296591834314943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0558943561423855,0.06876967582813404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.89992304053732,1.0650160668794815,0.0275514241,-0.0312999165,-0.0574741032,-0.0236452506,0.0348692747,-0.0161620999999999,0.0064051,0.0002612134764099,4.102530601000005e-05,0.39833,-0.0147779999999999,0.0002183892839999,0.1586667889,0.0292097,-0.0581788999999999,0.0033847844052099,0.0008532065740899,-0.00246695,-0.0015025069999999,2.257527285049e-06,6.085842302499998e-06,-0.0005463369999999,4.983600000000015e-05,2.483626896000015e-09,2.9848411756899985e-07,0.000390949,-0.0001404429999999,1.5284112060100002e-07,1.972423624899999e-08,2.74799583007677,0.18216998760956538,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09349216862794363,-0.033552098213630366,0.0,0.0,0.0,0.0,0.0,0.0,-0.02669511787471908,0.009118097421203855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003670810262083449,0.00019186462347038877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0940491636386411,0.04105603199574833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.50360869393759,0.4648865431531698,0.0272868441,-0.0318033639,-0.0573988447,-0.0225429012999999,0.0360548176,-0.00644688,0.0097152199999999,4.15622617344e-05,9.43854996483999e-05,0.382463,-0.015867,0.000251761689,0.146277946369,0.00334861,-0.02586109,0.000668795975988,1.12131889321e-05,-0.0020641,0.00040285,1.6228812250000013e-07,4.260508809999999e-06,-0.0007395239999999,-0.0001931869999999,3.732121696899993e-08,5.468957465759996e-07,0.000569031,0.0001780819999999,3.237962789610001e-07,3.171319872399998e-08,2.8491854872129214,0.11144200535084257,1
207,1.3916473292449985e-11,1.391311232232399e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11078755405964046,-0.019405568982887943,0.0,0.0,0.0,0.0,0.0,0.0,-0.021123746819011087,0.0076124293092579435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002168863237965274,0.00011504975634593311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079872088197953,-0.0022423818128445134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.374446861082404,-1.0514355309737138,0.0270215209,-0.0323033467,-0.0573095178,-0.0214307296,0.0372158143,-0.00450347,0.00194341,2.02812420409e-05,3.7768424281000017e-06,0.4577479999999999,0.0752849999999999,0.0056678312249999,0.2095332315039999,0.0794797,0.07613109,0.0057959428645881,0.00631702271209,-0.000291387,0.0017727129999999,3.1425113803689987e-06,8.4906383769e-08,-0.00058618,0.0001533439999999,2.351438233599994e-08,3.436069923999999e-07,0.000537709,-3.132199999999997e-05,2.8913096868100005e-07,9.81067683999998e-10,2.8877010737400965,-0.0013974666624404072,1
208,0.00013083429835024943,0.000723383499430567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11965765689264145,-0.008219367512400384,0.0,0.0,0.0,0.0,0.0,0.0,-0.016515576661994345,0.006247627829136342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011021863165314034,5.923565173503998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0849630395273555,-0.06373106851952093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.792168360724375,-3.5872320387393164,0.0267554619,-0.0327998106,-0.0572061445,-0.02030922,0.0383514743,-0.00548135,-0.00097788,3.0045197822500007e-05,9.562492944000009e-07,0.517371,0.059623,0.003554902129,0.2676727516409999,0.116341,0.0368613,0.00135875543769,0.013535228281,-0.00038066,-8.927300000000001e-05,7.969668529000002e-09,1.449020356e-07,-0.0006610089999999,-7.4829e-05,5.599379241e-09,4.369328980809999e-07,0.000548928,1.1219000000000033e-05,3.013219491840001e-07,1.2586596100000066e-10,2.8294177018266855,-0.1624357304053502,1
209,0.003915909920055196,0.011814009269095777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12194301277467352,0.0004141983999888449,0.0,0.0,0.0,0.0,0.0,0.0,-0.01276595903556884,0.005047266690973709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.502603433142561e-05,1.9040367310818325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017200935511229,-0.12997504770232218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.329331795193326,-6.360844414528418,0.0264886742,-0.0332927016,-0.05708875,-0.0191788612,0.0394610244,-0.00990842,-0.0044270699999999,9.81767868964e-05,1.959894878489999e-05,0.4593060000000001,-0.0580649999999999,0.0033715442249999,0.210962001636,0.0709388999999999,-0.0454021,0.00206135068441,0.0050323275332099,-0.00072586,-0.0003452,1.1916304000000005e-07,5.268727396000001e-07,-0.000713115,-5.210600000000001e-05,2.715035236000001e-09,5.08533003225e-07,0.000586261,3.733299999999996e-05,3.437019601210001e-07,1.393752888999997e-09,2.6567477195658595,-0.3266423312009929,1
