,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q39,Q39_derivative,Q40,Q40_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,constant
94,-0.005347942702472461,0.0023641959387913527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14998463251024757,0.14505988649340154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583227445948414,-0.1993710588968177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0971550777585806,0.015603123333802737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507709294,0.0318033639,0.0052565926,-0.0225429012999999,-0.0449700929999999,0.151557,0.001477,2.181529000000018e-06,0.022969524249,-0.550746,0.0185819999999999,0.3033211565159999,0.0003452907239999,0.7130380000000001,0.0096680000000001,9.347022400000234e-05,0.5084231894440001,0.0113669,0.0001238,0.0001292064156099,1.5326440000000082e-08,-0.00120778,-1.546000000000056e-05,1.4587325284000013e-06,2.390116000000173e-10,-0.0074405799999999,0.00014527,5.536223073639997e-05,2.1103372900000336e-08,1
95,-0.00392725044440691,0.0017884071976808455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26627267852444625,0.18668810822717277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135842458899357,-0.22244530385222894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08628822587228527,0.016474560447098694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506278398,0.0312999165,0.0043573616,-0.0236452506,-0.0458954553,0.154749,0.003192,1.0188864000000003e-05,0.023947253001,-0.504019,0.0467269999999999,0.254035152361,0.0021834125289999,0.779233,0.0661949999999998,0.0043817780249999,0.607204068289,0.0122538,0.0008869,0.0001501556144399,7.865916100000022e-07,-0.00131638,-0.0001085999999999,1.7328563044e-06,1.1793959999999893e-08,-0.0074278599999999,1.271999999999992e-05,5.517310417959997e-05,1.6179839999999794e-10,1
96,-0.002848250865988326,0.001332900989274801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40311041694394545,0.20731773605757062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5619169013314756,-0.2230059195205955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07517869660172131,0.016437594013968323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504833714,0.0307930596,0.0034570626,-0.024737297,-0.0467895718,0.154744,-5.000000000005e-06,2.5000000000050003e-11,0.023945705536,-0.501576,0.0024429999999999,0.251578483776,5.968248999999868e-06,0.7864760000000001,0.0072430000000001,5.24610490000016e-05,0.6185444985760001,0.0119844,-0.0002694,0.0001436258433599,7.257636000000068e-08,-0.00139458,-7.820000000000006e-05,1.9448533764000004e-06,6.115240000000009e-09,-0.00729662,0.0001312399999999,5.32406634244e-05,1.7223937599999635e-08,1
97,-0.0020374710331108135,0.0009776526137852757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457659964586358,0.20674365237816972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165997277296069,-0.2066618223012483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06435324267715513,0.01572364843216303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503375282,0.0302828483,0.0025559163,-0.0258185649,-0.0476518338,0.155336,0.000592,3.5046400000001094e-07,0.0241292728959999,-0.518371,-0.016795,0.268708493641,0.000282072025,0.7816659999999999,-0.0048100000000002,2.313610000000195e-05,0.6110017355559998,0.0121425,0.0001581,0.00014744030625,2.4995610000000413e-08,-0.00146905,-7.446999999999986e-05,2.1581079025e-06,5.54578089999998e-09,-0.00741534,-0.00011872,5.49872673156e-05,1.4094438400000028e-08,1
98,-0.0014343749148653423,0.0007042346701035545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815433613025534,0.18986336207198853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28648321333355564,-0.18023947947896443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05419013240532322,0.014542102618020195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501903141,0.0297693381,0.0016541435,-0.0268885829,-0.0484816542999999,0.156349,0.0010129999999999,1.026168999999972e-06,0.024445009801,-0.537759,-0.0193879999999999,0.289184742081,0.0003758945439999,0.7532840000000001,-0.0283819999999998,0.0008055379239999,0.5674367846560001,0.0118755,-0.000267,0.0001410275002499,7.128900000000087e-08,-0.00136825,0.0001008,1.8721080625e-06,1.0160640000000012e-08,-0.00736834,4.700000000000017e-05,5.429243435560001e-05,2.209000000000016e-09,1
99,-0.0009900563692302078,0.0004963739636300046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8018724034088036,0.163227011568406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17605076939530756,-0.149679825136855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044936256287686244,0.01307450641274268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500417331,0.029252585,0.0007519652999999,-0.027946885,-0.0492784682,0.160368,0.004019,1.615236100000018e-05,0.025717895424,-0.549671,-0.011912,0.302138208241,0.000141895744,0.715371,-0.037913,0.001437395569,0.511755667641,0.0116915,-0.0001839999999999,0.00013669117225,3.385599999999941e-08,-0.00141921,-5.096000000000007e-05,2.0141570241e-06,2.596921600000007e-09,-0.00747015,-0.0001018099999999,5.58031410225e-05,1.0365276099999984e-08,1
100,-0.0006656928136595717,0.0003401616271827422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9024636611743215,0.13273117762608622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08640547184442911,-0.11919097733557353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03672749972129426,0.01147074274932329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498917892999999,0.0287326454,-0.0001503972,-0.02899301,-0.0500417331,0.15684,-0.003528,1.2446784000000024e-05,0.0245987856,-0.54674,0.002931,0.2989246276,8.590761000000099e-06,0.700588,-0.0147829999999999,0.0002185370889999,0.490823545744,0.0118034,0.0001118999999999,0.0001393202515599,1.2521609999999576e-08,-0.0008852159999999,0.000533994,7.836073666559995e-07,2.851495920360002e-07,-0.00759868,-0.0001285299999999,5.77399377424e-05,1.651996089999999e-08,1
101,-0.0004309514670494691,0.00022402620912106023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982413217354658,0.1026119804326353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01648070040182129,-0.09124121131063914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029610762498653322,0.009847781236456804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497404868,0.0282095758,-0.0010527228,-0.030026502,-0.0507709294,0.160502,0.0036619999999999,1.341024399999999e-05,0.025760892004,-0.512567,0.034173,0.262724929489,0.001167793929,0.755583,0.054995,0.003024450025,0.5709056698889999,0.0125095,0.0007061,0.00015648759025,4.985772100000017e-07,-0.0013036,-0.000418384,1.6993729600000004e-06,1.7504517145600024e-07,-0.00758056,1.8119999999999945e-05,5.74648899136e-05,3.283343999999979e-10,1
102,-0.0002624732864544999,0.0001385594144969226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0430022950751454,0.07534149768040685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03591936042723803,-0.06694980532655441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023565863493556646,0.008290937780590618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495878296,0.0276834332,-0.0019547904,-0.0310469108,-0.0514655607,0.161378,0.0008759999999999,7.67375999999979e-07,0.026042858884,-0.4844770000000001,0.0280899999999999,0.234717963529,0.0007890480999999,0.8055299999999999,0.0499469999999998,0.0024947028089999,0.6488785808999997,0.012649,0.0001394999999999,0.0001599972009999,1.9460249999999726e-08,-0.00141609,-0.00011249,2.0053108881e-06,1.2654000100000009e-08,-0.00739439,0.00018617,5.46770034721e-05,3.4659268900000094e-08,1
103,-0.000142507172858775,7.62629522925353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859840881314273,0.049236694197040104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07339101790835031,-0.04656626423344013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01852581637995364,0.006857103221247013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049433822,0.0271542749,-0.0028563789,-0.0320537918,-0.052125154,0.156552,-0.0048259999999999,2.329027599999997e-05,0.024508528704,-0.495808,-0.0113309999999999,0.245825572864,0.0001283915609999,0.808972,0.0034420000000001,1.1847364000001151e-05,0.654435696784,0.012515,-0.0001339999999999,0.000156625225,1.795599999999965e-08,-0.00141972,-3.629999999999909e-06,2.0156048784e-06,1.317689999999934e-11,-0.00728308,0.0001113099999999,5.30432542864e-05,1.2389916099999977e-08,1
104,-5.772831458856673e-05,3.1265360003520145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.107396022871192,0.011055257128631648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09850423158233267,-0.02987579807755755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824955491918944e-05,0.00019063492935906103,0.0,0.0,0.0,0.0,-0.014394412178879946,0.005579215306667981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492784682,0.0266221587,-0.0037572673,-0.0330467060999999,-0.0527492603,0.159733,0.0031809999999999,1.0118760999999933e-05,0.025514631289,-0.506426,-0.010618,0.2564672934760001,0.000112741924,0.8003639999999999,-0.0086080000000001,7.409766400000295e-05,0.6405825324959997,0.0125733,5.829999999999898e-05,0.0001580878728899,3.398889999999881e-09,-0.00113825,0.00028147,1.2956130624999998e-06,7.922536090000001e-08,-0.00762916,-0.00034608,5.820408230560001e-05,1.197713664000003e-07,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0951477673079186,-0.046521136460170684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11360205006266708,-0.01647668019919274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020208026128310267,0.007003243293880279,0.0,0.0,0.0,0.0,-0.011060542383850392,0.004471256528231047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491217723,0.0260871423,-0.0046572348,-0.0340252212,-0.0533374546999999,0.159665,-6.799999999998474e-05,4.623999999997924e-09,0.025492912225,-0.52272,-0.0162939999999999,0.2732361984,0.0002654944359999,0.765429,-0.0349349999999998,0.0012204542249999,0.5858815540410001,0.0124455,-0.0001277999999999,0.00015489047025,1.6332839999998438e-08,-0.00112073,1.7520000000000032e-05,1.2560357328999998e-06,3.0695040000000117e-10,-0.00768143,-5.22700000000001e-05,5.90043668449e-05,2.7321529000000104e-09,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0391968831246505,-0.11323932160202668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1207398558988504,-0.00593632963934966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01617849369608418,0.034550134492833486,0.0,0.0,0.0,0.0,-0.008409139100313852,0.0035331870060617498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489637386,0.0255492841999999,-0.0055560609,-0.0349889107,-0.0538893367,0.166695,0.00703,4.942090000000012e-05,0.027787223025,-0.506394,0.0163259999999999,0.256434883236,0.0002665382759999,0.763834,-0.001595,2.5440250000000417e-06,0.583442379556,0.0129192999999999,0.0004737999999999,0.0001669083124899,2.2448643999999333e-07,-0.00131551,-0.00019478,1.7305665601e-06,3.793924840000003e-08,-0.00777187,-9.04399999999998e-05,6.04019632969e-05,8.179393599999962e-09,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399382859178474,-0.1719983445250164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169401935686133,0.002141530121516833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05786072219176445,0.08315939614907601,0.0,0.0,0.0,0.0,-0.00628713066541278,0.0027323212693695937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488043715,0.0250086429999999,-0.0064535251,-0.0359373547,-0.0544045307,0.167127,0.0004319999999999,1.8662399999998961e-07,0.027931434129,-0.481899,0.024495,0.232226646201,0.000600005025,0.795508,0.0316739999999999,0.0010032422759999,0.632832978064,0.0126562,-0.0002630999999999,0.00016017939844,6.922160999999845e-08,-0.00100489,0.0003106199999999,1.0098039121e-06,9.648478439999997e-08,-0.00761156,0.00016031,5.79358456336e-05,2.5699296100000097e-08,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079831655682191,-0.2104807895714672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11799375834037602,0.008102658616789746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13612971474719865,0.13793074039728198,0.0,0.0,0.0,0.0,-0.004646596137382602,0.002083011940645892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486436751999999,0.0244652774,-0.0073494076,-0.03687014,-0.0548826858,0.165801,-0.0013259999999999,1.7582759999999836e-06,0.0274899716009999,-0.454655,0.0272439999999999,0.206711169025,0.0007422355359999,0.8401790000000001,0.0446710000000001,0.001995498241,0.7059007520410002,0.0130523,0.0003960999999999,0.0001703625352899,1.5689520999999854e-07,-0.0014942899999999,-0.0004893999999999,2.2329026040999986e-06,2.3951235999999946e-07,-0.00761156,0.0,5.79358456336e-05,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658987157382265,-0.2250070266212384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11095203496335186,0.012252062461903487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2484365053757573,0.18203239468119048,0.0,0.0,0.0,0.0,-0.0033931102132886927,0.0015651210052698777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484816542999999,0.0239192467,-0.0082434888,-0.0377868601,-0.0553234766,0.165667,-0.0001339999999999,1.7955999999998718e-08,0.027445554889,-0.4737,-0.0190449999999999,0.22439169,0.0003627120249999,0.809239,-0.03094,0.0009572836,0.654867759121,0.0127374,-0.0003148999999999,0.00016224135876,9.916200999999994e-08,-0.0016511,-0.00015681,2.72613121e-06,2.458937610000016e-08,-0.0077101799999999,-9.861999999999892e-05,5.9446875632399975e-05,9.725904399999785e-09,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5082927208508308,-0.21870952739511593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.101687056946984,0.014868969586768558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38328812759301306,0.2057742456603064,0.0,0.0,0.0,0.0,-0.0024458382404721414,0.0011581534818737886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483183129,0.0233706105,-0.0091355495,-0.0386871156,-0.0557266029,0.173005,0.0073379999999999,5.384624399999976e-05,0.029930730025,-0.493971,-0.0202709999999999,0.244007348841,0.0004109134409999,0.7745029999999999,-0.0347360000000001,0.001206589696,0.5998548970089999,0.0125409,-0.0001965,0.0001572741728099,3.8612250000000194e-08,-0.0012784,0.0003726999999999,1.6343065600000005e-06,1.3890528999999993e-07,-0.00806574,-0.00035556,6.50561617476e-05,1.2642291360000092e-07,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3676723025061171,-0.1979650671832626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0911349698438314,0.016217544773329144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5259731541381523,0.20794817402061047,0.0,0.0,0.0,0.0,-0.0017373967634668201,0.000842723456634092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481536557,0.0228194283,-0.0100253711,-0.0395705141,-0.0560917904,0.176806,0.0038009999999999,1.4447600999999996e-05,0.031260361636,-0.504695,-0.010724,0.254717043025,0.000115004176,0.759884,-0.0146189999999999,0.0002137151609999,0.577423693456,0.0124684,-7.249999999999965e-05,0.00015546099856,5.256249999999949e-09,-0.00101929,0.00025911,1.0389521041e-06,6.713799210000006e-08,-0.0081744,-0.00010866,6.682081535999999e-05,1.18069956e-08,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24433004963512833,-0.16945148958825126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08005800092500699,0.016550567057279884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6633311621264028,0.19296169063973279,0.0,0.0,0.0,0.0,-0.0012127829015537925,0.0006013493001447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479876871,0.0222657604,-0.0109127355,-0.0404366709,-0.0564187903,0.181808,0.005002,2.5020004000000063e-05,0.033054148864,-0.502424,0.002271,0.252429875776,5.1574410000001055e-06,0.728798,-0.031086,0.000966339396,0.5311465248039999,0.0124895,2.109999999999959e-05,0.0001559876102499,4.4520999999998274e-10,-0.000764393,0.0002548969999999,5.842966584490001e-07,6.497248060899996e-08,-0.0084029499999999,-0.0002285499999999,7.060956870249997e-05,5.2235102499998874e-08,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14139479289696444,-0.13852907577801923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06905256078397821,0.01610715010713339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7861705064436374,0.16730438027549277,0.0,0.0,0.0,0.0,-0.0008279285947379145,0.00041883626996154955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478204116,0.021709667,-0.0117974252,-0.0412852085,-0.05670738,0.186639,0.004831,2.333856100000001e-05,0.034834116321,-0.5054569999999999,-0.0030329999999999,0.2554867788489999,9.199088999999712e-06,0.7098220000000001,-0.0189759999999998,0.0003600885759999,0.5038472716840001,0.0124149,-7.459999999999932e-05,0.00015412974201,5.5651599999998985e-09,-0.000864225,-9.9832e-05,7.468848506250002e-07,9.966428224e-09,-0.0086587699999999,-0.00025582,7.497429791289996e-05,6.544387240000019e-08,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05905223062581752,-0.10875102094155444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058560362297307995,0.015107152152250603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889641989104856,0.13705151960575324,0.0,0.0,0.0,0.0,-0.0005481129760546929,0.0002823650817935904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476518338,0.0211512086,-0.0126792234,-0.0421157571,-0.0569573632,0.184699,-0.0019399999999999,3.763599999999989e-06,0.034113720601,-0.503375,0.0020819999999999,0.253386390625,4.334723999999655e-06,0.715662,0.0058399999999999,3.4105599999999486e-05,0.512172098244,0.0123665,-4.839999999999879e-05,0.00015293032225,2.342559999999883e-09,-0.0007647089999999,9.951600000000012e-05,5.84779854681e-07,9.903434256000024e-09,-0.00867733,-1.8560000000002533e-05,7.529605592890001e-05,3.44473600000094e-10,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004275538326210774,-0.08204514745278113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0488837359816085,0.013744977041282896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724393844107599,0.10669288487178161,0.0,0.0,0.0,0.0,-0.00034639233257875197,0.00018138736044747377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,0.185954,0.001255,1.5750250000000153e-06,0.0345788901159999,-0.468457,0.034918,0.219451960849,0.001219266724,0.7637049999999999,0.0480429999999998,0.0023081298489999,0.5832453270249998,0.0128383999999999,0.0004718999999999,0.0001648245145599,2.2268960999999746e-07,-0.000846253,-8.154400000000014e-05,7.161441400090001e-07,6.649423936000021e-09,-0.0084040899999999,0.00027324,7.062872872809996e-05,7.466009760000148e-08,1
