,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594436009,0.0594429142,0.0594417696,0.0594401670999999,0.0594381069,0.0575543,0.0,0.0,0.0033124974484899,-0.964725,0.0,0.0,0.930694325625,0.633471,0.0,0.401285507841,0.0,-0.000643204,0.0,4.13711385616e-07,0.0,-0.00462903,0.0,2.14279187409e-05,0.0,-0.0005744109999999,0.0,0.0,3.29947996921e-07,0.0,0.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.683855730934233e-31,4.682724562083119e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7564458991003375e-31,1.7560797595440866e-30,2.0726061609383967e-30,2.071997396354981e-29,0.0594417696,0.0594355888999999,0.0594252883,0.0594108684,0.0593923303,0.0582568,0.0007024999999999,4.935062499999927e-07,0.0033938547462399,-1.00997,-0.0452449999999999,0.0020471100249999,1.0200394009,0.6832590000000001,0.049788,0.4668428610810001,0.002478844944,-0.000650209,-7.005000000000032e-06,4.22771743681e-07,4.9070025000000446e-11,-0.00465312,-2.409000000000005e-05,2.16515257344e-05,5.803281000000024e-10,-0.0005702999999999,4.111000000000002e-06,1.6900321000000015e-11,3.252420899999999e-07,4.541583613107092e-31,4.5409654179314144e-30,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.485929170395599e-05,0.0005487564110488523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.557223438898348e-05,0.0002057954104074978,0.00041975236579000486,0.002428027942689964,0.0594381069,0.0594209392999999,0.0593923303,0.0593522853,0.0593008122,0.0546169,-0.0036399,1.3248872010000011e-05,0.00298300576561,-0.916244,0.0937259999999999,0.0087845630759999,0.8395030675360001,0.703966,0.0207069999999999,0.495568129156,0.0004287798489999,-0.000578624,7.158499999999999e-05,3.348057333760001e-07,5.124412224999998e-09,-0.0047376,-8.448000000000049e-05,2.2444853760000008e-05,7.136870400000083e-09,-0.000490746,7.955399999999991e-05,6.328838915999986e-09,2.40831636516e-07,9.197794071844802e-05,0.0005321848659416435,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033816393174683104,0.010531648872977533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012681147440506161,0.00394978742648125,0.014963753979797259,0.046594732849541,0.0594326131,0.0593989672,0.0593429047,0.0592644469,0.0591636233,0.0602185,0.0056015999999999,3.137792255999998e-05,0.0036262677422499,-0.8531799999999999,0.0630640000000001,0.003977068096,0.7279161123999999,0.705078,0.001112,0.497134986084,1.236544000000004e-06,-0.00024881,0.000329814,6.190641610000002e-08,1.08777274596e-07,-0.0050085,-0.0002708999999999,2.508507225e-05,7.33868099999996e-08,-0.000395681,9.506500000000004e-05,9.037354225000004e-09,1.56563453761e-07,0.0032789220232002005,0.01021520552778182,1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021844743981762785,0.042886953082414754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008191778993161047,0.01608531470612402,0.09666299211930025,0.1897242942318509,0.0594252883,0.0593696751999999,0.0592770251999999,0.0591473963,0.0589808691,0.0531907,-0.0070278,4.9389972840000016e-05,0.0028292505664899,-0.925897,-0.072717,0.005287762089,0.857285254609,0.69958,-0.005498,0.4894121764,3.022800400000003e-05,4.04008e-05,0.0002892108,1.6322246406400002e-09,8.364288683664004e-08,-0.00466883,0.00033967,2.17979735689e-05,1.1537570890000017e-07,-0.000499977,-0.0001042959999999,1.0877655615999997e-08,2.49977000529e-07,0.02118120988331667,0.041606583683433014,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07044784504371795,0.09417028521993333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026417941891394233,0.03532258782044313,0.31173171431845176,0.4165407395244017,0.0594161327,0.059333067,0.0591947101999999,0.0590011912,0.0587526904,0.0519972,-0.0011934999999999,1.4244422499999835e-06,0.00270370880784,-0.977389,-0.0514919999999999,0.0026514260639999,0.955289257321,0.724676,0.025096,0.5251553049759999,0.000629809216,0.000259627,0.0002192261999999,6.740617912900001e-08,4.806012676644e-08,-0.00456375,0.0001050799999999,2.08278140625e-05,1.1041806399999912e-08,-0.000465688,3.428899999999996e-05,1.1757355209999966e-09,2.16865313344e-07,0.06830799175051483,0.09138184912821233,1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15605946897751963,0.1480064952517885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05852230086656986,0.05552177674876911,0.6905631502255238,0.6545681598217467,0.0594051465,0.0592891471,0.0590959823,0.0588259037999999,0.0584792629,0.0516049,-0.0003923,1.5389929000000406e-07,0.00266306570401,-0.8749809999999999,0.102408,0.010487398464,0.7655917503609998,0.77473,0.050054,0.6002065729,0.002505402916,0.00100471,0.000745083,1.0094421841e-06,5.55148676889e-07,-0.0046544,-9.06499999999994e-05,2.166343936e-05,8.217422499999893e-09,-0.000453116,1.2572000000000028e-05,1.5805518400000068e-10,2.05314109456e-07,0.151319162607327,0.1436702655355886,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27396088936268354,0.18853455334751415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027353335110063,0.07073441049539397,1.2122769354298737,0.8336324009308811,0.0593923303,0.0592379208,0.0589808691,0.0586216204,0.0581607971999999,0.0527496,0.0011447,1.3103380900000124e-06,0.00278252030016,-0.837261,0.0377199999999998,0.0014227983999999,0.7010059821210001,0.7749510000000001,0.000221,0.6005490524010001,4.884100000001181e-08,0.000886981,-0.000117729,7.86735294361e-07,1.3860117441000002e-08,-0.00419965,0.0004547499999999,1.76370601225e-05,2.067975624999995e-07,-0.00031704,0.000136076,1.8516677776e-08,1.005143616e-07,0.26563932734829115,0.18308776007976643,1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41155150972506893,0.2078438677377677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433181614690084,0.07799245550811454,1.8211154305334285,0.9187582084564151,0.0593776842,0.0591793946,0.0588494023,0.0583884417,0.0577975387,0.0508298,-0.0019197999999999,3.685632039999997e-06,0.00258366856804,-0.902076,-0.0648149999999999,0.0042009842249999,0.8137411097759999,0.751947,-0.023004,0.565424290809,0.000529184016,0.0011795,0.000292519,1.3912202500000016e-06,8.556736536100037e-08,-0.00431162,-0.00011197,1.8590067024400007e-05,1.2537280900000065e-08,-0.000200997,0.0001160429999999,1.3465977848999992e-08,4.0399794009000015e-08,0.3990506326171687,0.20195114944152365,1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554118050193533,0.2061346915630462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20779426882257476,0.07736918324322088,2.451972372106381,0.9108656981687919,0.0593612089,0.0591135755999999,0.0587016185,0.0581264826999999,0.0573897669,0.0506361,-0.0001937,3.7519690000001934e-08,0.0025640146232099,-0.9554260000000002,-0.0533500000000002,0.0028462225,0.9128388414760004,0.745858,-0.006089,0.5563041561640001,3.7075921000000135e-05,0.0011795,0.0,1.3912202500000016e-06,0.0,-0.0043108,8.200000000003344e-07,1.8582996640000003e-05,6.724000000005483e-13,-0.000376177,-0.0001751799999999,3.0688032399999974e-08,1.4150913532899994e-07,0.5372867144189025,0.20043956947606217,1
