,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q36,Q36_derivative,Q39,Q39_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12076024006847029,0.004639416336167798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10703904735844048,0.12085993586603236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538426670977943,-0.16586036130162357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.50048931796604,1.8574200193518462,0.0464357142,0.0171809234,-0.0187527956,-0.0473965353,-0.0576153013,0.0232894,-0.0077259,0.0005423961523599,5.968953081000001e-05,0.0627009999999999,0.0057583999999999,3.315917055999997e-05,0.003931415401,-0.0086418199999999,-0.02468362,0.0006092810963044,7.468105291239996e-05,-0.00059935,-5.549500000000002e-05,3.592204225e-07,3.079695025000002e-09,-0.00140875,-0.00042926,1.9845765625e-06,1.842641476000001e-07,-0.000785048,-0.0002356249999999,5.5519140624999976e-08,6.16300362304e-07,-0.09874165847045198,0.4240321472458818,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11564609810041131,0.009877671184357305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093881432692896,0.16985961607266672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8250253775319785,-0.20713513964908425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.029542446562296,2.422923112461161,0.046256886,0.016605756,-0.0196037516,-0.0480708351,-0.0575525323,0.023223,-6.640000000000118e-05,0.000539307729,4.408960000000157e-09,0.0777198999999999,0.0150188999999999,0.0002255673572099,0.0060403828560099,-0.00643464,0.0022071799999999,4.871643552399992e-06,4.14045919296e-05,0.00141623,0.00201558,2.0057074129000016e-06,4.062562736400001e-06,-0.000947667,0.000461083,8.980727428890001e-07,2.1259753288900005e-07,-0.0008494739999999,-6.442599999999991e-05,4.150709475999989e-09,7.216060766759999e-07,0.24158433287096862,0.5503307294471605,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10763763408424118,0.013412650373695283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385894877983789,0.20061529131099617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772167951548277,-0.22446997754636444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.292985243975096,2.6802363859685383,0.0460767981,0.0160287797,-0.0204499027,-0.0487241892,-0.0574505814,0.030484,0.0072609999999999,0.000929274256,5.272212099999995e-05,0.0459673,-0.0317525999999999,0.0010082276067599,0.00211299266929,-0.0156864,-0.00925176,8.559506309759999e-05,0.00024606314496,7.11203e-05,-0.0013451097,5.0580970720900006e-09,1.809320105034092e-06,-0.00101011,-6.244300000000003e-05,1.0203222121000002e-06,3.899128249000003e-09,-0.000824483,2.4990999999999924e-05,6.245500809999961e-10,6.797722172890001e-07,0.6469908424844198,0.6193572140859779,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09778271116726198,0.015516965865829584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48034591126514475,0.2094022950892141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260175905683935,-0.22036431656086802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.480339355441531,2.685747116179053,0.0458954553,0.0154500573,-0.0212910416,-0.0493563130999999,-0.0573095178,0.0232868,-0.0071971999999999,0.00054227505424,5.1799687839999954e-05,0.0507243,0.004757,2.262904900000004e-05,0.00257295461049,-0.00128428,0.01440212,0.0002074210604944,1.6493751184e-06,-6.71948e-05,-0.0001383151,4.515141147039999e-09,1.913106688801e-08,-0.000997429,1.2681000000000064e-05,9.94864610041e-07,1.6080776100000158e-10,-0.000852213,-2.773000000000001e-05,7.689529000000002e-10,7.262669973689999e-07,1.0743063760877205,0.6237519152383152,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08695049820955836,0.01645039240070986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206210603015415,0.19923584984103107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38371983486708244,-0.20098522168263586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.732872100572088,2.5173039949157543,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,0.0385886,0.0153017999999999,0.0014890800499599,0.0002341450832399,0.0895974,0.0388730999999999,0.0015111179036099,0.0080276940867599,0.0567208,0.05800508,0.0033645893058064,0.00321724915264,-0.0005603219999999,-0.0004931272,3.139607436839999e-07,2.4317443537984e-07,-0.00116002,-0.000162591,1.3456464004e-06,2.6435833281000043e-08,-0.000801147,5.1066e-05,2.6077363559999997e-09,6.41836515609e-07,1.483462131387676,0.5754093866221054,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07583912361051709,0.016461025888732772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7488312719398524,0.17627619219533966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25807016257268883,-0.17308616193674567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.139778910712725,2.2483700882586555,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,0.0346496,-0.0039389999999999,0.0012005947801599,1.5515720999999985e-05,0.0914386,0.0018412,3.390017440000056e-06,0.00836101756996,0.041799,-0.0149218,0.00022266011524,0.001747156401,0.000133008,0.0006933299999999,1.7691128064e-08,4.807064888999999e-07,-0.000912233,0.000247787,8.32169046289e-07,6.139839736900003e-08,-0.000691308,0.0001098389999999,1.2064605920999984e-08,4.77906750864e-07,1.8460893694319045,0.49406061939211904,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06498466569035347,0.01578140587191805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8587871591230118,0.1469180637258888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15263210141554726,-0.14222939118439878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.746487211078523,1.9359131469771758,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,0.0320351,-0.0026144999999999,0.0010262476320099,6.835610249999992e-06,0.0744293,-0.0170093,0.00028931628649,0.00553972069849,0.0337571,-0.0080419,6.467215561000007e-05,0.0011395418004099,2.174340000000001e-05,-0.0001112645999999,4.7277544356e-10,1.237981121316e-08,-0.00106762,-0.000155387,1.1398124644e-06,2.4145119769e-08,-0.000653166,3.814200000000013e-05,1.4548121640000095e-09,4.26625823556e-07,2.1473243428566753,0.3988084223279538,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05477382494963641,0.014622404447339993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9481725829010548,0.11621661392570315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067879127658783,-0.11218412919602694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.567076537668794,1.618210817713941,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,0.0231899,-0.0088452,0.00053777146201,7.823756303999996e-05,0.0676393,-0.00679,4.610410000000006e-05,0.00457507490449,0.0260603,-0.0076967999999999,5.9240730239999954e-05,0.00067913923609,0.000170337,0.0001485936,2.9014693569e-08,2.2080057960960002e-08,-0.000961902,0.000105718,9.25255457604e-07,1.117629552400002e-08,-0.000967231,-0.000314065,9.863682422500007e-08,9.35535807361e-07,2.383540042663208,0.3039486391852078,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045460796271349274,0.013167366527028991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0174115988431944,0.08743292964431115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023892962833676674,-0.08505163985569156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.595966148439763,1.3178042937758128,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,0.0316584,0.0084685,0.00100225429056,7.171549225000008e-05,0.0646443999999999,-0.0029949,8.969426010000053e-06,0.0041788984513599,0.0231229,-0.0029374,8.628318759999998e-06,0.00053466850441,-0.000191884,-0.000362221,3.6819469456000016e-08,1.3120405284100005e-07,-0.00113727,-0.0001753679999999,1.2933830528999995e-06,3.0753935423999985e-08,-0.000967231,0.0,0.0,9.35535807361e-07,2.558603964947552,0.21809922322458777,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037187487931404084,0.011568129028259445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0684209028353295,0.06173496980926688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04618362655140935,-0.061699593730192806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.816524799242152,1.0478641306470446,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,0.0375737,0.0059152999999999,0.0014117829316899,3.49907740899999e-05,0.105443,0.0407986,0.00166452576196,0.011118226249,0.0782573999999999,0.0551344999999999,0.0030398130902499,0.0061242206547599,-0.00125083,-0.001058946,1.5645756889000004e-06,1.121366630916e-06,-0.000980813,0.0001564569999999,9.619941409690002e-07,2.4478792848999943e-08,-0.000698066,0.000269165,7.244979722500003e-08,4.872961403560001e-07,2.6801304823326273,0.14399864933659248,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03000549302579171,0.00994361603201274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1009016066344224,0.031011221023404797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08045856211737562,-0.04223349550008635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.196939866711278,0.8437483910997813,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,0.0337101,-0.0038635999999999,0.00113637084201,1.492740495999996e-05,0.0969907,-0.0084522999999999,7.144137528999946e-05,0.00940719588649,0.0275856,-0.0506717999999999,0.0025676313152399,0.00076096532736,-0.00112617,0.00012466,1.2682588688999997e-06,1.5540115600000046e-08,-0.00106184,-8.102700000000001e-05,1.1275041856000005e-06,6.565374729000002e-09,-0.000589601,0.0001084649999999,1.1764656224999992e-08,3.47629339201e-07,2.7504927092094644,0.06268460184546491,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02389804734384917,0.008380960611723815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1057893631213294,-0.01796335221695283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10296261904062676,-0.026373317775607596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.672316697285675,0.7528860229474263,0.0444001387999999,0.0107650212999999,-0.0278152538,-0.0536179588,-0.0547900339,0.0324235,-0.0012865999999999,0.00105128335225,1.655339559999997e-06,0.0831438,-0.0138469,0.00019173663961,0.0069128914784399,0.0194397,-0.0081458999999999,6.635568680999997e-05,0.00037790193609,-0.0008443999999999,0.00028177,7.130113599999998e-07,7.939433289999997e-08,-0.00125346,-0.00019162,1.5711619716e-06,3.67182244e-08,-0.000586788,2.813000000000056e-06,7.912969000000316e-12,3.44320156944e-07,2.7516847064824126,-0.05666767258222964,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018800437293583574,0.0069386354162244614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0706023801343327,-0.08253220638647703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1159716742355215,-0.013699652692417765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.166668257648842,0.762956290463237,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044441999999,0.032545,0.0001214999999999,0.0010591770249999,1.4762249999999178e-08,0.0812791,-0.0018646999999999,3.477106089999989e-06,0.00660629209681,0.0105457,-0.0088939999999999,7.910323599999997e-05,0.00011121178849,-0.000503013,0.0003413869999999,2.530220781690001e-07,1.1654508376899993e-07,-0.00130299,-4.952999999999989e-05,1.6977829401e-06,2.4532208999999886e-09,-0.000589073,-2.2850000000000908e-06,5.221225000000415e-12,3.4700699932900014e-07,2.6574101103116328,-0.20881498251478425,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014617764135760181,0.005650871303344311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904642759309259,-0.14695144127197993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12147183529587154,-0.003785077128474654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6335601010671033,0.8137336612604964,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,0.0282295,-0.0043154999999999,0.00079690467025,1.862354024999997e-05,0.0591984,-0.0220807,0.00048755731249,0.00350445056256,0.0151546,0.0046088999999999,2.124195920999997e-05,0.00022966190116,0.0007491689999999,0.001252182,5.61254190561e-07,1.5679597611240004e-06,-0.00113981,0.0001631799999999,1.2991668361000005e-06,2.6627712399999923e-08,-0.000680606,-9.153299999999998e-05,8.378290088999996e-09,4.632245272360001e-07,2.458170600711515,-0.3586543646675365,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011239469303103329,0.00453264196415185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717626891478648,-0.1957370996543238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12117697047268855,0.003754534374220423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0695856951937186,0.8456664943204332,0.0438193022,0.0089870223,-0.0301547777999999,-0.0548365465,-0.0532227084,0.0352315,0.0070019999999999,0.00124125859225,4.902800399999997e-05,0.074357,0.0151586,0.00022978315396,0.005528963449,0.0433547,0.0282001,0.00079524564001,0.0018796300120899,-0.00122379,-0.001972959,1.4976619641000015e-06,3.892567215681003e-06,-0.00141709,-0.0002772799999999,2.0081440681e-06,7.688419839999988e-08,-0.000824611,-0.000144005,2.0737440025e-08,6.799833013210001e-07,2.169672680710848,-0.4714984350151859,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008550473518276617,0.0035846141599975606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728573053769609,-0.2212211037096428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11656183229541844,0.009253828003885262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5016374651243525,0.8271721984843795,0.0436232962,0.0083923118,-0.0309200904999999,-0.0551951809999999,-0.0526272988,0.0414638,0.0062323,0.00171924671044,3.884156329000004e-05,0.126193,0.051836,0.002686970896,0.015924673249,0.113877,0.0705223,0.00497339479729,0.0129679711289999,-0.00167474,-0.0004509499999999,2.8047540676e-06,2.033559024999995e-07,-0.00141709,0.0,2.0081440681e-06,0.0,-0.000597663,0.000226948,5.1505394704000016e-08,3.572010615690001e-07,1.8248030583664154,-0.5302617714643775,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00639941621034347,0.002775733764145163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769353400377001,-0.22381968622719822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10889102150784583,0.013010313806321866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.964734477897439,0.7546940535017699,0.0434261022,0.0077966871,-0.0316778247,-0.0555297655999999,-0.0519960603,0.0371906,-0.0042732,0.00138314072836,1.826023824000004e-05,0.111655,-0.014538,0.000211353444,0.0124668390249999,0.0626317,-0.0512453,0.0026260807720899,0.00392272984489,-0.00126722,0.00040752,1.6058465283999996e-06,1.6607255040000018e-07,-0.00135043,6.666000000000007e-05,1.8236611849e-06,4.44355560000001e-09,-0.000622104,-2.444100000000005e-05,5.973624810000023e-10,3.870133868160001e-07,1.4604874319910934,-0.5359993328546256,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004732889607413742,0.002117917825275771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305112140431405,-0.2088532218389045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09923810541155983,0.015298879942428642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49195125624839114,0.6443144009758415,0.0432277255999999,0.007200213,-0.0324277947,-0.0558401546,-0.0513294226999999,0.0379757,0.0007850999999999,0.0014421537904899,6.16382009999995e-07,0.0943943,-0.0172606999999999,0.0002979317644899,0.00891028387249,0.0365233,-0.0261084,0.0006816485505599,0.00133395144289,-0.00125631,1.0909999999999826e-05,1.5783148161000004e-06,1.1902809999999622e-10,-0.00141709,-6.666000000000007e-05,2.0081440681e-06,4.44355560000001e-09,-0.00072884,-0.0001067359999999,1.1392573695999992e-08,5.312077456e-07,1.1085891501146552,-0.5011203067853738,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034586813128600975,0.001592754335519749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986125804195266,-0.18314406192117977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08849677673328703,0.016380880918236532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10142756227681342,0.5163626860673756,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,0.0368195,-0.0011561999999999,0.00135567558025,1.3367984399999908e-06,0.0955448,0.0011505,1.3236502500000928e-06,0.00912880880704,0.0547123,0.018189,0.000330839721,0.00299343577129,-0.000258225,0.000998085,6.6680150625e-08,9.961736672250005e-07,-0.00157089,-0.0001537999999999,2.4676953921e-06,2.3654439999999986e-08,-0.000177177,0.000551663,3.04332065569e-07,3.1391689329e-08,0.7906898275109645,-0.4412723341512702,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024951320564251932,0.0011797183059450568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18612260801879274,-0.1527774130410406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07738861384179502,0.016506193762124567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019175178995491,0.38858249203289336,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917892999999,0.0341657,-0.0026537999999999,0.00116729505649,7.042654439999988e-06,0.0729541,-0.0225907,0.00051033972649,0.00532230070681,0.0231798,-0.0315325,0.00099429855625,0.00053730312804,-0.000207198,5.102700000000001e-05,4.2931011203999993e-08,2.603754729000001e-09,-0.00156799,2.899999999999908e-06,2.4585926401e-06,8.409999999999465e-12,-0.0008086839999999,-0.0006315069999999,3.9880109104900005e-07,6.539698118559999e-07,0.5181904438943762,-0.37041451873264275,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001774079425590818,0.0008593304599336273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09442659753939142,-0.12214447931961442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0664716988653065,0.015909880456829957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4230412073972144,0.27288808160975686,0.0426255538999999,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,0.0453716,0.0112058999999999,0.00205858208656,0.0001255721948099,0.0599447,-0.0130094,0.00016924448836,0.00359336705809,0.0176314,-0.0055483999999999,3.078474255999998e-05,0.00031086626596,0.000112511,0.000319709,1.2658725121e-08,1.02213844681e-07,0.00143727,0.00300526,2.0657450529e-06,9.0315876676e-06,-0.00160394,-0.000795256,6.324321055360003e-07,2.5726235236000005e-06,0.2944505438395885,-0.2986565156762114,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012398188332942365,0.0006139811204592975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022622927306734528,-0.09387301909255101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05615270526097147,0.014806224170740064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726439895326324,0.1752277282722176,0.0424225009999999,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,0.0487773,0.0034057,0.00237922499529,1.1598792490000032e-05,0.0797708,0.0198261,0.00039307424121,0.00636338053264,0.0475486,0.0299171999999999,0.0008950388558399,0.00226086936196,0.00040354,0.0002910289999999,1.628445316e-07,8.469787884099997e-08,0.00157005,0.0001327799999999,2.4650570025e-06,1.7630528399999966e-08,-0.00160394,0.0,0.0,2.5726235236000005e-06,0.11754514976871121,-0.23209659103500505,1
