,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07606036152654246,0.016468321619810017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028294081083106693,0.0013247827510898702,0.0,0.0,0.7464324007533314,0.1768178017481245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603910120096307,-0.17368880525329128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34797511617304083,0.00796676974696825,-9.120046798974272,2.231786968910571,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,0.061839,0.000336,1.12896000000002e-07,0.003824061921,0.186566,0.010541,0.000111112681,0.0348068723559999,-0.00714275,-0.0014123,5.10188775625e-05,1.99459129e-06,-0.00183639,0.0003399999999999,1.1559999999999988e-07,3.3723282321e-06,-0.00118664,-0.00010314,1.4081144896000014e-06,1.0637859600000098e-08,2.02371e-06,0.00036944171,1.3648717708772416e-07,4.095402164099999e-12,1.064937900087673,0.33260169240026016,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0651965031145032,0.015800357242757655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002023389889928207,0.0009713665579898342,0.0,0.0,0.8567872746600294,0.14753229172783838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15453583618934694,-0.14284814871515877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3540387066918544,0.008169064589544126,-7.736703214307956,1.9258681208499664,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,0.0592611,-0.0025779,6.645568410000005e-06,0.00351187797321,0.193299,0.0067329999999999,4.533328899999985e-05,0.037364503401,0.00644034,0.01358309,4.147797931560001e-05,0.0001845003339481,-0.00147103,0.00036536,1.334879296000001e-07,2.1639292609e-06,-0.000836611,0.000350029,6.99917965321e-07,1.2252030084100034e-07,-2.2388400000000003e-06,-4.26255e-06,1.8169332502500004e-11,5.012404545600001e-12,1.271210965384576,0.2755215459624044,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05496988912063142,0.01464904663062805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014239552993729298,0.0006994288929339169,0.0,0.0,0.9465870496141741,0.1168198212202057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06937859109161798,-0.11276112555988707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598394236071704,0.007402839755546238,-6.56355601690408,1.6126908737643375,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,0.0516082,-0.0076528999999999,5.8566878409999965e-05,0.00266340630724,0.168266,-0.025033,0.000626651089,0.028313446756,-0.0105384,-0.01697874,0.00011105787456,0.0002882776119875,-0.00161432,-0.00014329,2.053202410000004e-08,2.6060290624e-06,-0.00118664,-0.000350029,1.4081144896000014e-06,1.2252030084100034e-07,-0.000188776,-0.00018653716,3.4796112060865596e-08,3.5636378176e-08,1.4379196842187565,0.2168430184861646,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045637175181917705,0.01319833224100729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009824180242245337,0.0004927432977605344,0.0,0.0,1.0162129151724415,0.08797680815651195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035247017397605413,-0.08555857827574531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36491925888977234,0.006167920695225711,-5.5961754564360815,1.3153526856939102,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,0.0482491,-0.0033591,1.1283552810000023e-05,0.00232797565081,0.169905,0.001639,2.686321000000005e-06,0.0288677090249999,-0.0208663,-0.0103278999999999,0.0004354024756899,0.0001066655184099,-0.00147766,0.00013666,1.867595560000001e-08,2.1834790756e-06,-0.00118664,0.0,1.4081144896000014e-06,0.0,-0.000109797,7.897899999999998e-05,6.237682440999996e-09,1.2055381209000002e-08,1.5663605565655718,0.16237311593479203,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03734230285057221,0.011600703825686738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006601430040647051,0.00033744910908570924,0.0,0.0,1.067568988667695,0.062245001969225916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04536103185140682,-0.062128054374793275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9194357850397975e-08,1.9150766121872054e-07,0.0,0.0,0.3690770546141455,0.004648930040366924,-4.818789297548341,1.0472810608400902,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,0.0537199,0.0054708,2.992965264000013e-05,0.00288582765601,0.194307,0.024402,0.000595457604,0.037755210249,-0.0133379,0.0075283999999999,0.00017789957641,5.667680655999998e-05,-0.00124268,0.00023498,5.5215600400000034e-08,1.5442535823999996e-06,-0.00118664,0.0,1.4081144896000014e-06,0.0,-0.000109797,0.0,0.0,1.2055381209000002e-08,1.6604800639154322,0.11429123240411669,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030138453497993118,0.009975740505694117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004269532054445338,0.000222020747354783,0.0,0.0,1.1004782615262598,0.03177969984474519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07989648368003763,-0.04258618804155537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002754415053921242,0.0013613602829585113,0.0,0.0,0.3710839882376741,-0.0009500311972347492,-4.199963744096003,0.8465479701558218,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,0.0541817,0.0004617999999999,2.1325923999999205e-07,0.0029356566148899,0.189406,-0.004901,2.401980100000016e-05,0.0358746328359999,-0.020839,-0.0075011,0.0004342639209999,5.626650121e-05,-0.00157035,-0.00032767,1.0736762890000013e-07,2.4659991225000003e-06,-0.00118664,0.0,1.4081144896000014e-06,0.0,-9.32512e-06,0.00010047188,1.00945986707344e-08,8.695786301439998e-11,1.7210426690631053,0.06021095378711044,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024010022751839593,0.008411186051723748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002596160328467782,0.00013709125284532749,0.0,0.0,1.106049607161147,-0.01679155694507069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10261269663524983,-0.02665781973176621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005588597475948827,0.015566845966974583,0.0,0.0,0.3636948534804861,-0.022690663906460115,-3.6642828000031744,0.7891978012717996,0.0444001387999999,0.0107650212999999,-0.0278152538,-0.0536179588,-0.0547900339,0.0441347,-0.010047,0.000100942209,0.00194787174409,0.172373,-0.0170329999999999,0.0002901230889999,0.029712451129,-0.011939,0.0088999999999999,0.000142539721,7.92099999999999e-05,-0.00199048,-0.00042013,1.7650921690000009e-07,3.9620106304000005e-06,-0.00118664,0.0,1.4081144896000014e-06,0.0,-0.000109797,-0.00010047188,1.00945986707344e-08,1.2055381209000002e-08,1.7339941701536286,-0.024205204180937995,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018893071794748126,0.0069660460637467865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014048103355660457,7.519810213242069e-05,0.0,0.0,1.071749614555371,-0.081182301965664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11579122948275435,-0.013924711818191944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295696745189955,0.05306156371918271,0.0,0.0,0.3328657655172448,-0.06607232701654582,-3.1027933173086857,0.8897080824570618,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044441999999,0.0441347,0.0,0.0,0.00194787174409,0.175532,0.0031589999999999,9.979280999999969e-06,0.030811483024,-0.0199847,-0.0080456999999999,0.0003993882340899,6.473328848999993e-05,-0.00217639,-0.0001859099999999,3.456252809999986e-08,4.736673432099998e-06,-0.00118664,0.0,1.4081144896000014e-06,0.0,-0.000109797,0.0,0.0,1.2055381209000002e-08,1.6766320830519024,-0.13920573892459961,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01469315193575527,0.005674988170003166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.63021140096568e-05,3.0499808985562395e-05,0.0,0.0,0.9924827090914534,-0.14577540458901872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12142391765650266,-0.003958893270654138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08617736959407785,0.10649203144544589,0.0,0.0,0.26725514552314605,-0.12047531106962142,-2.434607260426487,1.070568167537714,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,0.053264,0.0091293,8.334411849e-05,0.002837053696,0.190376,0.0148439999999999,0.0002203443359999,0.036243021376,-0.0201305,-0.0001457999999999,0.00040523703025,2.1257639999999423e-08,-0.00208196,9.442999999999996e-05,8.917024899999991e-09,4.334557441599998e-06,-0.00118664,0.0,1.4081144896000014e-06,0.0,-0.000109797,0.0,0.0,1.2055381209000002e-08,1.5373026387664512,-0.25879092188307956,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011299897489689016,0.004553321749779227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744304787966161,-0.19497908716417767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12122975717494319,0.0036247876077884125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17969565889525124,0.15852937315383323,0.0,0.0,0.16590302223996192,-0.16907343484469983,-1.6452609434020669,1.2298668305069453,0.0438193022,0.0089870223,-0.0301547777999999,-0.0548365465,-0.0532227084,0.0606244,0.0073604,5.417548816000004e-05,0.00367531787536,0.208386,0.01801,0.0003243601,0.043424724996,-0.0086009199999999,0.01152958,7.397582484639996e-05,0.0001329312149764,-0.0016913,0.0003906599999999,1.5261523559999994e-07,2.86049569e-06,-0.00130447,-0.0001178299999999,1.7016419809000004e-06,1.3883908899999892e-08,6.82577e-05,0.0001780547,3.170347619209e-08,4.6591136092900005e-09,1.3246157280119242,-0.353614561675423,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008598231651464044,0.003601953640127239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731571241234888,-0.22094769161379393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11668796870775877,0.009161873804595303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30319412932496764,0.1947303107838481,0.0,0.0,0.037860559500269675,-0.19976209993419103,-0.7775501951149761,1.300083976645738,0.0436232962,0.0083923118,-0.0309200904999999,-0.0551951809999999,-0.0526272988,0.0609611,0.0003366999999999,1.1336688999999685e-07,0.00371625571321,0.195423,-0.012963,0.000168039369,0.038190148929,-0.00430753,0.0042933899999999,1.8554814700900007e-05,1.843319769209998e-05,-0.00176851,-7.721000000000008e-05,5.961384100000013e-09,3.1276276201e-06,-0.00143847,-0.000134,2.0691959409e-06,1.7956000000000002e-08,-0.000194431,-0.0002626887,6.900535310769002e-08,3.780341376099998e-08,1.0627003322938344,-0.40704267550812073,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006437380940643737,0.002790384176257151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5799558879379247,-0.22396201652997608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10906713580085911,0.01295046562748174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44312410039721567,0.209147097383071,0.0,0.0,-0.10278329854960158,-0.20883545497775624,0.09964699037415767,1.2633267511132722,0.0434261022,0.0077966871,-0.0316778247,-0.0555297655999999,-0.0519960603,0.0628385,0.0018774,3.5246307600000837e-06,0.00394867708225,0.181884,-0.013539,0.000183304521,0.0330817894559999,-0.00178278,0.00252475,3.1783045284000008e-06,6.374362562500002e-06,-0.00222959,-0.00046108,2.125947664e-07,4.9710715681e-06,-0.00145322,-1.4750000000000006e-05,2.1118483684000003e-06,2.1756250000000012e-10,-0.000253571,-5.913999999999997e-05,3.4975395999999973e-09,6.429825204099998e-08,0.7809448191030126,-0.41760774973854087,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004762079745832723,0.0021297051306524662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43332064078468757,-0.20928036931595798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09944451750960703,0.01526579091441022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849737607091287,0.20338005374611695,0.0,0.0,-0.24219083411973752,-0.19915338740243627,0.9179236533807317,1.139316841352769,0.0432277255999999,0.007200213,-0.0324277947,-0.0558401546,-0.0513294226999999,0.064669,0.0018304999999999,3.350730249999945e-06,0.004182079561,0.202006,0.020122,0.000404894884,0.040806424036,0.0149141,0.01669688,0.00022243037881,0.0002787858017344,-0.00139125,0.00083834,7.028139556000002e-07,1.9355765625e-06,-0.00118664,0.0002665799999999,1.4081144896000014e-06,7.106489639999977e-08,-4.09408e-05,0.0002126302,4.521160195203998e-08,1.67614910464e-09,0.505522945032559,-0.3939597240664737,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003480871521003859,0.0016020913303429409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010700344154918,-0.18372163921692578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08871732451728079,0.016369432659431853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7170914058752687,0.18310147168984403,0.0,0.0,-0.3698551892805902,-0.17672310302152386,1.6305656677383578,0.962163898240628,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,0.055872,-0.008797,7.738720899999999e-05,0.003121680384,0.212269,0.010263,0.000105329169,0.045058128361,0.0146198,-0.0002943,0.00021373855204,8.661249000000049e-08,-0.00106844,0.00032281,1.0420629609999997e-07,1.1415640336e-06,-0.00118664,0.0,1.4081144896000014e-06,0.0,-0.000109797,-6.885619999999999e-05,4.7411762784400006e-09,1.2055381209000002e-08,0.2549711972748209,-0.34846810691396457,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002511820733564854,0.0011870088227775787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18816865602341754,-0.1533989169030975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07761050145015057,0.016511516572762865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8321529832373944,0.15485077869794261,0.0,0.0,-0.4795782393334832,-0.14783590251560694,2.2146561001811156,0.7655748618693337,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917892999999,0.0576482,0.0017761999999999,3.1548864399999708e-06,0.0033233149632399,0.193911,-0.018358,0.000337016164,0.037601475921,0.00265309,-0.0119667099999999,7.038886548099999e-06,0.000143202148224,-0.00146347,-0.00039503,1.560487009e-07,2.1417444409e-06,-0.00118664,0.0,1.4081144896000014e-06,0.0,-0.000109797,0.0,0.0,1.2055381209000002e-08,0.03955774844087824,-0.2927152641195361,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017865034295947975,0.0008649477294204273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09605992561582594,-0.12274012693493405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06668529584098586,0.015927455326465823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269327852588108,0.12411242729464045,0.0,0.0,-0.5689874434072898,-0.11749825258394724,2.6671729573758736,0.5748927875550487,0.0426255538999999,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,0.0543416999999999,-0.0033065,1.0932942250000026e-05,0.0029530203588899,0.179981,-0.0139299999999999,0.0001940448999999,0.032393160361,-0.00164897,-0.00430206,2.7191020609e-06,1.85077202436e-05,-0.00172461,-0.00026114,6.81940996e-08,2.9742796521e-06,-0.00151378,-0.0003271399999999,2.2915298884e-06,1.0702057959999965e-07,-0.000109797,0.0,0.0,1.2055381209000002e-08,-0.13723911381439316,-0.23536242241190747,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012489790293295552,0.0006182558305831736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023876612090073905,-0.0944055081191822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05635126313914865,0.014832010000052917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012604340415725,0.09461270404220035,0.0,0.0,-0.6384341325553844,-0.08896287821308889,2.998326862984284,0.4052098451082633,0.0424225009999999,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,0.0527550999999999,-0.0015866,2.517299560000002e-06,0.0027831005760099,0.200949,0.0209679999999999,0.0004396570239999,0.0403805006009999,-0.00583484,-0.00418587,3.40453578256e-05,1.7521507656899998e-05,-0.00146567,0.0002589399999999,6.704992359999991e-08,2.1481885489e-06,-0.00118664,0.0003271399999999,1.4081144896000014e-06,1.0702057959999965e-07,-2.83406e-05,8.14564e-05,6.635145100960001e-09,8.0318960836e-10,-0.2765366654661957,-0.18178571920458428,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008543648770429728,0.00043154953738669866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030486797007110506,-0.06965025141293506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046882496442607814,0.013413255845546937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0568122414548358,0.06828153978479068,0.0,0.0,-0.6898415227818078,-0.06384259172920066,3.225060947685639,0.26266758037597243,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,0.0517675,-0.0009875999999999,9.753537599999964e-07,0.0026798740562499,0.217571,0.016622,0.000276290884,0.047337140041,-0.0086422999999999,-0.0028074599999999,7.468934928999998e-05,7.881831651599993e-06,-0.00116358,0.0003020899999999,9.125836809999968e-08,1.3539184164000015e-06,-0.00118664,0.0,1.4081144896000014e-06,0.0,6.90169e-05,9.73575e-05,9.47848280625e-09,4.76333248561e-09,-0.3820059086488803,-0.13461203290033147,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005672531822867353,0.00029182194474363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06960652903756029,-0.048804309373506854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038437405731341315,0.011828231421803889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0945905014407629,0.04040081237864126,0.0,0.0,-0.7248482588821724,-0.0392588567050715,3.3625099681162274,0.13447027194797306,0.0420129348,0.0036071772999999,-0.0367544121,-0.0571875517,-0.0466132777,0.0542553,0.0024878,6.189148840000026e-06,0.00294363757809,0.193342,-0.024229,0.000587044441,0.037381128964,-0.0169339,-0.0082916,0.00028675696921,6.875063056000005e-05,-0.00175906,-0.0005954799999999,3.545964303999992e-07,3.0942920836e-06,-0.00118664,0.0,1.4081144896000014e-06,0.0,-0.000109797,-0.0001788139,3.197441083321e-08,1.2055381209000002e-08,-0.45784944181852527,-0.09281239886553343,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003601352336557055,0.00018835047153173892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0960698834571058,-0.03169122889666689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031080529041785866,0.010201108980750483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079318089113328,-0.003292516788506768,0.0,0.0,-0.7402738359692881,-0.006187456335134154,3.405743385381746,-0.0166147643710437,0.0418064326,0.0030065815999999,-0.0374449981999999,-0.0573253817,-0.0457128626,0.0558459,0.0015906,2.530008360000014e-06,0.00311876454681,0.193731,0.0003889999999999,1.5132099999997878e-07,0.037531700361,-0.0236459,-0.0067119999999999,0.00055912858681,4.505094399999999e-05,-0.00212331,-0.00036425,1.3267806250000017e-07,4.508445356100001e-06,-0.00139788,-0.00021124,1.954068494400002e-06,4.4622337600000055e-08,-0.00039244,-0.000282643,7.988706544899998e-08,1.5400915359999998e-07,-0.505740581556641,-0.051362157995348615,1
