,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06392862262229299,0.015683746156440852,0.0,0.0,0.0,0.0,-0.0013634473590145842,0.0006714601195512178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231049700947965,0.20844090456832748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558593571951229,-0.22262837088233062,0.0,0.0,0.0,0.0,0.0,0.0,9.405870503849304,-2.1815586687214297,0.0450843415,0.0079191318,-0.0331679188,-0.0578290144,-0.0989704,-0.0070608999999999,4.9856308809999936e-05,0.00979514007616,0.116089,-0.0078049999999999,0.013476655921,6.091802499999988e-05,0.135163,0.011136,0.018269036569,0.000124010496,0.000517925,0.000132765,2.68246305625e-07,1.7626545225000006e-08,0.000177474,-2.9568999999999987e-05,8.743257609999992e-10,3.1497020676e-08,0.00031371,6.135899999999998e-05,3.764926880999997e-09,9.84139641e-08,1.551621694882425,0.23692015675531414,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053798203290436934,0.014487357204244962,0.0,0.0,0.0,0.0,-0.0009380892917479237,0.0004716303128684006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654782890029837,0.2052123002551586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41101513005829554,-0.20574667969135157,0.0,0.0,0.0,0.0,0.0,0.0,8.015009700928106,-1.954785931199293,0.0448609934999999,0.0072486249,-0.034007561,-0.0581684576,-0.0891411,0.0098293,9.661513848999998e-05,0.00794613570921,0.138542,0.0224529999999999,0.019193885764,0.0005041372089999,0.100571,-0.034592,0.010114526041,0.001196606464,0.000440044,-7.788100000000002e-05,1.93638721936e-07,6.065450161000004e-09,0.000254285,7.681099999999998e-05,5.899929720999997e-09,6.466086122499999e-08,0.000163034,-0.0001506759999999,2.2703256976e-08,2.6580085156e-08,1.72052328761205,0.2479014871893403,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04458450047186633,0.013011590333630689,0.0,0.0,0.0,0.0,-0.0006279543545112437,0.0003216871197181095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6995016423842944,0.1865647105219432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2816321622453524,-0.17905282321181704,0.0,0.0,0.0,0.0,0.0,0.0,6.807065585044017,-1.6589919288622181,0.0446362184,0.0065771957,-0.0348374667,-0.058478295,-0.0869543,0.0021868,4.7820942400000125e-06,0.00756105028849,0.177519,0.038977,0.031512995361,0.001519206529,0.0846771,-0.0158939,0.00717021126441,0.00025261605721,0.000405135,-3.4909000000000014e-05,1.64134368225e-07,1.218638281000001e-09,0.000317611,6.332600000000001e-05,4.010182276e-09,1.00876747321e-07,9.51401e-05,-6.789389999999999e-05,4.609581657209998e-09,9.05163862801e-09,1.887188685511377,0.23455492290963612,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0364193811751643,0.011405007947290012,0.0,0.0,0.0,0.0,-0.00040377676031252887,0.0002103755449903191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817229884693345,0.15906363809042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17203506266244195,-0.14842703469101226,0.0,0.0,0.0,0.0,0.0,0.0,5.806994197562382,-1.348244442943444,0.0444100234,0.0059049294999999,-0.0356573985,-0.0587583687,-0.0875011,-0.0005468,2.989902400000152e-07,0.00765644250121,0.164959,-0.01256,0.027211471681,0.0001577536,0.0925417,0.0078645999999999,0.0085639662388899,6.185193315999977e-05,0.000367573,-3.7561999999999936e-05,1.3510991032900008e-07,1.4109038439999951e-09,0.000384886,6.7275e-05,4.525925624999999e-09,1.4813723299600004e-07,0.000116558,2.1417899999999983e-05,4.5872644040999935e-10,1.3585767363999998e-08,2.0382593865013323,0.20531524624372346,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029346623361140606,0.009783263856995966,0.0,0.0,0.0,0.0,-0.00024306264823690027,0.00012857167386770376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149162114577746,0.12840734102842544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08321623420817792,-0.11800342049514782,0.0,0.0,0.0,0.0,0.0,0.0,5.011272316639982,-1.055628419969098,0.0441824156,0.005231912,-0.0364671216,-0.0590085363,-0.0992271,-0.011726,0.000137499076,0.00984601737441,0.15545,-0.0095089999999999,0.0241647025,9.04210809999998e-05,0.114823,0.0222813,0.013184321329,0.00049645632969,0.000372898,5.32499999999998e-06,1.3905291840400008e-07,2.8355624999999788e-11,0.000394362,9.476000000000016e-06,8.97945760000003e-11,1.5552138704399998e-07,0.0,-0.000116558,1.3585767363999998e-08,0.0,2.16625847529012,0.1686002872164097,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023343781710053944,0.008230454747774306,0.0,0.0,0.0,0.0,-0.00012874880826319857,6.902277370385956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920360015810432,0.09857640618999204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014045280363894628,-0.09018689889486793,0.0,0.0,0.0,0.0,0.0,0.0,4.400786349425105,-0.7972291143483258,0.0439534023,0.0045582287,-0.0372664041,-0.0592286704,-0.0991748,5.230000000000512e-05,2.735290000000536e-09,0.00983564095504,0.137718,-0.0177319999999999,0.018966247524,0.0003144238239999,0.136888,0.022065,0.018738324544,0.000486864225,0.000398239,2.534099999999996e-05,1.5859430112099998e-07,6.421662809999978e-10,0.000402261,7.899000000000014e-06,6.239420100000021e-11,1.61813912121e-07,0.00027506,0.00027506,7.56580036e-08,7.56580036e-08,2.268717334321005,0.13084515992918,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018342372038488614,0.006802413478531159,0.0,0.0,0.0,0.0,-4.804791851246608e-05,2.6062831075660024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050082126724468,0.07179059458792282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03770167528780998,-0.06605253974003752,0.0,0.0,0.0,0.0,0.0,0.0,3.950133756679973,-0.5780425937565677,0.0437229907,0.0038839653999999,-0.0380550172,-0.0594186589,-0.0990387,0.0001361,1.8523210000003812e-08,0.0098086640976899,0.128967,-0.008751,0.016632487089,7.658000100000015e-05,0.126293,-0.010595,0.015949921849,0.000112254025,0.000421558,2.331900000000005e-05,1.7771114736400005e-07,5.437757610000022e-10,0.000416137,1.387599999999996e-05,1.9254337599999886e-10,1.7317000276899997e-07,0.000272673,-2.3870000000000163e-06,5.697769000000078e-12,7.435056492899999e-08,2.346575202730402,0.09594982208333296,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014245330174848577,0.005531215590451039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905100532179604,0.0449629942031432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07462633293582294,-0.04582406977822337,0.0,0.0,0.0,0.0,0.0,0.0,3.6290052261671253,-0.4147039265902824,0.0434911883,0.0032092079,-0.0388327352,-0.0595784053,-0.0932615,0.0057771999999999,3.337603983999996e-05,0.00869770738225,0.17028,0.0413129999999999,0.0289952783999999,0.0017067639689999,0.088286,-0.038007,0.007794417796,0.001444532049,0.000289876,-0.000131682,8.402809537600002e-08,1.734014912400001e-08,0.000382485,-3.3651999999999955e-05,1.132457103999997e-09,1.46294775225e-07,0.000198659,-7.401399999999996e-05,5.478072195999994e-09,3.9465398281e-08,2.4002753862679147,0.056617898448608484,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010941198470609538,0.004430184865906079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080163537979106,0.00407452342501267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0992921744756743,-0.029274682732521578,0.0,0.0,0.0,0.0,0.0,0.0,3.3785031516292654,-0.36623850045821144,0.0432580023,0.002534042,-0.0395993354,-0.0597078281,-0.0958614,-0.0025999,6.759480010000227e-06,0.00918940800996,0.216211,0.045931,0.046747196521,0.002109656761,0.0882625,-2.3500000000009624e-05,0.0077902689062499,5.522500000004523e-10,0.000285796,-4.080000000000002e-06,8.1679353616e-08,1.6646400000000014e-11,0.00038728,4.794999999999984e-06,2.2992024999999844e-11,1.499857984e-07,0.000146869,-5.179000000000002e-05,2.6822041000000022e-09,2.1570503161e-08,2.414839745397015,-0.018983988273887205,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008313163794820298,0.003497845946648767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0900511764697756,-0.055719007535456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11403116053528661,-0.0159991053205828,0.0,0.0,0.0,0.0,0.0,0.0,3.1085385601858837,-0.44723535443293727,0.0430234402,0.0018585537,-0.0403545983,-0.0598068615,-0.096064,-0.0002025999999999,4.1046759999982014e-08,0.009228292096,0.17014,-0.046071,0.0289476196,0.002122537041,0.108867,0.0206045,0.011852023689,0.00042454542025,0.00032618,4.0384000000000025e-05,1.0639339240000003e-07,1.6308674560000021e-09,0.000401738,1.4458000000000016e-05,2.0903376400000047e-10,1.61393420644e-07,0.000230706,8.383699999999999e-05,7.0286425689999985e-09,5.3225258436e-08,2.358980367601176,-0.14151012826466602,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00621234087798767,0.0027033371500099967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47330667345202e-09,1.4729508308901073e-08,0.0,0.0,0.0,0.0,1.0277276020427808,-0.12233349523996882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12088698222200304,-0.0055653890729737325,0.0,0.0,0.0,0.0,0.0,0.0,2.7515609123833507,-0.598265774387953,0.0427875094,0.0011828289,-0.0410983077,-0.059875455,-0.0990878,-0.0030238,9.143366440000045e-06,0.00981839210884,0.1511879999999999,-0.018952,0.0228578113439999,0.000359178304,0.123015,0.014148,0.015132690225,0.000200165904,0.000399409,7.322900000000001e-05,1.5952754928100009e-07,5.362486441000002e-09,0.00038866,-1.3078000000000025e-05,1.7103408400000068e-10,1.5105659559999998e-07,0.000248507,1.7801000000000042e-05,3.1687560100000153e-10,6.1755729049e-08,2.2101400057663234,-0.2828426394703395,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004589151583505585,0.002059725771142352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019246712714529273,0.0010053288423255858,0.0,0.0,0.0,0.0,0.9230606358747828,-0.17879794165000526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12162538112289255,0.002420737724686731,0.0,0.0,0.0,0.0,0.0,0.0,2.2867037093075564,-0.7631448168661467,0.0425502175,0.0005069534999999,-0.0418302506,-0.0599135738999999,-0.0990749,1.2900000000010126e-05,1.6641000000026126e-10,0.0098158358100099,0.137729,-0.0134589999999999,0.018969277441,0.0001811446809999,0.137426,0.0144109999999999,0.018885905476,0.0002076769209999,0.000356376,-4.303300000000005e-05,1.27003853376e-07,1.8518390890000037e-09,0.000272094,-0.0001165659999999,1.3587632355999993e-08,7.4035144836e-08,0.000254991,6.48399999999996e-06,4.204225599999949e-11,6.5020410081e-08,1.9709830329016302,-0.40353811907862797,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033494837816861584,0.00154669992748969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046956562109351,0.013607464610255802,0.0,0.0,0.0,0.0,0.7877270911231326,-0.21394941824196664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11776630951374331,0.008303119632101365,0.0,0.0,0.0,0.0,0.0,0.0,1.6432982112396763,-1.1479889317603054,0.042311572,-0.0001689863,-0.0425502175,-0.0599211987,-0.0935569,0.0055179999999999,3.0448323999999943e-05,0.00875289353761,0.160499,0.02277,0.025759929001,0.0005184729,0.116407,-0.021019,0.013550589649,0.0004417983609999,0.000377393,2.1017000000000023e-05,1.42425476449e-07,4.417142890000008e-10,0.000172795,-9.9299e-05,9.860291401000002e-09,2.9858112025e-08,0.000183309,-7.168199999999998e-05,5.1383091239999965e-09,3.3602189481000003e-08,1.6671149808795431,-0.4762807626622212,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024130582662168975,0.001143787529497968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02659556830663461,0.04928164035058922,0.0,0.0,0.0,0.0,0.6376257443593474,-0.22525173242868124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11061452978179159,0.012385442501059463,0.0,0.0,0.0,0.0,0.0,0.0,0.5519632196593437,-2.019426288239759,0.0420715805,-0.0008449046,-0.0432580023,-0.0598983254,-0.0888559,0.0047009999999999,2.209940099999997e-05,0.00789537096481,0.218734,0.058235,0.047844562756,0.003391315225,0.0830107999999999,-0.0333962,0.0068907929166399,0.00111530617444,0.00019947,-0.000177923,3.97882809e-08,3.1656593929000004e-08,0.000299116,0.000126321,1.5956995040999998e-08,8.9470381456e-08,0.000103454,-7.985500000000001e-05,6.376821025000002e-09,1.0702730116e-08,1.3351991879229868,-0.4934288187915783,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017130148615528726,0.0008316672140729948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08027916393350701,0.1020389731288632,0.0,0.0,0.0,0.0,0.48773773474899834,-0.2165097144039637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10128070951547222,0.014946164740214814,0.0,0.0,0.0,0.0,0.0,0.0,-1.290027362370888,-3.243324872346284,0.0418302506,-0.0015207155,-0.0439534023,-0.0598449658,-0.0930011,-0.0041452,1.7182683040000014e-05,0.0086492046012099,0.227138,0.0084039999999999,0.051591671044,7.062721599999991e-05,0.100561,0.0175502,0.010112514721,0.00030800952004,0.000310247,0.0001107769999999,9.6253201009e-08,1.2271543728999997e-08,0.000199455,-9.9661e-05,9.932314920999998e-09,3.9782297025e-08,0.0,-0.000103454,1.0702730116e-08,0.0,1.0101768654643881,-0.4641412483706063,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001194821122219315,0.0005929444779932289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17097640434878225,0.15481449718403448,0.0,0.0,0.0,0.0,0.3492106323351972,-0.19429118426046477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09069383752021995,0.016248968000894246,0.0,0.0,0.0,0.0,0.0,0.0,-3.974813062971948,-4.425737693205174,0.04158759,-0.0021963328,-0.0446362184,-0.0597611469,-0.0914473,0.0015537999999999,2.414294439999981e-06,0.00836260867729,0.174879,-0.052259,0.030582664641,0.002731003081,0.110125,0.009564,0.012127515625,9.147009600000004e-05,0.00032542,1.5173e-05,1.058981764e-07,2.30219929e-10,0.000205039,5.58400000000002e-06,3.118105600000022e-11,4.204099152100001e-08,0.0,0.0,0.0,0.0,0.7172278912514715,-0.40535427357154097,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008148168753784494,0.00041252022827475006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925295165057775,0.19261702552992496,0.0,0.0,0.0,0.0,0.22862406570939156,-0.1651565154506016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07960928500140524,0.016546156356404513,0.0,0.0,0.0,0.0,0.0,0.0,-7.332480145685759,-5.22373870748231,0.0413436065,-0.0028716706,-0.0453062551999999,-0.0596469116,-0.0907417,0.0007056,4.978713600000205e-07,0.0082340561188899,0.152031,-0.022848,0.023113424961,0.000522031104,0.110152,2.699999999999925e-05,0.012133463104,7.289999999999591e-10,0.000290135,-3.528499999999997e-05,8.417831822500001e-08,1.2450312249999981e-09,0.000313156,0.0001081169999999,1.1689285688999991e-08,9.8066680336e-08,0.000220434,0.000220434,4.8591148356e-08,4.8591148356e-08,0.46979350235467215,-0.3337380784258052,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005386246645094802,0.0002776697497862068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316986389991397,0.20879434995164828,0.0,0.0,0.0,0.0,0.1286196364378153,-0.13422150428715188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06861698217582286,0.01607618768011976,0.0,0.0,0.0,0.0,0.0,0.0,-11.034190042851263,-5.49308700032565,0.0410983077,-0.0035466431,-0.0459633208,-0.0595023178,-0.0923679,-0.0016262,2.6445264400000267e-06,0.00853182895041,0.154888,0.0028569999999999,0.023990292544,8.162448999999989e-06,0.124949,0.014797,0.015612252601,0.000218951209,0.000327676,3.754099999999999e-05,1.07371560976e-07,1.409326680999999e-09,0.00026734,-4.581599999999996e-05,2.099105855999996e-09,7.147067560000001e-08,0.000168074,-5.235999999999999e-05,2.7415695999999987e-09,2.8248869476000013e-08,0.27156627503960007,-0.2615992076232688,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003395828508028491,0.00017793218722356757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738760057317588,0.20446136931350958,0.0,0.0,0.0,0.0,0.04906812258299111,-0.1047904775460229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058152695941133356,0.015058009876598964,0.0,0.0,0.0,0.0,0.0,0.0,-14.727590022897102,-5.272660071312515,0.0408517015,-0.0042211641999999,-0.0466072271,-0.0593274392,-0.0865723,0.0057955999999999,3.3588979359999976e-05,0.00749476312729,0.177384,0.0224959999999999,0.0314650834559999,0.0005060700159999,0.112165,-0.0127839999999999,0.012580987225,0.0001634306559999,0.000101123,-0.000226553,1.0225861128999998e-08,5.1326261809e-08,0.000288579,2.123899999999999e-05,4.510951209999996e-10,8.327783924100002e-08,0.0001298429999999,-3.823100000000003e-05,1.4616093610000026e-09,1.6859204648999994e-08,0.11988846192804622,-0.19611880642428395,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019729840232591284,0.00010488953465035379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070990241628553,0.18509695864870856,0.0,0.0,0.0,0.0,-0.011773818762163709,-0.07859684593435247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04851351479438758,0.013684885136998037,0.0,0.0,0.0,0.0,0.0,0.0,-18.130527356773385,-4.701996598127597,0.0406037957,-0.0048951482,-0.0472377898,-0.0591223649,-0.069273,0.0172993,0.00029926578049,0.004798748529,0.241475,0.064091,0.058310175625,0.004107656281,0.100027,-0.012138,0.010005400729,0.000147331044,0.000596024,0.000494901,3.55244608576e-07,2.449269998010001e-07,0.0007369819999999,0.0004484029999999,2.010652504089997e-07,5.431424683239997e-07,0.0,-0.0001298429999999,1.6859204648999994e-08,0.0,0.008901744342869215,-0.1403479229640395,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.637093216333749e-05,5.1893462388376244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236898777949256,0.1572602580554822,0.0,0.0,0.0,0.0,-0.05637329808054879,-0.05626703067403603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039877085557562565,0.012119648072238516,0.0,0.0,0.0,0.0,0.0,0.0,-21.067669475088046,-3.9427303600784547,0.0403545983,-0.0055685093,-0.0478548282,-0.0588871991,-0.0509321,0.0183409,0.00033638861281,0.0025940788104099,0.276788,0.035313,0.076611596944,0.001247007969,0.114414,0.014387,0.013090563396,0.000206985769,0.00181929,0.001223266,3.3098161041000007e-06,1.4963797067560005e-06,-0.0,-0.0007369819999999,5.431424683239997e-07,0.0,0.0,0.0,0.0,0.0,-0.06822366233687993,-0.09469777008418576,1
