,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014393528343200903,0.005578931254122536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0892604628127962,0.04621237808286262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07339861967113437,-0.046561719954817685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6399369828990404,-0.41935976978737116,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,-0.0142072,0.0006806999999999,0.00020184453184,4.6335248999999916e-07,0.219041,-0.003034,0.047978959681,9.205156000000052e-06,-0.0711583,-0.0173776,0.00506350365889,0.00030198098176,-0.00196679,4.19000000000027e-06,1.7556100000002258e-11,3.8682629041e-06,0.00115311,-6.583000000000001e-05,1.3296626721e-06,4.3335889000000014e-09,0.00152484,-0.0001609899999999,2.5917780099999992e-08,2.3251370256e-06,0.010214897052053617,-0.014536095954956715,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011059834598057802,0.004471013331473275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079095198217193,0.006110402567704695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09850909346930012,-0.029872115823388827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3883268454278137,-0.36545338391567606,0.0438193022,0.0089870223,-0.0301547777999999,-0.0548365465,-0.0532227084,-0.0190408,-0.0048336,0.0003625520646399,2.3363688960000005e-05,0.188668,-0.0303729999999999,0.035595614224,0.0009225191289999,-0.0797755,-0.0086171999999999,0.00636413040025,7.425613583999985e-05,-0.00229933,-0.00033254,1.1058285160000004e-07,5.2869184489e-06,0.00100193,-0.0001511799999999,1.0038637249000002e-06,2.2855392399999968e-08,0.00163036,0.00010552,1.1134470400000002e-08,2.6580737296e-06,0.0023920137599626017,-0.009661891681673503,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008408580206798896,0.003532983366737845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0915975884031688,-0.05307509613664671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11360471329948495,-0.01647375325464591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.120729051096668,-0.44203984637753485,0.0436232962,0.0083923118,-0.0309200904999999,-0.0551951809999999,-0.0526272988,-0.0192267,-0.0001858999999999,0.00036966599289,3.4558809999999726e-08,0.185856,-0.002812,0.034542452736,7.907344000000053e-06,-0.0646788,0.0150967,0.0041833471694399,0.00022791035089,-0.00232648,-2.7150000000000087e-05,7.371225000000051e-10,5.4125091904e-06,0.000891408,-0.000110522,7.94608222464e-07,1.2215112484000012e-08,0.00163505,4.690000000000119e-06,2.199610000000112e-11,2.6733885025000003e-06,-0.0031845837674621064,-0.007436346705665571,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006286686804679739,0.0027321494615023373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.450436483412034e-11,6.448878616561606e-10,0.0,0.0,0.0,0.0,1.031091417642203,-0.11975541829035234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12074079039503097,-0.005934054751582476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.767928283703802,-0.5918899426034728,0.0434261022,0.0077966871,-0.0316778247,-0.0555297655999999,-0.0519960603,-0.0169454,0.0022813,0.00028714658116,5.204329690000001e-06,0.18844,0.002584,0.0355096336,6.677056000000016e-06,-0.0646786999999999,1.0000000000287557e-07,0.0041833342336899,1.0000000000575111e-14,-0.00232648,0.0,0.0,5.4125091904e-06,0.000891408,0.0,7.94608222464e-07,0.0,0.00166771,3.265999999999989e-05,1.0666755999999927e-09,2.7812566441e-06,-0.00794996518774342,-0.006976180422620707,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004646255119793164,0.0020828738531678045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014420805210060958,0.0007861724653227321,0.0,0.0,0.0,0.0,0.9279457841076953,-0.17689917177344341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169363005217838,0.0021432440611816477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.308040868909247,-0.7531276280276129,0.0432277255999999,0.007200213,-0.0324277947,-0.0558401546,-0.0513294226999999,-0.0140968,0.0028486,0.00019871977024,8.11452196e-06,0.224835,0.0363949999999999,0.0505507772249999,0.0013245960249999,-0.0254577,0.0392209999999999,0.00064809448929,0.0015382868409999,-0.00193616,0.00039032,1.5234970240000018e-07,3.7487155456e-06,0.000891408,0.0,7.94608222464e-07,0.0,0.00165108,-1.66299999999999e-05,2.765568999999966e-10,2.7260651664000004e-06,-0.012724533931430828,-0.007318953116843514,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033928511569739452,0.0015650117278785546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004096968857320435,0.012238129266207003,0.0,0.0,0.0,0.0,0.7935446449978456,-0.21300774424661706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1179923935256634,0.008103890978410251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6801269968416157,-1.1128588043733287,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,-0.0184575,-0.0043606999999999,0.0003406793062499,1.9015704489999987e-05,0.230669,0.005834,0.053208187561,3.403555600000039e-05,-0.0311197,-0.0056619999999999,0.00096843572809,3.2058244000000005e-05,-0.0019952,-5.904000000000044e-05,3.485721600000052e-09,3.9808230400000015e-06,0.00124165,0.000350242,1.5416947225e-06,1.22669458564e-07,0.00167984,2.8759999999999847e-05,8.271375999999915e-10,2.8218624256e-06,-0.01883909728199174,-0.011231218116476469,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024456435416431222,0.0011580682314530479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024495527383878016,0.046513068182231866,0.0,0.0,0.0,0.0,0.6437281563608201,-0.22522324137179645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11094999283895879,0.01225288447017436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6254613128975017,-1.9530304880102927,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917892999999,-0.0189336,-0.0004761,0.0003584812089599,2.266712100000001e-07,0.210361,-0.0203079999999999,0.044251750321,0.0004124148639999,-0.0413713,-0.0102516,0.00171158446369,0.00010509530256,-0.00218779,-0.0001925899999999,3.7090908099999785e-08,4.786425084099999e-06,0.00133694,9.529000000000004e-05,1.7874085636e-06,9.080184100000008e-09,0.00174054,6.070000000000012e-05,3.684490000000014e-09,3.0294794916e-06,-0.030543154418647106,-0.022855833905674982,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017372519107207403,0.0008426578261064438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760012221923525,0.098686860392463,0.0,0.0,0.0,0.0,0.4935867816619363,-0.21716598115580132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10168458969919628,0.014869447709351431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.165045080281725,-3.164855754535556,0.0426255538999999,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,-0.0184858,0.0004477999999999,0.00034172480164,2.005248399999984e-07,0.193314,-0.017047,0.037370302596,0.000290600209,-0.0392094,0.0021619,0.00153737704836,4.6738116100000055e-06,-0.00250789,-0.0003201,1.0246401000000017e-07,6.2895122521e-06,0.00133654,-3.999999999993592e-07,1.786339171600002e-06,1.5999999999948733e-13,0.00182527,8.472999999999986e-05,7.179172899999979e-09,3.3316105729e-06,-0.05278752047122514,-0.04048889858034448,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012126761663786697,0.0006012993940259171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16454783843915927,0.15195282250861616,0.0,0.0,0.0,0.0,0.3544481242517865,-0.19535500203297448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09113228601028084,0.016217742511265707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.800130202228226,-4.360517816011174,0.0424225009999999,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,-0.020366,-0.0018801999999999,0.0004147739559999,3.5351520399999942e-06,0.211163,0.017849,0.044589812569,0.000318586801,-0.025904,0.0133053999999999,0.000671017216,0.0001770336691599,-0.00232647,0.0001814199999999,3.2913216399999935e-08,5.412462660900001e-06,0.00144487,0.0001083299999999,2.0876493169e-06,1.1735388899999861e-08,0.00184092,1.5650000000000082e-05,2.4492250000000257e-10,3.3889864464e-06,-0.0874776210635394,-0.05825915990203558,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008278506634322404,0.0004187987563436897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28457918874674026,0.1909330890118137,0.0,0.0,0.0,0.0,0.23306890416692455,-0.1663872158803927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08005526722733057,0.016550545032591697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.123975534106162,-5.187744362012988,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,-0.0151313,0.0052347,0.00022895623969,2.740208409e-05,0.24201,0.0308469999999999,0.0585688401,0.0009515374089999,-0.0359958,-0.0100917999999999,0.00129569761764,0.0001018444272399,-0.00232647,0.0,0.0,5.412462660900001e-06,0.00143255,-1.2319999999999475e-05,2.0521995025000016e-06,1.5178239999998708e-10,0.0019921,0.00015118,2.285539240000003e-08,3.968462410000002e-06,-0.13251399880920364,-0.07082570582741694,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005480565693482856,0.00028233718709902905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231128873640269,0.2084412719105643,0.0,0.0,0.0,0.0,0.13222748797536368,-0.13544900974650906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06904990439807279,0.016106964981942577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.813554820218936,-5.4894673582518365,0.0420129348,0.0036071772999999,-0.0367544121,-0.0571875517,-0.0466132777,-0.0171386,-0.0020073,0.0002937316099599,4.029253290000007e-06,0.229018,-0.012992,0.0524492443239999,0.000168792064,-0.047887,-0.0118911999999999,0.002293164769,0.0001414006374399,-0.00232647,0.0,0.0,5.412462660900001e-06,0.00140687,-2.568000000000058e-05,1.9792831969e-06,6.594624000000296e-10,0.00207105,7.894999999999994e-05,6.233102499999991e-09,4.2892481025e-06,-0.18324566396417893,-0.07576361817855247,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003463518432018901,0.00018136682851331427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654859814144344,0.20521164397334113,0.0,0.0,0.0,0.0,0.051882225409520456,-0.10591529701166379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058557874083035,0.015106855081897927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.51485449374935,-5.295505058972858,0.0418064326,0.0030065815999999,-0.0374449981999999,-0.0573253817,-0.0457128626,-0.0264041,-0.0092655,0.0006971764968099,8.584949024999999e-05,0.189312,-0.0397059999999999,0.0358390333439999,0.0015765664359999,-0.0579693,-0.0100823,0.00336043974249,0.00010165277329,-0.00276897,-0.0004424999999999,1.9580624999999977e-07,7.6671948609e-06,0.0014747,6.783000000000006e-05,2.17474009e-06,4.600908900000008e-09,0.00189151,-0.00017954,3.2234611600000065e-08,3.5778100800999994e-06,-0.2345062432744836,-0.07344384251329326,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020211798033471098,0.00010739285670550876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6995085567014993,0.18656339770134364,0.0,0.0,0.0,0.0,-0.00966479982853028,-0.07957406139453556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04888147474796346,0.013744612256414306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.940007637404285,-4.741692429689032,0.0415987919,0.0024056584,-0.0381264066,-0.0574382337,-0.0447813261,-0.037419,-0.0110149,0.0014001815609999,0.00012132802201,0.18928,-3.199999999997649e-05,0.0358269184,1.0239999999984955e-09,-0.0464694,0.0114998999999999,0.00215940513636,0.00013224770001,-0.0028656,-9.662999999999988e-05,9.337356899999981e-09,8.211663359999999e-06,0.00171268,0.00023798,2.933272782400001e-06,5.663448040000002e-08,0.00183385,-5.7659999999999966e-05,3.3246755999999954e-09,3.3630058225e-06,-0.2820696345350978,-0.06582983253370775,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.977664267487125e-05,5.3701516783328444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8172357228949096,0.15906202472027686,0.0,0.0,0.0,0.0,-0.054864707357541946,-0.057086811965087074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040202735952100124,0.012184352815558236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.907109304523107,-3.989952719799233,0.0413900183,0.0018044731,-0.0387984702,-0.0575260585,-0.0438193022,-0.0364467,0.0009723,0.00132836194089,9.453672900000046e-07,0.232067,0.0427869999999999,0.053855092489,0.0018307273689999,-0.0298346,0.0166347999999999,0.00089010335716,0.00027671657104,-0.00239146,0.0004741399999999,2.248087395999997e-07,5.719080931600001e-06,0.0017244,1.1720000000000005e-05,2.97355536e-06,1.3735840000000006e-10,0.00218052,0.00034667,1.201800889000001e-07,4.7546674704e-06,-0.3232521832778507,-0.055286676496294596,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.769643019066065e-05,1.5074877821872993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149208873590723,0.1284056951440885,0.0,0.0,0.0,0.0,-0.08633893936644232,-0.03844633964948317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032604933613260424,0.010557500220636973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.33679012334135,-3.1784172532511676,0.0411801175999999,0.0012030913,-0.0394610244,-0.0575888179,-0.042827446,-0.0369123,-0.0004656,0.0013625178912899,2.167833600000033e-07,0.239984,0.007917,0.057592320256,6.267888900000012e-05,-0.0340713,-0.0042367,0.0011608534836899,1.7949626889999994e-05,-0.00222655,0.00016491,2.7195308100000103e-08,4.9575249025e-06,0.00183361,0.00010921,3.3621256321e-06,1.1926824099999998e-08,0.00224457,6.404999999999996e-05,4.102402499999994e-09,5.0380944849e-06,-0.356870231943128,-0.04383698591155216,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920395709203572,0.0985748921128961,0.0,0.0,0.0,0.0,-0.10656755184980209,-0.023325270592548897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02609475300475598,0.00896298906075471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.22735068439676,-2.4019587640042968,0.0409690953,0.0006015784,-0.0401139068,-0.0576264844,-0.0418064326,-0.0472693,-0.010357,0.00223438672249,0.000107267449,0.21012,-0.029864,0.0441504143999999,0.000891858496,-0.0640896,-0.0300183,0.00410747682816,0.00090109833489,-0.00250087,-0.00027432,7.525146240000012e-08,6.254350756900002e-06,0.00147237,-0.00036124,2.1678734169e-06,1.3049433760000006e-07,0.00224457,0.0,0.0,5.0380944849e-06,-0.3829021392127053,-0.032855827443658246,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0500847190032885,0.07178927292819463,0.0,0.0,0.0,0.0,-0.1177631471807409,-0.011294534607368213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020623440908843212,0.007469711730164412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.624427030890658,-1.712314391679339,0.0407569573,-0.0,-0.0407569573,-0.0576390418,-0.0407569573,-0.0536095,-0.0063401999999999,0.00287397849025,4.019813603999997e-05,0.202646,-0.0074739999999999,0.041065401316,5.586067599999971e-05,-0.065803,-0.0017134,0.004330034809,2.935739560000013e-06,-0.00274371,-0.0002428399999999,5.8971265599999925e-08,7.5279445641e-06,0.00163476,0.00016239,2.6724402576000003e-06,2.637051210000004e-08,0.00224457,0.0,0.0,5.0380944849e-06,-0.4019820941033128,-0.023104107352029057,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090511658918084,0.04496136078070051,0.0,0.0,0.0,0.0,-0.12184938818731621,-0.0019339112304912346,0.0,0.0,0.0,0.0,0.0,0.0,3.700932085756677e-05,0.00024186474944060368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016105670960974157,0.0061205362833564245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.57159333102949,-1.036244517094118,0.0405437093,-0.0006015784,-0.0413900183,-0.0576264844,-0.0396797345,-0.0535077,0.0001018,0.00286307395929,1.0363240000001233e-08,0.208682,0.006036,0.043548177124,3.643329600000016e-05,-0.0528947,0.0129083,0.00279784928809,0.0001666242088899,-0.00270679,3.691999999999975e-05,1.3630863999999816e-09,7.326712104100002e-06,0.00179138,0.0001566199999999,3.2090423044e-06,2.452982439999997e-08,0.00224457,0.0,0.0,5.0380944849e-06,-0.4146763853884229,-0.013394349481926828,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108016464578587,0.004071889618722964,0.0,0.0,0.0,0.0,-0.12048462057108338,0.00512937474447037,0.0,0.0,0.0,0.0,0.0,0.0,0.002255157265535,0.007644014372690509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012435338961578241,0.004937155207200517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.988428688304975,-0.1695920112244588,0.0403293572,-0.0012030913,-0.0420129348,-0.0575888179,-0.0385754975,-0.0415324,0.0119752999999999,0.00172494024976,0.0001434078100899,0.235179,0.0264969999999999,0.055309162041,0.0007020910089999,-0.037471,0.0154237,0.0014040758409999,0.00023789052169,-0.00250087,0.00020592,4.2403046400000034e-08,6.254350756900002e-06,0.0017635,-2.787999999999988e-05,3.109932250000001e-06,7.77294399999993e-10,0.00243446,0.0001898899999999,3.6058212099999935e-08,5.926595491599998e-06,-0.41883548322697167,0.002256395211851659,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0900491730706214,-0.055722381157631354,0.0,0.0,0.0,0.0,-0.11509517589318281,0.010220473286812328,0.0,0.0,0.0,0.0,0.0,0.0,0.017232826329623103,0.03617047830043968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009497981241879097,0.003925108796845894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.78882836268396,0.7208935249928007,0.0401139068,-0.0018044731,-0.0426255538999999,-0.0575260585,-0.0374449981999999,-0.0357602,0.0057722,0.00127879190404,3.331829284000006e-05,0.251661,0.016482,0.063333258921,0.000271656324,-0.0415726,-0.0041016,0.00172828107076,1.6823122560000033e-05,-0.00250087,0.0,0.0,6.254350756900002e-06,0.00169778,-6.572000000000001e-05,2.8824569284000007e-06,4.319118400000002e-09,0.00224457,-0.0001898899999999,3.6058212099999935e-08,5.0380944849e-06,-0.4086409697034072,0.027297653637241688,1
