,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
115,0.0,0.0,0.0,0.0,0.0,0.0,-0.031630463873397116,0.010330855337995172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041528085277281663,0.0002161602236159635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08978792045043942,-0.036131225060256206,1.0623062982702725,0.06528063587942898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3526772374101236,0.014692432468072026,-11.601721279822415,-1.2669497335838367,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,0.0460958,-0.0238988,0.00057115264144,0.00212482277764,0.235917,-0.100234,0.010046854756,0.055656830889,0.521122,-0.027136,0.271568138884,0.000736362496,0.00304959,-0.00584575,3.41727930625e-05,9.2999991681e-06,-0.00193902,0.00040069,1.605524761e-07,3.7597985604e-06,-0.00228257,0.0002438,5.9438440000000087e-08,5.210125804899998e-06,-1.2934972333994241,-0.050995506688085494,1
116,0.0,0.0,0.0,0.0,0.0,0.0,-0.02526940501565502,0.008746994238422338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025127732804675735,0.00013280251643540438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10862797564727122,-0.021468338456173325,1.0977125203506841,0.036230695101786184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36133644838489165,0.008667325479015222,-12.314123439058683,-0.8111261928064809,0.0473107896,0.0200274408,-0.0144332814,-0.0437214479999999,-0.0573408553,0.0323809,-0.0137148999999999,0.0001880984820099,0.00104852268481,0.162198,-0.073719,0.005434490961,0.026308191204,0.45664,-0.0644819999999999,0.2085200896,0.0041579283239999,-0.00179417,-0.00484376,2.34620109376e-05,3.219045988900001e-06,-0.00143209,0.00050693,2.569780249000001e-07,2.0508817681e-06,-0.0019173,0.00036527,1.334221729e-07,3.6760392899999984e-06,-1.3226491137288636,-0.0309865322012655,1
117,0.0,0.0,0.0,0.0,0.0,0.0,-0.019937093935743413,0.007271815856934382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013456966757237866,7.208863183890638e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11872091677237293,-0.009835057549748023,1.1072740717874097,-0.009900287690571215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36318055927939535,-0.004846284345991418,-12.653307885607699,-0.1748071318282352,0.0471383325,0.0194622537,-0.0153051112999999,-0.0444958907,-0.0574741032,0.0300904,-0.0022905,5.24639025000002e-06,0.0009054321721599,0.173211,0.0110129999999999,0.0001212861689999,0.030002050521,0.488314,0.031674,0.238450562596,0.001003242276,1.42701e-05,0.0018084401,3.270455595288011e-06,2.0363575401e-10,-0.00118678,0.00024531,6.017699610000007e-08,1.4084467683999996e-06,-0.00196518,-4.788000000000015e-05,2.292494400000014e-09,3.8619324324e-06,-1.3278972902970811,0.017287111670215228,1
118,0.0,0.0,0.0,0.0,0.0,0.0,-0.01554442731559895,0.005944927508324122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1268537555624367e-07,1.1023977048704578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.214230289542899e-05,2.826509135650344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1219514169007312,-0.0008166704154787601,1.0782526397655132,-0.07308084541122194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35276428722437364,-0.025664979586323175,-12.48319312271438,0.6420112213174,0.0469645917,0.0188949465,-0.0161731899,-0.0452509454,-0.0575682224,0.0368301999999999,0.0067397999999999,4.542490403999992e-05,0.0013564636320399,0.185693,0.0124819999999999,0.0001558003239999,0.034481890249,0.518049,0.0297349999999999,0.268374766401,0.0008841702249999,0.00131098,0.0012967099,1.68145656475801e-06,1.7186685604e-06,-0.00184776,-0.00066098,4.368945604000001e-07,3.4142170176e-06,-0.0019282,3.698000000000004e-05,1.367520400000003e-09,3.71795524e-06,-1.2887676445193303,0.09311833681771282,1
119,0.0,0.0,0.0,0.0,0.0,0.0,-0.011983464057995469,0.0047854656101251536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038433853516702367,0.00180048598743265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11994344621840378,0.0059524226365527564,1.004270084043808,-0.13857995095692943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32727281711346584,-0.047445359871959775,-11.746449436668382,1.4435499389568116,0.0467895718,0.018325581,-0.0170373046,-0.0459862832,-0.057623149,0.0434734,0.0066432,4.4132106240000125e-05,0.00188993650756,0.229132,0.043439,0.001886946721,0.052501473424,0.553897,0.0358479999999999,0.306801886609,0.0012850791039999,0.00298421,0.00167323,2.7996986329000006e-06,8.9055093241e-06,-0.00205511,-0.00020735,4.2994022500000096e-08,4.223477112100002e-06,-0.00228257,-0.0003543699999999,1.2557809689999992e-07,5.210125804899998e-06,-1.1933414446818282,0.1787440188546778,1
120,0.0,0.0,0.0,0.0,0.0,0.0,-0.00913937065357645,0.0037970999309604905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006601105331920239,0.01768774501226214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11409328879599687,0.01079171813513229,0.8902384206062808,-0.19022579510593177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901025749332354,-0.05939031238408668,-10.58958989130532,1.8649030779456623,0.0466132777,0.0177542192,-0.0178972434,-0.0467015838,-0.0576388455999999,0.0488264,0.0053529999999999,2.865460899999997e-05,0.00238401733696,0.26698,0.0378479999999999,0.0014324711039999,0.0712783204,0.583975,0.030078,0.341026800625,0.000904686084,0.00334658,0.0003623699999999,1.313120168999999e-07,1.11995976964e-05,-0.00216323,-0.0001081199999999,1.1689934399999943e-08,4.6795640329e-06,-0.0021854,9.716999999999972e-05,9.442008899999946e-09,4.7759731600000006e-06,-1.0364599927181368,0.27365552239967333,1
121,0.0,0.0,0.0,0.0,0.0,0.0,-0.006868333206432366,0.002955723650684219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03275960414546412,0.05695074759518273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10559509661410654,0.01398910790994806,0.7495019296887269,-0.21910781506921329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2511742890051195,-0.054592555920598314,-9.382741748472176,1.6696952886541077,0.0464357142,0.0171809234,-0.0187527956,-0.0473965353,-0.0576153013,0.0516571,0.0028307,8.01286249000003e-06,0.00266845598041,0.258653,-0.0083269999999999,6.933892899999956e-05,0.066901374409,0.5546260000000001,-0.0293489999999999,0.3076099998760001,0.0008613638009999,0.00351686,0.00017028,2.8995278400000032e-08,1.23683042596e-05,-0.00217079,-7.560000000000205e-06,5.71536000000031e-11,4.7123292241000014e-06,-0.00217672,8.68000000000006e-06,7.534240000000103e-11,4.7381099584e-06,-0.8092853097946798,0.38208669428856173,1
122,0.0,0.0,0.0,0.0,0.0,0.0,-0.005093899307848908,0.0022629962293461547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09232096397136942,0.11093659730313453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09545670146884522,0.015813939857636933,0.5981389104828208,-0.2246649667421271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221215977629061,-0.0359908011935591,-8.515310274152124,0.9788436434131802,0.046256886,0.016605756,-0.0196037516,-0.0480708351,-0.0575525323,0.0541095,0.0024524,6.014265760000002e-06,0.00292783799025,0.241885,-0.016768,0.000281165824,0.058508353225,0.5566300000000001,0.002004,0.3098369569000001,4.016016000000024e-06,0.00309729,-0.00041957,1.7603898490000017e-07,9.5932053441e-06,-0.00210423,6.656000000000023e-05,4.43023360000003e-09,4.427783892899999e-06,-0.00221994,-4.3220000000000064e-05,1.867968400000005e-09,4.9281336036e-06,-0.5080966882307486,0.4870194957286529,1
123,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037334582329804173,0.001707866519734598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886149270380922,0.16214037662377706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0845089961339825,0.016523537167378356,0.4503161509255329,-0.2117528740241305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2065082338487483,-0.011881349499147487,-8.206339998030813,0.10529730253655264,0.0460767981,0.0160287797,-0.0204499027,-0.0487241892,-0.0574505814,0.0535965,-0.0005129999999999,2.631689999999996e-07,0.00287258481225,0.24807,0.0061849999999999,3.825422499999995e-05,0.0615387249,0.584492,0.0278619999999999,0.341630898064,0.0007762910439999,0.00305047,-4.681999999999994e-05,2.192112399999994e-09,9.3053672209e-06,-0.00187945,0.0002247799999999,5.0526048399999974e-08,3.5323323025e-06,-0.00228257,-6.262999999999972e-05,3.922516899999965e-09,5.210125804899998e-06,-0.14532661244517156,0.562793861806129,1
124,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027020264209087538,0.0012697392748167113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31397030248281504,0.19670166206515824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07341358405198745,0.01636302852451846,0.3159938517335472,-0.1871501357726746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20769320390379978,0.010080013433190118,-8.465178538429964,-0.6686651563119734,0.0458954553,0.0154500573,-0.0212910416,-0.0493563130999999,-0.0573095178,0.0550812,0.0014846999999999,2.204334089999996e-06,0.00303393859344,0.231854,-0.0162159999999999,0.0002629586559999,0.0537562773159999,0.572554,-0.011938,0.327818082916,0.000142515844,0.00269724,-0.0003532299999999,1.2477143289999996e-07,7.2751036176e-06,-0.00204811,-0.00016866,2.844619560000005e-08,4.1947545721000016e-06,-0.00228257,0.0,0.0,5.210125804899998e-06,0.2520558746983348,0.5931033011492549,1
125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019282743965407878,0.0009287903888211227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45456698127465683,0.2093691159651579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06267244596409906,0.015560736267752463,0.20063368243922058,-0.15712905999952237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22147497875746405,0.025651918523869124,-9.158304112442842,-1.1922628902306767,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,0.0546324,-0.0004487999999999,2.0142143999999925e-07,0.00298469912976,0.253919,0.022065,0.000486864225,0.064474858561,0.593021,0.020467,0.351673906441,0.000418898089,0.00359672,0.0008994799999999,8.090642703999998e-07,1.29363947584e-05,-0.00181,0.0002381099999999,5.6696372099999975e-08,3.2761000000000007e-06,-0.00228257,0.0,0.0,5.210125804899998e-06,0.6518614463939346,0.5767010112543404,1
126,0.0,0.0,0.0,0.0,0.0,0.0,-0.00135362644275887,0.0006669106213027057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5960137222608497,0.20220509986157173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052641548751954995,0.014321932874993747,0.10603860387145725,-0.12633756250050732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2430214316015974,0.033937624281307796,-10.100434060733017,-1.440297208680551,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,0.0485552,-0.0060772,3.693235984000006e-05,0.00235760744704,0.229887,-0.024032,0.000577537024,0.0528480327689999,0.579788,-0.013233,0.336154124944,0.000175112289,-0.000675017,-0.0042717369999999,1.8247736997168995e-05,4.5564795028900003e-07,-0.00238108,-0.0005710799999999,3.261323663999997e-07,5.669541966399998e-06,-0.00228257,0.0,0.0,5.210125804899998e-06,1.025733676910023,0.5234952881486755,1
127,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009308991942235174,0.00046819885930614747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726978828513695,0.18105452043028852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043548562840739415,0.01282328864614331,0.03155714043025201,-0.09763417034409409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26777119009086897,0.03611981777194315,-11.121506876997266,-1.4636088169260617,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,0.0282582,-0.020297,0.000411968209,0.00079852586724,-0.1659529999999999,-0.39584,0.1566893055999999,0.0275403982089999,0.0192956,-0.5604924,0.00037232017936,0.31415173045776,-0.0374837,-0.0368086829999999,0.0013548791441944,0.00140502776569,-0.0020751,0.00030598,9.362376039999999e-08,4.306040009999998e-06,-0.000599838,0.0016827319999999,2.8315869838239988e-06,3.59805626244e-07,1.3541405244716633,0.44787587161153664,1
128,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006227367003592266,0.00031912735946596594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8404902563470648,0.1524249072615016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03551361735805301,0.011209427748597133,-0.024814536412015635,-0.07241760673529057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923272622037388,0.03416532898123075,-12.098533862683855,-1.3397978125884098,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,0.0309629,0.0027047,7.3154020900000034e-06,0.00095870117641,-0.276191,-0.110238,0.0121524166439999,0.0762814684809999,-0.743226,-0.7625215999999999,0.5523848870760001,0.58143919046656,-0.0536152,-0.0161314999999999,0.0002602252922499,0.0028745896710399,-0.00226238,-0.00018728,3.5073798400000075e-08,5.1183632644e-06,-0.000599838,0.0,0.0,3.59805626244e-07,1.6272501051908725,0.3634723640645319,1
129,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004000222378048674,0.00020848575197823135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336101359122034,0.12167268069175365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028571416976308505,0.009592104266086391,-0.06562597173939717,-0.05110467275824373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31462977185950985,0.029965350738831064,-12.960344859284906,-1.1412568102015257,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,0.04543,0.0144670999999999,0.0002092969824099,0.0020638849,-0.247602,0.0285889999999999,0.0008173309209999,0.0613067504039999,-0.551992,0.191234,0.304695168064,0.036570442756,-0.0448033,0.0088118999999999,7.764958160999983e-05,0.00200733569089,-0.00230451,-4.213000000000003e-05,1.7749369000000024e-09,5.3107663401e-06,-0.00108264,-0.000482802,2.3309777120399997e-07,1.1721093696e-06,1.8432462862230565,0.280500933926637,1
130,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002403826069024007,0.0001271900762805211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0063595293814227,0.09237988072315709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022692977274558962,0.008051821218290532,-0.09347876475337961,-0.033561609871919876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33373027677996814,0.02494061067097583,-13.677778634520143,-0.9210840268202806,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,0.0119591,-0.0334709,0.00112030114681,0.00014302007281,-0.0787664,0.1688355999999999,0.0285054598273599,0.0062041457689599,-0.112931,0.439061,0.0127534107609999,0.192774561721,-0.0304301,0.0143732,0.00020658887824,0.00092599098601,-0.00118081,0.0011237,1.2627016900000002e-06,1.3943122561e-06,-0.000906409,0.0001762309999999,3.1057365361e-08,8.215772752809998e-07,2.0057076385896675,0.20521885420730251,1
131,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012685038717957857,6.802200108916522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0605045179548673,0.06628114024763908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017805527504126686,0.006641308966725964,-0.11077984267241607,-0.019413165411139317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3494221115216794,0.01989949632757031,-14.248980277328007,-0.7084231436440318,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,0.0174692,0.0055101,3.0361202010000005e-05,0.00030517294864,-0.0343498,0.0444166,0.0019728343555599,0.00117990876004,-0.199563,-0.086632,0.039825390969,0.007505103424,-0.025696,0.0047341,2.2411702810000013e-05,0.0006602844159999,-0.000970809,0.0002100009999999,4.410042000099992e-08,9.424701144810006e-07,-0.000693887,0.0002125219999999,4.516560048399997e-08,4.814791687689999e-07,2.1210733825032237,0.14021267792994277,1
132,0.0,0.0,0.0,0.0,0.0,0.0,-4.6713001271858864e-05,2.534422841293505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0967124884816022,0.03764771812163153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013809596436372876,0.005390127446278732,-0.11965444489566403,-0.008225307035448258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612006503056101,0.012865740073824147,-14.65907668216402,-0.42448210681707654,0.0444001387999999,0.0107650212999999,-0.0278152538,-0.0536179588,-0.0547900339,0.025159,0.0076897999999999,5.913302404e-05,0.000632975281,-0.0553058,-0.0209559999999999,0.0004391539359999,0.0030587315136399,-0.0659592,0.1336038,0.00435061606464,0.01784997537444,-0.0309348,-0.0052388,2.7445025440000047e-05,0.00095696185104,-0.00170689,-0.0007360809999999,5.418152385609996e-07,2.9134734721e-06,-0.000515389,0.000178498,3.1861536004000016e-08,2.65625821321e-07,2.1933466381624376,0.0743691001587278,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1075544714506351,-0.0076704451403354044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010592791629311328,0.004309689040835669,-0.12194327108689593,0.000409684828663032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1330993617604726e-05,0.00014862866864753118,0.0,0.0,0.3655759094171643,-0.001697672429013207,-14.777806447900664,0.1334766267117315,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044441999999,0.0392722,0.0141132,0.00019918241424,0.0015423056928399,-0.0269328,0.028373,0.000805027129,0.0007253757158399,-0.0941085,-0.0281493,0.00885640977225,0.00079238309049,-0.0276802,0.0032546,1.0592421159999997e-05,0.00076619347204,-0.00216725,-0.00046036,2.1193132959999997e-07,4.6969725625e-06,-0.000885756,-0.0003703669999999,1.3717171468900005e-07,7.84563691536e-07,2.2113137088095542,-0.018874318277036298,1
