,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
98,0.0,0.0,0.0,0.0,0.0,0.0,0.07855716770791203,-0.11625476563405063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013835127898869641,0.0006807466411305232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058157344992815746,0.015058573349273824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200863355704063,0.1265743669977563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35216349206085584,0.009582523645807644,1.1250039726668142,4.6324442386775715,0.0501903141,0.0297693381,0.0016541435,-0.0268885829,-0.0484816542999999,0.00871875,-0.0002831799999999,8.019091239999956e-08,7.601660156250002e-05,0.0381335,0.0026868999999999,0.00145416382225,7.219431609999996e-06,0.0295096,-0.0019084999999999,3.642372249999989e-06,0.0008708164921599,-0.000247346,-0.000478053,2.2853467080900005e-07,6.118004371599997e-08,-0.00080795,-0.000255645,6.5354366025e-08,6.527832025e-07,-0.000357351,0.0004149419999999,1.27699737201e-07,1.721768633639999e-07,0.16554490356922597,0.1076989364603109,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.010494609529133506,-0.08863845826389045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009527841789995449,0.00047863733160609476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048517739541069645,0.013685573252631807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960122767404571,0.09687950887310179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35888863595607057,0.008208773577992986,3.848462952941412,3.5429706977165645,0.0500417331,0.029252585,0.0007519652999999,-0.027946885,-0.0492784682,0.0084528499999999,-0.0002659,7.070281000000158e-08,7.145067312249996e-05,0.0818973999999999,0.0437638999999999,0.0067071841267599,0.0019152789432099,0.0587937,0.0292841,0.00085755851281,0.00345669915969,0.000466656,0.0007140019999999,5.097988560039999e-07,2.17767822336e-07,-0.00121364,-0.00040569,1.645843761e-07,1.4729220496e-06,-0.00060498,-0.000247629,3.660008004e-07,6.132012164099999e-08,0.22758848070507506,0.07869203792731644,1
100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0402940193807564,-0.06473700417954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006386212018776698,0.00032691602603823484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03988082714440271,0.012120393341696001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0529905617965396,0.07029295299298273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36456641027606346,0.006554960890716235,5.88867730595211,2.5941368685882122,0.0498917892999999,0.0287326454,-0.0001503972,-0.02899301,-0.0500417331,0.008458,5.150000000002375e-06,2.6522500000024455e-11,7.1537764e-05,0.14565,0.0637526,0.0212139225,0.00406439400676,0.0682788,0.0094850999999999,8.996712200999991e-05,0.00466199452944,0.00158494,0.001118284,1.250559104656e-06,2.5120348036e-06,-0.00106189,0.0001517499999999,2.302806249999999e-08,1.1276103721e-06,-0.000629009,-2.4029000000000064e-05,3.956523220810001e-07,5.773928410000031e-10,0.27165902377814644,0.05402292094414171,1
101,0.0,0.0,0.0,0.0,0.0,0.0,-0.07641717099216284,-0.044737201590182143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041145460890592493,0.0002142372047111374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03232642864226662,0.010493149183333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092303687721757,0.043057831315865706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36868073755440817,0.003187026945916374,7.340577282450106,1.7765359453572407,0.0497404868,0.0282095758,-0.0010527228,-0.030026502,-0.0507709294,0.0083036299999999,-0.00015437,2.3830096900000812e-08,6.895027117689995e-05,0.090487,-0.055163,0.008187897169,0.003042956569,0.00411542,-0.06416338,0.0041169393330244,1.69366817764e-05,0.000160111,-0.001424829,2.030137679241e-06,2.5635532321000002e-08,-0.000814067,0.000247823,6.141623932899999e-08,6.62705080489e-07,-0.000604645,2.4364000000000023e-05,3.65595576025e-07,5.936044960000011e-10,0.30057193750490346,0.033071282216896786,1
102,0.0,0.0,0.0,0.0,0.0,0.0,-0.10042818403462633,-0.02839527641895328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024854472930706283,0.00013139578706070792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025858641560840567,0.008901525575610168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080683346493316,0.0009834523426752234,1.1243629021062853e-07,1.1000024438295622e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36807490378531804,-0.007089830970813412,8.265946316539903,1.0195199291908328,0.0495878296,0.0276834332,-0.0019547904,-0.0310469108,-0.0514655607,0.00839607,9.244000000000266e-05,8.545153600000492e-09,7.04939914449e-05,0.0615809,-0.0289061,0.0037922072448099,0.00083556261721,0.0042968999999999,0.0001814799999999,3.2934990399999815e-08,1.8463349609999997e-05,-2.2393900000000003e-06,-0.0001623503899999,2.63576491331521e-08,5.0148675721e-12,-0.000717323,9.674399999999995e-05,9.359401535999987e-09,5.145522863290001e-07,-0.000607997,-3.3519999999999774e-06,3.6966035200900004e-07,1.1235903999999849e-11,0.31582472570838016,0.013176559478166233,1
103,0.0,0.0,0.0,0.0,0.0,0.0,-0.11464245871240573,-0.015301153059923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013263309303096398,7.106907689355929e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020426922829063717,0.007413299361750841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0876145414904679,-0.059674875653530475,0.0003841457934604302,0.0017997280868332969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35729875224353547,-0.024826829470833672,8.684218027794914,0.271981818229792,0.049433822,0.0271542749,-0.0028563789,-0.0320537918,-0.052125154,0.00838474,-1.1330000000000368e-05,1.283689000000083e-10,7.03038648676e-05,0.0915254,0.0299445,0.0083768988451599,0.00089667308025,0.0136048,0.0093079,8.663700241000002e-05,0.00018509058304,-2.2393900000000003e-06,0.0,0.0,5.0148675721e-12,-0.00084909,-0.0001317669999999,1.7362542288999993e-08,7.209538281e-07,-0.0006097769999999,-1.7799999999999457e-06,3.71827989729e-07,3.1683999999998066e-12,0.3177539208114398,-0.005635147425523249,1
104,0.0,0.0,0.0,0.0,0.0,0.0,-0.12108642730183672,-0.005024001914532084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.07799338319045e-05,2.753260753962213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01594484404294028,0.006070404129414372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0225930382368713,-0.12613803121281553,0.006599413123369989,0.017684268944563607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345414000306121,-0.04044753877082492,8.565587293570898,-0.5663548763917948,0.0492784682,0.0266221587,-0.0037572673,-0.0330467060999999,-0.0527492603,0.00832064,-6.409999999999923e-05,4.108809999999901e-09,6.923305000960001e-05,0.144425,0.0528996,0.020858580625,0.00279836768016,0.0187016,0.0050967999999999,2.597737023999999e-05,0.00034974984256,0.000582165,0.00058440439,3.415284910512721e-07,3.389160872250001e-07,-0.0010541,-0.0002050099999999,4.2029100099999926e-08,1.1111268099999997e-06,-0.000626169,-1.6392000000000056e-05,3.92087616561e-07,2.6869766400000177e-10,0.310224815737265,-0.014105393319826895,1
105,0.0,0.0,0.0,0.0,0.0,0.0,-0.12151020499227813,0.002827451544941169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012305755897154281,0.004893797482135228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9156985449536509,-0.18155783100952805,0.03275439287430558,0.05694450602872066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30548886635194655,-0.04399898783716505,7.819596331662923,-1.5418491699672237,0.0491217723,0.0260871423,-0.0046572348,-0.0340252212,-0.0533374546999999,0.000362605,-0.007958035,6.3330321061225e-05,1.31482386025e-07,0.0824781999999999,-0.0619468,0.0068026534752399,0.00383740603024,-0.00126509,-0.01996669,0.0003986687095561,1.6004527081e-06,0.000170755,-0.00041141,1.692581881000001e-07,2.9157270025e-08,-0.0007571569999999,0.000296943,8.817514524900008e-08,5.732867226489996e-07,-0.00071431,-8.814100000000002e-05,5.102387761e-07,7.768835881000004e-09,0.3040029004136556,-0.004131929467669432,1
106,0.0,0.0,0.0,0.0,0.0,0.0,-0.11742012626293082,0.008594253443034447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009395072201191101,0.003888479951821955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790262627187665,-0.21527823716142006,0.09231104934576374,0.11092955605184858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2791957926001531,-0.03460002500468038,6.3969184874038865,-2.519189074087892,0.0489637386,0.0255492841999999,-0.0055560609,-0.0349889107,-0.0538893367,-0.00621732,-0.006579925,4.329541300562501e-05,3.865506798240001e-05,0.0522021,-0.0302760999999999,0.0027250592444099,0.0009166422312099,0.0245453,0.02581039,0.0006661762319521,0.0006024717520899,0.000424808,0.000254053,6.454292680900005e-08,1.8046183686400006e-07,-0.000837794,-8.063700000000025e-05,6.502325769000043e-09,7.01898786436e-07,-0.000668013,4.629699999999994e-05,4.462413681690001e-07,2.1434122089999943e-09,0.3107334530455332,0.020238990380863374,1
107,0.0,0.0,0.0,0.0,0.0,0.0,-0.11010888281280222,0.012578181649695036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007072459644066641,0.0030334338849062185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285464438178308,-0.22523394407359992,0.1886006423080076,0.16213472163478046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624871538758636,-0.017949135332460713,4.373984568506353,-3.2966382391500173,0.0488043715,0.0250086429999999,-0.0064535251,-0.0359373547,-0.0544045307,-0.0050575,0.0011598199999999,1.3451824323999995e-06,2.5578306250000008e-05,0.0550683,0.0028662,0.00303251766489,8.215102440000035e-06,0.0338129,0.0092676,8.588840976000002e-05,0.00114331220641,3.33786e-06,-0.00042147014,1.7763707891161964e-07,1.11413093796e-11,-0.000649497,0.000188297,3.545576020900001e-08,4.2184635300900003e-07,-0.0007722919999999,-0.0001042789999999,5.964349332640001e-07,1.0874109840999974e-08,0.33604038968311456,0.04816235229151839,1
108,0.0,0.0,0.0,0.0,0.0,0.0,-0.10067602144059044,0.015056586953161146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005251366049265228,0.0023258090830529285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47906890375577543,-0.21549320041954526,0.3139531334807893,0.19669863247142536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2576604936550159,-0.0006682264073880962,1.9435085256195845,-3.741434632080344,0.0486436751999999,0.0244652774,-0.0073494076,-0.03687014,-0.0548826858,0.00260113,0.00765863,5.8654613476900015e-05,6.765877276900001e-06,0.106452,0.0513837,0.011332028304,0.00264028462569,0.0414444,0.0076314999999999,5.823979224999999e-05,0.0017176382913599,3.33786e-06,0.0,0.0,1.11413093796e-11,-0.000601814,4.768299999999997e-05,2.273668488999997e-09,3.62180090596e-07,-0.0007722919999999,0.0,5.964349332640001e-07,0.0,0.37842932172271104,0.07005710873528653,1
109,0.0,0.0,0.0,0.0,0.0,0.0,-0.09003996521081895,0.016292445085578318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038535377351917454,0.001757833390236641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414713369701492,-0.19268807409270639,0.4545488189679303,0.20936885258795673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26329749487202586,0.012882475227473975,-0.6543120207750432,-3.8313538227508888,0.0484816542999999,0.0239192467,-0.0082434888,-0.0377868601,-0.0553234766,0.00824396,0.00564283,3.18415304089e-05,6.79628764816e-05,0.106479,2.699999999998537e-05,0.0113377774409999,7.289999999992098e-10,0.0316474,-0.009797,9.5981209e-05,0.00100155792676,0.000248789,0.00024545114,6.024626212729961e-08,6.189596652100001e-08,-0.000437991,0.0001638229999999,2.6837975329e-08,1.91836116081e-07,-0.0007722919999999,0.0,5.964349332640001e-07,0.0,0.4317684443843496,0.08133524909037665,1
110,0.0,0.0,0.0,0.0,0.0,0.0,-0.07894596597948926,0.016537348524571175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027926021954077867,0.0013089075017406412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22207192528939,-0.16332037395923832,0.5959962499665143,0.20220702673096821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761236026553777,0.02112629068255935,-3.1987888149306922,-3.627910617914799,0.0483183129,0.0233706105,-0.0091355495,-0.0386871156,-0.0557266029,0.00350719,-0.00473677,2.2436990032899994e-05,1.23003816961e-05,0.0627282,-0.0437507999999999,0.00393482707524,0.0019141325006399,0.0368238,0.0051764,2.6795116960000048e-05,0.00135599224644,0.000326969,7.818000000000001e-05,6.112112400000002e-09,1.0690872696100003e-07,-0.000674582,-0.000236591,5.5975301281e-08,4.55060874724e-07,-0.000649059,0.0001232329999999,4.21277585481e-07,1.5186372288999986e-08,0.4886564616110428,0.08203376498434194,1
111,0.0,0.0,0.0,0.0,0.0,0.0,-0.06797440085312069,0.016028766703695376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019958932950239826,0.0009590790299535742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1233123592597038,-0.13239988141082684,0.7269632160802568,0.18105780178502134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29261448044693095,0.024459758614703626,-5.527558954738617,-3.2292906832621635,0.0481536557,0.0228194283,-0.0100253711,-0.0395705141,-0.0560917904,0.00989458,0.00638739,4.079875101209999e-05,9.79027133764e-05,0.0436803,-0.0190478999999999,0.00190796860809,0.0003628224944099,0.074813,0.0379892,0.00144317931664,0.005596984969,0.00133754,0.0010105709999999,1.0212537460409996e-06,1.7890132516e-06,-0.00116633,-0.000491748,2.41816095504e-07,1.3603256689e-06,-0.0007722919999999,-0.0001232329999999,5.964349332640001e-07,1.5186372288999986e-08,0.5428447757101801,0.07480654034090649,1
112,0.0,0.0,0.0,0.0,0.0,0.0,-0.057552287694622825,0.014984281460664819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014036145361426028,0.0006900383817683809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044936607497707115,-0.10312669637515334,0.8404771166597571,0.15242876601382593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309921683222512,0.024199446358374763,-7.546018784440183,-2.7326226264744617,0.0479876871,0.0222657604,-0.0109127355,-0.0404366709,-0.0564187903,0.00787499,-0.00201959,4.0787437681e-06,6.20154675001e-05,0.0825641,0.0388838,0.00681683060881,0.0015119499024399,0.0872545,0.0124414999999999,0.0001547909222499,0.0076133477702499,0.00146827,0.00013073,1.709033290000003e-08,2.1558167929e-06,-0.000923443,0.0002428869999999,5.8994094768999947e-08,8.527469742490002e-07,-0.0007722919999999,0.0,5.964349332640001e-07,0.0,0.5902495689686097,0.06302852860886157,1
113,0.0,0.0,0.0,0.0,0.0,0.0,-0.0479690191803485,0.013595451473400195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009675108425612904,0.00048565141412923663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014863607393659965,-0.07715445742932235,0.9335996300102396,0.12167654559919663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3261748097226262,0.02180076478871223,-9.217939577403257,-2.2139361824265293,0.0478204116,0.021709667,-0.0117974252,-0.0412852085,-0.05670738,0.0167358,0.00886081,7.851395385610002e-05,0.00028008700164,0.13898,0.0564158999999999,0.0193154404,0.0031827537728099,0.0838348,-0.0034196999999999,1.1694348089999984e-05,0.00702827369104,0.00187697,0.0004086999999999,1.6703568999999992e-07,3.5230163809e-06,-0.0008323929999999,9.105000000000028e-05,8.290102500000054e-09,6.928781064489995e-07,-0.0007722919999999,0.0,5.964349332640001e-07,0.0,0.6289455035930444,0.049624555382710635,1
114,0.0,0.0,0.0,0.0,0.0,0.0,-0.03939578481150989,0.012023196776354309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006493146912516973,0.0003321523901124258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0585775032047312,-0.05505874924571632,1.006351519851207,0.09238340882744332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403983439288928,0.01844692823392901,-10.548488251609491,-1.722865662238435,0.0476518338,0.0211512086,-0.0126792234,-0.0421157571,-0.0569573632,0.0022875,-0.0144483,0.00020875337289,5.23265625e-06,0.0659237,-0.0730562999999999,0.00434593422169,0.0053372229696899,0.0669246999999999,-0.0169101,0.00028595148201,0.0044789154700899,0.00137616,-0.00050081,2.508106561e-07,1.8938163456e-06,-0.000960079,-0.000127686,1.6303714596000062e-08,9.21751686241e-07,-0.0007722919999999,0.0,5.964349332640001e-07,0.0,0.6586497828156338,0.03660863658519581,1
115,0.0,0.0,0.0,0.0,0.0,0.0,-0.03190723116399118,0.010395650057660896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004191540844406317,0.0002181058900830605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08882266008452645,-0.036786960051358515,1.0604987333579985,0.06628431766095486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522561330093901,0.014852219563497042,-11.566975348821524,-1.2837291700194922,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,-0.00155707,-0.00384457,1.4780718484900002e-05,2.4244669849e-06,0.051394,-0.0145297,0.002641343236,0.00021111218209,0.0809212,0.0139965,0.00019590201225,0.0065482406094399,0.00126396,-0.0001122,1.2588840000000005e-08,1.5975948816e-06,-0.000952481,7.597999999999935e-06,5.772960399999903e-11,9.07220055361e-07,-0.0007722919999999,0.0,5.964349332640001e-07,0.0,0.6800703813566763,0.024968425375148515,1
116,0.0,0.0,0.0,0.0,0.0,0.0,-0.025503593816284236,0.00880860807986316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025404391978117784,0.00013422608444676668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10805582060063407,-0.021993795786526046,1.096709228044973,0.03765216516305771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3610859136406026,0.009031257163272542,-12.291893708925379,-0.8320531670625925,0.0473107896,0.0200274408,-0.0144332814,-0.0437214479999999,-0.0573408553,-0.0148818999999999,-0.0133248299999999,0.0001775510945288,0.0002214709476099,0.0413857,-0.0100083,0.0017127761644899,0.00010016606889,0.0866755,0.0057543,3.3111968490000046e-05,0.00751264230025,0.00142584,0.00016188,2.6205134400000032e-08,2.0330197056e-06,-0.0008929319999999,5.95490000000001e-05,3.5460834010000122e-09,7.973275566239998e-07,-0.000645805,0.000126487,4.170640980249999e-07,1.5998961168999998e-08,0.6931939996951543,0.011101595844757648,1
