,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1218701463684164,-0.0017732793497001415,0.0,0.0,0.0,0.0,-0.012047247684544923,0.004806961579372766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408971980635513e-11,6.407424128231379e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0741826871716282,0.05811110169630568,0.0,0.0,0.0,0.0,0.0,0.0,-0.7215832022280945,-0.03493485664351582,14.94509910669629,0.6366909663542116,0.0466132777,0.0177542192,-0.0178972434,-0.0467015838,-0.0576388455999999,-0.0235106,-0.0001305,0.00055274831236,1.703025000000056e-08,0.1451659999999999,0.0191229999999999,0.0003656891289999,0.0210731675559999,-0.0384591,0.0092048,0.00147910237281,8.472834303999999e-05,9.536e-05,0.0001686373,9.0935296e-09,2.843853895129e-08,0.000529635,-0.00021491,2.80513233225e-07,4.6186308100000015e-08,0.0002397,-5.067000000000006e-05,5.745609e-08,2.5674489000000053e-09,0.03741637986491743,0.0016028349040674227,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12041277895699953,0.0052480368534805625,0.0,0.0,0.0,0.0,-0.009189947351300763,0.0038152163466502907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014411392691841964,0.0007857319637952117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1035520714853333,0.025408093080310244,0.0,0.0,0.0,0.0,0.0,0.0,-0.7382670243213515,-0.011934029518381238,15.268590839017552,0.26690805774366505,0.0464357142,0.0171809234,-0.0187527956,-0.0473965353,-0.0576153013,-0.01759,0.0059205999999999,0.0003094081,3.5053504359999984e-05,0.131676,-0.0134899999999999,0.0001819800999999,0.0173385689759999,-0.0538861,-0.0154269999999999,0.00290371177321,0.0002379923289999,0.000373074,0.000277714,1.3918420947600004e-07,7.7125065796e-08,0.000680099,0.000150464,4.62534649801e-07,2.2639415296e-08,0.000224857,-1.4842999999999953e-05,5.0560670449000015e-08,2.2031464899999855e-10,0.036972158531506566,-0.0015216063459143549,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11495677290601537,0.0103031969951268,0.0,0.0,0.0,0.0,-0.006908683850074023,0.002971115426576972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004095705699629125,0.01223517743443759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10350727301771,-0.02634276778749931,0.0,0.0,0.0,0.0,0.0,0.0,-0.7338557022822414,0.02628143569897372,15.241116262634826,-0.35294596137987283,0.046256886,0.016605756,-0.0196037516,-0.0480708351,-0.0575525323,-0.017054,0.000536,0.000290838916,2.872960000000019e-07,0.116487,-0.0151889999999999,0.0002307057209999,0.013569221169,-0.0533228,0.0005632999999999,0.00284332099984,3.173068899999952e-07,9.03849e-05,-0.0002826891,8.169430148010001e-09,7.991312725881006e-08,0.000677333,-2.7659999999999664e-06,4.587799928890001e-07,7.650755999999814e-12,0.000272912,4.805499999999997e-05,7.448095974399999e-08,2.309283024999997e-09,0.04002984130950698,0.013014560398653126,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10671952417708028,0.013683094094142197,0.0,0.0,0.0,0.0,-0.005125011640631999,0.0022754289933270824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02449097275145756,0.046506950134018066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620625476978518,-0.09196470126391022,0.0,0.0,0.0,0.0,0.0,0.0,-0.6965466784610028,0.08114086381824039,14.73233514945282,-1.0920054275176867,0.0460767981,0.0160287797,-0.0204499027,-0.0487241892,-0.0574505814,-0.0234343,-0.0063802999999999,0.00054916641649,4.070822808999998e-05,0.133768,0.017281,0.000298632961,0.017893877824,-0.0365806,0.0167422,0.00133814029636,0.00028030126084,0.000454724,0.0003643391,2.06773916176e-07,1.3274297978880998e-07,0.000529635,-0.000147698,2.80513233225e-07,2.181469920400001e-08,0.000322496,4.958399999999999e-05,1.0400367001599999e-07,2.458573055999998e-09,0.06623795535570229,0.06236883762559152,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09673064178906879,0.015658812143406173,0.0,0.0,0.0,0.0,-0.003757172874958227,0.0017177505494856496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759918128213873,0.09867934716879972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759097474664957,-0.15499026840443406,0.0,0.0,0.0,0.0,0.0,0.0,-0.6191295928575496,0.140601750313029,13.747496338392406,-1.731809116379987,0.0458954553,0.0154500573,-0.0212910416,-0.0493563130999999,-0.0573095178,-0.0236175,-0.0001832,0.00055778630625,3.356224000000052e-08,0.148098,0.01433,0.0002053489,0.021933017604,-0.0364787,0.0001019,0.0013306955536899,1.0383610000000406e-08,0.0007436139999999,0.0002888899999999,5.529617809959997e-07,8.345743209999987e-08,0.000529635,0.0,2.80513233225e-07,0.0,0.000189876,-0.00013262,3.605289537599999e-08,1.7588064399999996e-08,0.13768880863479163,0.13858423088194147,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08584185136585032,0.016489009542093737,0.0,0.0,0.0,0.0,-0.002719906694516012,0.001277482805988164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1645335778443769,0.15194633326064988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528305232923553,-0.20077015014441588,0.0,0.0,0.0,0.0,0.0,0.0,-0.5045296446387181,0.1892962801792763,12.414564090131774,-2.1323820469663617,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,-0.019935,0.0036825,0.0003974042249999,1.3560806250000011e-05,0.1338,-0.014298,0.000204432804,0.01790244,-0.0615079,-0.0250292,0.00378322176241,0.00062646085264,0.000542955,-0.0002006589999999,2.9480013202500004e-07,4.026403428099989e-08,0.000529635,0.0,2.80513233225e-07,0.0,0.000148877,-4.099899999999999e-05,2.216436112900001e-08,1.6809180009999987e-09,0.26329879290238156,0.21660675294732035,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07473462308649399,0.016420460274592173,0.0,0.0,0.0,0.0,-0.0019416174185030322,0.0009347752751586443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845614513510458,0.19092920708868819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075125896173994,-0.22287493627286362,0.0,0.0,0.0,0.0,0.0,0.0,-0.36423841444360633,0.21752808918928293,10.912253837292909,-2.266122849789581,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,-0.0203423,-0.0004073,0.00041380916929,1.6589329000000228e-07,0.133764,-3.5999999999980485e-05,1.2959999999985955e-09,0.017892807696,-0.0476342,0.0138737,0.00226901700964,0.00019247955169,0.000320997,-0.000221958,1.0303907400900001e-07,4.9265353764000016e-08,0.000529635,0.0,2.80513233225e-07,0.0,0.000348707,0.00019983,1.21596571849e-07,3.9932028899999994e-08,0.434981223935734,0.27377271535757275,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06392945665274095,0.01568382514639785,0.0,0.0,0.0,0.0,-0.0013634866382766415,0.0006714783067753977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42309365359196843,0.20844037942683763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558712561342445,-0.22262913268775517,0.0,0.0,0.0,0.0,0.0,0.0,-0.21324426872104624,0.2235144714434194,9.40598659829139,-2.181240981886678,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,-0.0237623,-0.0034199999999999,0.0005646469012899,1.1696399999999995e-05,0.149585,0.0158209999999999,0.0002503040409999,0.022375672225,-0.0314411,0.0161931,0.00098854276921,0.00026221648761,0.000245893,-7.510399999999999e-05,6.0463367449e-08,5.640610815999999e-09,0.000450911,-7.872400000000001e-05,2.0332072992100001e-07,6.197468176000002e-09,0.000229468,-0.0001192389999999,5.265556302400001e-08,1.4217939120999989e-08,0.6337506768427336,0.29956662280507046,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05379897749840422,0.014487465828504862,0.0,0.0,0.0,0.0,-0.0009381182309444369,0.0004716441178857077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654671278537012,0.20521325236044927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411026156556521,-0.20574850118147672,0.0,0.0,0.0,0.0,0.0,0.0,-0.06536758580119346,0.21117969194599384,8.015113992646011,-1.954525522855779,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,-0.030269,-0.0065067,0.000916212361,4.233714489000001e-05,0.152135,0.0025499999999999,6.502499999999982e-06,0.023145058225,-0.0453393,-0.0138982,0.00205565212449,0.00019315996324,0.000454724,0.000208831,2.06773916176e-07,4.3610386561e-08,0.000589634,0.000138723,3.476682539560001e-07,1.924407072900001e-08,0.0003529369999999,0.0001234689999999,1.2456452596899992e-07,1.5244593960999984e-08,0.8381937369768278,0.2951058819028068,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04458519930255718,0.013011715706671909,0.0,0.0,0.0,0.0,-0.0006279754868820028,0.0003216974829006092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994914582691402,0.1865666440348544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2816417914234021,-0.17905518904421192,0.0,0.0,0.0,0.0,0.0,0.0,0.06932823666526154,0.18684813052018767,6.807154369892829,-1.6587772684503392,0.0449700929999999,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,-0.0314903,-0.0012212999999999,0.00099163899409,1.4915736899999952e-06,0.133766,-0.018369,0.0003374201609999,0.017893342756,-0.0437804,0.0015589,0.00191672342416,2.4301692100000063e-06,0.000211874,-0.00024285,4.489059187600001e-08,5.897612249999999e-08,0.000853008,0.000263374,7.27622648064e-07,6.936586387600001e-08,0.000367505,1.4568000000000068e-05,1.35059925025e-07,2.1222662400000198e-10,1.0305486553263723,0.2681990489591274,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03641999682438585,0.011405139587732068,0.0,0.0,0.0,0.0,-0.0004037920616769921,0.00021038324378807384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8172211549898453,0.15906605034674232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17204307693507026,-0.14842954234420191,0.0,0.0,0.0,0.0,0.0,0.0,0.18512208920449946,0.15671051523117566,5.807066593213866,-1.3480647518568805,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,-0.0301685,0.0013217999999999,0.00091013839225,1.7471552399999947e-06,0.133763,-2.999999999975245e-06,8.999999999851467e-12,0.017892540169,-0.0330037,0.0107767,0.0010892442136899,0.00011613726289,0.000345561,0.0001336869999999,1.19412404721e-07,1.7872213968999992e-08,0.0007820839999999,-7.09240000000003e-05,6.116553830559996e-07,5.030213776000044e-09,0.000307642,-5.986300000000001e-05,9.4643600164e-08,3.583578769e-09,1.1992760014136574,0.2284454622023609,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029347154163227605,0.009783393738935975,0.0,0.0,0.0,0.0,-0.00024307363832318387,0.00012857733737483304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149091131995218,0.12840983936822628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832226337811397,-0.11800580904356218,0.0,0.0,0.0,0.0,0.0,0.0,0.27998043591102684,0.12552828544611375,5.011329183612269,-1.0554745723620331,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,-0.028892,0.0012765,0.000834747664,1.6294522499999996e-06,0.169913,0.0361499999999999,0.0013068224999999,0.028870427569,-0.0320676,0.0009360999999999,0.00102833096976,8.762832099999913e-07,0.000578227,0.000232666,3.34346463529e-07,5.4133467556e-08,0.000565724,-0.0002163599999999,3.200436441760001e-07,4.6811649599999884e-08,0.000297097,-1.0544999999999988e-05,8.826662740900001e-08,1.1119702499999975e-10,1.338967512406752,0.18415048501435533,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023344230552289257,0.008230577166312227,0.0,0.0,0.0,0.0,-0.00012875664108641106,6.902690147353114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920305003379541,0.09857873954208178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014050193770716597,-0.09018903054647759,0.0,0.0,0.0,0.0,0.0,0.0,0.3544276963225191,0.09632600318371934,4.400829410805989,-0.7970937818309332,0.0444001387999999,0.0107650212999999,-0.0278152538,-0.0536179588,-0.0547900339,-0.0191872,0.0097048,0.00036814864384,9.418314304e-05,0.156692,-0.013221,0.000174794841,0.024552382864,-0.084162,-0.0520944,0.007083242244,0.00271382651136,-0.000368801,-0.000947028,1.36014177601e-07,8.968620327839998e-07,0.0007539039999999,0.0001881799999999,5.683712412159999e-07,3.5411712399999974e-08,-1.98695e-05,-0.0003169665,3.9479703025e-10,1.0046776212225e-07,1.4489039802866777,0.14109571714978114,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01834274491113485,0.0068025247784616145,0.0,0.0,0.0,0.0,-4.805346002891587e-05,2.606581320497881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0500780701206316,0.07179266258910544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03769806053225027,-0.06605436377499509,0.0,0.0,0.0,0.0,0.0,0.0,0.41044401473870684,0.07062624373893522,3.9501650269104145,-0.5779199094097593,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044441999999,-0.0233402,-0.004153,0.00054476493604,1.7247409000000005e-05,0.139818,-0.016874,0.000284731876,0.019549073124,-0.0605394,0.0236226,0.00366501895236,0.00055802723076,0.000291349,0.00066015,8.4884239801e-08,4.357980225e-07,0.000829622,7.571800000000012e-05,6.88272662884e-07,5.733215524000018e-09,0.000174581,0.0001944505,3.0478525560999995e-08,3.781099695025e-08,1.5312889454696095,0.10248904318398425,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01424563492922164,0.005531313815230504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905075018363042,0.04496558938246103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07462381510252868,-0.04582558698903838,0.0,0.0,0.0,0.0,0.0,0.0,0.4502380845292363,0.04742299886369344,3.6290276884929735,-0.4145857795460479,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,-0.0236802,-0.0003399999999999,0.00056075187204,1.1560000000000006e-07,0.160121,0.020303,0.000412211809,0.025638734641,-0.0446854,0.0158539999999999,0.00199678497316,0.0002513493159999,0.000978351,0.000687002,9.571706792010002e-07,4.719717480040002e-07,0.0007539039999999,-7.571800000000012e-05,5.683712412159999e-07,5.733215524000018e-09,-1.98695e-05,-0.0001944505,3.9479703025e-10,3.781099695025e-08,1.5882606273124706,0.06386082390167051,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010941443820344966,0.004430269379555718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108016175055254,0.0040787727630048395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09929056157892348,-0.02927591844056651,0.0,0.0,0.0,0.0,0.0,0.0,0.4734596251999181,0.021326056787018776,3.378523559657119,-0.3661179052017476,0.0438193022,0.0089870223,-0.0301547777999999,-0.0548365465,-0.0532227084,-0.0233771,0.0003031,0.0005464888044099,9.186961000000245e-08,0.178635,0.0185139999999999,0.0003427681959999,0.031910463225,-0.0526001999999999,-0.0079147999999999,0.00276678104004,6.264405903999977e-05,0.000896045,-8.230600000000009e-05,8.02896642025e-07,6.7742776360000144e-09,0.00046781,-0.0002860939999999,2.188461961e-07,8.184977683599996e-08,6.26805e-05,8.255e-05,3.9288450802499985e-09,6.8145025e-09,1.6121751662688288,0.004944767211804502,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008313362707567773,0.003497919337941201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0900544590012842,-0.05571348018295927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1140302800474623,-0.016000092530308506,0.0,0.0,0.0,0.0,0.0,0.0,0.47692183613980754,-0.009744241516425774,3.1085641105847777,-0.44711511284764266,0.0436232962,0.0083923118,-0.0309200904999999,-0.0551951809999999,-0.0526272988,-0.0122174,0.0111596999999999,0.00014926486276,0.0001245389040899,0.155338,-0.0232969999999999,0.0005427502089999,0.024129894244,-0.0776276,-0.0250274,0.00602604428176,0.00062637075076,0.000658831,-0.000237214,4.34058286561e-07,5.6270481796e-08,0.000753905,0.000286095,5.68372749025e-07,8.185034902500002e-08,-1.98695e-05,-8.255e-05,3.9479703025e-10,6.8145025e-09,1.5849434261915643,-0.08129928748300382,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006212496370293384,0.00270339745178108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4692266488039896e-09,1.4688717917054331e-08,0.0,0.0,0.0,0.0,1.0277347165825668,-0.12232809578706098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12088668278890038,-0.005566160028369961,0.0,0.0,0.0,0.0,0.0,0.0,0.45862500987362514,-0.04153759459125907,2.751595403622,-0.5981556496532787,0.0434261022,0.0077966871,-0.0316778247,-0.0555297655999999,-0.0519960603,-0.0081073099999999,0.00411009,6.572847543609996e-05,1.6892839808100015e-05,0.137404,-0.017934,0.000321628356,0.018879859216,-0.0828817,-0.0052540999999999,0.00686937619489,2.7605566809999968e-05,0.000365109,-0.000293722,1.33304581881e-07,8.6272613284e-08,0.000753905,0.0,5.68372749025e-07,0.0,-1.98695e-05,0.0,3.9479703025e-10,0.0,1.4937043435961137,-0.17742304341889414,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045892716855615735,0.0020597744873980237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019239273741733937,0.001004997377330931,0.0,0.0,0.0,0.0,0.9230709890833293,-0.1787939593731964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12162553087282604,0.0024201543884114995,0.0,0.0,0.0,0.0,0.0,0.0,0.42051874809621065,-0.0675551651621574,2.2867481783803267,-0.7630465670275832,0.0432277255999999,0.007200213,-0.0324277947,-0.0558401546,-0.0513294226999999,-0.0198695,-0.01176219,0.00039479703025,0.0001383491135961,0.172603,0.035199,0.001238969601,0.029791795609,-0.0237631,0.0591186,0.00056468492161,0.00349500886596,0.00174618,0.001381071,3.0491445924e-06,1.907357107041e-06,0.000507668,-0.0002462369999999,2.5772679822400014e-07,6.063266016899997e-08,0.000136995,0.0001568645,1.8767630025e-08,2.460647136025e-08,1.3413131871490354,-0.2594041584703531,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003349575504190316,0.001546738679185312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694772905412999,0.013605472889902657,0.0,0.0,0.0,0.0,0.787739463907021,-0.21394744855962228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11776679369679424,0.008302698768021588,0.0,0.0,0.0,0.0,0.0,0.0,0.3695109940510877,-0.07986403750789084,1.643366910938981,-1.1478791648322748,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,-0.0235728,-0.0037033,0.0005556768998399,1.3714430889999995e-05,0.176708,0.0041049999999999,1.685102499999998e-05,0.031225717264,-0.0600392,-0.0362760999999999,0.0036047055366399,0.0013159554312099,0.00125292,-0.0004932599999999,1.5698085264e-06,2.433054275999999e-07,0.000369172,-0.000138496,1.3628796558399998e-07,1.9181142016000036e-08,0.000423835,0.00028684,1.79636107225e-07,8.227718560000002e-08,1.1427179494146378,-0.31602092798981846,1
