,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
92,0.0,0.0,0.0,0.0,0.0,0.0,0.8418430205452468,-0.20342544260341971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009241372548236168,0.0038336154163568564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11765416582607953,0.008399193722372997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17308915256560153,0.15573186043106513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.680522751397806,7.696486039492509,0.0510529568,0.0327998106,0.0070509693999999,-0.02030922,-0.0430281717,-0.00561468,-0.006011278,3.152463150240001e-05,3.6135463193284e-05,0.119702,0.0031579999999999,9.972963999999963e-06,0.0143285688039999,-0.0235606,-0.0112022,0.00055510187236,0.00012548928484,0.000639224,-0.000161499,4.0860732217600003e-07,2.6081927001000023e-08,-0.000823113,0.0,0.0,6.775150107689999e-07,-0.0001697259999999,-8.490489999999998e-05,2.8806915075999992e-08,7.208842044009997e-09,-0.1593241755820008,-0.25522013041679,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0.6954547859790036,-0.2236176867397327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00694972400376835,0.002986754739364706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11044971765582026,0.01244917334789345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29512579787437326,0.19314661509342715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.092116722883183,8.592389388115114,0.0509126363999999,0.0323033467,0.0061545353,-0.0214307296,-0.0440141148,-0.00987361,-0.0042589299999999,9.74881744321e-05,1.8138484744899997e-05,0.100137,-0.019565,0.000382789225,0.010027418769,-0.0790758,-0.0555151999999999,0.00625298214564,0.00308193743104,0.000634591,-4.632999999999981e-06,4.02705737281e-07,2.1464688999999824e-11,-0.000823113,0.0,0.0,6.775150107689999e-07,-0.000303003,-0.000133277,9.1810818009e-08,1.7762758729000002e-08,-0.35935176070648217,-0.3169921372243548,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0.5439281545614287,-0.2218030168172201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005156663184384076,0.0022880659477878284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10108309512416415,0.014982825756605754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4344895534290278,0.2088927127590829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.23005068412806,8.621796913766126,0.0507709294,0.0318033639,0.0052565926,-0.0225429012999999,-0.0449700929999999,-0.01941,-0.00953639,0.0003767480999999,9.09427342321e-05,0.0951248999999999,-0.0050121,2.5121146410000194e-05,0.0090487466000099,-0.0786193,0.0004564999999999,0.00618099433249,2.0839224999999874e-07,0.000373189,-0.000261402,1.39270029721e-07,6.8331005604e-08,-0.000823113,0.0,0.0,6.775150107689999e-07,-0.000133457,0.0001695459999999,1.7810770849000005e-08,2.8745846115999983e-08,-0.5880021981886671,-0.3430663370377206,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0.4000594599606937,-0.20389281183689195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037813039664097037,0.0017278000042968995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09047982190004299,0.01626359988467062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765937916740714,0.20420584138684153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.606982486748441,7.996130265004098,0.0506278398,0.0312999165,0.0043573616,-0.0236452506,-0.0458954553,-0.0147968,0.0046132,0.00021894529024,2.128161424000001e-05,0.119006,0.0238811,0.00057030693721,0.014162428036,-0.0434113,0.035208,0.00188454096769,0.0012396032639999,0.0007892329999999,0.0004160439999999,6.228887282889997e-07,1.730926099359998e-07,-0.0010067,-0.0001835869999999,3.3704186568999976e-08,1.01344489e-06,0.0,0.000133457,0.0,1.7810770849000005e-08,-0.8214174953256332,-0.33582876266675304,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0.27214571726575654,-0.17669098067756406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002738104850403885,0.0012853581756996906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07939195037406661,0.016543567554299116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095510283523302,0.18461409258385844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.567385851963063,6.976756950934163,0.0504833714,0.0307930596,0.0034570626,-0.024737297,-0.0467895718,-0.0163691,-0.0015723,0.00026794743481,2.472127290000007e-06,0.135167,0.016161,0.000261177921,0.018270117889,-0.0136916,0.0297197,0.00018745991056,0.00088326056809,0.00106309,0.000273857,1.1301603481e-06,7.499765644900015e-08,-0.000696916,0.0003097839999999,9.596612665599997e-08,4.85691911056e-07,0.0,0.0,0.0,0.0,-1.040257423921952,-0.30436339055938105,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0.16420294736405822,-0.1459542322152649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001955200410234916,0.0009408636636940398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06840627636144081,0.016060864929185816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8257700552022497,0.15667293995182424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.287709135711388,5.793238687158837,0.0503375282,0.0302828483,0.0025559163,-0.0258185649,-0.0476518338,-0.00904445,0.00732465,8.180207580250002e-05,5.365049762250001e-05,0.11477,-0.020397,0.000416037609,0.0131721529,-0.0837848999999999,-0.0700932999999999,0.0070199094680099,0.0049130707048899,0.000507167,-0.000555923,2.57218365889e-07,3.0905038192900004e-07,-0.0006793989999999,1.7517000000000093e-05,3.068452890000033e-10,4.61583001201e-07,-0.000310759,-0.000310759,9.6571156081e-08,9.6571156081e-08,-1.2321674404049006,-0.2592829000444442,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0770108603069537,-0.11567075421963181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013735260980414208,0.000676126128048291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05795569426301731,0.015033994675674862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9218031398682982,0.1259607432343775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1867612250596014,4.609492916797371,0.0501903141,0.0297693381,0.0016541435,-0.0268885829,-0.0484816542999999,-0.00899423,5.0220000000000126e-05,8.089617329290001e-05,2.522048400000013e-09,0.104787,-0.009983,9.96602890000004e-05,0.0109803153689999,-0.101917,-0.0181321,0.0103870748889999,0.00032877305041,0.0006890739999999,0.0001819069999999,4.748229774759999e-07,3.309015664899997e-08,-0.000466057,0.0002133419999999,4.551480896399997e-08,2.17209127249e-07,-0.000410922,-0.0001001629999999,1.68856890084e-07,1.0032626568999992e-08,-1.3914806619609772,-0.20957999900484758,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.009318039313372897,-0.08812234739462428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000945469859451215,0.0004751506268672048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04833476378171883,0.013655662635418812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973301695230138,0.09631320982203015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8956410336441167,3.5225354093547674,0.0500417331,0.029252585,0.0007519652999999,-0.027946885,-0.0492784682,-0.0090442,-4.996999999999988e-05,8.179755363999999e-05,2.4970008999999874e-09,0.110382,0.005595,3.130402500000003e-05,0.0121841859239999,-0.0786453,0.0232716999999999,0.0061850832120899,0.0005415720208899,0.0006890739999999,0.0,4.748229774759999e-07,0.0,-0.000720106,-0.000254049,6.454089440100007e-08,5.185526512360001e-07,-0.000340283,7.063899999999994e-05,1.15792520089e-07,4.989868320999992e-09,-1.5175708235687386,-0.1614402587962641,1
100,0.0,0.0,0.0,0.0,0.0,0.0,-0.04115141776247418,-0.06429910009575629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006333114238933306,0.00032431386335921724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03971900788847944,0.012088076989286455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0539521434865293,0.0697918391228684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.923188965281625,2.5766703400865616,0.0498917892999999,0.0287326454,-0.0001503972,-0.02899301,-0.0500417331,-0.0088147399999999,0.00022946,7.769964126759996e-05,5.265189160000116e-08,0.135128,0.024746,0.000612364516,0.018259576384,-0.015523,0.0631223,0.000240963529,0.00398442475729,0.000950101,0.000261027,9.02691910201e-07,6.813509472900009e-08,-0.0008805879999999,-0.0001604819999999,2.5754472323999924e-08,7.754352257439999e-07,-0.0001407879999999,0.000199495,1.9821260944e-08,3.979825502500002e-08,-1.6129176378991315,-0.11821216763713027,1
101,0.0,0.0,0.0,0.0,0.0,0.0,-0.07700791196663931,-0.044375747659872664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004076324330113125,0.00021231527934332237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03218651691778883,0.010460693401952749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09288696913923,0.04240641731201862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.364127462202625,1.761037515117914,0.0497404868,0.0282095758,-0.0010527228,-0.030026502,-0.0507709294,-0.00903039,-0.00021565,8.154794355209999e-05,4.650492250000055e-08,0.121547,-0.0135809999999999,0.0001844435609999,0.0147736732089999,-0.0689258,-0.0534028,0.00475076590564,0.00285185904784,0.0006890739999999,-0.000261027,4.748229774759999e-07,6.813509472900009e-08,-0.000823113,5.7474999999999866e-05,3.303375624999984e-09,6.775150107689999e-07,-0.000299965,-0.000159177,8.997900122500004e-08,2.5337317329000013e-08,-1.6794853697300498,-0.07379962227939013,1
102,0.0,0.0,0.0,0.0,0.0,0.0,-0.10080124128185734,-0.028103038103101982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002458154638434517,0.00012999012454231168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025740094980842506,0.008870567432211532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080567218769874,-6.898909826360969e-05,1.6254374162591753e-07,1.5765943927253313e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.279263947596585,1.004634870785728,0.0495878296,0.0276834332,-0.0019547904,-0.0310469108,-0.0514655607,-0.0121363,-0.00310591,0.0001472897776899,9.6466769281e-06,0.12155,3.0000000000030007e-06,9.000000000018002e-12,0.0147744025,-0.0924961,-0.0235702999999999,0.00855552851521,0.0005555590420899,0.0006890739999999,0.0,4.748229774759999e-07,0.0,-0.00043949,0.000383623,1.47166606129e-07,1.931514601e-07,-0.000412583,-0.0001126179999999,1.7022473188900002e-07,1.2682813923999996e-08,-1.7079717250571842,-0.006198863910279276,1
103,0.0,0.0,0.0,0.0,0.0,0.0,-0.11484121801819318,-0.015069400168230511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013069917057742378,7.005047814200313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020328306881325447,0.007384915358447244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0867613775037672,-0.06100617010151246,0.0004160448357288239,0.0019237137116978594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.687344167773823,0.25653230545643185,0.049433822,0.0271542749,-0.0028563789,-0.0320537918,-0.052125154,-0.00644337,0.0056929299999999,4.151701695690001e-05,3.240945198489999e-05,0.121603,5.299999999999749e-05,2.808999999999734e-09,0.014787289609,-0.0693006,0.0231954999999999,0.00480257316036,0.0005380312202499,0.000830468,0.000141394,6.89677099024e-07,1.9992263236000024e-08,-0.000823113,-0.000383623,1.47166606129e-07,6.775150107689999e-07,-0.000337978,7.4605e-05,1.14229128484e-07,5.565906025e-09,-1.6790675100112171,0.0886947941396391,1
104,0.0,0.0,0.0,0.0,0.0,0.0,-0.12114850180811668,-0.004844425430456152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.941962549069909e-05,2.68009352850119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015864177367436384,0.006045202072423338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020837528301994,-0.12740444718879582,0.006872451946915609,0.018240236797066944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55713528578448,-0.5847002466400535,0.0492784682,0.0266221587,-0.0037572673,-0.0330467060999999,-0.0527492603,-0.00348419,0.00295918,1.21395799561e-05,8.756746272400003e-06,0.143933,0.02233,0.0004986289,0.020716708489,-0.0278612,0.0414394,0.00077624646544,0.00171722387236,0.00100894,0.000178472,1.0179599236e-06,3.1852254784000026e-08,-0.000823113,0.0,0.0,6.775150107689999e-07,-0.000191545,0.0001464329999999,3.6689487025e-08,2.1442623489000003e-08,-1.5834835774453235,0.18358638682830458,1
105,0.0,0.0,0.0,0.0,0.0,0.0,-0.1214679970162733,0.002962149005088834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012240789339178925,0.004872017295569612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9132061639384407,-0.18246532227995166,0.033586866287768115,0.05793369549378965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.797759802158463,-1.5620625446795138,0.0491217723,0.0260871423,-0.0046572348,-0.0340252212,-0.0533374546999999,-0.00230265,0.00118154,5.3021970225e-06,1.3960367716e-06,0.129985,-0.013948,0.000194546704,0.016896100225,-0.0849723999999999,-0.0571111999999999,0.0072203087617599,0.0032616891654399,0.000588755,-0.000420185,3.466324500250001e-07,1.76555434225e-07,-0.000695835,0.0001272779999999,1.6199689284e-08,4.84186347225e-07,-0.000300925,-0.00010938,9.0555855625e-08,1.1963984400000002e-08,-1.4340311996343096,0.2473064691082515,1
106,0.0,0.0,0.0,0.0,0.0,0.0,-0.11730149778254854,0.008690440982051247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009343500117748595,0.0038700919472646447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760980713047853,-0.21570440969858856,0.09388640757840552,0.11203920144923017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.361853095614206,-2.5373144178692804,0.0489637386,0.0255492841999999,-0.0055560609,-0.0349889107,-0.0538893367,-0.00568376,-0.00338111,3.23051277376e-05,1.1431904832100004e-05,0.118853,-0.0111319999999999,0.0001239214239999,0.014126035609,-0.0955563,-0.0105839,0.00913100646969,0.00011201893921,0.000261444,-0.000327311,6.8352965136e-08,1.0713249072100004e-07,-0.000411553,0.000284282,8.081625552399996e-08,1.6937587180900009e-07,-0.000458794,-0.000157869,2.10491934436e-07,2.4922621160999995e-08,-1.2574462524852885,0.26875182110846507,1
107,0.0,0.0,0.0,0.0,0.0,0.0,-0.10993766582233948,0.012641601212965915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007031264675550997,0.00301778188478173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6255033376881063,-0.2252120839350303,0.19086282454373907,0.16302137755858498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.328596524794163,-3.309049859217373,0.0488043715,0.0250086429999999,-0.0064535251,-0.0359373547,-0.0544045307,-0.00667222,-0.00098846,4.45185197284e-05,9.770531716e-07,0.123417,0.004564,2.083009600000012e-05,0.015231755889,-0.0701857,0.0253705999999999,0.00492603248449,0.0006436673443599,0.0006890739999999,0.0004276299999999,4.748229774759999e-07,1.8286741689999995e-07,-0.000823113,-0.00041156,1.6938163359999996e-07,6.775150107689999e-07,-0.000253151,0.000205643,6.408542880099997e-08,4.228904344900002e-08,-1.0804151078626474,0.2550113071197493,1
108,0.0,0.0,0.0,0.0,0.0,0.0,-0.10047232931219055,0.015092617464791654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005219572483738964,0.002313149207028488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761721328669043,-0.2151419407243469,0.31666589626821023,0.19716963385043593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8923881163599598,-3.7466139582694757,0.0486436751999999,0.0244652774,-0.0073494076,-0.03687014,-0.0548826858,-0.00662374,4.848000000000005e-05,4.38739315876e-05,2.350310400000005e-09,0.153516,0.030099,0.000905949801,0.023567162256,-0.0118516,0.0583341,0.00014046042256,0.00340286722281,0.00117668,0.000487606,1.3845758224e-06,2.377596112360001e-07,-0.000823113,0.0,0.0,6.775150107689999e-07,-0.000168887,8.426399999999996e-05,2.8522818769e-08,7.100421695999993e-09,-0.9214228879439424,0.22038378801131503,1
109,0.0,0.0,0.0,0.0,0.0,0.0,-0.08982037539266349,0.01630623126541405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038292820622462345,0.0017477564597588795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388912178264093,-0.1921454107067782,0.45741377902830105,0.20940426362649572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7063759472948244,-3.829862325559584,0.0484816542999999,0.0239192467,-0.0082434888,-0.0377868601,-0.0553234766,-0.00714138,-0.0005176399999999,5.09993083044e-05,2.679511695999999e-07,0.140272,-0.013244,0.000175403536,0.019676233984,-0.079165,-0.0673134,0.006267097225,0.00453109381956,0.000700639,-0.000476041,4.90895008321e-07,2.2661503368100015e-07,-0.000823113,0.0,0.0,6.775150107689999e-07,-0.000275631,-0.0001067439999999,7.597244816099997e-08,1.1394281535999997e-08,-0.7893484306448282,0.17810629275933507,1
110,0.0,0.0,0.0,0.0,0.0,0.0,-0.0787236698920046,0.0165337943066453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002774298443230767,0.0013010039066907125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21989171118815595,-0.16270359741874094,0.5987488873439256,0.20189883100438452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2479029330935876,-3.6215050047720436,0.0483183129,0.0233706105,-0.0091355495,-0.0386871156,-0.0557266029,-0.00615513,0.00098625,3.78856253169e-05,9.726890625000003e-07,0.131365,-0.0089069999999999,7.933464899999948e-05,0.017256763225,-0.0945576,-0.0153926,0.00894113971776,0.00023693213476,0.000891663,0.000191024,7.950629055689999e-07,3.6490168576000025e-08,-0.000823113,0.0,0.0,6.775150107689999e-07,-0.000327572,-5.194100000000001e-05,1.07303415184e-07,2.6978674810000012e-09,-0.6857309295659652,0.13700920058890384,1
111,0.0,0.0,0.0,0.0,0.0,0.0,-0.06775939630039667,0.016012439979803183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001982223241569912,0.000952964015550301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12154925005038161,-0.1317905115636598,0.7294203767742451,0.1805379910384807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.571175640446681,-3.220020249526394,0.0481536557,0.0228194283,-0.0100253711,-0.0395705141,-0.0560917904,-0.00804933,-0.0018942,6.479171344890001e-05,3.5879936400000017e-06,0.123777,-0.007588,5.7577744000000586e-05,0.015320745729,-0.0875656999999999,0.0069919,0.0076677518164899,4.888666561000052e-05,0.000690327,-0.000201336,4.76551366929e-07,4.0536184896e-08,-0.000823113,0.0,0.0,6.775150107689999e-07,-0.000302323,2.5248999999999968e-05,9.1399196329e-08,6.375120009999986e-10,-0.6078922774524963,0.10146227334463476,1
