,Q01,Q01_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
130,0.0,0.0,0.0,0.0,0.0,0.0,-0.037497556456819535,0.011633269027606771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006656272950498631,0.00034012961761965274,0.0,0.0,1.0667100858006409,0.06275348680845842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04453270094047207,-0.06255808281152532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1140753143232976e-08,1.1131121459977549e-07,0.0,0.0,0.0,0.0,0.0,0.0,-4.8326252483645975,1.0517782311171149,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,0.12076,-0.011806,0.000139381636,0.0145829775999999,0.129197,0.007638,5.8339044000000304e-05,0.016691864809,0.153941,0.020817,0.023697831481,0.000433347489,0.0061145,0.00019475,3.738711025e-05,3.7927562500000194e-08,-0.00281387,1.9379999999999828e-05,7.9178643769e-06,3.7558439999999345e-10,1.64146e-08,-9.24829854e-05,2.6943909316e-16,8.553102588496616e-09,3.3759946285079847,0.18753183336388476,1
131,0.0,0.0,0.0,0.0,0.0,0.0,-0.030271845729258035,0.010007890322684886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004309042592540738,0.000224002539575828,0.0,0.0,1.1000441262399316,0.03254024501335662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0793296864628671,-0.04294032995773535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025242946362721906,0.0012648054954645027,0.0,0.0,0.0,0.0,0.0,0.0,-4.211184715295291,0.8490049839459293,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,0.120446,-0.0003139999999999,9.859599999999676e-08,0.014507238916,0.214581,0.0853839999999999,0.0072904274559999,0.046045005561,0.1711359999999999,0.0171949999999999,0.0292875304959999,0.0002956680249999,0.00623797,0.0001234699999999,3.89122697209e-05,1.5244840899999916e-08,-0.00272533,8.853999999999979e-05,7.427423608900002e-06,7.839331599999965e-09,0.000216237,0.0002162205854,4.6758440169e-08,4.6751341550718686e-08,3.475587277980845,0.09330042924231602,1
132,0.0,0.0,0.0,0.0,0.0,0.0,-0.024122403747219585,0.0084414602430341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026243954647778143,0.00013854208387541704,0.0,0.0,1.1062936102590832,-0.01562656210985594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10225896910712656,-0.026943599385621346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005354149675928502,0.015061138180749322,0.0,0.0,0.0,0.0,0.0,0.0,-3.674889911136426,0.7883346527157381,0.0444001387999999,0.0107650212999999,-0.0278152538,-0.0536179588,-0.0547900339,0.110838,-0.0096079999999999,9.231366399999984e-05,0.012285062244,0.240359,0.025778,0.000664505284,0.057772448881,0.158372,-0.0127639999999999,0.025081690384,0.0001629196959999,0.00606105,-0.0001769199999999,3.67363271025e-05,3.1300686399999884e-08,-0.00296552,-0.0002401899999999,8.794308870400001e-06,5.7691236099999975e-08,1.08256e-05,-0.0002054114,1.1719361536e-10,4.219384324996001e-08,3.4906737557733565,-0.05709230032107631,1
133,0.0,0.0,0.0,0.0,0.0,0.0,-0.018986073617587574,0.0069935191240329195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014248324430315304,7.625038070343183e-05,0.0,0.0,1.0728784515682643,-0.07983243227373255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11560777558754709,-0.014150875798469333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028804974254755852,0.05210455231524074,0.0,0.0,0.0,0.0,0.0,0.0,-3.1149006539828847,0.8862790644955559,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044441999999,0.111002,0.0001639999999999,2.689599999999917e-08,0.0123214440039999,0.179605,-0.060754,0.003691048516,0.0322579560249999,0.1664119999999999,0.0080399999999999,0.0276929537439999,6.464159999999943e-05,0.00709128,0.00103023,5.02862520384e-05,1.0613738529000002e-06,-0.00301887,-5.334999999999975e-05,9.1135760769e-06,2.8462224999999732e-09,-7.232090000000001e-05,-8.314650000000001e-05,5.2303125768100005e-09,6.913340462250002e-09,3.381775119063238,-0.2578553940692233,1
134,0.0,0.0,0.0,0.0,0.0,0.0,-0.01476886253940502,0.005699173375867964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.771146936200913e-05,3.125632071498337e-05,0.0,0.0,0.9944853604495169,-0.1445929110136098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12137367727633117,-0.004133660067765571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08467748085492932,0.10537746598438766,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492229949441784,1.0666357676092024,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,0.110907,-9.500000000001174e-05,9.025000000002231e-09,0.0123003626489999,0.1222369999999999,-0.0573679999999999,0.003291087424,0.0149418841689999,0.141658,-0.0247539999999999,0.020066988964,0.0006127605159999,0.00637015,-0.00072113,4.05788110225e-05,5.200284769000005e-07,-0.0031226999999999,-0.0001038299999999,9.751255289999996e-06,1.0780668899999925e-08,-4.16963e-05,3.0624600000000005e-05,1.7385814336900002e-09,9.378661251600003e-10,3.132099789551885,-0.46048787641307104,1
135,0.0,0.0,0.0,0.0,0.0,0.0,-0.01136060218503697,0.004574070061805487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770882847071741,-0.1942114887124912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12128081182302311,0.0034942239337258977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774934627157168,0.15760873443581083,0.0,0.0,0.0,0.0,0.0,0.0,-1.6620363097682154,1.2272712334214195,0.0438193022,0.0089870223,-0.0301547777999999,-0.0548365465,-0.0532227084,0.120741,0.009834,9.670755600000048e-05,0.014578389081,0.168739,0.046502,0.002162436004,0.028472850121,0.17131,0.0296519999999999,0.0293471161,0.0008792411039999,0.00625148,-0.0001186699999999,3.90810021904e-05,1.4082568899999892e-08,-0.00311797,4.729999999999665e-06,9.7217369209e-06,2.2372899999996827e-11,2.21734e-05,6.38697e-05,4.9165966756e-10,4.0793385780900015e-09,2.7602776855568507,-0.6156848657958838,1
136,0.0,0.0,0.0,0.0,0.0,0.0,-0.008646221410401783,0.003619357903120014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345660149945523,-0.22066492684679717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11681287985930731,0.009069221408603926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005130472707718,0.19421444250052133,0.0,0.0,0.0,0.0,0.0,0.0,-0.7952233430794116,1.2996628011299145,0.0436232962,0.0083923118,-0.0309200904999999,-0.0551951809999999,-0.0526272988,0.121609,0.0008679999999999,7.534239999999651e-07,0.014788748881,0.248451,0.079712,0.006354002944,0.061727899401,0.195709,0.024399,0.038302012681,0.000595311201,0.00696825,0.0007167699999999,4.85565080625e-05,5.137592328999993e-07,-0.00294783,0.00017014,8.689701708899999e-06,2.8947619600000017e-08,-2.9478e-05,-5.1651400000000005e-05,8.689524839999998e-10,2.66786712196e-09,2.3098589275204,-0.698211638614191,1
137,0.0,0.0,0.0,0.0,0.0,0.0,-0.006475541166639908,0.0028050960067515537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829785808811294,-0.22409721815576727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10924245537644157,0.012890029004695514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44026135492272306,0.20907111995552033,0.0,0.0,0.0,0.0,0.0,0.0,0.0824844014016181,1.2650256748948585,0.0434261022,0.0077966871,-0.0316778247,-0.0555297655999999,-0.0519960603,0.115406,-0.006203,3.8477209e-05,0.0133185448359999,0.195437,-0.053014,0.002810484196,0.038195620969,0.127905,-0.067804,0.016359689025,0.004597382416,0.00569181,-0.0012764399999999,3.2396701076100005e-05,1.6292990735999985e-06,-0.00288321,6.461999999999961e-05,8.312899904100003e-06,4.1757443999999504e-09,-8.93724e-05,-5.98944e-05,7.98742588176e-09,3.5873391513599994e-09,1.8311446715471138,-0.7084097964093293,1
138,0.0,0.0,0.0,0.0,0.0,0.0,-0.004791427053536031,0.0021415457047176097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43613597363344436,-0.20970319227795783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09965049352942164,0.015232217976396716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582200192939074,0.20365972149699355,0.0,0.0,0.0,0.0,0.0,0.0,0.9024780255238989,1.142519541097973,0.0432277255999999,0.007200213,-0.0324277947,-0.0558401546,-0.0513294226999999,0.119235,0.0038289999999999,1.4661240999999992e-05,0.014216985225,0.129871,-0.0655659999999999,0.0042989003559999,0.016866476641,0.160808,0.032903,0.025859212864,0.001082607409,0.00584447,0.0001526599999999,3.41578295809e-05,2.330507559999993e-08,-0.00273055,0.00015266,7.4559033025e-06,2.3305075600000063e-08,-0.000221157,-0.0001317845999999,4.8910418649000006e-08,1.7367180797160002e-08,1.3675623347347063,-0.6626032783936598,1
139,0.0,0.0,0.0,0.0,0.0,0.0,-0.003503186136802442,0.0016114733255976528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30353534635801294,-0.18429736877624223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08893772592264268,0.016357600621798935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7145991174955277,0.18360608077311896,0.0,0.0,0.0,0.0,0.0,0.0,1.6175332283201438,0.9661439898318169,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,0.150514,0.031279,0.000978375841,0.022654464196,0.164674,0.0348029999999999,0.0012112488089999,0.027117526276,0.197156,0.0363479999999999,0.038870488336,0.0013211771039999,0.00627622,0.0004317499999999,3.93909374884e-05,1.864080624999999e-07,-0.0026037,0.0001268499999999,6.779253690000001e-06,1.6090922499999992e-08,-0.000642815,-0.000421658,4.13211124225e-07,1.77795468964e-07,0.9489637420862694,-0.5822075453519933,1
140,0.0,0.0,0.0,0.0,0.0,0.0,-0.002528606484907465,0.001194336502017581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1902230971381597,-0.1540203456581412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0778324667784916,0.016516549935942194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300456376765368,0.15545573024910764,0.0,0.0,0.0,0.0,0.0,0.0,2.204280238714011,0.7697137606055388,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917892999999,0.137379,-0.013135,0.000172528225,0.018872989641,0.288664,0.12399,0.0153735200999999,0.0833269048959999,0.15509,-0.0420659999999999,0.0240529081,0.0017695483559999,0.00566065,-0.00061557,3.20429584225e-05,3.7892642490000026e-07,-0.00259037,1.33300000000002e-05,6.7100167369e-06,1.7768890000000532e-10,-0.000608451,3.4364000000000046e-05,3.70212619401e-07,1.1808844960000035e-09,0.5912121459327252,-0.486531147124369,1
141,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017990021804775045,0.0008705950821411479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09770126352323022,-0.12333675067764314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06689913381198757,0.01594482681842566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252408951191926,0.1247245269361286,0.0,0.0,0.0,0.0,0.0,0.0,2.6593610937474765,0.5787734764085106,0.0426255538999999,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,0.126585,-0.0107939999999999,0.0001165104359999,0.0160237622249999,0.331626,0.042962,0.001845733444,0.109975803876,0.113484,-0.041606,0.0128786182559999,0.001731059236,0.00586268,0.00020203,3.43710167824e-05,4.081612090000025e-08,-0.00266716,-7.679000000000019e-05,7.1137424656e-06,5.896704100000029e-09,-0.000231791,0.00037666,5.3727067681e-08,1.4187275560000002e-07,0.2990262171308393,-0.3896188950287974,1
142,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012581960729354184,0.0006225544635730038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025137438989527215,-0.09493945914622048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05655017098193458,0.014857667788376298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999653766586835,0.09517498526294851,0.0,0.0,0.0,0.0,0.0,0.0,2.992789125713287,0.4086130519578533,0.0424225009999999,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,0.126584,-1.000000000001e-06,1.0000000000020005e-12,0.0160235090559999,0.19982,-0.131806,0.017372821636,0.0399280324,0.115616,0.002132,0.013367059456,4.545424000000097e-06,0.00605752,0.0001948399999999,3.669354855040001e-05,3.796262559999998e-08,-0.0031191,-0.00045194,9.72878481e-06,2.042497636000001e-07,-0.000103984,0.0001278069999999,1.0812672256000009e-08,1.633462924899999e-08,0.06977974810130556,-0.2999445598371487,1
143,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008610996562094284,0.00043478379871610004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02955774181406543,-0.07010706551072095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047062196449751244,0.013443732056982164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0558711061621417,0.06878197205448734,0.0,0.0,0.0,0.0,0.0,0.0,3.2214313268694115,0.2655588719158859,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,0.1265099999999999,-7.400000000001851e-05,5.476000000002738e-09,0.0160047800999999,0.156193,-0.043627,0.001903315129,0.0243962532489999,0.130107,0.0144909999999999,0.016927831449,0.0002099890809999,0.00594854,-0.0001089799999999,3.53851281316e-05,1.1876640399999966e-08,-0.00298796,0.00013114,8.9279049616e-06,1.7197699600000023e-08,-0.000186789,-8.280499999999996e-05,3.4890130521e-08,6.8566680249999945e-09,-0.10311071028731389,-0.22153059427800054,1
144,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005721313176478913,0.00029422903487125017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06895653053821854,-0.04918355318301697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03859572394051657,0.011860705777899818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0940353450457108,0.041072400930217474,0.0,0.0,0.0,0.0,0.0,0.0,3.3606238658107612,0.13745072211060516,0.0420129348,0.0036071772999999,-0.0367544121,-0.0571875517,-0.0466132777,0.126522,1.2000000000012e-05,1.4400000000028803e-10,0.0160078164839999,0.207269,0.051076,0.002608757776,0.042960438361,0.140653,0.010546,0.019783266409,0.000111218116,0.00594801,-5.300000000003219e-07,3.53788229601e-05,2.8090000000034124e-13,-0.00302345,-3.549e-05,9.1412499025e-06,1.2595401e-09,-0.000185996,7.930000000000176e-07,3.4594512015999986e-08,6.28849000000028e-13,-0.2277304348978278,-0.15538596088115988,1
145,0.0,0.0,0.0,0.0,0.0,0.0,-0.000363639211635244,0.00019012369170723342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09564883234754952,-0.031999278400987666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031216950624215836,0.01023341929719283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079883102789787,-0.002216087363291004,0.0,0.0,0.0,0.0,0.0,0.0,3.4059419886148987,-0.01292886822530369,0.0418064326,0.0030065815999999,-0.0374449981999999,-0.0573253817,-0.0457128626,0.119607,-0.006915,4.781722500000006e-05,0.014305834449,0.293847,0.0865779999999999,0.0074957500839999,0.0863460594089999,0.1401099999999999,-0.000543,0.0196308120999999,2.9484900000001704e-07,0.00627417,0.0003261599999999,3.93652091889e-05,1.0638034559999989e-07,-0.00297492,4.853000000000019e-05,8.850149006399999e-06,2.355160900000018e-09,-2.3433e-05,0.0001625629999999,5.49105489e-10,2.6426728968999992e-08,-0.3121150785411445,-0.10077798628224931,1
146,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021443328686740433,0.00011377936389971182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11201537919101781,-0.018166766011473007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02491984127204541,0.008654542858049006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0849850044081863,-0.06369824140893329,0.0,0.0,0.0,0.0,0.0,0.0,3.3358132880983593,-0.1948313737370034,0.0415987919,0.0024056584,-0.0381264066,-0.0574382337,-0.0447813261,0.117025,-0.0025819999999999,6.666723999999933e-06,0.013694850625,0.267993,-0.0258539999999999,0.0006684293159999,0.0718202480489999,0.100158,-0.0399519999999999,0.010031624964,0.0015961623039999,0.00617547,-9.870000000000018e-05,3.81364297209e-05,9.741690000000036e-09,-0.00313144,-0.00015652,9.8059164736e-06,2.4498510400000082e-08,-0.000142313,-0.00011888,2.0252989969e-08,1.41324544e-08,-0.36355835003782744,-0.056452719124503795,1
147,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001084835690677433,5.831705468366198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12015219514559458,-0.0072520771656165136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019646910034379333,0.00718740622461291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017244995920784,-0.12994420251803712,0.0,0.0,0.0,0.0,0.0,0.0,3.1388206910180205,-0.37832445893923766,0.0413900183,0.0018044731,-0.0387984702,-0.0575260585,-0.0438193022,0.12076,0.0037349999999999,1.3950224999999913e-05,0.0145829775999999,0.16953,-0.098463,0.009694962369,0.0287404208999999,0.100558,0.0003999999999999,0.010111911364,1.599999999999981e-07,0.00589579,-0.00027968,3.47603397241e-05,7.822090240000003e-08,-0.00308274,4.870000000000005e-05,9.5032859076e-06,2.371690000000004e-09,-0.000165037,-2.2724000000000008e-05,2.723721136900001e-08,5.163801760000002e-10,-0.38853000646732005,-0.021231529438321708,1
148,0.0,0.0,0.0,0.0,0.0,0.0,-3.380770380568059e-05,1.8381872387309174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12187289180973432,0.001147846287520582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015307518410751567,0.005870240910625823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081428764094359,-0.18426827576301502,0.0,0.0,0.0,0.0,0.0,0.0,2.828999815693925,-0.5250996796220458,0.0411801175999999,0.0012030913,-0.0394610244,-0.0575888179,-0.042827446,0.118085,-0.0026749999999999,7.155624999999983e-06,0.013944067225,0.186813,0.017283,0.000298702089,0.0348990969689999,0.114548,0.0139899999999999,0.013121244304,0.0001957200999999,0.00581348,-8.23099999999995e-05,3.37965497104e-05,6.774936099999918e-09,-0.00307708,5.6600000000002135e-06,9.4684213264e-06,3.2035600000002417e-11,-0.000317705,-0.0001526679999999,1.00936467025e-07,2.3307518223999995e-08,-0.3927679486721624,0.005922707420265139,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11873918377878917,0.007385534268367078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011793005861125562,0.004721111872017211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7701757018350147,-0.21653457604517895,0.0,0.0,0.0,0.0,0.0,0.0,2.4404657076627343,-0.6118226651797186,0.0409690953,0.0006015784,-0.0401139068,-0.0576264844,-0.0418064326,0.126494,0.008409,7.0711281e-05,0.016000732036,0.268235,0.081422,0.0066295420839999,0.071950015225,0.126145,0.011597,0.015912561025,0.000134490409,0.00614113,0.0003276499999999,3.77134776769e-05,1.0735452249999977e-07,-0.00303948,3.7600000000000047e-05,9.238438670399996e-06,1.4137600000000034e-09,-0.000256842,6.0862999999999976e-05,6.596781296400001e-08,3.7043047689999966e-09,-0.3813285962500414,0.02596952419794586,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11209271075460893,0.011770766948640137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008988432029901613,0.0037429106508296284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619367350124859,-0.2251440174929647,0.0,0.0,0.0,0.0,0.0,0.0,2.015726797776521,-0.6359106422240381,0.0407569573,-0.0,-0.0407569573,-0.0576390418,-0.0407569573,0.117303,-0.009191,8.447448100000009e-05,0.0137599938089999,0.286003,0.017768,0.000315701824,0.081797716009,0.105083,-0.021062,0.011042436889,0.000443607844,0.00616444,2.3310000000000344e-05,3.80003205136e-05,5.433561000000161e-10,-0.00306554,-2.6060000000000066e-05,9.3975354916e-06,6.791236000000028e-10,-0.000211818,4.502400000000004e-05,4.486686512399999e-08,2.027160576000003e-09,-0.3586440427067676,0.039861198029756816,1
