,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00511973903355366,0.01454942427616349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006325378675363866,0.0027471226591189286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7226705409795724,-0.22173127988207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10088398030696842,0.015019196758376277,0.0,0.0,0.5353697863074528,-0.11635339441695693,-0.5192121581814576,-0.3062290890127321,0.0557266029,0.0501161942,0.0411801175999999,0.0295113633999999,0.0158842603,7.237109999999998e-05,0.0001294421,1.6755257252409998e-08,5.2375761152099994e-09,0.0677057,-0.0352782999999999,0.0012445584508899,0.00458406181249,-0.00134571,0.01136649,0.0001291970949201,1.8109354041e-06,-0.00012838,-9.767779999999998e-05,1.6481424399999997e-08,9.540952612839996e-09,6.91702e-05,-0.0001153188,1.329842563344e-08,4.78451656804e-09,0.000299206,-2.293e-05,5.257848999999998e-10,8.952423043600002e-08,1.5598512216678073,-0.4663159653403739,1
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02802923459592231,0.051123310207522144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004675983719975012,0.0020949092491958816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710050047497952,-0.22351930394439365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09026450354576245,0.016277924166279174,0.0,0.0,0.45982866766727987,-0.10682005512694277,-0.9749412012510553,-0.999507064651321,0.0556490044,0.0498163076,0.0405437093,0.0284714983,0.0144332814,8.0548e-05,8.17690000000002e-06,6.686169361000033e-11,6.487980304e-09,0.0505282,-0.0171775,0.00029506650625,0.0025530989952399,0.0139544,0.01530011,0.0002340933660121,0.0001947252793599,0.000145377,0.000273757,2.1134472129e-08,7.494289504900001e-08,7.19573e-05,2.7870999999999923e-06,7.767926409999956e-12,5.177853023289999e-09,0.000174614,-0.0001245919999999,1.5523166463999993e-08,3.0490048996000015e-08,1.2587238454535536,-0.4159949896193545,1
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08314433071279634,0.1042256679650681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034154358958155377,0.00157453679494811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4250066903542973,-0.20800122221733205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07917351518921371,0.016540672526421663,0.0,0.0,0.39710632181091526,-0.08194121340734245,-2.04710213811095,-2.0198873182365,0.0555698903,0.0495109944,0.0398973639,0.0274192274,0.0129724761,6.70604e-05,-1.3487600000000004e-05,1.8191535376000008e-10,4.4970972481600005e-09,0.0908498,0.0403216,0.00162583142656,0.00825368616004,-0.00136609,-0.01532049,0.0002347174138401,1.8662018881e-06,-3.07022e-05,-0.0001760791999999,9.4262508484e-10,3.100388467264e-08,0.000208624,0.0001366667,1.867778688889001e-08,4.3523973376000024e-08,0.000235239,6.0625e-05,3.675390625e-09,5.5337387121e-08,1.0180964654123463,-0.30305884021242513,1
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17523186958510684,0.15665087350816362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024626183974732715,0.0011654995069943826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938054470375765,-0.18200358239250092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06819466538163327,0.01604525267360548,0.0,0.0,0.3539765084612411,-0.05136423000461872,-3.831630832847219,-3.031056843295351,0.0554892628,0.0492002877,0.0392412397,0.0263550094,0.0115028392,0.000500001,0.0004329405999999,1.8743756312836e-07,2.5000100000100004e-07,0.103666,0.0128162,0.0001642549824399,0.010746639556,0.00284428,0.00421037,1.77272155369e-05,8.089928718399997e-06,-0.000218151,-0.0001874488,4.7589858801e-08,3.5137052621439985e-08,0.00021211,3.485999999999973e-06,1.2152195999999812e-11,4.49906521e-08,0.000339909,0.00010467,1.09558089e-08,1.15538128281e-07,0.8651130601004102,-0.16793226001747177,1
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29775090173822066,0.19367212223066294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017498815258562422,0.0008483791909041202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18212557897322554,-0.1515557179961146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05775796750364956,0.01500971757589952,0.0,0.0,0.33091213939167635,-0.02345256046740389,-6.203427475811662,-3.745095747817736,0.0554071242,0.0488842215,0.0385754975,0.0252793077999999,0.0100253711,-0.0057071,-0.006207101,3.8528102824201005e-05,3.257099041000001e-05,0.0662118,-0.0374542,0.00140281709764,0.00438400245924,0.0127587,0.00991442,9.82957239364e-05,0.0001627844256899,-0.000344751,-0.0001266,1.1885325200099999e-07,1.602756e-08,6.123020000000001e-05,-0.0001508797999999,2.276471404804e-08,3.7491373920400006e-09,0.000361901,2.199199999999997e-05,4.836480639999989e-10,1.30972333801e-07,0.8005059506600607,-0.04565652306821202,1
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43730527877877556,0.2089839186750297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001221982753323515,0.0006056502279979653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09123960799765796,-0.1209766276457743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04815544695105156,0.01362621222117228,0.0,0.0,0.3241541372551766,-0.002699480001653988,-8.90326332686183,-4.038472615466199,0.0553234766,0.0485628300999999,0.0379003006,0.0241925915,0.0085410777,2.86342e-05,0.0057357342,3.289864681304964e-05,8.1991740964e-10,0.0662296,1.7799999999998373e-05,3.1683999999994206e-10,0.00438635991616,0.0118747,-0.0008839999999999,7.814559999999958e-07,0.00014100850009,-3.07022e-05,0.0003140488,9.4262508484e-10,9.862664878144e-08,0.000132615,7.138479999999998e-05,5.095789671039997e-09,1.7586738225e-08,0.00018428,-0.000177621,3.1549219640999985e-08,3.39591184e-08,0.8072665928631536,0.04489300526143332,1
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793312113111944,0.20394236075164707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008346460357718824,0.0004220693825182587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02017957692781926,-0.09283069187012748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03956050014541848,0.012056314390847514,0.0,0.0,0.3283498662079392,0.010014699151667484,-11.648791158797223,-3.9371904407784024,0.0552383224,0.0482361485,0.0372158143,0.0230953339,0.0070509693999999,-0.00377648,-0.0038051141999999,1.4478894075041642e-05,1.42618011904e-05,0.100313,0.0340834,0.00116167815556,0.0100626979689999,0.00189319,-0.00998151,9.963054188010004e-05,3.5841683761000007e-06,0.000476301,0.0005070032,2.2686264260100006e-07,2.5705224481024e-07,0.000110906,-2.170899999999999e-05,4.712806809999995e-10,1.2300140836e-08,0.000466466,0.000282186,7.962893859599998e-08,2.17590529156e-07,0.8617059697892532,0.10000517305987812,1
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7120175387841304,0.18412389803229118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005529752599229001,0.00028476930854243166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03320611552658734,-0.06830486173064812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03204952648877285,0.010428831765578473,0.0,0.0,0.3384769250321363,0.015995581207406354,-14.211048690753074,-3.5495976488817353,0.0551516638,0.0479042124,0.0365222065,0.0219880131,0.0055560609,0.000145901,0.003922381,1.5385072709160998e-05,2.1287101801e-08,0.1198089999999999,0.0194959999999999,0.0003800940159999,0.0143541964809999,-0.00365089,-0.00554408,3.07368230464e-05,1.33289977921e-05,0.000351621,-0.00012468,1.23637327641e-07,1.55451024e-08,0.000216806,0.0001059,1.121481e-08,4.7004841636e-08,0.00040371,-6.275599999999998e-05,3.938315535999996e-09,1.629817641e-07,0.9415734068756481,0.12524554568571938,1
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8278603041058583,0.15607954849041245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003498826698820712,0.00018315707893235553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07150442831206578,-0.04768847535419273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02562406801280903,0.008840202909356425,0.0,0.0,0.35076542595509014,0.017336039564512646,-16.44478865464978,-3.0030475241730965,0.0550635032,0.0475670579999999,0.0358196472,0.0208711116,0.0040573697,0.00014927,3.369000000000001e-06,1.1350161000000007e-11,2.22815329e-08,0.0676993,-0.0521096999999999,0.0027154208340899,0.0045831952204899,-0.00239631,0.00125458,1.5739709764e-06,5.7423016161e-06,-0.0001934,-0.000545021,3.7403560000000014e-08,2.970478904410001e-07,-0.0,-0.000216806,4.7004841636e-08,0.0,0.000252927,-0.0001507829999999,2.2735513088999998e-08,6.3972067329e-08,1.0300095989787832,0.12961948213406926,1
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9234846306766097,0.12535731706633577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020463252189529247,0.00010869802781244765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0972944321324095,-0.030785571442288263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020231820641452375,0.007357095154731568,0.0,0.0,0.3628531164421768,0.016013028962070568,-18.285009186439048,-2.4053365026271583,0.0549738430999999,0.0472247217999999,0.0351083085,0.0197451161,0.0025559163,-0.00512579,-0.00527506,2.78262580036e-05,2.62737231241e-05,0.0677603,6.100000000000549e-05,3.7210000000006707e-09,0.00459145825609,0.0103693,0.01276561,0.0001629607986721,0.00010752238249,0.000231527,0.0004249269999999,5.3604751729000004e-08,1.80562955329e-07,8.09234e-05,8.09234e-05,6.54859666756e-09,6.54859666756e-09,0.000249842,-3.085000000000002e-06,9.517225000000012e-12,6.2421024964e-08,1.1162708636311063,0.1217439453144432,1
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986197362080184,0.09575718064888124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001015539005179543,5.464443468427025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11293560878087444,-0.017200198784696474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015785278135573465,0.006020514983728739,0.0,0.0,0.37352982017836506,0.013490448953104146,-19.7269820206934,-1.8302037420077173,0.0548826858,0.0468772413,0.0343883648,0.0186105170999999,0.0010527228,-0.00547179,-0.0003459999999999,1.1971599999999996e-07,2.99404858041e-05,0.100712,0.0329516999999999,0.0010858145328899,0.010142906944,-0.00531278,-0.01568208,0.0002459276331264,2.8225631328399997e-05,5.5133e-05,-0.000176394,3.039647689e-09,3.1114843236000006e-08,0.000156738,7.581459999999999e-05,5.7478535731599984e-09,2.4566800644e-08,0.000210947,-3.8895e-05,1.512821025e-09,4.4498636809000007e-08,1.1946902390245442,0.10811195369079277,1
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0548918431412466,0.06929899185333861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8943511526156265e-05,1.575024590206969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12050088206480289,-0.006499024938377315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012177265150102139,0.004850692773571016,0.0,0.0,0.3823510776058622,0.01063339156055364,-20.80274759401893,-1.3167274726480278,0.0547900339,0.0465246542999999,0.0336599926,0.0174678092,-0.0004511874,0.000140765,0.005612555,3.1500773628025e-05,1.9814785225e-08,0.114663,0.013951,0.000194630401,0.013147603569,-0.0112868,-0.00597402,3.56889149604e-05,0.00012739185424,-1.23428e-05,-6.74758e-05,1.5234471184e-10,4.5529835856400015e-09,0.000190349,3.3611000000000014e-05,1.129699321000001e-09,3.6232741801e-08,0.000213201,2.2539999999999817e-06,5.080515999999919e-12,4.5454666401e-08,1.2630467736856803,0.09267938073435981,1
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934519623033079,0.04175888311642741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12178263747955494,0.0017171916326081164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.182261961261235e-06,6.291796324322658e-05,0.0,0.0,-0.009293087007024027,0.003852096476452441,0.0,0.0,0.38876523628861964,0.005959836921449561,-21.534354199064985,-0.7820197647133644,0.0546958898,0.0461669991999999,0.0329233704,0.0163174901,-0.0019547904,-0.00340088,-0.003541645,1.2543249306025e-05,1.15659847744e-05,0.0737528,-0.0409102,0.00167364446404,0.00543947550784,0.00326877,0.01455557,0.0002118646180249,1.06848573129e-05,-0.000260382,-0.0002480392,6.779878592400001e-08,6.152344473664004e-08,9.49409e-05,-9.54081e-05,9.10270554561e-09,9.01377449281e-09,0.000207871,-5.330000000000006e-06,2.840890000000005e-11,4.321035264099999e-08,1.3190874702021684,0.07029744618865165,1
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108030811423447,-0.001112605544543433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11832406065525217,0.0077971115223848305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012671739148321906,0.004809803976607603,0.0,0.0,-0.0069910077082261405,0.003002471218205833,0.0,0.0,0.38869944307539656,-0.00857350768348416,-21.795817202590793,0.06415188917651375,0.0546002562,0.0458043149,0.0321786788,0.015160061,-0.0034570626,0.00015038,0.00355126,1.2611447587599996e-05,2.2614144400000003e-08,0.0532473,-0.0205055,0.00042047553025,0.00283527495729,-0.000345475,-0.003614245,1.3062766920024997e-05,1.1935297562499997e-07,-0.0001697829999999,9.059900000000005e-05,2.8826267089e-08,8.208178801000009e-09,-0.0,-9.49409e-05,9.01377449281e-09,0.0,0.000192853,-1.5017999999999994e-05,2.2554032399999998e-10,3.7192279609e-08,1.35299034167532,0.03104111226818786,1
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859038317733307,-0.06231860719986046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11145045468743803,0.012047766623383128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012434254092802272,0.028482616931875177,0.0,0.0,-0.005188510207398528,0.0023007695403471458,0.0,0.0,0.3712684468936295,-0.04287667107619097,-21.317494082527396,1.315514580602297,0.0545031355999999,0.0454366409999999,0.0314261002,0.0139960263999999,-0.0049569812,-0.00527114,-0.00542152,2.93928791104e-05,2.77849168996e-05,0.0995672,0.0463199,0.00214553313601,0.00991362731584,0.0005638069999999,0.000909282,8.26793755524e-07,3.178783332489999e-07,-0.000330136,-0.000160353,1.08989778496e-07,2.5713084609e-08,0.000211947,0.000211947,4.4921530809e-08,4.4921530809e-08,0.00016875,-2.4102999999999983e-05,5.80954608999999e-10,2.84765625e-08,1.362279560950914,0.002638600778268472,1
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019093167657089,-0.12864610217569986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10229135277382392,0.014749570491158864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04881513243819618,0.07446950034799876,0.0,0.0,-0.003805589598143025,0.0017379055793622009,0.0,0.0,0.32328089550247713,-0.093976823964858,-19.90590797801812,2.7216637034180455,0.0544045307,0.0450640175,0.0306658191,0.0128258934,-0.0064535251,-0.00593119,-0.00066005,4.356660025000007e-07,3.5179014816100003e-05,0.1302299999999999,0.0306627999999999,0.0009402073038399,0.0169598528999999,0.000564129,3.220000000000827e-07,1.0368400000005323e-13,3.18241528641e-07,-0.000256717,7.341899999999997e-05,6.5903618089e-08,5.390349560999994e-09,0.000308346,9.639899999999996e-05,9.292767200999996e-09,9.5077255716e-08,0.00027715,0.0001083999999999,1.1750559999999996e-08,7.68121225e-08,1.3665574463223005,0.012587048691876943,1
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107416085305062,-0.18334957459163453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09179363766709726,0.016167422516524806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12108817003742292,0.12948858313881095,0.0,0.0,-0.00275642348264057,0.0012932797869290164,0.0,0.0,0.23866099444232053,-0.14713681018788696,-17.596363338493674,3.922539687998041,0.0543044441999999,0.044686485,0.0298980218,0.0116501718999999,-0.0079456754,1.80608e-05,0.0059492508,3.539358508130064e-05,3.2619249663999996e-10,0.0900342999999999,-0.0401957,0.00161569429849,0.0081061751764899,0.000616,5.187099999999999e-05,2.690600640999999e-09,3.79456e-07,-0.0007529509999999,-0.0004962339999999,5.669352084009996e-07,2.462481827559997e-07,0.00016519,-0.0001431559999999,2.0493640335999993e-08,2.728773610000001e-08,0.00020599,-7.115999999999999e-05,5.063745599999997e-09,4.24318801e-08,1.3919285880060237,0.05672994504969765,1
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7732110531923466,-0.21611432202547712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08072982349785186,0.01655480557752484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22854370700129406,0.17618903671779748,0.0,0.0,-0.0019688761077063127,0.0009469894244320652,0.0,0.0,0.12200894404235584,-0.1874993267154406,-14.632285832956063,4.674119970236244,0.0542028787,0.0443040846,0.0291228966999999,0.010469374,-0.0094324163,-0.00675631,-0.0067743708,4.589209973589264e-05,4.56477248161e-05,0.0673394,-0.0226948999999999,0.0005150584860099,0.0045345947923599,0.0293697,0.0287537,0.00082677526369,0.00086257927809,-0.000425105,0.0003278459999999,1.80714261025e-07,1.0748299971599986e-07,2.8174400000000004e-24,-0.00016519,2.728773610000001e-08,7.937968153599998e-48,0.000192168,-1.3822000000000006e-05,1.9104768400000009e-10,3.6928540224e-08,1.4532554491598306,0.1124639755287422,1
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225090978541583,-0.2251828175468512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06970605457253956,0.016151797693590257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607551077841025,0.20347435842633382,0.0,0.0,-0.0013836360320785696,0.0006808036341510198,0.0,0.0,-0.014538756550250788,-0.20733811172698358,-11.352066660882294,4.915072963245687,0.0540998371,0.0439168579999999,0.0283406335,0.0092840145,-0.0109127355,8.940879999999997e-05,0.0068457188,4.686386588867344e-05,7.993933517439994e-09,0.0989969,0.0316575,0.00100219730625,0.00980038620961,0.013895,-0.0154747,0.00023946634009,0.000193071025,-0.000503585,-7.847999999999998e-05,2.53597852225e-07,6.1591103999999954e-09,0.000212565,0.000212565,4.5183879225e-08,4.5183879225e-08,0.000240137,4.7969e-05,2.301024961e-09,5.7665778769000014e-08,1.5496613583862142,0.1583989101563226,1
