,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
110,0.0,0.0,0.0,0.0,0.0,0.0,0.6892731706116482,0.1884730197791936,0.0,0.0,0.14139699428752528,-0.13852980804052017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016774759768587975,0.0008155254612417762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07231778612414634,0.016308176322945175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35607087467345944,0.008796371434907005,-21.386064710026414,-11.60787159473872,0.0483183129,0.0233706105,-0.0091355495,-0.0386871156,-0.0557266029,-0.0437417,0.0007898,0.0019133363188899,6.237840400000113e-07,-0.145779,-0.019009,0.021251516841,0.0003613420809999,0.101278,-0.0105809999999999,0.0102572332839999,0.0001119575609999,0.00262655,0.00014692,6.8987649025e-06,2.158548640000001e-08,-0.000402675,0.000224142,1.6214715562500002e-07,5.023963616399999e-08,0.000240114,-0.000482409,5.7654732996000006e-08,2.3271844328099998e-07,-0.4633909497384321,-0.4235776463031116,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.8084978921570336,0.16145219530681842,0.0,0.0,0.059053956111001095,-0.10875169768557276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011686529533232457,0.0005806812516462431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061633855988346295,0.015453484030831847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3634148582357332,0.010275525668695086,-28.480008054656196,-9.45291826595936,0.0481536557,0.0228194283,-0.0100253711,-0.0395705141,-0.0560917904,-0.0379497,0.0057919999999999,0.0014401797300899,3.3547263999999984e-05,-0.122433,0.023346,0.0149898394889999,0.000545035716,0.108022,0.006744,0.0116687524839999,4.548153600000019e-05,0.00305827,0.00043172,9.3530153929e-06,1.863821584e-07,-5.41509e-05,0.0003485241,2.93231997081e-09,1.2146904828081e-07,0.000305454,6.534000000000002e-05,9.330214611600002e-08,4.269315600000003e-09,-0.7251645096883711,-0.35386100219120054,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.9078465739820021,0.1308777377768555,0.0,0.0,-0.004274238413626555,-0.08204573862183197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007957235636006458,0.0004033099951755255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051688352579185616,0.014181290189987601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37084644986378157,0.009552490673699614,-34.114820462539804,-7.3261052000434805,0.0479876871,0.0222657604,-0.0109127355,-0.0404366709,-0.0564187903,-0.0440575,-0.0061078,0.00194106330625,3.730522084000005e-05,-0.0958526,0.0265803999999999,0.00918772092676,0.0007065176641599,0.1389109999999999,0.0308889999999999,0.019296265921,0.0009541303209999,0.00404618,0.0009879099999999,1.63715725924e-05,9.759661680999996e-07,-0.000251959,-0.0001978081,6.348333768099999e-08,3.912804442561e-08,0.000363551,5.809699999999996e-05,1.32169329601e-07,3.375261408999995e-09,-0.9388172891875389,-0.28305657948067,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.9865807094145573,0.10087636035758625,0.0,0.0,-0.050994609538332895,-0.05916449531746438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005248139115494767,0.0002708266012608007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04269723463706729,0.012665177076808285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37733375388492013,0.007779496034008059,-38.37818562467141,-5.393344760573244,0.0478204116,0.021709667,-0.0117974252,-0.0412852085,-0.05670738,-0.0467004,-0.0026429,0.00218092736016,6.984920410000019e-06,-0.147649,-0.0517963999999999,0.021800227201,0.0026828670529599,0.101843,-0.0370679999999999,0.0103719966489999,0.0013740366239999,0.00300288,-0.0010433,9.0172882944e-06,1.08847489e-06,-0.000225925,2.6034e-05,5.1042105625e-08,6.77769156e-10,0.000240115,-0.000123436,5.7655213225e-08,1.5236446095999996e-08,-1.1061014250395231,-0.21716385283247194,1
114,0.0,0.0,0.0,0.0,0.0,0.0,1.0460752591726408,0.07381495445550423,0.0,0.0,-0.08372943031182975,-0.04014991139712072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003296754941523442,0.00017289907439743414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0347710972994578,0.011046479155524048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38248799332465816,0.005736238430251689,-41.434688981560164,-3.7312137510631764,0.0476518338,0.0211512086,-0.0126792234,-0.0421157571,-0.0569573632,-0.0343907,0.0123097,0.0011827202464899,0.00015152871409,-0.135546,0.0121029999999999,0.018372718116,0.0001464826089999,0.0993079,-0.0025350999999999,0.00986205900241,6.426732009999992e-06,0.00298591,-1.6969999999999832e-05,8.915658528100001e-06,2.8798089999999426e-10,-0.000248475,-2.255000000000001e-05,6.1739825625e-08,5.085025000000001e-10,0.000240114,-9.999999999886402e-10,5.7654732996000006e-08,9.999999999772805e-19,-1.2316619071583728,-0.15922741977064664,1
115,0.0,0.0,0.0,0.0,0.0,0.0,1.087973789677771,0.04744035454267403,0.0,0.0,-0.10498099833165225,-0.024694798164261966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019024714581386779,0.00010122295012009268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027937326559937865,0.009433720042520435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38601178317507556,0.002622073187784464,-43.4489226396956,-2.2433857407329243,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,-0.030562,0.0038286999999999,0.000934035844,1.4658943689999978e-05,-0.122677,0.012869,0.015049646329,0.000165611161,0.106879,0.0075711,0.011423120641,5.732155521000017e-05,0.00315948,0.00017357,9.9823138704e-06,3.0126544900000024e-08,-0.000237422,1.1052999999999987e-05,5.636920608400001e-08,1.221688089999998e-10,0.000240114,0.0,5.7654732996000006e-08,0.0,-1.3204621640459595,-0.10649337690113586,1
116,1.2825660240839888e-06,1.1387290462820979e-05,0.0,0.0,0.0,0.0,1.1077456377669792,0.008116232836767132,0.0,0.0,-0.1169908826425884,-0.012373781890172584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.139016392241903e-05,4.924644369574048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022161709923253874,0.007904447802557354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38535031152446836,-0.0065634347186989015,-44.35782353279983,-0.4362746242127814,0.0473107896,0.0200274408,-0.0144332814,-0.0437214479999999,-0.0573408553,-0.0410199,-0.0104579,0.0016826321960099,0.0001093676724099,-0.144697,-0.02202,0.020937221809,0.0004848803999999,0.0768825,-0.0299964999999999,0.00591091880625,0.0008997900122499,0.00278622,-0.00037326,7.7630218884e-06,1.3932302760000018e-07,9.57249e-05,0.0003331469,9.16325648001e-09,1.1098685697961e-07,0.000231263,-8.851000000000014e-06,5.3482575169e-08,7.834020100000025e-11,-1.370173418388429,-0.042946752463007276,1
117,0.0007017302991256136,0.00296734936874372,0.0,0.0,0.0,0.0,1.093073758215483,-0.05043952936041162,0.0,0.0,-0.12171104519642524,-0.0027631112677930923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1814239373036903e-05,1.1885519253651242e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017368093712320013,0.006508859331155875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37537104447475383,-0.022949850208112785,-43.80744446206159,1.9585914669187852,0.0471383325,0.0194622537,-0.0153051112999999,-0.0444958907,-0.0574741032,-0.0309906,0.0100292999999999,0.0009604172883599,0.0001005868584899,-0.144735,-3.800000000001025e-05,0.020948220225,1.4440000000007788e-09,0.0707843,-0.0060981999999999,0.00501041712649,3.7188043239999984e-05,0.00269809,-8.812999999999963e-05,7.279689648100001e-06,7.766896899999935e-09,1.59867e-07,-9.5565033e-05,2.5557457689000004e-14,9.132675532291089e-09,4.89428e-05,-0.0001823202,2.39539767184e-09,3.324065532804e-08,-1.3708105124532397,0.03248558001796556,1
118,0.009021327352425496,0.022417207508714274,0.0,0.0,0.0,0.0,1.0343907183365952,-0.11715682598921076,0.0,0.0,-0.12082491320124054,0.004515163672526692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013455152844209487,0.005274474520270143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35437964521054843,-0.03717606505693585,-41.46102962072643,4.717131969340714,0.0469645917,0.0188949465,-0.0161731899,-0.0452509454,-0.0575682224,-0.0305515999999999,0.000439,0.0009334002625599,1.927210000000047e-07,-0.0879319,0.0568031,0.0077320190376099,0.00322659216961,0.109866,0.0390817,0.012070537956,0.0015273792748899,0.00331952,0.0006214299999999,1.10192130304e-05,3.861752448999996e-07,-1.06883e-05,-1.0848167e-05,1.1423975688999998e-10,1.176827272598889e-10,0.000277978,0.0002290352,7.727176848400001e-08,5.245712283904e-08,-1.3291647744041268,0.07705145764298933,1
119,0.03981043532007828,0.06502527270002963,0.0,0.0,0.0,0.0,0.9327880262835644,-0.17496216172212928,0.0,0.0,-0.11578070386919391,0.009790431320994103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010309830253961077,0.004211167329212816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32775030305914393,-0.04022883135797702,-37.257681942495005,7.333168245015727,0.0467895718,0.018325581,-0.0170373046,-0.0459862832,-0.057623149,-0.0466544,-0.0161028,0.00217663303936,0.00025930016784,-0.117866,-0.0299341,0.013892393956,0.00089605034281,0.0737666,-0.0360994,0.00544151127556,0.00130316668036,0.00292209,-0.0003974299999999,8.5386099681e-06,1.579506048999999e-07,-5.33437e-05,-4.265540000000001e-05,2.84555032969e-09,1.8194831491600005e-09,0.000308201,3.022299999999996e-05,9.498785640099999e-08,9.134297289999971e-10,-1.2819062274051407,0.056553637765908146,1
120,0.10534330842572515,0.11976515884810947,0.0,0.0,0.0,0.0,0.7993470056893812,-0.21202517217246855,0.0,0.0,-0.107819303666298,0.013356789948827797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007805209524163082,0.0033093100276774365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303704884870905,-0.03169585818845832,-31.49922517014663,9.294724187654323,0.0466132777,0.0177542192,-0.0178972434,-0.0467015838,-0.0576388455999999,-0.0448573,0.0017971,0.00201217736329,3.22956841000001e-06,-0.0771763999999999,0.0406896,0.00595619671696,0.00165564354816,0.128764,0.0549974,0.016580167696,0.00302471400676,0.00376147,0.0008393799999999,1.4148656560899997e-05,7.045587843999995e-07,0.000258592,0.0003119357,6.686982246400003e-08,9.730388093449e-08,0.000452895,0.000144694,2.05113881025e-07,2.0936353636000002e-08,-1.2711564173801444,-0.01748702651627954,1
121,0.20703395470990893,0.16903109754727086,0.0,0.0,0.0,0.0,0.6498404781123729,-0.22516168881001172,0.0,0.0,-0.09799224273234339,0.015487167054212582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058181266944075825,0.002549635929820781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28821715046773166,-0.01687162013132008,-24.75478736267526,10.318525920368895,0.0464357142,0.0171809234,-0.0187527956,-0.0473965353,-0.0576153013,-0.0390839,0.0057734,0.0015275512392099,3.333214756000006e-05,-0.0857198,-0.0085434,0.0073478841120399,7.298968356000011e-05,0.149355,0.0205909999999999,0.0223069160249999,0.0004239892809999,0.00425815,0.0004966799999999,1.81318414225e-05,2.4669102239999976e-07,-0.000154721,-0.000413313,2.3938587841e-08,1.70827635969e-07,0.000667075,0.00021418,4.449890556250001e-07,4.5873072400000026e-08,-1.3197529730437827,-0.10885977798659391,1
122,0.3358311712891565,0.2002163468725325,0.0,0.0,0.0,0.0,0.4994635982615385,-0.21780117229214807,0.0,0.0,-0.08717219149021878,0.016441561899640335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004286819483667381,0.0019364977513587742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2832252289499707,-0.0016751651263364803,-17.67807022615603,10.402659652022864,0.046256886,0.016605756,-0.0196037516,-0.0480708351,-0.0575525323,-0.0462774,-0.0071935,0.00214159775076,5.174644225000008e-05,-0.130875,-0.0451551999999999,0.0171282656249999,0.0020389920870399,0.124311,-0.025044,0.0154532247209999,0.0006272019359999,0.00340167,-0.0008564799999999,1.15713587889e-05,7.335579903999995e-07,-8.42273e-05,7.04937e-05,7.09423806529e-09,4.96936173969e-09,0.000428513,-0.000238562,1.8362339116900006e-07,5.6911827844000015e-08,-1.4260301395307313,-0.1850131502342178,1
123,0.4774818148271902,0.2094298996592348,0.0,0.0,0.0,0.0,0.35972312953443786,-0.1964092046520452,0.0,0.0,-0.076060624611002,0.016468330038363233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031202038274286466,0.0014494043343711899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2873792472986277,0.010115893928034872,-10.840767357372156,9.739363672456088,0.0460767981,0.0160287797,-0.0204499027,-0.0487241892,-0.0574505814,-0.039091,0.0071864,0.001528106281,5.1644344960000034e-05,-0.120436,0.010439,0.0145048300959999,0.000108972721,0.105577,-0.0187339999999999,0.011146502929,0.0003509627559999,0.00318594,-0.0002157299999999,1.01502136836e-05,4.653943289999997e-08,-0.000154721,-7.04937e-05,2.3938587841e-08,4.96936173969e-09,0.000345584,-8.292900000000002e-05,1.19428301056e-07,6.877219041000006e-09,-1.5722591776136143,-0.22941562738100604,1
124,0.6179047115130357,0.1995871050014077,0.0,0.0,0.0,0.0,0.23755424808615583,-0.16761694999959717,0.0,0.0,-0.06519675516641714,0.01580037959404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002241014663671698,0.0010680447164902141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2977489608270852,0.01720853137670264,-4.648515997742664,8.59698923018598,0.0458954553,0.0154500573,-0.0212910416,-0.0493563130999999,-0.0573095178,-0.0335842,0.0055067999999999,0.00112789848964,3.0324846239999983e-05,-0.100925,0.0195109999999999,0.010185855625,0.0003806791209999,0.120106,0.0145289999999999,0.0144254512359999,0.0002110918409999,0.00341853,0.00023259,1.16863473609e-05,5.4098108099999976e-08,3.20139e-05,0.0001867349,1.0248897932100002e-09,3.486992287801e-08,0.000401512,5.592799999999996e-05,1.61211886144e-07,3.127941183999995e-09,-1.7356192274084181,-0.24063699430536256,1
125,0.7464314479703248,0.17681801558357071,0.0,0.0,0.0,0.0,0.13587424810738277,-0.13668092655271627,0.0,0.0,-0.05497012251600039,0.014649078191566849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015852119009180494,0.0007734706371334125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112415975237139,0.02002182024553577,0.6732391708336827,7.229110802100971,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,-0.0396991,-0.0061149,0.00157601854081,3.739200200999999e-05,-0.0972789,0.0036460999999999,0.0094631843852099,1.3294045209999996e-05,0.108824,-0.0112819999999999,0.011842662976,0.0001272835239999,0.00325754,-0.0001609899999999,1.06115668516e-05,2.591778009999992e-08,-8.668e-05,-0.0001186938999999,7.5134224e-09,1.4088241897210002e-08,0.000215868,-0.000185644,4.6598993424000004e-08,3.446369473599998e-08,-1.8961247872085591,-0.22607508986597571,1
126,0.8567864796926997,0.1475325349623076,0.0,0.0,0.0,0.0,0.05473109791574701,-0.10704716555949677,0.0,0.0,-0.045637385229244765,0.013198368997307666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001100785226921886,0.0005487723088468012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253930629090269,0.019747073112262942,5.049098962168117,5.828630644331126,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,-0.0453836,-0.0056845,0.00205967114896,3.2313540250000024e-05,-0.076285,0.0209939,0.005819401225,0.0004407438372099,0.135932,0.0271079999999999,0.018477508624,0.0007348436639999,0.0041061,0.00084856,1.6860057210000007e-05,7.200540736000007e-07,-7.56431e-05,1.1036900000000004e-05,5.72187857761e-09,1.2181316161000003e-10,0.000434135,0.000218267,1.88473198225e-07,4.764048328899999e-08,-2.0401678956489686,-0.19588156795080186,1
127,0.946586418887092,0.116820060487545,0.0,0.0,0.0,0.0,-0.00752616240380792,-0.08055908504032727,0.0,0.0,-0.03734248728338856,0.011600742538546687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007462522029596554,0.00037937373609932116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3386105710768106,0.017668029177160424,8.507241943880551,4.518104132911633,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,-0.0365485,0.0088350999999999,0.00133579285225,7.805899200999997e-05,-0.077181,-0.0008959999999999,0.005956906761,8.028159999999894e-07,0.113362,-0.02257,0.0128509430439999,0.0005094049,0.0033601,-0.000746,1.129027201e-05,5.56516000000001e-07,6.71009e-05,0.000142744,4.50253078081e-09,2.0375849535999995e-08,0.000434135,0.0,1.88473198225e-07,0.0,-2.1607660464595146,-0.1591366388796281,1
128,1.0162124379804933,0.08797702411787049,0.0,0.0,0.0,0.0,-0.05333170905644845,-0.05791408820485154,0.0,0.0,-0.030138611945892912,0.00997577871536247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004890625563035673,0.0002530621703591612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35008395796449665,0.014811903463128958,11.135155977923533,3.3605200245896896,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564562999999,-0.0461381,-0.0095895999999999,0.0021287242716099,9.19604281599998e-05,-0.103573,-0.026392,0.010727366329,0.000696537664,0.0761279,-0.0372340999999999,0.00579545715841,0.0013863782028099,0.00320304,-0.00015706,1.02594652416e-05,2.4667843600000032e-08,0.000210661,0.0001435600999999,4.4378056921e-08,2.0609502312009993e-08,0.000434136,1.000000000015745e-09,1.88474066496e-07,1.0000000000314906e-18,-2.2561128265894603,-0.12226409338416978,1
