,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
95,0.0,0.0,0.0,0.0,0.0,0.0,0.4000594599606937,-0.20389281183689195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038052936871194386,0.0017377825216082251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09047982190004299,0.01626359988467062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765937916740714,0.20420584138684153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.606512887965549,7.995938840838474,0.0506278398,0.0312999165,0.0043573616,-0.0236452506,-0.0458954553,0.00825756,0.00459414,6.818729715360001e-05,2.11061223396e-05,0.0933017,0.0218361999999999,0.0004768196304399,0.0087052072228899,0.031099,0.0161339,0.00026030272921,0.000967147801,-0.00150763,-0.00013344,2.2729482169000003e-06,1.7806233600000022e-08,0.000270925,-0.000153468,2.3552427024000012e-08,7.3400355625e-08,-0.000323043,7.855999999999987e-06,1.04356779849e-07,6.171673599999979e-11,-0.807786273507634,-0.021044436705414823,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0.27214571726575654,-0.17669098067756406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002756200241284225,0.0012931833031729473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07939195037406661,0.016543567554299116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095510283523302,0.18461409258385844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.56703163468658,6.976605992234196,0.0504833714,0.0307930596,0.0034570626,-0.024737297,-0.0467895718,0.00650373,-0.00175383,4.22985039129e-05,3.075919668900002e-06,0.140069,0.0467673,0.00218718034929,0.019619324761,0.0421312,0.0110321999999999,0.0001217094368399,0.0017750380134399,-0.00162536,-0.0001177299999999,2.6417951296e-06,1.3860352899999982e-08,0.000156985,-0.0001139399999999,1.2982323599999996e-08,2.4644290225e-08,-0.000293243,2.980000000000002e-05,8.5991457049e-08,8.880400000000012e-10,-0.8250632593160553,-0.025583656944534152,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0.16420294736405822,-0.1459542322152649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019687094223485692,0.0009469147989956176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06840627636144081,0.016060864929185816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8257700552022497,0.15667293995182424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.287444696799263,5.793120951859648,0.0503375282,0.0302828483,0.0025559163,-0.0258185649,-0.0476518338,0.00600414,-0.00049959,3.60496971396e-05,2.4959016810000026e-07,0.1446389999999999,0.0045699999999999,2.0884899999999157e-05,0.0209204403209999,0.0318558,-0.0102753999999999,0.0001055838451599,0.0010147919936399,-0.00165741,-3.205000000000005e-05,2.7470079081e-06,1.027202500000003e-09,0.000334003,0.000177018,3.133537232400001e-08,1.1155800400900003e-07,-0.000426085,-0.000132842,1.81548427225e-07,1.7646996963999996e-08,-0.8435773984284365,-0.02555528947168543,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0770108603069537,-0.11567075421963181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013835127898869641,0.0006807466411305232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05795569426301731,0.015033994675674862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9218031398682982,0.1259607432343775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186956714552478,4.609401964559271,0.0501903141,0.0297693381,0.0016541435,-0.0268885829,-0.0484816542999999,0.0124512999999999,0.0064471599999999,0.0001550348716899,4.156587206559998e-05,0.109632,-0.0350069999999999,0.0012254900489999,0.0120191754239999,0.0142325,-0.0176232999999999,0.0003105807028899,0.00020256405625,-0.00159679,6.061999999999994e-05,2.5497383041e-06,3.674784399999993e-09,0.000333516,-4.870000000000243e-07,2.371690000000237e-13,1.11232922256e-07,-0.000295557,0.0001305279999999,8.7353940249e-08,1.7037558783999996e-08,-0.8608709530905687,-0.022644829746660943,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.009318039313372897,-0.08812234739462428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009527841789995449,0.00047863733160609476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04833476378171883,0.013655662635418812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973301695230138,0.09631320982203015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.895784211449276,3.522465698604662,0.0500417331,0.029252585,0.0007519652999999,-0.027946885,-0.0492784682,0.0109386,-0.0015126999999999,0.00011965296996,2.288261289999991e-06,0.0892644999999999,-0.0203675,0.00041483505625,0.0079681509602499,0.0008952269999999,-0.0133372729999999,0.0001778828510765,8.014313815289997e-07,-0.00181177,-0.00021498,3.282510532900001e-06,4.6216400400000023e-08,0.000306781,-2.673500000000001e-05,7.147602250000003e-10,9.411458196100001e-08,-0.000426085,-0.0001305279999999,1.81548427225e-07,1.7037558783999996e-08,-0.875605211522892,-0.01840099865172664,1
100,0.0,0.0,0.0,0.0,0.0,0.0,-0.04115141776247418,-0.06429910009575629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006386212018776698,0.00032691602603823484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03971900788847944,0.012088076989286455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0539521434865293,0.0697918391228684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.923292904185668,2.576617231129955,0.0498917892999999,0.0287326454,-0.0001503972,-0.02899301,-0.0500417331,0.00563164,-0.00530696,3.171536908960001e-05,2.816382444160001e-05,0.0738990999999999,-0.0153653999999999,0.0002360955171599,0.0054610769808099,-0.00905099,-0.009946217,9.8927232611089e-05,8.19204199801e-05,-0.00203518,-0.00022341,4.1419576324e-06,4.9912028100000034e-08,0.000313162,6.381000000000019e-06,4.071716100000024e-11,9.807043824400001e-08,-0.000292673,0.000133412,8.5657484929e-08,1.7798761744e-08,-0.8873199734828954,-0.013862848949512998,1
101,0.0,0.0,0.0,0.0,0.0,0.0,-0.07700791196663931,-0.044375747659872664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041145460890592493,0.0002142372047111374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03218651691778883,0.010460693401952749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09288696913923,0.04240641731201862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.364202281295762,1.7609972155123117,0.0497404868,0.0282095758,-0.0010527228,-0.030026502,-0.0507709294,0.0066287,0.0009970599999999,4.393966368999999e-05,9.941286435999983e-07,0.104329,0.0304299,0.00092597881401,0.0108845402409999,0.00935649,0.01840748,0.0003388353199504,8.75439051201e-05,-0.00170296,0.00033222,2.9000727616e-06,1.1037012840000002e-07,0.000271327,-4.1835e-05,1.7501672249999995e-09,7.3618340929e-08,-0.000279115,1.3557999999999996e-05,7.790518322499999e-08,1.8381936399999983e-10,-0.8949560513772499,-0.005367558093464089,1
102,0.0,0.0,0.0,0.0,0.0,0.0,-0.10080124128185734,-0.028103038103101982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024854472930706283,0.00013139578706070792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025740094980842506,0.008870567432211532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080567218769874,-6.898909826360969e-05,1.6254374162591753e-07,1.5765943927253313e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.279317372968034,1.0046043566535565,0.0495878296,0.0276834332,-0.0019547904,-0.0310469108,-0.0514655607,0.00622229,-0.0004064099999999,3.87168928441e-05,1.651690880999995e-07,0.147693,0.043364,0.001880436496,0.021813222249,0.0306582,0.02130171,0.0004537628489241,0.0009399252272399,-0.00171213,-9.169999999999968e-06,2.931389136900001e-06,8.408889999999942e-11,0.000155248,-0.000116079,1.3474334241000006e-08,2.4101941504e-08,-0.000162142,0.0001169729999999,2.629002816400001e-08,1.3682682728999988e-08,-0.8910437985778594,0.019492804048264513,1
103,0.0,0.0,0.0,0.0,0.0,0.0,-0.11484121801819318,-0.015069400168230511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013263309303096398,7.106907689355929e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020328306881325447,0.007384915358447244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0867613775037672,-0.06100617010151246,0.0004160448357288239,0.0019237137116978594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.687382024305851,0.256509227673076,0.049433822,0.0271542749,-0.0028563789,-0.0320537918,-0.052125154,0.00893168,0.0027093899999999,7.977490762239998e-05,7.340794172099994e-06,0.120403,-0.02729,0.0007447441,0.014496882409,0.00937301,-0.02128519,0.0004530593133361,8.785331646009999e-05,-0.00184137,-0.0001292399999999,3.3906434769e-06,1.6702977599999967e-08,8.797799999999999e-05,-6.727000000000001e-05,4.5252529e-09,7.740128483999999e-09,-0.000102727,5.941500000000001e-05,1.0552836529000002e-08,3.5301422250000007e-09,-0.8621300884768723,0.06482604483962,1
104,0.0,0.0,0.0,0.0,0.0,0.0,-0.12114850180811668,-0.004844425430456152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.07799338319045e-05,2.753260753962213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015864177367436384,0.006045202072423338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020837528301994,-0.12740444718879582,0.006872451946915609,0.018240236797066944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55716191382026,-0.5847176564880286,0.0492784682,0.0266221587,-0.0037572673,-0.0330467060999999,-0.0527492603,0.00956015,0.00062847,9.13964680225e-05,3.94974540900001e-07,0.117165,-0.0032379999999999,1.048464399999994e-05,0.0137276372249999,0.0081354,-0.00123761,1.5316785121e-06,6.618473315999997e-05,-0.0016752099999999,0.00016616,2.806328544099998e-06,2.760914560000016e-08,5.88913e-05,-2.9086699999999987e-05,8.460361168899991e-10,3.46818521569e-09,-0.000133514,-3.078699999999999e-05,1.7825988196e-08,9.47839368999999e-10,-0.7950818709537879,0.1282042235793967,1
105,0.0,0.0,0.0,0.0,0.0,0.0,-0.1214679970162733,0.002962149005088834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012240789339178925,0.004872017295569612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9132061639384407,-0.18246532227995166,0.033586866287768115,0.05793369549378965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.797759802158463,-1.5620653481139266,0.0491217723,0.0260871423,-0.0046572348,-0.0340252212,-0.0533374546999999,0.00993589,0.0003757399999999,9.872191009209998e-05,1.4118054759999954e-07,0.0895586,-0.0276064,0.00076211332096,0.00802074283396,-0.011479,-0.0196144,0.00038472468736,0.000131767441,-0.00196578,-0.00029057,3.8642910084e-06,8.443092490000023e-08,7.07289e-05,1.1837599999999997e-05,1.4012877375999992e-10,5.00257729521e-09,-0.000254937,-0.0001214229999999,6.499287396900002e-08,1.4743544929e-08,-0.6803059157383105,0.20121150748852862,1
106,0.0,0.0,0.0,0.0,0.0,0.0,-0.11730149778254854,0.008690440982051247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009343500117748595,0.0038700919472646447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760980713047853,-0.21570440969858856,0.09388640757840552,0.11203920144923017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.361853095614206,-2.537316705069496,0.0489637386,0.0255492841999999,-0.0055560609,-0.0349889107,-0.0538893367,0.00571884,-0.0042170499999999,3.2705130945600005e-05,1.7783510702499993e-05,0.0757426999999999,-0.0138159,0.00019087909281,0.0057369566032899,-0.0504433,-0.0389643,0.00151821667449,0.00254452651489,-0.0041718999999999,-0.0022061199999999,1.7404749609999993e-05,4.866965454399997e-06,0.000352179,0.0002814501,7.921415879000999e-08,1.2403004804100004e-07,-0.000338902,-8.396499999999997e-05,1.1485456560399997e-07,7.0501212249999955e-09,-0.517312392613968,0.2674467631478567,1
107,0.0,0.0,0.0,0.0,0.0,0.0,-0.10993766582233948,0.012641601212965915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007031264675550997,0.00301778188478173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6255033376881063,-0.2252120839350303,0.19086282454373907,0.16302137755858498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.328596524794163,-3.3090514154254076,0.0488043715,0.0250086429999999,-0.0064535251,-0.0359373547,-0.0544045307,0.0076854799999999,0.0019666399999999,5.906660283039998e-05,3.867672889599991e-06,0.133235,0.0574923,0.00330536455929,0.0177515652249999,0.0330345,0.0834778,0.00696854309284,0.00109127819025,-0.00173606,0.0024358399999999,3.0139043236e-06,5.933316505599995e-06,9.03474e-05,-0.0002618316,6.855578675856e-08,8.162652686759998e-09,-0.000101823,0.000237079,1.0367923329e-08,5.6206452240999984e-08,-0.3170051026063242,0.3117130545894247,1
108,0.0,0.0,0.0,0.0,0.0,0.0,-0.10047232931219055,0.015092617464791654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005219572483738964,0.002313149207028488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761721328669043,-0.2151419407243469,0.31666589626821023,0.19716963385043593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8923881163599598,-3.746614638616922,0.0486436751999999,0.0244652774,-0.0073494076,-0.03687014,-0.0548826858,0.00571846,-0.0019670199999999,3.27007847716e-05,3.8691676803999925e-06,0.140819,0.007584,5.751705600000097e-05,0.019829990761,0.0337643,0.0007298,5.32608040000004e-07,0.00114002795449,-0.00114967,0.00058639,1.3217411089e-06,3.438532321e-07,0.000229959,0.0001396116,1.9491398854560013e-08,5.2881141681000015e-08,6.07537e-05,0.0001625767,3.69101206369e-09,2.643118338289e-08,-0.09754353701986301,0.3270565071468783,1
109,0.0,0.0,0.0,0.0,0.0,0.0,-0.08982037539266349,0.01630623126541405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038292820622462345,0.0017477564597588795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388912178264093,-0.1921454107067782,0.45741377902830105,0.20940426362649572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7063759472948244,-3.8298620716047704,0.0484816542999999,0.0239192467,-0.0082434888,-0.0377868601,-0.0553234766,0.0050958,-0.0006226599999999,2.596717764e-05,3.877054755999996e-07,0.101811,-0.039008,0.001521624064,0.010365479721,0.0047909,-0.0289734,0.00083945790756,2.295272281e-05,-0.00173154,-0.00058187,2.9982307716e-06,3.385726969e-07,-0.000119591,-0.00034955,1.221852025e-07,1.4302007281e-08,-0.000114173,-0.0001749267,1.3035473929e-08,3.059935037289e-08,0.12170862635252151,0.3152960182538104,1
110,0.0,0.0,0.0,0.0,0.0,0.0,-0.0787236698920046,0.0165337943066453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002774298443230767,0.0013010039066907125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21989171118815595,-0.16270359741874094,0.5987488873439256,0.20189883100438452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2479029330935876,-3.621503837092725,0.0483183129,0.0233706105,-0.0091355495,-0.0386871156,-0.0557266029,0.00544176,0.00034596,2.96127518976e-05,1.1968832160000016e-07,0.0695578999999999,-0.0322531,0.00104026245961,0.0048383014524099,-0.0461295,-0.0509204,0.00259288713616,0.00212793077025,-0.00408453,-0.00235299,1.6683385320900007e-05,5.536561940100002e-06,3.48956e-05,0.0001544866,2.386610957956e-08,1.21770289936e-09,-0.0002971,-0.000182927,8.826841000000002e-08,3.3462287329000005e-08,0.32492383834293864,0.28361489586270416,1
111,0.0,0.0,0.0,0.0,0.0,0.0,-0.06775939630039667,0.016012439979803183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001982223241569912,0.000952964015550301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12154925005038161,-0.1317905115636598,0.7294203767742451,0.1805379910384807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.571175640446681,-3.220018246588896,0.0481536557,0.0228194283,-0.0100253711,-0.0395705141,-0.0560917904,0.00556602,0.0001242599999999,3.09805786404e-05,1.5440547599999825e-08,0.0841718,0.0146139,0.00021356607321,0.00708489191524,0.0006905139999999,0.046820014,0.0021921137109601,4.768095841959999e-07,-0.00195322,0.00213131,3.815068368399998e-06,4.5424823161000015e-06,9.60726e-05,6.1177e-05,3.742625329e-09,9.22994447076e-09,-0.000281364,1.5735999999999973e-05,7.916570049600004e-08,2.4762169599999914e-10,0.5019190271330197,0.24068925595554466,1
112,0.0,0.0,0.0,0.0,0.0,0.0,-0.057351651814790836,0.014959287192015865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013935049371004878,0.0006853668134456355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04356621492751289,-0.10257154026016313,0.8425433759415083,0.15181953019837727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.582891973318993,-2.7222502004209677,0.0479876871,0.0222657604,-0.0109127355,-0.0404366709,-0.0564187903,0.0122425,0.00667648,0.00014987880625,4.457538519040007e-05,0.118772,0.0346002,0.0011971738400399,0.014106787984,-0.00575797,-0.006448484,4.1582945898256e-05,3.3154218520900005e-05,-0.00338292,-0.0014297,1.1444147726400004e-05,2.0440420900000007e-06,-0.000342238,-0.0004383105999999,1.9211618207236e-07,1.1712684864400005e-07,-0.000328554,-4.718999999999996e-05,1.07947730916e-07,2.226896099999996e-09,0.6480705973744295,0.1940761449017369,1
113,0.0,0.0,0.0,0.0,0.0,0.0,-0.04778726448840164,0.013565319794254885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009601038187636114,0.00048212457311119767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015886745001305855,-0.07667396321123937,0.9352504906202774,0.12106742867261189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.247827065272034,-2.2037144516705176,0.0478204116,0.021709667,-0.0117974252,-0.0412852085,-0.05670738,0.0102131,-0.0020294,0.0001043074116099,4.118464360000024e-06,0.155571,0.036799,0.001354166401,0.024202336041,0.0239382,0.02969617,0.0008818625126689,0.00057303741924,-0.001885,0.00149792,3.5532250000000006e-06,2.2437643264e-06,3.9826e-05,0.000382064,1.4597290009600005e-07,1.586110276e-09,-0.000215399,0.0001131549999999,4.6396729201000017e-08,1.2804054024999996e-08,0.7630499783345398,0.1491025928910021,1
