,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
109,0.0,0.0,0.0,0.0,0.0,0.0,-0.08982037539266349,0.01630623126541405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038292820622462345,0.0017477564597588795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388912178264093,-0.1921454107067782,0.45741377902830105,0.20940426362649572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634957522749252,0.01310018841421026,-0.7063759472948244,-3.82986230040833,0.0484816542999999,0.0239192467,-0.0082434888,-0.0377868601,-0.0553234766,0.000236536,-0.006920614,4.7894898136996e-05,5.5949279295999984e-08,0.171325,0.038726,0.001499703076,0.029352255625,0.152273,0.0361739999999999,0.023187066529,0.0013085582759999,0.00145717,-0.00037918,2.1233444089000003e-06,1.437774724e-07,-0.000942816,0.000209144,4.374121273599999e-08,8.889020098560001e-07,-3.15892e-05,-2.645054e-05,9.978775566400002e-10,6.996310662916e-10,0.8628455160649149,0.35663804035586627,1
110,0.0,0.0,0.0,0.0,0.0,0.0,-0.0787236698920046,0.0165337943066453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002774298443230767,0.0013010039066907125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21989171118815595,-0.16270359741874094,0.5987488873439256,0.20189883100438452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2764284863238173,0.021237180828953293,-3.2479029330935876,-3.621504889127065,0.0483183129,0.0233706105,-0.0091355495,-0.0386871156,-0.0557266029,0.0109645,0.010727964,0.0001150892115852,0.0001202202602499,0.162499,-0.008826,7.789827600000001e-05,0.026405925001,0.140535,-0.0117379999999999,0.019750086225,0.0001377806439999,0.00183635,0.00037918,3.3721813225e-06,1.437774724e-07,-0.00102288,-8.006400000000002e-05,6.4102440960000044e-09,1.0462834944000002e-06,-5.81623e-05,-2.65731e-05,3.38285314129e-09,7.061296436099998e-10,1.1053382152378388,0.3475821968291152,1
111,0.0,0.0,0.0,0.0,0.0,0.0,-0.06775939630039667,0.016012439979803183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001982223241569912,0.000952964015550301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12154925005038161,-0.1317905115636598,0.7294203767742451,0.1805379910384807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2929605027309975,0.02448435177149149,-5.571175640446681,-3.2200200511588633,0.0481536557,0.0228194283,-0.0100253711,-0.0395705141,-0.0560917904,0.0110675,0.0001029999999999,1.0608999999999781e-08,0.00012248955625,0.15264,-0.009859,9.719988100000011e-05,0.0232989696,0.10354,-0.0369949999999999,0.0107205316,0.0013686300249999,0.00183635,0.0,3.3721813225e-06,0.0,-0.000877611,0.000145269,2.1103082361000023e-08,7.702010673210002e-07,-0.000103805,-4.564270000000004e-05,1.0775478025000008e-08,2.083256063290004e-09,1.331567669759736,0.31326455604683245,1
112,0.0,0.0,0.0,0.0,0.0,0.0,-0.057351651814790836,0.014959287192015865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013935049371004878,0.0006853668134456355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04356621492751289,-0.10257154026016313,0.8425433759415083,0.15181953019837727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3102616627939237,0.02416744543733163,-7.582891973318993,-2.722252656609751,0.0479876871,0.0222657604,-0.0109127355,-0.0404366709,-0.0564187903,0.0134456,0.0023781,5.6553596100000135e-06,0.00018078415936,0.14266,-0.0099799999999999,9.960039999999922e-05,0.0203518756,0.0925383,-0.0110017,0.00856333696689,0.00012103740289,0.00183635,0.0,3.3721813225e-06,0.0,-0.0011091,-0.000231489,5.3587157120999996e-08,1.23010281e-06,-0.000107063,-3.2579999999999475e-06,1.1462485968999997e-08,1.0614563999999658e-11,1.528802831955964,0.26510629154484533,1
113,0.0,0.0,0.0,0.0,0.0,0.0,-0.04778726448840164,0.013565319794254885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009601038187636114,0.00048212457311119767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015886745001305855,-0.07667396321123937,0.9352504906202774,0.12106742867261189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32648114149192736,0.021739308844030487,-9.247827065272034,-2.203717447151554,0.0478204116,0.021709667,-0.0117974252,-0.0412852085,-0.05670738,0.00665628,-0.00678932,4.609486606240004e-05,4.430606343839999e-05,0.152634,0.0099739999999999,9.948067599999908e-05,0.023297137956,0.123914,0.0313757,0.015354679396,0.00098443455049,0.00183635,0.0,3.3721813225e-06,0.0,-0.00116541,-5.6309999999999954e-05,3.1708160999999942e-09,1.3581804681e-06,2.79472e-05,0.0001350101999999,7.810459878399997e-10,1.8227754104039995e-08,1.691441919976365,0.21262259385099314,1
114,0.0,0.0,0.0,0.0,0.0,0.0,-0.03923527619281947,0.011990814221078889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006439357578471358,0.00032951914556390654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05930582232549373,-0.054656685381767225,1.0076091911697256,0.09182799366071323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065905883508696,0.01837569518167892,-10.571794392941625,-1.7135359459085067,0.0476518338,0.0211512086,-0.0126792234,-0.0421157571,-0.0569573632,0.0082951599999999,0.0016388799999999,2.685927654399993e-06,6.880967942559998e-05,0.18703,0.034396,0.001183084816,0.0349802209,0.154646,0.0307319999999999,0.0239153853159999,0.0009444558239999,0.00165118,-0.00018517,2.7263953924e-06,3.4287928900000054e-08,-0.00105573,0.00010968,1.2029702400000004e-08,1.1145658329e-06,4.3888e-06,-2.35584e-05,1.926156544e-11,5.549982105599999e-10,1.8191681878231714,0.1622438720259265,1
115,0.0,0.0,0.0,0.0,0.0,0.0,-0.03176862978216103,0.010363243786123397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041528085277281663,0.0002161602236159635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08930747855767276,-0.03645839749251949,1.0614059340853694,0.06578277139201703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352467954334786,0.014773883401472895,-11.584396522711158,-1.2753463542117884,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,0.0099185,0.00162334,2.6352327556000086e-06,9.837664225e-05,0.191016,0.003986,1.588819600000014e-05,0.036487112256,0.141594,-0.013052,0.020048860836,0.000170354704,0.00216775,0.00051657,4.6991400625e-06,2.6684456490000005e-07,-0.0007732779999999,0.000282452,7.977913230400005e-08,5.979588652839998e-07,-4.3120200000000014e-05,-4.7509000000000016e-05,1.8593516480400006e-09,2.257105081000001e-09,1.9148108782421562,0.11708482405867546,1
116,0.0,0.0,0.0,0.0,0.0,0.0,-0.025386292803839382,0.00877777920862045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025127732804675735,0.00013280251643540438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1083436507629042,-0.021730460068593475,1.0972158889977601,0.036945125610591587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36121300053861366,0.008852221805574401,-12.30307539825879,-0.8216348785410791,0.0473107896,0.0200274408,-0.0144332814,-0.0437214479999999,-0.0573408553,0.0166638999999999,0.0067453999999999,4.5500421159999936e-05,0.0002776855632099,0.163795,-0.027221,0.000740982841,0.026828802025,0.0810206,-0.0605734,0.0065643376243599,0.00366913678756,0.00161423,-0.00055352,2.6057384929e-06,3.0638439040000004e-07,-0.000758806,1.4471999999999747e-05,2.0943878399999276e-10,5.757865456360003e-07,-0.000122372,-7.92518e-05,1.4974906384000004e-08,6.280847803240001e-09,1.97903348726819,0.06629413730658583,1
117,0.0,0.0,0.0,0.0,0.0,0.0,-0.020034193807106762,0.0072999619932772285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013456966757237866,7.208863183890638e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11859213771454635,-0.010040795696506849,1.1074224498063832,-0.008778130204447242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3632480807314341,-0.004488420135931512,-12.651098285794047,-0.18969118930277892,0.0471383325,0.0194622537,-0.0153051112999999,-0.0444958907,-0.0574741032,0.0111929,-0.0054709999999999,2.9931840999999945e-05,0.00012528101041,0.168909,0.005114,2.6152996000000075e-05,0.028530250281,0.0359655,-0.0450551,0.00129351719025,0.00202996203601,0.00171904,0.00010481,2.9550985216e-06,1.0985136100000022e-08,-0.000877611,-0.0001188049999999,1.4114628024999984e-08,7.702010673210002e-07,-4.89879e-05,7.338410000000002e-05,2.39981434641e-09,5.385226132810003e-09,1.997598052893299,-0.01577623532048508,1
118,0.0,0.0,0.0,0.0,0.0,0.0,-0.015623751456259083,0.005969860229391744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.975063721285464e-08,4.930178443049547e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.214230289542899e-05,2.826509135650344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12194315905425816,-0.0009738666332523988,1.0792709432231813,-0.07173434068607766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35311947756015216,-0.02520647619619712,-12.49219989482911,0.6248698750091286,0.0469645917,0.0188949465,-0.0161731899,-0.0452509454,-0.0575682224,0.00841673,-0.00277617,7.707119868899999e-06,7.084134389290002e-05,0.185748,0.0168389999999999,0.0002835519209999,0.034502319504,0.0839386,0.0479731,0.00704568856996,0.00230141832361,0.00179093,7.189000000000002e-05,3.2074302649e-06,5.168172100000002e-09,-0.000784662,9.294900000000003e-05,8.639516601000008e-09,6.15694454244e-07,-0.000220103,-0.0001711150999999,4.8445330609e-08,2.928037744801e-08,1.9469387523513388,-0.12968059536855875,1
119,0.0,0.0,0.0,0.0,0.0,0.0,-0.012047273055419186,0.004806970121121584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003262747401313487,0.001569692943265168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1200255638879599,0.005836949243403605,1.0061760717973942,-0.13736086268917203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3279110660978049,-0.047107007458274994,-11.765822139705358,1.431546398147741,0.0467895718,0.018325581,-0.0170373046,-0.0459862832,-0.057623149,0.00756787,-0.00084886,7.205632996000013e-07,5.72726563369e-05,0.209429,0.023681,0.000560789761,0.043860506041,0.11094,0.0270014,0.0123076836,0.00072907560196,0.00169154,-9.938999999999998e-05,2.8613075716e-06,9.878372099999995e-09,-0.000759151,2.551099999999998e-05,6.50811120999999e-10,5.763102408010001e-07,-5.0441e-05,0.000169662,2.544294481e-09,2.8785194244e-08,1.814926329224465,-0.24815954859982356,1
120,0.0,0.0,0.0,0.0,0.0,0.0,-0.009189967473239389,0.0038152235478913533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006078819115063941,0.01660593347591372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1142399054043094,0.010711939180413304,0.8928335181047088,-0.1894012317170513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29080592412833395,-0.05950733383008553,-10.61091521669088,1.870146376551453,0.0466132777,0.0177542192,-0.0178972434,-0.0467015838,-0.0576388455999999,0.00624641,-0.00132146,1.7462565316e-06,3.90176378881e-05,0.198083,-0.011346,0.000128731716,0.0392368748889999,0.0796381,-0.0313019,0.00634222697161,0.00097980894361,0.00179093,9.938999999999998e-05,3.2074302649e-06,9.878372099999995e-09,-0.0007636719999999,-4.520999999999844e-06,2.0439440999998585e-11,5.831949235839998e-07,-2.02618e-06,4.841482e-05,4.1054053924e-12,2.3439947956324e-09,1.6118934004402758,-0.33691824713372626,1
121,0.0,0.0,0.0,0.0,0.0,0.0,-0.006908699907346434,0.002971121546992277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03113564171679867,0.05499097470302396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10578419418790322,0.013939481557415031,0.7524735402023865,-0.21876829442572784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25159360793397584,-0.05521066157113339,-9.392909965849935,1.6935733506217343,0.0464357142,0.0171809234,-0.0187527956,-0.0473965353,-0.0576153013,0.00723877,0.00099236,9.847783696000003e-07,5.239979111290001e-05,0.188471,-0.0096119999999999,9.239054399999964e-05,0.0355213178409999,0.0573077,-0.0223304,0.00328417247929,0.00049864676416,0.0020163,0.0002253699999999,4.06546569e-06,5.079163689999996e-08,-0.00097859,-0.000214918,4.6189746724000105e-08,9.576383881e-07,-0.000106488,-0.00010446182,1.1339694143999998e-08,1.0912271837712398e-08,1.3671727579497657,-0.37554928322347164,1
122,0.0,0.0,0.0,0.0,0.0,0.0,-0.005125024023855926,0.002275433938388402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08921533489966577,0.10871363852311469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09566988289320455,0.015789206798720277,0.6011724688808481,-0.22475622673109688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22109733632379497,-0.03686093488133281,-8.505026359636057,1.011748783270738,0.046256886,0.016605756,-0.0196037516,-0.0480708351,-0.0575525323,0.00990363,0.00266486,7.101478819599998e-06,9.80818871769e-05,0.184632,-0.003839,1.473792100000007e-05,0.0340889754239999,0.0491324,-0.0081753,0.00241399272976,6.683553009000006e-05,0.00199978,-1.6519999999999906e-05,3.9991200484000006e-06,2.7291039999999676e-10,-0.000877611,0.000100979,1.0196758441000014e-08,7.702010673210002e-07,-0.000138641,-3.2153000000000016e-05,1.9221326881e-08,1.033815409000001e-09,1.1152348052891377,-0.3657915542956401,1
123,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037571823154208847,0.001717754481732429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841260015044444,0.1603463153871603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08473132958755768,0.016518660749889204,0.45316573814641636,-0.21214856655161465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20580121040545582,-0.012698153027966173,-8.174061445841314,0.13564237453817485,0.0460767981,0.0160287797,-0.0204499027,-0.0487241892,-0.0574505814,0.011001,0.00109737,1.2042209169000006e-06,0.000121022001,0.200882,0.01625,0.0002640625,0.040353577924,0.0900225,0.0408901,0.00810405050625,0.00167200027801,0.00179093,-0.00020885,3.2074302649e-06,4.3618322500000006e-08,-0.00102481,-0.0001471989999999,2.1667545600999962e-08,1.0502355360999995e-06,-0.000134415,4.225999999999997e-06,1.8067392225e-08,1.7859075999999968e-11,0.8834236792766658,-0.32301721519078114,1
124,0.0,0.0,0.0,0.0,0.0,0.0,-0.002719913813573476,0.0012774858873361593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30856313771347244,0.1957327533590804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0736334399265096,0.01637325105557114,0.318505843025532,-0.18771385166512392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20651836012459554,0.009514753834622941,-8.415799816764896,-0.6482681140217808,0.0458954553,0.0154500573,-0.0212910416,-0.0493563130999999,-0.0573095178,0.0133081,0.0023071,5.322710410000005e-06,0.00017710552561,0.219646,0.018764,0.000352087696,0.048244365316,0.0913305,0.0013079999999999,0.00834126023025,1.7108639999999732e-06,0.00199,0.00019907,3.9601e-06,3.9628864899999995e-08,-0.000877611,0.0001471989999999,2.1667545600999962e-08,7.702010673210002e-07,-0.000160288,-2.587299999999999e-05,2.5692242944e-08,6.694121289999994e-10,0.6872189853081179,-0.26497440362318725,1
125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019416227318793796,0.0009347776571813258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44883784751350225,0.20927419402544892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0628812681593718,0.015581696270630033,0.20273851740817608,-0.1577494383927132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22003255276141018,0.025396803295829825,-9.099627972159425,-1.1838442841289882,0.0457128626,0.0148696519,-0.0221269621,-0.0499669312999999,-0.0571294376999999,0.0102595,-0.0030486,9.293961960000011e-06,0.00010525734025,0.208736,-0.01091,0.0001190281,0.043570717696,0.0747504999999999,-0.01658,0.0055876372502499,0.0002748964,0.00236436,0.0003743599999999,5.590198209599998e-06,1.4014540959999985e-07,-0.000877611,0.0,0.0,7.702010673210002e-07,-7.22613e-05,8.80267e-05,5.22169547769e-09,7.748699912890001e-09,0.5314479357938885,-0.20527607807888992,1
126,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013634905653284134,0.0006714801250882737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5904955415757244,0.2028046815354811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052833540328272116,0.014349789547360268,0.10772832899973904,-0.12693972914527696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24151006488069857,0.03395208458086573,-10.040073656294537,-1.442133619857023,0.0455290250999999,0.0142876266999999,-0.0229574593,-0.0505557777,-0.0569104636,0.0103954,0.0001358999999999,1.846880999999988e-08,0.0001080643411599,0.195415,-0.013321,0.000177449041,0.038187022225,0.0570176,-0.0177328999999999,0.0032510067097599,0.0003144557424099,0.0021124,-0.0002519599999999,4.462233760000002e-06,6.348384159999971e-08,-0.000987915,-0.0001103039999999,1.2166972415999996e-08,9.75976047225e-07,-4.72578e-05,2.50035e-05,2.2332996608399997e-09,6.251750122499997e-10,0.41394194771771126,-0.1517466893433233,1
127,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009381211065016676,0.00047164548962483696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220432790070159,0.18208529131928128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04372029692810479,0.012854815381467032,0.03286127860818837,-0.09817678156390217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663423023427242,0.036319466298561545,-11.06517686806661,-1.4723631864091091,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,0.00895194,-0.0014434599999999,2.083576771599997e-06,8.01372297636e-05,0.202923,0.0075079999999999,5.63700639999998e-05,0.041177743929,0.0751083,0.0180907,0.00564125672889,0.00032727342649,0.00233566,0.0002232599999999,5.455307635599998e-06,4.984502759999975e-08,-0.00117509,-0.0001871749999999,3.503448062499997e-08,1.3808365081e-06,-1.10468e-05,3.6211e-05,1.2203179024000002e-10,1.3112365209999992e-09,0.3291571732448958,-0.1074378077403987,1
