,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
83,-0.06927144155795234,0.01612234614750637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014657101489412596,0.0007186689545952167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49460148602360604,0.20915112538418215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13408382097902974,-0.13607719329292775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.865434278941036,-3.031785947390401,0.0522528282,0.0371008419,0.0150149076,-0.0098772321999999,-0.0329233704,0.0132385,0.0027093999999999,0.0001752578822499,7.340848359999994e-06,0.105502,0.0290719,0.0008451753696099,0.011130672004,-0.0397018,-0.0028663999999999,8.216248959999989e-06,0.00157623292324,0.000588586,0.000184451,3.46433479396e-07,3.4022171400999985e-08,0.000230879,0.000106976,1.1443864576000006e-08,5.3305112641000014e-08,-0.000479292,-5.781000000000005e-06,3.341996100000005e-11,2.29720821264e-07,-0.6433861901363498,-0.13663335265639542,1
84,-0.05876541913091982,0.015131589322748117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010130358454327687,0.0005072838217600611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6340777357852712,0.19741077931141585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333185312238113,-0.10649208604013186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.927376899104148,-2.9366628141496376,0.052125154,0.036638434,0.0141418747,-0.0110603754,-0.0341465018,0.0158189,0.0025804,0.00025023759721,6.65846416000001e-06,0.128146,0.022644,0.000512750736,0.016421397316,-0.0392071,0.0004947,2.447280900000076e-07,0.0015371966904099,0.0008652239999999,0.0002766379999999,7.486125701759999e-07,7.652858304399998e-08,0.000107893,-0.000122986,1.5125556196000013e-08,1.1640899448999998e-08,-0.000542869,-6.357699999999999e-05,4.042034928999999e-09,2.94706751161e-07,-0.7429621107394175,-0.1494864526408875,1
85,-0.04907011226689865,0.01377500862975618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006823949066526927,0.00034831606942470957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606751715363846,0.17354053595320265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008577012621209561,-0.08007580799276008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.83640135971583,-2.6219231006697226,0.0519960603,0.0361720351,0.0132653756,-0.0122386992,-0.0353463861,0.0139858,-0.0018331,0.00019560260164,3.3602556100000025e-06,0.108411,-0.019735,0.000389470225,0.0117529449209999,-0.0594359,-0.0202288,0.00040920434944,0.00353262620881,0.000487914,-0.00037731,2.38060071396e-07,1.4236283609999997e-07,1.18676e-05,-9.60254e-05,9.22087744516e-09,1.4083992975999998e-10,-0.000542869,0.0,0.0,2.94706751161e-07,-0.8440857057671177,-0.14472909048601693,1
86,-0.04036980354775807,0.012217373892320138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004429882071249918,0.00023005754755443214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686299198280792,0.143850572726972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05408536838338008,-0.0575080869424419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.484999356838818,-2.1941300514693607,0.0518655504999999,0.0357016957,0.0123856253,-0.0134116904,-0.0365222065,0.0133313,-0.0006545,0.00017772355969,4.283702500000008e-07,0.0855048999999999,-0.0229061,0.00052468941721,0.0073110879240099,-0.0384904,0.0209455,0.00043871397025,0.00148151089216,0.000604407,0.0001164929999999,3.65307821649e-07,1.3570619048999991e-08,8.25465e-05,7.06789e-05,4.99550690521e-09,6.81392466225e-09,-0.000542869,0.0,0.0,2.94706751161e-07,-0.9375061877166131,-0.12932011143230146,1
87,-0.032749568624835114,0.010590784776652094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002710777683235177,0.00014297655163899228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559537748693308,0.11322310063603487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08581508157986718,-0.03879146547319078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.830206582279438,-1.7375312301381136,0.0517336283,0.0352274672,0.0115028392,-0.0145788378,-0.0376731624,0.0164462,0.0031149,0.00027047749444,9.702602010000011e-06,0.105874,0.0203691,0.00041490023481,0.011209303876,-0.0461993,-0.0077089,5.942713921000007e-05,0.00213437532049,0.000855045,0.000250638,7.31101952025e-07,6.281940704400005e-08,0.000145462,6.291550000000001e-05,3.958360140250001e-09,2.1159193444000003e-08,-0.000542869,0.0,0.0,2.94706751161e-07,-1.0183574304787297,-0.10913954017541845,1
88,-0.02621744353048546,0.008994823445356437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014861065019690828,7.94678498669592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023277388464201,0.08474460264508882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10625085357915136,-0.023602512869631533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.874661096040573,-1.3063398782099076,0.0516002971,0.0347494012999999,0.0106172337999999,-0.0157396328,-0.0387984702,0.0143739,-0.0020723,0.00020660900121,4.294427290000004e-06,0.131316,0.025442,0.000647295364,0.017243891856,-0.0529418,-0.0067424999999999,4.546130624999989e-05,0.00280283418724,0.0008322559999999,-2.278900000000028e-05,6.926500495359996e-07,5.193385210000125e-10,1.18676e-05,-0.0001335944,1.7847463711360004e-08,1.4083992975999998e-10,-0.000418394,0.0001244749999999,1.549402562499999e-08,1.75053539236e-07,-1.0850660727647548,-0.08822470407834507,1
89,-0.020725611929979907,0.007498961451274037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.202580577869201e-05,3.3570250112512175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072561291836894,0.05916491311066514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11761121993208853,-0.011512823594661534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.644654941998127,-0.9144154686650658,0.0514655607,0.03426755,0.0097290262,-0.0168935698,-0.0398973639,0.0150053,0.0006313999999999,0.00022515902809,3.986659599999986e-07,0.115282,-0.016034,0.000257089156,0.013289939524,-0.0530316,-8.980000000000793e-05,8.064040000001424e-09,0.00281235059856,0.000900228,6.797200000000025e-05,8.10410451984e-07,4.620192784000032e-09,0.000159694,0.0001478264,2.185264453696e-08,2.5502173636e-08,-0.000471801,-5.3407e-05,2.852307649e-09,2.2259618360100002e-07,-1.137929362741377,-0.06792491828728657,1
90,-0.016189326884043204,0.006146552912606278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.812313206705151e-05,0.0004121035412289798,0.0,0.0,0.0,0.0,-1.2524719413198268e-06,6.849829181112833e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1028466119638805,0.027060887865073734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12182560365205125,-0.002101425021649077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.11286176395907,-0.3796356119414294,0.0513294226999999,0.0337819658,0.0088384339,-0.0180401457,-0.0409690953,0.0115026,-0.0035026999999999,0.00013230980676,1.2268907289999984e-05,0.0965168,-0.0187651999999999,0.0003521327310399,0.00931549268224,-0.0399402,0.0130914,0.00017138475396,0.00159521957604,0.000923982,2.375399999999997e-05,8.537427363239998e-07,5.642525159999981e-10,0.000144961,-1.4732999999999982e-05,2.1706128899999947e-10,2.1013691521000003e-08,-0.000452447,1.9354000000000025e-05,3.745773160000007e-10,2.04708287809e-07,-1.1741969084121058,-0.03813075103615563,1
91,-0.012502773628964263,0.0049596733128945605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002920568668508673,0.009383580771852652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1042471556910292,-0.023901142694834347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12055744595438965,0.0050055144353070916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.98258718130337,0.8588227540906226,0.0511918867999999,0.0332927016,0.0079456754,-0.0191788612,-0.0420129348,0.0113004,-0.0002022,0.0001276990401599,4.088484000000125e-08,0.108345,0.0118281999999999,0.0001399063152399,0.011738639025,-0.0406839,-0.0007436999999999,5.530896899999999e-07,0.00165517971921,0.00099419,7.02080000000001e-05,9.884137561e-07,4.9291632640000134e-09,0.000180662,3.570099999999999e-05,1.2745614009999991e-09,3.2638758244e-08,-0.00040048,5.196699999999999e-05,2.700569088999998e-09,1.6038423039999998e-07,-1.1846546575247277,0.0035641042795765436,1
92,-0.009551557443925036,0.003944144877659653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020033951462291456,0.04031657560377887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0646107695857807,-0.08925514809287884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1152375268173862,0.010133998468947815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.548194712663147,3.290312112400923,0.0510529568,0.0327998106,0.0070509693999999,-0.02030922,-0.0430281717,0.00982998,-0.0014704199999999,9.66285068004e-05,2.162134976399995e-06,0.144062,0.0357169999999999,0.0012757040889999,0.020753859844,-0.046375,-0.0056910999999999,3.238861920999997e-05,0.002150640625,0.0011207,0.00012651,1.2559684900000002e-06,1.6004780100000008e-08,1.18676e-05,-0.0001687944,2.849154947136e-08,1.4083992975999998e-10,-0.000542869,-0.0001423889999999,2.0274627320999995e-08,2.94706751161e-07,-1.1703674768879873,0.03217103187938587,1
93,-0.007197534341444445,0.003080861400317758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06654228769210957,0.09087468658981751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801727824899374,-0.15271280575231644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10709108995020623,0.013575971608986588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.095663745860476,6.52795559899032,0.0509126363999999,0.0323033467,0.0061545353,-0.0214307296,-0.0440141148,0.0120197,0.0021897199999999,0.0001444731880899,4.794873678399996e-06,0.144857,0.0007949999999999,6.320249999999842e-07,0.020983550449,-0.0530883,-0.0067133,4.506839689000008e-05,0.00281836759689,0.00108051,-4.019000000000006e-05,1.1675018601e-06,1.6152361000000046e-09,0.000286344,0.0002744764,7.533729415696005e-08,8.1992886336e-08,-0.000370661,0.0001722079999999,2.9655595263999987e-08,1.37389576921e-07,-1.1477978686588761,0.0315504707484027,1
94,-0.005347942702472461,0.0023641959387913527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14998463251024757,0.14505988649340154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583227445948414,-0.1993710588968177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0971550777585806,0.015603123333802737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.430347101693435,9.630015200412302,0.0507709294,0.0318033639,0.0052565926,-0.0225429012999999,-0.0449700929999999,0.00471936,-0.00730034,2.22723588096e-05,5.32949641156e-05,0.125315,-0.0195419999999999,0.0003818897639999,0.015703849225,-0.0530806,7.699999999999374e-06,5.928999999999034e-11,0.00281755009636,0.00142874,0.0003482299999999,2.0412979876e-06,1.2126413289999998e-07,0.000327237,4.089300000000001e-05,1.6722374490000011e-09,1.0708405416900003e-07,-0.000343953,2.670799999999996e-05,7.13317263999998e-10,1.1830366620900001e-07,-1.1357182423931067,0.006992335200613358,1
95,-0.00392725044440691,0.0017884071976808455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26627267852444625,0.18668810822717277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135842458899357,-0.22244530385222894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08628822587228527,0.016474560447098694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9770859135055113,11.789809802934334,0.0506278398,0.0312999165,0.0043573616,-0.0236452506,-0.0458954553,0.00515602,0.00043666,2.65845422404e-05,1.9067195560000013e-07,0.135369,0.0100539999999999,0.0001010829159999,0.018324766161,-0.0437688,0.0093118,8.670961924000004e-05,0.00191570785344,0.00142874,0.0,2.0412979876e-06,0.0,0.000336856,9.618999999999936e-06,9.252516099999875e-11,1.13471964736e-07,-0.000542869,-0.0001989159999999,3.9567575055999976e-08,2.94706751161e-07,-1.1446371625510259,-0.026327461844652553,1
96,-0.002848250865988326,0.001332900989274801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40311041694394545,0.20731773605757062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5619169013314756,-0.2230059195205955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07517869660172131,0.016437594013968323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.465340723019423,12.667205714635752,0.0504833714,0.0307930596,0.0034570626,-0.024737297,-0.0467895718,0.0115017999999999,0.0063457799999999,0.0001322914032399,4.026892380839997e-05,0.161097,0.0257279999999999,0.0006619299839999,0.025952243409,0.00380806,0.04757686,0.0022635576074596,1.45013209636e-05,0.00114056,-0.0002881799999999,1.3008771136000002e-06,8.304771239999993e-08,0.000146185,-0.0001906709999999,3.635543024099998e-08,2.1370054225e-08,-0.000542869,0.0,0.0,2.94706751161e-07,-1.1750405721589587,-0.055127738582750954,1
97,-0.0020374710331108135,0.0009776526137852757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457659964586358,0.20674365237816972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165997277296069,-0.2066618223012483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06435324267715513,0.01572364843216303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.041204391960424,12.351350849387488,0.0503375282,0.0302828483,0.0025559163,-0.0258185649,-0.0476518338,-0.00580322,-0.0173050199999999,3.367736236840001e-05,0.0002994637172003,0.117264,-0.0438329999999999,0.0019213318889999,0.013750845696,0.202561,0.19875294,0.0395027311586436,0.041030958721,0.000557949,-0.000582611,3.11307086601e-07,3.394355773210001e-07,0.000150849,4.663999999999981e-06,2.1752895999999823e-11,2.2755420801e-08,-0.000399223,0.0001436459999999,2.063417331599998e-08,1.5937900372900004e-07,-1.2208561553385855,-0.07267218158497238,1
98,-0.0014343749148653423,0.0007042346701035545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815433613025534,0.18986336207198853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28648321333355564,-0.18023947947896443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05419013240532322,0.014542102618020195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.058310993785142,11.169306696948219,0.0501903141,0.0297693381,0.0016541435,-0.0268885829,-0.0484816542999999,0.00328134,0.00908456,1.07671921956e-05,8.25292303936e-05,0.0897528999999999,-0.0275111,0.00075686062321,0.0080555830584099,0.114433,-0.088128,0.0077665443839999,0.013094911489,-0.00182723,-0.002385179,3.3387694729e-06,5.689078862040999e-06,0.0007359289999999,0.0005850799999999,3.4231860639999986e-07,5.415914930409998e-07,-0.000542869,-0.0001436459999999,2.063417331599998e-08,2.94706751161e-07,-1.2738542947671865,-0.07815527325002616,1
99,-0.0009900563692302078,0.0004963739636300046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8018724034088036,0.163227011568406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17605076939530756,-0.149679825136855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044936256287686244,0.01307450641274268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.075670221075214,9.502715939564434,0.0500417331,0.029252585,0.0007519652999999,-0.027946885,-0.0492784682,0.0639489,0.06066756,0.00408946181121,0.0036805528363536,0.123999,0.0342461,0.00117279536521,0.015375752001,0.0810627,-0.0333702999999999,0.0011135769220899,0.00657116133129,-0.00182723,0.0,3.3387694729e-06,0.0,0.0007972789999999,6.135000000000005e-05,3.763822500000007e-09,6.356538038409999e-07,-0.000542869,0.0,0.0,2.94706751161e-07,-1.3267337391998129,-0.07418924931385354,1
100,-0.0006656928136595717,0.0003401616271827422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9024636611743215,0.13273117762608622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08640547184442911,-0.11919097733557353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03672749972129426,0.01147074274932329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.89280562157598,7.675090209582623,0.0498917892999999,0.0287326454,-0.0001503972,-0.02899301,-0.0500417331,0.026165,-0.0377839,0.0006846072249999,0.00142762309921,0.0979199,-0.0260791,0.00068011945681,0.00958830681601,0.107525,0.0264622999999999,0.0007002533212899,0.011561625625,0.00142633,0.00325356,2.0344172689e-06,1.05856526736e-05,0.00132196,0.000524681,2.7529015176100017e-07,1.7475782416000004e-06,-0.000127179,0.00041569,1.7279817609999998e-07,1.6174498040999998e-08,-1.374494069149537,-0.0644630794645462,1
101,-0.0004309514670494691,0.00022402620912106023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982413217354658,0.1026119804326353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01648070040182129,-0.09124121131063914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029610762498653322,0.009847781236456804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.49059824359805,5.908994978002969,0.0497404868,0.0282095758,-0.0010527228,-0.030026502,-0.0507709294,0.0323907,0.0062257,0.00104915744649,3.875934049000005e-05,0.0982409,0.000321,1.0304100000001009e-07,0.00965127443281,-0.0177203,-0.1252453,0.01568638517209,0.00031400903209,0.000773968,-0.000652362,5.99026465024e-07,4.25576179044e-07,0.000607428,-0.0007145319999999,5.105559790240001e-07,3.68968775184e-07,-0.000542869,-0.00041569,1.7279817609999998e-07,2.94706751161e-07,-1.4145504871889083,-0.05229117683467546,1
102,-0.0002624732864544999,0.0001385594144969226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0430022950751454,0.07534149768040685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03591936042723803,-0.06694980532655441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023565863493556646,0.008290937780590618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.96216680604992,4.328542711162612,0.0495878296,0.0276834332,-0.0019547904,-0.0310469108,-0.0514655607,0.0397544,0.0073637,0.00158041231936,5.422407769000001e-05,0.133055,0.0348140999999999,0.00121202155881,0.017703633025,-0.0535047,-0.0357844,0.00128052328336,0.00286275292209,0.0008628299999999,8.886199999999977e-05,7.444756088999996e-07,7.896455043999961e-09,0.000607428,0.0,0.0,3.68968775184e-07,-0.000965923,-0.000423054,1.7897468691600006e-07,9.33007241929e-07,-1.4462053498746763,-0.040001769864298646,1
