,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45173402754139885,0.2093262522891365,0.0,0.0,0.0,0.0,-0.09459821973102882,0.01590871696209399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00221070490875938,0.0010546393240756708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5408705722124593,-0.22157430369811273,0.0,0.0,-1.2866883384696017,0.6671853288191852,-6.495373276665472,-7.88033858377001,0.0401139068,-0.0018044731,-0.0426255538999999,-0.0575260585,-0.0374449981999999,0.037395,-0.0024983,0.0013983860249999,6.241502890000045e-06,0.228495,-0.010766,0.0522099650249999,0.000115906756,-0.0839163,0.0279027,0.00077856066729,0.00704194540569,-0.00100742,-0.000330866,1.094723099560001e-07,1.0148950564e-06,1.08915e-05,-0.0002708844999999,7.337841234024998e-08,1.1862477225000003e-10,-0.0008536339999999,6.0058000000000095e-05,7.286910059559998e-07,3.606963364000012e-09,-0.22788339336725813,0.14008489245403247,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932873915093982,0.20250441312767845,0.0,0.0,0.0,0.0,-0.08361643751751008,0.016539629812940045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015627250279841452,0.000763187635844337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39726105540616496,-0.20340695361559666,0.0,0.0,-0.8522696845797191,0.6168307865250222,-11.776177310058095,-7.542814199235584,0.0398973639,-0.0024056584,-0.0432277255999999,-0.0574382337,-0.0362890062,0.0356198,-0.0017751999999999,0.00126877015204,3.151335039999967e-06,0.278819,0.050324,0.0777400347609999,0.002532504976,-0.0823051999999999,0.0016111,2.595643210000058e-06,0.0067741459470399,-0.0006362259999999,0.000371194,1.3778498563600002e-07,4.0478352307600005e-07,1.08915e-05,0.0,0.0,1.1862477225000003e-10,-0.000773228,8.040599999999988e-05,5.978815399840002e-07,6.465124835999981e-09,-0.13595613054987454,0.13094239661244708,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7245419945255276,0.18156569472448048,0.0,0.0,0.0,0.0,-0.07253296756362371,0.016319458384812604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001084259766318544,0.000540979346114733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26972888624472907,-0.17608057059434631,0.0,0.0,-0.46394153869406923,0.5368716275438603,-16.63706132339463,-6.727421853142365,0.0396797345,-0.0030065815999999,-0.0438193022,-0.0573253817,-0.0351083085,0.029923,-0.0056968,0.000895385929,3.245353024000006e-05,0.305298,0.026479,0.093206868804,0.000701137441,-0.114389,-0.0320838,0.00102937022244,0.013084843321,-0.00024512,0.000391106,1.5296390323599993e-07,6.008381439999999e-08,0.000405927,0.0003950355,1.5605304626024998e-07,1.64776729329e-07,-0.0008135739999999,-4.034599999999981e-05,6.619026534759998e-07,1.6277997159999844e-09,-0.05296173469131529,0.11509454412212736,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838438880043754,0.1530266198459363,0.0,0.0,0.0,0.0,-0.06183751386981419,0.015474909371609542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007342168860098714,0.00037353438380985615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16221191430889748,-0.1453194104465715,0.0,0.0,-0.1348560940778822,0.4448643994856172,-20.843536414045953,-5.665314701545321,0.0394610244,-0.0036071772999999,-0.0444001387999999,-0.0571875517,-0.0339037089,0.03073,0.0008069999999999,0.0009443329,6.512489999999979e-07,0.267396,-0.0379019999999999,0.071500620816,0.0014365616039999,-0.122677,-0.0082879999999999,6.869094399999983e-05,0.015049646329,-0.000688794,-0.000443674,1.96846618276e-07,4.74437174436e-07,0.000445609,3.968200000000003e-05,1.5746611240000023e-09,1.98567380881e-07,-0.000913692,-0.000100118,8.34833070864e-07,1.0023613924000034e-08,0.01802281619488498,0.09626945268794514,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9319695977697929,0.12227566587324813,0.0,0.0,0.0,0.0,-0.05187504471457766,0.014209143496873411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00048037239694513075,0.0002487329803864888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07543646276834973,-0.11507426014866168,0.0,0.0,0.13183460297993327,0.3532739378630337,-24.30187037246909,-4.541224759654489,0.0392412397,-0.00420738,-0.0449700929999999,-0.0570248037,-0.0326760275,0.0339972,0.0032671999999999,0.00115580960784,1.0674595839999986e-05,0.245461,-0.021935,0.060251102521,0.000481144225,-0.0892353,0.0334416999999999,0.0011183472988899,0.00796293876609,-0.00082355,-0.000134756,1.8159179536000025e-08,6.782346025e-07,1.08915e-05,-0.0004347175,1.8897930480625e-07,1.1862477225000003e-10,-0.00076389,0.000149802,5.835279321000001e-07,2.2440639204e-08,0.07607542833104626,0.0771857240039122,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0051085490664815,0.09293049500739109,0.0,0.0,0.0,0.0,-0.042863805349758616,0.012696352933525548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029782753117381177,0.00015666968635639014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00812106235544848,-0.08759573177446517,0.0,0.0,0.3394123048865286,0.26942455973442925,-27.019260973517504,-3.476291700073392,0.0390203863,-0.0048071244,-0.0455290250999999,-0.0568372087,-0.0314261002,0.0304649,-0.0035322999999999,0.00092811013201,1.2477143289999989e-05,0.26247,0.0170089999999999,0.0688905008999999,0.0002893060809999,-0.0712241,0.0180111999999999,0.0003244033254399,0.00507287242081,-0.000545437,0.000278113,7.734684076900006e-08,2.97501520969e-07,1.08915e-05,0.0,0.0,1.1862477225000003e-10,-0.000747692,1.6198000000000034e-05,5.590433268640001e-07,2.6237520400000116e-10,0.12170003674755647,0.05949415791652317,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0596007364723339,0.06677666959112842,0.0,0.0,0.0,0.0,-0.034916248184164125,0.011078519583762353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016760262590234987,8.94139741353684e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04202284891598136,-0.06385257788509548,0.0,0.0,0.49450381052780135,0.19657552071425505,-29.061688492662743,-2.529864568874474,0.0387984702,-0.0054063452,-0.0460767981,-0.0566248484,-0.0301547777999999,0.0259367,-0.0045281999999999,0.00067271240689,2.0504595239999965e-05,0.307729,0.045259,0.094697137441,0.0020483770809999,-0.0773911,-0.0061669999999999,3.80318889999999e-05,0.00598938235921,-0.000399636,0.0001458009999999,2.1257931601e-08,1.59708932496e-07,0.00015623,0.0001453385,2.112327958225e-08,2.44078129e-08,-0.0007266179999999,2.1074000000000263e-05,5.279737179239996e-07,4.4411347600001116e-10,0.156172397181716,0.04396596487358122,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.096201780050642,0.03833980131440357,0.0,0.0,0.0,0.0,-0.02806118123765886,0.00946480091861612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.540987273253236e-05,4.073074278631575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07760750705526367,-0.044007351344748334,0.0,0.0,0.6042441518726612,0.13313537310116386,-30.4717427460213,-1.5538578780674277,0.0385754975,-0.006004977,-0.0466132777,-0.0563878153,-0.0288629259,0.0337223,0.0077856,0.00113719351729,6.061556735999999e-05,0.311142,0.003413,0.096809344164,1.1648569000000375e-05,-0.121746,-0.0443549,0.00196735715401,0.014822088516,-0.000546233,-0.000146597,2.149068040900001e-08,2.9837049028900004e-07,8.934149999999999e-05,-6.688850000000001e-05,4.474071432249999e-09,7.981903622249998e-09,-0.000913693,-0.000187075,8.348348982489999e-07,3.4997055625000115e-08,0.1808169629452545,0.02995054335755919,1
161,0.0,0.0,1.612544737179475e-12,1.6121552957455002e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1076706952771425,-0.006575423984220822,0.0,0.0,0.0,0.0,-0.022265404457236994,0.007933323233210087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0617595372293014e-05,5.796739026178343e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10117901572870418,-0.02780530135243745,0.0,0.0,0.6726179187476532,0.07313749182694892,-31.071811461190503,-0.15584554427410485,0.0383514743,-0.0066029546,-0.0471383325,-0.0561262127,-0.0275514241,0.0370255,0.0033031999999999,0.00137088765025,1.0911130239999994e-05,0.280593,-0.030549,0.0787324316489999,0.000933241401,-0.105328,0.016418,0.000269550724,0.0110939875839999,-0.0008693939999999,-0.0003231609999999,1.0443303192099993e-07,7.558459272359999e-07,0.000132612,4.327050000000001e-05,1.8723361702500003e-09,1.7585942544e-08,-0.000858853,5.484000000000001e-05,7.376284756090001e-07,3.007425600000001e-09,0.1958227129937227,0.015353812494424829,1
162,0.0,0.0,0.0001179166211464099,0.0006617074585984923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0812355172562242,-0.06906816130796502,0.0,0.0,0.0,0.0,-0.017453416048638568,0.006534777917429839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1150414508285125,-0.014833383844966222,0.0,0.0,0.7009463151106199,0.015357659654307996,-30.53280787362637,1.6806476474874823,0.0381264066,-0.007200213,-0.0476518338,-0.0558401546,-0.0262211651,0.0370796,5.409999999999443e-05,0.0013748967361599,2.926809999999397e-09,0.259358,-0.021235,0.0672665721639999,0.000450925225,-0.0739606,0.0313673999999999,0.0009839137827599,0.00547017035236,-0.000868528,8.659999999998659e-07,7.499559999997679e-13,7.54340886784e-07,1.08915e-05,-0.0001217204999999,1.4815880120249998e-08,1.1862477225000003e-10,-0.000750256,0.000108597,5.628840655360001e-07,1.1793308408999996e-08,0.20043878386919375,-0.0006200126668019451,1
163,0.0,0.0,0.003732831828474386,0.011379928126023437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099063456731396,-0.1349271776526277,0.0,0.0,0.0,0.0,-0.013524244767937649,0.005297082032890592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12120957137543231,-0.004661644435178519,0.0,0.0,0.6932182246356385,-0.032480925829379614,-28.76397659546691,3.3363179235141254,0.0379003006,-0.0077966871,-0.0481536557,-0.0555297655999999,-0.0248730547,0.0370373,-4.229999999999512e-05,0.00137176159129,1.789289999999587e-09,0.307781,0.048423,0.0947291439609999,0.0023447869289999,-0.0699116,0.004049,1.6394401000000088e-05,0.00488763181456,-0.000374141,0.000494387,2.444185057690001e-07,1.3998148788099998e-07,0.000132337,0.0001214455,1.4749009470250004e-08,1.7513081569000006e-08,-0.0008445789999999,-9.432299999999988e-05,7.133136872409999e-07,8.896828328999981e-09,0.19231866686800764,-0.022611405619563447,1
164,0.0,0.0,0.023167789941783645,0.04471618399052794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979461861846808,-0.18773885961752124,0.0,0.0,0.0,0.0,-0.010364956199630149,0.004230408212289462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12142296324878916,0.0030991413363349353,0.0,0.0,0.6602661610006344,-0.060538507909021766,-26.202133750623343,4.053238550837223,0.0376731624,-0.0083923118,-0.0486436751999999,-0.0551951809999999,-0.0235080105,0.0369611,-7.620000000000543e-05,0.0013661229132099,5.8064400000008285e-09,0.335301,0.02752,0.112426760601,0.0007573504,-0.0854072,-0.0154955999999999,0.0002401136193599,0.00729438981184,-0.000350846,2.3295e-05,5.426570249999998e-10,1.2309291571599998e-07,9.50571e-05,-3.7279900000000016e-05,1.389790944010001e-09,9.035852260409998e-09,-0.000913693,-6.911400000000011e-05,8.348348982489999e-07,4.776744996000015e-09,0.16444053597360642,-0.05712853411073789,1
165,0.0,0.0,0.07324254178112015,0.09646741045785952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7583521268938482,-0.21806699478772548,0.0,0.0,0.0,0.0,-0.007849489226627496,0.0033258313364595833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11717878665462045,0.008788146526284636,0.0,0.0,0.6164987572615065,-0.06775410735250254,-23.584320335455974,3.677787548221655,0.0374449981999999,-0.0089870223,-0.0491217723,-0.0548365465,-0.0221269621,0.0442561,0.007295,0.00195860238721,5.321702500000005e-05,0.302856,-0.032445,0.091721756736,0.001052678025,-0.110723,-0.0253158,0.00064088972964,0.0122595827289999,-0.000636126,-0.00028528,8.13846784e-08,4.046562878760001e-07,1.08915e-05,-8.416559999999999e-05,7.083848223359999e-09,1.1862477225000003e-10,-0.000913693,0.0,8.348348982489999e-07,0.0,0.10919426642932101,-0.10010820053641345,1
166,0.0,0.0,0.16035232122979834,0.15002677775520454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607190929855332,-0.2249149644659778,0.0,0.0,0.0,0.0,-0.005852449062805465,0.002563081045963432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10976158740097938,0.01270588639969825,0.0,0.0,0.5737582176859428,-0.06078439616950185,-21.523390113745936,2.593675677854331,0.0372158143,-0.0095807538,-0.0495878296,-0.0544540185,-0.0207308495,0.0453469,0.0010908,0.00205634133961,1.1898446400000063e-06,0.274347,-0.028509,0.075266276409,0.000812763081,-0.0941839,0.0165390999999999,0.00027354182881,0.0088706070192099,-0.000904989,-0.0002688629999999,7.228731276899998e-08,8.190050901209998e-07,0.000117509,0.0001066175,1.1367291306250002e-08,1.3808365081e-08,-0.000913693,0.0,8.348348982489999e-07,0.0,0.02510422025363473,-0.14012373504075396,1
167,0.0,0.0,0.279348609857532,0.18977334444774266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588313884777254,-0.21291909475807352,0.0,0.0,0.0,0.0,-0.0043131115135146775,0.0019472599009979458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10026339283838417,0.015128981358123943,0.0,0.0,0.538391488758912,-0.04795348726070724,-20.29912310887604,1.3150055355189314,0.0369856168,-0.0101734417,-0.0500417331,-0.0540477636,-0.0193206232,0.0369686,-0.0083783,0.0013666773859599,7.01959108900001e-05,0.28234,0.007993,0.0797158756,6.388804900000045e-05,-0.0738196,0.0203643,0.00041470471449,0.00544933334416,-0.000845658,5.933099999999992e-05,3.520167560999991e-09,7.15137452964e-07,0.000137475,1.996599999999999e-05,3.9864115599999964e-10,1.8899375625e-08,-0.000913693,0.0,8.348348982489999e-07,0.0,-0.08171210579116062,-0.1672014279382963,1
168,0.0,0.0,0.4174315439306249,0.20816543221413197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235086761027029,-0.18882505066212624,0.0,0.0,0.0,0.0,-0.0031401210189520874,0.0014578891097674323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08959547462485709,0.016319934368125805,0.0,0.0,0.5118631580206408,-0.035316671681070604,-19.888206545490334,0.21562586452724725,0.0367544121,-0.0107650212999999,-0.0504833714,-0.0536179588,-0.0178972434,0.037022,5.3400000000002064e-05,0.0013706284839999,2.85156000000022e-09,0.327643,0.0453029999999999,0.1073499354489999,0.0020523618089999,-0.0995878,-0.0257682,0.00066400013124,0.00991772990884,-0.000514798,0.00033086,1.094683396e-07,2.65016980804e-07,0.000201935,6.446000000000003e-05,4.155091600000002e-09,4.0777744225e-08,-0.0008248869999999,8.880600000000029e-05,6.804385627689996e-07,7.886505636000054e-09,-0.2005261532009064,-0.1772321400990603,1
169,0.0,0.0,0.5599099130869067,0.20567798095487494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20693623725620747,-0.15897853220365032,0.0,0.0,0.0,0.0,-0.002255944248201198,0.0010746409155388966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07849623673779824,0.016529849443023343,0.0,0.0,0.4927739487223128,-0.025741497813634235,-20.094503263549072,-0.5388214337540784,0.0365222065,-0.0113554282,-0.0509126363999999,-0.0531647915,-0.0164616790999999,0.0422295,0.0052075,0.00178333067025,2.711805625000004e-05,0.343733,0.01609,0.118152375289,0.0002588881,-0.140963,-0.0413751999999999,0.00171190717504,0.019870567369,-0.000491962,2.283600000000004e-05,5.214828960000016e-10,2.42026609444e-07,0.000226077,2.4142e-05,5.828361640000002e-10,5.1110809929000003e-08,-0.000854664,-2.977700000000025e-05,7.304505528959998e-07,8.866697290000151e-10,-0.32003334802556554,-0.17156525481373538,1
170,0.0,0.0,0.6944465587693649,0.18751759039912977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11110224455883526,-0.12813610926312768,0.0,0.0,0.0,0.0,-0.0015962914047821838,0.0007785323355695276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06753959913375009,0.015995513596987365,0.0,0.0,0.47877363969737563,-0.019686618953527395,-20.67542375094417,-0.9429545733247429,0.0362890062,-0.0119445982,-0.0513294226999999,-0.0526884589,-0.0150149076,0.0429384,0.0007088999999999,0.00184370619456,5.025392099999978e-07,0.320903,-0.02283,0.1029787354089999,0.0005212089,-0.139425,0.001538,2.365444000000036e-06,0.019439330625,-0.000766553,-0.000274591,7.540021728100001e-08,5.87603501809e-07,0.000184995,-4.108200000000001e-05,1.6877307240000004e-09,3.4223150025e-08,-0.000913693,-5.902900000000005e-05,8.348348982489999e-07,3.484422841000005e-09,-0.43115988568937513,-0.1545769463214133,1
171,0.0,0.0,0.8129193723884152,0.16024979682831514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035468324966257,-0.09925673054564131,0.0,0.0,0.0,0.0,-0.0011089297286542095,0.000552609650409291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05714667659761953,0.014933569400747712,0.0,0.0,0.46773956392850796,-0.016373462700451633,-21.42083073692965,-1.0745429108987887,0.0360548176,-0.012532467,-0.0517336283,-0.0521891688,-0.0135579139,0.0451853,0.0022468999999999,0.00204171133609,5.048559609999981e-06,0.295738,-0.0251649999999999,0.087460964644,0.0006332772249999,-0.101933,0.0374919999999999,0.0014056500639999,0.010390336489,-0.000858507,-9.1954e-05,8.455538115999999e-09,7.37034269049e-07,1.08915e-05,-0.0001741034999999,3.0312028712250003e-08,1.1862477225000003e-10,-0.0008257549999999,8.79380000000003e-05,6.818713200249996e-07,7.733091844000051e-09,-0.528168849404581,-0.13131522633453768,1
