,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576388455999999,0.0576382569,0.0576372758,0.0576359023,0.0576341365,-0.000179275,0.0,0.0,3.2139525625e-08,0.00892501,0.0,0.0,7.965580350010001e-05,-0.000715033,0.0,5.112721910890001e-07,0.0,0.000533674,0.0,0.0,2.84807938276e-07,-0.0,0.0,0.0,0.0,-0.000133813,0.0,0.0,1.7905918968999996e-08,0.0,0.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576372758,0.0576319782,0.057623149,0.057610789,0.0575948989,0.0109379,0.0111171749999999,0.0001235915799806,0.0001196376564099,0.0588575,0.04993249,0.0024932535576001,0.00346420530625,-0.00105647,-0.0003414369999999,1.1161288608999997e-06,1.1657922496899993e-07,0.000682957,0.0001492829999999,2.2285414088999985e-08,4.66430263849e-07,-0.0,0.0,0.0,0.0,-0.000146303,-1.2490000000000013e-05,1.5600010000000027e-10,2.1404567809e-08,0.0,0.0,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50448724156929e-05,0.0004993941936414183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1891827155884826e-05,0.00018728395220585784,0.0003763235604394407,0.0022096650588010525,0.0576341365,0.0576194213,0.0575948989,0.0575605733,0.0575164504999999,0.0130528,0.0021149,4.472802010000005e-06,0.00017037558784,0.00662333,-0.05223417,0.0027284085155889,4.38685002889e-05,-0.021504,-0.02044753,0.000462422016,0.0004181014831008,0.000174926,-0.0005080309999999,2.58095496961e-07,3.0599105476e-08,5.39588e-05,5.39588e-05,2.9115520974400007e-09,2.9115520974400007e-09,-0.000193947,-4.764400000000001e-05,2.269950736000001e-09,3.7615438809e-08,8.084578184016778e-05,0.00047475248081146627,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003220402290299932,0.010134865765735156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012076508588624742,0.0038009961074084377,0.014250280134577185,0.044840940087302834,0.0576294275,0.0576005878,0.0575525323,0.0574852772,0.0573988447,0.00640225,-0.00665055,4.42298153025e-05,4.09888050625e-05,-0.0158430999999999,-0.02246643,0.0005047404769448,0.0002510038176099,-0.0165371,0.0049669,0.00027347567641,2.467009561e-05,0.000155312,-1.9614e-05,3.8470899599999966e-10,2.4121817344e-08,0.000106511,5.25522e-05,1.1344593121e-08,2.7617337248399994e-09,-0.000247629,-5.368200000000002e-05,2.881757124000002e-09,6.132012164100003e-08,0.003061394927216362,0.009635057926907822,1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021221748474660934,0.04201163573577459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007958155677997854,0.015757140633214307,0.09390623700037458,0.18586299770232387,0.057623149,0.0575754796,0.0574960598,0.0573849333,0.0572421615,0.00779363,0.00139138,1.9359383044000007e-06,6.07406685769e-05,0.0483907,0.0642338,0.0041259810624399,0.0023416598464899,0.00170229,0.01823939,2.8977912441e-06,0.000332675347572,0.00051922,0.000363908,1.3242903246400005e-07,2.695894084e-07,-0.0,-0.000106511,0.0,1.1344593121e-08,0.0,0.000247629,6.132012164100003e-08,0.0,0.020173924643724497,0.039941272723726697,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06911508856934165,0.09305711700724302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02591815821350311,0.03490546378070992,0.3058342669193365,0.4116523869515871,0.0576153013,0.0575440995,0.057425495,0.0572595855,0.0570465076,0.0144709,0.00667727,4.45859346529e-05,0.00020940694681,0.0287336,-0.0196570999999999,0.0003864015804099,0.00082561976896,-0.00671713,-0.00841942,4.51198354369e-05,7.088663313640001e-05,0.000434514,-8.470600000000004e-05,7.1751064360000076e-09,1.88802416196e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657025310712302,0.08847532369436575,1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15399659734230375,0.14701759883054125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05774872400336391,0.0551517526758187,0.6814349432396937,0.6502735672542801,0.0576058845,0.0575064509,0.0573408553,0.0571092883,0.0568120162,0.00873784,-0.00573306,3.28679769636e-05,7.63498478656e-05,-0.0176107,-0.0463443,0.00214779414249,0.00031013675449,-0.0061062,0.00061093,3.728567844e-05,3.732354649e-07,0.000178546,-0.000255968,6.551961702399997e-08,3.1878674116e-08,-0.0,0.0,0.0,0.0,-0.000373851,-0.000373851,1.39764570201e-07,1.39764570201e-07,0.14639301534852703,0.13978735171334453,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713586747222343,0.1879200638080767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10175950302083786,0.07050553589712542,1.200762135645886,0.8310541121756978,0.0575948989,0.0574625379,0.0572421615,0.0569341072,0.056538847,0.0116306,0.0028927599999999,8.368060417599997e-06,0.00013527085636,-0.0044553,0.0131554,0.0001730645491599,1.9849698090000007e-05,0.0127616,0.0188678,0.0001628584345599,0.0003559938768399,0.000328353,0.000149807,2.2442137249000013e-08,1.0781569260900001e-07,6.325e-05,6.325e-05,4.000562500000001e-09,4.000562500000001e-09,-0.000144928,0.000228923,5.240573992899999e-08,2.1004125184000002e-08,0.25796034015782315,0.17869216567516857,1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4087011303771401,0.20767477081518246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15326292389142754,0.07793152465709008,1.8085025019188434,0.9182195891543954,0.0575823448,0.0574123653,0.0571294376999999,0.0567341187,0.0562271859,0.0168597,0.0052291,2.734348681000002e-05,0.00028424948409,0.0383304,0.0427856999999999,0.00183061612449,0.00146921956416,0.0123261,-0.0004354999999999,0.00015193274121,1.896602499999986e-07,0.000257057,-7.129600000000003e-05,5.083119616000007e-09,6.6078301249e-08,-8.29191e-05,-0.0001461691,6.875577144810001e-09,2.1365405794810004e-08,0.0,0.000144928,2.1004125184000002e-08,0.0,0.3885215120647676,0.19749712198992495,1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513026767942893,0.2063465447579536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673850379785844,0.07745210176078282,2.439514344814728,0.9120835487758658,0.0575682224,0.0573559384999999,0.0570027116,0.0565094097,0.0558772451,0.0116291,-0.0052306,2.7359176360000022e-05,0.00013523596681,-0.00176099,-0.04009139,0.0016073195521321,3.1010857801e-06,0.00864196,-0.00368414,7.468347264160001e-05,1.3572887539600004e-05,0.000235701,-2.135599999999999e-05,4.560787359999997e-10,5.5554961401e-08,-0.000383127,-0.0003002079,1.46786298129e-07,9.012478322240997e-08,-0.000190164,-0.000190164,3.6162346896000016e-08,3.6162346896000016e-08,0.5240821071275694,0.19626109678444106,1
