,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
139,0.1881694693233733,-0.1533991631441716,0.0,0.0,0.0,0.0,-0.06434973150428888,0.015723322918359952,0.0,0.0,-0.0012398297070313447,0.0006139861954840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7170914058752687,0.18310147168984403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31487674274524563,0.017224794391726053,7.307088380134211,-1.3031056141346775,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,0.0576852,0.0402511999999999,0.00162015910144,0.00332758229904,0.189916,-0.0228729999999999,0.036068087056,0.0005231741289999,-0.0280827,0.0090922,0.0007886380392899,8.266810084000009e-05,0.000243929,0.000415532,1.7266684302399994e-07,5.950135704100002e-08,-0.0,-0.000323415,1.04597262225e-07,0.0,-0.000967551,-0.000201907,4.076643664900008e-08,9.361549376010002e-07,-0.315303692693079,0.16562687363962633,1
140,0.09606057526313576,-0.12274036325351223,0.0,0.0,0.0,0.0,-0.05418688909943988,0.01454165304349594,0.0,0.0,-0.0008476807790891152,0.0004283378142018572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8321529832373944,0.15485077869794261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274421207332504,0.017613471074078263,6.521257281503936,-1.0758873442902859,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917892999999,0.0631791999999999,0.0054939999999999,3.0184035999999908e-05,0.0039916113126399,0.200019,0.010103,0.040007600361,0.000102070609,-0.0249026,0.0031801,0.0006201394867599,1.0113036010000011e-05,0.000243929,0.0,0.0,5.950135704100002e-08,-0.000359201,-0.000359201,1.2902535840099996e-07,1.2902535840099996e-07,-0.000656846,0.000310705,9.6537597025e-08,4.314466677160001e-07,-0.2173408352095757,0.12896539538289606,1
141,0.02387711104236194,-0.09440571956128434,0.0,0.0,0.0,0.0,-0.04493334354441151,0.013073988132025467,0.0,0.0,-0.0005624125828100584,0.0002894321319938066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269327852588108,0.12411242729464045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3394928025652317,0.016108067017997923,5.88030645660917,-0.8719666152949532,0.0426255538999999,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,0.0420373,-0.0211418999999999,0.0004469799356099,0.00176713459129,0.215226,0.015207,0.046322231076,0.000231252849,-0.0315577,-0.0066551,0.00099588842929,4.4290356010000056e-05,-5.2777e-05,-0.000296706,8.803445043599999e-08,2.785411729e-09,-0.0001708179999999,0.000188383,3.5488154689e-08,2.9178789123999994e-08,-0.000656846,0.0,0.0,4.314466677160001e-07,-0.1428248809144105,0.09624362142559607,1
142,-0.030486429421692527,-0.06965043228016876,0.0,0.0,0.0,0.0,-0.03672494687523034,0.01147020022404239,0.0,0.0,-0.00035665878387696734,0.00018659032819728883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012604340415725,0.09461270404220035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3501346496102897,0.013687550584822947,5.367390183217919,-0.6935828948627092,0.0424225009999999,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,0.0420536,1.6299999999996873e-05,2.6568999999989804e-10,0.00176850527296,0.200136,-0.01509,0.0400544184959999,0.0002277081,-0.0456123,-0.0140545999999999,0.00208048191129,0.00019753178116,-0.000503977,-0.0004512,2.0358144e-07,2.53992816529e-07,-0.000357442,-0.000186624,3.4828517376000005e-08,1.2776478336399998e-07,-0.000656846,0.0,0.0,4.314466677160001e-07,-0.08863477600851866,0.06843955723459093,1
143,-0.06960627193179993,-0.04880445951182687,0.0,0.0,0.0,0.0,-0.029608572927289637,0.009847248053557911,0.0,0.0,-0.00020945936709750013,0.0001112017128107977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0568122414548358,0.06828153978479068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35902047646074325,0.010992585825190726,4.965578878860559,-0.5400531981958084,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,0.0423078,0.0002542,6.461764000000154e-08,0.00178994994084,0.230222,0.030086,0.0530021692839999,0.000905167396,-0.0456114,8.999999999981245e-07,0.00208039980996,8.099999999966241e-13,-0.000422697,8.127999999999998e-05,6.606438399999997e-09,1.7867275380899998e-07,-0.000316932,4.050999999999995e-05,1.6410600999999956e-09,1.0044589262400004e-07,-0.000489935,0.000166911,2.7859281921000025e-08,2.40036304225e-07,-0.05139649950311691,0.045568813607404945,1
144,-0.09606971698397287,-0.031691350839666475,0.0,0.0,0.0,0.0,-0.023564021712322466,0.008290437433422426,1.117147678760559e-08,1.1161793284247177e-07,-0.00010496622888032922,5.645369174619085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0945905014407629,0.04040081237864126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36556942788264896,0.006349596162410269,4.652309121880449,-0.4336638947097728,0.0420129348,0.0036071772999999,-0.0367544121,-0.0571875517,-0.0466132777,0.042543,0.0002351999999999,5.5319039999995765e-08,0.001809906849,0.262444,0.032222,0.068876853136,0.001038257284,-0.0505145,-0.0049030999999999,0.0025517147102499,2.4040389609999936e-05,-0.000555597,-0.0001329,1.7662410000000008e-08,3.08688026409e-07,-0.000430829,-0.000113897,1.2972526609000002e-08,1.8561362724100002e-07,-0.000216519,0.000273416,7.475630905600004e-08,4.6880477361e-08,-0.02767100917470249,0.02812405900241502,1
145,-0.11225217897384514,-0.017921396604932843,0.0,0.0,0.0,0.0,-0.018524294392123674,0.006856650430647898,0.0002525504449079226,0.0012653193800448855,-3.1338408540372834e-05,1.704645508995366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079318089113328,-0.003292516788506768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665162053431493,-0.004949788754086763,4.3736449727540085,-0.4250256734080621,0.0418064326,0.0030065815999999,-0.0374449981999999,-0.0573253817,-0.0457128626,0.0368875,-0.0056555,3.198468025000001e-05,0.0013606876562499,0.230178,-0.0322659999999999,0.052981911684,0.0010410947559999,-0.0696174,-0.0191029,0.0048465823827599,0.00036492078841,-0.0007364929999999,-0.0001808959999999,3.27233628159999e-08,5.424219390489996e-07,-0.000239454,0.000191375,3.662439062500001e-08,5.7338218116e-08,-0.000254346,-3.782699999999996e-05,1.430881928999997e-09,6.469188771599999e-08,-0.01334641094595951,0.01639628182262409,1
146,-0.12024385431257796,-0.007060768205618866,0.0,0.0,0.0,0.0,-0.01439317480892927,0.005578817633145035,0.0053554187306460894,0.015063900479800595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0840766725529658,-0.0650359861942752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3580481483107893,-0.019340889569346164,4.086260516662669,-0.4254429159771905,0.0415987919,0.0024056584,-0.0381264066,-0.0574382337,-0.0447813261,0.0352978,-0.0015896999999999,2.5271460899999763e-06,0.00124593468484,0.192954,-0.037224,0.037231246116,0.001385626176,-0.0476714,0.0219459999999999,0.00227256237796,0.0004816269159999,-0.000661581,7.491199999999968e-05,5.611807743999952e-09,4.3768941956100004e-07,-6.11746e-05,0.0001782794,3.1783544464360014e-08,3.74233168516e-09,-0.00030162,-4.727400000000004e-05,2.234831076000003e-09,9.09746244e-08,-0.009131737703241449,-0.004124905911162353,1
147,-0.12185298447579744,0.0012926398300978658,0.0,0.0,0.0,0.0,-0.011059551483740753,0.004470916052801416,0.02880915906653273,0.052109831971382754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0154383886816887,-0.1311958223849808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3417506294207561,-0.027539464359865106,3.848098664442156,-0.2808104031718427,0.0413900183,0.0018044731,-0.0387984702,-0.0575260585,-0.0438193022,0.0257203,-0.0095775,9.172850625000012e-05,0.0006615338320899,0.184947,-0.0080069999999999,0.034205392809,6.411204899999978e-05,-0.036806,0.0108654,0.0013546816359999,0.00011805691716,-0.000636089,2.549200000000001e-05,6.498420640000003e-10,4.046092159210001e-07,-3.00195e-05,3.11551e-05,9.706402560099996e-10,9.0117038025e-10,-0.000399458,-9.783800000000003e-05,9.572274244000013e-09,1.595666937640001e-07,-0.02834272073891194,-0.04995182009069552,1
148,-0.11863659419031267,0.007490376192762315,0.0,0.0,0.0,0.0,-0.008408356649392908,0.003532901911032038,0.0846857361490066,0.10538365133139402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056149397996064,-0.18514837260132885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3237208969158402,-0.0258192971100325,3.7747558723873866,0.026290210144016085,0.0411801175999999,0.0012030913,-0.0394610244,-0.0575888179,-0.042827446,0.0324039,0.0066836,4.467050896000002e-05,0.00105001273521,0.19293,0.0079829999999999,0.0372219849,6.372828899999986e-05,-0.0244438,0.0123622,0.0005974993584399,0.00015282398884,-0.0006407159999999,-4.626999999999886e-06,2.1409128999998948e-11,4.105169926559999e-07,-4.98048e-05,-1.9785299999999995e-05,3.914580960899998e-10,2.48051810304e-09,-0.000296228,0.00010323,1.0656432900000012e-08,8.775102798400002e-08,-0.08736737999899348,-0.11561258686237852,1
149,-0.1119321917592985,0.011841518892934213,0.0,0.0,0.0,0.0,-0.006286509260386528,0.0027320807383731938,0.17750562630635527,0.15761386974746275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7672317909972379,-0.21693154677173165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30994451860646555,-0.016818531294587578,3.940948535380995,0.3988166188635407,0.0409690953,0.0006015784,-0.0401139068,-0.0576264844,-0.0418064326,0.0344791999999999,0.0020752999999999,4.306870089999981e-06,0.0011888152326399,0.241,0.04807,0.058081,0.0023107249,-0.0112682999999999,0.0131755,0.0001269745848899,0.00017359380025,-0.000575282,6.543399999999996e-05,4.281608355999994e-09,3.30949379524e-07,-9.00126e-05,-4.020780000000001e-05,1.6166671808400007e-09,8.102268158759999e-09,-0.000207076,8.9152e-05,7.948079104e-09,4.2880469776e-08,-0.19240349660249542,-0.18143791305538387,1
150,-0.10288048472892719,0.014627686636705176,0.0,0.0,0.0,0.0,-0.0046461187127573595,0.002082818618189679,0.30052789140077474,0.19421734265282573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6163265146798624,-0.22509845058792236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30349792598960723,-0.005352658395034374,4.347302813704435,0.7227477981365992,0.0407569573,-0.0,-0.0407569573,-0.0576390418,-0.0407569573,0.0353804,0.0009012,8.121614400000211e-07,0.00125177270416,0.273171,0.0321709999999999,0.0746223952409999,0.0010349732409999,-0.00135382,0.0099144799999999,1.8328285924e-06,9.829691367039995e-05,-0.000425903,0.0001493789999999,2.2314085640999986e-08,1.8139336540900006e-07,9.16602e-06,9.917862e-05,9.8363986651044e-09,8.40159226404e-11,-0.000148134,5.894200000000001e-05,3.474159364000001e-09,2.1943681956e-08,-0.33617584137234047,-0.22966273509728596,1
151,-0.09243893493225903,0.01611451478223034,0.0,0.0,0.0,0.0,-0.0033927475344480732,0.0015649680169316164,0.4402772323063577,0.20907157675708543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46746287571584527,-0.2140511757751349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30446565958331095,0.004723649472315902,4.931487256558418,0.9304589761957489,0.0405437093,-0.0006015784,-0.0413900183,-0.0576264844,-0.0396797345,0.0306679,-0.0047125,2.220765625000005e-05,0.0009405200904099,0.241014,-0.032157,0.0580877481959999,0.001034072649,-0.0382113,-0.03685748,0.00146010344769,0.0013584738319504,-0.000457496,-3.159299999999995e-05,9.98117648999997e-10,2.09302590016e-07,5.46253e-05,4.545928e-05,2.0665461381184e-09,2.98392340009e-09,-0.000129805,1.832899999999998e-05,3.359522409999993e-10,1.6849338025e-08,-0.5029577757525191,-0.25211343750980425,1
152,-0.08139019250425868,0.0165561699229109,0.0,0.0,0.0,0.0,-0.002445565662111506,0.0011580341312916512,0.5822155959523644,0.20365819525970616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33115209605041684,-0.19049309033235673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3110744751886541,0.011540090950574691,5.606577096832371,1.0080877761709657,0.0403293572,-0.0012030913,-0.0420129348,-0.0575888179,-0.0385754975,0.0278520999999999,-0.0028158,7.92872964000004e-06,0.0007757394744099,0.210977,-0.0300369999999999,0.044511294529,0.0009022213689999,-0.0153702,0.0228411,0.00023624304804,0.00052171584921,-0.000615618,-0.000158122,2.5002566884000026e-08,3.789855219240001e-07,3.73919e-05,-1.7233399999999993e-05,2.969900755599999e-10,1.3981541856100003e-09,-0.000204609,-7.480400000000001e-05,5.595638416000001e-09,4.1864842881000015e-08,-0.6752042020228983,-0.2498012093268846,1
153,-0.07035000500945836,0.016193657451485377,0.0,0.0,0.0,0.0,-0.0017371939696223127,0.0008426315739002892,0.7146129728317598,0.18360329518676058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21336451296702721,-0.16083970751675952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32095885755738984,0.014884043889437747,6.291416945262757,0.977789923921164,0.0401139068,-0.0018044731,-0.0426255538999999,-0.0575260585,-0.0374449981999999,0.0252313,-0.0026207999999999,6.868592639999979e-06,0.0006366184996899,0.200296,-0.0106809999999999,0.0401184876159999,0.0001140837609999,-0.0111607,0.0042095,0.00012456122449,1.7719890249999998e-05,-0.000544824,7.0794e-05,5.011790436e-09,2.9683319097600014e-07,-1.4704e-05,-5.20959e-05,2.71398279681e-09,2.16207616e-10,-0.000315337,-0.000110728,1.2260689983999998e-08,9.943742356900001e-08,-0.8383451364348554,-0.2290101997123966,1
154,-0.05977787700070174,0.015249476700101346,0.0,0.0,0.0,0.0,-0.0012126334723086055,0.0006012794315818061,0.8300573631092253,0.15545237845703738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11627945018646976,-0.12995651163492072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320048635585068,0.01546266612904959,6.9265122858431045,0.8760774390908425,0.0398973639,-0.0024056584,-0.0432277255999999,-0.0574382337,-0.0362890062,0.0261093,0.000878,7.708840000000067e-07,0.00068169554649,0.220606,0.0203099999999999,0.048667007236,0.0004124960999999,-0.0115586,-0.0003978999999999,0.0001336012339599,1.5832440999999978e-07,-0.000592,-4.7175999999999895e-05,2.2255749759999908e-09,3.50464e-07,5.25282e-05,6.72322e-05,4.5201687168399995e-09,2.7592117952399997e-09,-0.000192939,0.000122398,1.4981270403999998e-08,3.7225457721e-08,-0.9828103319783484,-0.19744017388902096,1
155,-0.04999187830589541,0.013921372479360218,0.0,0.0,0.0,0.0,-0.0008278194909099763,0.000418783750898883,0.925250316083189,0.12472112904173153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039476617624724375,-0.10090490260782328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34271521346666545,0.014264961480360787,7.477374473549522,0.7384438391129848,0.0396797345,-0.0030065815999999,-0.0438193022,-0.0573253817,-0.0351083085,0.0279942,0.0018848999999999,3.552848009999994e-06,0.00078367523364,0.275957,0.055351,0.076152265849,0.003063733201,-0.0007839989999999,0.010774601,6.146544320009997e-07,0.0001160920267092,-0.000273507,0.000318493,1.01437791049e-07,7.480607904899999e-08,-7.02177e-05,-0.0001227459,1.5066555966809996e-08,4.9305253932900016e-09,-0.000110115,8.282400000000002e-05,6.8598149760000035e-09,1.2125313225e-08,-1.1039597793634508,-0.16177996282188367,1
156,-0.04118735817418673,0.01237727217248122,0.0,0.0,0.0,0.0,-0.0005480340066657147,0.00028232602922274527,0.9999725932563316,0.09517186022637364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01893482518559729,-0.0752338172495613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35223839095870574,0.012179220375203486,7.930552563552894,0.5919200739977429,0.0394610244,-0.0036071772999999,-0.0444001387999999,-0.0571875517,-0.0339037089,0.0295631,0.0015688999999999,2.461447209999994e-06,0.0008739768816099,0.29135,0.0153929999999999,0.0848848225,0.0002369444489999,-0.030392,-0.029608001,0.000923673664,0.000876633723216,-0.000196532,7.697499999999999e-05,5.925150624999998e-09,3.8624827024e-08,-4.35954e-05,2.6622300000000008e-05,7.087468572900002e-10,1.90055890116e-09,-0.000133797,-2.3682000000000008e-05,5.608371240000004e-10,1.7901637209e-08,-1.2009495844426614,-0.12673372129007474,1
157,-0.0334582625345284,0.010752559065460103,0.0,0.0,0.0,0.0,-0.00034633564745114855,0.00018135861574062738,1.0558763561576798,0.06877919549125168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06147081334291767,-0.053452937051054535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602253542372935,0.009801653824839194,8.286922119674205,0.4526634733343551,0.0392412397,-0.00420738,-0.0449700929999999,-0.0570248037,-0.0326760275,0.0278613,-0.0017017999999999,2.8961232399999997e-06,0.00077625203769,0.246863,-0.044487,0.060941340769,0.001979093169,-0.0554683,-0.0250763,0.00307673230489,0.0006288208216899,-0.000382516,-0.000185984,3.4590048256000014e-08,1.4631849025600004e-07,-3.58586e-05,7.736799999999997e-06,5.985807423999994e-11,1.28583919396e-09,-0.00022304,-8.9243e-05,7.964313048999999e-09,4.97468416e-08,-1.2753254518443475,-0.09488884477620355,1
