,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576388455999999,0.0576382569,0.0576372758,0.0576359023,0.0576341365,-4.41311e-05,0.0,1.9475539872099994e-09,0.0,-0.0842648999999999,0.0,0.0071005733720099,0.0,0.0118415,0.0,0.00014022112225,0.0,0.00108862,0.0,1.1850935044000003e-06,0.0,-0.000428451,0.0,1.83570259401e-07,0.0,-0.000139905,0.0,0.0,1.9573409025000013e-08,0.0,0.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6793014124996845e-31,4.6781713435154595e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.159732514968135e-30,-9.157489218168309e-29,0.0576372758,0.0576319782,0.057623149,0.057610789,0.0575948989,-8.172450000000002e-07,4.3313855e-05,6.678893900250002e-13,1.8760900349610246e-09,-0.00250017,0.08176473,6.2508500289e-06,0.0066854710719728,0.0496481,0.0378066,0.00246493383361,0.0014293390035599,0.00104799,-4.063000000000026e-05,1.0982830401e-06,1.6507969000000215e-09,-0.000466734,-3.828300000000001e-05,2.17840626756e-07,1.465588089000001e-09,-0.000208574,-6.866899999999999e-05,4.715431560999997e-09,4.350311347600003e-08,1.1207241835916424e-30,1.1205525476381656e-29,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.485205807047502e-05,0.0005487201941426842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018567290367295483,-0.010741134583028882,0.0576341365,0.0576194213,0.0575948989,0.0575605733,0.0575164504999999,7.723140000000001e-05,7.804864499999999e-05,5.964689145960001e-09,6.091590986336026e-09,-0.00383009,-0.00132992,1.46695894081e-05,1.7686872064000004e-06,0.0431289,-0.0065192,0.00186010201521,4.2499968640000045e-05,0.00125515,0.00020716,1.5754015225e-06,4.2915265600000036e-08,-0.000411859,5.487500000000002e-05,1.69627835881e-07,3.011265625000002e-09,-5.68666e-05,0.0001517074,2.3015135214760007e-08,3.2338101955599994e-09,0.00022717706335192685,0.0013144225235775162,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033815189383661287,0.010531353621846129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06619323321851694,-0.20614899342168397,0.0576294275,0.0576005878,0.0575525323,0.0574852772,0.0573988447,0.000126,4.876860000000005e-05,1.5876000000000013e-08,2.378376345960005e-09,-0.0870248,-0.08319471,0.00757331581504,0.0069213597719841,0.0460345,0.0029056,0.00211917519025,8.442511360000047e-06,0.00183969,0.0005845399999999,3.3844592961e-06,3.416870115999999e-07,-0.0003728,3.905899999999998e-05,1.3897984000000002e-07,1.5256054809999983e-09,0.0,5.68666e-05,3.2338101955599994e-09,0.0,0.008098965459623107,0.025230456721209462,1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02184426890745686,0.042886287531538364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4276015638634681,-0.8394845195890936,0.057623149,0.0575754796,0.0574960598,0.0573849333,0.0572421615,0.000359814,0.000233814,1.29466114596e-07,5.466898659599998e-08,-0.0824359999999999,0.0045888,0.0067956940959999,2.105708544000017e-05,0.0319504,-0.0140841,0.00102082806016,0.00019836187281,0.0012284,-0.0006112899999999,1.5089665600000003e-06,3.736754640999998e-07,-0.000389478,-1.6678000000000005e-05,1.5169311248400004e-07,2.7815568400000017e-10,0.00012535,0.00012535,1.5712622500000004e-08,1.5712622500000004e-08,0.05231849432068945,0.10276177196263665,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704468052927721,0.09416941929475271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3789962136060143,-1.843319431074414,0.0576153013,0.0575440995,0.057425495,0.0572595855,0.0570465076,0.00306454,0.0027047259999999,9.3914054116e-06,7.315542735076001e-06,-0.0261558,0.0562801999999999,0.0006841258736399,0.0031674609120399,0.0751659999999999,0.0432155999999999,0.0056499275559999,0.0018675880833599,0.00133904,0.0001106399999999,1.7930281215999997e-06,1.2241209599999945e-08,-0.000465382,-7.590399999999997e-05,2.16580405924e-07,5.7614172159999925e-09,5.12465e-05,-7.410350000000001e-05,5.491328712250002e-09,2.62620376225e-09,0.1687248402880838,0.22569117676246223,1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560578220085881,0.1480057083572815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.054831865818112,-2.897107731159136,0.0576058845,0.0575064509,0.0573408553,0.0571092883,0.0568120162,-2.39146e-06,-0.00306693146,5.719080931600001e-12,9.406068580337733e-06,0.0129615,0.0391173,0.00016800048225,0.00153016315929,0.0325347,-0.0426312999999999,0.00105850670409,0.0018174277396899,0.00116654,-0.0001724999999999,1.3608155716e-06,2.9756249999999972e-08,-0.00026739,0.000197992,7.14974121e-08,3.9200832063999984e-08,-8.625989999999997e-05,-0.0001375063999999,1.890801004095999e-08,7.440770348009994e-09,0.37376898760243416,0.35481388232757605,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27395876349000126,0.1885340537403633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.362742795316775,-3.6903715130225634,0.0575948989,0.0574625379,0.0572421615,0.0569341072,0.056538847,0.0102631,0.01026549146,0.00010533122161,0.0001053803149153,0.0197492,0.0067877,0.00039003090064,4.607287129000001e-05,0.00352817,-0.02900653,1.24479835489e-05,0.0008413787826408,0.00101914,-0.0001474,1.0386463396e-06,2.1726760000000003e-08,-0.0,0.00026739,0.0,7.14974121e-08,0.0,8.625989999999997e-05,7.440770348009994e-09,0.0,0.6561496780907105,0.45213149885282444,1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115491276802738,0.2078437284214903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.05607417434136,-4.068266693223495,0.0575823448,0.0574123653,0.0571294376999999,0.0567341187,0.0562271859,0.0118518,0.0015886999999999,0.00014046516324,2.523967689999995e-06,-0.0480149,-0.0677641,0.00230543062201,0.00459197324881,0.00677285,0.00324468,4.5871497122500014e-05,1.05279483024e-05,0.00103115,1.2010000000000232e-05,1.0632703225000003e-06,1.4424010000000555e-10,-0.000107847,-0.000107847,1.1630975409000008e-08,1.1630975409000008e-08,0.0,0.0,0.0,0.0,0.9856878612163104,0.4986706375384667,1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541156443006342,0.20613487415986212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.846813737184913,-4.034720852847421,0.0575682224,0.0573559384999999,0.0570027116,0.0565094097,0.0558772451,0.01462,0.0027681999999999,0.0002137444,7.662931240000001e-06,-0.0168139,0.031201,0.00028270723321,0.000973502401,0.0307752,0.02400235,0.00094711293504,0.0005761128055225,0.000618993,-0.000412157,3.831523340490001e-07,1.698733926490001e-07,-0.000156487,-4.8639999999999954e-05,2.4488181169e-08,2.3658495999999954e-09,0.0,0.0,0.0,0.0,1.3271442643453069,0.4948795152098211,1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891715524351768,0.18849154048911346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.490533138918583,-3.6892625837330617,0.0575525323,0.0572932637,0.0568620142,0.0562600783,0.0554892628,0.00312888,-0.01149112,9.7898900544e-06,0.0001320458388543,0.0455992,0.0624131,0.00207928704064,0.00389539505161,0.0463376,0.0155623999999999,0.00214717317376,0.0002421882937599,0.000150867,-0.000468126,2.2760851689e-08,2.191419518760001e-07,-0.000265376,-0.000108889,7.0424421376e-08,1.1856814321000002e-08,0.0,0.0,0.0,0.0,1.6506122546290452,0.45290834826604154,1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8084109164097283,0.16147566981520864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.824643688720434,-3.160347444244714,0.0575352749,0.0572243478,0.05670738,0.0559862329999999,0.0550635032,0.000123046,-0.003005834,1.5140318115999998e-08,9.035038035556003e-06,0.0246243,-0.0209749,0.0006063561504899,0.0004399464300099,0.0297593,-0.0165782999999999,0.00088561593649,0.0002748400308899,9.68563e-05,-5.401070000000002e-05,9.381142849689996e-09,2.9171557144900013e-09,-0.000228145,3.723100000000001e-05,5.2050141025e-08,1.3861473610000004e-09,0.0,0.0,0.0,0.0,1.9361985570745168,0.38845585345339734,1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077759977463885,0.1309021672623894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.769715155885557,-2.5618049066044053,0.0575164504999999,0.0571491982,0.056538847,0.0556879932,0.0546002562,0.000165681,4.263499999999999e-05,2.7450193761e-08,1.817743224999999e-09,-0.0557549999999999,-0.0803792999999999,0.0031086200249999,0.0064608318684899,0.010338,-0.0194213,0.000106874244,0.00037718689369,-0.000137968,-0.0002348243,1.9035169024000006e-08,5.514245187049e-08,-0.000290731,-6.258599999999997e-05,8.452451436099997e-08,3.917007395999996e-09,0.0,0.0,0.0,0.0,2.174184614910139,0.31544053296364305,1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865261328026859,0.10089918933561029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.311249049612577,-1.9744441280365814,0.0574960598,0.0570678231,0.0563564562999999,0.0553654888999999,0.0540998371,3.3418000000000004e-05,-0.0001322629999999,1.1167627240000003e-09,1.7493501168999998e-08,-0.102401,-0.046646,0.010485964801,0.002175849316,0.0127913,0.0024532999999999,0.00016361735569,6.018680889999992e-06,-1.04761e-05,0.0001274919,1.0974867120999997e-10,1.6254184565610003e-08,-0.00016423,0.0001265009999999,2.69714929e-08,1.6002503000999993e-08,0.0,0.0,0.0,0.0,2.3627964888598307,0.24374803209363033,1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046035070680764,0.07383503255714755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.47613650857596,-1.4446235973839443,0.0574741032,0.0569802314,0.0561602528,0.0550188604999999,0.0535625866,4.69306e-05,1.3512599999999997e-05,2.20248121636e-09,1.8259035875999987e-10,-0.0416492,0.0607518,0.0017346558606399,0.00369078120324,0.0249678,0.0121764999999999,0.00062339103684,0.0001482671522499,-7.360729999999998e-05,-6.313119999999998e-05,5.418034613289998e-09,3.9855484134399976e-09,-0.000130096,3.4133999999999955e-05,1.692496921600001e-08,1.1651299559999964e-09,0.0,0.0,0.0,0.0,2.5053244004871082,0.1790534875407037,1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879479638694216,0.04746430858552602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68516844729258e-06,7.327971682089934e-05,0.0,0.0,0.0,0.0,-21.296499795199765,-0.9277713625064719,0.0574505814,0.0568864325999999,0.0559502845,0.0546482591,0.0529888705,0.0,-4.69306e-05,0.0,2.20248121636e-09,0.0276887,0.0693379,0.00076666410769,0.00480774437641,0.0262283,0.0012605,0.00068792372089,1.5888602500000118e-06,-0.000435217,-0.0003616097,1.8941383708900002e-07,1.3076157513408996e-07,-0.0,0.000130096,0.0,1.692496921600001e-08,0.0,0.0,0.0,0.0,2.605713554218786,0.11602000789108428,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10774170163506,0.008155403116015484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013455443161694233,0.005049332662871113,0.0,0.0,0.0,0.0,-21.672707598642575,-0.11636347556459076,0.057425495,0.0567864369,0.0557266029,0.0542538461,0.0523790793,5.87661e-05,5.87661e-05,3.4534545092100003e-09,3.4534545092100003e-09,-0.0295635999999999,-0.0572522999999999,0.0008740064449599,0.0032778258552899,0.0108915,-0.0153368,0.00011862477225,0.00023521743424,0.000282078,0.000717295,7.9567998084e-08,5.14512117025e-07,-0.000158199,-0.000158199,2.5026923601000004e-08,2.5026923601000004e-08,0.0,0.0,0.0,0.0,2.6538041143333917,0.024460030052931618,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0931019878845059,-0.05038767899370396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01285604750913149,0.02919334572452847,0.0,0.0,0.0,0.0,-21.289159212574766,1.2330176707739515,0.0573988447,0.0566802553,0.0554892628,0.0538357935,0.0517336283,0.00475191,0.0046931439,2.25806486481e-05,2.202559966610721e-05,-0.0923268,-0.0627631999999999,0.00852423799824,0.0039392192742399,-0.010145,-0.0210365,0.000102921025,0.00044253433225,0.000435033,0.000152955,1.8925371108900002e-07,2.3395232025000012e-08,-5.36146e-05,0.0001045844,2.87452533316e-09,1.0937896723360004e-08,-0.000141349,-0.000141349,1.9979539801e-08,1.9979539801e-08,2.6246280677179583,-0.10343189834283,1
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034454958908191,-0.11710534221035908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049871487389655994,0.07552240856929912,0.0,0.0,0.0,0.0,-19.82928853936999,2.92928877986487,0.0573706312,0.0565678992999999,0.0552383224,0.0533942834,0.0510529568,-9.84415e-05,-0.0048503515,9.69072892225e-09,2.352590967355225e-05,-0.0792708,0.0130559999999999,0.00628385973264,0.0001704591359999,0.0073051799999999,0.01745018,5.336565483239998e-05,0.0003045087820324,-0.000168417,-0.00060345,2.8364285889e-08,3.641519025000001e-07,-0.0,5.36146e-05,0.0,2.87452533316e-09,-0.000114339,2.701000000000001e-05,7.295401000000006e-10,1.3073406920999998e-08,2.5030960529885524,-0.2396375367612994,1
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328829552197928,-0.17492349493171327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12288106174355576,0.13053602609761503,0.0,0.0,0.0,0.0,-17.225910903237992,4.524480607243347,0.0573408553,0.0564493811,0.0549738430999999,0.0529295080999999,0.0503375282,0.0001655459999999,0.0002639875,2.7405478116e-08,6.968940015625e-08,0.0105502,0.089821,0.00011130672004,0.0080678120409999,0.035632,0.02832682,0.0012696394239999,0.0008024087313124,0.000123239,0.000291656,1.5187851121000002e-08,8.506322233600002e-08,-0.000222345,-0.000222345,4.9437299025000006e-08,4.9437299025000006e-08,0.0,0.000114339,1.3073406920999998e-08,0.0,2.29716505449612,-0.35016108824637937,1
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799461211992886,-0.2120052856535013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230946357602367,0.17693297541405698,0.0,0.0,0.0,0.0,-13.703730161960802,5.641131627333931,0.0573095178,0.0563247137,0.0546958898,0.0524416702,0.0495878296,5.418560000000001e-05,-0.0001113603999999,2.93607924736e-09,1.2401138688159992e-08,0.0102949,-0.0002553,0.00010598496601,6.51780900000009e-08,0.0120956,-0.0235364,0.00014630353936,0.00055396212496,4.25603e-05,-8.067870000000001e-05,1.81137913609e-09,6.509052633690002e-09,-0.000161101,6.124400000000001e-05,2.5953532201e-08,3.7508275360000025e-09,0.0,0.0,0.0,0.0,2.0328810541015634,-0.41547820370505234,1
