,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
68,0.2889299886930579,-0.1808325841305042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06992289185267912,0.016166130612783453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6917902233221839,0.1880106236049631,0.0,0.0,-0.0019153045982069176,0.000922969022759013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34274606043484035,0.008296897401141581,1.813021761998136,-2.8288915211764647,0.0539953221999999,0.0435248474,0.0275514241,0.0080946097,-0.0123856253,0.00712214,0.0017696299999999,5.07248781796e-05,3.1315903368999982e-06,0.0445372,-0.0247986999999999,0.0006149755216899,0.00198356218384,0.00561057,-0.0001918299999999,3.6798748899999846e-08,3.14784957249e-05,-0.000201725,0.00014433,2.08311489e-08,4.0692975625e-08,-0.0007605929999999,3.0660000000000283e-06,9.400356000000171e-12,5.785017116489996e-07,-0.000545485,-0.0002288189999999,2.97553885225e-07,5.2358134760999984e-08,0.018678697978942758,-0.03991442134583764,1
69,0.17807889983361735,-0.15030868270648587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0593765396664683,0.015203298489296782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106503750353645,0.1608686155767657,0.0,0.0,-0.0013440438677367803,0.0006624688102667332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34934730311827805,0.009369129630670981,0.054263835822256704,-2.406954978239931,0.0538893367,0.0431280954,0.0267554619,0.0069016778,-0.0138500829,0.00949629,0.00237415,9.017952376409998e-05,5.636588222499998e-06,0.0202777,-0.0242595,0.0005885233402499,0.00041118511729,-0.00950357,-0.0151141399999999,0.0002284372279396,9.031784274489996e-05,-0.000286367,-8.464199999999998e-05,7.164268163999995e-09,8.2006058689e-08,-0.00088796,-0.000127367,1.6222352689000076e-08,7.884729616e-07,-0.000545485,0.0,2.97553885225e-07,0.0,-0.004826293014694896,-0.0306218454246499,1
70,0.0880181063635404,-0.11978857604254603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04962618353462989,0.013863736178179887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095918751135253,0.13027168939829,0.0,0.0,-0.0009238846789971963,0.00046484930246282283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3560713521527867,0.008963819582572048,-1.4084326522600032,-1.9623454881843452,0.0537818837,0.0427266454,0.0259529419,0.0057057388,-0.0153051112999999,0.0089085499999999,-0.00058774,7.936226310249995e-05,3.4543830760000177e-07,0.00526452,-0.01501318,0.0002253955737124,2.77151708304e-05,-0.0227982,-0.01329463,0.0001767471868369,0.00051975792324,-1.42179e-05,0.0002721491,7.406513263081e-08,2.0214868041e-10,-0.00085504,3.2919999999999976e-05,1.0837263999999984e-09,7.310934016000002e-07,-0.00042114,0.0001243449999999,1.7735889960000005e-07,1.5461679024999986e-08,-0.022212443984425248,-0.021909936845812685,1
71,0.017713636356618382,-0.09177259285842265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040862770886133215,0.012314125480750603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879293793640513,0.10031073377279348,0.0,0.0,-0.0006176472069350568,0.00031662915963709306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36217862131728557,0.007748100236695367,-2.5778213453154475,-1.5396818925222515,0.0536729659999999,0.0423205409,0.025144061,0.0045073136,-0.0167497199,0.0072463299999999,-0.0016622199999999,5.250929846889998e-05,2.762975328399996e-06,0.0394901,0.03422558,0.0011713903263364,0.0015594679980099,0.0217196,0.0445178,0.00198183451684,0.0004717410241599,0.000103952,0.0001181699,1.3964125266010004e-08,1.0806018304000002e-08,-0.0008407789999999,1.4261000000000111e-05,2.0337612100000326e-10,7.069093268409999e-07,-0.000545485,-0.0001243449999999,2.97553885225e-07,1.5461679024999986e-08,-0.03413460634153279,-0.014390987985964863,1
72,-0.03501580082824932,-0.06740249948331642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03317671350053996,0.010688551092380807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0470675353255288,0.07331742028877077,0.0,0.0,-0.0003963604444746449,0.00020664172967071765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36732585815157387,0.006225326445734872,-3.478462110618356,-1.1623693978674219,0.0535625866,0.0419098264,0.0243290173,0.0033069244,-0.0181829253,0.000233197,-0.0070131329999999,5.4380840809000014e-08,4.9184034475688975e-05,0.0724265,0.0329364,0.00108480644496,0.00524559790225,0.0376031,0.0158835,0.00025228557225,0.00141399312961,1.5352200000000002e-05,-8.859980000000001e-05,7.849924560040001e-09,2.3569004484e-10,-0.000811538,2.9240999999999942e-05,8.550360809999966e-10,6.58593925444e-07,-0.000329855,0.00021563,1.08804321025e-07,4.649629689999999e-08,-0.041490963504582895,-0.008255486121821212,1
73,-0.07276355159425144,-0.04694098787072382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026580063396616564,0.00908850169876592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886083302447005,0.0468416934047548,0.0,0.0,-0.00023776909983515938,0.00012584216156280107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711228739075842,0.0034217921650975137,-4.141781802765462,-0.8268084386131941,0.0534507485,0.0414945464,0.0235080105,0.0021050944,-0.0196037516,0.00689654,0.006663343,4.756226397159999e-05,4.4400139935648994e-05,0.0587941,-0.0136324,0.00018584232976,0.00345674619481,0.0243111,-0.013292,0.000176677264,0.0005910295832099,8.900299999999999e-05,7.365079999999999e-05,5.424440340639998e-09,7.921534008999998e-09,-0.000812343,-8.049999999999899e-07,6.480249999999835e-13,6.59901149649e-07,-0.000545485,-0.00021563,2.97553885225e-07,4.649629689999999e-08,-0.045217725252658,-0.0035016585772747856,1
74,-0.09810271035256835,-0.030179466989324135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02102779995628006,0.007585158448878185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1078328923280978,0.007137867743475938,0.0,0.0,-0.00012499932584922246,6.704577682129592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37084151783587427,-0.005708682583486284,-4.577782253034393,-0.4834280242192111,0.0533374546999999,0.0410747463,0.022681242,0.0009023471,-0.0210112316,0.00942482,0.00252828,8.88272320324e-05,6.392199758400003e-06,0.025762,-0.0330320999999999,0.00109111963041,0.000663680644,-0.000795696,-0.025106796,0.0006303512053856,6.331321244160001e-07,-1.7631300000000002e-05,-0.0001066343,1.1370873936489998e-08,3.1086273969000006e-10,-0.000783747,2.859599999999998e-05,8.17731215999999e-10,6.14259360009e-07,-0.000436167,0.000109318,1.90241651889e-07,1.1950425124000005e-08,-0.0462757787036193,-0.00019740456724774604,1
75,-0.11338185839900372,-0.01671808315542437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016436915346084227,0.006223313872489972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0923596689900392,-0.05172887104408456,0.0,0.0,-4.5411539304363655e-05,2.4643353722467923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360981217928922,-0.023223325540218456,-4.767683537879527,-0.10800449095441536,0.0532227084,0.0406504716999999,0.0218489144,-0.0003007933,-0.0224044071,0.0097537,0.00032888,9.513466369e-05,1.081620544000001e-07,0.0218134,-0.0039486,1.5591441960000003e-05,0.00047582441956,-0.0224243,-0.021628604,0.0004677965109888,0.00050284923049,0.000180359,0.0001979903,3.9200158894090026e-08,3.252936888100001e-08,-0.0007943209999999,-1.0573999999999848e-05,1.1180947599999679e-10,6.309458510409997e-07,-0.000480881,-4.471400000000006e-05,2.3124653616100002e-07,1.9993417960000048e-09,-0.0456262976016482,0.0017608529737672416,1
76,-0.12066225453462064,-0.006123976715339438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01270247455888489,0.0050261797990649925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.721587599876093e-06,3.813589827988321e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0327833059655027,-0.11843165202178947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33728373692234886,-0.0446915722965418,-4.70153636476199,0.2624199199733916,0.0531065125999999,0.0402217689,0.0210112316,-0.0015038026999999,-0.0237823296,0.00568747,-0.00406623,3.23473150009e-05,1.6534226412900006e-05,0.0500563,0.0282429,0.00079766140041,0.00250563316969,0.0221422,0.0445665,0.00198617292225,0.00049027702084,0.000380801,0.000200442,4.017699536399999e-08,1.45009401601e-07,-0.000865313,-7.099200000000019e-05,5.039864064000026e-09,7.487665879689999e-07,-0.000331908,0.000148973,1.1016292046400001e-07,2.2192954729e-08,-0.04403956179931689,0.0028017643912242388,1
77,-0.12172562464148173,0.002000128080299199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009710307456747596,0.004000417393447553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010496605985457355,0.004127176441625778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304224885636238,-0.17591529239152162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30001358139897755,-0.06206567525583379,-4.423618550056011,0.5007181045544146,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,0.000197747,-0.005489723,3.9103876009000014e-08,3.0137058616729e-05,0.058583,0.0085266999999999,7.270461288999998e-05,0.003431967889,0.0531218,0.0309796,0.00095973561616,0.00282192563524,0.000290946,-8.985500000000001e-05,8.073921025000002e-09,8.4649574916e-08,-0.000822983,4.233000000000005e-05,1.7918289000000032e-09,6.773010182890001e-07,-0.000341958,-1.005e-05,1.1693527376400001e-07,1.010025e-10,-0.04100370666459075,0.007194311207241981,1
78,-0.11810585655744986,0.008000958928940267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00732453637200306,0.0031288754788805205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01120869777061578,0.02637240838699368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79650792654077,-0.2125113441010535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558573367682248,-0.06553915488839843,-4.132384455831282,0.32008855932006847,0.0528697853,0.039351266,0.0193206232,-0.0039073318,-0.0264886742,0.00791199,0.007714243,6.259958576010001e-05,5.950954506304901e-05,0.0474115,-0.0111715,0.00012480241225,0.00224785033225,0.0523394,-0.0007824,6.121497600000147e-07,0.00273941279236,0.000770046,0.0004791,2.2953681000000005e-07,5.929708421160001e-07,-0.000928721,-0.000105738,1.1180524644000016e-08,8.625226958410002e-07,-0.000378433,-3.647500000000001e-05,1.4321153548900001e-07,1.3304256250000004e-09,-0.029014901213363847,0.02863844810325061,1
79,-0.1111200410296038,0.012184195053279362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005446077990326319,0.0024030969647403705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04568158469255961,0.07128131330028346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468465005530921,-0.2251959469070641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21598573733464563,-0.05217239677150702,-4.167149541522023,-0.36600685492338403,0.0527492603,0.0389095607,0.0184681119,-0.0051068043,-0.0278152538,0.0078131399999999,-9.885000000000276e-05,6.104515665959996e-05,9.771322500000545e-09,0.00888058,-0.03853092,0.0014846317960464,7.886470113640002e-05,0.0221962,-0.0301432,0.00090861250624,0.00049267129444,0.000479075,-0.000290971,8.466412284100006e-08,2.29512855625e-07,-0.000837638,9.108300000000004e-05,8.296112889000008e-09,7.016374190440001e-07,-0.000429023,-5.058999999999999e-05,1.84060734529e-07,2.5593480999999992e-09,0.0062947252453448115,0.07157482184443947,1
80,-0.1018901776797455,0.014829457381760551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00400220360369423,0.0018194193175400189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570665565073789,0.12627343712231273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965826918685517,-0.21749279918754866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898988623384437,-0.027897654963822904,-4.792689563260825,-1.3207743018659115,0.0526272988,0.0384636168,0.0176110741,-0.0063040516,-0.0291228966999999,0.00562527,-0.0021878699999999,3.16436625729e-05,4.786775136899991e-06,0.00366265,-0.00521793,2.722679348490001e-05,1.34150050225e-05,0.00939214,-0.01280406,0.0001639439524836,8.82122937796e-05,0.000606104,0.000127029,1.6136366841000002e-08,3.67362058816e-07,-0.000651613,0.000186025,3.4605300625000016e-08,4.24599501769e-07,-0.000421227,7.796000000000016e-06,1.77432185529e-07,6.07776160000003e-11,0.07555451301593015,0.12409989567870437,1
81,-0.09135600863514297,0.016201155464736803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029048723255153037,0.0013572593117745215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22127677603161083,0.17387234656953016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35713565852237533,-0.19589424290333393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18155683259749797,-0.0016104034871329727,-6.061222832222457,-2.2106745565383763,0.052503904,0.038013483,0.0167497199,-0.0074985521999999,-0.0304107125,0.000342149,-0.005283121,1.1706593820100006e-07,2.7911367500641e-05,0.042434,0.03877135,0.0015032175808224,0.001800644356,0.0564704,0.04707826,0.0022163625646276,0.00318890607616,0.000289611,-0.000316493,1.00167819049e-07,8.3874531321e-08,-0.0007853469999999,-0.0001337339999999,1.7884782755999978e-08,6.167699104089999e-07,-0.000289538,0.000131689,8.383225344399999e-08,1.7341992720999998e-08,0.17873987293668248,0.16957416160954875,1
82,-0.08028320676774356,0.016552305279972965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020798013292407705,0.0009965236061525514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524030092332541,0.2024683859589416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23535303380893763,-0.16701496073515987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895223881044528,0.019942071838376006,-7.831110302675234,-2.805047350893237,0.0523790793,0.0375592082,0.0158842603,-0.0086897854,-0.0316778247,0.000352759,1.060999999999998e-05,1.24438912081e-07,1.1257209999999959e-10,0.0584945,0.0160605,0.00025793966025,0.00342160653025,0.0754866,0.0190162,0.00036161586244,0.00569822677956,0.000318561,2.894999999999997e-05,8.381024999999981e-10,1.01481110721e-07,-0.000638136,0.0001472109999999,2.1671078520999988e-08,4.07217554496e-07,-0.000227214,6.232399999999998e-05,5.1626201796000016e-08,3.884280975999996e-09,0.3063127658422148,0.19691756928958415,1
83,-0.06927144155795234,0.01612234614750637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014657101489412596,0.0007186689545952167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49460148602360604,0.20915112538418215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13408382097902974,-0.13607719329292775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092305582359033,0.033791257748735634,-9.865434278941036,-3.031310170486859,0.0522528282,0.0371008419,0.0150149076,-0.0098772321999999,-0.0329233704,0.00620227,0.005849511,3.84681531529e-05,3.4216778939121e-05,0.0435847,-0.0149098,0.00022230213604,0.00189962607409,0.0593465,-0.0161401,0.00026050282801,0.00352200706225,0.000606104,0.0002875429999999,8.268097684900001e-08,3.67362058816e-07,-0.000616142,2.1994000000000007e-05,4.837360360000003e-10,3.79630964164e-07,-0.00034965,-0.000122436,1.222551225e-07,1.4990574096e-08,0.4444392695579429,0.2033289059929501,1
84,-0.05876541913091982,0.015131589322748117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010130358454327687,0.0005072838217600611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6340777357852712,0.19741077931141585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333185312238113,-0.10649208604013186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353616752242374,0.04004140653388061,-11.927376899104148,-2.9360875966490205,0.052125154,0.036638434,0.0141418747,-0.0110603754,-0.0341465018,0.00716298,0.00096071,5.13082824804e-05,9.229637041e-07,0.0227445,-0.0208402,0.0004343139360399,0.00051731228025,0.0234658,-0.0358806999999999,0.00128742463249,0.0005506437696399,0.000606104,0.0,0.0,3.67362058816e-07,-0.000686694,-7.055199999999997e-05,4.977584703999998e-09,4.71548649636e-07,-0.000375795,-2.614499999999999e-05,1.41221882025e-07,6.835610249999994e-10,0.5799298554394408,0.19211223225984836,1
85,-0.04907011226689865,0.01377500862975618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006823949066526927,0.00034831606942470957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606751715363846,0.17354053595320265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008577012621209561,-0.08007580799276008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26337961940310894,0.04043765967255666,-13.83640135971583,-2.6212558173034806,0.0519960603,0.0361720351,0.0132653756,-0.0122386992,-0.0353463861,0.0144484,0.00728542,0.00020875626256,5.30773445764e-05,-0.00686462,-0.02960912,0.0008766999871744,4.71230077444e-05,0.00444361,-0.01902219,0.0003618437123961,1.97456698321e-05,0.00066776,6.165600000000001e-05,3.801462335999999e-09,4.459034176e-07,-0.000844507,-0.000157813,2.4904942969000012e-08,7.13192073049e-07,-0.000449367,-7.357199999999999e-05,2.01930700689e-07,5.412839183999999e-09,0.7030559866566157,0.16925686582648736,1
86,-0.04036980354775807,0.012217373892320138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004429882071249918,0.00023005754755443214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686299198280792,0.143850572726972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05408536838338008,-0.0575080869424419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29014940988368104,0.0371477379485132,-15.484999356838818,-2.1933832617349167,0.0518655504999999,0.0357016957,0.0123856253,-0.0134116904,-0.0365222065,0.0105764,-0.003872,0.00011186023696,1.4992384000000004e-05,0.00664091,0.01350553,0.0001823993405809,4.41016856281e-05,0.0264777,0.02203409,0.0004855011221281,0.00070106859729,0.000606104,-6.165600000000001e-05,3.801462335999999e-09,3.67362058816e-07,-0.0008067219999999,3.778500000000025e-05,1.4277062250000187e-09,6.508003852839997e-07,-0.000451254,-1.887000000000004e-06,2.03630172516e-07,3.5607690000000164e-12,0.8082781470163488,0.1407827726688017,1
