,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08635337509047772,-0.11917165629162542,0.0,0.0,-0.0654039226731481,0.015818706663174385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369384045732896,0.12044219997786068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019818359472964695,0.0009527907403506017,0.3604465938385425,0.005987138237119643,2.924433222620785,-1.3890969617767628,0.0338789979,-0.0200534485,-0.0569182587999999,-0.0453395246,0.0048280091999999,-0.021774,-0.0010582,0.000474107076,1.1197872400000046e-06,0.143694,-0.0028309999999999,0.020647965636,8.014560999999844e-06,0.15114,2.299999999999525e-05,5.289999999997812e-10,0.0228432996,0.00105391,4.1319999999999855e-05,1.707342399999988e-09,1.1107262880999995e-06,-0.00192448,8.000000000000194e-06,3.7036232704e-06,6.40000000000031e-11,0.000701856,6.940799999999997e-05,4.817470463999996e-09,4.926018447359999e-07,-1.8524258265525382,0.03369807400267483,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01644086035222925,-0.09122402810913792,0.0,0.0,-0.05516197810679096,0.014674987807181137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0088938757106274,0.09125870816463233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013932183838593175,0.0006852343803027674,0.36468554572343664,0.005264060854089259,2.0850071373584473,-1.1344709074238004,0.0336147365,-0.0206582965,-0.0571637725999999,-0.04450447,0.0064317398,-0.0211535,0.0006205,0.0004474705622499,3.850202500000037e-07,0.141676,-0.002018,0.020072088976,4.07232400000008e-06,0.157254,0.006114,3.73809960000001e-05,0.0247288205159999,0.00116766,0.00011375,1.2939062500000027e-08,1.3634298756e-06,-0.00191803,6.449999999999859e-06,3.6788390809e-06,4.160249999999818e-11,0.000701856,0.0,0.0,4.926018447359999e-07,-1.8322066107045336,0.0325499112189088,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03594856337874045,-0.06693516271687291,0.0,0.0,-0.045810064953950784,0.01322855978073576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0623311108662272,0.06526676873394988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009598937717149925,0.00048202454627857956,0.3683146145573978,0.004211753087410873,1.4095088743610393,-0.9009432476427446,0.0333494715,-0.0212606777,-0.0573939288999999,-0.0436481599,0.0080306708,-0.0169115,0.0042419999999999,0.00028599883225,1.7994563999999994e-05,0.172769,0.031093,0.029849127361,0.000966774649,0.171473,0.014219,0.000202179961,0.029402989729,0.00134689,0.0001792299999999,3.2123392899999944e-08,1.8141126721e-06,-0.00205859,-0.0001405599999999,4.2377927881e-06,1.9757113599999963e-08,0.000701856,0.0,0.0,4.926018447359999e-07,-1.812702497218554,0.031668353804722826,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07341130001708339,-0.04655413973778167,0.0,0.0,-0.03749412182858327,0.011632550348512896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8371620764030945e-05,0.00019136648177848616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097726173229137,0.03621091282312534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006437831519542337,0.000329444428482573,0.3704707855965593,0.0005283506253114451,0.8799691398855117,-0.7003014094222884,0.0330832110999999,-0.0218605204,-0.0576086661,-0.0427710034,0.009623609,-0.0168989,1.259999999999803e-05,0.00028557282121,1.5875999999995035e-10,0.208044,0.035275,0.043282305936,0.001244325625,0.185057,0.0135839999999999,0.0001845250559999,0.034246093249,0.00154622,0.00019933,3.973244890000007e-08,2.3907962884e-06,-0.00230563,-0.00024704,5.3159296969e-06,6.102876160000001e-08,0.000898093,0.0001962369999999,3.850896016899997e-08,8.065710366489999e-07,-1.7905900349977786,0.04227182404774995,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09851720915360788,-0.029865969238457208,0.0,0.0,-0.030268891874545383,0.010007179751937798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020243691631734555,0.0070131561206487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1072698703084851,-0.009931348257735707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041517091379878764,0.00021610499089451746,0.36795003373743873,-0.008498659974881806,0.44473493118333074,-0.633843693671231,0.0328159631,-0.0224577527999999,-0.0578079263,-0.0418734193,0.0112093658,-0.0169012,-2.3000000000002185e-06,0.00028565056144,5.290000000001005e-12,0.171515,-0.036529,0.029417395225,0.001334367841,0.1643619999999999,-0.020695,0.000428283025,0.0270148670439999,0.00178601,0.0002397899999999,5.749924409999997e-08,3.1898317201e-06,-0.00204053,0.0002650999999999,4.1637626809e-06,7.027800999999992e-08,0.000753717,-0.000144376,2.0844429376e-08,5.68089316089e-07,-1.7483154512524828,0.08849502718914015,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11360916200193928,-0.01646886405428236,0.0,0.0,-0.02411991283221041,0.00844079026469124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016194953555601653,0.03457577848661789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078224364403933,-0.07311808420450719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002511987634177799,0.0001327620861539054,0.3589158403991555,-0.017373464509000295,-0.07045584372064968,-0.9061434722992138,0.0325477355,-0.0230523037,-0.0579916559999999,-0.0409558364,0.0127867576,-0.0169016999999999,-4.999999999935612e-07,0.0002856674628899,2.499999999935612e-13,0.134003,-0.0375119999999999,0.017956804009,0.0014071501439999,0.18212,0.017758,0.000315346564,0.0331676944,0.0017442,-4.180999999999998e-05,1.7480760999999984e-09,3.04223364e-06,-0.00204053,0.0,4.1637626809e-06,0.0,0.000701856,-5.1860999999999936e-05,2.6895633209999942e-09,4.926018447359999e-07,-1.6592982110651913,0.17154039080591957,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12074235247829194,-0.005930252101969046,0.0,0.0,-0.018984010356337164,0.006992910428136766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05789911993799365,0.0831948935047276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0042172495552668,-0.13861364025272568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001345139547444527,7.20593103005335e-05,0.345980323718702,-0.020261425622108135,-0.9111837724291394,-1.513354439862006,0.0322785363,-0.0236441020999999,-0.0581598059,-0.0400186929,0.0143546075,-0.0169016999999999,0.0,0.0002856674628899,0.0,0.146094,0.0120909999999999,0.021343456836,0.0001461922809999,0.182134,1.3999999999986246e-05,1.959999999996149e-10,0.0331727939559999,0.00166199,-8.22100000000001e-05,6.7584841000000146e-09,2.7622107600999995e-06,-0.00204053,0.0,4.1637626809e-06,0.0,0.000701856,0.0,0.0,4.926018447359999e-07,-1.5073444905058249,0.26621062612186647,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169297884506029,0.0021461110409494535,0.0,0.0,-0.014767181386564547,0.005698636947330396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13619228178193638,0.13796438320053467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901665204003276,-0.19024855831386994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.210308508786735e-05,2.8244012309285064e-05,0.33374455515966955,-0.01652122139986589,-2.2248664058180396,-2.2288716452655892,0.0320083735,-0.0242330772,-0.0583123309,-0.0390624362999999,0.0159117455,-0.0168925,9.199999999993935e-06,0.00028535655625,8.463999999988839e-11,0.202664,0.05657,0.041072696896,0.0032001649,0.201868,0.019734,0.000389430756,0.040750689424,0.00169831,3.632000000000006e-05,1.3191424000000043e-09,2.8842568561e-06,-0.0022084,-0.00016787,4.877030560000002e-06,2.818033690000003e-08,0.000856165,0.0001543089999999,2.381126748099998e-08,7.33018507225e-07,-1.296330405587982,0.34301471899114205,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11799010894835552,0.008105953838530335,0.0,0.0,-0.011359253058187404,0.004573609394255778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485181686695065,0.18205503366567233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7494196078009496,-0.21911715656062578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257206554239675,-0.008986143483452814,-3.984484239853033,-2.8011680061498603,0.0317372552,-0.0248191587999999,-0.0584491898,-0.0380875234,0.0174570095,-0.0168968,-4.299999999998748e-06,0.00028550185024,1.848999999998924e-11,0.210024,0.0073599999999999,0.044110080576,5.416959999999967e-05,0.188819,-0.013049,0.000170276401,0.035652614761,0.0018797,0.00018139,3.2902332100000014e-08,3.53327209e-06,-0.00204053,0.00016787,4.1637626809e-06,2.818033690000003e-08,0.000838255,-1.7909999999999993e-05,3.207680999999999e-10,7.02671445025e-07,-1.046061707007143,0.3844039594270525,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11094657212470281,0.01225426139436998,0.0,0.0,-0.008645153948583499,0.003618971105546069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38337978351232477,0.20578247983646583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5980548666326837,-0.22466239023441995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32319109652689576,-0.0009714374453751553,-6.029921776391677,-3.0864184147533726,0.0314651896,-0.0254022769,-0.0585703461,-0.0370944198,0.0189892464,-0.0169013,-4.500000000001032e-06,0.00028565394169,2.0250000000009278e-11,0.169062,-0.040962,0.0285819598439999,0.0016778854439999,0.180917,-0.007902,6.244160400000032e-05,0.0327309608889999,0.00183406,-4.564e-05,2.0830096e-09,3.3637760836e-06,-0.00204053,0.0,4.1637626809e-06,0.0,0.000649547,-0.000188708,3.5610709264e-08,4.21911305209e-07,-0.7823987929452917,0.38772200231724946,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10168045399371264,0.014870249156545669,0.0,0.0,-0.006474691602149267,0.002804768719353335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260653590163467,0.20794341407789937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4502371894735128,-0.2117418745833597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32555527608524903,0.005360889122339951,-8.154170006104772,-3.0662073071905067,0.0311921847,-0.0259823619,-0.058675767,-0.0360835998,0.0205073129,-0.0168995,1.7999999999997185e-06,0.00028559310025,3.2399999999989865e-12,0.160801,-0.0082609999999999,0.025856961601,6.824412099999985e-05,0.176373,-0.0045439999999999,2.0647935999999933e-05,0.031107435129,0.00166578,-0.00016828,2.8318158400000013e-08,2.7748230084e-06,-0.00204053,0.0,4.1637626809e-06,0.0,0.000641937,-7.610000000000017e-06,5.791210000000026e-11,4.12083111969e-07,-0.5286046006540609,0.36036995453718784,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09112778412489615,0.016218074196652405,0.0,0.0,-0.00479077315014265,0.0021412820556709787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6634165057841791,0.19294780305415005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31592422711784857,-0.18713448662902069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33128331586012083,0.009224672125500197,-10.170673786916396,-2.8059003330518926,0.0309182486,-0.0265593444,-0.0587654242999999,-0.0350555462,0.022010076,-0.0169189,-1.939999999999928e-05,0.0002862491772099,3.76359999999972e-10,0.169021,0.00822,0.0285680984409999,6.756840000000008e-05,0.179982,0.003609,1.3024881000000008e-05,0.032393520324,0.00135787,-0.00030791,9.48085681e-08,1.8438109369e-06,-0.0019087,0.00013183,3.64313569e-06,1.7379148900000026e-08,0.000619778,-2.215899999999989e-05,4.910212809999952e-10,3.841247692840001e-07,-0.3012594449369197,0.3137954935846468,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0800506785116364,0.016550508060845372,0.0,0.0,-0.003502688525503455,0.0016112642369189316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862444463555901,0.16728563784451636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2005753251767453,-0.15711184232160302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33872490168569835,0.010789328459697298,-11.952108622802392,-2.4002527114413827,0.0306433896,-0.0271331556,-0.058839294,-0.0340107499,0.0234964144,-0.0169035999999999,1.530000000000281e-05,0.0002857316929599,2.3409000000008604e-10,0.217055,0.048034,0.047112873025,0.002307265156,0.188315,0.008333,6.943888900000012e-05,0.035462539225,0.00153249,0.00017462,3.0492144400000045e-08,2.3485256001e-06,-0.00204053,-0.00013183,4.1637626809e-06,1.7379148900000026e-08,0.000887138,0.0002673599999999,7.148136959999996e-08,7.87013831044e-07,-0.1091524376879404,0.25882262980724335,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06904544235831611,0.016106654018196664,0.0,0.0,-0.0025282318631109587,0.0011941730554155523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8897026229879195,0.1370314229980659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059917401523808,-0.12632084885498587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34654525834457744,0.010671523588936917,-13.434361098727695,-1.937246425200469,0.0303676158,-0.0277037271,-0.0588973561,-0.03294971,0.0249652189,-0.0169058,-2.2000000000008124e-06,0.00028580607364,4.840000000003576e-12,0.217047,-8.000000000035756e-06,0.047109400209,6.40000000005721e-11,0.183171,-0.005144,2.64607360000001e-05,0.033551615241,0.0014491,-8.339000000000003e-05,6.953892100000004e-09,2.09989081e-06,-0.00204053,0.0,4.1637626809e-06,0.0,0.0008819419999999,-5.196000000000063e-06,2.699841600000066e-11,7.778216913639998e-07,0.04528493315476456,0.20352705539814595,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05855369162649237,0.01510635573311344,0.0,0.0,-0.0017987230118789274,0.000870469009230576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724867390889698,0.10667376548995795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031520958596340944,-0.0976191059745086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35387073114260226,0.009557577425302482,-14.604312879718929,-1.481137065733858,0.0300909356,-0.0282709906,-0.058939595,-0.0318729333,0.0264153933999999,-0.0169016999999999,4.100000000003407e-06,0.0002856674628899,1.6810000000027928e-11,0.173784,-0.043263,0.030200878656,0.001871687169,0.188269,0.0050979999999999,2.5989603999999912e-05,0.0354452163609999,0.00196574,0.00051664,2.669168896000001e-07,3.8641337476000006e-06,-0.00204053,0.0,4.1637626809e-06,0.0,0.000701856,-0.0001800859999999,3.2430967395999954e-08,4.926018447359999e-07,0.1638740623871912,0.15283257246076828,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04887767118787292,0.013743998660663052,0.0,0.0,-0.0012579900403875744,0.0006224584199032893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035644210113088,0.0789214300156099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024841348759462204,-0.07240465646982058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602502000470121,0.008005051916844004,-15.482177240015178,-1.0698570415131106,0.0298133571,-0.0288348784,-0.0589659995,-0.030780934,0.0278458556999999,-0.0169028,-1.1000000000038754e-06,0.00028570464784,1.2100000000085264e-12,0.163915,-0.0098689999999999,0.026868127225,9.739716099999978e-05,0.176451,-0.0118179999999999,0.0001396651239999,0.031134955401,0.00202525,5.9510000000000025e-05,3.541440100000004e-09,4.1016375625000005e-06,-0.00204053,0.0,4.1637626809e-06,0.0,0.000758854,5.699799999999994e-05,3.2487720039999927e-09,5.75859393316e-07,0.2507268094090761,0.109049418056499,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04019936536780586,0.01218368606800907,0.0,0.0,-0.0008609489925281774,0.00043471147682834965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0810905181038863,0.05322641872678878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06564486994363605,-0.051093884264843556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36539450017496855,0.005707916340821151,-16.09973235584499,-0.6937624084122732,0.0295348886,-0.0293953231999999,-0.0589765624,-0.0296742336,0.0292555385,-0.00250982,0.01439298,6.299196432399998e-06,0.0002071578732804,0.189685,0.0257699999999999,0.0359803992249999,0.0006640928999999,0.173351,-0.0030999999999999,9.609999999999949e-06,0.030050569201,0.00181748,-0.00020777,4.3168372900000054e-08,3.3032335504e-06,-0.00213723,-9.669999999999992e-05,4.5677520729e-06,9.350889999999984e-09,0.000445574,-0.00031328,9.81443584e-08,1.98536189476e-07,0.31074779048661627,0.07249732270909272,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03260201388262928,0.010556827883882083,0.0,0.0,-0.0005720221039542916,0.00029417516591391155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1061211822758212,0.017570595349649512,0.0,0.0,1.3876665798505979e-11,1.3873314442532268e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0934911486217215,-0.03355282203698287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3672959991305224,-0.00174697818644897,-16.42034842759221,-0.17619456319610144,0.0292555385,-0.0299522581,-0.0589712809,-0.0285533607,0.0306433896,0.0133376,0.01584742,0.00017789157376,0.0002511407206564,0.238,0.048315,0.056644,0.002334339225,0.184837,0.0114859999999999,0.0001319281959999,0.034164716569,0.00165919,-0.0001582899999999,2.5055724099999986e-08,2.7529114561000003e-06,-0.00226345,-0.00012622,5.123205902500002e-06,1.5931488400000062e-08,0.000326157,-0.000119417,1.4260419889000005e-08,1.06378388649e-07,0.34816506566256195,0.04120622123758956,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02609227477772039,0.00896234571028589,0.0,0.0,-0.000363560702560647,0.00019008397655565277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0993355746962516,-0.03758326228624279,0.0,0.0,0.0001307998073500184,0.0007232193731667093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11078697090747358,-0.01940614344937141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3608338380434426,-0.017493548772316236,-16.282655498113655,0.6066836502904577,0.028975315,-0.0305056165,-0.0589501563,-0.0274188506,0.0320083735,-0.00445213,-0.01778973,1.98214615369e-05,0.0003164744934729,0.21219,-0.02581,0.0450245961,0.0006661561,0.168475,-0.0163619999999999,0.0002677150439999,0.028383825625,0.00177219,0.000113,1.2769000000000008e-08,3.1406573961e-06,-0.00237867,-0.0001152199999999,5.658070968899999e-06,1.3275648399999922e-08,0.000387071,6.091400000000003e-05,3.710515396000002e-09,1.49823959041e-07,0.36573646412858396,0.0136455568426519,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020621375899749,0.007469120305285281,0.0,0.0,-0.00021437729784929064,0.00011375036536476855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0497169945262432,-0.10405174158590877,0.0,0.0,0.003915428268306824,0.011812870111897128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11965741552211155,-0.008219813855631948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34242722027806505,-0.03466320432572379,-15.606694027941112,1.3188429318896315,0.0286942266,-0.0310553325,-0.0589131945,-0.0262712452,0.0333494715,-0.0121142999999999,-0.0076621699999999,0.0001467562644899,5.870884910889997e-05,0.1752369999999999,-0.036953,0.0307080061689999,0.001365524209,0.172696,0.004221,1.781684100000002e-05,0.029823908416,0.00174515,-2.704000000000009e-05,7.31161600000005e-10,3.0455485225e-06,-0.00218867,0.0001899999999999,4.790276368900002e-06,3.609999999999986e-08,0.0006877639999999,0.0003006929999999,9.041628024899992e-08,4.730193196959999e-07,0.3679153970093697,-0.003694392263591908,1
