onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.412	1.0	5.669	0.9	2.136	True	71.0	Color	switch	twobytwo	71.0	0.357	blue	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s358	1	False
6.654	1.0	7.485	0.1	2.272	True	71.0	Magnitude	n/a	twobytwo	71.0	0.731	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
9.831	1.0	11.331	0.9	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.6	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
12.871	1.0	14.246	0.9	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.475	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s358	0	False
15.247	1.0	16.124	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.777	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
17.352	1.0	18.378	0.1	2.816	True	71.0	Magnitude	stay	twobytwo	71.0	0.926	orange	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s358	0	False
21.073	1.0	22.449	0.9	2.408	True	71.0	High-Low	switch	twobytwo	71.0	0.476	blue	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s358	0	False
23.586	1.0	24.412	0.1	2.0	True	89.0	High-Low	stay	twobytwo	89.0	0.726	blue	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s358	0	False
26.491	1.0	27.848	0.9	2.544	True	71.0	High-Low	stay	twobytwo	71.0	0.457	orange	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s358	0	False
29.14	1.0	30.126	0.1	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.886	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
32.181	1.0	33.612	0.9	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.531	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
34.285	1.0	35.301	0.1	2.0	True	71.0	High-Low	stay	twobytwo	71.0	0.916	orange	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s358	0	False
36.39	1.0	37.207	0.1	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.717	orange	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s358	0	False
38.632	1.0	39.528	0.1	2.136	True	71.0	Magnitude	stay	twobytwo	71.0	0.796	orange	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s358	0	False
40.872	1.0	41.891	0.1	2.272	True	89.0	Color	n/a	twobytwo	89.0	0.919	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
43.25	1.0	44.526	0.1	3.224	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.176	orange	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s358	0	False
47.379	1.0	48.839	0.9	2.0	True	89.0	Color	switch	twobytwo	89.0	0.56	orange	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s358	0	False
50.282	1.0	51.744	0.9	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.562	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
52.387	1.0	53.352	0.1	2.272	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.865	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
54.765	1.0	54.764	0.1	2.136	False	71.0	High-Low	n/a	twobytwo	-1.0	n/a	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
57.006	1.0	57.736	0.1	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	0.63	orange	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s358	0	False
59.911	1.0	61.303	0.9	2.0	True	71.0	Magnitude	stay	twobytwo	71.0	0.492	orange	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s358	0	False
62.014	1.0	62.671	0.1	2.0	True	89.0	Magnitude	stay	twobytwo	89.0	0.557	orange	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s358	0	False
64.919	1.0	66.332	0.9	2.68	True	71.0	Magnitude	stay	twobytwo	71.0	0.513	blue	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s358	0	False
68.503	1.0	69.946	0.9	2.0	False	71.0	Color	n/a	twobytwo	89.0	0.543	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
70.608	1.0	71.914	0.1	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	1.206	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
72.985	1.0	74.03	0.1	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.945	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
75.09	1.0	76.424	0.1	2.272	True	71.0	Color	switch	twobytwo	71.0	1.234	blue	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s358	0	False
78.266	1.0	79.77	0.9	2.952	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.604	blue	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s358	0	False
81.322	1.0	82.252	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.83	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
83.426	1.0	84.205	0.1	2.0	True	71.0	High-Low	switch	twobytwo	71.0	0.679	blue	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s358	0	False
85.53	1.0	86.477	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.847	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
87.635	1.0	88.41	0.1	2.0	True	89.0	Color	stay	twobytwo	89.0	0.675	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s358	0	False
90.538	1.0	91.906	0.9	2.136	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.468	orange	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s358	0	False
92.778	1.0	93.884	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	1.006	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
94.883	1.0	95.852	0.1	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.869	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
96.987	1.0	97.764	0.1	2.0	True	89.0	Color	switch	twobytwo	89.0	0.677	orange	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s358	0	False
99.091	1.0	99.962	0.1	2.272	False	89.0	Magnitude	n/a	twobytwo	71.0	0.771	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
101.467	1.0	102.4	0.1	2.136	True	71.0	Color	n/a	twobytwo	71.0	0.833	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
104.509	1.0	106.28	0.9	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.871	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
107.414	1.0	108.715	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.401	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
109.653	1.0	110.375	0.1	2.816	True	71.0	High-Low	n/a	twobytwo	71.0	0.622	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
112.574	1.0	113.317	0.1	2.408	True	71.0	Magnitude	switch	twobytwo	71.0	0.643	orange	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s358	0	False
115.886	1.0	117.309	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.523	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
118.789	1.0	120.111	0.9	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.422	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
121.03	1.0	121.855	0.1	2.136	True	89.0	High-Low	stay	twobytwo	89.0	0.725	orange	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s358	0	False
124.07	1.0	125.462	0.9	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.492	orange	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s358	0	False
126.311	1.0	127.517	0.1	2.544	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.106	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s358	0	False
129.76	1.0	131.301	0.9	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.641	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s358	0	False
