onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.02	0.85	0.3	3.066	1.0	71.0	stop_signal	71.0	True	0.42	False	stim	stop_failure	s584	False
6.09	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.529	False	stim	stop_failure	s584	False
8.343	0.85	0.2	2.386	1.0	89.0	stop_signal	89.0	True	0.45	False	stim	go	s584	False
10.732	0.85	0.2	2.386	1.0	89.0	stop_signal	89.0	True	0.369	False	stim	stop_failure	s584	False
13.12	0.85	0.15	2.522	1.0	71.0	stop_signal	71.0	True	0.533	False	stim	go	s584	False
15.646	0.85	0.15	2.386	1.0	71.0	stop_signal	71.0	True	0.362	False	stim	go	s584	False
18.034	0.85	0.15	2.386	1.0	71.0	stop_signal	71.0	True	0.712	False	stim	go	s584	False
20.422	0.85	0.15	2.794	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
23.218	0.85	0.2	2.386	1.0	71.0	stop_signal	71.0	True	0.368	False	stim	go	s584	False
25.609	0.85	0.2	2.25	1.0	71.0	stop_signal	71.0	True	0.487	False	stim	stop_failure	s584	False
27.866	0.85	0.15	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
30.39	0.85	0.2	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
32.781	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.392	False	stim	go	s584	False
35.17	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.513	False	stim	stop_failure	s584	False
37.426	0.85	0.2	2.386	1.0	71.0	stop_signal	71.0	True	0.491	False	stim	go	s584	False
39.818	0.85	0.2	2.25	1.0	89.0	stop_signal	89.0	True	0.507	False	stim	go	s584	False
42.07	0.85	0.2	2.25	1.0	71.0	stop_signal	71.0	True	0.379	False	stim	stop_failure	s584	False
44.325	0.85	0.15	2.25	1.0	89.0	stop_signal	89.0	True	0.503	False	stim	go	s584	False
46.578	0.85	0.15	2.386	1.0	89.0	stop_signal	89.0	True	0.621	False	stim	go	s584	False
48.966	0.85	0.15	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
51.222	0.85	0.2	2.25	0.0	89.0	stop_signal	71.0	True	0.379	False	stim	stop_failure	s584	False
53.478	0.85	0.15	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
55.87	0.85	0.2	2.386	0.0	89.0	stop_signal	71.0	True	0.402	False	stim	stop_failure	s584	False
58.262	0.85	0.15	2.25	1.0	71.0	stop_signal	71.0	True	0.464	False	stim	go	s584	False
60.516	0.85	0.15	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
63.04	0.85	0.2	2.25	1.0	71.0	stop_signal	71.0	True	0.504	False	stim	go	s584	False
65.294	0.85	0.2	2.386	1.0	89.0	stop_signal	89.0	True	0.543	False	stim	go	s584	False
67.686	0.85	0.2	2.25	1.0	71.0	stop_signal	71.0	True	0.457	False	stim	go	s584	False
69.942	0.85	0.2	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
72.194	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.653	False	stim	go	s584	False
74.582	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.607	False	stim	go	s584	False
77.109	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.42	False	stim	go	s584	False
79.5	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.522	False	stim	go	s584	False
82.024	0.85	0.25	2.93	1.0	89.0	stop_signal	89.0	True	0.446	False	stim	stop_failure	s584	False
84.956	0.85	0.2	2.522	1.0	71.0	stop_signal	71.0	True	0.353	False	stim	go	s584	False
87.482	0.85	0.2	2.522	1.0	71.0	stop_signal	71.0	True	0.486	False	stim	go	s584	False
90.007	0.85	0.2	2.25	1.0	71.0	stop_signal	71.0	True	0.593	False	stim	go	s584	False
92.263	0.85	0.2	2.522	1.0	71.0	stop_signal	71.0	True	0.404	False	stim	stop_failure	s584	False
94.787	0.85	0.15	2.386	1.0	71.0	stop_signal	71.0	True	0.533	False	stim	go	s584	False
97.18	0.85	0.15	2.25	1.0	71.0	stop_signal	71.0	True	0.34	False	stim	go	s584	False
99.433	0.85	0.15	2.386	0.0	89.0	stop_signal	71.0	True	0.355	False	stim	go	s584	False
112.333	0.85	0.15	2.25	1.0	71.0	stop_signal	71.0	True	0.471	False	stim	go	s584	False
114.586	0.85	0.15	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
116.975	0.85	0.2	2.522	1.0	89.0	stop_signal	89.0	True	0.703	False	stim	go	s584	False
119.501	0.85	0.2	2.25	0.0	89.0	stop_signal	71.0	True	0.528	False	stim	stop_failure	s584	False
121.754	0.85	0.15	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
124.144	0.85	0.2	2.658	1.0	71.0	stop_signal	71.0	True	0.37	False	stim	go	s584	False
126.806	0.85	0.2	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
129.06	0.85	0.25	3.202	1.0	71.0	stop_signal	71.0	True	0.437	False	stim	go	s584	False
132.266	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.529	False	stim	go	s584	False
134.656	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.571	False	stim	go	s584	False
137.048	0.85	0.25	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
139.576	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.412	False	stim	go	s584	False
141.831	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.468	False	stim	stop_failure	s584	False
144.088	0.85	0.25	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s584	False
