onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.521	1.5	2.0	incongruent	0.0	82.0	stroop	71	0.415	green	blue	stim	incongruent	s604	False
5.527	1.5	2.544	congruent	1.0	82.0	stroop	82	0.804	green	green	stim	congruent	s604	False
8.074	1.5	2.136	congruent	1.0	82.0	stroop	82	0.528	green	green	stim	congruent	s604	False
10.216	1.5	2.0	congruent	1.0	71.0	stroop	71	0.55	blue	blue	stim	congruent	s604	False
12.222	1.5	2.0	congruent	1.0	89.0	stroop	89	0.406	red	red	stim	congruent	s604	False
14.224	1.5	2.272	congruent	1.0	82.0	stroop	82	0.387	green	green	stim	congruent	s604	False
16.501	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.28	blue	green	stim	incongruent	s604	False
18.507	1.5	2.0	congruent	1.0	82.0	stroop	82	0.399	green	green	stim	congruent	s604	False
20.512	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.563	red	green	stim	incongruent	s604	False
22.654	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.57	red	blue	stim	incongruent	s604	False
24.66	1.5	2.272	incongruent	0.0	82.0	stroop	71	0.449	green	blue	stim	incongruent	s604	False
26.938	1.5	2.136	congruent	1.0	71.0	stroop	71	0.366	blue	blue	stim	congruent	s604	False
29.08	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.52	green	red	stim	incongruent	s604	False
31.49	1.5	2.0	congruent	0.0	89.0	stroop	71	0.206	red	red	stim	congruent	s604	False
33.494	1.5	2.0	congruent	1.0	71.0	stroop	71	0.561	blue	blue	stim	congruent	s604	False
35.499	1.5	2.816	incongruent	1.0	82.0	stroop	82	0.545	green	red	stim	incongruent	s604	False
38.321	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.455	blue	green	stim	incongruent	s604	False
40.324	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.565	blue	red	stim	incongruent	s604	False
42.33	1.5	2.136	congruent	1.0	89.0	stroop	89	0.413	red	red	stim	congruent	s604	False
44.472	1.5	2.0	congruent	1.0	89.0	stroop	89	0.444	red	red	stim	congruent	s604	False
46.476	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.735	blue	green	stim	incongruent	s604	False
48.483	1.5	2.0	congruent	1.0	89.0	stroop	89	0.544	red	red	stim	congruent	s604	False
50.486	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.552	blue	red	stim	incongruent	s604	False
52.489	1.5	2.0	congruent	1.0	82.0	stroop	82	0.662	green	green	stim	congruent	s604	False
54.495	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.475	red	green	stim	incongruent	s604	False
56.496	1.5	2.0	congruent	1.0	82.0	stroop	82	0.407	green	green	stim	congruent	s604	False
58.499	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.618	green	blue	stim	incongruent	s604	False
60.774	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.438	red	green	stim	incongruent	s604	False
62.78	1.5	2.136	congruent	1.0	71.0	stroop	71	0.432	blue	blue	stim	congruent	s604	False
64.92	1.5	2.0	congruent	1.0	89.0	stroop	89	0.449	red	red	stim	congruent	s604	False
66.922	1.5	2.136	congruent	1.0	82.0	stroop	82	0.61	green	green	stim	congruent	s604	False
69.064	1.5	2.0	congruent	1.0	89.0	stroop	89	0.525	red	red	stim	congruent	s604	False
71.068	1.5	2.0	congruent	1.0	89.0	stroop	89	0.573	red	red	stim	congruent	s604	False
73.075	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.631	green	red	stim	incongruent	s604	False
75.077	1.5	2.272	incongruent	0.0	71.0	stroop	89	0.463	blue	red	stim	incongruent	s604	False
77.354	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.532	green	red	stim	incongruent	s604	False
79.36	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.502	blue	green	stim	incongruent	s604	False
81.502	1.5	2.408	congruent	1.0	71.0	stroop	71	0.527	blue	blue	stim	congruent	s604	False
83.916	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.376	blue	red	stim	incongruent	s604	False
86.192	1.5	2.68	congruent	1.0	89.0	stroop	89	0.671	red	red	stim	congruent	s604	False
88.878	1.5	2.0	congruent	1.0	89.0	stroop	89	0.384	red	red	stim	congruent	s604	False
90.881	1.5	2.408	congruent	1.0	71.0	stroop	71	0.471	blue	blue	stim	congruent	s604	False
93.291	1.5	2.136	congruent	1.0	89.0	stroop	89	0.518	red	red	stim	congruent	s604	False
95.431	1.5	2.68	incongruent	1.0	89.0	stroop	89	0.512	red	green	stim	incongruent	s604	False
98.117	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.74	blue	green	stim	incongruent	s604	False
100.123	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.629	blue	green	stim	incongruent	s604	False
102.265	1.5	2.952	congruent	1.0	89.0	stroop	89	0.777	red	red	stim	congruent	s604	False
105.223	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.872	blue	red	stim	incongruent	s604	False
107.225	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.728	blue	red	stim	incongruent	s604	False
109.503	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.487	green	red	stim	incongruent	s604	False
111.509	1.5	2.0	congruent	1.0	82.0	stroop	82	0.401	green	green	stim	congruent	s604	False
113.512	1.5	2.0	congruent	0.0	89.0	stroop	71	0.432	red	red	stim	congruent	s604	False
115.516	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.721	green	blue	stim	incongruent	s604	False
117.522	1.5	2.136	congruent	1.0	71.0	stroop	71	0.588	blue	blue	stim	congruent	s604	False
119.662	1.5	2.0	congruent	0.0	82.0	stroop	71	0.427	green	green	stim	congruent	s604	False
121.666	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.679	green	blue	stim	incongruent	s604	False
123.669	1.5	2.136	congruent	1.0	71.0	stroop	71	0.554	blue	blue	stim	congruent	s604	False
125.812	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.641	green	red	stim	incongruent	s604	False
127.818	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.577	green	blue	stim	incongruent	s604	False
129.819	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.561	red	green	stim	incongruent	s604	False
131.961	1.5	2.136	congruent	1.0	89.0	stroop	89	0.425	red	red	stim	congruent	s604	False
134.103	1.5	2.272	congruent	1.0	82.0	stroop	82	0.518	green	green	stim	congruent	s604	False
136.378	1.5	2.68	incongruent	1.0	82.0	stroop	82	0.626	green	red	stim	incongruent	s604	False
139.06	1.5	2.0	congruent	1.0	82.0	stroop	82	0.45	green	green	stim	congruent	s604	False
141.062	1.5	2.0	congruent	1.0	82.0	stroop	82	0.68	green	green	stim	congruent	s604	False
143.068	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.825	blue	red	stim	incongruent	s604	False
145.342	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.485	red	blue	stim	incongruent	s604	False
147.348	1.5	2.0	congruent	1.0	71.0	stroop	71	0.558	blue	blue	stim	congruent	s604	False
149.354	1.5	2.0	incongruent	0.0	71.0	stroop	89	0.565	blue	green	stim	incongruent	s604	False
151.36	1.5	2.0	incongruent	1.0	89.0	stroop	89	1.207	red	green	stim	incongruent	s604	False
153.366	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.521	blue	green	stim	incongruent	s604	False
155.368	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.607	green	blue	stim	incongruent	s604	False
157.374	1.5	2.272	congruent	1.0	71.0	stroop	71	0.467	blue	blue	stim	congruent	s604	False
159.652	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.474	red	blue	stim	incongruent	s604	False
161.658	1.5	2.408	congruent	1.0	82.0	stroop	82	0.478	green	green	stim	congruent	s604	False
164.068	1.5	2.0	congruent	1.0	71.0	stroop	71	0.331	blue	blue	stim	congruent	s604	False
166.074	1.5	2.136	congruent	1.0	71.0	stroop	71	0.524	blue	blue	stim	congruent	s604	False
168.213	1.5	2.0	congruent	1.0	71.0	stroop	71	0.471	blue	blue	stim	congruent	s604	False
170.216	1.5	2.0	congruent	1.0	82.0	stroop	82	0.571	green	green	stim	congruent	s604	False
172.221	1.5	2.0	incongruent	0.0	89.0	stroop	82	0.889	red	blue	stim	incongruent	s604	False
174.223	1.5	2.272	congruent	1.0	71.0	stroop	71	0.639	blue	blue	stim	congruent	s604	False
176.499	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.525	red	blue	stim	incongruent	s604	False
178.505	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.826	red	blue	stim	incongruent	s604	False
180.78	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.399	red	green	stim	incongruent	s604	False
183.058	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.535	red	green	stim	incongruent	s604	False
185.06	1.5	2.68	congruent	1.0	89.0	stroop	89	0.518	red	red	stim	congruent	s604	False
187.744	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.447	red	blue	stim	incongruent	s604	False
189.75	1.5	2.272	congruent	1.0	82.0	stroop	82	0.665	green	green	stim	congruent	s604	False
192.025	1.5	2.0	congruent	1.0	82.0	stroop	82	0.554	green	green	stim	congruent	s604	False
194.03	1.5	2.0	congruent	1.0	89.0	stroop	89	0.543	red	red	stim	congruent	s604	False
196.032	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.998	green	blue	stim	incongruent	s604	False
198.31	1.5	2.136	congruent	1.0	71.0	stroop	71	0.645	blue	blue	stim	congruent	s604	False
200.452	1.5	2.544	congruent	1.0	71.0	stroop	71	0.56	blue	blue	stim	congruent	s604	False
203.002	1.5	2.408	incongruent	0.0	71.0	stroop	89	0.616	blue	red	stim	incongruent	s604	False
205.411	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.527	red	blue	stim	incongruent	s604	False
207.417	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.774	green	red	stim	incongruent	s604	False
