onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.012	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.502	False	stim	stop_failure	s611	False
5.265	0.85	0.25	2.658	1.0	89.0	stop_signal	89.0	True	0.645	False	stim	go	s611	False
7.926	0.85	0.25	2.658	1.0	89.0	stop_signal	89.0	True	0.497	False	stim	go	s611	False
10.589	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.715	False	stim	go	s611	False
12.841	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.74	False	stim	go	s611	False
15.094	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.541	False	stim	go	s611	False
17.481	0.85	0.25	2.794	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s611	False
20.278	0.85	0.3	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s611	False
22.666	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s611	False
24.921	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s611	False
27.172	0.85	0.45	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s611	False
29.425	0.85	0.5	2.658	0.0	89.0	stop_signal	71.0	True	0.845	False	stim	go	s611	False
32.09	0.85	0.5	2.658	1.0	89.0	stop_signal	89.0	True	0.732	False	stim	go	s611	False
34.751	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.723	False	stim	go	s611	False
37.007	0.85	0.5	2.522	1.0	71.0	stop_signal	71.0	True	0.967	False	stim	go	s611	False
39.53	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.559	False	stim	go	s611	False
41.786	0.85	0.5	2.522	1.0	71.0	stop_signal	71.0	True	0.49	False	stim	stop_failure	s611	False
44.314	0.85	0.45	2.522	1.0	89.0	stop_signal	89.0	True	0.691	False	stim	go	s611	False
46.842	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.618	False	stim	stop_failure	s611	False
49.367	0.85	0.4	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s611	False
51.759	0.85	0.45	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s611	False
54.284	0.85	0.5	2.522	1.0	71.0	stop_signal	71.0	True	0.885	False	stim	go	s611	False
56.808	0.85	0.5	2.386	1.0	89.0	stop_signal	89.0	True	0.575	False	stim	go	s611	False
59.2	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.724	False	stim	go	s611	False
61.456	0.85	0.5	2.522	1.0	89.0	stop_signal	89.0	True	0.611	False	stim	go	s611	False
63.983	0.85	0.5	2.794	1.0	71.0	stop_signal	71.0	True	0.696	False	stim	go	s611	False
66.784	0.85	0.5	2.522	1.0	71.0	stop_signal	71.0	True	0.72	False	stim	stop_failure	s611	False
69.309	0.85	0.45	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s611	False
71.701	0.85	0.5	2.25	0.0	89.0	stop_signal	71.0	True	0.941	False	stim	go	s611	False
73.958	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.731	False	stim	stop_failure	s611	False
76.214	0.85	0.45	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s611	False
