onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.007	4.0	4.636	smaller_sooner	discount_fixed	71	79.0	92.0	1.79	20.0	n/a	smaller_sooner	s557	False
7.646	4.0	4.568	smaller_sooner	discount_fixed	71	61.0	141.0	1.377	20.0	n/a	smaller_sooner	s557	False
12.215	4.0	4.568	larger_later	discount_fixed	89	43.0	38.0	2.503	20.0	n/a	larger_later	s557	False
16.784	4.0	4.908	smaller_sooner	discount_fixed	71	66.0	145.0	1.423	20.0	n/a	smaller_sooner	s557	False
21.694	4.0	4.84	smaller_sooner	discount_fixed	71	30.0	23.0	2.897	20.0	n/a	smaller_sooner	s557	False
26.537	4.0	5.248	smaller_sooner	discount_fixed	71	32.0	57.0	1.006	20.0	n/a	smaller_sooner	s557	False
31.786	4.0	4.772	smaller_sooner	discount_fixed	71	27.0	91.0	1.042	20.0	n/a	smaller_sooner	s557	False
36.56	4.0	5.996	smaller_sooner	discount_fixed	71	43.0	120.0	1.531	20.0	n/a	smaller_sooner	s557	False
42.559	4.0	5.588	larger_later	discount_fixed	89	75.0	60.0	2.64	20.0	n/a	larger_later	s557	False
48.149	4.0	4.568	smaller_sooner	discount_fixed	71	34.0	176.0	0.894	20.0	n/a	smaller_sooner	s557	False
52.719	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	38.0	1.561	20.0	n/a	smaller_sooner	s557	False
57.834	4.0	5.656	larger_later	discount_fixed	89	82.0	74.0	1.786	20.0	n/a	larger_later	s557	False
63.492	4.0	4.568	smaller_sooner	discount_fixed	71	58.0	53.0	1.744	20.0	n/a	smaller_sooner	s557	False
68.062	4.0	4.772	larger_later	discount_fixed	89	54.0	23.0	1.698	20.0	n/a	larger_later	s557	False
72.836	4.0	5.044	smaller_sooner	discount_fixed	71	41.0	55.0	2.234	20.0	n/a	smaller_sooner	s557	False
77.882	4.0	4.84	smaller_sooner	discount_fixed	71	77.0	142.0	2.332	20.0	n/a	smaller_sooner	s557	False
82.724	4.0	5.18	smaller_sooner	discount_fixed	71	25.0	108.0	1.283	20.0	n/a	smaller_sooner	s557	False
87.905	4.0	5.044	smaller_sooner	discount_fixed	71	33.0	163.0	1.264	20.0	n/a	smaller_sooner	s557	False
92.951	4.0	4.976	smaller_sooner	discount_fixed	71	29.0	75.0	2.859	20.0	n/a	smaller_sooner	s557	False
97.929	4.0	4.976	smaller_sooner	discount_fixed	71	45.0	157.0	0.929	20.0	n/a	smaller_sooner	s557	False
102.907	4.0	5.316	smaller_sooner	discount_fixed	71	31.0	74.0	0.901	20.0	n/a	smaller_sooner	s557	False
108.226	4.0	4.5	larger_later	discount_fixed	89	80.0	39.0	1.706	20.0	n/a	larger_later	s557	False
112.727	4.0	5.044	smaller_sooner	discount_fixed	71	22.0	21.0	1.6	20.0	n/a	smaller_sooner	s557	False
117.773	4.0	4.704	smaller_sooner	discount_fixed	71	52.0	139.0	1.234	20.0	n/a	smaller_sooner	s557	False
122.479	4.0	4.84	smaller_sooner	discount_fixed	71	54.0	126.0	1.07	20.0	n/a	smaller_sooner	s557	False
127.321	4.0	6.744	smaller_sooner	discount_fixed	71	23.0	176.0	0.928	20.0	n/a	smaller_sooner	s557	False
134.067	4.0	4.5	smaller_sooner	discount_fixed	71	24.0	87.0	2.299	20.0	n/a	smaller_sooner	s557	False
138.569	4.0	4.568	smaller_sooner	discount_fixed	71	36.0	140.0	0.956	20.0	n/a	smaller_sooner	s557	False
143.139	4.0	4.704	smaller_sooner	discount_fixed	71	35.0	171.0	1.513	20.0	n/a	smaller_sooner	s557	False
147.845	4.0	4.908	smaller_sooner	discount_fixed	71	34.0	43.0	1.466	20.0	n/a	smaller_sooner	s557	False
152.756	4.0	4.568	larger_later	discount_fixed	89	74.0	121.0	2.837	20.0	n/a	larger_later	s557	False
157.326	4.0	4.772	smaller_sooner	discount_fixed	71	45.0	107.0	1.187	20.0	n/a	smaller_sooner	s557	False
162.1	4.0	4.636	larger_later	discount_fixed	89	77.0	24.0	1.272	20.0	n/a	larger_later	s557	False
166.738	4.0	4.568	smaller_sooner	discount_fixed	71	39.0	161.0	1.139	20.0	n/a	smaller_sooner	s557	False
171.308	4.0	5.452	smaller_sooner	discount_fixed	71	62.0	180.0	2.133	20.0	n/a	smaller_sooner	s557	False
176.762	4.0	5.384	smaller_sooner	discount_fixed	71	24.0	139.0	0.984	20.0	n/a	smaller_sooner	s557	False
182.149	4.0	4.568	larger_later	discount_fixed	89	58.0	72.0	2.343	20.0	n/a	larger_later	s557	False
186.719	4.0	6.268	smaller_sooner	discount_fixed	71	56.0	93.0	1.355	20.0	n/a	smaller_sooner	s557	False
192.99	4.0	5.52	larger_later	discount_fixed	89	45.0	26.0	1.985	20.0	n/a	larger_later	s557	False
198.512	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	42.0	1.171	20.0	n/a	smaller_sooner	s557	False
203.083	4.0	4.636	larger_later	discount_fixed	89	50.0	41.0	1.764	20.0	n/a	larger_later	s557	False
207.72	4.0	4.636	smaller_sooner	discount_fixed	71	25.0	176.0	1.122	20.0	n/a	smaller_sooner	s557	False
212.359	4.0	5.112	larger_later	discount_fixed	89	54.0	22.0	1.719	20.0	n/a	larger_later	s557	False
217.474	4.0	5.316	smaller_sooner	discount_fixed	71	29.0	44.0	1.625	20.0	n/a	smaller_sooner	s557	False
222.791	4.0	4.568	larger_later	discount_fixed	89	24.0	89.0	2.169	20.0	n/a	larger_later	s557	False
227.362	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	77.0	1.575	20.0	n/a	smaller_sooner	s557	False
231.932	4.0	4.568	smaller_sooner	discount_fixed	71	27.0	130.0	1.316	20.0	n/a	smaller_sooner	s557	False
236.502	4.0	4.84	smaller_sooner	discount_fixed	71	23.0	134.0	0.892	20.0	n/a	smaller_sooner	s557	False
241.345	4.0	4.5	smaller_sooner	discount_fixed	71	55.0	107.0	1.927	20.0	n/a	smaller_sooner	s557	False
245.847	4.0	5.656	smaller_sooner	discount_fixed	71	44.0	143.0	0.834	20.0	n/a	smaller_sooner	s557	False
251.505	4.0	4.908	smaller_sooner	discount_fixed	71	23.0	110.0	0.839	20.0	n/a	smaller_sooner	s557	False
256.415	4.0	4.636	smaller_sooner	discount_fixed	71	65.0	156.0	0.878	20.0	n/a	smaller_sooner	s557	False
261.053	4.0	4.5	smaller_sooner	discount_fixed	71	22.0	27.0	1.686	20.0	n/a	smaller_sooner	s557	False
265.554	4.0	4.5	larger_later	discount_fixed	89	50.0	59.0	1.732	20.0	n/a	larger_later	s557	False
270.057	4.0	5.112	smaller_sooner	discount_fixed	71	85.0	129.0	1.837	20.0	n/a	smaller_sooner	s557	False
275.17	4.0	6.132	larger_later	discount_fixed	89	66.0	58.0	2.632	20.0	n/a	larger_later	s557	False
281.305	4.0	4.84	smaller_sooner	discount_fixed	71	49.0	172.0	0.938	20.0	n/a	smaller_sooner	s557	False
286.147	4.0	4.568	larger_later	discount_fixed	89	73.0	44.0	1.597	20.0	n/a	larger_later	s557	False
290.716	4.0	4.704	larger_later	discount_fixed	89	58.0	73.0	2.563	20.0	n/a	larger_later	s557	False
295.422	4.0	5.86	larger_later	discount_fixed	89	71.0	76.0	2.248	20.0	n/a	larger_later	s557	False
301.284	4.0	4.636	larger_later	discount_fixed	89	67.0	74.0	2.621	20.0	n/a	larger_later	s557	False
314.425	4.0	5.316	smaller_sooner	discount_fixed	71	29.0	58.0	1.251	20.0	n/a	smaller_sooner	s557	False
319.743	4.0	4.976	smaller_sooner	discount_fixed	71	39.0	104.0	1.161	20.0	n/a	smaller_sooner	s557	False
324.72	4.0	4.568	smaller_sooner	discount_fixed	71	33.0	103.0	1.566	20.0	n/a	smaller_sooner	s557	False
329.29	4.0	5.52	smaller_sooner	discount_fixed	71	33.0	78.0	0.702	20.0	n/a	smaller_sooner	s557	False
334.812	4.0	5.588	smaller_sooner	discount_fixed	71	74.0	52.0	1.173	20.0	n/a	smaller_sooner	s557	False
340.402	4.0	5.792	smaller_sooner	discount_fixed	71	28.0	132.0	1.627	20.0	n/a	smaller_sooner	s557	False
346.196	4.0	4.568	smaller_sooner	discount_fixed	71	28.0	59.0	1.374	20.0	n/a	smaller_sooner	s557	False
350.766	4.0	5.112	smaller_sooner	discount_fixed	71	28.0	163.0	0.796	20.0	n/a	smaller_sooner	s557	False
355.88	4.0	4.5	smaller_sooner	discount_fixed	71	32.0	74.0	2.078	20.0	n/a	smaller_sooner	s557	False
360.382	4.0	4.84	larger_later	discount_fixed	89	57.0	89.0	1.32	20.0	n/a	larger_later	s557	False
365.223	4.0	4.568	larger_later	discount_fixed	89	70.0	108.0	1.603	20.0	n/a	larger_later	s557	False
369.793	4.0	5.384	larger_later	discount_fixed	89	72.0	95.0	1.409	20.0	n/a	larger_later	s557	False
375.179	4.0	5.044	smaller_sooner	discount_fixed	71	30.0	36.0	1.1	20.0	n/a	smaller_sooner	s557	False
380.226	4.0	4.704	smaller_sooner	discount_fixed	71	41.0	129.0	2.103	20.0	n/a	smaller_sooner	s557	False
384.932	4.0	4.908	smaller_sooner	discount_fixed	71	78.0	129.0	1.177	20.0	n/a	smaller_sooner	s557	False
