onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.62	1.0	4.692	0.1	3.224	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.972	blue	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s603	1	False
7.753	1.0	9.247	0.9	2.408	True	71.0	Magnitude	n/a	twobytwo	71.0	0.594	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s603	0	False
10.273	1.0	11.513	0.1	2.816	True	89.0	Color	n/a	twobytwo	89.0	1.14	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s603	0	False
13.193	1.0	14.032	0.1	2.408	True	89.0	Magnitude	n/a	twobytwo	89.0	0.739	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s603	0	False
16.505	1.0	17.809	0.9	2.136	True	71.0	Color	n/a	twobytwo	71.0	0.404	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s603	0	False
18.75	1.0	19.46	0.1	2.136	True	71.0	Color	stay	twobytwo	71.0	0.61	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s603	0	False
20.998	1.0	21.797	0.1	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.699	orange	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s603	0	False
23.905	1.0	25.624	0.9	2.0	True	71.0	Color	switch	twobytwo	71.0	0.819	orange	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s603	0	False
26.009	1.0	26.902	0.1	2.272	True	89.0	Magnitude	n/a	twobytwo	89.0	0.793	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s603	0	False
29.188	1.0	30.611	0.9	2.408	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.523	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s603	0	False
31.708	1.0	32.774	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.966	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s603	0	False
34.611	1.0	36.101	0.9	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.59	orange	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s603	0	False
37.654	1.0	39.658	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	1.104	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s603	0	False
39.76	1.0	40.854	0.1	2.408	True	89.0	High-Low	n/a	twobytwo	89.0	0.994	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s603	0	False
42.278	1.0	43.026	0.1	2.272	True	89.0	Magnitude	switch	twobytwo	89.0	0.648	blue	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s603	0	False
45.457	1.0	46.816	0.9	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.459	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s603	0	False
47.565	1.0	48.315	0.1	2.272	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.65	orange	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s603	0	False
49.947	1.0	50.888	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.841	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s603	0	False
