onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.021	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
5.274	0.85	0.45	2.658	0.0	89.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
7.936	0.85	0.45	2.658	0.0	71.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
10.6	0.85	0.45	2.25	0.0	89.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
12.856	0.85	0.45	2.25	0.0	89.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
15.109	0.85	0.45	2.386	0.0	89.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
17.499	0.85	0.45	2.794	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
20.299	0.85	0.5	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
22.691	0.85	0.55	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
24.944	0.85	0.6	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
27.198	0.85	0.65	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
29.451	0.85	0.7	2.658	0.0	71.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
32.112	0.85	0.7	2.658	0.0	89.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
34.776	0.85	0.7	2.25	0.0	89.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
37.033	0.85	0.7	2.522	0.0	89.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
39.561	0.85	0.7	2.25	1.0	71.0	stop_signal	71.0	True	0.832	False	stim	go	s577	False
41.814	0.85	0.7	2.522	1.0	71.0	stop_signal	71.0	True	0.664	False	stim	stop_failure	s577	False
44.339	0.85	0.65	2.522	1.0	71.0	stop_signal	71.0	True	0.56	False	stim	go	s577	False
46.868	0.85	0.65	2.522	1.0	89.0	stop_signal	89.0	True	0.537	False	stim	stop_failure	s577	False
49.393	0.85	0.6	2.386	1.0	71.0	stop_signal	71.0	True	0.457	False	stim	stop_failure	s577	False
51.785	0.85	0.55	2.522	1.0	71.0	stop_signal	71.0	True	0.457	False	stim	stop_failure	s577	False
54.313	0.85	0.5	2.522	1.0	89.0	stop_signal	89.0	True	0.556	False	stim	go	s577	False
56.838	0.85	0.5	2.386	1.0	71.0	stop_signal	71.0	True	0.534	False	stim	go	s577	False
59.231	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.365	False	stim	go	s577	False
61.486	0.85	0.5	2.522	1.0	89.0	stop_signal	89.0	True	0.413	False	stim	go	s577	False
64.015	0.85	0.5	2.794	1.0	71.0	stop_signal	71.0	True	0.372	False	stim	go	s577	False
66.814	0.85	0.5	2.522	1.0	71.0	stop_signal	71.0	True	0.546	False	stim	stop_failure	s577	False
69.34	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.494	False	stim	stop_failure	s577	False
71.73	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.773	False	stim	go	s577	False
73.983	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.417	False	stim	stop_failure	s577	False
76.239	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.451	False	stim	stop_failure	s577	False
78.492	0.85	0.3	2.25	0.0	89.0	stop_signal	71.0	True	0.307	False	stim	stop_failure	s577	False
80.746	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.441	False	stim	go	s577	False
83.274	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.556	False	stim	go	s577	False
85.53	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.443	False	stim	stop_failure	s577	False
87.786	0.85	0.2	2.25	1.0	89.0	stop_signal	89.0	True	0.601	False	stim	go	s577	False
90.042	0.85	0.2	2.25	0.0	71.0	stop_signal	89.0	True	0.462	False	stim	go	s577	False
92.295	0.85	0.2	2.386	1.0	71.0	stop_signal	71.0	True	0.544	False	stim	go	s577	False
94.688	0.85	0.2	2.25	1.0	71.0	stop_signal	71.0	True	0.559	False	stim	go	s577	False
96.944	0.85	0.2	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
99.2	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.631	False	stim	go	s577	False
111.963	0.85	0.25	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
114.22	0.85	0.3	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
116.744	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.607	False	stim	go	s577	False
119.136	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.51	False	stim	go	s577	False
121.665	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.501	False	stim	stop_failure	s577	False
123.918	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.87	False	stim	go	s577	False
126.307	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.89	False	stim	go	s577	False
128.698	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.628	False	stim	go	s577	False
130.953	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.698	False	stim	go	s577	False
133.342	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.9	False	stim	go	s577	False
135.732	0.85	0.3	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
138.12	0.85	0.35	2.658	1.0	71.0	stop_signal	71.0	True	0.541	False	stim	go	s577	False
140.784	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.835	False	stim	go	s577	False
143.308	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
145.561	0.85	0.4	2.93	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
148.497	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.575	False	stim	go	s577	False
150.753	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.877	False	stim	go	s577	False
153.282	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.624	False	stim	stop_failure	s577	False
155.533	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.851	False	stim	go	s577	False
157.788	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.617	False	stim	go	s577	False
160.044	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.689	False	stim	go	s577	False
162.3	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.791	False	stim	go	s577	False
164.829	0.85	0.4	3.066	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
167.901	0.85	0.45	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
170.154	0.85	0.5	2.386	0.0	71.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
172.543	0.85	0.5	2.386	1.0	71.0	stop_signal	71.0	True	0.481	False	stim	stop_failure	s577	False
174.932	0.85	0.45	2.522	1.0	89.0	stop_signal	89.0	True	0.53	False	stim	go	s577	False
177.456	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.424	False	stim	go	s577	False
179.845	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.32	False	stim	go	s577	False
182.237	0.85	0.45	2.794	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
185.034	0.85	0.5	2.386	1.0	71.0	stop_signal	71.0	True	0.406	False	stim	go	s577	False
187.426	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.506	False	stim	stop_failure	s577	False
189.683	0.85	0.45	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
192.208	0.85	0.5	2.386	1.0	71.0	stop_signal	71.0	True	0.52	False	stim	stop_failure	s577	False
194.597	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.507	False	stim	go	s577	False
196.989	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.522	False	stim	stop_failure	s577	False
199.243	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.519	False	stim	go	s577	False
201.632	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.452	False	stim	go	s577	False
203.886	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.548	False	stim	stop_failure	s577	False
206.14	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.497	False	stim	go	s577	False
208.395	0.85	0.35	2.386	0.0	89.0	stop_signal	-1.0	True	n/a	True	stim	go	s577	False
210.787	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.538	False	stim	stop_failure	s577	False
223.556	0.85	0.3	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
225.811	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.469	False	stim	stop_failure	s577	False
228.201	0.85	0.3	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
230.59	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.622	False	stim	go	s577	False
232.847	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.563	False	stim	stop_failure	s577	False
235.375	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.899	False	stim	go	s577	False
237.628	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.62	False	stim	go	s577	False
240.02	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.572	False	stim	go	s577	False
242.277	0.85	0.3	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s577	False
244.529	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.62	False	stim	go	s577	False
246.922	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	1.013	False	stim	go	s577	False
249.447	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.44	False	stim	go	s577	False
251.839	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.555	False	stim	go	s577	False
