onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.526	1.5	2.272	incongruent	1.0	71.0	stroop	71	1.019	blue	red	stim	incongruent	s606	False
5.804	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.669	blue	red	stim	incongruent	s606	False
7.81	1.5	2.0	congruent	1.0	89.0	stroop	89	0.649	red	red	stim	congruent	s606	False
9.816	1.5	2.0	congruent	1.0	89.0	stroop	89	0.686	red	red	stim	congruent	s606	False
11.817	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.713	green	red	stim	incongruent	s606	False
13.823	1.5	2.136	congruent	1.0	71.0	stroop	71	0.537	blue	blue	stim	congruent	s606	False
15.966	1.5	2.0	congruent	1.0	89.0	stroop	89	0.563	red	red	stim	congruent	s606	False
17.972	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.696	green	blue	stim	incongruent	s606	False
19.977	1.5	2.136	congruent	1.0	71.0	stroop	71	0.676	blue	blue	stim	congruent	s606	False
22.115	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.855	green	blue	stim	incongruent	s606	False
24.121	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.701	blue	red	stim	incongruent	s606	False
26.127	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.698	red	blue	stim	incongruent	s606	False
28.268	1.5	2.136	congruent	1.0	82.0	stroop	82	0.746	green	green	stim	congruent	s606	False
30.408	1.5	2.272	congruent	1.0	71.0	stroop	71	0.669	blue	blue	stim	congruent	s606	False
32.681	1.5	2.68	incongruent	1.0	82.0	stroop	82	0.88	green	red	stim	incongruent	s606	False
35.367	1.5	2.0	congruent	1.0	82.0	stroop	82	0.671	green	green	stim	congruent	s606	False
37.373	1.5	2.0	congruent	1.0	82.0	stroop	82	0.675	green	green	stim	congruent	s606	False
39.374	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.67	blue	green	stim	incongruent	s606	False
41.652	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.691	red	blue	stim	incongruent	s606	False
43.658	1.5	2.0	congruent	1.0	82.0	stroop	82	0.7	green	green	stim	congruent	s606	False
45.664	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.659	blue	green	stim	incongruent	s606	False
47.666	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.748	blue	red	stim	incongruent	s606	False
49.668	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.721	green	blue	stim	incongruent	s606	False
51.673	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.68	red	green	stim	incongruent	s606	False
53.679	1.5	2.272	congruent	1.0	82.0	stroop	82	0.94	green	green	stim	congruent	s606	False
55.956	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.894	blue	green	stim	incongruent	s606	False
57.962	1.5	2.408	congruent	1.0	71.0	stroop	71	0.791	blue	blue	stim	congruent	s606	False
60.376	1.5	2.0	congruent	1.0	89.0	stroop	89	0.503	red	red	stim	congruent	s606	False
62.381	1.5	2.136	congruent	1.0	89.0	stroop	89	0.677	red	red	stim	congruent	s606	False
64.522	1.5	2.0	congruent	1.0	71.0	stroop	71	0.644	blue	blue	stim	congruent	s606	False
66.525	1.5	2.0	congruent	1.0	82.0	stroop	82	0.936	green	green	stim	congruent	s606	False
68.531	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.593	blue	green	stim	incongruent	s606	False
70.532	1.5	2.272	congruent	1.0	71.0	stroop	71	0.771	blue	blue	stim	congruent	s606	False
72.809	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.717	green	red	stim	incongruent	s606	False
74.81	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.78	blue	red	stim	incongruent	s606	False
77.089	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.614	red	blue	stim	incongruent	s606	False
79.362	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.658	red	blue	stim	incongruent	s606	False
81.368	1.5	2.68	congruent	0.0	82.0	stroop	71	0.776	green	green	stim	congruent	s606	False
84.051	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.597	green	blue	stim	incongruent	s606	False
