onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
327.111	1.5	326.36	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s610	False	0
328.952	3.589	332.541	2.9792878343281566	draw_card	3.589	columbia_card_task_fmri	7.0	0.9375	89.0	-95.0	0.0625	16.0	1.0	1.0	-7.258876732782248	3.589	n/a	stim	poldrack-single-stim	s610	False	1
332.544	0.653	333.197	2.5542878343281568	draw_card	0.653	columbia_card_task_fmri	7.0	0.9333333333333332	89.0	-95.0	0.0666666666666666	16.0	2.0	1.0	-6.509175403618261	0.653	n/a	stim	poldrack-single-stim	s610	False	1
333.199	1.149	334.348	2.068573548613871	draw_card	1.149	columbia_card_task_fmri	7.0	0.9285714285714286	89.0	-95.0	0.0714285714285714	16.0	3.0	1.0	-5.686831925315264	1.149	n/a	stim	poldrack-single-stim	s610	False	1
334.349	0.648	334.997	1.50813398817431	draw_card	0.648	columbia_card_task_fmri	7.0	0.9230769230769232	89.0	-95.0	0.0769230769230769	16.0	4.0	1.0	-4.779489170254156	0.648	n/a	stim	poldrack-single-stim	s610	False	1
335.0	0.864	335.864	0.8542878343281566	draw_card	0.864	columbia_card_task_fmri	7.0	0.9166666666666666	89.0	-95.0	0.0833333333333333	16.0	5.0	1.0	-3.771691106778608	0.864	n/a	stim	poldrack-single-stim	s610	False	1
335.866	0.973	336.839	0.0815605616008832	draw_card	0.973	columbia_card_task_fmri	7.0	0.9090909090909092	89.0	-95.0	0.0909090909090909	16.0	6.0	1.0	-2.6438383002789223	0.973	n/a	stim	poldrack-single-stim	s610	False	1
336.84	1.266	338.106	-0.8457121656718436	draw_card	1.266	columbia_card_task_fmri	7.0	0.9	89.0	-95.0	0.1	16.0	7.0	1.0	-1.3707027322456184	1.266	n/a	stim	poldrack-single-stim	s610	False	1
338.108	6.568	344.676	-1.9790454990051771	draw_card	6.568	columbia_card_task_fmri	7.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	16.0	8.0	1.0	0.0807097902413787	6.568	n/a	stim	poldrack-single-stim	s610	False	1
344.679	0.816	345.495	-3.3957121656718434	draw_card	0.816	columbia_card_task_fmri	7.0	0.875	89.0	-95.0	0.125	16.0	9.0	1.0	1.7542480211798264	0.816	n/a	stim	poldrack-single-stim	s610	False	1
345.497	6.319	351.816	-5.217140737100415	end_round	6.319	columbia_card_task_fmri	7.0	0.8571428571428572	71.0	-95.0	0.1428571428571428	16.0	10.0	1.0	3.7089895468222736	6.319	9.0	stim	poldrack-single-stim	s610	False	1
352.573	1.5	351.822	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s610	False	0
354.212	2.387	356.599	4.541787834328156	draw_card	2.387	columbia_card_task_fmri	9.0	0.9375	89.0	-100.0	0.0625	16.0	1.0	1.0	-5.5716091116178745	2.387	n/a	stim	poldrack-single-stim	s610	False	1
356.601	0.697	357.298	4.08762116766149	draw_card	0.697	columbia_card_task_fmri	9.0	0.9333333333333332	89.0	-100.0	0.0666666666666666	16.0	2.0	1.0	-4.770021807975745	0.697	n/a	stim	poldrack-single-stim	s610	False	1
357.299	0.722	358.021	3.568573548613872	draw_card	0.722	columbia_card_task_fmri	9.0	0.9285714285714286	89.0	-100.0	0.0714285714285714	16.0	3.0	1.0	-3.8907933950261295	0.722	n/a	stim	poldrack-single-stim	s610	False	1
358.024	1.128	359.152	2.9696724497127724	draw_card	1.128	columbia_card_task_fmri	9.0	0.9230769230769232	89.0	-100.0	0.0769230769230769	16.0	4.0	1.0	-2.920717424106769	1.128	n/a	stim	poldrack-single-stim	s610	False	1
359.153	1.475	360.628	2.2709545009948244	draw_card	1.475	columbia_card_task_fmri	9.0	0.9166666666666666	89.0	-100.0	0.0833333333333333	16.0	5.0	1.0	-1.8432756737310072	1.475	n/a	stim	poldrack-single-stim	s610	False	1
360.631	2.353	362.984	1.4451969252372463	draw_card	2.353	columbia_card_task_fmri	9.0	0.9090909090909092	89.0	-100.0	0.0909090909090909	16.0	6.0	1.0	-0.6375219310046063	2.353	n/a	stim	poldrack-single-stim	s610	False	1
362.986	0.855	363.841	0.4542878343281562	draw_card	0.855	columbia_card_task_fmri	9.0	0.9	89.0	-100.0	0.1	16.0	7.0	1.0	0.7235051560184047	0.855	n/a	stim	poldrack-single-stim	s610	False	1
363.843	4.631	368.474	-0.7568232767829541	draw_card	4.631	columbia_card_task_fmri	9.0	0.8888888888888888	89.0	-100.0	0.1111111111111111	16.0	8.0	1.0	2.2750664058406045	4.631	n/a	stim	poldrack-single-stim	s610	False	1
368.476	1.932	370.408	-2.2707121656718434	draw_card	1.932	columbia_card_task_fmri	9.0	0.875	89.0	-100.0	0.125	16.0	9.0	1.0	4.064022452628457	1.932	n/a	stim	poldrack-single-stim	s610	False	1
370.41	3.812	374.222	-4.217140737100413	draw_card	3.812	columbia_card_task_fmri	9.0	0.8571428571428572	89.0	-100.0	0.1428571428571428	16.0	10.0	1.0	6.153508134428421	3.812	n/a	stim	poldrack-single-stim	s610	False	1
374.224	6.808	381.032	-6.812378832338508	end_round	6.808	columbia_card_task_fmri	9.0	0.8333333333333334	71.0	-100.0	0.1666666666666666	16.0	11.0	1.0	8.628931467759635	6.808	10.0	stim	poldrack-single-stim	s610	False	1
381.788	1.5	381.037	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s610	False	0
383.359	2.523	385.882	5.479287834328156	draw_card	2.523	columbia_card_task_fmri	15.0	0.875	89.0	-80.0	0.125	16.0	1.0	2.0	-0.5547545865023196	2.523	1.0	stim	poldrack-single-stim	s610	False	0
386.636	1.5	385.885	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s610	False	0
388.207	1.272	389.479	7.604287834328156	draw_card	1.272	columbia_card_task_fmri	16.0	0.875	89.0	-70.0	0.125	16.0	1.0	2.0	-3.5220366352102133	1.272	n/a	stim	poldrack-single-stim	s610	False	1
389.48	2.439	391.919	6.887621167661489	draw_card	2.439	columbia_card_task_fmri	16.0	0.8666666666666667	89.0	-70.0	0.1333333333333333	16.0	2.0	2.0	-2.732113138113256	2.439	n/a	stim	poldrack-single-stim	s610	False	1
391.922	1.456	393.378	6.068573548613871	draw_card	1.456	columbia_card_task_fmri	16.0	0.8571428571428572	89.0	-70.0	0.1428571428571428	16.0	3.0	2.0	-1.875454844091525	1.456	n/a	stim	poldrack-single-stim	s610	False	1
393.38	0.928	394.308	5.123518603558924	draw_card	0.928	columbia_card_task_fmri	16.0	0.8461538461538461	89.0	-70.0	0.1538461538461538	16.0	4.0	2.0	-0.9430448970636718	0.928	n/a	stim	poldrack-single-stim	s610	False	1
394.31	1.244	395.554	4.020954500994824	draw_card	1.244	columbia_card_task_fmri	16.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	16.0	5.0	2.0	0.0755240235065741	1.244	n/a	stim	poldrack-single-stim	s610	False	1
395.556	4.18	399.736	2.717924197964518	draw_card	4.18	columbia_card_task_fmri	16.0	0.8181818181818181	89.0	-70.0	0.1818181818181818	16.0	6.0	2.0	1.1920458182565667	4.18	n/a	stim	poldrack-single-stim	s610	False	1
399.739	2.348	402.087	1.1542878343281573	draw_card	2.348	columbia_card_task_fmri	16.0	0.8	89.0	-70.0	0.2	16.0	7.0	2.0	2.4193323407480563	2.348	n/a	stim	poldrack-single-stim	s610	False	1
402.089	2.548	404.637	-0.7568232767829541	draw_card	2.548	columbia_card_task_fmri	16.0	0.7777777777777778	89.0	-70.0	0.2222222222222222	16.0	8.0	2.0	3.769907602745427	2.548	n/a	stim	poldrack-single-stim	s610	False	1
404.639	9.029	413.668	-3.1457121656718434	end_round	9.029	columbia_card_task_fmri	16.0	0.75	71.0	-70.0	0.25	16.0	9.0	2.0	5.252302586068623	9.029	8.0	stim	poldrack-single-stim	s610	False	1
414.423	1.5	413.672	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s610	False	0
415.994	5.347	421.341	8.916787834328156	draw_card	5.347	columbia_card_task_fmri	30.0	0.6875	89.0	-45.0	0.3125	16.0	1.0	5.0	2.7819234382659985	5.347	n/a	stim	poldrack-single-stim	s610	False	1
421.342	3.62	424.962	7.35428783432816	end_round	3.62	columbia_card_task_fmri	30.0	0.6666666666666667	71.0	-45.0	0.3333333333333333	16.0	2.0	5.0	3.3725019406669787	3.62	1.0	stim	poldrack-single-stim	s610	False	1
425.72	1.5	424.969	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s610	False	0
427.358	4.324	431.682	0.6876211676614905	draw_card	4.324	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	0.8189225667942637	4.324	n/a	stim	poldrack-single-stim	s610	False	1
