onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.016	0.85	0.4	2.522	0.0	89.0	stop_signal	71.0	True	1.006	False	stim	go	s621	False
5.541	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.584	False	stim	go	s621	False
7.794	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.623	False	stim	stop_failure	s621	False
10.05	0.85	0.35	2.25	0.0	89.0	stop_signal	71.0	True	0.647	False	stim	go	s621	False
12.306	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.525	False	stim	go	s621	False
14.559	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.674	False	stim	go	s621	False
16.951	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.498	False	stim	go	s621	False
19.208	0.85	0.35	2.25	0.0	89.0	stop_signal	71.0	True	0.489	False	stim	stop_failure	s621	False
21.463	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.569	False	stim	go	s621	False
23.72	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.446	False	stim	stop_failure	s621	False
25.976	0.85	0.25	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s621	False
28.501	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.55	False	stim	go	s621	False
30.893	0.85	0.3	2.522	1.0	89.0	stop_signal	89.0	True	0.81	False	stim	go	s621	False
33.42	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.522	False	stim	stop_failure	s621	False
35.672	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.567	False	stim	go	s621	False
38.063	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.602	False	stim	go	s621	False
40.454	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.578	False	stim	go	s621	False
42.708	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.576	False	stim	go	s621	False
45.098	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.556	False	stim	go	s621	False
