onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
3.521864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.525	stim	s541	False
6.131	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.642	stim	s541	False
8.739	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.546	stim	s541	False
11.351592	1.7	2.100408	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.512	stim	s541	False
13.959456	1.7	2.1005439999999997	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.418	stim	s541	False
16.573592	1.7	2.100408	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.538	stim	s541	False
19.182	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.511	stim	s541	False
21.794592	1.7	2.100408	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.568	stim	s541	False
24.403	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.409	stim	s541	False
27.016592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.417	stim	s541	False
29.625	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.534	stim	s541	False
32.238	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.517	stim	s541	False
34.845591999999996	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.423	stim	s541	False
37.453864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.432	stim	s541	False
40.062728	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.603	stim	s541	False
42.670456	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.508	stim	s541	False
45.278728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.533	stim	s541	False
47.887	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.419	stim	s541	False
50.499592	1.7	2.100408	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.473	stim	s541	False
53.108	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.381	stim	s541	False
55.717	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.479	stim	s541	False
58.324456	1.7	2.1005439999999997	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.446	stim	s541	False
60.932592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.435	stim	s541	False
63.543	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.379	stim	s541	False
66.159864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.499	stim	s541	False
68.767184	1.7	2.100816	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.424	stim	s541	False
71.375864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.511	stim	s541	False
73.984	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.39	stim	s541	False
76.587864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.504	stim	s541	False
79.194864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.419	stim	s541	False
81.805864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.663	stim	s541	False
84.415456	1.7	2.1005439999999997	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.581	stim	s541	False
87.024	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.593	stim	s541	False
89.636728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.717	stim	s541	False
92.25	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.485	stim	s541	False
94.858864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.548	stim	s541	False
97.472592	1.7	2.100408	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.566	stim	s541	False
100.08045600000001	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.416	stim	s541	False
102.689	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.707	stim	s541	False
105.301864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.449	stim	s541	False
107.910864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.563	stim	s541	False
110.517864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.662	stim	s541	False
113.126864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.418	stim	s541	False
115.734728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.432	stim	s541	False
