onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.01	4.0	4.636	smaller_sooner	discount_fixed	71	67.0	74.0	2.68	20.0	n/a	smaller_sooner	s650	False
7.648	4.0	5.316	larger_later	discount_fixed	89	29.0	58.0	2.98	20.0	n/a	larger_later	s650	False
12.967	4.0	4.976	smaller_sooner	discount_fixed	71	39.0	104.0	3.276	20.0	n/a	smaller_sooner	s650	False
17.945	4.0	4.568	larger_later	discount_fixed	89	33.0	103.0	3.237	20.0	n/a	larger_later	s650	False
22.516	4.0	5.52	larger_later	discount_fixed	89	33.0	78.0	2.089	20.0	n/a	larger_later	s650	False
28.037	4.0	5.588	smaller_sooner	discount_fixed	71	74.0	52.0	1.257	20.0	n/a	smaller_sooner	s650	False
33.628	4.0	5.792	smaller_sooner	discount_fixed	71	28.0	132.0	3.278	20.0	n/a	smaller_sooner	s650	False
39.422	4.0	4.568	smaller_sooner	discount_fixed	71	28.0	59.0	1.087	20.0	n/a	smaller_sooner	s650	False
43.992	4.0	5.112	larger_later	discount_fixed	89	28.0	163.0	0.58	20.0	n/a	larger_later	s650	False
49.107	4.0	4.5	larger_later	discount_fixed	89	32.0	74.0	2.205	20.0	n/a	larger_later	s650	False
53.609	4.0	4.84	smaller_sooner	discount_fixed	71	57.0	89.0	2.76	20.0	n/a	smaller_sooner	s650	False
58.452	4.0	4.568	larger_later	discount_fixed	89	70.0	108.0	2.041	20.0	n/a	larger_later	s650	False
63.022	4.0	5.384	smaller_sooner	discount_fixed	71	72.0	95.0	1.095	20.0	n/a	smaller_sooner	s650	False
68.408	4.0	5.044	smaller_sooner	discount_fixed	71	30.0	36.0	1.192	20.0	n/a	smaller_sooner	s650	False
73.455	4.0	4.704	larger_later	discount_fixed	89	41.0	129.0	0.683	20.0	n/a	larger_later	s650	False
78.161	4.0	4.908	smaller_sooner	discount_fixed	71	78.0	129.0	0.711	20.0	n/a	smaller_sooner	s650	False
83.071	4.0	4.908	smaller_sooner	discount_fixed	71	71.0	88.0	1.434	20.0	n/a	smaller_sooner	s650	False
87.98	4.0	4.84	smaller_sooner	discount_fixed	71	65.0	159.0	2.943	20.0	n/a	smaller_sooner	s650	False
92.822	4.0	5.112	larger_later	discount_fixed	89	24.0	125.0	0.591	20.0	n/a	larger_later	s650	False
97.937	4.0	5.112	smaller_sooner	discount_fixed	71	58.0	36.0	0.457	20.0	n/a	smaller_sooner	s650	False
103.051	4.0	4.704	smaller_sooner	discount_fixed	71	63.0	37.0	3.098	20.0	n/a	smaller_sooner	s650	False
107.757	4.0	4.84	smaller_sooner	discount_fixed	71	75.0	41.0	1.111	20.0	n/a	smaller_sooner	s650	False
112.6	4.0	4.84	larger_later	discount_fixed	89	45.0	72.0	0.69	20.0	n/a	larger_later	s650	False
117.442	4.0	6.88	smaller_sooner	discount_fixed	71	25.0	74.0	2.457	20.0	n/a	smaller_sooner	s650	False
124.324	4.0	4.568	larger_later	discount_fixed	89	65.0	137.0	0.901	20.0	n/a	larger_later	s650	False
128.895	4.0	4.772	smaller_sooner	discount_fixed	71	49.0	140.0	1.395	20.0	n/a	smaller_sooner	s650	False
133.669	4.0	7.016	larger_later	discount_fixed	89	67.0	103.0	0.592	20.0	n/a	larger_later	s650	False
140.688	4.0	4.704	false	discount_fixed	-1	69.0	172.0	n/a	20.0	n/a	false	s650	False
145.394	4.0	5.18	false	discount_fixed	-1	66.0	71.0	n/a	20.0	n/a	false	s650	False
150.576	4.0	5.044	smaller_sooner	discount_fixed	71	71.0	176.0	1.49	20.0	n/a	smaller_sooner	s650	False
155.622	4.0	5.316	larger_later	discount_fixed	89	31.0	76.0	2.002	20.0	n/a	larger_later	s650	False
160.941	4.0	4.568	larger_later	discount_fixed	89	43.0	19.0	1.164	20.0	n/a	larger_later	s650	False
165.51	4.0	4.636	false	discount_fixed	-1	60.0	124.0	n/a	20.0	n/a	false	s650	False
170.148	4.0	4.908	false	discount_fixed	-1	27.0	142.0	n/a	20.0	n/a	false	s650	False
175.059	4.0	4.5	false	discount_fixed	-1	25.0	70.0	n/a	20.0	n/a	false	s650	False
179.561	4.0	4.976	larger_later	discount_fixed	89	44.0	92.0	4.131	20.0	n/a	larger_later	s650	False
184.539	4.0	4.908	smaller_sooner	discount_fixed	71	41.0	27.0	0.578	20.0	n/a	smaller_sooner	s650	False
189.45	4.0	4.568	smaller_sooner	discount_fixed	71	64.0	89.0	1.374	20.0	n/a	smaller_sooner	s650	False
194.02	4.0	4.5	larger_later	discount_fixed	89	78.0	108.0	0.537	20.0	n/a	larger_later	s650	False
198.522	4.0	6.2	false	discount_fixed	-1	80.0	145.0	n/a	20.0	n/a	false	s650	False
204.725	4.0	4.704	larger_later	discount_fixed	89	41.0	174.0	2.584	20.0	n/a	larger_later	s650	False
209.431	4.0	5.044	smaller_sooner	discount_fixed	71	42.0	145.0	0.533	20.0	n/a	smaller_sooner	s650	False
214.478	4.0	5.044	false	discount_fixed	-1	36.0	114.0	n/a	20.0	n/a	false	s650	False
219.524	4.0	5.18	false	discount_fixed	-1	58.0	55.0	n/a	20.0	n/a	false	s650	False
224.707	4.0	4.976	false	discount_fixed	-1	81.0	58.0	n/a	20.0	n/a	false	s650	False
229.685	4.0	4.772	false	discount_fixed	-1	32.0	111.0	n/a	20.0	n/a	false	s650	False
234.459	4.0	4.772	false	discount_fixed	-1	25.0	141.0	n/a	20.0	n/a	false	s650	False
239.233	4.0	5.18	smaller_sooner	discount_fixed	71	67.0	23.0	2.895	20.0	n/a	smaller_sooner	s650	False
244.415	4.0	5.18	false	discount_fixed	-1	77.0	161.0	n/a	20.0	n/a	false	s650	False
249.597	4.0	5.248	false	discount_fixed	-1	55.0	163.0	n/a	20.0	n/a	false	s650	False
254.847	4.0	4.568	false	discount_fixed	-1	40.0	159.0	n/a	20.0	n/a	false	s650	False
259.416	4.0	4.5	false	discount_fixed	-1	76.0	161.0	n/a	20.0	n/a	false	s650	False
263.919	4.0	4.908	false	discount_fixed	-1	48.0	128.0	n/a	20.0	n/a	false	s650	False
268.829	4.0	4.568	false	discount_fixed	-1	39.0	95.0	n/a	20.0	n/a	false	s650	False
